序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
14,臺北市,2003/12/30,士林,5.3,1.39,-,19.2,-,69,-,92.57,46.4,46.17,-,-,-,18.13,-,79.29,60.0,-
15,臺北市,2003/12/29,松山,5.0,1.15,435.65,14.8,-,52,-,77.01,40.3,36.71,-,-,-,17.63,-,-,51.0,-
16,臺北市,2003/12/29,古亭,2.9,1.15,-,15.8,-,49,-,74.34,30.68,45.02,-,-,-,17.4,-,63.14,49.0,-
17,臺北市,2003/12/29,中山,6.3,1.67,-,11.2,-,84,-,134.86,75.02,60.54,3.2,0.58,2.62,20.25,-,64.41,67.0,-
18,臺北市,2003/12/29,大同,5.7,2.05,-,-,-,74,-,164.52,102.83,61.69,4.098,1.13,2.97,18.62,-,-,62.0,-
19,臺北市,2003/12/29,萬華,4.9,1.24,-,17.8,-,65,41.4,76.71,32.0,44.72,-,-,-,18.32,-,66.04,58.0,-
20,臺北市,2003/12/29,陽明,2.2,0.35,371.25,44.7,-,-,-,9.51,0.47,9.04,-,-,-,13.22,-,-,54.0,-
21,臺北市,2003/12/29,士林,3.7,1.21,-,16.1,-,45,-,72.84,28.19,44.16,-,-,-,17.27,-,71.91,45.0,-
22,臺北市,2003/12/28,松山,2.9,0.58,405.72,16.0,-,28,-,36.76,15.01,21.75,-,-,-,17.48,-,-,31.0,-
23,臺北市,2003/12/28,古亭,0.6,0.5,-,19.2,-,51,-,28.02,11.33,16.68,-,-,-,17.91,-,54.65,50.0,-
24,臺北市,2003/12/28,中山,2.7,0.64,-,13.6,-,28,-,47.56,18.51,29.05,2.512,0.37,2.14,20.07,-,57.85,28.0,-
25,臺北市,2003/12/28,大同,2.5,0.9,-,-,-,33,-,70.24,38.24,32.0,2.929,0.45,2.48,18.49,-,-,33.0,-
26,臺北市,2003/12/28,萬華,0.9,0.55,-,17.6,-,23,17.7,36.35,14.02,22.33,-,-,-,18.76,-,57.31,28.0,-
27,臺北市,2003/12/28,陽明,0.5,0.24,366.63,37.9,-,-,-,2.59,0.55,2.04,-,-,-,11.38,-,-,35.0,-
28,臺北市,2003/12/28,士林,1.7,0.36,-,24.7,-,25,-,15.32,3.27,12.05,-,-,-,18.09,-,59.76,31.0,-
29,臺北市,2003/12/27,松山,4.5,0.45,401.77,21.7,-,46,-,19.57,3.06,16.51,-,-,-,12.89,-,-,46.0,-
30,臺北市,2003/12/27,古亭,2.6,0.25,-,19.0,-,66,-,22.24,6.94,15.3,-,-,-,13.08,-,55.04,58.0,-
31,臺北市,2003/12/27,中山,5.2,0.62,-,12.5,-,60,-,46.2,17.85,28.35,2.491,0.4,2.09,15.54,-,55.71,55.0,-
32,臺北市,2003/12/27,大同,4.7,0.8,-,-,-,65,-,57.81,30.76,27.06,2.862,0.37,2.49,13.63,-,-,58.0,-
33,臺北市,2003/12/27,萬華,3.2,0.41,-,18.3,-,47,32.48,27.68,8.82,18.87,-,-,-,13.99,-,56.26,47.0,-
34,臺北市,2003/12/27,陽明,2.3,0.29,372.56,34.0,-,-,-,3.62,0.52,3.11,-,-,-,6.1,-,-,31.0,-
35,臺北市,2003/12/27,士林,3.3,0.45,-,23.8,-,29,-,13.33,3.01,10.32,-,-,-,13.15,-,59.2,29.0,-
36,臺北市,2003/12/26,松山,9.2,0.64,402.06,35.8,-,103,-,16.46,0.59,15.86,-,-,-,14.09,-,-,76.0,-
37,臺北市,2003/12/26,古亭,7.5,0.75,-,26.1,-,85,-,33.74,7.1,26.64,2.2,0.7,1.5,14.41,-,57.53,68.0,-
38,臺北市,2003/12/26,中山,9.7,0.92,-,20.8,-,126,-,59.15,26.22,32.93,2.194,0.53,1.67,16.86,-,58.75,88.0,-
39,臺北市,2003/12/26,大同,9.5,0.98,-,-,-,118,-,39.16,13.53,25.64,2.765,0.31,2.46,14.77,-,-,84.0,-
40,臺北市,2003/12/26,萬華,8.3,0.61,-,29.5,-,119,64.59,27.65,6.36,21.29,-,-,-,15.31,-,59.8,84.0,-
41,臺北市,2003/12/26,陽明,7.4,0.52,374.37,44.9,-,-,-,6.44,0.17,6.27,-,-,-,7.05,-,-,42.0,-
42,臺北市,2003/12/26,士林,9.8,0.69,-,35.5,-,69,-,14.88,1.89,13.0,-,-,-,14.26,-,61.89,60.0,-
43,臺北市,2003/12/25,松山,5.5,1.1,425.19,30.4,-,82,-,51.42,20.72,30.7,-,-,-,19.74,-,-,86.0,-
44,臺北市,2003/12/25,古亭,3.2,0.99,-,26.3,-,50,-,58.26,19.27,38.99,2.797,0.93,1.87,19.18,-,71.77,74.0,-
45,臺北市,2003/12/25,中山,6.2,1.29,-,18.0,-,80,-,83.26,39.22,44.04,2.906,0.79,2.12,22.01,-,73.56,65.0,-
46,臺北市,2003/12/25,大同,7.7,1.82,-,-,-,82,-,106.5,61.31,45.19,3.815,1.08,2.73,20.65,-,-,66.0,-
47,臺北市,2003/12/25,萬華,6.4,1.1,-,26.4,-,90,59.22,58.03,24.31,33.72,-,-,-,20.53,-,74.46,70.0,-
48,臺北市,2003/12/25,陽明,1.8,0.43,368.02,49.3,-,-,-,4.07,0.43,3.64,-,-,-,14.87,-,-,53.0,-
49,臺北市,2003/12/25,士林,4.8,1.12,-,21.8,-,62,-,53.85,24.69,29.17,-,-,-,19.57,-,77.82,56.0,-
50,臺北市,2003/12/24,松山,7.8,1.43,440.49,20.2,-,63,-,95.6,54.59,41.01,-,-,-,18.89,-,-,86.0,-
51,臺北市,2003/12/24,古亭,6.0,1.22,-,18.3,-,52,-,89.03,39.33,49.7,-,-,-,18.79,-,74.91,80.0,-
52,臺北市,2003/12/24,中山,7.9,1.74,-,14.9,-,85,-,140.57,79.79,60.78,3.598,0.86,2.74,21.51,-,77.48,76.0,-
53,臺北市,2003/12/24,大同,7.8,1.9,-,-,-,79,-,130.4,77.8,52.6,4.207,1.16,3.05,20.03,-,-,64.0,-
54,臺北市,2003/12/24,萬華,7.9,1.39,-,19.3,-,78,49.7,80.64,39.95,40.69,-,-,-,19.92,-,78.64,95.0,-
55,臺北市,2003/12/24,陽明,1.5,0.34,355.61,46.5,-,12,-,6.01,0.62,5.39,-,-,-,16.12,-,-,72.0,-
56,臺北市,2003/12/24,士林,3.8,1.18,-,15.9,-,35,-,63.24,29.43,33.81,-,-,-,18.63,-,82.29,52.0,-
57,臺北市,2003/12/23,松山,6.6,0.78,398.33,13.7,-,26,-,54.4,27.26,26.27,-,-,-,18.6,-,-,26.0,-
58,臺北市,2003/12/23,古亭,3.8,0.87,-,11.1,-,30,-,67.8,36.31,31.49,-,-,-,18.72,-,76.08,30.0,-
59,臺北市,2003/12/23,中山,7.7,1.04,-,9.7,-,35,-,83.78,46.77,37.02,3.022,0.36,2.66,21.31,-,78.25,35.0,-
60,臺北市,2003/12/23,大同,7.6,1.48,-,-,-,35,-,105.06,68.28,36.77,3.559,0.81,2.75,19.97,-,-,35.0,-
61,臺北市,2003/12/23,萬華,4.2,0.94,-,12.4,-,23,16.77,49.45,23.24,26.21,-,-,-,19.74,-,78.18,24.0,-
62,臺北市,2003/12/23,陽明,0.7,0.22,347.76,39.6,-,16,-,2.39,0.17,2.22,-,-,-,14.24,-,-,36.0,-
63,臺北市,2003/12/23,士林,2.9,0.83,-,12.3,-,22,-,42.59,20.07,22.53,-,-,-,18.9,-,78.34,30.0,-
64,臺北市,2003/12/22,松山,7.4,0.55,391.91,14.3,-,28,-,41.91,14.88,27.03,-,-,-,16.68,-,-,28.0,-
65,臺北市,2003/12/22,古亭,5.5,0.61,-,16.5,-,26,-,46.25,17.7,28.56,-,-,-,17.04,-,74.46,26.0,-
66,臺北市,2003/12/22,中山,4.3,-,-,11.9,-,31,-,52.56,20.29,32.27,2.611,0.52,2.09,19.49,-,75.61,31.0,-
67,臺北市,2003/12/22,大同,4.5,1.08,-,-,-,35,-,72.07,39.26,32.82,3.011,0.56,2.45,18.05,-,-,35.0,-
68,臺北市,2003/12/22,萬華,6.3,0.77,-,14.8,-,28,64.72,42.84,15.1,27.74,-,-,-,17.99,-,76.81,28.0,-
69,臺北市,2003/12/22,陽明,0.5,0.25,350.37,39.3,-,19,-,1.96,0.13,1.83,-,-,-,11.47,-,-,36.0,-
70,臺北市,2003/12/22,士林,2.4,0.23,-,-,-,21,-,15.26,3.45,11.81,-,-,-,17.78,-,74.49,27.0,-
71,臺北市,2003/12/21,松山,3.3,0.48,388.99,16.1,-,35,-,32.22,8.33,23.89,-,-,-,15.27,-,-,35.0,-
72,臺北市,2003/12/21,古亭,2.0,0.28,-,20.0,-,33,-,26.27,7.83,18.44,-,-,-,15.39,-,62.55,33.0,-
73,臺北市,2003/12/21,中山,3.2,-,-,10.5,-,41,-,44.33,14.18,30.14,2.738,0.64,2.1,18.01,-,62.58,41.0,-
74,臺北市,2003/12/21,大同,3.6,0.85,-,-,-,48,-,68.41,35.56,32.84,2.956,0.44,2.51,16.25,-,-,48.0,-
75,臺北市,2003/12/21,萬華,2.3,0.73,-,15.9,-,26,18.54,32.43,8.74,23.69,-,-,-,16.45,-,63.86,26.0,-
76,臺北市,2003/12/21,陽明,0.5,0.21,351.86,37.0,-,23,-,1.92,0.19,1.72,-,-,-,8.97,-,-,33.0,-
77,臺北市,2003/12/21,士林,1.6,0.35,-,26.0,-,18,-,11.68,1.84,9.84,-,-,-,16.04,-,64.16,28.0,-
78,臺北市,2003/12/20,松山,4.9,0.46,389.51,18.0,-,48,-,25.41,5.48,19.94,-,-,-,12.16,-,-,48.0,-
79,臺北市,2003/12/20,古亭,3.3,0.22,-,16.7,-,43,-,33.81,11.3,22.51,-,-,-,12.27,-,57.69,43.0,-
80,臺北市,2003/12/20,中山,5.7,-,-,10.9,-,55,-,44.87,17.23,27.64,2.645,0.34,2.31,14.84,-,56.74,52.0,-
81,臺北市,2003/12/20,大同,5.2,0.82,-,-,-,65,-,61.2,33.91,27.29,2.895,0.43,2.47,12.85,-,-,58.0,-
82,臺北市,2003/12/20,萬華,3.5,0.96,-,14.3,-,55,32.41,34.33,11.19,23.13,-,-,-,13.25,-,58.15,52.0,-
83,臺北市,2003/12/20,陽明,1.9,0.29,355.3,32.9,-,28,-,4.07,0.63,3.44,-,-,-,5.15,-,-,33.0,-
84,臺北市,2003/12/20,士林,2.9,0.44,-,22.2,-,31,-,15.02,2.99,12.02,-,-,-,12.5,-,59.39,31.0,-
85,臺北市,2003/12/19,松山,10.5,0.65,390.54,37.9,-,97,-,14.6,0.34,14.26,-,-,-,12.35,-,-,74.0,-
86,臺北市,2003/12/19,古亭,9.2,0.66,-,29.8,-,88,-,30.85,5.21,25.65,1.969,0.73,1.24,12.74,-,50.77,69.0,-
87,臺北市,2003/12/19,中山,10.9,0.84,-,27.8,-,107,-,35.28,10.59,24.69,2.531,0.31,2.22,14.89,-,51.99,78.0,-
88,臺北市,2003/12/19,大同,10.1,0.89,-,-,-,111,-,32.53,10.62,21.92,2.741,0.25,2.49,13.0,-,-,80.0,-
89,臺北市,2003/12/19,萬華,9.0,1.09,-,31.6,-,105,64.4,24.7,3.41,21.29,-,-,-,13.57,-,52.33,78.0,-
90,臺北市,2003/12/19,陽明,8.7,0.53,360.15,45.6,-,53,-,6.08,0.82,5.26,-,-,-,4.83,-,-,52.0,-
91,臺北市,2003/12/19,士林,10.5,0.69,-,34.8,-,58,-,12.14,1.14,11.0,-,-,-,12.54,-,54.97,54.0,-
92,臺北市,2003/12/18,松山,5.1,0.78,390.08,33.4,-,91,-,22.25,2.67,19.58,-,-,-,16.24,-,-,70.0,-
93,臺北市,2003/12/18,古亭,4.0,0.81,-,25.7,-,71,-,37.89,9.18,28.71,2.382,0.71,1.67,16.46,-,68.85,60.0,-
94,臺北市,2003/12/18,中山,5.1,0.97,-,24.3,-,110,-,50.44,19.01,31.44,2.468,0.45,2.01,19.06,-,68.35,80.0,-
95,臺北市,2003/12/18,大同,3.8,1.04,-,-,-,99,-,41.79,14.84,26.95,2.828,0.35,2.48,17.3,-,-,74.0,-
96,臺北市,2003/12/18,萬華,3.4,1.2,-,30.5,-,103,64.54,26.73,4.43,22.3,-,-,-,17.42,-,70.4,76.0,-
97,臺北市,2003/12/18,陽明,-,-,356.27,-,-,-,-,2.86,0.23,-,-,-,-,9.68,-,-,49.0,-
98,臺北市,2003/12/18,士林,3.3,0.69,-,32.3,-,45,-,11.59,1.6,9.99,-,-,-,16.82,-,69.87,45.0,-
99,臺北市,2003/12/17,松山,6.3,0.76,395.56,18.7,-,51,-,48.89,17.21,31.68,-,-,-,16.58,-,-,50.0,-
100,臺北市,2003/12/17,古亭,3.5,0.73,-,19.5,-,51,-,51.57,23.9,27.67,-,-,-,16.51,-,71.28,50.0,-
101,臺北市,2003/12/17,中山,6.5,1.3,-,14.9,-,71,-,86.52,42.49,44.03,3.158,0.47,2.69,19.21,-,71.33,60.0,-
102,臺北市,2003/12/17,大同,6.0,1.66,-,-,-,67,-,102.46,58.08,44.38,3.576,0.87,2.71,17.35,-,-,58.0,-
103,臺北市,2003/12/17,萬華,4.1,1.43,-,19.7,-,57,38.47,43.49,14.45,29.31,-,-,-,17.26,-,73.59,54.0,-
104,臺北市,2003/12/17,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,10.1,-,92.0,-,-
105,臺北市,2003/12/17,士林,4.2,0.93,-,25.4,-,38,-,44.35,21.18,23.17,-,-,-,16.48,-,75.57,46.0,-
106,臺北市,2003/12/16,松山,5.5,0.71,392.55,20.5,-,62,-,43.6,16.51,27.09,-,-,-,16.66,-,-,56.0,-
107,臺北市,2003/12/16,古亭,2.3,0.63,-,21.7,-,48,-,35.47,11.88,23.59,-,-,-,16.82,-,60.49,48.0,-
108,臺北市,2003/12/16,中山,5.4,0.85,-,17.6,-,63,-,56.24,22.74,33.5,2.714,0.55,2.17,19.43,-,60.47,56.0,-
109,臺北市,2003/12/16,大同,4.4,1.26,-,-,-,71,-,-,-,-,3.014,0.58,2.44,17.87,-,-,60.0,-
110,臺北市,2003/12/16,萬華,2.8,1.16,-,21.1,-,64,44.11,33.96,8.94,25.02,-,-,-,17.69,-,62.67,57.0,-
111,臺北市,2003/12/16,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,9.9,-,86.0,-,-
112,臺北市,2003/12/16,士林,2.2,0.46,-,32.6,-,28,-,13.21,2.47,11.27,-,-,-,17.27,-,62.24,36.0,-
113,臺北市,2003/12/15,松山,2.7,0.42,384.44,29.6,-,31,-,24.34,3.56,20.78,-,-,-,15.36,-,-,34.0,-
114,臺北市,2003/12/15,古亭,2.2,0.44,-,24.5,-,28,-,33.74,8.62,25.13,-,-,-,15.38,-,56.6,31.0,-
115,臺北市,2003/12/15,中山,3.6,0.68,-,21.7,-,42,-,48.24,17.28,30.97,2.619,0.24,2.38,17.98,-,56.98,42.0,-
116,臺北市,2003/12/15,大同,2.5,0.84,-,-,-,45,-,49.76,22.92,28.45,2.896,0.45,2.44,16.1,-,-,45.0,-
117,臺北市,2003/12/15,萬華,2.8,1.01,-,26.8,-,33,23.54,28.64,4.07,24.57,-,-,-,16.37,-,57.88,35.0,-
118,臺北市,2003/12/15,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,7.9,-,87.0,-,-
119,臺北市,2003/12/15,士林,1.2,0.41,-,37.0,-,57,-,10.75,2.53,8.23,-,-,-,15.54,-,60.26,54.0,-
120,臺北市,2003/12/14,松山,3.7,0.4,383.57,37.1,-,47,-,14.95,0.59,14.36,-,-,-,14.47,-,-,47.0,-
121,臺北市,2003/12/14,古亭,3.0,0.41,-,24.6,-,40,-,34.29,6.18,28.1,-,-,-,14.38,-,59.53,40.0,-
122,臺北市,2003/12/14,中山,5.7,0.65,-,23.1,-,53,-,46.53,16.05,30.48,2.695,0.57,2.13,17.11,-,57.4,52.0,-
123,臺北市,2003/12/14,大同,3.0,0.57,-,-,-,52,-,29.55,7.89,21.65,2.657,0.21,2.44,14.97,-,-,51.0,-
124,臺北市,2003/12/14,萬華,2.5,0.79,-,32.1,-,46,37.29,15.14,0.44,14.71,-,-,-,15.23,-,60.78,46.0,-
125,臺北市,2003/12/14,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,6.8,-,87.0,-,-
126,臺北市,2003/12/14,士林,3.9,0.41,-,39.6,-,27,-,8.81,1.52,7.29,-,-,-,14.62,-,60.14,39.0,-
127,臺北市,2003/12/13,松山,2.3,0.47,385.6,31.8,-,46,-,17.67,0.75,16.91,-,-,-,14.41,-,-,46.0,-
128,臺北市,2003/12/13,古亭,2.5,0.45,-,20.1,-,36,-,39.9,8.77,31.13,1.972,0.67,1.3,14.65,-,62.0,36.0,-
129,臺北市,2003/12/13,中山,3.5,0.64,-,19.9,-,44,-,42.18,12.76,29.41,2.7,0.59,2.11,17.1,-,61.89,44.0,-
130,臺北市,2003/12/13,大同,2.3,0.67,-,-,-,56,-,36.73,12.4,24.33,2.713,0.3,2.41,14.9,-,-,53.0,-
131,臺北市,2003/12/13,萬華,2.0,0.78,-,26.3,-,42,33.48,17.65,0.66,17.0,-,-,-,15.51,-,63.07,42.0,-
132,臺北市,2003/12/13,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,6.8,-,90.0,-,-
133,臺北市,2003/12/13,士林,2.3,0.42,-,35.5,-,36,-,10.06,1.42,8.64,-,-,-,14.62,-,64.33,36.0,-
134,臺北市,2003/12/12,松山,3.5,0.68,390.06,22.6,-,54,-,21.51,2.29,19.22,-,-,-,13.95,-,-,52.0,-
135,臺北市,2003/12/12,古亭,4.1,0.81,-,13.6,-,53,-,46.01,13.94,32.07,2.133,0.58,1.56,14.44,-,69.53,52.0,-
136,臺北市,2003/12/12,中山,5.9,0.83,-,15.3,-,57,-,45.91,18.05,27.86,2.757,0.61,2.14,17.03,-,66.89,54.0,-
137,臺北市,2003/12/12,大同,4.4,0.85,-,-,-,54,-,35.31,12.83,22.48,2.776,0.33,2.45,14.8,-,-,52.0,-
138,臺北市,2003/12/12,萬華,4.0,0.97,-,17.1,-,55,43.83,20.95,0.79,20.16,-,-,-,15.49,-,68.71,52.0,-
139,臺北市,2003/12/12,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,6.9,-,97.0,-,-
140,臺北市,2003/12/12,士林,4.1,0.58,-,27.2,-,37,-,11.5,1.2,10.3,-,-,-,-,-,68.93,37.0,-
141,臺北市,2003/12/11,松山,1.0,0.74,399.95,11.2,-,27,-,37.56,16.13,21.42,-,-,-,17.29,-,-,27.0,-
142,臺北市,2003/12/11,古亭,1.5,0.84,-,7.1,-,23,-,51.14,22.6,28.53,2.674,0.7,1.98,17.92,-,77.28,23.0,-
143,臺北市,2003/12/11,中山,3.1,0.84,-,6.7,-,28,-,53.57,25.0,28.57,2.928,0.71,2.22,20.86,-,74.84,28.0,-
144,臺北市,2003/12/11,大同,3.0,1.1,-,-,-,30,-,64.63,37.09,27.54,3.205,0.62,2.58,18.85,-,-,30.0,-
145,臺北市,2003/12/11,萬華,1.3,1.0,-,7.3,-,19,17.91,26.42,3.85,22.57,-,-,-,19.15,-,78.13,19.0,-
146,臺北市,2003/12/11,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,11.9,-,98.0,-,-
147,臺北市,2003/12/11,士林,3.0,0.89,-,12.5,-,26,-,41.16,22.16,18.99,-,-,-,-,-,77.91,26.0,-
148,臺北市,2003/12/10,松山,1.0,0.73,389.89,18.0,-,21,-,36.43,13.61,22.83,-,-,-,18.88,-,-,31.0,-
149,臺北市,2003/12/10,古亭,0.7,0.8,-,14.5,-,26,-,48.27,21.07,27.21,2.615,0.69,1.93,19.09,-,83.51,26.0,-
150,臺北市,2003/12/10,中山,2.9,0.87,-,11.4,-,27,-,58.25,25.02,33.23,2.678,0.71,1.97,21.99,-,81.65,27.0,-
151,臺北市,2003/12/10,大同,2.3,1.46,-,-,-,26,-,88.09,53.8,34.28,3.303,0.77,2.53,19.95,-,-,26.0,-
152,臺北市,2003/12/10,萬華,0.9,1.15,-,12.5,-,17,10.79,40.0,13.36,26.64,-,-,-,20.16,-,85.07,23.0,-
153,臺北市,2003/12/10,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,14.2,-,98.0,-,-
154,臺北市,2003/12/10,士林,-,1.09,-,15.6,-,17,-,41.53,21.14,20.39,-,-,-,12.32,-,85.07,25.0,-
155,臺北市,2003/12/09,松山,2.1,0.61,386.5,20.2,-,31,-,35.04,10.28,24.76,-,-,-,19.78,-,-,31.0,-
156,臺北市,2003/12/09,古亭,1.3,0.72,-,17.9,-,-,-,44.96,13.6,31.35,2.666,0.77,1.89,20.14,-,73.16,28.0,-
157,臺北市,2003/12/09,中山,2.7,0.86,-,14.6,-,39,-,-,-,-,2.566,0.68,1.88,22.5,-,74.51,39.0,-
158,臺北市,2003/12/09,大同,1.9,1.06,-,-,-,34,-,61.39,30.01,31.38,2.971,0.49,2.49,20.45,-,-,34.0,-
159,臺北市,2003/12/09,萬華,1.6,0.86,-,16.5,-,20,81.31,32.35,5.06,27.29,-,-,-,20.94,-,75.96,27.0,-
160,臺北市,2003/12/09,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,13.5,-,96.0,-,-
161,臺北市,2003/12/09,士林,0.7,0.51,-,26.1,-,19,-,19.73,2.09,17.63,-,-,-,20.21,-,74.4,31.0,-
162,臺北市,2003/12/08,松山,3.8,0.42,384.85,16.9,-,28,-,35.25,8.2,27.05,-,-,-,18.35,-,-,28.0,-
163,臺北市,2003/12/08,古亭,0.8,0.52,-,21.5,-,-,-,30.13,7.68,22.45,2.427,0.66,1.77,18.8,-,74.73,30.0,-
164,臺北市,2003/12/08,中山,2.9,0.62,-,16.3,-,34,-,-,-,-,2.568,0.6,1.97,21.34,-,75.26,34.0,-
165,臺北市,2003/12/08,大同,2.3,1.04,-,-,-,38,-,61.32,29.31,32.01,2.918,0.51,2.41,19.42,-,-,38.0,-
166,臺北市,2003/12/08,萬華,1.5,0.61,-,18.3,-,23,17.67,31.77,3.88,27.89,-,-,-,19.72,-,76.83,26.0,-
167,臺北市,2003/12/08,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,12.6,-,98.0,-,-
168,臺北市,2003/12/08,士林,3.0,0.36,-,31.0,-,-,-,11.55,1.13,10.42,-,-,-,19.52,-,73.98,30.0,-
169,臺北市,2003/12/07,松山,1.7,0.57,382.09,31.5,-,52,-,16.46,1.21,15.25,-,-,-,16.72,-,-,51.0,-
170,臺北市,2003/12/07,古亭,1.8,0.57,-,24.1,-,53,-,30.41,6.7,23.72,2.21,0.64,1.57,17.27,-,73.25,52.0,-
171,臺北市,2003/12/07,中山,3.1,0.68,-,19.4,-,55,-,39.59,10.49,29.1,2.648,0.58,2.07,19.96,-,71.29,52.0,-
172,臺北市,2003/12/07,大同,2.4,0.89,-,-,-,58,-,42.1,16.78,25.32,2.789,0.33,2.46,17.94,-,-,54.0,-
173,臺北市,2003/12/07,萬華,1.3,0.55,-,24.9,-,48,36.15,30.33,4.36,25.97,-,-,-,18.37,-,72.95,48.0,-
174,臺北市,2003/12/07,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,10.2,-,95.0,-,-
175,臺北市,2003/12/07,士林,1.3,0.5,-,35.7,-,-,-,8.36,0.66,7.71,-,-,-,17.67,-,70.88,38.0,-
176,臺北市,2003/12/06,松山,3.2,0.88,397.68,24.9,-,64,-,38.72,14.89,23.83,-,-,-,20.42,-,-,57.0,-
177,臺北市,2003/12/06,古亭,1.9,0.88,-,21.0,-,59,-,39.18,9.88,29.3,2.644,0.75,1.89,20.66,-,72.66,54.0,-
178,臺北市,2003/12/06,中山,4.0,0.99,-,16.7,-,63,-,56.53,19.32,37.21,2.754,0.74,2.02,23.47,-,72.15,56.0,-
179,臺北市,2003/12/06,大同,4.0,1.32,-,-,-,66,-,74.82,37.87,36.95,3.258,0.63,2.63,21.83,-,-,58.0,-
180,臺北市,2003/12/06,萬華,1.8,0.81,-,23.5,-,53,37.1,34.6,5.26,29.34,-,-,-,21.84,-,72.43,52.0,-
181,臺北市,2003/12/06,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,14.5,-,84.0,-,-
182,臺北市,2003/12/06,士林,2.8,0.93,-,26.6,-,35,-,36.43,12.12,24.31,-,-,-,20.87,-,72.73,43.0,-
183,臺北市,2003/12/05,松山,5.6,1.0,401.14,13.3,-,50,-,63.51,29.75,33.76,-,-,-,20.97,-,-,50.0,-
184,臺北市,2003/12/05,古亭,2.9,1.09,-,10.5,-,45,-,72.26,31.41,40.86,2.826,0.91,1.92,21.5,-,73.07,45.0,-
