序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
905,新北市,2016/04/07,三重,3.9,1.69,-,-,95,-,102.76,59.87,42.89,2.851,0.671,2.18,-,-,27.21,-,-,74.42,-
906,新北市,2016/04/07,菜寮,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
907,新北市,2016/04/07,菜寮,3.9,0.99,-,20.2,75,-,45.61,14.54,31.07,-,-,-,1.48,0.82,27.47,-,-,74.65,-
908,新北市,2016/04/07,永和,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
909,新北市,2016/04/07,永和,3.6,1.38,-,22.3,64,-,52.97,15.53,37.45,2.553,0.5,2.054,1.2,0.93,27.06,-,-,68.24,-
910,新北市,2016/04/07,新莊,-,-,-,-,-,42,-,-,-,-,-,-,-,-,-,-,-,-,-
911,新北市,2016/04/07,新莊,6,0.92,-,22.6,75,-,43.48,13.7,29.78,-,-,-,1.68,1.25,27.12,-,-,71.96,-
912,新北市,2016/04/07,新店,-,-,-,-,-,45,-,-,-,-,-,-,-,-,-,-,-,-,-
913,新北市,2016/04/07,新店,3.8,0.67,-,35.2,71,-,28.05,3.54,24.51,-,-,-,2.78,1.94,26.75,-,-,70.7,-
914,新北市,2016/04/07,淡水,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,-
915,新北市,2016/04/07,淡水,3.9,0.71,-,14,68,-,33.55,10.19,23.35,-,-,-,-,-,-,-,-,-,-
916,新北市,2016/04/07,汐止,-,-,-,-,-,42,-,-,-,-,-,-,-,-,-,-,-,-,-
917,新北市,2016/04/07,汐止,7.2,0.71,-,30.3,68,-,41.75,14.16,27.59,-,-,-,1.27,0.92,26.02,-,-,74.42,-
918,新北市,2016/04/07,土城,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-
919,新北市,2016/04/07,土城,4.2,0.74,-,22.8,71,-,36.74,11.99,24.75,2.287,0.387,1.901,1.45,0.91,26.67,-,-,76.98,-
920,新北市,2016/04/07,林口,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-
921,新北市,2016/04/07,林口,2.7,0.37,-,22.5,70,-,22.7,4.45,18.25,-,-,-,2.42,1.99,25.5,-,-,87.49,-
922,新北市,2016/04/07,萬里,-,-,-,-,-,47,-,-,-,-,-,-,-,-,-,-,-,-,-
923,新北市,2016/04/07,萬里,5.2,0.44,-,42.3,70,-,16.16,2.57,13.55,-,-,-,1.63,1.4,23.73,0,0,84.39,0
924,新北市,2016/04/06,板橋,-,-,-,-,-,47,-,-,-,-,-,-,-,-,-,-,-,-,-
925,新北市,2016/04/06,板橋,6.5,0.93,-,26.9,82,-,43.4,13.21,30.19,2.605,0.474,2.131,1.71,1.23,25.74,0,0,71.39,0
926,新北市,2016/04/06,三重,-,-,-,-,-,47,-,-,-,-,-,-,-,-,-,-,-,-,-
927,新北市,2016/04/06,三重,3.3,1.83,-,-,99,-,118.17,69.83,48.34,2.993,0.691,2.302,-,-,25.24,-,-,76.18,-
928,新北市,2016/04/06,菜寮,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,-
929,新北市,2016/04/06,菜寮,4.5,0.96,-,25,73,-,47.92,14.87,33.06,-,-,-,1.48,0.67,25.54,-,-,76.01,-
930,新北市,2016/04/06,永和,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-
931,新北市,2016/04/06,永和,4.8,1.58,-,14.3,56,-,60.18,23.16,37.02,2.602,0.538,2.065,1.22,0.75,25.74,-,-,68.1,-
932,新北市,2016/04/06,新莊,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
933,新北市,2016/04/06,新莊,5.2,0.85,-,23.3,67,-,40.41,10.38,30.02,-,-,-,1.71,1.24,25.54,-,-,70.91,-
934,新北市,2016/04/06,新店,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
935,新北市,2016/04/06,新店,2.7,0.68,-,33.3,59,-,29.08,4.58,24.5,-,-,-,3.27,1.93,25.49,-,-,70.47,-
936,新北市,2016/04/06,淡水,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
937,新北市,2016/04/06,淡水,4.1,0.43,-,23.6,68,-,22.94,4.03,18.91,-,-,-,-,-,-,-,-,-,-
938,新北市,2016/04/06,汐止,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
939,新北市,2016/04/06,汐止,10.5,0.76,-,24.6,65,-,47.65,17.26,30.39,-,-,-,1.41,0.96,24.45,-,-,75.58,-
940,新北市,2016/04/06,土城,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-
941,新北市,2016/04/06,土城,5.6,0.82,-,27.9,70,-,40.28,12.43,27.85,2.316,0.366,1.95,1.49,0.98,25.44,-,-,75.14,-
942,新北市,2016/04/06,林口,-,-,-,-,-,42,-,-,-,-,-,-,-,-,-,-,-,-,-
943,新北市,2016/04/06,林口,4.6,0.51,-,25.4,73,-,29.67,8.15,21.52,-,-,-,1.82,1.32,23.55,-,-,87.7,-
944,新北市,2016/04/06,萬里,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
945,新北市,2016/04/06,萬里,5.9,0.35,-,32.3,48,-,13.49,2.32,11.17,-,-,-,1.89,1.64,21.15,0,0,90.06,0
946,新北市,2016/04/05,板橋,-,-,-,-,-,46,-,-,-,-,-,-,-,-,-,-,-,-,-
947,新北市,2016/04/05,板橋,4.7,0.92,-,22.2,82,-,37.52,7.04,30.48,2.526,0.373,2.153,1.31,0.83,24.4,0,0,73.2,0
948,新北市,2016/04/05,三重,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-
949,新北市,2016/04/05,三重,4.5,1.41,-,-,81,-,89.32,50.29,39.03,2.681,0.487,2.194,-,-,23.85,-,-,77.16,-
950,新北市,2016/04/05,菜寮,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-
951,新北市,2016/04/05,菜寮,4,0.8,-,20.9,67,-,34.33,6.21,28.12,-,-,-,1.32,0.77,24.23,-,-,76.31,-
952,新北市,2016/04/05,永和,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-
953,新北市,2016/04/05,永和,3.2,1.22,-,18.8,57,-,47.05,14.39,32.67,2.452,0.392,2.06,1.16,0.78,24.14,-,-,71.99,-
954,新北市,2016/04/05,新莊,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
955,新北市,2016/04/05,新莊,4,0.92,-,21.1,70,-,41.18,10.27,30.91,-,-,-,1.4,0.98,24.32,-,-,72.38,-
956,新北市,2016/04/05,新店,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
957,新北市,2016/04/05,新店,2.5,0.62,-,28.7,63,-,25.27,3.46,21.81,-,-,-,2.97,2.03,24.06,-,-,74.07,-
958,新北市,2016/04/05,淡水,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
959,新北市,2016/04/05,淡水,2.2,0.46,-,22.2,71,-,20.44,3.21,17.22,-,-,-,-,-,-,-,-,-,-
960,新北市,2016/04/05,汐止,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-
961,新北市,2016/04/05,汐止,6.4,0.61,-,23.2,62,-,28.39,8.43,19.95,-,-,-,1.23,0.89,22.87,-,-,79.3,-
962,新北市,2016/04/05,土城,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-
963,新北市,2016/04/05,土城,3.3,0.8,-,21.6,69,-,34.72,9.46,25.26,2.257,0.288,1.969,1.21,0.72,24.07,-,-,77.94,-
964,新北市,2016/04/05,林口,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
965,新北市,2016/04/05,林口,3.7,0.57,-,20.5,63,-,28.92,7.13,21.78,-,-,-,1.61,1.13,21.84,-,-,90.5,-
966,新北市,2016/04/05,萬里,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
967,新北市,2016/04/05,萬里,2.4,0.31,-,28.1,70,-,10.58,2.22,8.35,-,-,-,1.83,1.4,20.07,0,0,89.37,0
968,新北市,2016/04/04,板橋,-,-,-,-,-,43,-,-,-,-,-,-,-,-,-,-,-,-,-
969,新北市,2016/04/04,板橋,4.3,0.77,-,13,70,-,30.06,6.72,23.33,2.361,0.272,2.089,1.51,0.96,24.03,0,0,77.23,0
970,新北市,2016/04/04,三重,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-
971,新北市,2016/04/04,三重,2.9,1.4,-,-,79,-,75.59,45.71,29.88,2.751,0.465,2.287,-,-,24.13,-,-,80.15,-
972,新北市,2016/04/04,菜寮,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-
973,新北市,2016/04/04,菜寮,3.1,0.66,-,16.5,61,-,25.17,5.19,19.98,-,-,-,1.66,1.11,24.45,-,-,80.42,-
974,新北市,2016/04/04,永和,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-
975,新北市,2016/04/04,永和,3.6,1.03,-,12.3,55,-,39,14.07,24.93,2.413,0.345,2.069,1.29,1.03,23.57,-,-,76.32,-
976,新北市,2016/04/04,新莊,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,-
977,新北市,2016/04/04,新莊,3.3,0.79,-,14.4,62,-,29.26,6.93,22.33,-,-,-,1.55,1.11,24.13,-,-,76.33,-
978,新北市,2016/04/04,新店,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-
979,新北市,2016/04/04,新店,3.5,0.58,-,17.7,53,-,21.16,3.88,17.27,-,-,-,2.91,1.62,23.21,-,-,78.42,-
980,新北市,2016/04/04,淡水,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
981,新北市,2016/04/04,淡水,2.9,0.5,-,14,58,-,20.3,3.44,16.87,-,-,-,-,-,-,-,-,-,-
982,新北市,2016/04/04,汐止,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
983,新北市,2016/04/04,汐止,3.4,0.65,-,14.7,63,-,24.74,7.22,17.52,-,-,-,1.58,1.2,22.43,-,-,84.47,-
984,新北市,2016/04/04,土城,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-
985,新北市,2016/04/04,土城,3.3,0.71,-,14.7,60,-,27.4,6.74,20.66,2.179,0.226,1.953,1.23,0.52,23.94,-,-,80.35,-
986,新北市,2016/04/04,林口,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
987,新北市,2016/04/04,林口,2.4,0.44,-,20.4,70,-,15.79,2.62,13.17,-,-,-,1.84,1.43,21.91,-,-,94.17,-
988,新北市,2016/04/04,萬里,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-
989,新北市,2016/04/04,萬里,2.9,0.44,-,24.1,61,-,12.97,2.97,10,-,-,-,1.81,1.18,20.75,0,0,90.32,0
990,新北市,2016/04/03,板橋,-,-,-,-,-,45,-,-,-,-,-,-,-,-,-,-,-,-,-
991,新北市,2016/04/03,板橋,3.3,0.86,-,24.6,79,-,31.74,8.32,23.41,2.466,0.349,2.117,1.62,1.22,25.21,0,0,73.25,0
992,新北市,2016/04/03,三重,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-
993,新北市,2016/04/03,三重,2.1,1.53,-,-,74,-,86.94,50.96,35.98,2.62,0.519,2.101,-,-,25.43,-,-,74.39,-
994,新北市,2016/04/03,菜寮,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-
995,新北市,2016/04/03,菜寮,2.5,0.79,-,24.4,62,-,29.1,6.89,22.22,-,-,-,1.5,1.16,25.65,-,-,74.2,-
996,新北市,2016/04/03,永和,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-
997,新北市,2016/04/03,永和,3.2,1.14,-,22.6,54,-,37.78,11.88,25.9,2.449,0.373,2.076,1.14,0.78,24.85,-,-,71.75,-
998,新北市,2016/04/03,新莊,-,-,-,-,-,43,-,-,-,-,-,-,-,-,-,-,-,-,-
999,新北市,2016/04/03,新莊,3.1,0.92,-,22.9,65,-,29.66,6.29,23.38,-,-,-,1.81,1.34,25.05,-,-,73.14,-
1000,新北市,2016/04/03,新店,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-
1001,新北市,2016/04/03,新店,1.8,0.64,-,30.5,58,-,20.7,3.18,17.51,-,-,-,2.83,1.97,24.38,-,-,74.9,-
1002,新北市,2016/04/03,淡水,-,-,-,-,-,42,-,-,-,-,-,-,-,-,-,-,-,-,-
1003,新北市,2016/04/03,淡水,3.1,0.67,-,19.5,65,-,28.3,5.45,22.85,-,-,-,-,-,-,-,-,-,-
1004,新北市,2016/04/03,汐止,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-
1005,新北市,2016/04/03,汐止,2.9,0.89,-,22.1,61,-,34.78,12.66,22.12,-,-,-,0.93,0.6,24.07,-,-,77.71,-
1006,新北市,2016/04/03,土城,-,-,-,-,-,43,-,-,-,-,-,-,-,-,-,-,-,-,-
1007,新北市,2016/04/03,土城,2.6,0.84,-,24.6,71,-,31.66,9.73,21.93,2.277,0.292,1.985,1.25,0.76,24.52,-,-,79.28,-
1008,新北市,2016/04/03,林口,-,-,-,-,-,45,-,-,-,-,-,-,-,-,-,-,-,-,-
1009,新北市,2016/04/03,林口,3.6,0.51,-,32.4,70,-,17.8,1.68,16.12,-,-,-,2.63,2.3,23.4,-,-,87.76,-
1010,新北市,2016/04/03,萬里,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-
1011,新北市,2016/04/03,萬里,3.9,0.5,-,32.4,59,-,15.7,3.25,12.45,-,-,-,2.1,1.68,22.82,0,0,81.4,0
1012,新北市,2016/04/02,板橋,-,-,-,-,-,50,-,-,-,-,-,-,-,-,-,-,-,-,-
1013,新北市,2016/04/02,板橋,6,1.22,-,31.3,81,-,51.26,14.57,36.69,2.799,0.551,2.248,1.25,0.91,24.29,0,0,68.19,0
1014,新北市,2016/04/02,三重,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
1015,新北市,2016/04/02,三重,3.7,1.98,-,-,91,-,121.89,67.88,54.01,3.06,0.752,2.308,-,-,24.31,-,-,70.3,-
1016,新北市,2016/04/02,菜寮,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-
1017,新北市,2016/04/02,菜寮,3.6,1.21,-,31,67,-,53.97,17.17,36.8,-,-,-,1.31,0.68,24.43,-,-,69.94,-
1018,新北市,2016/04/02,永和,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-
1019,新北市,2016/04/02,永和,2.9,1.37,-,27.8,56,-,52.8,14.03,38.77,2.581,0.476,2.105,1.08,0.75,24.11,-,-,66.91,-
1020,新北市,2016/04/02,新莊,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,-
1021,新北市,2016/04/02,新莊,4.6,1.09,-,30.3,67,-,46.88,11.14,35.74,-,-,-,1.25,0.85,24.13,-,-,68.28,-
1022,新北市,2016/04/02,新店,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-
1023,新北市,2016/04/02,新店,2.2,0.69,-,45.9,56,-,25.82,3.39,22.43,-,-,-,2.8,1.97,23.83,-,-,69.38,-
1024,新北市,2016/04/02,淡水,-,-,-,-,-,43,-,-,-,-,-,-,-,-,-,-,-,-,-
1025,新北市,2016/04/02,淡水,4.5,0.74,-,25.5,66,-,38.96,6.29,32.68,-,-,-,-,-,-,-,-,-,-
1026,新北市,2016/04/02,汐止,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-
1027,新北市,2016/04/02,汐止,2.7,0.86,-,29.8,45,-,42.53,19.48,23.06,-,-,-,0.91,0.6,23.36,-,-,72.98,-
1028,新北市,2016/04/02,土城,-,-,-,-,-,43,-,-,-,-,-,-,-,-,-,-,-,-,-
1029,新北市,2016/04/02,土城,4.4,0.98,-,33.2,70,-,44.1,12.77,31.33,2.393,0.377,2.016,1.08,0.72,23.64,-,-,74.75,-
1030,新北市,2016/04/02,林口,-,-,-,-,-,49,-,-,-,-,-,-,-,-,-,-,-,-,-
1031,新北市,2016/04/02,林口,5.7,0.65,-,40.8,84,-,32.7,6.58,26.12,-,-,-,1.65,1.37,22.32,-,-,82.63,-
1032,新北市,2016/04/02,萬里,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
1033,新北市,2016/04/02,萬里,3.2,0.52,-,44.5,49,-,15.98,3.19,12.79,-,-,-,1.98,1.73,21.47,0,0,81.17,0
1034,新北市,2016/04/01,板橋,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-
1035,新北市,2016/04/01,板橋,3.1,0.84,-,34.3,56,-,37.16,6.14,31.02,2.354,0.302,2.052,1.83,1.57,21.19,0,0,71.52,0
1036,新北市,2016/04/01,三重,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-
1037,新北市,2016/04/01,三重,4.3,1.52,-,-,59,-,82.02,39.35,42.67,2.58,0.522,2.058,-,-,21.58,-,-,73.1,-
1038,新北市,2016/04/01,菜寮,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
1039,新北市,2016/04/01,菜寮,4,0.74,-,40.6,47,-,29.39,3.1,26.31,-,-,-,2.68,2.61,21.78,-,-,71.82,-
1040,新北市,2016/04/01,永和,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-
1041,新北市,2016/04/01,永和,3.4,0.98,-,34.5,44,-,38.78,8.96,29.82,2.291,0.325,1.966,2.05,1.99,20.7,-,-,72.64,-
1042,新北市,2016/04/01,新莊,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-
1043,新北市,2016/04/01,新莊,5.4,0.86,-,36,56,-,34.14,4.16,29.99,-,-,-,2.5,2.26,21.43,-,-,70.74,-
1044,新北市,2016/04/01,新店,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
1045,新北市,2016/04/01,新店,2.5,0.64,-,37.2,46,-,26.38,3.63,22.76,-,-,-,2.73,1.91,20.59,-,-,75.34,-
1046,新北市,2016/04/01,淡水,-,-,-,-,-,33,-,-,-,-,-,-,-,-,-,-,-,-,-
1047,新北市,2016/04/01,淡水,2,0.48,-,34.7,49,-,15.8,1.71,14.1,-,-,-,-,-,-,-,-,-,-
1048,新北市,2016/04/01,汐止,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
1049,新北市,2016/04/01,汐止,4.2,0.59,-,36,48,-,30.79,7.47,23.31,-,-,-,1.72,1.58,19.73,-,-,79.2,-
1050,新北市,2016/04/01,土城,-,-,-,-,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-
1051,新北市,2016/04/01,土城,2.8,0.76,-,34.9,52,-,30.77,5.31,25.46,2.213,0.276,1.937,1.22,0.29,21.02,-,-,76.08,-
1052,新北市,2016/04/01,林口,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-
1053,新北市,2016/04/01,林口,1.6,0.57,-,40.9,63,-,28.32,4.27,24.05,-,-,-,3.07,2.69,19.56,-,-,85.78,-
1054,新北市,2016/04/01,萬里,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
1055,新北市,2016/04/01,萬里,2.1,0.38,-,47.3,38,-,9.25,1.27,7.98,-,-,-,1.83,1.38,18.76,0,0,83.9,0
1056,臺中市,2016/04/30,西屯,-,-,-,-,-,67,-,-,-,-,-,-,-,-,-,-,-,-,-
1057,臺中市,2016/04/30,忠明,-,-,-,-,-,63,-,-,-,-,-,-,-,-,-,-,-,-,-
1058,臺中市,2016/04/30,豐原,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,-,-,-,-
1059,臺中市,2016/04/30,沙鹿,-,-,-,-,-,62,-,-,-,-,-,-,-,-,-,-,-,-,-
1060,臺中市,2016/04/30,大里,-,-,-,-,-,69,-,-,-,-,-,-,-,-,-,-,-,-,-
1061,臺中市,2016/04/29,西屯,-,-,-,-,-,55,-,-,-,-,-,-,-,-,-,-,-,-,-
1062,臺中市,2016/04/29,西屯,4.4,0.49,-,72.4,83,-,16.74,1.41,15.33,1.968,0.142,1.826,3.62,1.21,23.64,0,0,57.13,0
1063,臺中市,2016/04/29,忠明,-,-,-,-,-,43,-,-,-,-,-,-,-,-,-,-,-,-,-
1064,臺中市,2016/04/29,忠明,3.9,0.58,-,64.4,74,-,23.2,1.78,21.41,2.135,0.158,1.977,2.12,1.08,25.35,-,-,52.59,-
1065,臺中市,2016/04/29,豐原,-,-,-,-,-,43,-,-,-,-,-,-,-,-,-,-,-,-,-
1066,臺中市,2016/04/29,豐原,2.1,0.51,-,57.7,57,-,11.7,1.07,10.64,2.038,0.127,1.911,1.93,1.02,23.24,-,-,60.56,-
1067,臺中市,2016/04/29,沙鹿,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
1068,臺中市,2016/04/29,沙鹿,3.4,0.49,-,73.8,82,-,15.54,1.22,14.33,-,-,-,4.67,1.57,22.3,-,-,59.27,-
1069,臺中市,2016/04/29,大里,-,-,-,-,-,47,-,-,-,-,-,-,-,-,-,-,-,-,-
1070,臺中市,2016/04/29,大里,3.4,0.7,441.5,55.5,84,-,26.94,3.18,23.76,2.227,0.249,1.978,2.01,0.97,24.7,-,-,57.9,-
1071,臺中市,2016/04/28,西屯,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-
1072,臺中市,2016/04/28,西屯,1.9,0.41,-,42.1,41,-,15.71,1.79,13.93,1.918,0.126,1.792,2.87,1.46,25,0,0,76.76,0
1073,臺中市,2016/04/28,忠明,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
1074,臺中市,2016/04/28,忠明,2.1,0.52,-,39.4,37,-,19.39,1.87,17.52,2.08,0.152,1.928,1.94,1.22,26.42,-,-,70.75,-
1075,臺中市,2016/04/28,豐原,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1076,臺中市,2016/04/28,豐原,2.1,0.37,-,40.9,20,-,7.44,0.89,6.53,1.96,0.085,1.875,2.26,1.66,24.29,-,-,75.36,-
1077,臺中市,2016/04/28,沙鹿,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1078,臺中市,2016/04/28,沙鹿,1.7,0.44,-,46.3,45,-,13.25,1.35,11.89,-,-,-,3.7,1.58,23.94,-,-,78.74,-
1079,臺中市,2016/04/28,大里,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1080,臺中市,2016/04/28,大里,2.2,0.56,428.13,37.4,42,-,18.95,2.08,16.86,2.025,0.178,1.847,1.91,1.01,25.78,-,-,69.82,-
1081,臺中市,2016/04/27,西屯,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
1082,臺中市,2016/04/27,西屯,2.7,0.19,-,19.4,34,-,17.31,3.59,13.72,1.847,0.168,1.679,2.36,2.29,26.22,6,4.58,81,13.13
1083,臺中市,2016/04/27,忠明,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1084,臺中市,2016/04/27,忠明,2.2,0.37,-,20.4,27,-,18.06,3.85,14.21,1.95,0.133,1.817,2,1.66,27.5,-,-,74.78,-
1085,臺中市,2016/04/27,豐原,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1086,臺中市,2016/04/27,豐原,2.5,0.21,-,24.9,21,-,11.64,2.44,9.2,1.943,0.157,1.786,3.15,3.02,25.92,-,-,73.17,-
1087,臺中市,2016/04/27,沙鹿,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1088,臺中市,2016/04/27,沙鹿,2.5,0.31,-,19.4,30,-,14.96,3.13,11.84,-,-,-,2.85,2.73,25.57,-,-,83.4,-
1089,臺中市,2016/04/27,大里,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1090,臺中市,2016/04/27,大里,2.9,0.4,417.91,18.9,38,-,17.62,4.3,13.32,1.967,0.212,1.756,1.8,1.65,26.1,-,-,74.02,-
1091,臺中市,2016/04/26,西屯,-,-,-,-,-,42,-,-,-,-,-,-,-,-,-,-,-,-,-
1092,臺中市,2016/04/26,西屯,2.9,0.2,-,34.5,72,-,22.95,6.44,16.51,2.09,0.308,1.782,1.79,1.56,26.92,0,0,80.25,0
1093,臺中市,2016/04/26,忠明,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-
1094,臺中市,2016/04/26,忠明,2.7,0.5,-,34,69,-,20.28,2.81,17.47,2.128,0.206,1.922,1.75,1.28,28.38,-,-,73.41,-
1095,臺中市,2016/04/26,豐原,-,-,-,-,-,43,-,-,-,-,-,-,-,-,-,-,-,-,-
1096,臺中市,2016/04/26,豐原,3.1,0.49,-,35,53,-,16.37,2.69,13.69,2.121,0.254,1.866,2.43,1.95,26.34,-,-,75.92,-
1097,臺中市,2016/04/26,沙鹿,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-
1098,臺中市,2016/04/26,沙鹿,5.2,0.46,-,34.8,84,-,19.94,2.87,17.09,-,-,-,1.88,1.49,25.94,-,-,85.58,-
1099,臺中市,2016/04/26,大里,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
1100,臺中市,2016/04/26,大里,3.2,0.49,435.6,33.2,81,-,19.16,3.74,15.41,2.083,0.23,1.853,1.84,1.45,26.7,-,-,74.36,-
1101,臺中市,2016/04/25,西屯,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
1102,臺中市,2016/04/25,西屯,1.7,0.35,-,24.3,52,-,23.11,4.67,18.44,2.148,0.329,1.819,1.22,0.78,25.26,0,0,83.8,0
1103,臺中市,2016/04/25,忠明,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
1104,臺中市,2016/04/25,忠明,2,0.57,-,20.2,53,-,28.1,5.11,22.99,2.123,0.212,1.912,1.39,0.83,26.32,-,-,77.71,-
1105,臺中市,2016/04/25,豐原,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
1106,臺中市,2016/04/25,豐原,3.9,0.74,-,24.4,46,-,20.09,2.8,17.29,2.095,0.215,1.88,1.6,1.23,24.23,-,-,81.01,-
1107,臺中市,2016/04/25,沙鹿,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
1108,臺中市,2016/04/25,沙鹿,2.9,0.42,-,30.7,57,-,16.69,1.66,15.02,-,-,-,1.97,0.96,24.24,-,-,89.22,-
1109,臺中市,2016/04/25,大里,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
1110,臺中市,2016/04/25,大里,3.4,0.63,438.15,18.5,61,-,29.51,4.59,24.92,2.178,0.326,1.852,1.24,0.84,25.33,-,-,76.24,-
