序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
42,臺北市,2004/07/26,士林,1.0,0.21,-,12.0,-,28,-,16.43,6.36,10.08,-,-,-,30.36,-,62.02,28.0,-
43,臺北市,2004/07/25,松山,3.8,0.33,382.08,23.4,-,47,-,23.9,7.38,16.53,-,-,-,30.49,-,60.18,68.0,-
44,臺北市,2004/07/25,古亭,3.9,0.39,-,22.2,50,39,19.0,20.7,8.32,12.39,-,-,-,32.42,-,57.83,64.0,-
45,臺北市,2004/07/25,中山,2.8,0.4,-,20.6,45,42,-,33.15,7.6,25.55,-,-,-,32.59,-,60.07,54.0,-
46,臺北市,2004/07/25,大同,3.0,0.54,-,18.1,-,47,-,40.96,17.72,23.24,2.631,0.38,2.25,30.94,-,-,47.0,-
47,臺北市,2004/07/25,萬華,2.4,0.42,-,25.4,-,57,-,19.42,5.24,14.17,-,-,-,31.32,-,60.84,74.0,-
48,臺北市,2004/07/25,陽明,2.1,0.12,374.71,34.7,-,27,-,5.38,1.07,4.42,-,-,-,22.83,-,83.0,49.0,-
49,臺北市,2004/07/25,士林,2.8,0.32,-,27.1,-,45,-,22.25,5.65,16.67,-,-,-,30.61,-,63.55,78.0,-
50,臺北市,2004/07/24,松山,5.3,0.45,390.98,39.1,-,65,-,30.86,6.86,24.01,-,-,-,30.1,-,63.11,102.0,-
51,臺北市,2004/07/24,古亭,4.7,0.53,-,31.3,68,58,30.0,28.69,8.7,20.06,-,-,-,32.22,-,60.14,78.0,-
52,臺北市,2004/07/24,中山,5.3,0.57,-,27.0,58,62,-,46.03,10.69,35.35,-,-,-,32.51,-,62.07,62.0,-
53,臺北市,2004/07/24,大同,4.5,0.81,-,21.9,-,60,-,57.47,24.11,33.36,2.707,0.472,2.23,30.7,-,-,55.0,-
54,臺北市,2004/07/24,萬華,3.6,0.47,-,32.3,-,62,-,21.67,2.68,18.98,-,-,-,31.05,-,63.84,69.0,-
55,臺北市,2004/07/24,陽明,2.1,0.19,380.41,55.6,-,55,-,6.6,0.93,5.85,-,-,-,23.05,-,88.0,78.0,-
56,臺北市,2004/07/24,士林,3.2,0.54,-,-,-,63,-,33.42,8.19,25.24,-,-,-,30.35,-,66.73,71.0,-
57,臺北市,2004/07/23,松山,5.7,0.44,385.46,29.7,-,46,-,31.85,9.65,22.21,-,-,-,30.59,-,59.69,98.0,-
58,臺北市,2004/07/23,古亭,3.3,0.64,-,14.9,29,39,20.0,38.38,18.72,19.66,-,-,-,32.34,-,58.18,63.0,-
59,臺北市,2004/07/23,中山,4.2,0.65,-,28.4,-,49,-,48.39,13.05,35.33,2.507,0.601,-,33.08,-,58.59,96.0,-
60,臺北市,2004/07/23,大同,3.5,0.84,-,28.4,-,55,-,55.33,25.26,30.07,2.765,0.487,2.28,31.31,-,-,52.0,-
61,臺北市,2004/07/23,萬華,2.8,0.53,-,33.3,-,48,-,20.47,4.7,15.76,-,-,-,31.63,-,59.8,125.0,-
62,臺北市,2004/07/23,陽明,3.1,0.19,382.22,59.0,-,43,-,6.09,0.85,5.38,-,-,-,22.89,-,86.0,70.0,-
63,臺北市,2004/07/23,士林,1.9,0.43,-,49.6,-,54,-,25.93,6.41,19.53,-,-,-,30.53,-,62.98,112.0,-
64,臺北市,2004/07/22,松山,3.1,0.26,372.79,8.5,-,40,-,23.09,11.76,11.35,-,-,-,30.73,-,57.63,40.0,-
65,臺北市,2004/07/22,古亭,2.1,0.32,-,8.9,17,21,9.0,18.55,10.46,8.1,-,-,-,33.78,-,53.39,21.0,-
66,臺北市,2004/07/22,中山,2.5,0.45,-,7.5,-,25,-,39.49,18.12,21.37,2.388,0.516,-,33.4,-,55.84,25.0,-
67,臺北市,2004/07/22,大同,1.9,0.67,-,5.4,-,26,-,45.47,30.61,14.87,2.522,0.418,2.1,31.66,-,-,26.0,-
68,臺北市,2004/07/22,萬華,0.9,0.36,-,10.2,-,24,-,12.89,6.37,6.52,-,-,-,32.44,-,57.01,24.0,-
69,臺北市,2004/07/22,陽明,1.2,0.05,373.24,19.5,-,12,-,2.29,1.02,1.38,-,-,-,23.21,-,84.0,25.0,-
70,臺北市,2004/07/22,士林,0.5,0.17,-,12.4,-,18,-,12.18,5.18,7.01,-,-,-,31.11,-,57.76,24.0,-
71,臺北市,2004/07/21,松山,2.8,0.26,374.78,6.3,-,26,-,24.7,14.56,10.15,-,-,-,31.05,-,58.25,26.0,-
72,臺北市,2004/07/21,古亭,2.0,0.3,-,5.6,11,25,9.0,19.18,12.4,6.78,-,-,-,33.72,-,54.56,25.0,-
73,臺北市,2004/07/21,中山,1.9,0.43,-,5.4,-,27,-,38.18,19.02,19.17,2.397,0.514,-,33.45,-,57.17,27.0,-
74,臺北市,2004/07/21,大同,1.5,0.67,-,2.9,-,23,-,45.12,32.61,12.5,2.564,0.401,2.16,31.66,-,-,23.0,-
75,臺北市,2004/07/21,萬華,1.1,0.37,-,4.7,-,25,-,12.02,7.97,4.05,-,-,-,32.32,-,58.18,25.0,-
76,臺北市,2004/07/21,陽明,0.5,0.05,373.31,13.7,-,10,-,2.2,1.01,1.28,-,-,-,23.68,-,80.0,15.0,-
77,臺北市,2004/07/21,士林,0.5,0.17,-,9.2,-,26,-,12.75,6.04,6.71,-,-,-,31.14,-,60.08,26.0,-
78,臺北市,2004/07/20,松山,3.5,0.45,389.74,13.1,-,39,-,34.33,14.25,20.12,-,-,-,29.88,-,65.62,50.0,-
79,臺北市,2004/07/20,古亭,2.2,0.48,-,18.6,48,30,14.0,25.62,11.47,14.18,-,-,-,32.16,-,61.22,66.0,-
80,臺北市,2004/07/20,中山,2.7,0.7,-,16.1,-,39,-,52.82,18.66,34.16,2.552,0.635,-,32.39,-,63.83,80.0,-
81,臺北市,2004/07/20,大同,3.9,0.98,-,14.8,-,40,-,67.78,38.6,29.18,2.848,0.606,2.24,30.49,-,-,40.0,-
82,臺北市,2004/07/20,萬華,2.9,0.46,-,16.8,-,40,-,22.34,8.26,14.07,-,-,-,30.81,-,65.15,60.0,-
83,臺北市,2004/07/20,陽明,0.5,0.11,378.0,29.1,-,19,-,4.35,1.27,3.15,-,-,-,23.49,-,88.0,60.0,-
84,臺北市,2004/07/20,士林,1.4,0.44,-,23.3,-,40,-,28.8,11.12,17.78,-,-,-,30.11,-,67.62,70.0,-
85,臺北市,2004/07/19,松山,6.3,0.52,392.46,22.0,-,37,-,42.72,13.86,28.89,-,-,-,29.31,-,67.49,54.0,-
86,臺北市,2004/07/19,古亭,-,-,-,-,70,-,-,-,-,-,-,-,-,-,-,-,68.0,-
87,臺北市,2004/07/19,中山,4.1,0.88,-,17.1,-,39,-,60.91,18.11,42.8,2.844,0.773,-,31.79,-,66.85,69.0,-
88,臺北市,2004/07/19,大同,5.4,1.4,-,14.2,-,41,-,87.75,48.05,39.7,3.126,0.747,2.38,29.63,-,-,41.0,-
89,臺北市,2004/07/19,萬華,5.7,0.68,-,15.4,-,44,-,38.41,13.13,25.28,-,-,-,29.82,-,71.11,75.0,-
90,臺北市,2004/07/19,陽明,1.1,0.1,380.08,35.5,-,20,-,3.77,1.07,2.79,-,-,-,-,-,88.0,52.0,-
91,臺北市,2004/07/19,士林,3.0,0.58,-,22.7,-,39,-,37.27,10.17,27.15,-,-,-,29.3,-,72.41,65.0,-
92,臺北市,2004/07/18,松山,4.1,0.4,385.82,16.7,-,33,-,30.22,12.01,18.23,-,-,-,29.23,-,67.04,60.0,-
93,臺北市,2004/07/18,中山,2.7,0.6,-,12.4,-,34,-,48.08,19.19,28.89,2.498,0.572,-,31.33,-,68.11,34.0,-
94,臺北市,2004/07/18,大同,3.1,0.64,-,8.8,-,34,-,51.5,29.26,22.24,2.507,0.331,2.18,29.35,-,-,34.0,-
95,臺北市,2004/07/18,萬華,2.0,0.41,-,15.4,-,38,20.0,22.29,4.9,17.39,-,-,-,29.7,-,71.54,38.0,-
96,臺北市,2004/07/18,陽明,-,0.12,378.05,20.6,-,16,-,4.94,1.52,3.46,-,-,-,-,-,90.0,28.0,-
97,臺北市,2004/07/18,士林,1.7,0.32,-,-,-,26,-,20.99,7.1,13.9,-,-,-,28.78,-,72.62,35.0,-
98,臺北市,2004/07/17,松山,6.9,0.5,392.88,17.3,-,44,-,37.7,14.02,23.71,-,-,-,29.28,-,67.89,48.0,-
99,臺北市,2004/07/17,中山,4.7,0.85,-,19.1,-,52,-,60.45,20.77,39.69,2.723,0.666,-,31.43,-,68.81,51.0,-
100,臺北市,2004/07/17,大同,5.6,1.02,-,16.2,-,48,-,68.43,35.87,32.56,2.985,0.605,2.38,29.4,-,-,48.0,-
101,臺北市,2004/07/17,萬華,4.6,0.58,-,25.9,-,53,32.0,31.76,7.35,24.44,-,-,-,29.89,-,70.95,68.0,-
102,臺北市,2004/07/17,陽明,1.4,0.12,377.9,34.4,-,28,-,4.15,1.17,3.05,-,-,-,-,-,85.0,53.0,-
103,臺北市,2004/07/17,士林,2.2,0.53,-,-,-,48,-,29.71,9.47,20.26,-,-,-,28.73,-,73.28,52.0,-
104,臺北市,2004/07/16,松山,4.1,0.54,386.82,11.7,-,39,-,41.99,15.88,26.11,-,-,-,29.38,-,64.47,39.0,-
105,臺北市,2004/07/16,古亭,2.4,0.63,-,18.2,38,32,20.0,38.19,16.65,21.55,-,-,-,31.23,-,63.48,47.0,-
106,臺北市,2004/07/16,中山,3.9,0.99,-,16.5,32,43,-,53.66,19.87,33.79,2.838,0.849,-,31.23,-,67.32,56.0,-
107,臺北市,2004/07/16,大同,4.5,1.26,-,9.3,-,42,-,83.79,44.46,39.33,2.984,0.735,2.25,28.94,-,-,42.0,-
108,臺北市,2004/07/16,萬華,3.7,0.64,-,16.7,-,39,23.0,36.4,10.67,25.7,-,-,-,29.5,-,71.34,61.0,-
109,臺北市,2004/07/16,陽明,1.2,0.16,380.24,34.7,-,22,-,7.98,1.67,6.34,-,-,-,-,-,82.0,74.0,-
110,臺北市,2004/07/16,士林,2.0,0.65,-,-,-,37,-,41.51,14.29,27.24,-,-,-,28.44,-,73.39,68.0,-
111,臺北市,2004/07/15,松山,2.5,0.21,372.43,14.2,-,33,-,18.25,8.33,9.98,-,-,-,31.1,-,57.87,33.0,-
112,臺北市,2004/07/15,古亭,1.2,0.36,-,13.5,18,32,10.0,20.81,9.88,10.95,-,-,-,33.74,-,54.92,32.0,-
113,臺北市,2004/07/15,中山,2.5,0.4,-,14.4,-,31,-,26.43,10.37,16.08,2.415,0.507,-,33.38,-,58.63,32.0,-
114,臺北市,2004/07/15,大同,2.7,0.78,-,9.9,-,34,-,53.1,32.91,20.19,2.663,0.494,2.17,31.35,-,-,34.0,-
115,臺北市,2004/07/15,萬華,1.3,0.3,-,16.0,-,35,17.0,16.42,4.12,12.31,-,-,-,32.1,-,60.1,42.0,-
116,臺北市,2004/07/15,陽明,-,0.11,375.73,20.3,-,-,-,-,-,-,-,-,-,-,-,80.0,34.0,-
117,臺北市,2004/07/15,士林,-,0.23,-,15.1,-,39,-,16.3,4.65,11.67,-,-,-,30.95,-,61.39,39.0,-
118,臺北市,2004/07/14,松山,6.2,0.35,393.77,18.8,-,43,-,26.09,8.35,17.82,-,-,-,30.94,-,60.15,66.0,-
119,臺北市,2004/07/14,古亭,3.9,0.43,-,18.8,44,39,22.0,25.34,10.44,14.91,-,-,-,33.42,-,56.62,70.0,-
120,臺北市,2004/07/14,中山,-,0.53,-,14.8,-,39,-,35.72,13.13,22.64,2.646,0.597,-,33.48,-,58.21,47.0,-
121,臺北市,2004/07/14,大同,4.3,0.74,-,13.0,-,36,-,48.37,25.05,23.32,2.647,0.471,2.18,31.68,-,-,36.0,-
122,臺北市,2004/07/14,萬華,3.9,0.47,-,18.2,-,43,25.0,24.1,6.25,17.84,-,-,-,32.09,-,59.93,60.0,-
123,臺北市,2004/07/14,陽明,3.9,0.14,377.18,28.6,-,30,-,6.11,1.34,4.83,-,-,-,24.51,-,83.0,63.0,-
124,臺北市,2004/07/14,士林,-,0.26,-,22.4,-,38,-,18.82,5.42,13.41,-,-,-,30.81,-,63.17,51.0,-
125,臺北市,2004/07/13,松山,4.4,0.5,404.79,31.0,-,69,-,36.35,10.4,25.99,-,-,-,30.69,-,66.05,91.0,-
126,臺北市,2004/07/13,古亭,3.3,0.65,-,24.3,58,54,29.0,36.19,12.26,23.95,-,-,-,33.06,-,63.2,71.0,-
127,臺北市,2004/07/13,中山,3.4,0.8,-,24.9,-,51,-,54.67,22.34,32.44,2.65,0.718,-,33.16,-,64.59,68.0,-
128,臺北市,2004/07/13,大同,4.9,0.85,-,13.5,-,49,-,72.29,35.96,36.33,2.835,0.559,2.28,31.08,-,-,49.0,-
129,臺北市,2004/07/13,萬華,3.0,0.54,-,30.1,-,52,34.0,25.87,3.59,22.28,-,-,-,31.66,-,65.59,73.0,-
130,臺北市,2004/07/13,陽明,1.9,0.16,376.73,39.6,-,43,-,8.1,1.16,6.99,-,-,-,23.72,-,78.0,77.0,-
131,臺北市,2004/07/13,士林,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,83.0,-
132,臺北市,2004/07/12,松山,6.1,0.56,406.49,30.9,-,60,-,37.11,9.04,28.12,-,-,-,30.33,-,65.73,75.0,-
133,臺北市,2004/07/12,古亭,4.6,0.68,-,27.8,57,62,26.0,38.16,13.2,24.98,-,-,-,32.74,-,62.32,76.0,-
134,臺北市,2004/07/12,中山,1.1,0.82,-,-,41,51,-,57.96,22.27,35.75,2.567,0.62,-,32.79,-,64.17,52.0,-
135,臺北市,2004/07/12,大同,6.5,1.0,-,12.4,-,48,-,73.29,37.72,35.57,2.901,0.59,2.31,30.81,-,-,48.0,-
136,臺北市,2004/07/12,萬華,4.2,0.55,-,23.5,-,50,30.0,29.93,5.6,24.34,-,-,-,31.37,-,65.12,66.0,-
137,臺北市,2004/07/12,陽明,2.5,0.17,378.4,29.3,-,38,-,10.64,1.56,9.16,-,-,-,23.39,-,82.0,63.0,-
138,臺北市,2004/07/12,士林,-,0.4,-,-,-,41,-,28.5,8.97,19.55,-,-,-,30.61,-,65.24,60.0,-
139,臺北市,2004/07/11,松山,5.6,0.56,406.84,37.7,-,68,-,35.46,9.68,25.87,-,-,-,30.43,-,65.11,85.0,-
140,臺北市,2004/07/11,古亭,3.3,0.57,-,23.8,52,51,25.0,29.72,8.91,20.85,-,-,-,32.61,-,62.52,58.0,-
141,臺北市,2004/07/11,中山,5.6,0.68,-,25.3,-,51,-,46.06,16.53,29.59,2.855,0.645,-,32.82,-,63.29,63.0,-
142,臺北市,2004/07/11,大同,7.1,0.87,-,12.8,-,48,-,70.17,36.95,33.22,2.755,0.47,2.29,30.9,-,-,48.0,-
143,臺北市,2004/07/11,萬華,2.9,0.47,-,20.5,-,46,25.0,26.13,5.24,20.88,-,-,-,31.21,-,65.69,57.0,-
144,臺北市,2004/07/11,陽明,2.5,0.18,379.68,30.3,-,36,-,10.27,1.7,8.62,-,-,-,23.88,-,85.0,50.0,-
145,臺北市,2004/07/11,士林,-,0.49,-,-,-,43,-,33.44,13.49,19.98,-,-,-,30.49,-,66.57,51.0,-
146,臺北市,2004/07/10,松山,7.5,0.64,408.92,37.7,-,64,-,48.49,18.61,29.94,-,-,-,30.24,-,67.59,132.0,-
147,臺北市,2004/07/10,古亭,3.2,0.61,-,33.9,81,53,26.0,32.65,10.22,22.5,-,-,-,32.7,-,61.64,121.0,-
148,臺北市,2004/07/10,中山,4.5,0.66,-,36.5,-,52,-,44.59,14.0,30.61,2.939,0.695,-,32.82,-,63.95,97.0,-
149,臺北市,2004/07/10,大同,6.7,0.78,-,18.6,-,52,-,65.9,28.67,37.23,2.774,0.443,2.33,30.83,-,-,51.0,-
150,臺北市,2004/07/10,萬華,-,0.5,-,30.3,-,56,29.0,30.0,5.46,24.53,-,-,-,31.61,-,64.03,92.0,-
151,臺北市,2004/07/10,陽明,2.1,0.2,377.86,44.3,-,38,-,8.39,1.25,7.16,-,-,-,25.41,-,84.0,67.0,-
152,臺北市,2004/07/10,士林,-,0.57,-,-,-,44,-,35.74,11.26,24.51,-,-,-,30.23,-,69.37,96.0,-
153,臺北市,2004/07/09,松山,4.5,0.8,407.07,16.1,-,50,-,58.41,22.21,36.26,-,-,-,28.35,-,68.95,53.0,-
154,臺北市,2004/07/09,古亭,3.1,0.97,-,17.6,37,44,20.0,55.2,24.65,30.58,-,-,-,30.34,-,66.38,49.0,-
155,臺北市,2004/07/09,中山,5.1,1.15,-,-,-,48,-,88.46,41.69,46.77,3.03,0.973,-,30.94,-,67.44,54.0,-
156,臺北市,2004/07/09,大同,8.1,1.33,-,7.7,-,52,-,104.59,58.19,46.41,3.248,0.799,2.45,28.91,-,-,51.0,-
157,臺北市,2004/07/09,萬華,-,0.85,-,14.5,-,40,22.0,37.52,6.91,30.62,-,-,-,29.16,-,69.72,48.0,-
158,臺北市,2004/07/09,陽明,2.4,0.17,376.53,30.3,-,26,-,9.99,1.59,8.42,-,-,-,22.31,-,83.0,44.0,-
159,臺北市,2004/07/09,士林,-,0.66,-,-,-,40,-,42.37,12.93,29.51,-,-,-,28.18,-,72.96,74.0,-
160,臺北市,2004/07/08,松山,3.1,0.64,395.7,17.7,-,42,-,46.04,15.74,30.32,-,-,-,28.42,-,71.84,61.0,-
161,臺北市,2004/07/08,古亭,2.8,0.72,-,17.4,34,47,18.0,40.92,16.23,24.69,-,-,-,30.78,-,68.34,49.0,-
162,臺北市,2004/07/08,中山,4.1,0.98,-,16.5,29,42,-,61.13,28.13,33.01,3.045,0.816,-,30.8,-,70.45,46.0,-
163,臺北市,2004/07/08,大同,10.8,1.15,-,8.8,-,45,-,92.43,55.92,36.51,2.994,0.649,2.35,28.56,-,-,45.0,-
164,臺北市,2004/07/08,萬華,3.4,0.5,-,-,-,40,21.0,23.85,2.11,21.77,-,-,-,29.33,-,72.77,40.0,-
165,臺北市,2004/07/08,陽明,1.2,0.13,373.9,33.6,-,22,-,6.33,1.22,5.18,-,-,-,-,-,87.0,45.0,-
166,臺北市,2004/07/08,士林,-,0.45,-,-,-,32,-,31.22,8.08,23.21,-,-,-,28.27,-,75.12,76.0,-
167,臺北市,2004/07/07,松山,6.4,0.59,406.66,-,-,67,-,37.94,10.0,27.98,-,-,-,30.1,-,68.07,58.0,-
168,臺北市,2004/07/07,古亭,4.3,0.63,-,33.5,88,48,26.0,34.4,12.41,22.0,-,-,-,32.35,-,63.19,165.0,-
169,臺北市,2004/07/07,中山,4.4,0.76,-,36.3,-,54,-,45.6,16.04,29.66,2.902,0.757,-,32.59,-,66.63,110.0,-
170,臺北市,2004/07/07,大同,13.4,1.01,-,23.0,-,56,-,71.3,37.12,34.18,2.924,0.596,2.33,30.71,-,-,53.0,-
171,臺北市,2004/07/07,萬華,3.9,0.49,-,-,-,49,27.0,22.63,2.03,20.6,-,-,-,31.28,-,66.55,49.0,-
172,臺北市,2004/07/07,陽明,1.6,0.13,376.59,34.6,-,33,-,6.68,1.51,5.23,-,-,-,-,-,85.0,74.0,-
173,臺北市,2004/07/07,士林,3.1,0.41,-,-,-,49,-,27.7,8.44,19.31,-,-,-,30.27,-,71.8,80.0,-
174,臺北市,2004/07/06,松山,7.7,0.73,405.91,26.9,-,67,-,49.11,19.23,29.95,-,-,-,30.14,-,69.23,58.0,-
175,臺北市,2004/07/06,古亭,4.4,0.67,-,22.6,50,40,18.0,36.46,16.11,20.35,-,-,-,32.45,-,65.67,55.0,-
176,臺北市,2004/07/06,中山,3.8,0.95,-,-,-,44,-,63.11,32.58,30.72,2.962,0.826,-,32.81,-,66.89,45.0,-
177,臺北市,2004/07/06,大同,12.7,1.41,-,8.4,-,43,-,78.01,41.54,36.47,3.106,0.823,2.28,30.81,-,-,43.0,-
178,臺北市,2004/07/06,萬華,6.5,-,-,-,-,38,22.0,30.8,8.54,22.26,-,-,-,31.34,-,68.15,50.0,-
179,臺北市,2004/07/06,陽明,1.8,0.16,376.8,34.0,-,31,-,8.67,1.31,7.41,-,-,-,-,-,88.0,58.0,-
180,臺北市,2004/07/06,士林,4.1,0.53,-,-,-,38,-,32.55,11.08,21.51,-,-,-,30.67,-,70.13,52.0,-
181,臺北市,2004/07/05,松山,6.9,1.01,406.46,27.2,-,47,-,57.64,18.47,39.36,-,-,-,27.88,-,79.63,73.0,-
182,臺北市,2004/07/05,古亭,2.4,0.93,-,-,37,34,21.0,47.11,18.53,28.84,-,-,-,29.8,-,76.84,58.0,-
183,臺北市,2004/07/05,中山,2.7,1.31,-,20.5,34,39,-,73.92,30.03,44.14,3.391,1.02,-,30.3,-,77.15,44.0,-
