序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
24,臺北市,2016/09/27,中山,0.7,0.07,-,21.4,17,4,3.57,1.43,2.14,-,-,-,6.08,3.8,27.86,-,-,87.09,-
25,臺北市,2016/09/27,大同,0.5,0.11,-,-,30,4,3.86,2.24,1.62,1.805,0.014,1.791,-,-,-,-,-,-,-
26,臺北市,2016/09/27,萬華,0.8,0.07,-,21.1,18,5,2.94,0.7,2.23,-,-,-,5.85,4.99,28.47,-,-,83.47,-
27,臺北市,2016/09/27,陽明,0.8,0.09,403.85,21.4,5,2,1.26,0.55,0.64,-,-,-,-,-,22.21,10.55,5.44,96.94,36.83
28,臺北市,2016/09/27,士林,0.7,0.06,-,22.8,15,6,2.27,0.56,1.68,-,-,-,7.28,5.87,27.59,-,-,82.76,-
29,臺北市,2016/09/26,松山,1.1,0.16,404.41,11.9,24,9,12.25,6.26,5.99,1.704,0.056,1.649,2.75,2.18,27.29,-,-,83.94,-
30,臺北市,2016/09/26,古亭,2,0.24,-,10.7,22,10,15.75,7.32,8.41,1.81,0.055,1.756,2.68,2.13,27.76,-,-,80.84,-
31,臺北市,2016/09/26,中山,1.9,0.37,-,8.2,25,9,22.81,12.04,10.76,1.84,0.085,1.756,1.91,1,28.31,-,-,84.14,-
32,臺北市,2016/09/26,大同,1.7,0.78,-,-,36,9,43.74,32.73,11.01,2.085,0.238,1.848,-,-,-,-,-,-,-
33,臺北市,2016/09/26,萬華,2.3,0.29,-,8.5,24,10,19.78,9.75,10.03,-,-,-,2.14,1.86,28.82,-,-,81.13,-
34,臺北市,2016/09/26,陽明,1.6,0.05,400.5,14.4,6,2,1.42,0.72,0.67,-,-,-,-,-,21.4,1,4.65,95.89,26.62
35,臺北市,2016/09/26,士林,1.7,0.17,-,12.5,23,8,9.83,4.42,5.39,-,-,-,2.01,1.26,27.56,-,-,81.03,-
36,臺北市,2016/09/25,松山,3.5,0.26,408.86,18.3,31,17,14.59,4.4,10.19,1.769,0.062,1.708,1.9,1.44,26.64,-,-,83,-
37,臺北市,2016/09/25,古亭,3.4,0.24,-,19.6,25,15,14.1,3.12,10.99,1.835,0.049,1.787,2.64,2.54,27,-,-,80.55,-
38,臺北市,2016/09/25,中山,3,0.33,-,17.3,31,16,17.74,4.86,12.87,1.861,0.081,1.78,2.65,2.34,27.81,-,-,82.29,-
39,臺北市,2016/09/25,大同,4.4,0.76,-,-,43,18,44.25,27.28,16.98,2.146,0.242,1.904,-,-,-,-,-,-,-
40,臺北市,2016/09/25,萬華,4,0.26,-,16.3,31,19,18.79,4.95,13.83,-,-,-,2.91,2.71,28.07,-,-,80.53,-
41,臺北市,2016/09/25,陽明,0.9,0.09,402.23,25.5,10,7,1.07,0.53,0.45,-,-,-,-,-,20.53,0.72,3.95,97.56,71.07
42,臺北市,2016/09/25,士林,2.3,0.17,-,23.7,25,16,7.52,2.07,5.45,-,-,-,2.72,2.37,28.03,-,-,73.15,-
43,臺北市,2016/09/24,松山,2.8,0.31,409.42,33.9,31,13,13.71,2.08,11.63,1.815,0.081,1.734,2.62,2.08,26.38,-,-,74.31,-
44,臺北市,2016/09/24,古亭,1.7,0.25,-,37.7,30,12,13.39,2.4,10.99,1.867,0.056,1.811,3.48,3.12,26.86,-,-,71.93,-
45,臺北市,2016/09/24,中山,3.5,0.4,-,31.8,35,16,20.05,3.47,16.59,1.898,0.106,1.792,2.76,2.44,27.26,-,-,76.71,-
46,臺北市,2016/09/24,大同,4,0.63,-,-,43,14,36.33,15.07,21.27,2.094,0.185,1.909,-,-,-,-,-,-,-
47,臺北市,2016/09/24,萬華,3.2,0.3,-,30.9,34,16,21.24,3.82,17.41,-,-,-,3.48,3.14,27.55,-,-,74.12,-
48,臺北市,2016/09/24,陽明,0.9,0.13,401.81,44.3,16,11,1.39,0.32,0.99,-,-,-,-,-,19.71,0,0,90.27,0
49,臺北市,2016/09/24,士林,4,0.2,-,42.7,31,17,8.25,1.27,6.98,-,-,-,3.24,3.12,27.06,-,-,69.28,-
50,臺北市,2016/09/23,松山,2,0.33,410.21,29.2,31,12,19.15,3.28,15.87,1.844,0.105,1.739,2.19,1.68,25.75,-,-,78.94,-
51,臺北市,2016/09/23,古亭,1.3,0.31,-,32.9,30,11,17.56,3.28,14.28,1.898,0.079,1.819,3.05,2.76,26.16,-,-,77.28,-
52,臺北市,2016/09/23,中山,3.6,0.45,-,27.3,33,13,27.62,6.45,21.16,1.925,0.128,1.797,2.65,2.34,26.74,-,-,80.51,-
53,臺北市,2016/09/23,大同,3.9,0.86,-,-,46,12,54.51,27.16,27.36,2.212,0.278,1.934,-,-,-,-,-,-,-
54,臺北市,2016/09/23,萬華,2.9,0.33,-,28.4,32,13,24.39,5.14,19.25,-,-,-,3.15,2.84,27.07,-,-,77.59,-
55,臺北市,2016/09/23,陽明,1.1,0.12,400.73,44.1,12,7,1.11,0.29,0.74,-,-,-,-,-,19.36,0.63,4.14,95.43,89.51
56,臺北市,2016/09/23,士林,2.8,0.18,-,43.1,33,14,7.86,1.52,6.31,-,-,-,2.98,2.88,26.73,-,-,72.7,-
57,臺北市,2016/09/22,松山,2.6,0.27,408.12,23.3,30,8,20.03,5.46,14.57,1.836,0.104,1.732,2.17,1.78,26.13,-,-,79.26,-
58,臺北市,2016/09/22,古亭,2,0.31,-,26.3,27,7,17.95,4.1,13.86,1.939,0.095,1.844,2.92,2.7,26.58,-,-,76.75,-
59,臺北市,2016/09/22,中山,3.3,0.43,-,22.9,33,10,24.63,7.42,17.21,1.903,0.118,1.784,2.64,2.36,27.12,-,-,80.62,-
60,臺北市,2016/09/22,大同,3.8,0.81,-,-,53,13,61.71,37.06,24.65,2.171,0.253,1.918,-,-,-,-,-,-,-
61,臺北市,2016/09/22,萬華,2.3,0.31,-,23.1,30,11,22.77,5.65,17.14,-,-,-,3.03,2.8,27.44,-,-,77.96,-
62,臺北市,2016/09/22,陽明,1.4,0.11,400.89,37.8,8,4,1.6,0.63,0.9,-,-,-,-,-,19.54,0.63,4.23,96.98,61.49
63,臺北市,2016/09/22,士林,2.4,0.18,-,35.6,28,11,7.57,1.36,6.21,-,-,-,3.21,2.96,26.99,-,-,72.79,-
64,臺北市,2016/09/21,松山,2.5,0.26,408.93,33.2,29,6,16.9,3.67,13.23,1.833,0.092,1.741,2.17,1.76,26.53,-,-,70.77,-
65,臺北市,2016/09/21,古亭,1.5,0.3,-,34.4,29,11,14.57,3.31,11.26,1.891,0.061,1.831,2.93,2.74,26.82,-,-,68.83,-
66,臺北市,2016/09/21,中山,3.2,0.44,-,29.3,35,10,24.94,6.16,18.78,1.959,0.133,1.826,2.58,2.31,27.29,-,-,73.93,-
67,臺北市,2016/09/21,大同,3.2,0.93,-,-,46,12,53.35,26.05,27.29,2.251,0.301,1.949,-,-,-,-,-,-,-
68,臺北市,2016/09/21,萬華,1.8,0.33,-,26.3,30,11,21.19,3.48,17.7,-,-,-,2.89,2.51,27.73,-,-,69.99,-
69,臺北市,2016/09/21,陽明,1.6,0.12,401.15,43.6,13,6,1.39,0.45,0.87,-,-,-,-,-,19.56,0.83,4.15,91.81,64.22
70,臺北市,2016/09/21,士林,4.1,0.21,-,40.7,33,12,10.14,2.63,7.51,-,-,-,2.87,2.65,27,-,-,68.92,-
71,臺北市,2016/09/20,松山,1.8,0.36,411.11,36.6,38,12,19.37,3.36,16,1.837,0.092,1.746,1.86,1.26,25.24,-,-,76.19,-
72,臺北市,2016/09/20,古亭,1.8,0.39,-,35.4,38,19,21.11,4.96,16.15,1.948,0.092,1.855,2.28,1.97,25.28,-,-,76.22,-
73,臺北市,2016/09/20,中山,2.7,0.51,-,32.3,42,16,26.51,4.57,21.94,1.974,0.138,1.836,2.23,1.79,26.13,-,-,77.45,-
74,臺北市,2016/09/20,大同,3,1.35,-,-,58,18,68.97,35.49,33.48,2.392,0.417,1.975,-,-,-,-,-,-,-
75,臺北市,2016/09/20,萬華,1.7,0.44,-,31.6,40,16,24.7,4.08,20.62,-,-,-,2.16,1.89,26.51,-,-,74.34,-
76,臺北市,2016/09/20,陽明,1.9,0.15,405.2,50.1,21,9,1.45,0.5,0.87,-,-,-,-,-,18.55,1.63,4.11,93.77,105.67
77,臺北市,2016/09/20,士林,2.3,0.29,-,43.8,42,16,13.52,3.95,9.57,-,-,-,1.8,1.31,25.73,-,-,72.97,-
78,臺北市,2016/09/19,松山,1.6,0.57,434.93,32.8,50,21,25.41,6.08,19.33,2.118,0.188,1.93,1.53,1.16,26,-,-,72.62,-
79,臺北市,2016/09/19,古亭,2,0.55,-,33.3,49,24,23.79,4.8,18.99,2.077,0.15,1.927,1.67,1.44,25.89,-,-,73.36,-
80,臺北市,2016/09/19,中山,1.6,0.7,-,29.5,47,25,33.15,6.16,26.98,2.163,0.205,1.958,1.55,1.03,26.84,-,-,74.48,-
81,臺北市,2016/09/19,大同,3,1.58,-,-,60,24,68.28,34.34,33.94,2.78,0.481,2.299,-,-,-,-,-,-,-
82,臺北市,2016/09/19,萬華,1.8,0.61,-,31.6,46,22,27.13,4.09,23.05,-,-,-,1.48,1.08,27.24,-,-,71.3,-
83,臺北市,2016/09/19,陽明,0.4,0.23,411.97,56.7,30,21,2.11,0.39,1.66,-,-,-,-,-,19.06,1,4.66,94.06,68.36
84,臺北市,2016/09/19,士林,2.8,0.54,-,37.6,49,22,21.39,5.32,16.07,-,-,-,1.57,1.09,26.25,-,-,72.68,-
85,臺北市,2016/09/18,松山,2,0.6,428.65,22,30,15,31.32,11.93,19.39,2.048,0.2,1.849,1.98,1.65,25.45,-,-,82.79,-
86,臺北市,2016/09/18,古亭,1.8,0.54,-,23.4,27,14,23.71,5.64,18.07,2.066,0.166,1.9,1.5,1.26,25.3,-,-,83.65,-
87,臺北市,2016/09/18,中山,2.4,0.74,-,19.2,30,12,37.88,13.1,24.78,2.167,0.164,2.003,1.69,0.92,26.07,-,-,86.03,-
88,臺北市,2016/09/18,大同,2.8,1.2,-,-,42,15,57.94,34.51,23.43,2.496,0.353,2.143,-,-,-,-,-,-,-
89,臺北市,2016/09/18,萬華,2.7,0.56,-,23,28,15,24.27,3.93,20.36,-,-,-,1.84,1.47,26.54,-,-,81.76,-
90,臺北市,2016/09/18,陽明,1.9,0.17,412.29,42.9,12,8,2.07,0.84,1.23,-,-,-,-,-,19.52,4.23,4.7,97.62,38.39
91,臺北市,2016/09/18,士林,1.8,0.43,-,27.4,29,13,17.48,3.58,13.9,-,-,-,2.31,2.28,25.19,-,-,83.88,-
92,臺北市,2016/09/17,松山,1.3,0.19,406.65,16.4,17,5,10.93,3.93,6.99,1.726,0.051,1.675,2.69,2.28,26.5,-,-,87.56,-
93,臺北市,2016/09/17,古亭,1.6,0.21,-,14,11,2,11.73,2.99,8.75,1.862,0.072,1.79,2.18,1.48,26.2,-,-,90.29,-
94,臺北市,2016/09/17,中山,2.2,0.3,-,12.9,17,5,18.96,8.26,10.71,1.833,0.035,1.801,2.23,1.37,27.03,-,-,91.5,-
95,臺北市,2016/09/17,大同,2.6,0.43,-,-,29,4,19.04,9.58,9.46,2.034,0.115,1.92,-,-,-,-,-,-,-
96,臺北市,2016/09/17,萬華,2.5,0.2,-,14.4,16,5,11.52,2.89,8.63,-,-,-,2.7,2.21,27.37,-,-,89.01,-
97,臺北市,2016/09/17,陽明,2.3,0.06,404.95,23,5,1,0.91,0.59,0.32,-,-,-,-,-,21.52,8.96,5.4,97.25,13.77
98,臺北市,2016/09/17,士林,1.7,0.09,-,20.5,16,4,5.42,2.01,3.41,-,-,-,3.69,3.24,26.35,-,-,87.71,-
99,臺北市,2016/09/16,松山,2.7,0.35,417.51,7.4,19,7,19.69,12.48,7.21,1.912,0.154,1.757,1.41,0.85,29.99,-,-,66.63,-
100,臺北市,2016/09/16,古亭,2,0.26,-,8.9,17,5,15.34,6.5,8.84,1.838,0.08,1.758,1.95,1.75,29.67,-,-,66.97,-
101,臺北市,2016/09/16,中山,2.5,0.37,-,7.2,19,6,20.24,11.08,9.16,1.943,0.123,1.82,2.05,1.7,30.56,-,-,68.75,-
102,臺北市,2016/09/16,大同,2.9,1.33,-,-,33,9,67.32,51.42,15.9,2.412,0.415,1.997,-,-,-,-,-,-,-
103,臺北市,2016/09/16,萬華,1.2,0.31,-,7.5,19,9,20.04,8.77,11.27,-,-,-,1.6,1.28,30.88,-,-,66.74,-
104,臺北市,2016/09/16,陽明,2.6,0.05,404.47,12.9,8,3,2.16,0.91,1.25,-,-,-,-,-,23.19,1,5.42,88.08,39.06
105,臺北市,2016/09/16,士林,1.4,0.21,-,10.9,19,7,11.62,6.39,5.23,-,-,-,2.13,1.89,30.01,-,-,68.84,-
106,臺北市,2016/09/15,松山,1.4,0.2,404.75,15.1,14,5,11.65,5.83,5.82,1.668,0.045,1.624,2.07,1.14,28.95,-,-,68.53,-
107,臺北市,2016/09/15,古亭,1.7,0.37,-,14.5,18,6,18.55,8.53,10.02,1.866,0.103,1.763,2.17,2.02,28.74,-,-,71.49,-
108,臺北市,2016/09/15,中山,1.1,0.37,-,12.5,18,6,20.48,10.71,9.76,1.87,0.093,1.778,2.41,2.19,29.54,-,-,72.57,-
109,臺北市,2016/09/15,大同,2.7,1.39,-,-,34,10,71.48,56.33,15.15,2.338,0.421,1.917,-,-,-,-,-,-,-
110,臺北市,2016/09/15,萬華,2.2,0.37,-,12.7,20,11,20.37,10.5,9.88,-,-,-,1.71,1.39,29.94,-,-,70.73,-
111,臺北市,2016/09/15,陽明,1.6,0.08,404.61,16.8,7,3,1.81,0.91,0.88,-,-,-,-,-,21.93,0.5,5.12,91.16,36.25
112,臺北市,2016/09/15,士林,0.8,0.17,-,15.9,18,7,8.52,2.31,6.21,-,-,-,3.22,2.97,29.18,-,-,70.32,-
113,臺北市,2016/09/14,松山,1.2,0.15,402.74,18.1,14,6,7.61,3.82,3.79,1.655,0.022,1.632,3.73,2.47,28.01,-,-,74.53,-
114,臺北市,2016/09/14,古亭,0.7,0.15,-,17.9,12,3,6.4,3.03,3.37,1.737,0.017,1.721,6.08,5.72,27.95,-,-,75.32,-
115,臺北市,2016/09/14,中山,1,0.26,-,14.1,16,5,15.77,7.99,7.78,1.778,0.036,1.745,4.97,4.51,28.57,-,-,78.74,-
116,臺北市,2016/09/14,大同,2.2,0.66,-,-,31,5,39.56,27.56,12,2.02,0.19,1.83,-,-,-,-,-,-,-
117,臺北市,2016/09/14,萬華,1.2,0.19,-,13.2,15,6,12.4,4.65,7.74,-,-,-,3.99,3.75,29.2,-,-,74.79,-
118,臺北市,2016/09/14,陽明,0.9,0.09,404.72,18.7,6,3,1.62,1.04,0.59,-,-,-,-,-,21.56,2.86,5.09,95,13.89
119,臺北市,2016/09/14,士林,1.6,0.11,-,20,14,7,5.16,2.16,3,-,-,-,6.84,6.53,28.38,-,-,73.72,-
120,臺北市,2016/09/13,松山,2.3,0.29,409.19,24.3,19,7,16.07,6.47,9.6,1.815,0.094,1.721,2.01,1.54,28.3,-,-,75.38,-
121,臺北市,2016/09/13,古亭,1.8,0.31,-,22.4,16,9,17.45,6.67,10.78,1.863,0.074,1.79,2.55,2.36,28.7,-,-,72.84,-
122,臺北市,2016/09/13,中山,3.5,0.47,-,21.4,21,9,26.09,11.08,15,1.952,0.116,1.836,2.35,1.92,28.97,-,-,78.56,-
123,臺北市,2016/09/13,大同,3,1.24,-,-,34,8,58.33,36.19,22.15,2.338,0.391,1.948,-,-,-,-,-,-,-
124,臺北市,2016/09/13,萬華,2.2,0.42,-,19.8,20,10,24.18,9.51,14.68,-,-,-,2.25,1.92,29.6,-,-,74.88,-
125,臺北市,2016/09/13,陽明,1,0.1,403.11,30.4,7,3,1.44,0.48,0.88,-,-,-,-,-,21.88,2.25,4.72,95.31,12.76
126,臺北市,2016/09/13,士林,2.6,0.23,-,24.4,23,9,12.31,3.12,9.19,-,-,-,2.64,2.32,28.43,-,-,76.46,-
127,臺北市,2016/09/12,松山,1.6,0.48,429.45,19,29,13,23.37,4.44,18.93,1.966,0.162,1.804,1.16,0.92,26.84,-,-,84.83,-
128,臺北市,2016/09/12,古亭,1.3,0.5,-,22.2,29,16,22.23,4.6,17.63,1.993,0.14,1.853,1.62,1.38,27.07,-,-,83.61,-
129,臺北市,2016/09/12,中山,2.6,0.69,-,18.4,32,16,32.84,8.52,24.32,2.106,0.171,1.936,1.6,1.21,27.91,-,-,85.07,-
130,臺北市,2016/09/12,大同,1.8,1.88,-,-,47,15,73.65,42.78,30.87,2.629,0.569,2.061,-,-,-,-,-,-,-
131,臺北市,2016/09/12,萬華,1.9,0.59,-,17.3,32,15,28.36,4.76,23.61,-,-,-,1.33,0.96,28.35,-,-,82.78,-
132,臺北市,2016/09/12,陽明,1.1,0.15,411.98,38.1,11,6,3.22,1.57,1.63,-,-,-,-,-,21.11,3,4.25,96.31,46.92
133,臺北市,2016/09/12,士林,2.8,0.47,-,20.8,30,14,19.26,1.6,17.67,-,-,-,1.29,1.07,27.37,-,-,83.13,-
134,臺北市,2016/09/11,松山,3,0.52,437.74,19.5,29,11,25.28,8.52,16.76,2.044,0.176,1.868,1.09,0.73,28.19,-,-,79.95,-
135,臺北市,2016/09/11,古亭,1.5,0.54,-,26.3,28,16,23.06,5.42,17.64,1.996,0.143,1.854,1.48,1.13,28.29,-,-,78.78,-
136,臺北市,2016/09/11,中山,3.3,0.51,-,23.4,26,12,25.39,5.91,19.48,1.998,0.107,1.891,1.74,1.06,29.13,-,-,80.36,-
137,臺北市,2016/09/11,大同,4.6,1.44,-,-,42,13,68.09,43.22,24.88,2.442,0.423,2.019,-,-,-,-,-,-,-
138,臺北市,2016/09/11,萬華,2.5,0.57,-,24.3,29,17,24.43,4.04,20.4,-,-,-,1.33,0.96,29.72,-,-,76.88,-
139,臺北市,2016/09/11,陽明,2.4,0.16,419.17,34.2,18,14,4.99,1.48,3.51,-,-,-,-,-,22.89,0,0,89.45,0
140,臺北市,2016/09/11,士林,3.9,0.41,-,29.5,29,15,17.28,1.94,15.4,-,-,-,1.65,1.4,28.92,-,-,77.71,-
141,臺北市,2016/09/10,松山,2.5,0.56,430.74,13.6,18,7,30.71,10.02,20.69,2.038,0.201,1.836,1,0.69,26.6,-,-,85.83,-
142,臺北市,2016/09/10,古亭,2.3,0.61,-,14.7,20,12,32.47,10.3,22.17,2.091,0.195,1.896,1.24,0.95,26.74,-,-,85.5,-
143,臺北市,2016/09/10,中山,2.8,0.73,-,12,21,9,41.08,13.53,27.55,2.15,0.193,1.957,1.3,0.97,27.4,-,-,87.89,-
144,臺北市,2016/09/10,大同,4.4,2.09,-,-,35,11,96.29,64.75,31.55,2.769,0.69,2.079,-,-,-,-,-,-,-
145,臺北市,2016/09/10,萬華,3.1,0.68,-,12.3,22,10,36.81,11.56,25.25,-,-,-,1.15,0.85,27.91,-,-,84.96,-
146,臺北市,2016/09/10,陽明,1.6,0.14,413.35,28.2,10,7,3.75,1.05,2.69,-,-,-,-,-,21.66,0,0,93.65,0
147,臺北市,2016/09/10,士林,1.9,0.44,-,17.2,22,10,23.01,4.89,18.12,-,-,-,1.26,1.11,26.99,-,-,83.84,-
148,臺北市,2016/09/09,松山,3.6,0.4,426.33,12.9,21,8,26.57,7.44,19.13,1.948,0.159,1.788,1.33,0.98,26.9,-,-,86.74,-
149,臺北市,2016/09/09,古亭,3.4,0.47,-,11.6,18,11,27.97,7.77,20.2,2.008,0.152,1.855,1.32,1.07,27.18,-,-,85.14,-
150,臺北市,2016/09/09,中山,3.3,0.66,-,9.2,22,8,40.61,14.08,26.54,2.065,0.182,1.883,1.44,1.13,27.77,-,-,88.14,-
151,臺北市,2016/09/09,大同,5.3,1.52,-,-,36,11,88.36,55.98,32.38,2.512,0.514,1.998,-,-,-,-,-,-,-
152,臺北市,2016/09/09,萬華,3.4,0.58,-,9.1,21,9,35.87,9.83,26.04,-,-,-,1.34,1,28.39,-,-,84.08,-
153,臺北市,2016/09/09,陽明,2.2,0.17,418.81,24.6,12,7,7.7,2.08,5.62,-,-,-,-,-,21.93,8.56,4.8,94.6,8.24
154,臺北市,2016/09/09,士林,3.8,0.38,-,17.1,23,10,22.11,5.44,16.67,-,-,-,1.4,0.99,27.47,-,-,83.55,-
155,臺北市,2016/09/08,松山,2.2,0.49,424.84,17,24,10,27.21,8.22,18.99,1.98,0.188,1.792,1.46,1.04,28.88,-,-,72.92,-
156,臺北市,2016/09/08,古亭,2.1,0.48,-,19.7,21,11,23.68,5.63,18.06,2.03,0.182,1.847,1.31,0.99,29.03,-,-,72.08,-
157,臺北市,2016/09/08,中山,2.6,0.66,-,11.4,28,8,35.71,11.51,24.2,2.098,0.208,1.89,1.72,1.04,29.96,-,-,72.51,-
158,臺北市,2016/09/08,大同,3.8,1.36,-,-,40,9,74.12,46.72,27.4,2.504,0.465,2.039,-,-,-,-,-,-,-
159,臺北市,2016/09/08,萬華,2.8,0.56,-,10.2,22,10,29.46,7.75,21.7,-,-,-,1.5,1.16,30.39,-,-,70.49,-
160,臺北市,2016/09/08,陽明,1.3,0.15,415.3,24.3,11,7,8.26,2.18,6.07,-,-,-,-,-,22.29,0,0,89.39,0
161,臺北市,2016/09/08,士林,2.5,0.33,-,19.2,23,11,19.02,3.51,15.5,-,-,-,1.83,1.57,29.36,-,-,71.42,-
162,臺北市,2016/09/07,松山,4.1,0.55,420.73,27.9,28,16,29.31,6.54,22.77,1.99,0.192,1.798,1.6,1.09,30.39,-,-,66.93,-
163,臺北市,2016/09/07,古亭,2.1,0.49,-,20.9,18,9,23.86,5.86,18,2.132,0.153,1.979,1.45,1.14,29.19,-,-,72.54,-
164,臺北市,2016/09/07,中山,1.7,0.67,-,18.5,25,10,35.25,10.33,24.92,2.135,0.186,1.949,1.6,1.02,29.83,-,-,76.01,-
165,臺北市,2016/09/07,大同,4,1.69,-,-,41,17,96.14,65.12,31.02,2.638,0.542,2.096,-,-,-,-,-,-,-
166,臺北市,2016/09/07,萬華,2.3,0.58,-,5.7,22,10,27.36,5.06,22.31,-,-,-,1.32,0.84,30.47,-,-,72.44,-
167,臺北市,2016/09/07,陽明,3.6,0.14,408.58,27.6,9,5,5.95,1.81,4.15,-,-,-,-,-,22.9,0,0,87.14,0
168,臺北市,2016/09/07,士林,2,0.32,-,23.7,19,8,17.33,3.14,14.19,-,-,-,1.8,1.27,29.34,-,-,74.03,-
169,臺北市,2016/09/06,松山,3.2,0.46,419.68,12.9,25,9,24.29,8.54,15.75,1.947,0.155,1.792,1.5,1.05,27.87,-,-,81.83,-
170,臺北市,2016/09/06,古亭,2.6,0.53,-,10.1,22,10,27,8.77,18.23,2.194,0.183,2.011,0.87,0.6,27.77,-,-,79.73,-
171,臺北市,2016/09/06,中山,2.8,0.6,-,10.2,21,10,31.37,11.76,19.61,2.058,0.132,1.926,1.84,1.16,28.57,-,-,83.32,-
172,臺北市,2016/09/06,大同,3.8,1.67,-,-,37,11,64.97,42.21,22.76,2.582,0.52,2.062,-,-,-,-,-,-,-
