序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
(℃),相對濕度
RH
(percent)
1,臺北市,2015/05/31,松山,-,-,-,-,-,16,-,-,-,-,-,-
2,臺北市,2015/05/31,松山,2.7,0.34,415.39,31.8,31,-,16.91,2.9,14.01,1.83,28.28,76.73
3,臺北市,2015/05/31,古亭,-,-,-,-,-,18,-,-,-,-,-,-
4,臺北市,2015/05/31,古亭,2.7,0.43,-,23,39,-,19.45,2.92,16.54,1.67,28.69,76.46
5,臺北市,2015/05/31,中山,-,-,-,-,-,17,-,-,-,-,-,-
6,臺北市,2015/05/31,中山,2.5,0.53,-,25.1,36,-,24.83,6.01,18.81,1.79,28.54,81.12
7,臺北市,2015/05/31,大同,-,-,-,-,-,12,-,-,-,-,-,-
8,臺北市,2015/05/31,大同,3,0.82,-,-,46,-,31.19,10.53,20.66,-,-,-
9,臺北市,2015/05/31,萬華,-,-,-,-,-,14,-,-,-,-,-,-
10,臺北市,2015/05/31,萬華,2.6,0.5,-,25.6,30,-,23.57,3.8,19.76,1.44,28.24,80.44
11,臺北市,2015/05/31,陽明,-,-,-,-,-,10,-,-,-,-,-,-
12,臺北市,2015/05/31,陽明,1.4,0.15,402.87,34.4,12,-,3.71,1.04,2.67,-,21.58,90.36
13,臺北市,2015/05/31,士林,-,-,-,-,-,13,-,-,-,-,-,-
14,臺北市,2015/05/31,士林,2,0.24,-,35.4,31,-,11.53,2.29,9.24,2.3,27.73,79.24
15,臺北市,2015/05/30,松山,-,-,-,-,-,15,-,-,-,-,-,-
16,臺北市,2015/05/30,松山,3.9,0.49,425.73,22.7,34,-,26.79,6.78,20.01,2.3,31.29,62.49
17,臺北市,2015/05/30,古亭,-,-,-,-,-,14,-,-,-,-,-,-
18,臺北市,2015/05/30,古亭,2.6,0.4,-,19.5,37,-,18.93,4.11,14.82,2.33,31.11,63.77
19,臺北市,2015/05/30,中山,-,-,-,-,-,17,-,-,-,-,-,-
20,臺北市,2015/05/30,中山,2.3,0.7,-,15.7,37,-,34.53,11.43,23.1,2.09,32.02,64.72
21,臺北市,2015/05/30,大同,-,-,-,-,-,16,-,-,-,-,-,-
22,臺北市,2015/05/30,大同,2.7,1.39,-,-,46,-,44.78,22.18,22.6,-,-,-
23,臺北市,2015/05/30,萬華,-,-,-,-,-,13,-,-,-,-,-,-
24,臺北市,2015/05/30,萬華,1.4,0.48,-,21.9,24,-,21.39,5.07,16.31,2.1,31.19,65.86
25,臺北市,2015/05/30,陽明,-,-,-,-,-,12,-,-,-,-,-,-
26,臺北市,2015/05/30,陽明,1.1,0.15,399.85,29.6,18,-,5.22,0.95,4.25,-,23.76,73.64
27,臺北市,2015/05/30,士林,-,-,-,-,-,14,-,-,-,-,-,-
28,臺北市,2015/05/30,士林,2.2,0.27,-,24.7,39,-,15.26,2.61,12.65,2.74,30.81,68.52
29,臺北市,2015/05/29,松山,-,-,-,-,-,14,-,-,-,-,-,-
30,臺北市,2015/05/29,松山,3.8,0.62,432.64,20.7,32,-,36.41,12.3,24.1,1.88,31.02,65.16
31,臺北市,2015/05/29,古亭,-,-,-,-,-,14,-,-,-,-,-,-
32,臺北市,2015/05/29,古亭,2.2,0.52,-,19.4,35,-,22.55,6.57,15.98,1.89,30.94,64.55
33,臺北市,2015/05/29,中山,-,-,-,-,-,17,-,-,-,-,-,-
34,臺北市,2015/05/29,中山,3.6,0.89,-,17.5,36,-,41.08,15.59,25.49,1.78,32.15,64.4
35,臺北市,2015/05/29,大同,-,-,-,-,-,16,-,-,-,-,-,-
36,臺北市,2015/05/29,大同,3.7,1.86,-,-,49,-,59.53,32.88,26.64,-,-,-
37,臺北市,2015/05/29,萬華,-,-,-,-,-,13,-,-,-,-,-,-
38,臺北市,2015/05/29,萬華,3.1,0.58,-,22.3,29,-,24.79,5.4,19.39,1.56,31.32,65.5
39,臺北市,2015/05/29,陽明,-,-,-,-,-,13,-,-,-,-,-,-
40,臺北市,2015/05/29,陽明,1.6,0.16,400.53,29,18,-,6.18,1.14,5.04,-,23.79,74.68
41,臺北市,2015/05/29,士林,-,-,-,-,-,14,-,-,-,-,-,-
42,臺北市,2015/05/29,士林,2.6,0.33,-,24.9,42,-,20.26,3.65,16.61,1.99,31.05,67.56
43,臺北市,2015/05/28,松山,-,-,-,-,-,10,-,-,-,-,-,-
44,臺北市,2015/05/28,松山,1.8,0.67,430.61,11.7,27,-,39.66,18.09,21.58,2.07,30,64.31
45,臺北市,2015/05/28,古亭,-,-,-,-,-,11,-,-,-,-,-,-
46,臺北市,2015/05/28,古亭,2.5,0.46,-,13.1,32,-,22.85,6.95,15.9,2.14,29.95,66.82
47,臺北市,2015/05/28,中山,-,-,-,-,-,10,-,-,-,-,-,-
48,臺北市,2015/05/28,中山,2.6,0.98,-,9.1,28,-,46.19,22.96,23.23,1.78,30.58,67.1
49,臺北市,2015/05/28,大同,-,-,-,-,-,12,-,-,-,-,-,-
50,臺北市,2015/05/28,大同,3.6,2.14,-,-,46,-,75.84,52.28,23.56,-,-,-
51,臺北市,2015/05/28,萬華,-,-,-,-,-,11,-,-,-,-,-,-
52,臺北市,2015/05/28,萬華,2.4,0.53,-,14.9,24,-,23.69,7.47,16.22,1.9,29.87,67.48
53,臺北市,2015/05/28,陽明,-,-,-,-,-,10,-,-,-,-,-,-
54,臺北市,2015/05/28,陽明,1.6,0.14,399.8,27,15,-,4.22,1.03,3.19,-,23.05,74.44
55,臺北市,2015/05/28,士林,-,-,-,-,-,11,-,-,-,-,-,-
56,臺北市,2015/05/28,士林,2.8,0.41,-,17.1,26,-,21.28,6.44,14.84,2.52,29.48,69.84
57,臺北市,2015/05/27,松山,-,-,-,-,-,15,-,-,-,-,-,-
58,臺北市,2015/05/27,松山,3.1,1.13,450.42,13.2,30,-,59.98,31.87,28.12,1.25,26.74,79.27
59,臺北市,2015/05/27,古亭,-,-,-,-,-,10,-,-,-,-,-,-
60,臺北市,2015/05/27,古亭,2.3,0.78,-,13,34,-,34.49,14.24,20.25,1.32,26.94,81.42
61,臺北市,2015/05/27,中山,-,-,-,-,-,18,-,-,-,-,-,-
62,臺北市,2015/05/27,中山,2.8,1.32,-,10.2,33,-,64.14,34.77,29.37,1.37,27.34,81.67
63,臺北市,2015/05/27,大同,-,-,-,-,-,17,-,-,-,-,-,-
64,臺北市,2015/05/27,大同,4.1,3.09,-,-,51,-,111.64,77.39,34.25,-,-,-
65,臺北市,2015/05/27,萬華,-,-,-,-,-,12,-,-,-,-,-,-
66,臺北市,2015/05/27,萬華,2.2,0.93,-,12.6,24,-,43.17,18.32,24.85,1.15,26.94,80.12
67,臺北市,2015/05/27,陽明,-,-,-,-,-,9,-,-,-,-,-,-
68,臺北市,2015/05/27,陽明,1.9,0.15,408.76,27.7,10,-,5.84,1.05,4.79,-,21.06,92.54
69,臺北市,2015/05/27,士林,-,-,-,-,-,15,-,-,-,-,-,-
70,臺北市,2015/05/27,士林,2.7,1,-,13.2,35,-,50.95,26.52,24.43,1.37,26.16,81.57
71,臺北市,2015/05/26,松山,-,-,-,-,-,18,-,-,-,-,-,-
72,臺北市,2015/05/26,松山,4.7,0.49,423.46,16.3,38,-,34.67,8.54,26.14,1.48,23.17,84.19
73,臺北市,2015/05/26,古亭,-,-,-,-,-,22,-,-,-,-,-,-
74,臺北市,2015/05/26,古亭,4.5,0.59,-,17.8,45,-,34.87,10.06,24.81,1.66,23.81,86.06
75,臺北市,2015/05/26,中山,-,-,-,-,-,20,-,-,-,-,-,-
76,臺北市,2015/05/26,中山,7.6,0.71,-,14.7,35,-,48.01,18.16,29.85,1.83,24,84.65
77,臺北市,2015/05/26,大同,-,-,-,-,-,21,-,-,-,-,-,-
78,臺北市,2015/05/26,大同,8.8,2.05,-,-,56,-,125.45,85.38,40.06,-,-,-
79,臺北市,2015/05/26,萬華,-,-,-,-,-,20,-,-,-,-,-,-
80,臺北市,2015/05/26,萬華,7.8,0.61,-,16.9,35,-,47.5,18.26,29.24,2.07,23.62,82.52
81,臺北市,2015/05/26,陽明,-,-,-,-,-,7,-,-,-,-,-,-
82,臺北市,2015/05/26,陽明,1.1,0.19,409,32,10,-,3.09,1.1,1.98,-,19.5,99.88
83,臺北市,2015/05/26,士林,-,-,-,-,-,18,-,-,-,-,-,-
84,臺北市,2015/05/26,士林,4.2,0.51,-,14.4,32,-,29.37,9.78,19.59,0.85,23.15,84.38
85,臺北市,2015/05/25,松山,-,-,-,-,-,11,-,-,-,-,-,-
86,臺北市,2015/05/25,松山,2.4,0.44,416.42,24.7,23,-,26.4,4.53,21.87,1.47,23.41,87.25
87,臺北市,2015/05/25,古亭,-,-,-,-,-,10,-,-,-,-,-,-
88,臺北市,2015/05/25,古亭,3.1,0.43,-,25.7,28,-,24.73,4.88,19.84,1.79,23.99,92.37
89,臺北市,2015/05/25,中山,-,-,-,-,-,6,-,-,-,-,-,-
90,臺北市,2015/05/25,中山,1.3,0.59,-,21.9,16,-,33.79,7.97,25.81,1.83,24.15,88.08
91,臺北市,2015/05/25,大同,-,-,-,-,-,9,-,-,-,-,-,-
92,臺北市,2015/05/25,大同,3.4,1.69,-,-,40,-,88.96,52.1,36.86,-,-,-
93,臺北市,2015/05/25,萬華,-,-,-,-,-,8,-,-,-,-,-,-
94,臺北市,2015/05/25,萬華,4.3,0.45,-,25.4,21,-,28.2,5.03,23.16,2.24,23.85,85.58
95,臺北市,2015/05/25,陽明,-,-,-,-,-,4,-,-,-,-,-,-
96,臺北市,2015/05/25,陽明,1.3,0.15,411.7,41.8,6,-,1.74,1.22,0.47,-,18.27,100
97,臺北市,2015/05/25,士林,-,-,-,-,-,8,-,-,-,-,-,-
98,臺北市,2015/05/25,士林,1.8,0.36,-,28.3,18,-,15.92,2.13,13.79,1.05,23.23,85.58
99,臺北市,2015/05/24,松山,-,-,-,-,-,6,-,-,-,-,-,-
100,臺北市,2015/05/24,松山,1.9,0.49,425.58,19.8,13,-,29.58,7.54,22.04,1.48,24.31,90.9
101,臺北市,2015/05/24,古亭,-,-,-,-,-,7,-,-,-,-,-,-
102,臺北市,2015/05/24,古亭,1.7,0.57,-,17,17,-,28.87,6.87,22,1.42,24.56,99.05
103,臺北市,2015/05/24,中山,-,-,-,-,-,4,-,-,-,-,-,-
104,臺北市,2015/05/24,中山,1.2,0.69,-,15,10,-,39.85,12.94,26.91,1.55,24.92,93.61
105,臺北市,2015/05/24,大同,-,-,-,-,-,3,-,-,-,-,-,-
106,臺北市,2015/05/24,大同,1.8,1.17,-,-,26,-,59.86,29.94,29.92,-,-,-
107,臺北市,2015/05/24,萬華,-,-,-,-,-,3,-,-,-,-,-,-
108,臺北市,2015/05/24,萬華,1.4,0.56,-,17.4,12,-,32.6,7.42,25.19,1.64,24.54,91.77
109,臺北市,2015/05/24,陽明,-,-,-,-,-,1,-,-,-,-,-,-
110,臺北市,2015/05/24,陽明,2,0.14,405.21,39.8,5,-,2.41,0.68,1.7,-,19.66,100
111,臺北市,2015/05/24,士林,-,-,-,-,-,4,-,-,-,-,-,-
112,臺北市,2015/05/24,士林,1.3,0.3,-,28.1,9,-,15.27,2.24,13.03,1.71,24.02,89.55
113,臺北市,2015/05/23,松山,-,-,-,-,-,12,-,-,-,-,-,-
114,臺北市,2015/05/23,松山,2.7,0.68,434.59,12.8,19,-,40.73,10.77,29.96,1.09,24.74,89.51
115,臺北市,2015/05/23,古亭,-,-,-,-,-,14,-,-,-,-,-,-
116,臺北市,2015/05/23,古亭,2.8,0.75,-,10.8,31,-,40.76,8.79,31.97,1.04,24.98,98.6
117,臺北市,2015/05/23,中山,-,-,-,-,-,13,-,-,-,-,-,-
118,臺北市,2015/05/23,中山,3.4,0.92,-,10.6,28,-,48.66,15.17,33.49,1.09,25.35,91.82
119,臺北市,2015/05/23,大同,-,-,-,-,-,12,-,-,-,-,-,-
120,臺北市,2015/05/23,大同,3.4,1.54,-,-,33,-,73.46,40.65,32.82,-,-,-
121,臺北市,2015/05/23,萬華,-,-,-,-,-,11,-,-,-,-,-,-
122,臺北市,2015/05/23,萬華,2.6,0.79,-,12.7,23,-,45.67,13.2,32.47,1.17,24.88,91.32
123,臺北市,2015/05/23,陽明,-,-,-,-,-,2,-,-,-,-,-,-
124,臺北市,2015/05/23,陽明,1.1,0.2,410.17,40.3,5,-,3.74,0.49,3.18,-,20.33,100
125,臺北市,2015/05/23,士林,-,-,-,-,-,10,-,-,-,-,-,-
126,臺北市,2015/05/23,士林,2.5,0.51,-,18.4,15,-,27.63,5.65,21.97,1.11,24.25,88.06
127,臺北市,2015/05/22,松山,-,-,-,-,-,10,-,-,-,-,-,-
128,臺北市,2015/05/22,松山,4.6,0.69,427.19,21.4,22,-,-,-,-,1.3,24.89,86.58
129,臺北市,2015/05/22,古亭,-,-,-,-,-,12,-,-,-,-,-,-
130,臺北市,2015/05/22,古亭,3.4,0.76,-,20.9,30,-,40.26,11.54,28.7,1.4,24.66,95.14
131,臺北市,2015/05/22,中山,4.2,0.78,-,24.2,18,-,44.42,14.57,29.85,1.33,25.08,88.37
132,臺北市,2015/05/22,大同,-,-,-,-,-,11,-,-,-,-,-,-
133,臺北市,2015/05/22,大同,5.7,1.62,-,-,35,-,87.17,47.87,39.3,-,-,-
134,臺北市,2015/05/22,萬華,-,-,-,-,-,11,-,-,-,-,-,-
135,臺北市,2015/05/22,萬華,5.1,0.78,-,26.1,21,-,46.51,14.46,32.06,1.21,24.72,87.22
136,臺北市,2015/05/22,陽明,-,-,-,-,-,4,-,-,-,-,-,-
137,臺北市,2015/05/22,陽明,2.8,0.17,407.55,44.6,7,-,3.18,0.47,2.64,-,19.47,99.82
138,臺北市,2015/05/22,士林,-,-,-,-,-,7,-,-,-,-,-,-
139,臺北市,2015/05/22,士林,2.5,0.42,-,35.1,14,-,22.7,4.94,17.76,1.09,24.62,84.28
140,臺北市,2015/05/21,松山,-,-,-,-,-,15,-,-,-,-,-,-
141,臺北市,2015/05/21,松山,1.9,0.38,415.31,46.6,36,-,20.77,2.7,18.07,1.73,21.85,80.33
142,臺北市,2015/05/21,古亭,-,-,-,-,-,13,-,-,-,-,-,-
143,臺北市,2015/05/21,古亭,1.4,0.37,-,41.9,43,-,16.91,1.91,14.99,2.86,22.19,84.99
144,臺北市,2015/05/21,中山,-,-,-,-,-,17,-,-,-,-,-,-
145,臺北市,2015/05/21,中山,2.1,0.53,-,38.9,40,-,29.18,4.99,24.19,2.72,22.72,81.01
146,臺北市,2015/05/21,大同,-,-,-,-,-,17,-,-,-,-,-,-
147,臺北市,2015/05/21,大同,3.2,1.26,-,-,57,-,81.18,38.79,42.39,-,-,-
148,臺北市,2015/05/21,萬華,-,-,-,-,-,15,-,-,-,-,-,-
149,臺北市,2015/05/21,萬華,2.8,0.41,-,43.3,39,-,25.48,2.35,23.12,3.01,22.27,78.73
150,臺北市,2015/05/21,陽明,-,-,-,-,-,10,-,-,-,-,-,-
151,臺北市,2015/05/21,陽明,1.4,0.18,411.73,65.1,17,-,2.01,0.68,1.31,-,15,98.74
152,臺北市,2015/05/21,士林,-,-,-,-,-,13,-,-,-,-,-,-
153,臺北市,2015/05/21,士林,3.4,0.27,-,56.7,35,-,12.16,2.01,10.17,2.74,21.94,75.37
154,臺北市,2015/05/20,松山,-,-,-,-,-,14,-,-,-,-,-,-
155,臺北市,2015/05/20,松山,3.4,0.48,435.48,14.7,24,-,34.99,10.13,24.85,1.26,24.66,84.96
156,臺北市,2015/05/20,古亭,-,-,-,-,-,14,-,-,-,-,-,-
157,臺北市,2015/05/20,古亭,3.2,0.53,-,15.8,25,-,32.91,10.84,22.07,1.51,25.02,91.28
158,臺北市,2015/05/20,中山,2.4,0.69,-,12.6,28,-,45.98,17.54,28.44,1.5,25.66,85.16
159,臺北市,2015/05/20,大同,-,-,-,-,-,13,-,-,-,-,-,-
160,臺北市,2015/05/20,大同,2.9,1.51,-,-,44,-,90.09,55.32,34.77,-,-,-
161,臺北市,2015/05/20,萬華,-,-,-,-,-,11,-,-,-,-,-,-
162,臺北市,2015/05/20,萬華,3.3,0.56,-,15.2,22,-,36.22,10.13,26.09,1.65,25.17,84.3
163,臺北市,2015/05/20,陽明,-,-,-,-,-,5,-,-,-,-,-,-
164,臺北市,2015/05/20,陽明,1.5,0.17,409.51,35.7,10,-,4.1,1.02,3.09,-,19.27,98.18
165,臺北市,2015/05/20,士林,-,-,-,-,-,13,-,-,-,-,-,-
166,臺北市,2015/05/20,士林,1.2,0.4,-,18.6,21,-,24.87,4.92,19.93,1.47,24.65,83.41
167,臺北市,2015/05/19,松山,-,-,-,-,-,16,-,-,-,-,-,-
168,臺北市,2015/05/19,松山,3.4,0.49,429.16,22,34,-,32.23,8.35,23.88,2.03,29.88,58.79
169,臺北市,2015/05/19,古亭,-,-,-,-,-,18,-,-,-,-,-,-
170,臺北市,2015/05/19,古亭,2.5,0.46,-,20.9,41,-,23.53,4.93,18.6,2.03,29.81,64.38
171,臺北市,2015/05/19,中山,-,-,-,-,-,18,-,-,-,-,-,-
172,臺北市,2015/05/19,中山,4.2,0.77,-,18.2,37,-,40.94,14.13,26.8,2.03,31.01,56.78
173,臺北市,2015/05/19,大同,-,-,-,-,-,15,-,-,-,-,-,-
174,臺北市,2015/05/19,大同,4.9,1.92,-,-,47,-,71.71,41.42,30.29,-,-,-
175,臺北市,2015/05/19,萬華,-,-,-,-,-,15,-,-,-,-,-,-
176,臺北市,2015/05/19,萬華,3.3,0.54,-,20.6,34,-,26.41,4.28,22.13,1.79,30.47,57.88
177,臺北市,2015/05/19,陽明,-,-,-,-,-,10,-,-,-,-,-,-
178,臺北市,2015/05/19,陽明,2.4,0.15,399.83,29.1,17,-,6.83,1.6,5.22,-,22.42,83.63
179,臺北市,2015/05/19,士林,-,-,-,-,-,15,-,-,-,-,-,-
180,臺北市,2015/05/19,士林,3.6,0.33,-,20.4,48,-,22.28,3.7,18.58,2.05,29.96,59.72
181,臺北市,2015/05/18,松山,-,-,-,-,-,21,-,-,-,-,-,-
182,臺北市,2015/05/18,松山,3.1,0.57,433.38,24.1,44,-,32.28,10.75,21.53,1.93,29.73,60.97
183,臺北市,2015/05/18,古亭,-,-,-,-,-,17,-,-,-,-,-,-
184,臺北市,2015/05/18,古亭,2.7,0.47,-,22.3,51,-,22.87,5.71,17.16,2.19,29.69,65.65
185,臺北市,2015/05/18,中山,-,-,-,-,-,20,-,-,-,-,-,-
186,臺北市,2015/05/18,中山,3,0.75,-,19,40,-,38.16,14.38,23.78,2.08,30.56,60.88
187,臺北市,2015/05/18,大同,-,-,-,-,-,17,-,-,-,-,-,-
188,臺北市,2015/05/18,大同,4.6,1.81,-,-,50,-,66.22,39.28,26.94,-,-,-
189,臺北市,2015/05/18,萬華,-,-,-,-,-,16,-,-,-,-,-,-
190,臺北市,2015/05/18,萬華,3.2,0.48,-,23.1,37,-,23.22,4.46,18.76,1.85,29.89,61.93
191,臺北市,2015/05/18,陽明,-,-,-,-,-,9,-,-,-,-,-,-
192,臺北市,2015/05/18,陽明,2.2,0.16,426.63,30.6,14,-,7.03,1.19,5.85,-,21.99,85.66
193,臺北市,2015/05/18,士林,-,-,-,-,-,16,-,-,-,-,-,-
194,臺北市,2015/05/18,士林,1.9,0.34,-,22.9,34,-,19.45,3.62,15.83,2.26,29.47,62.25
195,臺北市,2015/05/17,松山,-,-,-,-,-,23,-,-,-,-,-,-
196,臺北市,2015/05/17,松山,5,0.4,428.62,23.8,41,-,22.22,5.04,17.19,1.59,28.15,71.38
197,臺北市,2015/05/17,古亭,-,-,-,-,-,21,-,-,-,-,-,-
198,臺北市,2015/05/17,古亭,3.1,0.42,-,19.7,45,-,19.65,4.31,15.34,1.8,28.44,73.73
199,臺北市,2015/05/17,中山,-,-,-,-,-,20,-,-,-,-,-,-
200,臺北市,2015/05/17,中山,2.9,0.51,-,20.2,39,-,25.97,7.78,18.19,1.82,29,71.87
201,臺北市,2015/05/17,大同,-,-,-,-,-,18,-,-,-,-,-,-
202,臺北市,2015/05/17,大同,3.2,1.03,-,-,50,-,42.07,21.72,20.35,-,-,-
203,臺北市,2015/05/17,萬華,-,-,-,-,-,17,-,-,-,-,-,-
204,臺北市,2015/05/17,萬華,2.4,0.47,-,20.5,32,-,21.41,3.83,17.58,1.46,28.57,71.36
205,臺北市,2015/05/17,陽明,-,-,-,-,-,17,-,-,-,-,-,-
206,臺北市,2015/05/17,陽明,0.9,0.19,420.51,38.2,22,-,6.16,1.51,4.66,-,22,94.85
207,臺北市,2015/05/17,士林,-,-,-,-,-,18,-,-,-,-,-,-
208,臺北市,2015/05/17,士林,2.9,0.31,-,25,35,-,16.45,3.78,12.67,1.86,28.04,72.89
209,臺北市,2015/05/16,松山,-,-,-,-,-,18,-,-,-,-,-,-
210,臺北市,2015/05/16,松山,5.7,0.48,435.64,23.2,36,-,26.12,5.89,20.23,1.75,28.96,67.72
211,臺北市,2015/05/16,古亭,-,-,-,-,-,18,-,-,-,-,-,-
212,臺北市,2015/05/16,古亭,4.5,0.46,-,19.8,41,-,23.7,5.19,18.51,1.69,29.31,69.8
213,臺北市,2015/05/16,中山,-,-,-,-,-,17,-,-,-,-,-,-
214,臺北市,2015/05/16,中山,2.9,0.51,-,16.7,38,-,26.91,6.01,20.9,2.12,30.06,67.33
215,臺北市,2015/05/16,大同,-,-,-,-,-,23,-,-,-,-,-,-
216,臺北市,2015/05/16,大同,3.4,1.38,-,-,56,-,59.75,34.77,24.98,-,-,-
217,臺北市,2015/05/16,萬華,-,-,-,-,-,15,-,-,-,-,-,-
218,臺北市,2015/05/16,萬華,2.2,0.5,-,18.6,30,-,24.14,5.03,19.11,1.62,29.61,66.82
219,臺北市,2015/05/16,陽明,-,-,-,-,-,9,-,-,-,-,-,-
220,臺北市,2015/05/16,陽明,1.7,0.16,406.55,26.7,14,-,6.27,1.59,4.68,-,22.24,89.49
221,臺北市,2015/05/16,士林,-,-,-,-,-,16,-,-,-,-,-,-
222,臺北市,2015/05/16,士林,3.5,0.38,-,19.8,35,-,19.3,4.22,15.08,2.15,29.17,69.25
223,臺北市,2015/05/15,松山,-,-,-,-,-,29,-,-,-,-,-,-
224,臺北市,2015/05/15,松山,8.6,0.66,447.67,30,56,-,37.09,7.31,29.78,1.44,28.37,71.48
225,臺北市,2015/05/15,古亭,-,-,-,-,-,29,-,-,-,-,-,-
226,臺北市,2015/05/15,古亭,4.4,0.64,-,23,57,-,29.71,6.07,23.64,1.55,28.8,74.36
227,臺北市,2015/05/15,中山,-,-,-,-,-,26,-,-,-,-,-,-
228,臺北市,2015/05/15,中山,4.7,0.91,-,20.1,57,-,45.9,14.77,31.13,1.55,29.4,73.11
229,臺北市,2015/05/15,大同,-,-,-,-,-,25,-,-,-,-,-,-
230,臺北市,2015/05/15,大同,5.5,2.17,-,-,68,-,85.04,46.39,38.64,-,-,-
231,臺北市,2015/05/15,萬華,-,-,-,-,-,22,-,-,-,-,-,-
232,臺北市,2015/05/15,萬華,4.5,0.74,-,23.3,47,-,33.41,7.68,25.73,1.29,28.88,73.01
233,臺北市,2015/05/15,陽明,-,-,-,-,-,19,-,-,-,-,-,-
234,臺北市,2015/05/15,陽明,2.1,0.22,410.79,42.5,26,-,6.8,0.87,5.89,-,21.81,96.46
235,臺北市,2015/05/15,士林,-,-,-,-,-,21,-,-,-,-,-,-
236,臺北市,2015/05/15,士林,3.6,0.48,-,23.7,40,-,23.32,4.88,18.45,1.75,28.46,73.93
237,臺北市,2015/05/14,松山,-,-,-,-,-,36,-,-,-,-,-,-
238,臺北市,2015/05/14,松山,6.9,0.74,452.89,33.1,65,-,35.48,6.17,29.3,1.47,27.58,71.99
239,臺北市,2015/05/14,古亭,-,-,-,-,-,36,-,-,-,-,-,-
240,臺北市,2015/05/14,古亭,6.3,0.78,-,27.4,64,-,34.12,5.38,28.74,1.53,27.98,74.47
241,臺北市,2015/05/14,中山,-,-,-,-,-,32,-,-,-,-,-,-
242,臺北市,2015/05/14,中山,4.9,0.91,-,24.3,57,-,45.06,11.29,33.77,1.61,28.6,73.12
243,臺北市,2015/05/14,大同,-,-,-,-,-,27,-,-,-,-,-,-
244,臺北市,2015/05/14,大同,4.5,1.86,-,-,68,-,81.5,42.7,38.8,-,-,-
245,臺北市,2015/05/14,萬華,-,-,-,-,-,26,-,-,-,-,-,-
246,臺北市,2015/05/14,萬華,4.1,0.84,-,25,48,-,38.03,6.62,31.41,1.34,28.07,73.37
247,臺北市,2015/05/14,陽明,-,-,-,-,-,22,-,-,-,-,-,-
248,臺北市,2015/05/14,陽明,2.7,0.26,413.51,45.4,29,-,6.8,0.93,5.87,-,21.4,97.75
249,臺北市,2015/05/14,士林,-,-,-,-,-,26,-,-,-,-,-,-
250,臺北市,2015/05/14,士林,3.4,0.61,-,25.9,46,-,25.14,4.56,20.57,1.64,27.58,74.5
251,臺北市,2015/05/13,松山,-,-,-,-,-,23,-,-,-,-,-,-
252,臺北市,2015/05/13,松山,4.7,0.67,442.99,41,43,-,38.9,6.64,32.27,1.4,26.52,58.85
253,臺北市,2015/05/13,古亭,-,-,-,-,-,24,-,-,-,-,-,-
254,臺北市,2015/05/13,古亭,3.9,0.75,-,37.2,54,-,33.53,4.54,28.99,1.63,27.17,60.11
255,臺北市,2015/05/13,中山,-,-,-,-,-,26,-,-,-,-,-,-
256,臺北市,2015/05/13,中山,5.1,1.05,-,26.2,51,-,59.71,14.63,45.08,1.27,27.36,60.31
257,臺北市,2015/05/13,大同,-,-,-,-,-,19,-,-,-,-,-,-
258,臺北市,2015/05/13,大同,5.2,1.51,-,-,59,-,69.69,23.61,46.08,-,-,-
259,臺北市,2015/05/13,萬華,-,-,-,-,-,21,-,-,-,-,-,-
260,臺北市,2015/05/13,萬華,5.2,0.97,-,34.9,45,-,47.41,7.82,39.59,1.15,27.08,58.26
261,臺北市,2015/05/13,陽明,-,-,-,-,-,22,-,-,-,-,-,-
262,臺北市,2015/05/13,陽明,2.6,0.25,414.6,64.3,27,-,4.64,0.9,3.75,-,20.97,82.45
263,臺北市,2015/05/13,士林,-,-,-,-,-,23,-,-,-,-,-,-
264,臺北市,2015/05/13,士林,4.8,0.65,-,39.1,38,-,30.75,4.38,26.37,1.52,26.15,63.73
265,臺北市,2015/05/12,松山,-,-,-,-,-,19,-,-,-,-,-,-
266,臺北市,2015/05/12,松山,3.2,0.44,420.33,33.7,53,-,25.66,3.93,21.73,2.1,22.22,69.54
267,臺北市,2015/05/12,古亭,-,-,-,-,-,20,-,-,-,-,-,-
268,臺北市,2015/05/12,古亭,4,0.43,-,32.9,54,-,22.16,3.19,18.97,2.5,22.71,71.43
269,臺北市,2015/05/12,中山,-,-,-,-,-,18,-,-,-,-,-,-
270,臺北市,2015/05/12,中山,2.9,0.59,-,29.5,51,-,33.42,7.05,26.37,2.34,22.97,71.78
271,臺北市,2015/05/12,大同,-,-,-,-,-,19,-,-,-,-,-,-
272,臺北市,2015/05/12,大同,4.4,1.54,-,-,63,-,85.15,44.78,40.38,-,-,-
273,臺北市,2015/05/12,萬華,-,-,-,-,-,19,-,-,-,-,-,-
274,臺北市,2015/05/12,萬華,3.4,0.49,-,29.2,52,-,31.9,4.23,27.66,2.35,22.53,68.26
275,臺北市,2015/05/12,陽明,-,-,-,-,-,10,-,-,-,-,-,-
276,臺北市,2015/05/12,陽明,0.6,0.22,411.79,46.8,19,-,3.17,1.26,1.92,-,16.16,94.22
