序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
127,臺北市,2009/11/09,松山,3.7,0.86,421.75,25.7,58,53,41.0,45.48,10.39,35.09,2.135,0.38,1.76,26.21,66.62,72.0
128,臺北市,2009/11/09,古亭,4.4,0.93,-,28.6,68,59,34.0,45.15,12.03,33.11,2.334,0.39,1.94,26.04,74.1,99.0
129,臺北市,2009/11/09,中山,6.5,1.16,-,23.2,56,59,42.0,59.11,17.95,41.16,2.658,0.505,2.15,26.65,69.57,84.0
130,臺北市,2009/11/09,萬華,6.0,0.96,-,30.6,71,54,39.0,40.03,8.76,31.27,-,-,-,25.85,72.28,118.0
131,臺北市,2009/11/09,陽明,3.4,0.22,387.63,44.1,56,21,18.0,5.74,1.38,4.36,-,-,-,19.06,88.5,54.0
132,臺北市,2009/11/09,士林,4.7,0.67,-,34.0,68,62,31.0,29.7,5.17,24.53,-,-,-,25.58,72.15,84.0
133,臺北市,2009/11/08,松山,6.2,0.81,427.39,29.6,65,60,50.0,46.84,12.72,34.12,2.209,0.375,1.83,26.92,68.52,78.0
134,臺北市,2009/11/08,古亭,6.4,0.84,-,27.5,61,62,42.0,40.89,9.16,31.74,2.294,0.325,1.97,27.02,73.02,78.0
135,臺北市,2009/11/08,中山,7.4,1.0,-,26.0,49,72,52.0,54.97,15.33,39.63,2.614,0.414,2.2,27.32,70.64,72.0
136,臺北市,2009/11/08,萬華,7.6,0.92,-,31.1,62,69,50.0,43.01,9.83,33.18,-,-,-,26.55,72.99,87.0
137,臺北市,2009/11/08,陽明,4.2,0.25,388.7,49.8,59,23,19.0,7.58,1.56,6.02,-,-,-,19.49,85.62,61.0
138,臺北市,2009/11/08,士林,4.5,0.71,-,24.3,52,66,35.0,31.53,5.99,25.54,-,-,-,26.23,72.42,65.0
139,臺北市,2009/11/07,松山,4.3,0.79,419.71,29.5,62,55,44.0,44.49,13.47,31.02,2.185,0.38,1.8,26.13,73.03,78.0
140,臺北市,2009/11/07,古亭,3.8,0.83,-,26.7,62,56,35.0,42.17,11.33,30.84,2.306,0.354,1.95,26.16,78.27,88.0
141,臺北市,2009/11/07,中山,5.1,1.01,-,26.3,54,57,42.0,54.92,20.48,34.44,2.575,0.45,2.13,26.5,74.89,82.0
142,臺北市,2009/11/07,萬華,3.3,0.89,-,27.9,67,53,39.0,37.7,8.91,28.79,-,-,-,25.84,77.08,86.0
143,臺北市,2009/11/07,陽明,3.3,0.3,389.97,53.9,81,30,25.0,8.09,1.2,6.9,-,-,-,19.17,92.56,99.0
144,臺北市,2009/11/07,士林,3.5,0.78,-,25.1,58,60,30.0,35.06,10.66,24.4,-,-,-,25.48,78.12,82.0
145,臺北市,2009/11/06,松山,4.2,0.57,404.41,11.8,25,24,20.0,38.98,16.24,22.75,2.002,0.278,1.72,25.58,75.4,25.0
146,臺北市,2009/11/06,古亭,4.0,0.8,-,10.9,21,32,16.0,47.18,19.6,27.58,2.25,0.322,1.93,26.25,77.27,32.0
147,臺北市,2009/11/06,中山,4.3,0.8,-,12.4,23,24,21.0,47.47,22.3,25.17,2.384,0.335,2.05,26.6,73.99,28.0
148,臺北市,2009/11/06,萬華,4.0,0.91,-,16.9,34,28,18.0,40.89,13.56,27.34,-,-,-,25.93,75.02,40.0
149,臺北市,2009/11/06,陽明,2.1,0.16,380.1,32.0,38,8,6.0,3.12,1.22,1.84,-,-,-,19.31,92.72,35.0
150,臺北市,2009/11/06,士林,3.2,0.58,-,24.5,46,41,14.0,32.03,13.13,18.9,-,-,-,25.17,75.77,55.0
151,臺北市,2009/11/05,松山,2.6,0.42,395.99,16.2,24,28,15.0,28.33,7.72,20.61,1.895,0.201,1.7,25.19,64.82,28.0
152,臺北市,2009/11/05,古亭,-,0.51,-,18.0,27,32,14.0,30.58,10.65,19.93,2.013,0.163,1.85,25.98,66.7,32.0
153,臺北市,2009/11/05,中山,2.1,0.57,-,17.2,22,31,18.0,34.34,12.27,22.07,2.163,0.203,1.96,26.06,65.19,31.0
154,臺北市,2009/11/05,萬華,0.9,0.55,-,20.5,29,25,15.0,24.67,6.68,17.99,-,-,-,25.42,65.95,27.0
155,臺北市,2009/11/05,陽明,2.2,0.12,380.77,34.1,37,7,6.0,2.41,1.17,1.22,-,-,-,17.67,89.42,32.0
156,臺北市,2009/11/05,士林,1.5,0.21,-,31.8,35,33,9.0,9.08,1.91,7.17,-,-,-,25.91,62.27,33.0
157,臺北市,2009/11/04,松山,1.8,0.38,392.13,21.8,28,24,15.0,24.62,4.99,19.63,1.84,0.165,1.68,22.82,63.93,28.0
158,臺北市,2009/11/04,古亭,4.6,0.36,-,25.9,32,29,13.0,20.33,5.71,14.62,1.943,0.112,1.83,23.41,65.83,29.0
159,臺北市,2009/11/04,中山,1.7,0.45,-,21.0,26,29,18.0,31.15,9.69,21.46,2.136,0.18,1.96,23.27,66.04,29.0
160,臺北市,2009/11/04,萬華,1.2,0.45,-,26.8,34,23,12.0,21.31,4.87,16.44,-,-,-,22.82,65.23,30.0
161,臺北市,2009/11/04,陽明,1.7,0.12,380.84,38.8,40,9,6.0,2.52,1.44,1.07,-,-,-,14.56,92.98,35.0
162,臺北市,2009/11/04,士林,1.9,0.19,-,36.1,37,30,9.0,8.09,0.98,7.12,-,-,-,23.07,63.46,34.0
163,臺北市,2009/11/03,松山,2.1,0.32,391.14,26.2,32,29,14.0,24.47,5.26,19.21,1.788,0.135,1.65,19.13,59.46,31.0
164,臺北市,2009/11/03,古亭,1.9,0.31,-,27.3,29,32,13.0,17.96,4.92,13.04,1.926,0.088,1.84,19.46,64.79,32.0
165,臺北市,2009/11/03,中山,2.1,0.44,-,21.3,29,33,17.0,32.32,11.06,21.26,2.118,0.178,1.94,19.71,61.37,33.0
166,臺北市,2009/11/03,萬華,1.1,0.4,-,29.0,32,28,12.0,18.02,4.25,13.77,-,-,-,18.92,62.87,32.0
167,臺北市,2009/11/03,陽明,1.3,0.13,382.36,40.8,42,9,4.0,2.47,1.44,1.03,-,-,-,10.06,91.84,36.0
168,臺北市,2009/11/03,士林,1.7,0.19,-,35.7,37,35,9.0,8.47,1.69,6.77,-,-,-,18.98,61.15,35.0
169,臺北市,2009/11/02,松山,2.8,0.33,393.03,43.8,52,81,39.0,10.26,0.88,9.39,1.747,0.075,1.67,20.48,49.04,66.0
170,臺北市,2009/11/02,古亭,4.0,0.44,-,36.9,43,85,40.0,18.7,3.52,15.17,1.993,0.101,1.89,20.93,54.44,68.0
171,臺北市,2009/11/02,中山,3.7,0.46,-,36.7,43,89,43.0,22.08,4.34,17.74,2.074,0.126,1.95,20.9,52.27,70.0
172,臺北市,2009/11/02,萬華,3.3,0.48,-,39.7,46,80,37.0,18.07,2.87,15.2,-,-,-,20.34,53.16,65.0
173,臺北市,2009/11/02,陽明,3.5,0.27,388.83,49.2,58,55,30.0,4.17,1.25,2.91,-,-,-,10.88,86.18,53.0
174,臺北市,2009/11/02,士林,3.7,0.29,-,46.3,55,93,34.0,8.29,0.84,7.46,-,-,-,20.51,50.92,72.0
175,臺北市,2009/11/01,松山,1.4,0.41,402.08,25.6,43,38,25.0,20.13,6.11,14.02,1.845,0.156,1.69,23.89,75.52,41.0
176,臺北市,2009/11/01,古亭,2.3,0.53,-,20.2,34,46,23.0,26.19,8.0,18.2,2.043,0.156,1.89,23.89,79.38,46.0
177,臺北市,2009/11/01,中山,4.1,0.63,-,19.7,32,48,32.0,38.71,11.99,26.72,2.305,0.252,2.05,24.43,75.36,48.0
178,臺北市,2009/11/01,萬華,3.5,0.63,-,23.1,40,46,28.0,28.02,6.46,21.55,-,-,-,23.62,77.24,46.0
179,臺北市,2009/11/01,陽明,1.4,0.18,384.02,39.4,55,10,7.0,3.69,1.69,2.0,-,-,-,16.52,97.66,50.0
180,臺北市,2009/11/01,士林,4.1,0.51,-,30.5,50,55,20.0,24.74,9.56,15.18,-,-,-,24.13,74.15,52.0
181,新北市,2009/11/30,板橋,3.1,0.69,-,29.9,33,58,34.0,24.74,3.42,21.31,2.236,0.269,1.97,19.2,65.34,54.0
182,新北市,2009/11/30,三重,3.9,1.98,-,-,-,75,46.0,130.18,88.91,41.26,2.539,0.827,1.71,19.4,64.72,62.0
183,新北市,2009/11/30,菜寮,2.3,0.61,-,34.0,40,56,30.0,15.06,1.84,13.31,-,-,-,19.49,64.99,53.0
