序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
18,臺北市,2012/06/28,大同,2.3,1.29,-,-,-,38,24.0,61.16,42.46,18.7,2.46,0.511,1.95,-,-,38.0
19,臺北市,2012/06/28,萬華,1.3,0.39,-,8.3,14,29,17.0,24.6,10.64,13.96,-,-,-,30.54,65.57,29.0
20,臺北市,2012/06/28,陽明,1.9,0.11,391.81,15.1,20,12,9.0,-,-,-,-,-,-,22.35,93.13,21.0
21,臺北市,2012/06/28,士林,1.7,0.22,-,15.5,25,35,15.0,11.11,3.06,8.05,-,-,-,29.95,63.69,35.0
22,臺北市,2012/06/27,松山,2.0,0.53,421.93,28.6,68,-,32.0,25.57,5.37,20.21,2.13,0.234,1.9,28.9,72.21,88.0
23,臺北市,2012/06/27,古亭,2.4,0.56,-,28.2,63,62,-,25.27,6.85,18.41,1.994,0.207,1.79,29.6,72.25,80.0
24,臺北市,2012/06/27,中山,4.3,0.75,-,24.2,56,50,34.0,34.92,9.25,25.67,2.18,0.282,1.9,29.87,70.69,74.0
25,臺北市,2012/06/27,大同,3.2,1.74,-,-,-,62,38.0,64.73,34.21,30.52,2.661,0.645,2.02,-,-,56.0
26,臺北市,2012/06/27,萬華,2.3,0.61,-,28.5,65,47,25.0,28.69,5.94,22.75,-,-,-,29.91,70.12,80.0
27,臺北市,2012/06/27,陽明,2.4,0.18,398.13,32.9,54,26,18.0,7.38,3.48,3.92,-,-,-,22.56,91.66,54.0
28,臺北市,2012/06/27,士林,2.5,0.47,-,35.4,79,51,27.0,19.57,3.86,15.71,-,-,-,29.7,66.69,98.0
29,臺北市,2012/06/26,松山,2.2,0.59,420.9,23.4,54,-,33.0,31.32,8.91,22.41,2.226,0.279,1.95,28.3,76.1,87.0
30,臺北市,2012/06/26,古亭,2.5,0.66,-,16.9,43,45,-,31.98,9.56,22.43,2.12,0.263,1.86,28.5,78.81,70.0
31,臺北市,2012/06/26,中山,3.1,0.88,-,16.1,39,48,33.0,46.55,16.96,29.59,2.342,0.367,1.98,29.02,77.08,57.0
32,臺北市,2012/06/26,大同,4.9,2.79,-,-,-,58,-,102.91,67.47,35.44,3.206,1.033,2.17,-,-,57.0
33,臺北市,2012/06/26,萬華,2.0,0.74,-,15.4,38,-,18.0,36.4,10.03,26.37,-,-,-,28.87,76.79,51.0
34,臺北市,2012/06/26,陽明,1.9,0.17,396.91,35.1,47,24,17.0,6.33,1.39,4.94,-,-,-,22.93,88.79,49.0
35,臺北市,2012/06/26,士林,3.0,0.56,-,22.5,50,46,25.0,26.89,4.88,22.01,-,-,-,29.03,71.43,59.0
36,臺北市,2012/06/25,松山,2.5,0.61,421.74,20.9,51,-,34.0,33.37,10.54,22.83,2.247,0.269,1.98,28.13,76.21,70.0
37,臺北市,2012/06/25,古亭,2.5,0.65,-,25.4,61,54,-,29.71,8.88,20.83,2.059,0.235,1.82,28.74,77.33,88.0
38,臺北市,2012/06/25,中山,2.7,0.9,-,21.3,57,44,31.0,44.27,17.06,27.2,2.253,0.333,1.92,28.92,76.49,83.0
39,臺北市,2012/06/25,大同,2.7,1.6,-,-,-,52,-,68.82,36.69,32.13,2.676,0.612,2.06,-,-,51.0
40,臺北市,2012/06/25,萬華,2.1,0.7,-,23.9,67,-,22.0,36.09,11.17,24.92,-,-,-,29.03,75.34,92.0
41,臺北市,2012/06/25,陽明,1.4,0.21,399.97,32.4,50,25,17.0,6.84,1.53,5.31,-,-,-,22.42,93.5,56.0
42,臺北市,2012/06/25,士林,1.8,0.57,-,23.4,59,54,24.0,26.44,4.64,21.79,-,-,-,28.33,73.82,71.0
43,臺北市,2012/06/24,松山,3.7,0.46,416.19,19.0,34,-,30.0,22.84,4.34,18.5,2.151,0.171,1.98,28.17,78.15,33.0
44,臺北市,2012/06/24,古亭,2.1,0.47,-,20.0,35,47,-,22.19,4.81,17.38,2.008,0.156,1.85,28.87,78.75,47.0
45,臺北市,2012/06/24,中山,1.9,0.62,-,18.4,33,38,30.0,30.23,7.82,22.42,2.141,0.212,1.93,29.21,76.82,46.0
46,臺北市,2012/06/24,大同,3.6,1.52,-,-,-,49,-,63.83,34.21,29.62,2.589,0.518,2.07,-,-,49.0
47,臺北市,2012/06/24,萬華,2.7,0.56,-,18.6,38,-,18.0,31.28,6.58,24.69,-,-,-,29.15,76.94,57.0
48,臺北市,2012/06/24,陽明,-,0.16,394.99,34.8,48,20,14.0,5.01,1.48,3.54,-,-,-,22.39,93.69,50.0
49,臺北市,2012/06/24,士林,2.3,0.43,-,25.8,50,45,23.0,17.85,3.4,14.45,-,-,-,28.67,73.3,53.0
50,臺北市,2012/06/23,松山,3.2,0.61,425.2,26.6,61,-,30.0,29.14,6.24,22.9,2.259,0.227,2.03,27.6,78.93,84.0
51,臺北市,2012/06/23,古亭,2.3,0.61,-,27.3,60,42,-,29.26,6.96,22.3,2.137,0.218,1.92,28.34,80.35,88.0
52,臺北市,2012/06/23,中山,2.9,0.76,-,24.8,55,38,29.0,37.83,10.54,27.29,2.284,0.268,2.02,28.59,78.28,76.0
53,臺北市,2012/06/23,大同,3.2,1.95,-,-,-,47,-,74.56,41.71,32.86,2.852,0.68,2.17,-,-,47.0
54,臺北市,2012/06/23,萬華,2.8,0.7,-,26.9,64,-,21.0,32.07,5.66,26.42,-,-,-,28.55,78.17,91.0
55,臺北市,2012/06/23,陽明,9.7,0.18,395.24,35.7,49,15,12.0,4.75,1.43,3.33,-,-,-,22.31,94.4,55.0
56,臺北市,2012/06/23,士林,2.2,0.5,-,27.8,58,43,19.0,21.7,3.67,18.03,-,-,-,27.79,76.14,70.0
57,臺北市,2012/06/22,松山,2.7,0.68,422.51,17.9,39,-,27.0,36.99,7.82,29.17,2.334,0.292,2.04,26.55,81.94,46.0
58,臺北市,2012/06/22,古亭,2.1,0.67,-,25.7,49,40,-,33.13,6.72,26.41,-,-,-,27.5,81.93,74.0
59,臺北市,2012/06/22,中山,2.0,1.03,-,17.6,39,32,26.0,53.23,16.17,37.06,2.441,0.388,2.05,27.63,80.38,56.0
60,臺北市,2012/06/22,大同,3.1,2.01,-,-,-,43,-,94.24,51.92,42.32,3.063,0.803,2.26,-,-,43.0
61,臺北市,2012/06/22,萬華,2.4,0.95,-,21.0,49,-,18.0,48.47,10.84,37.62,-,-,-,27.7,79.77,82.0
62,臺北市,2012/06/22,陽明,1.4,0.17,394.55,42.8,56,10,8.0,4.32,1.29,3.03,-,-,-,21.61,97.54,62.0
63,臺北市,2012/06/22,士林,2.4,0.62,-,26.2,58,36,14.0,30.3,6.78,23.52,-,-,-,26.9,78.26,72.0
64,臺北市,2012/06/21,松山,2.5,0.6,412.17,27.3,38,-,27.0,33.76,4.12,29.64,2.195,0.273,1.92,24.46,88.48,47.0
65,臺北市,2012/06/21,古亭,3.5,0.71,-,26.2,36,38,-,38.29,6.2,32.09,2.188,0.298,1.89,24.84,93.74,42.0
66,臺北市,2012/06/21,中山,2.9,0.93,-,22.0,33,27,27.0,52.19,13.13,39.06,2.362,0.38,1.98,25.16,89.51,41.0
67,臺北市,2012/06/21,大同,4.6,2.21,-,-,-,39,-,90.16,46.97,43.19,2.932,0.858,2.07,-,-,39.0
68,臺北市,2012/06/21,萬華,4.3,0.72,-,24.3,35,-,16.0,41.97,5.93,36.04,-,-,-,25.04,89.79,47.0
69,臺北市,2012/06/21,陽明,0.9,0.16,395.56,53.4,65,5,5.0,3.43,0.93,2.5,-,-,-,19.89,100.0,57.0
70,臺北市,2012/06/21,士林,2.1,0.51,-,36.3,51,35,15.0,26.6,4.45,22.16,-,-,-,24.66,84.38,54.0
71,臺北市,2012/06/20,松山,2.4,0.54,411.08,19.1,30,-,27.0,29.88,8.14,21.74,2.145,0.259,1.89,26.01,87.62,49.0
72,臺北市,2012/06/20,古亭,3.0,0.7,-,15.4,23,40,-,38.62,13.89,24.73,2.155,0.286,1.87,26.46,96.27,40.0
73,臺北市,2012/06/20,中山,3.1,0.75,-,14.9,21,28,26.0,40.86,13.92,26.94,2.236,0.308,1.93,26.79,87.48,36.0
74,臺北市,2012/06/20,大同,4.4,2.12,-,-,-,45,-,89.72,57.66,32.07,2.837,0.809,2.03,-,-,45.0
75,臺北市,2012/06/20,萬華,3.6,0.68,-,14.5,20,-,16.0,39.31,12.39,26.92,-,-,-,26.74,87.72,34.0
76,臺北市,2012/06/20,陽明,1.0,0.15,397.5,37.8,50,8,7.0,2.14,1.04,1.08,-,-,-,20.55,99.81,52.0
77,臺北市,2012/06/20,士林,2.5,0.48,-,16.8,29,38,16.0,30.97,7.21,23.76,-,-,-,26.13,82.85,46.0
78,臺北市,2012/06/19,松山,2.6,0.58,422.52,14.9,32,-,27.0,32.21,7.77,24.44,2.145,0.254,1.89,27.0,81.5,43.0
79,臺北市,2012/06/19,古亭,2.9,0.65,-,13.7,28,40,-,34.68,10.35,24.33,2.069,0.24,1.83,27.34,90.31,40.0
80,臺北市,2012/06/19,中山,3.1,0.96,-,10.6,23,36,29.0,50.83,19.56,31.27,2.299,0.361,1.94,27.58,83.2,36.0
81,臺北市,2012/06/19,大同,3.5,1.97,-,-,-,45,-,85.47,51.36,34.1,2.761,0.736,2.02,-,-,45.0
82,臺北市,2012/06/19,萬華,3.1,0.82,-,12.0,27,-,20.0,44.07,13.4,30.67,-,-,-,27.48,83.26,33.0
83,臺北市,2012/06/19,陽明,0.9,0.16,403.25,30.4,37,10,8.0,5.03,1.31,3.72,-,-,-,21.09,98.23,37.0
84,臺北市,2012/06/19,士林,2.8,0.7,-,15.6,38,38,20.0,32.39,9.61,22.78,-,-,-,26.81,79.9,42.0
85,臺北市,2012/06/18,松山,2.6,0.59,422.22,11.7,29,-,-,32.42,13.83,18.59,2.193,0.265,1.93,28.97,69.92,38.0
86,臺北市,2012/06/18,古亭,3.2,0.61,-,10.8,27,-,-,30.89,12.91,17.97,2.097,0.271,1.83,29.43,76.11,35.0
87,臺北市,2012/06/18,中山,3.6,0.85,-,10.1,22,29,27.0,41.31,20.26,21.06,2.23,0.32,1.91,30.06,69.52,29.0
88,臺北市,2012/06/18,大同,4.2,1.61,-,-,-,-,-,58.21,34.9,23.31,2.65,0.582,2.07,-,-,23.0
89,臺北市,2012/06/18,萬華,4.1,0.71,-,10.3,26,-,-,33.78,12.46,21.33,-,-,-,29.77,71.37,30.0
90,臺北市,2012/06/18,陽明,0.8,0.08,397.46,21.6,26,8,6.0,3.0,1.64,1.33,-,-,-,21.76,94.79,24.0
91,臺北市,2012/06/18,士林,2.6,0.34,-,13.5,27,31,16.0,17.73,5.38,12.35,-,-,-,29.26,67.42,31.0
92,臺北市,2012/06/17,松山,1.0,0.39,411.74,9.1,16,17,-,18.84,9.45,9.39,2.059,0.182,1.88,28.91,71.18,17.0
93,臺北市,2012/06/17,古亭,1.4,0.42,-,7.8,14,-,16.0,22.27,10.76,11.51,2.014,0.172,1.84,29.54,74.18,14.0
94,臺北市,2012/06/17,中山,1.8,0.59,-,7.6,15,24,23.0,30.83,16.05,14.78,2.244,0.27,1.98,29.82,71.77,24.0
95,臺北市,2012/06/17,大同,3.3,1.75,-,-,-,-,22.0,75.87,57.17,18.7,2.693,0.632,2.06,-,-,25.0
96,臺北市,2012/06/17,萬華,1.4,0.51,-,7.1,15,19,-,26.56,13.04,13.51,-,-,-,29.75,71.96,19.0
97,臺北市,2012/06/17,陽明,1.1,0.09,394.21,16.5,20,6,5.0,2.59,0.96,1.62,-,-,-,21.99,96.78,23.0
98,臺北市,2012/06/17,士林,1.0,0.42,-,9.2,17,27,13.0,19.34,7.12,12.22,-,-,-,29.35,68.0,27.0
99,臺北市,2012/06/16,松山,2.0,0.64,430.34,10.2,19,21,-,37.15,10.23,26.93,2.261,0.268,1.99,26.33,87.6,22.0
100,臺北市,2012/06/16,古亭,2.4,0.79,-,10.9,23,-,25.0,41.54,15.85,25.69,2.223,0.301,1.92,26.66,91.35,25.0
101,臺北市,2012/06/16,中山,1.5,1.02,-,7.3,16,26,25.0,57.79,26.01,31.77,2.476,0.394,2.08,27.07,87.54,26.0
102,臺北市,2012/06/16,大同,2.9,1.94,-,-,-,-,27.0,85.12,53.01,32.11,2.928,0.696,2.23,-,-,29.0
103,臺北市,2012/06/16,萬華,2.1,0.91,-,8.5,17,22,-,47.24,18.41,28.83,-,-,-,26.93,87.87,22.0
104,臺北市,2012/06/16,陽明,1.2,0.15,400.31,29.9,35,8,7.0,3.53,0.36,3.1,-,-,-,21.37,100.0,34.0
105,臺北市,2012/06/16,士林,2.4,0.7,-,9.9,23,34,17.0,33.42,9.44,23.98,-,-,-,26.47,83.63,34.0
106,臺北市,2012/06/15,松山,2.9,0.77,430.43,25.3,64,30,-,39.4,10.81,28.59,2.304,0.3,2.0,26.64,83.74,112.0
107,臺北市,2012/06/15,古亭,2.3,0.8,-,23.8,60,-,26.0,36.93,11.76,25.17,2.224,0.297,1.93,27.28,86.35,104.0
108,臺北市,2012/06/15,中山,2.3,1.08,-,16.7,43,29,29.0,57.39,23.71,33.68,2.47,0.403,2.07,27.56,83.98,72.0
109,臺北市,2012/06/15,大同,3.6,2.14,-,-,-,-,25.0,88.9,52.74,36.16,2.947,0.778,2.17,-,-,37.0
110,臺北市,2012/06/15,萬華,2.4,0.9,-,20.6,54,20,-,42.48,12.77,29.72,-,-,-,27.62,83.3,91.0
111,臺北市,2012/06/15,陽明,1.7,0.18,400.0,34.7,41,7,6.0,3.18,0.5,2.67,-,-,-,21.79,97.86,38.0
112,臺北市,2012/06/15,士林,2.5,0.56,-,18.9,44,37,12.0,26.51,5.82,20.69,-,-,-,27.08,79.42,61.0
113,臺北市,2012/06/14,松山,2.3,0.64,417.52,18.6,27,34,-,35.69,10.13,25.56,2.175,0.238,1.94,25.94,86.86,34.0
114,臺北市,2012/06/14,古亭,3.2,0.73,-,18.3,27,-,28.0,39.44,13.39,26.05,2.154,0.244,1.91,26.71,88.93,27.0
115,臺北市,2012/06/14,中山,3.1,0.87,-,17.0,26,30,28.0,48.11,17.91,30.2,2.257,0.296,1.96,26.92,86.0,30.0
116,臺北市,2012/06/14,大同,4.5,1.78,-,-,-,-,31.0,77.61,40.62,37.0,2.722,0.656,2.07,-,-,25.0
117,臺北市,2012/06/14,萬華,4.3,0.85,-,18.0,29,27,-,43.89,13.14,30.75,-,-,-,26.85,86.27,28.0
118,臺北市,2012/06/14,陽明,1.2,0.19,398.96,43.7,53,9,7.0,2.6,0.97,1.63,-,-,-,20.97,97.24,47.0
119,臺北市,2012/06/14,士林,3.1,0.51,-,26.0,39,38,19.0,22.18,3.54,18.64,-,-,-,26.64,78.97,39.0
120,臺北市,2012/06/13,松山,2.9,0.54,410.75,40.6,55,54,-,21.3,2.72,18.58,2.127,0.168,1.96,25.9,76.21,52.0
121,臺北市,2012/06/13,古亭,3.5,0.52,-,39.9,48,-,-,21.62,3.93,17.69,-,-,-,26.56,75.01,48.0
122,臺北市,2012/06/13,中山,3.8,0.73,-,34.0,44,59,49.0,32.39,6.51,25.88,2.164,0.206,1.96,26.81,76.18,54.0
123,臺北市,2012/06/13,大同,4.7,1.32,-,-,-,-,52.0,55.81,23.8,32.01,2.454,0.44,2.01,-,-,19.0
124,臺北市,2012/06/13,萬華,4.6,0.56,-,35.6,47,49,-,27.65,3.46,24.18,-,-,-,26.42,75.96,49.0
125,臺北市,2012/06/13,陽明,1.0,0.26,400.72,59.1,63,-,26.0,2.56,1.51,1.04,-,-,-,19.62,94.56,56.0
126,臺北市,2012/06/13,士林,2.0,0.44,-,43.7,59,65,44.0,12.79,1.82,10.98,-,-,-,26.47,70.2,58.0
127,臺北市,2012/06/12,松山,1.4,0.51,414.45,28.2,47,23,-,35.65,12.4,23.25,2.158,0.178,1.98,24.5,90.8,47.0
128,臺北市,2012/06/12,古亭,1.8,0.55,-,26.8,43,-,-,30.96,8.57,22.39,-,-,-,24.93,-,39.0
129,臺北市,2012/06/12,中山,1.3,0.72,-,19.0,34,20,23.0,52.48,20.74,31.74,2.237,0.233,2.0,25.26,91.85,36.0
130,臺北市,2012/06/12,大同,2.5,1.68,-,-,-,-,24.0,79.69,43.42,36.27,2.656,0.59,2.07,-,-,28.0
131,臺北市,2012/06/12,萬華,1.7,0.62,-,22.7,36,17,-,35.34,9.08,26.27,-,-,-,25.18,91.91,38.0
132,臺北市,2012/06/12,陽明,0.5,0.21,402.93,49.1,65,-,5.0,2.85,1.52,1.36,-,-,-,20.08,100.0,59.0
133,臺北市,2012/06/12,士林,1.8,0.45,-,27.4,41,26,17.0,21.06,3.44,17.62,-,-,-,24.55,86.33,41.0
134,臺北市,2012/06/11,松山,2.2,0.37,404.23,21.8,30,69,-,17.43,3.96,13.47,1.974,0.15,1.82,30.22,65.57,60.0
135,臺北市,2012/06/11,古亭,2.0,0.37,-,20.4,29,-,18.0,17.33,4.86,12.47,1.92,0.151,1.77,30.41,72.03,28.0
136,臺北市,2012/06/11,中山,1.9,0.67,-,19.5,24,46,26.0,29.89,12.63,17.26,2.06,0.218,1.84,31.04,66.8,46.0
137,臺北市,2012/06/11,大同,3.0,1.53,-,-,-,-,27.0,42.73,22.84,19.89,2.297,0.418,1.88,-,-,27.0
138,臺北市,2012/06/11,萬華,2.0,0.37,-,23.6,30,41,-,14.35,2.73,11.62,-,-,-,30.62,68.56,41.0
139,臺北市,2012/06/11,陽明,1.8,0.15,398.06,29.8,34,-,12.0,5.01,1.31,3.69,-,-,-,22.26,96.67,40.0
140,臺北市,2012/06/11,士林,2.0,0.23,-,26.6,31,59,19.0,11.9,2.59,9.31,-,-,-,30.27,64.78,54.0
141,臺北市,2012/06/10,松山,2.7,0.42,409.21,22.7,37,37,20.0,19.83,3.96,15.87,2.069,0.218,1.85,30.76,62.18,37.0
142,臺北市,2012/06/10,古亭,1.6,0.38,-,21.1,36,37,16.0,18.03,4.25,13.79,1.946,0.141,1.81,31.03,68.07,37.0
143,臺北市,2012/06/10,中山,2.5,0.68,-,18.4,29,23,24.0,32.01,12.1,19.9,2.091,0.211,1.88,31.48,63.29,28.0
144,臺北市,2012/06/10,大同,3.2,1.45,-,-,-,40,21.0,43.57,20.42,23.15,-,-,-,-,-,40.0
145,臺北市,2012/06/10,萬華,4.3,0.43,-,22.2,38,25,15.0,18.1,3.57,14.53,-,-,-,31.06,65.88,35.0
146,臺北市,2012/06/10,陽明,1.5,0.16,399.06,30.9,39,-,10.0,6.82,2.01,4.81,-,-,-,22.93,93.05,35.0
147,臺北市,2012/06/10,士林,2.7,0.24,-,27.9,40,34,17.0,13.03,2.06,10.97,-,-,-,30.8,61.96,39.0
148,臺北市,2012/06/09,松山,2.2,0.6,422.91,17.9,39,59,23.0,29.51,8.87,20.63,2.293,0.396,1.9,30.03,68.11,54.0
149,臺北市,2012/06/09,古亭,2.3,0.56,-,18.2,38,41,17.0,26.73,9.24,17.49,2.005,0.212,1.79,30.17,72.62,41.0
150,臺北市,2012/06/09,中山,2.8,0.86,-,12.8,27,35,25.0,41.49,17.75,23.74,2.252,0.326,1.93,31.03,67.08,35.0
151,臺北市,2012/06/09,大同,-,-,-,-,-,48,25.0,-,-,-,-,-,-,-,-,48.0
152,臺北市,2012/06/09,萬華,3.2,0.54,-,17.4,39,28,13.0,24.0,6.73,17.27,-,-,-,30.59,68.85,44.0
153,臺北市,2012/06/09,陽明,1.7,0.16,401.18,26.3,36,-,9.0,7.11,1.27,5.85,-,-,-,22.83,94.75,35.0
154,臺北市,2012/06/09,士林,2.9,0.37,-,19.6,38,46,16.0,19.44,3.0,16.44,-,-,-,30.29,66.32,46.0
155,臺北市,2012/06/08,松山,2.8,0.74,433.49,16.2,38,47,25.0,35.5,11.64,23.86,2.34,0.369,1.97,29.89,70.81,47.0
156,臺北市,2012/06/08,古亭,2.3,0.79,-,15.9,37,48,26.0,34.87,12.26,22.61,2.197,0.331,1.87,30.21,75.07,48.0
157,臺北市,2012/06/08,中山,3.7,0.98,-,13.4,27,46,34.0,48.22,19.19,29.02,2.386,0.416,1.97,31.26,68.75,46.0
158,臺北市,2012/06/08,大同,5.4,2.27,-,-,-,57,33.0,81.87,50.53,31.34,2.907,0.846,2.06,-,-,54.0
159,臺北市,2012/06/08,萬華,3.5,0.83,-,16.5,40,36,25.0,35.39,11.3,24.1,-,-,-,30.76,71.47,42.0
160,臺北市,2012/06/08,陽明,1.8,0.16,401.49,28.0,32,-,10.0,6.62,1.38,5.24,-,-,-,23.47,93.17,29.0
161,臺北市,2012/06/08,士林,4.7,0.47,-,18.6,36,40,23.0,25.81,6.27,19.54,-,-,-,30.65,66.52,40.0
162,臺北市,2012/06/07,松山,4.6,0.68,429.54,41.2,94,53,35.0,31.66,4.16,27.5,2.277,0.293,1.98,29.45,70.78,123.0
163,臺北市,2012/06/07,古亭,3.7,0.69,-,33.5,85,57,35.0,29.22,5.59,23.64,2.222,0.294,1.93,30.03,75.19,86.0
164,臺北市,2012/06/07,中山,3.7,0.96,-,24.1,56,43,39.0,42.05,11.51,30.54,2.406,0.37,2.04,29.82,72.03,87.0
165,臺北市,2012/06/07,大同,4.8,1.46,-,-,-,63,42.0,49.33,17.41,31.93,2.702,0.56,2.14,-,-,56.0
166,臺北市,2012/06/07,萬華,4.9,0.81,-,37.7,87,47,35.0,33.98,5.83,28.15,-,-,-,30.21,71.62,98.0
167,臺北市,2012/06/07,陽明,2.4,0.29,412.34,55.6,87,-,25.0,8.24,1.77,6.46,-,-,-,23.33,95.0,88.0
168,臺北市,2012/06/07,士林,5.3,0.42,-,44.3,87,46,32.0,17.56,2.13,15.42,-,-,-,29.81,68.48,100.0
169,臺北市,2012/06/06,松山,4.6,0.34,401.61,28.8,38,29,17.0,19.51,3.81,15.7,1.992,0.109,1.88,27.14,74.39,37.0
170,臺北市,2012/06/06,古亭,4.0,0.46,-,24.3,32,41,16.0,24.41,4.88,19.52,1.99,0.176,1.81,28.34,78.18,41.0
171,臺北市,2012/06/06,中山,5.2,0.55,-,24.0,30,31,20.0,28.8,8.26,20.54,2.034,0.178,1.86,28.38,71.78,31.0
172,臺北市,2012/06/06,大同,4.6,1.3,-,-,-,39,24.0,71.11,40.12,30.99,2.393,0.473,1.92,-,-,39.0
173,臺北市,2012/06/06,萬華,3.6,0.4,-,25.8,34,27,15.0,25.44,5.29,20.15,-,-,-,28.02,73.64,35.0
174,臺北市,2012/06/06,陽明,1.3,0.17,398.6,36.4,38,-,9.0,3.47,1.76,1.71,-,-,-,21.14,97.48,38.0
175,臺北市,2012/06/06,士林,3.5,0.23,-,34.4,39,25,16.0,8.64,1.08,7.54,-,-,-,28.2,65.96,37.0
176,臺北市,2012/06/05,松山,2.3,0.35,400.11,27.0,34,28,18.0,17.01,3.46,13.55,1.977,0.123,1.85,26.16,77.48,33.0
177,臺北市,2012/06/05,古亭,2.1,0.43,-,24.7,36,34,17.0,20.95,4.31,16.65,2.009,0.161,1.85,27.19,81.42,39.0
178,臺北市,2012/06/05,中山,0.6,0.7,-,20.0,28,27,23.0,32.75,11.02,21.73,2.112,0.226,1.89,27.31,75.72,27.0
179,臺北市,2012/06/05,大同,1.8,1.09,-,-,-,32,18.0,40.24,19.89,20.35,2.307,0.394,1.91,-,-,32.0
180,臺北市,2012/06/05,萬華,2.1,0.43,-,22.5,31,23,16.0,23.33,4.24,19.08,-,-,-,27.07,76.2,32.0
181,臺北市,2012/06/05,陽明,0.7,0.12,397.12,33.2,35,-,5.0,2.56,2.01,0.48,-,-,-,20.32,98.56,35.0
182,臺北市,2012/06/05,士林,1.6,0.23,-,27.2,33,38,13.0,9.98,1.92,8.04,-,-,-,26.94,71.9,38.0
183,臺北市,2012/06/04,松山,1.3,0.4,402.54,20.6,30,18,15.0,23.21,5.61,17.6,2.002,0.156,1.85,25.05,89.65,32.0
184,臺北市,2012/06/04,古亭,2.3,0.64,-,16.4,29,30,15.0,33.62,11.1,22.52,2.081,0.237,1.84,25.74,96.32,30.0
185,臺北市,2012/06/04,中山,0.8,0.72,-,15.8,28,20,21.0,34.32,10.47,23.85,2.229,0.286,1.94,26.07,88.93,28.0
186,臺北市,2012/06/04,大同,1.7,1.96,-,-,-,42,23.0,70.46,40.44,30.02,2.801,0.718,2.08,-,-,42.0
