序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
26,臺北市,2006/07/27,古亭,3.2,0.67,-,16.0,29,36,17.0,37.44,14.63,22.81,2.179,0.234,1.95,29.36,-,69.81,47.0,-
27,臺北市,2006/07/27,中山,3.7,0.65,-,15.1,24,36,20.0,35.73,12.06,23.68,2.223,0.252,1.97,29.58,-,62.47,41.0,-
28,臺北市,2006/07/27,萬華,2.8,0.64,-,18.8,35,32,15.0,32.38,10.14,22.24,-,-,-,30.28,-,66.61,60.0,-
29,臺北市,2006/07/27,陽明,1.8,0.12,388.76,30.5,40,12,8.0,3.23,0.87,2.32,-,-,-,22.24,-,87.0,41.0,-
30,臺北市,2006/07/27,士林,2.7,0.34,-,22.6,38,37,13.0,18.46,3.75,14.7,-,-,-,29.53,-,65.86,56.0,-
31,臺北市,2006/07/26,松山,2.6,0.48,390.01,22.9,29,31,16.0,29.14,10.32,18.82,-,-,-,28.27,-,71.26,33.0,-
32,臺北市,2006/07/26,古亭,2.9,0.73,-,17.0,25,33,18.0,38.3,14.69,23.62,2.254,0.247,2.01,28.08,-,79.49,33.0,-
33,臺北市,2006/07/26,中山,3.4,0.88,-,15.2,20,34,19.0,46.55,19.69,26.86,2.54,0.503,2.04,28.73,-,69.94,34.0,-
34,臺北市,2006/07/26,萬華,3.5,0.84,-,17.2,27,32,26.0,35.3,11.15,24.15,-,-,-,29.51,-,74.65,32.0,-
35,臺北市,2006/07/26,陽明,1.0,0.17,388.05,37.1,41,10,8.0,-,-,-,-,-,-,22.13,-,91.0,38.0,-
36,臺北市,2006/07/26,士林,2.1,0.39,-,19.0,30,31,12.0,17.65,3.51,14.12,-,-,-,28.44,-,72.95,34.0,-
37,臺北市,2006/07/25,松山,1.6,0.24,379.35,26.8,28,23,12.0,12.06,3.82,8.24,-,-,-,29.41,-,68.27,28.0,-
38,臺北市,2006/07/25,古亭,1.7,0.33,-,22.9,25,28,11.0,14.37,5.0,9.37,1.954,0.088,1.87,29.23,-,74.57,28.0,-
39,臺北市,2006/07/25,中山,2.2,0.43,-,20.5,22,31,11.0,18.71,6.07,12.64,2.454,0.567,1.89,29.81,-,66.77,31.0,-
40,臺北市,2006/07/25,萬華,1.9,0.44,-,23.4,29,22,16.0,15.0,4.81,10.19,-,-,-,30.84,-,68.3,26.0,-
41,臺北市,2006/07/25,陽明,0.7,0.09,385.83,31.1,36,8,5.0,2.5,0.31,2.22,-,-,-,22.38,-,90.0,37.0,-
42,臺北市,2006/07/25,士林,0.7,0.19,-,25.9,30,42,11.0,8.8,3.17,5.63,-,-,-,29.92,-,68.53,42.0,-
43,臺北市,2006/07/24,松山,4.2,0.35,387.59,13.4,15,27,16.0,24.91,12.0,12.91,-,-,-,28.34,-,75.97,27.0,-
44,臺北市,2006/07/24,古亭,4.1,0.44,-,12.1,18,31,14.0,29.06,15.07,13.99,2.032,0.138,1.9,28.76,-,79.48,31.0,-
45,臺北市,2006/07/24,中山,5.5,0.55,-,9.5,12,34,15.0,32.83,20.16,12.67,2.624,0.697,1.93,29.04,-,72.57,34.0,-
46,臺北市,2006/07/24,萬華,3.5,0.4,-,17.4,24,26,18.0,20.79,10.55,10.23,-,-,-,30.08,-,74.41,32.0,-
47,臺北市,2006/07/24,陽明,3.3,0.05,385.54,19.8,21,6,3.0,3.26,0.95,2.29,-,-,-,22.42,-,88.0,29.0,-
48,臺北市,2006/07/24,士林,3.6,0.2,-,15.8,21,27,11.0,11.74,5.44,6.29,-,-,-,29.55,-,71.06,38.0,-
49,臺北市,2006/07/23,松山,7.5,0.54,405.85,47.0,94,60,45.0,29.37,4.94,24.43,-,-,-,30.69,-,66.45,99.0,-
50,臺北市,2006/07/23,古亭,6.5,0.55,-,41.8,82,58,39.0,28.63,4.78,23.85,2.107,0.162,1.95,31.17,-,69.65,95.0,-
51,臺北市,2006/07/23,中山,4.8,0.69,-,28.3,59,62,41.0,32.5,5.58,26.93,2.925,0.868,2.06,31.07,-,65.14,61.0,-
52,臺北市,2006/07/23,萬華,4.0,0.55,-,45.6,77,50,38.0,22.66,2.28,20.38,-,-,-,32.2,-,65.51,81.0,-
53,臺北市,2006/07/23,陽明,4.9,0.21,393.53,45.1,61,19,16.0,6.83,1.61,5.22,-,-,-,24.45,-,79.0,61.0,-
54,臺北市,2006/07/23,士林,5.1,0.44,-,37.7,61,53,32.0,20.42,3.61,16.78,-,-,-,31.11,-,68.26,60.0,-
55,臺北市,2006/07/22,松山,6.4,0.56,408.84,29.4,58,53,36.0,38.12,11.43,26.69,-,-,-,30.86,-,65.5,60.0,-
56,臺北市,2006/07/22,古亭,3.9,0.67,-,24.6,53,52,28.0,34.85,10.76,24.09,2.244,0.257,1.99,31.09,-,69.81,60.0,-
57,臺北市,2006/07/22,中山,4.4,0.78,-,18.8,36,50,31.0,41.36,14.2,27.16,2.73,0.605,2.13,31.11,-,64.93,50.0,-
58,臺北市,2006/07/22,萬華,3.6,0.62,-,33.3,68,46,32.0,26.84,5.34,21.5,-,-,-,32.1,-,65.6,69.0,-
59,臺北市,2006/07/22,陽明,3.6,0.22,395.06,45.6,57,24,20.0,6.38,0.67,5.69,-,-,-,24.37,-,83.0,54.0,-
60,臺北市,2006/07/22,士林,4.7,0.51,-,24.5,43,56,25.0,27.31,7.1,20.2,-,-,-,31.12,-,68.93,53.0,-
61,臺北市,2006/07/21,松山,6.0,0.6,407.08,41.6,113,66,46.0,30.4,5.44,24.95,-,-,-,30.97,-,64.05,110.0,-
62,臺北市,2006/07/21,古亭,5.0,0.73,-,33.7,74,61,38.0,36.43,9.44,26.99,2.277,0.296,1.98,31.63,-,67.71,92.0,-
63,臺北市,2006/07/21,中山,7.5,0.97,-,23.4,51,63,44.0,52.18,18.54,33.64,3.179,1.018,2.16,31.44,-,62.8,78.0,-
64,臺北市,2006/07/21,萬華,4.7,0.67,-,31.2,63,61,39.0,31.24,6.21,25.03,-,-,-,32.26,-,65.85,83.0,-
65,臺北市,2006/07/21,陽明,2.7,0.28,397.19,54.8,69,34,27.0,6.88,0.85,6.03,-,-,-,24.12,-,85.0,69.0,-
66,臺北市,2006/07/21,士林,4.9,0.55,-,24.7,57,67,33.0,27.27,5.19,22.08,-,-,-,30.87,-,69.95,79.0,-
67,臺北市,2006/07/20,松山,9.3,0.74,417.49,45.6,102,69,43.0,43.49,8.58,34.89,-,-,-,30.86,-,64.17,119.0,-
68,臺北市,2006/07/20,古亭,8.1,0.78,-,40.5,88,65,39.0,40.42,6.92,33.5,2.324,0.312,2.01,31.54,-,67.16,99.0,-
69,臺北市,2006/07/20,中山,7.1,0.95,-,30.2,64,65,36.0,50.81,12.06,38.75,2.935,0.766,2.17,31.41,-,61.53,70.0,-
70,臺北市,2006/07/20,萬華,5.1,0.69,-,42.0,79,53,39.0,31.17,4.52,26.65,-,-,-,32.31,-,63.7,93.0,-
71,臺北市,2006/07/20,陽明,-,0.27,395.51,55.5,79,29,22.0,8.12,1.23,6.89,-,-,-,25.0,-,79.0,83.0,-
72,臺北市,2006/07/20,士林,6.8,0.62,-,31.4,66,71,33.0,34.73,8.12,26.61,-,-,-,31.15,-,64.72,68.0,-
73,臺北市,2006/07/19,松山,6.2,0.64,407.77,34.3,71,55,30.0,36.41,8.25,28.16,-,-,-,31.18,-,61.85,86.0,-
74,臺北市,2006/07/19,古亭,4.4,0.69,-,26.1,58,55,28.0,37.59,9.79,27.8,2.301,0.33,1.97,31.63,-,65.45,80.0,-
75,臺北市,2006/07/19,中山,6.2,0.94,-,25.0,55,57,31.0,46.75,16.09,30.66,3.111,0.977,2.13,31.27,-,61.16,72.0,-
76,臺北市,2006/07/19,萬華,5.7,0.65,-,33.4,68,49,20.0,30.85,7.79,23.06,-,-,-,32.19,-,62.55,84.0,-
77,臺北市,2006/07/19,陽明,-,0.21,392.03,48.8,78,21,15.0,7.75,1.38,6.37,-,-,-,25.23,-,78.0,102.0,-
78,臺北市,2006/07/19,士林,6.4,0.56,-,26.9,60,60,25.0,32.05,8.91,23.14,-,-,-,31.08,-,65.3,80.0,-
79,臺北市,2006/07/18,松山,7.8,0.73,413.54,30.9,70,49,29.0,42.92,12.48,30.44,-,-,-,29.95,-,66.63,94.0,-
80,臺北市,2006/07/18,古亭,5.3,0.75,-,26.6,64,48,23.0,38.03,12.84,25.19,2.258,0.303,1.96,30.27,-,69.94,109.0,-
81,臺北市,2006/07/18,中山,5.1,0.87,-,19.9,43,48,25.0,45.76,17.36,28.4,2.577,0.479,2.1,30.25,-,64.14,61.0,-
82,臺北市,2006/07/18,萬華,5.0,0.71,-,31.7,65,44,6.0,30.73,8.87,21.86,-,-,-,30.93,-,65.93,114.0,-
83,臺北市,2006/07/18,陽明,3.0,0.17,387.86,40.9,48,17,13.0,5.33,1.36,3.97,-,-,-,24.14,-,83.0,48.0,-
84,臺北市,2006/07/18,士林,4.4,0.68,-,20.7,47,58,20.0,33.72,12.71,21.02,-,-,-,29.9,-,69.64,55.0,-
85,臺北市,2006/07/17,松山,7.0,0.86,410.94,24.3,54,49,25.0,48.02,18.74,29.29,-,-,-,29.56,-,67.45,68.0,-
86,臺北市,2006/07/17,古亭,4.8,0.88,-,23.1,56,48,23.0,44.85,17.36,27.49,2.358,0.348,2.01,29.26,-,74.37,68.0,-
87,臺北市,2006/07/17,中山,5.5,1.12,-,24.9,57,52,29.0,53.95,17.86,36.09,2.636,0.477,2.16,29.52,-,68.21,78.0,-
88,臺北市,2006/07/17,萬華,4.2,0.83,-,32.7,74,46,10.0,37.13,10.7,26.43,-,-,-,30.21,-,70.74,90.0,-
89,臺北市,2006/07/17,陽明,2.5,0.17,386.13,43.6,54,18,12.0,4.03,1.14,2.88,-,-,-,23.3,-,87.0,57.0,-
90,臺北市,2006/07/17,士林,4.5,0.92,-,27.7,63,61,22.0,40.99,12.75,28.23,-,-,-,29.17,-,73.39,70.0,-
91,臺北市,2006/07/16,松山,4.3,0.74,407.81,18.9,38,43,19.0,46.38,24.7,21.68,-,-,-,28.97,-,71.3,52.0,-
92,臺北市,2006/07/16,古亭,4.4,0.81,-,17.8,42,41,18.0,42.47,18.46,24.02,2.379,0.303,2.08,28.98,-,77.0,78.0,-
93,臺北市,2006/07/16,中山,5.0,1.07,-,15.7,30,43,21.0,60.76,33.14,27.62,2.642,0.383,2.26,29.24,-,69.61,48.0,-
94,臺北市,2006/07/16,萬華,4.1,0.78,-,24.2,51,39,4.0,35.7,15.61,20.09,-,-,-,30.09,-,71.91,90.0,-
95,臺北市,2006/07/16,陽明,2.4,0.12,385.16,32.9,40,10,7.0,4.14,1.66,2.48,-,-,-,23.3,-,86.0,37.0,-
96,臺北市,2006/07/16,士林,3.4,0.67,-,20.8,41,49,15.0,30.72,12.45,18.27,-,-,-,28.83,-,75.15,54.0,-
97,臺北市,2006/07/15,松山,3.2,0.73,407.5,10.1,14,29,14.0,52.23,29.96,22.27,-,-,-,27.57,-,77.64,29.0,-
98,臺北市,2006/07/15,古亭,2.6,0.91,-,7.4,13,34,14.0,50.38,27.42,22.96,2.39,0.339,2.05,27.03,-,86.83,34.0,-
99,臺北市,2006/07/15,中山,3.9,1.25,-,7.7,11,38,16.0,78.78,52.3,26.47,2.679,0.467,2.21,27.85,-,77.0,38.0,-
100,臺北市,2006/07/15,萬華,2.4,1.12,-,11.9,18,27,6.0,48.83,27.24,21.59,-,-,-,28.65,-,80.93,27.0,-
101,臺北市,2006/07/15,陽明,1.8,0.14,385.71,29.3,31,7,5.0,3.67,1.3,2.37,-,-,-,22.43,-,89.0,28.0,-
102,臺北市,2006/07/15,士林,2.9,0.75,-,9.7,15,33,10.0,38.48,17.59,20.89,-,-,-,27.57,-,80.28,33.0,-
103,臺北市,2006/07/14,松山,4.1,0.77,401.84,13.2,17,24,16.0,42.24,16.36,25.89,-,-,-,27.92,-,78.83,24.0,-
104,臺北市,2006/07/14,古亭,3.5,1.06,-,9.9,19,32,15.0,54.44,25.03,29.41,2.595,0.482,2.11,27.32,-,89.01,32.0,-
105,臺北市,2006/07/14,中山,3.8,1.25,-,10.4,14,31,16.0,67.8,36.11,31.69,2.678,0.495,2.18,28.11,-,78.38,31.0,-
106,臺北市,2006/07/14,萬華,3.9,1.17,-,15.2,27,23,9.0,51.53,25.53,26.0,-,-,-,28.87,-,82.94,40.0,-
107,臺北市,2006/07/14,陽明,1.8,0.15,388.64,32.7,40,5,4.0,5.03,1.23,3.8,-,-,-,22.39,-,96.0,35.0,-
108,臺北市,2006/07/14,士林,2.6,0.59,-,15.9,22,28,12.0,27.55,8.18,19.35,-,-,-,28.24,-,79.92,28.0,-
109,臺北市,2006/07/13,松山,2.5,0.33,383.06,18.8,25,15,7.0,16.37,7.63,8.74,-,-,-,27.05,-,81.68,24.0,-
110,臺北市,2006/07/13,古亭,2.5,0.52,-,14.8,21,22,8.0,25.81,12.81,13.01,2.232,0.252,1.98,26.52,-,89.89,22.0,-
111,臺北市,2006/07/13,中山,2.5,0.55,-,15.5,22,24,9.0,30.1,16.12,13.97,2.248,0.236,2.01,27.31,-,80.86,24.0,-
112,臺北市,2006/07/13,萬華,1.5,0.47,-,18.7,26,15,12.0,22.33,9.9,12.43,-,-,-,28.34,-,83.29,25.0,-
113,臺北市,2006/07/13,陽明,1.7,0.07,382.88,29.4,32,5,2.0,4.3,1.59,2.71,-,-,-,22.4,-,95.0,28.0,-
114,臺北市,2006/07/13,士林,1.6,0.29,-,20.4,28,19,6.0,12.49,4.57,7.92,-,-,-,27.47,-,81.9,25.0,-
115,臺北市,2006/07/12,松山,4.0,0.28,383.58,15.9,22,35,13.0,15.26,5.95,9.32,-,-,-,29.1,-,74.7,35.0,-
116,臺北市,2006/07/12,古亭,2.8,0.5,-,11.2,18,39,14.0,27.56,13.63,13.93,2.045,0.155,1.89,29.25,-,78.47,39.0,-
117,臺北市,2006/07/12,中山,3.2,0.54,-,13.0,16,36,13.0,29.93,15.35,14.57,2.066,0.153,1.91,29.46,-,73.32,36.0,-
118,臺北市,2006/07/12,萬華,2.0,0.38,-,17.7,25,29,11.0,20.24,8.32,11.91,-,-,-,30.83,-,72.08,29.0,-
119,臺北市,2006/07/12,陽明,2.1,0.06,383.83,28.3,31,8,4.0,2.76,1.28,1.48,-,-,-,22.66,-,92.0,26.0,-
120,臺北市,2006/07/12,士林,3.2,0.23,-,18.5,25,36,9.0,13.4,4.6,8.81,-,-,-,29.63,-,74.08,36.0,-
121,臺北市,2006/07/11,松山,5.6,0.62,410.22,19.6,45,47,26.0,37.18,14.83,22.34,-,-,-,29.87,-,71.33,49.0,-
122,臺北市,2006/07/11,古亭,4.5,0.75,-,20.9,50,51,24.0,35.92,14.68,21.24,2.264,0.292,1.97,29.88,-,75.85,50.0,-
123,臺北市,2006/07/11,中山,4.4,1.02,-,17.0,40,48,27.0,52.89,24.56,28.33,2.511,0.415,2.1,30.12,-,70.05,49.0,-
124,臺北市,2006/07/11,萬華,5.0,0.63,-,26.9,53,40,27.0,29.04,9.48,19.56,-,-,-,31.06,-,70.29,52.0,-
125,臺北市,2006/07/11,陽明,2.3,0.13,386.67,32.7,48,20,12.0,4.19,1.38,2.82,-,-,-,23.18,-,88.0,54.0,-
126,臺北市,2006/07/11,士林,4.3,0.43,-,24.6,51,52,21.0,20.1,5.24,14.86,-,-,-,30.22,-,72.02,57.0,-
127,臺北市,2006/07/10,松山,5.2,0.81,415.83,22.1,50,44,28.0,47.59,14.31,33.28,-,-,-,29.71,-,72.73,72.0,-
128,臺北市,2006/07/10,古亭,3.6,0.96,-,23.9,60,46,25.0,45.28,14.76,30.52,2.455,0.403,2.05,29.81,-,77.97,92.0,-
129,臺北市,2006/07/10,中山,4.8,1.15,-,19.8,46,50,31.0,59.13,20.34,38.79,2.745,0.557,2.19,30.27,-,68.72,68.0,-
130,臺北市,2006/07/10,萬華,5.0,0.87,-,27.1,65,-,26.0,41.07,11.75,29.32,-,-,-,31.1,-,71.62,90.0,-
131,臺北市,2006/07/10,陽明,2.3,0.15,389.35,39.6,51,19,12.0,4.33,1.2,3.13,-,-,-,23.95,-,92.0,55.0,-
132,臺北市,2006/07/10,士林,4.2,0.79,-,22.6,53,50,24.0,39.08,8.32,30.76,-,-,-,30.2,-,73.11,58.0,-
133,臺北市,2006/07/09,松山,3.5,0.47,389.99,25.3,44,35,24.0,26.08,7.8,18.28,-,-,-,31.36,-,65.04,49.0,-
134,臺北市,2006/07/09,古亭,3.2,0.47,-,21.2,40,43,21.0,25.93,7.16,18.77,2.073,0.166,1.91,31.69,-,69.26,44.0,-
135,臺北市,2006/07/09,中山,3.8,0.7,-,17.9,34,44,26.0,40.41,15.69,24.72,2.261,0.254,2.01,31.6,-,64.07,44.0,-
136,臺北市,2006/07/09,萬華,3.0,0.42,-,31.2,52,-,23.0,17.18,3.5,13.68,-,-,-,32.73,-,64.89,55.0,-
137,臺北市,2006/07/09,陽明,2.0,0.15,384.4,40.7,51,13,9.0,5.44,0.81,4.61,-,-,-,24.11,-,91.0,47.0,-
138,臺北市,2006/07/09,士林,2.6,0.29,-,29.3,50,42,17.0,15.43,2.55,12.86,-,-,-,30.97,-,70.68,52.0,-
139,臺北市,2006/07/08,松山,5.3,0.47,397.65,25.0,46,47,25.0,27.9,10.86,17.04,-,-,-,30.91,-,67.89,50.0,-
140,臺北市,2006/07/08,古亭,4.0,0.52,-,24.1,55,50,22.0,28.23,7.66,20.57,2.106,0.214,1.89,32.0,-,68.16,54.0,-
141,臺北市,2006/07/08,中山,3.4,0.81,-,18.6,39,58,25.0,45.59,20.62,24.97,2.349,0.324,2.03,31.62,-,65.25,54.0,-
142,臺北市,2006/07/08,萬華,3.5,0.44,-,35.3,64,-,25.0,18.91,3.86,15.06,-,-,-,32.69,-,65.03,64.0,-
143,臺北市,2006/07/08,陽明,2.4,0.16,389.09,32.8,49,11,7.0,7.78,1.65,6.13,-,-,-,23.23,-,87.0,56.0,-
144,臺北市,2006/07/08,士林,3.6,0.31,-,26.7,47,50,18.0,17.51,4.04,13.45,-,-,-,30.66,-,73.18,53.0,-
145,臺北市,2006/07/07,松山,8.8,0.7,410.8,28.0,68,56,34.0,46.81,16.55,30.27,-,-,-,30.17,-,67.44,111.0,-
146,臺北市,2006/07/07,古亭,5.5,0.65,-,30.3,89,57,32.0,36.56,11.98,24.58,2.139,0.248,1.89,31.16,-,69.01,118.0,-
147,臺北市,2006/07/07,中山,7.6,0.83,-,24.1,60,56,32.0,49.15,18.55,30.61,2.362,0.359,2.0,31.2,-,63.06,89.0,-
148,臺北市,2006/07/07,萬華,5.3,0.63,-,38.0,79,47,32.0,28.59,7.11,21.48,-,-,-,32.17,-,64.5,107.0,-
149,臺北市,2006/07/07,陽明,3.3,0.25,396.87,41.1,69,31,20.0,9.33,1.63,7.7,-,-,-,24.11,-,80.0,78.0,-
150,臺北市,2006/07/07,士林,5.4,0.42,-,32.6,71,62,26.0,24.84,4.88,19.96,-,-,-,31.55,-,64.73,95.0,-
151,臺北市,2006/07/06,松山,4.5,0.59,402.19,27.8,50,52,27.0,35.49,8.58,26.91,-,-,-,32.27,-,57.73,51.0,-
152,臺北市,2006/07/06,古亭,2.5,0.59,-,25.0,48,59,24.0,32.96,9.99,22.98,2.119,0.228,1.89,32.21,-,63.01,54.0,-
153,臺北市,2006/07/06,中山,5.3,0.86,-,20.8,39,62,28.0,47.65,16.05,31.6,2.417,0.38,2.04,32.7,-,56.89,56.0,-
154,臺北市,2006/07/06,萬華,3.1,0.58,-,33.8,56,48,25.0,23.63,5.31,18.32,-,-,-,33.28,-,59.71,55.0,-
155,臺北市,2006/07/06,陽明,3.7,0.2,388.79,36.4,45,28,16.0,8.17,1.07,7.11,-,-,-,24.89,-,75.0,56.0,-
156,臺北市,2006/07/06,士林,4.9,0.45,-,24.7,49,71,27.0,25.95,4.8,21.14,-,-,-,32.57,-,61.13,60.0,-
157,臺北市,2006/07/05,松山,4.5,0.6,400.68,25.6,54,49,24.0,34.17,9.4,24.77,-,-,-,31.77,-,60.75,64.0,-
158,臺北市,2006/07/05,古亭,3.6,0.59,-,22.2,49,51,21.0,32.15,11.3,20.85,2.11,0.241,1.87,31.65,-,66.81,56.0,-
159,臺北市,2006/07/05,中山,4.4,0.93,-,17.6,38,52,26.0,51.32,21.04,30.28,2.411,0.412,2.0,32.1,-,59.7,51.0,-
160,臺北市,2006/07/05,萬華,3.4,0.53,-,30.6,56,42,26.0,22.95,4.82,18.12,-,-,-,32.7,-,62.54,59.0,-
161,臺北市,2006/07/05,陽明,2.7,0.15,386.73,34.3,43,22,12.0,7.43,1.68,5.75,-,-,-,24.79,-,74.0,48.0,-
162,臺北市,2006/07/05,士林,5.9,0.46,-,21.3,48,54,17.0,28.26,9.07,19.19,-,-,-,31.81,-,64.11,55.0,-
163,臺北市,2006/07/04,松山,4.4,0.63,406.47,20.4,44,47,26.0,38.12,10.94,27.18,-,-,-,31.05,-,64.41,51.0,-
164,臺北市,2006/07/04,古亭,3.8,0.65,-,22.8,46,49,22.0,31.6,10.28,21.32,2.137,0.262,1.88,31.34,-,67.32,58.0,-
165,臺北市,2006/07/04,中山,5.3,0.89,-,13.8,29,50,25.0,47.29,19.02,28.27,2.403,0.428,1.97,31.48,-,61.9,50.0,-
166,臺北市,2006/07/04,萬華,3.9,0.53,-,31.4,58,41,22.0,24.0,6.39,17.61,-,-,-,32.39,-,63.7,66.0,-
167,臺北市,2006/07/04,陽明,2.6,0.11,387.87,33.3,48,17,11.0,6.76,1.62,5.14,-,-,-,24.4,-,74.0,58.0,-
168,臺北市,2006/07/04,士林,5.0,0.4,-,18.9,39,51,18.0,25.62,7.37,18.25,-,-,-,31.27,-,65.56,50.0,-
169,臺北市,2006/07/03,松山,7.7,0.6,413.91,27.4,60,57,34.0,35.09,6.7,28.4,-,-,-,30.83,-,64.59,66.0,-
170,臺北市,2006/07/03,古亭,6.0,0.67,-,30.6,53,55,31.0,30.83,6.92,23.91,2.11,0.236,1.87,30.86,-,69.3,56.0,-
171,臺北市,2006/07/03,中山,7.2,0.79,-,21.1,33,55,32.0,40.89,11.31,29.58,2.258,0.323,1.94,31.12,-,63.44,52.0,-
172,臺北市,2006/07/03,萬華,6.2,0.67,-,31.6,50,46,31.0,30.97,6.64,24.32,-,-,-,32.1,-,65.17,58.0,-
173,臺北市,2006/07/03,陽明,3.7,0.18,392.42,32.5,44,26,-,7.32,1.21,6.12,-,-,-,24.17,-,78.0,47.0,-
174,臺北市,2006/07/03,士林,5.5,0.58,-,22.5,41,56,26.0,30.43,7.77,22.65,-,-,-,31.07,-,68.0,53.0,-
175,臺北市,2006/07/02,松山,5.6,0.58,412.44,46.0,95,55,38.0,30.34,6.53,23.81,-,-,-,31.19,-,62.5,123.0,-
