序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
13,臺北市,2003/07/30,陽明,1.9,0.26,375.14,27.6,-,15,-,8.98,0.53,8.45,-,-,-,24.39,-,90.0,41.0,-
14,臺北市,2003/07/30,士林,3.0,0.52,-,13.9,-,27,-,23.9,6.4,17.49,-,-,-,30.42,-,-,37.0,-
15,臺北市,2003/07/29,松山,3.2,0.74,387.76,31.9,-,45,-,-,-,-,-,-,-,31.58,-,-,77.0,-
16,臺北市,2003/07/29,古亭,2.4,0.75,-,30.4,-,36,25.12,31.39,9.27,22.12,3.515,0.81,2.7,32.42,-,-,76.0,-
17,臺北市,2003/07/29,中山,5.0,0.85,-,21.0,-,48,-,37.47,7.58,29.9,2.875,0.63,2.24,32.4,-,-,62.0,-
18,臺北市,2003/07/29,大同,5.9,1.22,-,-,-,-,-,-,-,-,2.979,0.7,2.28,32.71,-,-,16.0,-
19,臺北市,2003/07/29,萬華,3.7,0.78,-,31.7,-,48,-,26.09,5.0,21.09,-,-,-,31.81,-,-,77.0,-
20,臺北市,2003/07/29,陽明,2.0,0.3,375.59,39.3,-,19,-,10.03,0.67,9.36,-,-,-,25.03,-,87.0,65.0,-
21,臺北市,2003/07/29,士林,2.9,0.53,-,18.5,-,35,-,28.1,7.79,20.31,-,-,-,30.52,-,-,49.0,-
22,臺北市,2003/07/28,松山,7.0,0.77,393.87,24.0,-,38,-,-,-,-,-,-,-,30.95,-,-,69.0,-
23,臺北市,2003/07/28,古亭,4.3,0.83,-,26.9,-,36,20.31,37.47,10.89,26.58,3.362,1.08,2.29,31.56,-,-,74.0,-
24,臺北市,2003/07/28,中山,5.2,0.86,-,16.8,-,40,-,41.12,8.95,32.17,2.841,0.57,2.27,31.75,-,-,46.0,-
25,臺北市,2003/07/28,大同,4.0,1.22,-,-,-,-,-,-,-,-,2.829,0.58,2.25,31.94,-,-,19.0,-
26,臺北市,2003/07/28,萬華,3.9,0.93,-,23.8,-,47,-,30.27,6.18,24.09,-,-,-,31.39,-,-,57.0,-
27,臺北市,2003/07/28,陽明,2.6,0.28,373.89,35.2,-,13,-,9.89,0.31,9.58,-,-,-,25.07,-,80.0,57.0,-
28,臺北市,2003/07/28,士林,1.8,0.74,-,18.6,-,37,-,34.63,11.14,23.5,-,-,-,30.19,-,-,56.0,-
29,臺北市,2003/07/27,松山,5.4,0.71,384.57,30.5,-,37,-,34.0,7.2,26.79,-,-,-,29.85,-,-,80.0,-
30,臺北市,2003/07/27,古亭,2.5,0.86,-,32.2,-,36,22.57,35.39,9.65,25.74,3.422,0.99,2.43,30.37,-,-,75.0,-
31,臺北市,2003/07/27,中山,4.9,0.81,-,27.5,-,45,-,36.89,6.31,30.58,2.847,0.54,2.31,30.62,-,-,72.0,-
32,臺北市,2003/07/27,大同,4.5,1.04,-,-,-,-,-,-,-,-,2.787,0.49,2.3,30.76,-,-,18.0,-
33,臺北市,2003/07/27,萬華,3.7,0.76,-,33.5,-,38,-,30.71,7.38,23.33,-,-,-,30.03,-,-,80.0,-
34,臺北市,2003/07/27,陽明,1.4,0.27,376.69,44.6,-,15,-,6.84,1.59,5.24,-,-,-,24.41,-,86.0,75.0,-
35,臺北市,2003/07/27,士林,1.2,0.6,-,30.4,-,30,-,24.52,4.18,20.34,-,-,-,29.25,-,-,75.0,-
36,臺北市,2003/07/26,松山,3.4,0.75,391.06,43.0,-,48,-,29.73,5.14,24.59,-,-,-,31.2,-,-,89.0,-
37,臺北市,2003/07/26,古亭,2.6,0.74,-,40.8,-,37,28.72,29.02,6.11,22.91,3.585,1.5,2.09,31.91,-,-,76.0,-
38,臺北市,2003/07/26,中山,3.4,0.78,-,37.2,-,56,-,31.8,4.46,27.34,2.785,0.53,2.25,31.98,-,-,75.0,-
39,臺北市,2003/07/26,大同,-,1.06,-,-,-,-,-,-,-,-,2.771,0.52,2.25,32.12,-,-,15.0,-
40,臺北市,2003/07/26,萬華,2.0,0.67,-,40.9,-,46,-,22.32,2.18,20.14,-,-,-,31.51,-,-,79.0,-
41,臺北市,2003/07/26,陽明,1.8,0.29,378.76,53.1,-,22,-,17.61,9.05,8.56,-,-,-,25.51,-,81.0,91.0,-
42,臺北市,2003/07/26,士林,2.2,0.61,-,36.6,-,47,-,23.6,3.56,20.04,-,-,-,30.54,-,-,74.0,-
43,臺北市,2003/07/25,松山,4.4,0.71,395.97,39.0,-,42,-,-,-,-,-,-,-,30.52,-,-,81.0,-
44,臺北市,2003/07/25,古亭,1.9,0.87,-,24.3,-,33,-,33.9,12.54,21.35,3.277,1.02,2.25,31.04,-,-,77.0,-
45,臺北市,2003/07/25,中山,4.0,0.91,-,28.3,-,48,-,37.44,7.39,30.05,2.85,0.6,2.25,31.41,-,-,97.0,-
46,臺北市,2003/07/25,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.0,-
47,臺北市,2003/07/25,萬華,2.4,0.74,-,35.5,-,42,-,26.29,4.31,21.98,-,-,-,30.95,-,-,96.0,-
48,臺北市,2003/07/25,陽明,2.3,0.35,399.6,48.9,-,20,-,-,-,-,-,-,-,24.09,-,89.0,88.0,-
49,臺北市,2003/07/25,士林,2.5,0.74,-,31.8,-,40,-,33.59,11.26,22.33,-,-,-,30.05,-,-,90.0,-
50,臺北市,2003/07/24,松山,4.3,0.66,391.48,19.3,-,33,-,-,-,-,-,-,-,31.15,-,-,42.0,-
51,臺北市,2003/07/24,古亭,3.6,0.75,-,20.7,-,33,-,31.55,10.97,20.57,3.366,1.09,2.28,31.44,-,-,44.0,-
52,臺北市,2003/07/24,中山,4.4,0.78,-,14.7,-,41,-,33.2,7.61,25.6,2.746,0.57,2.17,31.81,-,-,41.0,-
53,臺北市,2003/07/24,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,臺北市,2003/07/24,萬華,2.2,0.68,-,20.0,-,35,-,26.57,5.36,21.21,-,-,-,31.15,-,-,39.0,-
55,臺北市,2003/07/24,陽明,1.7,0.27,374.21,34.5,-,15,-,-,-,-,-,-,-,24.43,-,88.0,42.0,-
56,臺北市,2003/07/24,士林,1.5,0.48,-,21.4,-,40,-,13.93,1.61,12.33,-,-,-,30.15,-,-,40.0,-
57,臺北市,2003/07/23,松山,0.5,0.29,372.41,17.0,-,23,-,-,-,-,-,-,-,32.62,-,-,23.0,-
58,臺北市,2003/07/23,古亭,0.5,0.43,-,18.1,-,17,-,14.01,6.54,7.47,3.041,1.15,1.89,33.54,-,-,22.0,-
59,臺北市,2003/07/23,中山,0.6,0.49,-,10.1,-,31,-,21.13,8.07,13.06,2.331,0.28,2.05,33.23,-,-,31.0,-
60,臺北市,2003/07/23,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,臺北市,2003/07/23,萬華,0.5,0.3,-,14.2,-,17,-,12.53,4.24,8.29,-,-,-,33.27,-,-,20.0,-
62,臺北市,2003/07/23,陽明,0.5,0.21,366.07,20.7,-,12,-,-,-,-,-,-,-,25.7,-,76.0,21.0,-
63,臺北市,2003/07/23,士林,-,0.32,-,15.6,-,30,-,7.87,1.97,5.9,-,-,-,32.12,-,-,30.0,-
64,臺北市,2003/07/22,松山,0.5,0.33,373.0,10.3,-,19,-,-,-,-,-,-,-,32.34,-,-,19.0,-
65,臺北市,2003/07/22,古亭,0.5,0.35,-,11.3,-,19,-,13.6,7.02,6.58,3.032,1.09,1.94,32.71,-,-,19.0,-
66,臺北市,2003/07/22,中山,0.9,0.49,-,5.3,-,22,-,31.19,19.5,11.69,2.369,0.3,2.07,32.61,-,-,22.0,-
67,臺北市,2003/07/22,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,臺北市,2003/07/22,萬華,0.5,0.37,-,8.3,-,18,-,12.52,5.54,6.98,-,-,-,32.37,-,-,18.0,-
69,臺北市,2003/07/22,陽明,0.5,0.2,364.49,15.1,-,12,-,-,-,-,-,-,-,24.9,-,79.0,15.0,-
70,臺北市,2003/07/22,士林,0.5,0.32,-,9.8,-,25,-,8.04,3.08,4.96,-,-,-,31.79,-,-,25.0,-
71,臺北市,2003/07/21,松山,2.2,0.37,383.35,11.3,-,27,-,-,-,-,-,-,-,32.18,-,-,30.0,-
72,臺北市,2003/07/21,古亭,1.5,0.47,-,14.1,-,24,-,18.29,8.0,10.3,3.535,1.4,2.13,32.43,-,-,48.0,-
73,臺北市,2003/07/21,中山,3.0,0.62,-,11.2,-,30,-,38.24,21.01,17.23,2.57,0.41,2.16,32.27,-,-,41.0,-
74,臺北市,2003/07/21,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,臺北市,2003/07/21,萬華,1.6,0.49,-,16.4,-,25,-,18.93,6.63,12.3,-,-,-,32.01,-,-,58.0,-
76,臺北市,2003/07/21,陽明,1.4,0.23,373.39,26.0,-,10,-,3.98,0.72,3.26,-,-,-,25.06,-,82.0,41.0,-
77,臺北市,2003/07/21,士林,1.2,0.42,-,14.5,-,30,-,13.85,3.88,9.97,-,-,-,31.28,-,-,45.0,-
78,臺北市,2003/07/20,松山,1.6,0.4,385.5,12.8,-,25,-,17.76,6.82,10.94,-,-,-,31.39,-,-,32.0,-
79,臺北市,2003/07/20,古亭,0.7,0.47,-,8.3,-,27,14.08,16.61,5.41,11.2,3.436,1.4,2.03,31.83,-,-,27.0,-
80,臺北市,2003/07/20,中山,1.7,0.55,-,10.3,-,35,-,32.11,15.37,16.74,2.465,0.35,2.11,31.77,-,-,35.0,-
81,臺北市,2003/07/20,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82,臺北市,2003/07/20,萬華,0.9,0.51,-,16.2,-,37,-,18.37,5.05,13.32,-,-,-,31.52,-,-,37.0,-
83,臺北市,2003/07/20,陽明,1.0,0.25,377.27,22.9,-,13,-,4.03,0.64,3.39,-,-,-,24.45,-,88.0,28.0,-
84,臺北市,2003/07/20,士林,1.1,0.47,-,14.2,-,33,-,16.45,3.4,13.06,-,-,-,30.51,-,-,34.0,-
85,臺北市,2003/07/19,松山,6.7,0.73,403.47,28.3,-,52,-,36.85,8.32,28.52,-,-,-,30.61,-,-,78.0,-
86,臺北市,2003/07/19,古亭,3.6,0.84,-,27.5,-,43,30.01,32.42,8.55,23.88,3.602,1.44,2.16,30.7,-,-,95.0,-
87,臺北市,2003/07/19,中山,6.7,0.95,-,24.4,-,59,-,52.25,15.87,36.38,2.896,0.62,2.28,31.32,-,-,76.0,-
88,臺北市,2003/07/19,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
89,臺北市,2003/07/19,萬華,3.1,0.82,-,31.7,-,57,-,30.1,4.35,25.75,-,-,-,30.67,-,-,96.0,-
90,臺北市,2003/07/19,陽明,4.2,0.35,381.17,41.8,-,27,-,8.78,0.74,8.04,-,-,-,24.8,-,88.0,62.0,-
91,臺北市,2003/07/19,士林,2.4,0.63,-,35.7,-,43,-,23.13,4.77,18.36,-,-,-,30.63,-,-,73.0,-
92,臺北市,2003/07/18,松山,5.1,0.61,396.65,37.6,-,51,-,29.24,4.72,24.52,-,-,-,30.61,-,-,100.0,-
93,臺北市,2003/07/18,古亭,3.9,0.69,-,40.2,-,49,31.85,26.43,3.49,22.94,3.571,1.32,2.25,31.89,-,-,104.0,-
94,臺北市,2003/07/18,中山,6.3,0.71,-,24.4,-,55,-,41.69,11.52,30.17,2.758,0.5,2.25,31.6,-,-,69.0,-
95,臺北市,2003/07/18,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18.0,-
96,臺北市,2003/07/18,萬華,4.2,0.64,-,31.2,-,46,-,29.12,5.46,23.66,-,-,-,31.55,-,-,88.0,-
97,臺北市,2003/07/18,陽明,3.0,0.39,380.97,34.6,-,22,-,12.84,0.96,11.89,-,-,-,24.24,-,89.0,89.0,-
98,臺北市,2003/07/18,士林,3.8,0.59,-,17.7,-,41,-,26.78,8.4,18.38,-,-,-,30.21,-,-,62.0,-
99,臺北市,2003/07/17,松山,7.6,0.66,399.28,22.1,-,55,-,38.24,10.6,27.64,-,-,-,30.94,-,-,62.0,-
100,臺北市,2003/07/17,古亭,3.9,0.79,-,19.7,-,47,30.47,33.17,10.63,22.55,3.824,1.78,2.04,31.76,-,-,47.0,-
101,臺北市,2003/07/17,中山,8.3,0.78,-,9.3,-,50,-,48.25,21.16,27.09,2.901,0.61,2.29,32.33,-,-,50.0,-
102,臺北市,2003/07/17,大同,12.3,1.89,-,-,-,70,-,106.82,72.71,34.12,3.422,1.04,2.38,-,-,-,60.0,-
103,臺北市,2003/07/17,萬華,4.8,0.65,-,20.2,-,49,-,29.27,9.88,19.38,-,-,-,31.57,-,-,56.0,-
104,臺北市,2003/07/17,陽明,1.8,0.34,387.2,26.6,-,24,-,-,-,-,-,-,-,24.24,-,94.0,47.0,-
105,臺北市,2003/07/17,士林,3.8,0.52,-,10.0,-,40,-,26.45,8.25,18.2,-,-,-,29.72,-,-,40.0,-
106,臺北市,2003/07/16,松山,6.4,0.78,400.72,42.3,-,73,-,36.35,7.03,29.32,-,-,-,31.61,-,-,98.0,-
107,臺北市,2003/07/16,古亭,3.0,0.84,-,37.2,-,64,49.37,32.33,5.11,27.21,-,-,-,32.43,-,-,98.0,-
108,臺北市,2003/07/16,中山,5.6,0.77,-,23.4,-,66,-,43.71,12.9,30.8,2.847,0.6,2.25,32.05,-,-,59.0,-
109,臺北市,2003/07/16,大同,5.3,1.36,-,-,-,76,-,83.25,46.08,37.17,2.966,0.61,2.35,-,-,-,63.0,-
110,臺北市,2003/07/16,萬華,3.7,0.83,-,28.2,-,70,-,29.87,4.52,25.35,-,-,-,32.12,-,-,80.0,-
111,臺北市,2003/07/16,陽明,2.2,0.35,380.81,47.3,-,29,-,14.99,0.61,14.38,-,-,-,25.34,-,92.0,80.0,-
112,臺北市,2003/07/16,士林,1.2,0.5,-,19.1,-,48,-,19.21,2.47,16.74,-,-,-,30.11,-,-,48.0,-
113,臺北市,2003/07/15,松山,6.5,0.87,401.12,32.4,-,54,-,42.9,9.17,33.72,-,-,-,32.95,-,-,78.0,-
114,臺北市,2003/07/15,古亭,2.7,0.94,-,32.2,-,51,33.14,34.72,7.45,27.27,-,-,-,33.29,-,-,66.0,-
115,臺北市,2003/07/15,中山,7.4,0.91,-,32.6,-,57,-,52.01,13.71,38.29,2.963,0.67,2.29,33.4,-,-,67.0,-
116,臺北市,2003/07/15,大同,12.0,1.84,-,-,-,96,-,117.2,62.81,54.39,3.285,0.91,2.37,34.84,-,-,73.0,-
117,臺北市,2003/07/15,萬華,3.7,0.92,-,36.6,-,62,-,30.45,5.63,24.82,-,-,-,33.16,-,-,75.0,-
118,臺北市,2003/07/15,陽明,2.7,0.34,374.99,46.5,-,23,-,12.61,0.63,11.98,-,-,-,26.19,-,85.0,59.0,-
119,臺北市,2003/07/15,士林,3.5,0.65,-,28.1,-,49,-,28.73,4.85,23.88,-,-,-,32.08,-,-,61.0,-
120,臺北市,2003/07/14,松山,5.6,0.96,412.11,34.8,-,59,-,41.07,8.21,32.86,-,-,-,32.56,-,-,80.0,-
121,臺北市,2003/07/14,古亭,3.2,0.93,-,34.3,-,40,38.45,33.02,6.45,26.57,-,-,-,33.22,-,-,74.0,-
122,臺北市,2003/07/14,中山,9.4,0.99,-,31.1,-,64,-,47.57,9.79,37.78,3.054,0.7,2.35,33.15,-,-,68.0,-
123,臺北市,2003/07/14,大同,11.5,2.25,-,-,-,92,-,121.95,67.68,54.27,3.469,1.05,2.42,34.73,-,-,71.0,-
124,臺北市,2003/07/14,萬華,3.4,0.94,-,35.7,-,59,-,30.28,5.46,24.82,-,-,-,32.88,-,-,83.0,-
125,臺北市,2003/07/14,陽明,1.6,0.29,394.65,60.5,-,21,-,7.25,0.47,6.78,-,-,-,26.66,-,81.0,64.0,-
126,臺北市,2003/07/14,士林,4.2,0.67,-,32.5,-,51,-,31.91,7.12,24.79,-,-,-,31.96,-,-,68.0,-
127,臺北市,2003/07/13,松山,4.5,0.81,404.85,28.0,-,48,-,35.78,11.48,24.3,-,-,-,31.28,-,-,58.0,-
128,臺北市,2003/07/13,古亭,1.5,0.66,-,29.0,-,42,30.88,27.26,6.8,20.46,-,-,-,32.21,-,-,58.0,-
129,臺北市,2003/07/13,中山,5.7,0.83,-,24.8,-,51,-,44.09,15.47,28.63,2.869,0.55,2.32,32.48,-,-,56.0,-
130,臺北市,2003/07/13,大同,5.7,1.71,-,-,-,83,-,93.72,54.47,39.25,3.134,0.75,2.39,33.15,-,-,66.0,-
131,臺北市,2003/07/13,萬華,1.6,0.72,-,29.9,-,45,-,20.36,2.74,17.62,-,-,-,31.55,-,-,64.0,-
132,臺北市,2003/07/13,陽明,2.6,0.28,378.39,42.1,-,16,-,8.17,0.44,7.73,-,-,-,25.24,-,88.0,52.0,-
133,臺北市,2003/07/13,士林,3.2,0.69,-,21.3,-,40,-,30.89,11.68,19.21,-,-,-,30.73,-,-,53.0,-
134,臺北市,2003/07/12,松山,5.3,0.9,411.45,27.7,-,38,-,38.88,16.28,22.59,-,-,-,29.51,-,-,91.0,-
135,臺北市,2003/07/12,古亭,3.5,0.84,-,25.4,-,33,23.87,37.82,14.78,23.04,-,-,-,29.99,-,-,67.0,-
136,臺北市,2003/07/12,中山,4.0,0.85,-,18.1,-,38,-,49.2,20.85,28.36,2.804,0.56,2.24,30.23,-,-,80.0,-
137,臺北市,2003/07/12,大同,6.5,2.75,-,-,-,87,-,144.87,102.48,42.39,3.577,1.25,2.33,30.97,-,-,68.0,-
138,臺北市,2003/07/12,萬華,2.5,0.9,-,24.9,-,42,-,29.34,5.45,23.9,-,-,-,29.68,-,-,71.0,-
139,臺北市,2003/07/12,陽明,1.8,0.26,375.25,33.7,-,17,-,7.07,0.3,6.78,-,-,-,24.23,-,91.0,48.0,-
140,臺北市,2003/07/12,士林,1.4,0.72,-,16.3,-,36,-,31.51,12.46,19.05,-,-,-,29.25,-,-,54.0,-
141,臺北市,2003/07/11,松山,1.9,0.99,413.43,23.2,-,44,-,42.66,14.98,27.68,-,-,-,28.81,-,-,113.0,-
142,臺北市,2003/07/11,古亭,1.7,1.08,-,24.2,-,40,24.93,43.43,18.48,24.95,2.996,0.65,2.34,28.98,-,-,78.0,-
143,臺北市,2003/07/11,中山,3.7,1.15,-,18.6,-,53,-,59.78,23.68,36.1,3.077,0.78,2.3,29.56,-,-,84.0,-
144,臺北市,2003/07/11,大同,6.4,3.35,-,-,-,73,-,138.97,95.58,43.39,3.96,1.66,2.3,30.24,-,-,72.0,-
145,臺北市,2003/07/11,萬華,1.4,0.95,-,26.9,-,47,-,-,-,-,-,-,-,28.47,-,-,83.0,-
146,臺北市,2003/07/11,陽明,1.6,0.23,380.1,23.3,-,13,-,8.22,0.6,7.61,-,-,-,23.58,-,92.0,45.0,-
147,臺北市,2003/07/11,士林,1.8,1.05,-,16.5,-,42,-,40.41,12.18,28.23,-,-,-,28.63,-,-,82.0,-
148,臺北市,2003/07/10,松山,2.9,1.03,410.05,19.4,-,51,-,48.62,12.77,35.84,-,-,-,28.51,-,-,52.0,-
149,臺北市,2003/07/10,古亭,1.5,1.15,-,20.1,-,37,23.39,46.73,16.59,30.14,2.887,0.62,2.27,28.56,-,-,66.0,-
150,臺北市,2003/07/10,中山,3.5,1.08,-,-,-,51,-,61.05,20.29,40.76,3.074,0.79,2.28,29.17,-,-,50.0,-
151,臺北市,2003/07/10,大同,6.8,3.09,-,-,-,74,-,138.5,89.11,49.39,4.11,1.77,2.34,29.84,-,-,68.0,-
152,臺北市,2003/07/10,萬華,1.6,0.99,-,27.5,-,41,-,-,-,-,-,-,-,28.17,-,-,76.0,-
153,臺北市,2003/07/10,陽明,2.2,0.28,382.13,37.1,-,20,-,4.56,0.48,4.08,-,-,-,23.56,-,94.0,56.0,-
154,臺北市,2003/07/10,士林,1.3,0.99,-,22.3,-,43,-,40.59,9.41,31.17,-,-,-,28.36,-,-,51.0,-
155,臺北市,2003/07/09,松山,3.3,1.03,410.0,30.2,-,42,-,-,-,-,-,-,-,28.44,-,-,160.0,-
156,臺北市,2003/07/09,古亭,3.7,0.98,-,31.3,-,29,21.74,41.45,13.03,28.42,2.912,0.71,2.2,28.7,-,-,110.0,-
157,臺北市,2003/07/09,中山,3.6,1.03,-,24.8,-,41,-,62.19,22.89,39.29,3.081,0.76,2.32,29.12,-,-,100.0,-
158,臺北市,2003/07/09,大同,5.3,2.46,-,-,-,81,-,109.21,63.92,45.29,3.779,1.36,2.42,29.58,-,-,66.0,-
159,臺北市,2003/07/09,萬華,3.4,0.94,-,32.8,-,38,-,39.12,7.87,31.26,-,-,-,28.0,-,-,94.0,-
160,臺北市,2003/07/09,陽明,2.1,0.27,387.35,40.7,-,15,-,7.05,1.26,5.79,-,-,-,23.37,-,90.0,54.0,-
161,臺北市,2003/07/09,士林,1.6,0.75,-,23.4,-,36,-,33.59,8.3,25.28,-,-,-,27.22,-,-,65.0,-
162,臺北市,2003/07/08,松山,4.1,0.73,405.68,22.0,-,46,-,41.05,12.92,28.13,-,-,-,28.64,-,-,56.0,-
163,臺北市,2003/07/08,古亭,2.7,0.81,-,23.3,-,40,23.27,40.19,13.37,26.82,2.892,0.67,2.22,29.24,-,-,61.0,-
164,臺北市,2003/07/08,中山,5.2,0.92,-,16.7,-,41,-,80.01,40.38,39.64,2.793,0.61,2.19,29.57,-,-,45.0,-
165,臺北市,2003/07/08,大同,8.2,2.81,-,-,-,104,-,-,-,-,3.862,1.45,2.41,30.41,-,-,77.0,-
166,臺北市,2003/07/08,萬華,3.3,0.7,-,27.1,-,41,-,32.99,6.81,26.18,-,-,-,28.96,-,-,66.0,-
167,臺北市,2003/07/08,陽明,1.9,0.31,388.86,47.2,-,22,-,6.57,0.14,6.43,-,-,-,23.32,-,91.0,57.0,-
168,臺北市,2003/07/08,士林,2.3,0.67,-,19.8,-,36,-,29.02,6.05,22.98,-,-,-,28.17,-,-,43.0,-
169,臺北市,2003/07/07,松山,3.3,0.64,401.23,34.1,-,41,-,33.78,10.41,23.37,-,-,-,30.63,-,-,92.0,-
170,臺北市,2003/07/07,古亭,2.5,0.79,-,22.1,-,31,23.06,30.05,8.75,21.29,2.827,0.59,2.24,31.96,-,-,58.0,-
171,臺北市,2003/07/07,中山,5.4,0.75,-,23.4,-,40,-,65.63,33.75,31.88,2.542,0.43,2.11,31.61,-,-,92.0,-
172,臺北市,2003/07/07,大同,6.3,1.66,-,-,-,85,-,-,-,-,3.094,0.76,2.34,32.34,-,-,68.0,-
173,臺北市,2003/07/07,萬華,2.1,0.69,-,30.5,-,35,-,25.42,4.35,21.07,-,-,-,31.29,-,-,122.0,-
174,臺北市,2003/07/07,陽明,3.4,0.37,380.75,42.7,-,12,-,8.53,0.64,7.89,-,-,-,24.54,-,83.0,72.0,-
175,臺北市,2003/07/07,士林,-,0.6,-,18.0,-,27,-,22.94,5.67,17.27,-,-,-,30.11,-,-,67.0,-
176,臺北市,2003/07/06,松山,2.2,0.66,402.02,26.6,-,52,-,31.1,7.48,23.62,-,-,-,30.01,-,-,81.0,-
177,臺北市,2003/07/06,古亭,2.7,0.76,-,26.2,-,45,25.94,29.5,8.41,21.09,2.778,0.57,2.21,30.8,-,-,79.0,-
178,臺北市,2003/07/06,中山,5.3,0.73,-,18.3,-,50,-,63.17,32.6,30.57,2.488,0.42,2.07,30.88,-,-,59.0,-
179,臺北市,2003/07/06,大同,7.3,2.36,-,-,-,96,-,-,-,-,3.353,1.05,2.3,31.78,-,-,73.0,-
180,臺北市,2003/07/06,萬華,2.0,0.7,-,26.9,-,53,-,23.6,3.35,20.25,-,-,-,30.62,-,-,72.0,-
181,臺北市,2003/07/06,陽明,2.0,0.34,384.05,30.6,-,21,-,8.4,0.53,7.87,-,-,-,23.85,-,92.0,48.0,-
182,臺北市,2003/07/06,士林,-,0.66,-,18.2,-,29,-,23.96,5.71,18.24,-,-,-,29.87,-,-,60.0,-
183,臺北市,2003/07/05,松山,2.7,0.78,403.52,25.4,-,51,-,35.74,8.99,26.76,-,-,-,29.6,-,-,62.0,-
184,臺北市,2003/07/05,古亭,2.2,0.98,-,26.1,-,50,30.11,37.6,11.54,26.05,2.923,0.67,2.25,29.94,-,-,76.0,-
185,臺北市,2003/07/05,中山,3.7,0.82,-,17.6,-,51,-,65.76,32.28,33.48,2.531,0.51,2.02,30.02,-,-,51.0,-
186,臺北市,2003/07/05,大同,5.3,2.75,-,-,-,115,-,-,-,-,3.629,1.32,2.31,30.9,-,-,82.0,-
187,臺北市,2003/07/05,萬華,1.6,0.87,-,25.3,-,55,-,31.38,5.13,26.25,-,-,-,29.34,-,-,75.0,-
