序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
21,臺北市,2010/04/27,中山,4.4,0.86,-,20.5,25,105,46.0,49.59,11.14,38.45,2.349,0.323,2.03,20.48,73.65,78.0
22,臺北市,2010/04/27,萬華,2.5,0.81,-,18.7,25,99,43.0,48.56,9.96,38.6,-,-,-,20.3,74.83,74.0
23,臺北市,2010/04/27,陽明,2.2,0.29,396.27,57.8,62,59,26.0,3.43,0.8,2.63,-,-,-,12.01,78.13,54.0
24,臺北市,2010/04/27,士林,3.1,0.54,-,37.5,53,127,34.0,25.14,3.38,21.77,-,-,-,19.79,74.93,88.0
25,臺北市,2010/04/26,松山,3.5,0.77,423.26,30.3,55,60,40.0,43.1,6.96,36.14,2.186,0.36,1.83,23.37,65.6,55.0
26,臺北市,2010/04/26,古亭,9.3,0.89,-,29.1,57,69,37.0,43.42,8.36,35.06,2.341,0.36,1.98,22.85,71.15,67.0
27,臺北市,2010/04/26,中山,4.6,1.07,-,21.3,42,59,43.0,56.06,14.22,41.85,2.638,0.439,2.2,23.2,69.6,54.0
28,臺北市,2010/04/26,萬華,4.0,0.91,-,24.2,48,57,39.0,41.96,7.4,34.56,-,-,-,22.68,72.43,54.0
29,臺北市,2010/04/26,陽明,2.0,0.29,394.8,54.9,62,18,15.0,3.77,0.97,2.8,-,-,-,15.23,88.53,56.0
30,臺北市,2010/04/26,士林,3.9,0.56,-,36.8,61,64,29.0,27.7,3.67,24.02,-,-,-,22.31,72.6,59.0
31,臺北市,2010/04/25,松山,3.4,0.46,405.91,40.5,52,44,26.0,24.92,1.72,23.25,1.87,0.126,1.74,21.85,64.27,46.0
32,臺北市,2010/04/25,古亭,2.3,0.5,-,43.6,54,48,23.0,25.76,4.54,21.22,1.973,0.116,1.86,21.98,66.1,51.0
33,臺北市,2010/04/25,中山,3.1,0.58,-,37.0,43,54,31.0,30.49,4.72,25.77,2.151,0.175,1.98,22.08,65.15,52.0
34,臺北市,2010/04/25,萬華,2.7,0.56,-,34.8,44,45,26.0,33.38,4.61,28.76,-,-,-,21.76,67.14,45.0
35,臺北市,2010/04/25,陽明,2.1,0.24,393.38,59.9,65,21,16.0,3.42,0.68,2.73,-,-,-,12.83,91.3,55.0
36,臺北市,2010/04/25,士林,2.6,0.34,-,59.2,65,50,21.0,10.31,0.46,9.83,-,-,-,21.98,62.71,57.0
37,臺北市,2010/04/24,松山,3.2,0.47,405.98,49.0,62,70,44.0,27.2,2.62,24.59,1.828,0.119,1.71,18.7,57.45,60.0
38,臺北市,2010/04/24,古亭,3.0,0.46,-,51.9,63,72,41.0,20.94,2.61,18.33,1.971,0.087,1.88,17.91,66.23,61.0
39,臺北市,2010/04/24,中山,4.4,0.63,-,42.3,56,77,49.0,34.21,3.93,30.28,2.199,0.212,1.99,18.72,59.75,64.0
40,臺北市,2010/04/24,萬華,3.1,0.55,-,42.5,58,61,36.0,31.97,3.35,28.63,-,-,-,18.35,61.88,56.0
41,臺北市,2010/04/24,陽明,3.2,0.29,395.56,68.6,75,37,28.0,4.21,0.93,3.28,-,-,-,8.66,88.12,66.0
42,臺北市,2010/04/24,士林,4.0,0.4,-,62.1,72,71,34.0,14.76,0.6,14.14,-,-,-,18.06,58.83,65.0
43,臺北市,2010/04/23,松山,3.3,0.44,406.22,39.0,43,33,28.0,26.16,3.55,22.6,1.837,0.116,1.72,18.15,75.66,44.0
44,臺北市,2010/04/23,古亭,2.2,0.53,-,35.3,39,38,25.0,29.78,5.53,24.25,2.008,0.14,1.87,17.74,82.3,42.0
45,臺北市,2010/04/23,中山,2.0,0.66,-,31.5,35,39,30.0,35.99,6.33,29.66,2.156,0.207,1.95,18.64,74.42,39.0
46,臺北市,2010/04/23,萬華,1.7,0.59,-,29.4,37,30,25.0,33.16,4.86,28.3,-,-,-,17.98,76.13,40.0
47,臺北市,2010/04/23,陽明,1.4,0.27,395.56,58.2,68,18,13.0,3.46,0.82,2.64,-,-,-,9.25,95.96,64.0
48,臺北市,2010/04/23,士林,1.8,0.41,-,45.5,56,44,20.0,17.34,1.27,16.06,-,-,-,17.94,75.53,52.0
49,臺北市,2010/04/22,松山,4.3,0.81,436.54,23.8,42,73,52.0,43.74,12.47,31.27,2.299,0.373,1.93,25.71,72.52,73.0
50,臺北市,2010/04/22,古亭,3.5,0.8,-,28.0,56,73,46.0,36.68,9.44,27.24,2.225,0.325,1.9,25.29,77.02,97.0
51,臺北市,2010/04/22,中山,4.6,0.95,-,17.8,30,71,52.0,44.5,13.0,31.51,2.475,0.391,2.08,25.8,75.12,60.0
52,臺北市,2010/04/22,萬華,2.5,0.77,-,19.6,35,54,42.0,32.25,6.71,25.54,-,-,-,25.2,78.69,52.0
53,臺北市,2010/04/22,陽明,2.5,0.25,396.09,36.2,54,22,19.0,7.29,1.58,5.7,-,-,-,18.09,89.85,67.0
54,臺北市,2010/04/22,士林,3.5,0.62,-,19.5,34,74,33.0,29.33,7.72,21.61,-,-,-,25.13,77.62,62.0
55,臺北市,2010/04/21,松山,6.4,1.04,447.88,32.0,82,68,47.0,64.86,23.21,41.65,2.485,0.506,1.98,27.27,67.95,128.0
56,臺北市,2010/04/21,古亭,5.2,0.93,-,33.7,77,69,46.0,45.44,11.15,34.29,2.392,0.414,1.98,26.9,72.36,92.0
57,臺北市,2010/04/21,中山,5.9,1.17,-,27.8,65,72,50.0,62.06,21.47,40.59,2.652,0.509,2.14,27.51,69.2,80.0
58,臺北市,2010/04/21,萬華,5.0,1.04,-,32.4,77,60,45.0,42.97,8.78,34.19,-,-,-,26.97,73.1,96.0
59,臺北市,2010/04/21,陽明,3.6,0.22,394.61,49.5,76,27,22.0,6.83,0.86,5.94,-,-,-,19.9,83.08,93.0
60,臺北市,2010/04/21,士林,4.4,0.67,-,24.7,64,68,31.0,-,-,-,-,-,-,26.46,71.09,81.0
61,臺北市,2010/04/20,松山,6.9,0.99,442.66,18.6,45,54,38.0,61.8,21.46,40.34,2.456,0.476,1.98,25.91,71.35,52.0
62,臺北市,2010/04/20,古亭,3.9,1.0,-,21.2,51,55,36.0,50.4,17.29,33.11,2.357,0.386,1.97,25.66,76.36,60.0
63,臺北市,2010/04/20,中山,5.8,1.42,-,15.1,37,63,40.0,82.54,37.72,44.83,2.872,0.621,2.25,26.3,72.81,56.0
64,臺北市,2010/04/20,萬華,4.5,1.08,-,19.2,45,50,33.0,49.67,15.28,34.39,-,-,-,25.85,76.73,63.0
65,臺北市,2010/04/20,陽明,2.8,0.23,396.52,41.7,55,25,21.0,5.26,1.19,4.07,-,-,-,18.26,92.57,59.0
66,臺北市,2010/04/20,士林,4.8,0.75,-,24.7,59,58,26.0,33.92,8.44,25.48,-,-,-,25.43,75.16,63.0
67,臺北市,2010/04/19,松山,3.7,0.86,431.51,18.8,45,47,31.0,48.15,17.23,30.92,2.239,0.397,1.84,25.39,70.33,57.0
68,臺北市,2010/04/19,古亭,3.1,0.91,-,19.0,45,41,27.0,44.79,16.71,28.08,2.338,0.362,1.98,25.15,73.52,57.0
69,臺北市,2010/04/19,中山,6.1,1.25,-,13.7,30,54,37.0,68.53,27.73,40.8,2.669,0.521,2.15,25.52,71.65,52.0
70,臺北市,2010/04/19,萬華,4.3,1.17,-,6.9,13,36,27.0,58.52,24.84,33.68,-,-,-,23.58,80.32,36.0
71,臺北市,2010/04/19,陽明,2.2,0.23,389.72,45.2,51,14,13.0,3.57,1.07,2.5,-,-,-,18.38,86.39,55.0
72,臺北市,2010/04/19,士林,4.2,0.74,-,22.3,51,56,28.0,34.72,8.0,26.72,-,-,-,24.69,75.4,54.0
73,臺北市,2010/04/18,松山,3.8,0.99,436.07,10.1,17,45,35.0,63.45,25.85,37.6,2.41,0.464,1.95,22.22,83.44,45.0
74,臺北市,2010/04/18,古亭,3.6,1.14,-,8.1,14,49,34.0,66.45,28.85,37.6,2.616,0.501,2.12,21.79,87.86,49.0
75,臺北市,2010/04/18,中山,5.6,1.29,-,8.5,13,51,38.0,82.78,41.3,41.47,2.984,0.603,2.38,22.19,85.73,50.0
76,臺北市,2010/04/18,萬華,5.8,1.3,-,7.3,11,45,35.0,76.06,38.6,37.46,-,-,-,21.69,88.47,45.0
77,臺北市,2010/04/18,陽明,1.3,0.22,391.63,41.4,42,8,6.0,3.65,1.26,2.39,-,-,-,15.34,96.33,38.0
78,臺北市,2010/04/18,士林,3.5,0.84,-,14.5,22,49,23.0,48.74,19.57,29.15,-,-,-,21.58,86.91,49.0
79,臺北市,2010/04/17,松山,2.5,0.46,403.18,29.3,37,40,22.0,27.77,4.24,23.53,1.896,0.167,1.73,21.34,68.42,40.0
80,臺北市,2010/04/17,古亭,1.4,0.5,-,31.5,39,46,20.0,27.68,6.27,21.41,1.978,0.137,1.84,21.53,70.18,46.0
81,臺北市,2010/04/17,中山,2.3,0.55,-,27.9,35,45,25.0,29.8,5.85,23.96,2.099,0.179,1.92,21.61,69.26,45.0
82,臺北市,2010/04/17,萬華,1.9,0.51,-,26.5,34,37,19.0,32.67,7.27,25.41,-,-,-,21.23,71.37,37.0
83,臺北市,2010/04/17,陽明,1.9,0.2,391.1,47.8,52,16,12.0,3.15,1.07,2.08,-,-,-,12.17,96.05,45.0
84,臺北市,2010/04/17,士林,2.4,0.29,-,48.7,52,42,13.0,8.9,1.34,7.55,-,-,-,21.56,66.5,44.0
85,臺北市,2010/04/16,松山,2.3,0.46,403.75,28.1,34,30,20.0,28.79,4.64,24.16,1.853,0.152,1.7,16.22,77.1,34.0
86,臺北市,2010/04/16,古亭,2.4,0.48,-,29.8,34,35,17.0,27.65,6.7,20.95,1.982,0.129,1.85,16.12,80.15,35.0
87,臺北市,2010/04/16,中山,2.5,0.64,-,22.8,27,30,22.0,37.33,8.54,28.8,2.179,0.216,1.96,16.48,76.6,31.0
88,臺北市,2010/04/16,萬華,2.8,0.51,-,24.4,30,29,18.0,33.68,7.49,26.19,-,-,-,16.02,79.18,33.0
89,臺北市,2010/04/16,陽明,1.1,0.21,391.65,49.0,53,5,3.0,2.04,0.34,1.67,-,-,-,7.5,97.08,45.0
90,臺北市,2010/04/16,士林,1.7,0.34,-,39.7,48,40,11.0,13.17,1.97,11.2,-,-,-,16.02,76.11,41.0
91,臺北市,2010/04/15,松山,1.6,0.4,400.66,30.5,38,11,13.0,22.9,2.99,19.91,1.829,0.119,1.71,16.28,79.53,35.0
92,臺北市,2010/04/15,古亭,1.4,0.46,-,27.8,38,22,12.0,28.84,6.84,21.99,1.98,0.135,1.85,16.16,83.78,36.0
93,臺北市,2010/04/15,中山,2.7,0.58,-,23.0,34,27,17.0,35.66,9.03,26.63,2.124,0.188,1.94,16.83,77.58,33.0
94,臺北市,2010/04/15,萬華,1.4,0.47,-,24.7,36,15,10.0,30.53,6.57,23.95,-,-,-,16.26,80.69,34.0
95,臺北市,2010/04/15,陽明,1.2,0.18,390.37,45.8,48,5,2.0,2.83,1.06,1.77,-,-,-,7.86,97.03,41.0
96,臺北市,2010/04/15,士林,0.7,0.38,-,31.3,37,23,10.0,17.86,2.42,15.44,-,-,-,16.26,79.59,36.0
97,臺北市,2010/04/14,松山,4.0,0.42,399.9,37.1,46,26,19.0,21.29,2.87,18.42,1.809,0.11,1.7,19.36,80.94,44.0
98,臺北市,2010/04/14,古亭,2.5,0.51,-,36.1,48,32,16.0,24.9,4.74,20.15,1.95,0.121,1.83,19.42,83.53,44.0
99,臺北市,2010/04/14,中山,2.7,0.63,-,30.6,44,28,22.0,30.87,7.52,23.35,2.122,0.181,1.94,20.02,78.03,43.0
100,臺北市,2010/04/14,萬華,1.7,0.53,-,31.9,45,22,14.0,27.03,5.42,21.61,-,-,-,19.39,81.95,43.0
101,臺北市,2010/04/14,陽明,0.6,0.24,389.97,50.4,55,5,4.0,3.17,1.52,1.67,-,-,-,11.31,97.46,48.0
102,臺北市,2010/04/14,士林,1.8,0.35,-,47.0,57,31,9.0,10.46,1.25,9.22,-,-,-,19.81,74.72,51.0
103,臺北市,2010/04/13,松山,2.4,0.47,403.6,32.2,38,32,25.0,22.56,3.38,19.18,1.787,0.112,1.68,19.56,82.7,40.0
104,臺北市,2010/04/13,古亭,2.5,0.5,-,32.1,39,41,22.0,23.27,4.5,18.77,1.94,0.112,1.83,19.6,85.55,42.0
105,臺北市,2010/04/13,中山,2.5,0.59,-,27.7,33,36,27.0,26.96,5.9,21.05,2.078,0.154,1.92,19.98,81.53,36.0
106,臺北市,2010/04/13,萬華,2.5,0.52,-,28.8,34,25,20.0,26.53,5.83,20.71,-,-,-,19.52,84.33,35.0
107,臺北市,2010/04/13,陽明,0.6,0.3,394.41,47.3,55,6,-,3.69,1.12,2.59,-,-,-,11.62,97.28,49.0
108,臺北市,2010/04/13,士林,2.0,0.39,-,41.2,54,35,15.0,12.5,1.96,10.54,-,-,-,19.92,76.99,50.0
109,臺北市,2010/04/12,松山,4.7,0.97,420.99,9.6,21,82,41.0,64.34,29.73,34.61,2.258,0.431,1.83,25.82,68.42,66.0
110,臺北市,2010/04/12,古亭,3.8,0.82,-,11.2,24,57,31.0,44.21,18.75,25.46,2.269,0.335,1.93,25.53,72.24,54.0
111,臺北市,2010/04/12,中山,4.7,1.06,-,8.8,17,55,38.0,55.19,27.61,27.59,2.554,0.449,2.11,25.79,70.33,52.0
112,臺北市,2010/04/12,萬華,4.1,0.92,-,9.7,22,37,31.0,45.8,21.67,24.14,-,-,-,25.27,73.29,37.0
113,臺北市,2010/04/12,陽明,2.4,0.2,389.99,26.0,32,20,17.0,7.17,1.3,5.87,-,-,-,18.37,85.15,39.0
114,臺北市,2010/04/12,士林,4.0,0.67,-,13.8,30,58,28.0,33.71,13.14,20.58,-,-,-,25.36,72.29,54.0
115,臺北市,2010/04/11,松山,5.0,1.43,441.92,8.9,14,72,54.0,83.12,37.5,45.62,2.692,0.629,2.06,23.24,78.02,61.0
116,臺北市,2010/04/11,古亭,3.7,1.38,-,8.1,13,64,41.0,69.5,27.99,41.51,2.674,0.514,2.16,23.06,80.72,57.0
117,臺北市,2010/04/11,中山,5.4,1.76,-,6.2,9,92,55.0,104.47,51.27,53.2,3.174,0.728,2.45,23.56,77.85,71.0
118,臺北市,2010/04/11,萬華,3.9,1.51,-,7.0,11,61,45.0,70.84,26.35,44.49,-,-,-,23.19,79.52,56.0
119,臺北市,2010/04/11,陽明,2.6,0.32,397.82,48.0,54,28,22.0,6.61,1.24,5.37,-,-,-,16.59,87.49,55.0
120,臺北市,2010/04/11,士林,4.4,1.51,-,7.0,12,87,43.0,72.94,26.85,46.1,-,-,-,22.43,81.45,68.0
121,臺北市,2010/04/10,松山,7.1,0.95,422.72,34.2,71,90,48.0,59.59,20.28,39.31,2.289,0.377,1.91,21.69,73.62,76.0
122,臺北市,2010/04/10,古亭,5.3,1.06,-,32.8,76,68,44.0,56.0,17.91,38.1,2.462,0.404,2.06,21.39,78.82,79.0
123,臺北市,2010/04/10,中山,8.0,1.26,-,27.5,62,69,55.0,69.91,25.23,44.69,2.892,0.537,2.36,21.63,76.0,63.0
124,臺北市,2010/04/10,萬華,7.7,1.2,-,30.0,68,60,45.0,62.46,21.54,40.92,-,-,-,21.38,77.86,69.0
125,臺北市,2010/04/10,陽明,2.1,0.36,395.86,65.9,84,24,21.0,6.44,1.78,4.65,-,-,-,15.26,85.46,78.0
126,臺北市,2010/04/10,士林,4.1,0.95,-,33.3,79,63,39.0,44.73,13.05,31.68,-,-,-,20.89,78.25,80.0
127,臺北市,2010/04/09,松山,3.2,0.69,402.39,25.1,34,31,31.0,64.14,27.67,36.46,1.993,0.273,1.72,18.58,79.32,33.0
128,臺北市,2010/04/09,古亭,3.2,0.76,-,23.6,32,38,24.0,43.84,10.68,33.17,2.225,0.31,1.92,18.0,86.32,39.0
129,臺北市,2010/04/09,中山,3.9,0.87,-,21.7,28,36,27.0,48.83,13.46,35.37,2.401,0.356,2.05,18.45,81.97,36.0
130,臺北市,2010/04/09,萬華,4.3,0.76,-,22.0,29,31,24.0,41.48,9.38,32.09,-,-,-,17.99,84.83,38.0
131,臺北市,2010/04/09,陽明,1.2,0.29,393.34,54.1,59,7,6.0,3.8,1.35,2.45,-,-,-,11.36,94.72,58.0
132,臺北市,2010/04/09,士林,1.7,0.54,-,38.1,52,38,14.0,23.98,6.26,17.73,-,-,-,18.16,82.1,52.0
133,臺北市,2010/04/08,松山,2.7,0.76,402.35,23.6,40,46,28.0,53.86,20.15,33.71,2.098,0.335,1.76,18.48,79.64,46.0
134,臺北市,2010/04/08,古亭,2.4,0.84,-,24.0,47,49,26.0,55.95,23.12,32.84,2.295,0.368,1.93,18.13,85.45,49.0
135,臺北市,2010/04/08,中山,2.8,0.97,-,21.1,38,47,32.0,65.76,30.18,35.58,2.433,0.388,2.05,18.33,82.48,47.0
136,臺北市,2010/04/08,萬華,3.0,0.87,-,20.9,41,38,25.0,58.27,24.72,33.56,-,-,-,17.95,84.64,41.0
137,臺北市,2010/04/08,陽明,1.6,0.23,391.47,50.8,58,10,8.0,4.81,1.49,3.32,-,-,-,10.53,96.93,49.0
138,臺北市,2010/04/08,士林,1.6,0.52,-,35.4,57,42,21.0,30.14,8.01,22.12,-,-,-,17.87,81.12,51.0
139,臺北市,2010/04/07,松山,1.3,0.39,388.48,39.3,47,46,22.0,19.84,2.33,17.51,1.78,0.116,1.66,17.48,70.91,46.0
140,臺北市,2010/04/07,古亭,1.8,0.44,-,38.6,42,52,19.0,23.89,4.9,18.99,1.956,0.119,1.84,17.31,76.14,51.0
141,臺北市,2010/04/07,中山,2.5,0.58,-,31.6,35,60,25.0,31.54,6.79,24.75,2.096,0.173,1.92,17.79,71.2,55.0
142,臺北市,2010/04/07,萬華,1.0,0.49,-,31.1,34,38,20.0,29.18,5.1,24.08,-,-,-,17.28,74.55,39.0
143,臺北市,2010/04/07,陽明,1.0,0.22,395.71,54.3,58,12,8.0,3.32,1.09,2.23,-,-,-,8.12,96.57,50.0
144,臺北市,2010/04/07,士林,1.3,0.3,-,49.4,55,57,15.0,10.37,1.41,8.95,-,-,-,16.85,73.32,54.0
145,臺北市,2010/04/06,松山,3.8,1.2,424.7,11.1,15,38,34.0,77.43,37.6,39.83,2.57,0.559,2.01,21.56,85.58,38.0
146,臺北市,2010/04/06,古亭,3.7,1.31,-,10.3,14,49,28.0,67.05,30.87,36.18,2.739,0.596,2.14,21.09,91.54,49.0
147,臺北市,2010/04/06,中山,4.2,1.61,-,8.8,11,74,37.0,88.7,47.02,41.68,3.206,0.763,2.44,21.51,87.72,62.0
148,臺北市,2010/04/06,萬華,4.9,1.38,-,9.2,11,39,30.0,67.14,31.56,35.58,-,-,-,21.07,90.47,39.0
149,臺北市,2010/04/06,陽明,1.5,0.33,406.63,42.1,46,12,11.0,4.25,0.6,3.61,-,-,-,14.84,96.09,41.0
150,臺北市,2010/04/06,士林,3.3,0.99,-,10.4,14,45,25.0,52.5,18.7,33.81,-,-,-,20.87,89.13,45.0
151,臺北市,2010/04/05,松山,5.0,0.54,398.35,26.7,36,35,31.0,28.51,5.0,23.51,1.884,0.16,1.72,20.65,80.9,35.0
152,臺北市,2010/04/05,古亭,4.8,0.69,-,19.8,30,47,34.0,37.06,8.59,28.46,2.187,0.217,1.97,20.69,85.34,47.0
153,臺北市,2010/04/05,中山,4.3,0.65,-,22.2,29,59,34.0,33.94,7.43,26.51,2.234,0.211,2.02,20.69,83.06,54.0
154,臺北市,2010/04/05,萬華,3.1,0.66,-,19.4,28,39,30.0,36.96,9.12,27.84,-,-,-,20.44,84.94,39.0
155,臺北市,2010/04/05,陽明,1.6,0.3,397.67,40.7,43,15,13.0,3.35,0.57,2.72,-,-,-,15.59,92.79,39.0
156,臺北市,2010/04/05,士林,4.4,0.54,-,28.6,39,49,26.0,23.2,4.43,18.77,-,-,-,20.38,82.98,49.0
157,臺北市,2010/04/04,松山,2.3,0.78,409.82,18.2,37,42,33.0,41.57,10.29,31.28,2.104,0.305,1.8,20.06,83.09,42.0
158,臺北市,2010/04/04,古亭,2.5,0.74,-,19.5,39,44,31.0,36.47,9.84,26.63,2.298,0.292,2.01,19.46,89.84,44.0
159,臺北市,2010/04/04,中山,3.1,0.89,-,15.5,29,60,36.0,50.78,18.36,32.42,2.501,0.354,2.15,19.69,86.64,55.0
160,臺北市,2010/04/04,萬華,2.9,0.8,-,16.9,33,40,32.0,38.41,11.36,27.05,-,-,-,19.26,89.46,40.0
161,臺北市,2010/04/04,陽明,1.5,0.3,402.07,48.7,55,17,14.0,4.62,0.71,3.88,-,-,-,13.89,96.86,51.0
162,臺北市,2010/04/04,士林,3.1,0.61,-,25.7,50,51,23.0,28.88,7.44,21.44,-,-,-,19.1,87.42,50.0
163,臺北市,2010/04/03,松山,4.8,0.45,391.34,30.2,43,21,19.0,29.59,3.55,26.04,1.866,0.155,1.71,18.25,87.39,39.0
164,臺北市,2010/04/03,古亭,1.8,0.53,-,32.9,48,21,12.0,31.04,6.32,24.71,1.997,0.142,1.86,17.98,91.33,44.0
165,臺北市,2010/04/03,中山,3.0,0.54,-,26.8,39,37,20.0,34.19,7.02,27.17,2.125,0.184,1.94,18.27,87.77,37.0
166,臺北市,2010/04/03,萬華,2.3,0.52,-,26.1,39,19,13.0,33.65,6.0,27.65,-,-,-,17.92,90.11,36.0
167,臺北市,2010/04/03,陽明,1.6,0.2,397.48,54.1,55,5,3.0,3.43,0.73,2.67,-,-,-,10.83,97.39,48.0
168,臺北市,2010/04/03,士林,1.5,0.36,-,44.4,54,25,9.0,15.77,2.72,13.05,-,-,-,18.28,81.54,47.0
169,臺北市,2010/04/02,松山,0.9,0.48,390.87,40.0,50,36,22.0,22.26,2.44,19.82,1.808,0.121,1.69,17.67,81.23,49.0
170,臺北市,2010/04/02,古亭,1.7,0.58,-,36.7,47,39,22.0,27.82,4.29,23.51,1.989,0.136,1.85,17.51,86.79,49.0
171,臺北市,2010/04/02,中山,2.2,0.65,-,31.5,41,45,24.0,32.02,6.51,25.51,2.13,0.193,1.94,18.31,78.9,45.0
172,臺北市,2010/04/02,萬華,1.1,0.58,-,31.9,45,28,19.0,30.27,5.43,24.84,-,-,-,17.77,81.99,46.0
173,臺北市,2010/04/02,陽明,0.7,0.29,399.54,54.1,57,5,2.0,3.82,1.14,2.66,-,-,-,9.29,96.92,51.0
174,臺北市,2010/04/02,士林,1.2,0.38,-,48.5,51,34,12.0,13.74,2.51,11.24,-,-,-,17.76,76.65,44.0
175,臺北市,2010/04/01,松山,3.5,0.86,425.18,33.5,76,81,55.0,54.5,15.9,38.6,2.259,0.412,1.85,24.89,62.8,93.0
176,臺北市,2010/04/01,古亭,4.3,0.79,-,38.8,81,85,51.0,38.82,8.46,30.36,2.245,0.311,1.94,24.29,68.84,94.0
177,臺北市,2010/04/01,中山,4.6,1.02,-,28.2,58,99,56.0,51.47,13.29,38.19,2.456,0.397,2.06,24.72,66.06,74.0
178,臺北市,2010/04/01,萬華,4.2,0.89,-,32.0,61,78,49.0,42.5,7.62,34.88,-,-,-,24.29,68.63,78.0
179,臺北市,2010/04/01,陽明,3.5,0.31,403.73,64.1,97,40,34.0,8.73,0.77,7.93,-,-,-,16.73,83.39,129.0
180,臺北市,2010/04/01,士林,4.2,0.6,-,41.1,82,86,43.0,27.89,4.77,23.13,-,-,-,23.66,68.84,86.0
181,新北市,2010/04/30,板橋,3.7,0.68,-,36.3,49,62,24.0,37.96,6.53,31.43,2.243,0.344,1.9,24.0,41.43,56.0
182,新北市,2010/04/30,三重,3.1,2.03,-,-,-,105,37.0,158.3,99.61,58.69,2.783,0.922,1.86,25.32,37.31,78.0
183,新北市,2010/04/30,菜寮,2.0,0.73,-,36.1,46,66,19.0,38.11,7.49,30.62,-,-,-,24.11,42.45,58.0
