序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
30,臺北市,2009/01/27,士林,1.8,0.32,-,35.6,40,20,10.0,9.83,1.22,8.59,-,-,-,15.88,74.93,35.0
31,臺北市,2009/01/26,松山,1.9,0.33,396.22,26.8,31,13,11.0,16.65,3.26,13.39,1.955,0.082,1.87,14.38,84.83,28.0
32,臺北市,2009/01/26,古亭,2.0,0.32,-,29.9,32,24,15.0,16.49,2.83,13.66,1.897,0.068,1.83,14.68,89.72,30.0
33,臺北市,2009/01/26,中山,2.0,0.43,-,23.7,27,20,20.0,25.69,4.88,20.81,2.03,0.144,1.89,13.99,81.77,28.0
34,臺北市,2009/01/26,萬華,1.8,0.39,-,28.2,31,31,17.0,17.1,2.03,15.07,-,-,-,14.46,86.92,31.0
35,臺北市,2009/01/26,陽明,1.3,0.19,380.7,42.0,43,5,3.0,3.44,1.53,1.91,-,-,-,9.6,95.77,36.0
36,臺北市,2009/01/26,士林,1.6,0.26,-,38.3,41,23,-,7.72,1.87,5.86,-,-,-,15.16,74.62,36.0
37,臺北市,2009/01/25,松山,3.6,0.39,398.76,20.2,24,40,20.0,18.98,2.96,16.04,2.012,0.124,1.89,12.3,72.39,40.0
38,臺北市,2009/01/25,古亭,1.7,0.35,-,23.8,26,43,19.0,16.74,3.45,13.29,1.945,0.087,1.86,12.31,78.88,43.0
39,臺北市,2009/01/25,中山,2.9,0.45,-,18.5,21,46,29.0,24.98,4.74,20.24,2.06,0.163,1.9,11.7,72.25,46.0
40,臺北市,2009/01/25,萬華,2.1,0.45,-,21.1,22,47,26.0,19.67,3.2,16.47,-,-,-,11.92,76.94,47.0
41,臺北市,2009/01/25,陽明,1.5,0.2,382.27,37.1,41,15,8.0,2.12,0.61,1.46,-,-,-,6.74,92.22,36.0
42,臺北市,2009/01/25,士林,3.1,0.29,-,31.9,36,43,16.0,10.17,1.62,8.55,-,-,-,12.59,68.17,43.0
43,臺北市,2009/01/24,松山,3.5,0.36,398.05,22.5,25,69,24.0,15.95,1.78,14.19,1.963,0.094,1.87,10.28,58.87,60.0
44,臺北市,2009/01/24,古亭,2.9,0.41,-,19.8,23,81,30.0,22.14,5.54,16.6,1.967,0.109,1.86,10.37,67.15,66.0
45,臺北市,2009/01/24,中山,3.2,0.48,-,17.7,22,82,31.0,28.6,7.96,20.65,2.027,0.171,1.86,9.56,59.7,66.0
46,臺北市,2009/01/24,萬華,2.6,0.44,-,21.4,24,80,27.0,20.4,4.47,15.93,-,-,-,9.99,63.49,65.0
47,臺北市,2009/01/24,陽明,2.3,0.24,384.65,32.7,38,37,17.0,3.95,0.59,3.32,-,-,-,3.05,92.58,37.0
48,臺北市,2009/01/24,士林,3.8,0.33,-,29.2,30,76,22.0,12.15,2.49,9.66,-,-,-,9.86,58.42,63.0
49,臺北市,2009/01/23,松山,2.4,0.6,404.37,22.4,25,45,31.0,24.37,5.61,18.76,2.048,0.152,1.9,14.46,74.57,45.0
50,臺北市,2009/01/23,古亭,2.3,0.8,-,14.5,17,57,32.0,38.1,11.27,26.84,2.122,0.215,1.91,14.84,80.44,54.0
51,臺北市,2009/01/23,中山,3.3,0.86,-,16.8,21,51,36.0,42.16,15.47,26.7,2.208,0.273,1.94,14.01,72.42,50.0
52,臺北市,2009/01/23,萬華,2.6,0.79,-,17.8,20,49,32.0,32.01,7.83,24.18,-,-,-,14.28,78.69,49.0
53,臺北市,2009/01/23,陽明,2.2,0.42,388.64,37.7,40,15,9.0,4.77,0.89,3.89,-,-,-,8.43,95.62,36.0
54,臺北市,2009/01/23,士林,2.8,0.62,-,27.0,34,51,23.0,19.45,4.73,14.72,-,-,-,14.35,70.75,50.0
55,臺北市,2009/01/22,松山,4.4,0.97,415.39,10.0,14,69,45.0,48.59,15.78,32.8,2.342,0.364,1.98,18.61,77.38,60.0
56,臺北市,2009/01/22,古亭,2.7,1.01,-,13.5,21,76,46.0,48.65,18.16,30.49,2.325,0.392,1.93,18.76,83.02,63.0
57,臺北市,2009/01/22,中山,3.9,1.16,-,12.5,21,76,50.0,57.94,25.24,32.69,2.426,0.44,1.99,17.64,79.53,63.0
58,臺北市,2009/01/22,萬華,3.5,0.84,-,13.9,19,66,44.0,36.61,9.37,27.24,-,-,-,18.16,81.93,58.0
59,臺北市,2009/01/22,陽明,1.5,0.36,389.63,40.0,47,20,13.0,5.47,1.24,4.24,-,-,-,13.79,95.14,49.0
60,臺北市,2009/01/22,士林,2.9,0.81,-,14.5,23,73,41.0,-,-,-,-,-,-,17.66,81.67,62.0
61,臺北市,2009/01/21,松山,3.6,0.88,414.44,10.9,22,55,37.0,46.98,14.75,32.24,2.332,0.351,1.98,20.07,78.77,52.0
62,臺北市,2009/01/21,古亭,3.3,0.92,-,15.1,27,63,37.0,46.19,14.88,31.31,2.316,0.4,1.92,20.19,83.2,56.0
63,臺北市,2009/01/21,中山,4.6,1.22,-,9.7,17,79,51.0,70.11,31.44,38.67,2.571,0.526,2.05,19.14,81.84,64.0
64,臺北市,2009/01/21,萬華,3.8,1.08,-,14.2,30,65,44.0,52.38,20.02,32.37,-,-,-,19.63,83.61,58.0
65,臺北市,2009/01/21,陽明,1.9,0.31,387.79,36.0,40,23,18.0,-,-,-,-,-,-,15.61,89.29,37.0
66,臺北市,2009/01/21,士林,4.1,0.99,-,14.8,33,74,40.0,-,-,-,-,-,-,19.56,82.12,62.0
67,臺北市,2009/01/20,松山,5.0,0.82,408.92,15.7,23,68,44.0,48.51,14.05,34.47,2.224,0.3,1.92,19.8,83.29,59.0
68,臺北市,2009/01/20,古亭,3.6,0.83,-,24.5,40,76,43.0,42.99,11.77,31.22,2.107,0.23,1.88,20.4,86.71,63.0
69,臺北市,2009/01/20,中山,4.9,0.95,-,18.6,28,77,52.0,50.8,14.08,36.72,2.261,0.33,1.93,19.39,82.74,64.0
70,臺北市,2009/01/20,萬華,3.4,1.0,-,20.5,33,71,50.0,51.79,16.41,35.38,-,-,-,20.09,84.67,60.0
71,臺北市,2009/01/20,陽明,1.5,0.33,387.42,48.5,54,15,10.0,3.36,2.29,1.06,-,-,-,15.37,94.71,48.0
72,臺北市,2009/01/20,士林,3.0,0.61,-,36.5,51,70,37.0,-,-,-,-,-,-,20.21,76.27,60.0
73,臺北市,2009/01/19,松山,7.7,0.82,410.46,20.0,35,98,64.0,44.67,8.13,36.55,2.22,0.275,1.95,18.87,71.13,74.0
74,臺北市,2009/01/19,古亭,4.9,0.73,-,36.8,40,95,-,31.82,5.57,26.25,2.047,0.172,1.88,19.87,73.01,72.0
75,臺北市,2009/01/19,中山,7.5,0.94,-,25.8,37,108,69.0,44.84,7.55,37.28,2.236,0.29,1.95,18.78,69.31,79.0
76,臺北市,2009/01/19,萬華,5.3,0.81,-,34.6,41,100,67.0,34.66,6.28,28.38,-,-,-,19.5,70.78,75.0
77,臺北市,2009/01/19,陽明,3.9,0.47,392.1,54.9,61,54,39.0,4.98,0.75,4.19,-,-,-,13.4,93.55,52.0
78,臺北市,2009/01/19,士林,4.4,0.61,-,49.9,57,100,62.0,16.06,2.63,13.43,-,-,-,19.68,65.69,75.0
79,臺北市,2009/01/18,松山,7.3,1.03,427.36,16.4,41,80,59.0,68.6,23.44,45.16,2.548,0.466,2.08,18.15,67.63,65.0
80,臺北市,2009/01/18,古亭,6.7,1.02,-,20.8,52,87,-,64.3,20.9,43.4,2.47,0.455,2.02,18.38,72.57,68.0
81,臺北市,2009/01/18,中山,10.1,1.15,-,16.5,38,104,67.0,79.19,28.03,51.16,2.645,0.557,2.09,17.49,68.93,77.0
82,臺北市,2009/01/18,萬華,7.3,1.06,-,21.6,53,89,65.0,58.77,16.84,41.93,-,-,-,18.12,70.88,70.0
83,臺北市,2009/01/18,陽明,3.3,0.31,386.44,56.3,68,32,25.0,6.69,0.8,5.87,-,-,-,14.95,62.43,61.0
84,臺北市,2009/01/18,士林,5.6,1.12,-,21.6,50,87,54.0,62.54,23.38,39.16,-,-,-,17.3,72.47,68.0
85,臺北市,2009/01/17,松山,4.1,0.93,417.75,13.1,27,47,27.0,63.84,28.6,35.23,2.421,0.423,2.0,19.08,65.17,47.0
86,臺北市,2009/01/17,古亭,4.1,1.16,-,16.7,32,53,27.0,73.32,35.64,37.69,2.585,0.545,2.04,18.98,70.85,52.0
87,臺北市,2009/01/17,中山,5.0,1.19,-,15.9,30,54,-,80.6,40.18,40.42,2.67,0.563,2.11,18.47,65.5,52.0
88,臺北市,2009/01/17,萬華,5.1,1.25,-,14.8,34,53,39.0,66.77,27.28,39.49,-,-,-,18.52,68.58,52.0
89,臺北市,2009/01/17,陽明,1.4,0.16,383.09,39.4,43,9,7.0,3.88,1.34,2.53,-,-,-,14.54,83.04,38.0
90,臺北市,2009/01/17,士林,3.7,0.96,-,20.0,33,55,25.0,63.5,31.22,32.27,-,-,-,18.92,65.55,52.0
91,臺北市,2009/01/16,松山,4.6,0.69,407.28,14.8,22,40,23.0,55.08,27.09,27.99,2.279,0.32,1.96,17.1,67.16,40.0
92,臺北市,2009/01/16,古亭,3.2,0.77,-,14.5,21,43,22.0,55.92,27.12,28.8,2.16,0.273,1.89,18.22,71.42,43.0
93,臺北市,2009/01/16,中山,4.1,0.89,-,12.6,20,41,26.0,64.23,31.66,32.57,2.3,0.359,1.94,16.97,64.95,41.0
94,臺北市,2009/01/16,萬華,2.6,0.74,-,13.8,21,38,21.0,45.34,15.73,29.61,-,-,-,17.4,68.48,38.0
95,臺北市,2009/01/16,陽明,2.7,0.16,383.95,38.3,40,14,9.0,3.64,0.6,3.02,-,-,-,11.73,87.47,34.0
96,臺北市,2009/01/16,士林,3.2,0.45,-,28.3,35,42,18.0,28.98,10.97,18.0,-,-,-,17.69,62.96,42.0
97,臺北市,2009/01/15,松山,5.4,0.49,401.13,18.8,24,62,34.0,32.43,7.32,25.11,2.064,0.18,1.89,14.42,54.91,56.0
98,臺北市,2009/01/15,古亭,4.4,0.49,-,23.1,26,66,32.0,30.38,9.91,20.46,1.984,0.14,1.84,15.99,61.48,58.0
99,臺北市,2009/01/15,中山,4.9,0.63,-,17.2,22,68,41.0,41.29,13.09,28.2,2.124,0.239,1.89,13.72,56.23,59.0
100,臺北市,2009/01/15,萬華,4.2,0.62,-,19.9,25,65,35.0,33.72,10.03,23.69,-,-,-,14.29,58.66,58.0
101,臺北市,2009/01/15,陽明,3.4,0.23,388.11,37.3,40,33,20.0,4.26,1.0,3.25,-,-,-,7.48,84.88,34.0
102,臺北市,2009/01/15,士林,4.4,0.33,-,33.8,37,59,27.0,13.96,2.39,11.57,-,-,-,14.16,55.42,54.0
103,臺北市,2009/01/14,松山,4.3,0.58,409.67,15.3,30,52,33.0,43.43,17.73,25.7,2.254,0.244,2.01,11.23,55.77,51.0
104,臺北市,2009/01/14,古亭,5.0,0.6,-,16.4,26,53,33.0,40.47,16.64,23.83,2.121,0.201,1.92,12.89,62.16,52.0
105,臺北市,2009/01/14,中山,5.2,0.86,-,11.3,22,62,37.0,72.37,36.55,35.83,2.401,0.377,2.02,10.83,55.8,56.0
106,臺北市,2009/01/14,萬華,3.9,0.64,-,15.4,27,58,32.0,37.85,13.04,24.82,-,-,-,11.19,58.85,54.0
107,臺北市,2009/01/14,陽明,4.2,0.24,387.13,36.5,39,29,18.0,5.94,1.4,4.52,-,-,-,5.57,77.38,35.0
108,臺北市,2009/01/14,士林,4.1,0.51,-,21.4,35,55,27.0,31.15,11.39,19.76,-,-,-,10.73,58.53,52.0
109,臺北市,2009/01/13,松山,4.5,0.44,399.08,25.5,30,52,31.0,22.35,5.04,17.31,1.989,0.147,1.84,11.06,48.81,51.0
110,臺北市,2009/01/13,古亭,6.6,0.52,-,24.8,30,60,33.0,30.87,10.47,20.4,2.036,0.177,1.86,12.62,56.29,55.0
111,臺北市,2009/01/13,中山,5.2,0.55,-,22.6,29,59,38.0,33.95,9.82,24.13,2.031,0.19,1.84,10.12,51.03,54.0
112,臺北市,2009/01/13,萬華,4.3,0.51,-,25.1,31,54,34.0,27.92,6.73,21.19,-,-,-,10.83,52.85,52.0
113,臺北市,2009/01/13,陽明,4.8,0.27,383.71,37.9,41,31,21.0,5.62,0.6,4.99,-,-,-,3.78,80.78,36.0
114,臺北市,2009/01/13,士林,4.9,0.42,-,30.3,37,57,29.0,20.55,4.98,15.57,-,-,-,10.52,51.38,54.0
115,臺北市,2009/01/12,松山,5.5,0.46,397.81,28.9,32,67,42.0,19.45,3.11,16.34,1.973,0.129,1.84,13.94,53.88,58.0
116,臺北市,2009/01/12,古亭,4.8,0.58,-,25.9,29,78,45.0,31.13,7.93,23.2,1.988,0.149,1.84,15.7,59.83,64.0
117,臺北市,2009/01/12,中山,5.4,0.64,-,24.2,29,79,49.0,35.05,9.6,25.45,2.082,0.207,1.88,13.27,55.24,64.0
118,臺北市,2009/01/12,萬華,4.4,0.56,-,26.3,30,71,46.0,28.94,6.77,22.17,-,-,-,13.86,57.8,60.0
119,臺北市,2009/01/12,陽明,4.8,0.32,384.9,41.5,44,44,31.0,6.02,0.7,5.28,-,-,-,6.94,83.22,44.0
120,臺北市,2009/01/12,士林,6.3,0.4,-,39.6,41,72,38.0,12.8,2.25,10.54,-,-,-,13.73,54.35,61.0
121,臺北市,2009/01/11,松山,4.3,0.49,399.9,19.3,27,43,26.0,33.47,10.94,22.51,2.086,0.185,1.9,13.82,56.23,43.0
122,臺北市,2009/01/11,古亭,2.2,0.43,-,20.5,27,44,26.0,27.85,9.09,18.76,-,-,-,15.62,61.09,44.0
123,臺北市,2009/01/11,中山,4.3,0.54,-,13.1,23,47,30.0,38.56,10.84,27.72,2.15,0.221,1.93,13.38,55.97,47.0
124,臺北市,2009/01/11,萬華,2.2,0.5,-,17.3,26,42,27.0,32.43,9.98,22.45,-,-,-,13.91,58.31,42.0
125,臺北市,2009/01/11,陽明,2.3,0.2,379.96,36.2,39,21,13.0,4.39,1.53,2.86,-,-,-,8.33,78.52,33.0
126,臺北市,2009/01/11,士林,3.1,0.33,-,27.3,37,44,20.0,17.4,4.07,13.33,-,-,-,13.97,55.28,44.0
127,臺北市,2009/01/10,松山,6.1,0.59,402.6,21.5,29,77,53.0,25.21,3.62,21.59,2.051,0.157,1.89,10.89,49.14,64.0
128,臺北市,2009/01/10,古亭,5.1,0.58,-,20.4,28,84,54.0,26.82,6.34,20.48,2.042,0.147,1.9,12.09,59.15,67.0
129,臺北市,2009/01/10,中山,6.9,0.69,-,20.8,26,86,53.0,36.68,9.39,27.29,2.109,0.205,1.9,10.15,48.19,68.0
130,臺北市,2009/01/10,萬華,4.9,0.69,-,19.8,27,81,57.0,33.33,8.51,24.82,-,-,-,10.7,52.96,66.0
131,臺北市,2009/01/10,陽明,6.0,0.36,385.82,38.9,40,51,35.0,6.8,2.68,4.12,-,-,-,3.8,78.5,50.0
132,臺北市,2009/01/10,士林,6.1,0.5,-,30.9,36,77,45.0,17.46,3.26,14.19,-,-,-,10.49,48.91,64.0
133,臺北市,2009/01/09,松山,8.2,0.7,403.09,28.8,38,73,54.0,23.6,3.61,19.99,2.055,0.151,1.9,13.36,58.92,62.0
134,臺北市,2009/01/09,古亭,6.9,0.86,-,25.2,37,92,62.0,33.4,9.51,23.89,2.147,0.218,1.93,14.62,69.56,71.0
135,臺北市,2009/01/09,中山,9.0,0.89,-,22.0,32,93,63.0,41.75,12.04,29.71,2.185,0.24,1.95,12.32,61.86,72.0
136,臺北市,2009/01/09,萬華,7.4,0.85,-,24.2,33,77,64.0,31.91,5.47,26.44,-,-,-,12.54,68.07,64.0
137,臺北市,2009/01/09,陽明,7.9,0.54,400.5,42.9,56,39,28.0,-,-,-,-,-,-,5.54,91.32,49.0
138,臺北市,2009/01/09,士林,8.2,0.67,-,35.5,49,79,54.0,18.64,2.34,16.3,-,-,-,12.81,61.35,64.0
139,臺北市,2009/01/08,松山,1.3,0.45,392.63,22.2,24,27,17.0,21.43,5.19,16.24,1.992,0.138,1.85,17.12,77.1,27.0
140,臺北市,2009/01/08,古亭,1.7,0.7,-,17.2,23,36,18.0,37.43,12.97,24.46,2.112,0.224,1.89,18.92,82.21,36.0
141,臺北市,2009/01/08,中山,2.2,0.73,-,15.1,18,32,24.0,40.16,12.86,27.3,2.187,0.27,1.92,16.71,75.32,32.0
142,臺北市,2009/01/08,萬華,1.9,0.84,-,10.6,16,39,20.0,39.39,9.23,30.16,-,-,-,16.6,84.67,39.0
143,臺北市,2009/01/08,陽明,0.9,0.25,389.23,38.2,40,5,4.0,-,-,-,-,-,-,10.56,94.81,34.0
144,臺北市,2009/01/08,士林,1.6,0.42,-,24.8,29,34,12.0,18.01,3.14,14.87,-,-,-,17.25,74.11,34.0
145,臺北市,2009/01/07,松山,1.4,0.54,397.07,16.0,19,16,12.0,33.33,10.5,22.82,2.085,0.199,1.89,17.68,85.58,21.0
146,臺北市,2009/01/07,古亭,1.9,0.88,-,11.2,15,28,16.0,50.84,19.66,31.17,2.237,0.323,1.91,19.25,91.27,28.0
147,臺北市,2009/01/07,中山,2.6,1.02,-,8.4,13,28,22.0,64.69,28.42,36.27,2.443,0.444,2.0,17.14,84.81,28.0
148,臺北市,2009/01/07,萬華,2.0,1.12,-,9.9,18,31,17.0,52.85,18.41,34.44,-,-,-,17.31,91.79,31.0
149,臺北市,2009/01/07,陽明,1.1,0.23,387.13,39.5,41,5,3.0,1.36,0.47,0.9,-,-,-,12.02,94.83,35.0
150,臺北市,2009/01/07,士林,1.8,0.76,-,15.5,27,28,14.0,37.92,11.32,26.6,-,-,-,17.7,83.28,29.0
151,臺北市,2009/01/06,松山,3.1,0.73,406.05,13.4,24,17,13.0,48.48,19.29,29.19,2.184,0.274,1.91,17.8,87.94,28.0
152,臺北市,2009/01/06,古亭,2.2,1.05,-,14.0,26,27,13.0,56.71,24.44,32.27,2.309,0.386,1.92,19.51,93.32,30.0
153,臺北市,2009/01/06,中山,2.5,1.11,-,12.6,21,24,21.0,58.48,22.37,36.11,2.448,0.478,1.97,17.18,87.43,25.0
154,臺北市,2009/01/06,萬華,1.6,0.87,-,15.3,23,27,16.0,40.93,10.64,30.3,-,-,-,17.7,91.42,27.0
155,臺北市,2009/01/06,陽明,1.2,0.25,387.38,40.7,41,5,3.0,2.4,1.33,1.06,-,-,-,12.81,93.92,35.0
156,臺北市,2009/01/06,士林,1.6,0.62,-,19.7,26,30,11.0,28.11,5.55,22.56,-,-,-,17.7,86.21,32.0
157,臺北市,2009/01/05,松山,2.4,0.43,392.78,18.7,24,20,13.0,31.78,8.97,22.81,1.983,0.146,1.84,17.27,86.67,27.0
158,臺北市,2009/01/05,古亭,2.2,0.57,-,18.1,24,26,16.0,36.36,11.42,24.94,1.996,0.162,1.83,19.03,92.01,27.0
159,臺北市,2009/01/05,中山,2.3,0.67,-,15.6,18,24,20.0,41.99,12.36,29.63,-,-,-,17.07,83.6,24.0
160,臺北市,2009/01/05,萬華,1.8,0.61,-,16.7,20,28,16.0,37.12,11.85,25.27,-,-,-,17.53,88.04,28.0
161,臺北市,2009/01/05,陽明,1.0,0.18,385.92,40.2,43,5,4.0,3.39,1.72,1.68,-,-,-,11.99,94.35,36.0
162,臺北市,2009/01/05,士林,1.9,0.38,-,25.9,34,-,8.0,-,-,-,-,-,-,18.38,75.45,32.0
163,臺北市,2009/01/04,松山,3.1,0.43,395.45,11.6,16,22,12.0,32.4,8.3,24.1,2.05,0.165,1.89,17.28,85.25,22.0
164,臺北市,2009/01/04,古亭,3.1,0.48,-,15.2,17,25,13.0,32.19,9.04,23.15,2.03,0.152,1.88,19.08,88.46,25.0
165,臺北市,2009/01/04,中山,4.0,0.59,-,10.0,12,25,21.0,43.01,14.19,28.82,-,-,-,16.69,84.83,25.0
166,臺北市,2009/01/04,萬華,2.6,0.56,-,12.8,15,28,14.0,35.6,11.07,24.53,-,-,-,17.31,86.6,28.0
167,臺北市,2009/01/04,陽明,1.0,0.15,386.25,36.7,38,5,4.0,2.54,0.64,1.95,-,-,-,12.05,94.08,32.0
168,臺北市,2009/01/04,士林,2.6,0.37,-,21.0,25,-,9.0,21.87,4.41,17.46,-,-,-,17.84,78.44,29.0
169,臺北市,2009/01/03,松山,2.9,0.36,393.06,16.5,24,33,15.0,22.51,4.15,18.35,1.983,0.136,1.85,16.34,60.67,33.0
170,臺北市,2009/01/03,古亭,1.9,0.34,-,21.2,25,32,13.0,23.11,6.51,16.61,1.938,0.102,1.84,18.13,66.41,32.0
171,臺北市,2009/01/03,中山,4.0,0.48,-,12.8,20,34,21.0,37.34,12.67,24.67,-,-,-,15.76,61.63,34.0
172,臺北市,2009/01/03,萬華,1.7,0.47,-,14.5,22,35,19.0,32.21,10.44,21.76,-,-,-,16.26,64.57,35.0
173,臺北市,2009/01/03,陽明,1.4,0.14,386.48,34.5,36,13,7.0,3.6,2.45,1.14,-,-,-,9.39,84.68,31.0
174,臺北市,2009/01/03,士林,1.4,0.22,-,31.1,33,37,11.0,11.26,1.68,9.6,-,-,-,16.7,58.01,29.0
175,臺北市,2009/01/02,松山,2.1,0.34,392.58,20.0,29,38,22.0,20.61,3.81,16.84,1.969,0.117,1.85,13.79,59.73,38.0
176,臺北市,2009/01/02,古亭,2.1,0.4,-,17.5,26,46,24.0,27.51,7.86,19.66,1.962,0.112,1.85,15.36,66.96,46.0
177,臺北市,2009/01/02,中山,2.3,0.51,-,14.4,24,46,30.0,45.68,21.2,24.48,-,-,-,13.04,61.28,46.0
178,臺北市,2009/01/02,萬華,1.4,0.46,-,17.1,27,44,23.0,31.55,10.5,21.04,-,-,-,13.65,62.95,44.0
179,臺北市,2009/01/02,陽明,1.2,0.18,388.89,32.3,34,20,12.0,3.83,1.59,2.24,-,-,-,6.12,86.72,29.0
180,臺北市,2009/01/02,士林,2.2,0.27,-,28.1,34,41,17.0,12.43,2.23,10.2,-,-,-,13.55,60.05,41.0
181,臺北市,2009/01/01,松山,6.7,0.38,392.45,27.9,30,61,34.0,14.88,1.8,13.07,1.899,0.075,1.83,12.13,51.67,56.0
182,臺北市,2009/01/01,古亭,6.0,0.46,-,24.3,29,71,38.0,24.73,5.26,19.47,1.935,0.1,1.84,13.84,58.18,60.0
183,臺北市,2009/01/01,中山,6.0,0.51,-,20.9,25,73,40.0,29.94,7.42,22.52,-,-,-,11.35,54.36,62.0
184,臺北市,2009/01/01,萬華,5.5,0.42,-,25.8,29,65,40.0,22.61,4.76,17.85,-,-,-,12.06,55.54,58.0
