序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
136,臺北市,2001/12/12,中山,1.9,0.81,12.0,-,50,-,41.81,14.28,27.54,2.498,0.39,2.11,21.66,-,-,50.0,-
137,臺北市,2001/12/12,大同,3.2,1.97,-,-,56,-,91.75,57.2,34.55,3.329,1.03,2.29,22.06,-,-,53.0,-
138,臺北市,2001/12/12,萬華,2.5,0.92,11.9,-,50,-,36.72,10.25,26.46,-,-,-,21.35,-,-,50.0,-
139,臺北市,2001/12/12,陽明,1.1,0.3,35.8,-,15,-,6.76,0.27,6.49,-,-,-,16.45,-,98.0,56.0,-
140,臺北市,2001/12/12,士林,0.9,0.64,13.6,-,42,-,26.04,6.01,20.03,-,-,-,20.33,-,-,42.0,-
141,臺北市,2001/12/11,松山,3.9,0.81,11.8,-,36,-,53.34,24.87,28.47,-,-,-,21.29,-,-,36.0,-
142,臺北市,2001/12/11,古亭,3.0,0.85,12.6,-,25,12,51.15,24.96,26.19,2.545,0.44,2.1,21.97,-,-,25.0,-
143,臺北市,2001/12/11,中山,2.7,0.82,12.4,-,34,-,46.11,20.22,25.9,2.402,0.3,2.1,22.62,-,-,34.0,-
144,臺北市,2001/12/11,大同,4.6,3.28,-,-,47,-,160.46,119.49,40.97,4.022,1.76,2.26,23.37,-,-,62.0,-
145,臺北市,2001/12/11,萬華,3.0,0.99,11.7,-,22,-,41.28,16.54,24.74,-,-,-,21.96,-,-,25.0,-
146,臺北市,2001/12/11,陽明,0.3,0.27,38.1,-,-,-,1.14,0.02,1.12,-,-,-,16.11,-,98.0,36.0,-
147,臺北市,2001/12/11,士林,1.1,0.74,13.3,-,29,-,31.93,9.44,22.49,-,-,-,21.76,-,-,29.0,-
148,臺北市,2001/12/10,松山,0.6,0.56,21.5,-,21,-,26.53,7.9,18.63,-,-,-,23.31,-,-,26.0,-
149,臺北市,2001/12/10,古亭,0.5,0.59,19.3,-,18,8,27.7,8.33,19.37,2.176,0.17,2.0,24.0,-,-,25.0,-
150,臺北市,2001/12/10,中山,1.0,0.69,18.2,-,30,-,30.14,8.09,22.05,2.318,0.28,2.04,24.19,-,-,30.0,-
151,臺北市,2001/12/10,大同,3.0,2.83,-,-,45,-,147.64,107.51,40.13,3.687,1.43,2.25,24.81,-,-,45.0,-
152,臺北市,2001/12/10,萬華,0.8,0.75,17.9,-,22,-,25.45,5.79,19.66,-,-,-,24.09,-,-,28.0,-
153,臺北市,2001/12/10,陽明,0.5,0.27,38.1,-,-,-,2.2,0.05,2.15,-,-,-,17.61,-,95.0,35.0,-
154,臺北市,2001/12/10,士林,0.4,0.48,23.8,-,25,-,15.99,2.45,13.54,-,-,-,23.36,-,-,27.0,-
155,臺北市,2001/12/09,松山,0.3,0.5,25.3,-,33,-,20.32,4.94,15.38,-,-,-,23.58,-,-,33.0,-
156,臺北市,2001/12/09,古亭,0.1,0.44,25.9,-,20,15,17.4,4.39,13.01,2.058,0.12,1.94,24.1,-,-,30.0,-
157,臺北市,2001/12/09,中山,0.7,0.66,20.1,-,41,-,27.98,7.37,20.61,2.05,0.07,1.98,24.3,-,-,41.0,-
158,臺北市,2001/12/09,大同,3.1,2.36,-,-,60,-,137.93,99.53,38.41,3.179,0.93,2.25,24.86,-,-,55.0,-
159,臺北市,2001/12/09,萬華,0.2,0.54,25.6,-,22,-,13.96,1.86,12.1,-,-,-,24.11,-,-,28.0,-
160,臺北市,2001/12/09,陽明,0.5,0.28,40.1,-,12,-,1.25,0.03,1.22,-,-,-,17.28,-,96.0,37.0,-
161,臺北市,2001/12/09,士林,0.1,0.37,29.8,-,29,-,8.85,1.23,7.62,-,-,-,23.78,-,-,30.0,-
162,臺北市,2001/12/08,松山,0.7,0.62,17.5,-,33,-,31.61,8.53,23.08,-,-,-,22.18,-,-,33.0,-
163,臺北市,2001/12/08,古亭,0.4,0.59,19.3,-,23,10,26.33,6.95,19.38,2.21,0.28,1.93,22.55,-,-,28.0,-
164,臺北市,2001/12/08,中山,0.5,0.67,19.1,-,39,-,29.28,7.57,21.71,2.164,0.21,1.95,22.86,-,-,39.0,-
165,臺北市,2001/12/08,大同,2.9,2.17,-,-,39,-,126.48,88.53,37.95,3.147,0.91,2.24,23.45,-,-,39.0,-
166,臺北市,2001/12/08,萬華,0.7,0.73,17.2,-,26,-,25.29,5.08,20.21,-,-,-,22.48,-,-,26.0,-
167,臺北市,2001/12/08,陽明,1.3,0.28,38.7,-,12,-,3.41,0.02,3.39,-,-,-,16.46,-,98.0,37.0,-
168,臺北市,2001/12/08,士林,0.2,0.39,29.1,-,25,-,9.47,1.51,7.97,-,-,-,22.46,-,-,31.0,-
169,臺北市,2001/12/07,松山,3.2,0.69,14.9,-,-,-,41.54,13.93,27.61,-,-,-,19.44,-,-,34.0,-
170,臺北市,2001/12/07,古亭,1.6,0.65,18.5,-,22,11,31.79,9.8,21.98,2.245,0.31,1.94,20.04,-,-,26.0,-
171,臺北市,2001/12/07,中山,2.0,0.7,20.2,-,33,-,31.45,9.14,22.31,2.29,0.24,2.05,20.55,-,-,33.0,-
172,臺北市,2001/12/07,大同,4.6,2.53,-,-,39,-,132.46,93.28,39.18,3.519,1.27,2.24,21.3,-,-,39.0,-
173,臺北市,2001/12/07,萬華,2.1,0.79,18.3,-,-,-,25.84,5.43,20.41,-,-,-,20.16,-,-,24.0,-
174,臺北市,2001/12/07,陽明,0.2,0.31,43.0,-,-,-,1.13,0.02,1.11,-,-,-,14.46,-,99.0,37.0,-
175,臺北市,2001/12/07,士林,0.7,0.4,30.6,-,19,-,10.34,1.88,8.45,-,-,-,20.6,-,-,29.0,-
176,臺北市,2001/12/06,松山,1.8,0.67,16.2,-,49,-,35.52,10.85,24.66,-,-,-,19.45,-,-,49.0,-
177,臺北市,2001/12/06,古亭,1.3,0.68,17.4,-,20,8,31.74,9.43,22.31,2.289,0.25,2.04,19.9,-,-,26.0,-
178,臺北市,2001/12/06,中山,0.6,0.76,17.0,-,31,-,32.29,8.61,23.68,2.366,0.26,2.1,20.77,-,-,31.0,-
179,臺北市,2001/12/06,大同,3.6,2.63,-,-,33,-,135.53,93.14,42.39,3.63,1.35,2.28,21.6,-,-,38.0,-
180,臺北市,2001/12/06,萬華,1.2,0.8,17.6,-,17,-,25.17,4.53,20.63,-,-,-,20.16,-,-,22.0,-
181,臺北市,2001/12/06,陽明,0.3,0.28,43.3,-,-,-,0.84,0.02,0.82,-,-,-,14.24,-,99.0,40.0,-
182,臺北市,2001/12/06,士林,0.7,0.54,23.1,-,27,-,14.93,2.28,12.65,-,-,-,20.35,-,-,27.0,-
183,臺北市,2001/12/05,松山,3.6,0.99,13.3,-,49,-,54.73,21.75,32.98,-,-,-,21.89,-,-,49.0,-
184,臺北市,2001/12/05,古亭,3.7,1.01,15.2,-,26,18,40.39,14.43,25.96,2.114,0.34,1.78,22.31,-,-,26.0,-
185,臺北市,2001/12/05,中山,2.1,1.06,15.8,-,39,-,44.79,15.4,29.4,2.4,0.3,2.1,22.95,-,-,39.0,-
186,臺北市,2001/12/05,大同,4.1,3.24,-,-,48,-,156.14,110.62,45.52,3.879,1.61,2.26,23.66,-,-,50.0,-
187,臺北市,2001/12/05,萬華,2.8,1.08,16.7,-,22,-,34.36,9.44,24.92,-,-,-,22.45,-,-,24.0,-
188,臺北市,2001/12/05,陽明,0.7,0.43,44.4,-,-,-,1.38,0.01,1.37,-,-,-,17.04,-,97.0,42.0,-
189,臺北市,2001/12/05,士林,2.2,0.9,22.3,-,30,-,29.62,11.55,18.07,-,-,-,22.44,-,-,33.0,-
190,臺北市,2001/12/04,松山,4.5,1.07,11.2,-,83,-,57.58,23.07,34.5,-,-,-,21.53,-,-,67.0,-
191,臺北市,2001/12/04,古亭,3.1,0.95,15.6,-,49,32,39.5,13.5,26.0,1.952,0.26,1.69,21.77,-,-,49.0,-
