序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
24,臺北市,2018/04/27,中山,4.3,0.77,-,29.4,47,24,39.73,7.59,32.15,2.208,0.215,1.993,1.67,1.26,24.09,-,-,74.37,-
25,臺北市,2018/04/27,大同,2.9,1.13,-,-,58,23,64.13,23.58,40.54,2.397,0.334,2.063,-,-,-,-,-,-,-
26,臺北市,2018/04/27,萬華,3,0.55,-,38.3,39,20,27.74,3.27,24.47,-,-,-,1.97,1.67,24.33,-,-,70.89,-
27,臺北市,2018/04/27,陽明,1.9,0.28,425.05,59.7,15,12,4.79,1.43,3.36,-,-,-,2.1,-,17.42,0,0,89.25,0
28,臺北市,2018/04/27,士林,2.8,0.41,-,40.2,35,20,17.69,2.94,14.74,-,-,-,1.8,1.46,24.24,-,-,75.3,-
29,臺北市,2018/04/26,松山,4.3,0.38,427.5,48.3,39,19,22.15,2.28,19.87,1.865,0.1,1.764,2.11,1.81,22.19,-,-,65.01,-
30,臺北市,2018/04/26,古亭,3.6,0.4,-,55.9,41,16,20.1,1.99,18.11,1.956,0.092,1.864,2.44,2.28,23.16,-,-,60.28,-
31,臺北市,2018/04/26,中山,3.8,0.51,-,46.5,39,20,27.23,3.56,23.71,2.017,0.127,1.89,2.43,2.09,23.18,-,-,66.78,-
32,臺北市,2018/04/26,大同,3.9,1,-,-,53,16,60.35,24.09,36.26,2.236,0.279,1.957,-,-,-,-,-,-,-
33,臺北市,2018/04/26,萬華,4,0.42,-,51.7,37,21,23.46,2.24,21.2,-,-,-,2.62,2.38,23.4,-,-,62.2,-
34,臺北市,2018/04/26,陽明,1.9,0.26,419.08,67.9,24,20,3.2,0.47,2.68,-,-,-,2.96,-,16.75,0,0,75.71,0
35,臺北市,2018/04/26,士林,3.8,0.29,-,57.2,37,19,10.05,0.37,9.67,-,-,-,2.85,2.67,23.85,-,-,65.42,-
36,臺北市,2018/04/25,松山,1.8,0.37,426.82,50.6,45,20,15.97,1.84,14.13,1.833,0.081,1.752,2.11,1.81,20.59,-,-,66.14,-
37,臺北市,2018/04/25,古亭,2.7,0.37,-,53,45,20,16.04,1.69,14.31,1.937,0.079,1.858,3.06,2.52,21.1,-,-,63.97,-
38,臺北市,2018/04/25,中山,2.6,0.53,-,45.1,45,21,24.57,3.33,21.23,1.995,0.118,1.878,2.41,2,21.26,-,-,69.73,-
39,臺北市,2018/04/25,大同,1.6,0.72,-,-,60,20,42.48,14.49,27.99,2.122,0.193,1.929,-,-,-,-,-,-,-
40,臺北市,2018/04/25,萬華,1.6,0.41,-,50.2,45,21,18.46,2.35,16.11,-,-,-,2.87,2.58,21.48,-,-,64.28,-
41,臺北市,2018/04/25,陽明,1.1,0.24,424.58,56.5,17,13,2.35,0.32,1.9,-,-,-,2.11,-,13.68,0.5,4.3,88.4,95.3
42,臺北市,2018/04/25,士林,1,0.29,-,55.3,42,20,7.24,1.39,5.85,-,-,-,2.87,2.43,21.89,-,-,67.7,-
43,臺北市,2018/04/24,松山,2.7,0.48,441.02,22.5,19,-,27.09,6.99,20.1,1.965,0.165,1.8,1.95,1.42,23.13,-,-,80.38,-
44,臺北市,2018/04/24,古亭,1.4,0.49,-,24.6,25,8,24.87,8.02,16.85,2.018,0.14,1.878,2.09,1.8,23.02,-,-,80.29,-
45,臺北市,2018/04/24,中山,0.7,0.6,-,18.3,24,14,29.28,7.08,22.2,2.133,0.195,1.938,2.09,1.71,23.54,-,-,83.89,-
46,臺北市,2018/04/24,大同,2.7,1.43,-,-,42,12,75.74,45.31,30.44,2.416,0.431,1.985,-,-,-,-,-,-,-
47,臺北市,2018/04/24,萬華,1.5,0.5,-,21.3,21,9,27.11,6.52,20.6,-,-,-,2.03,1.72,23.8,-,-,79.37,-
48,臺北市,2018/04/24,陽明,0.4,0.15,428.43,37.1,12,9,5.75,1.21,4.55,-,-,-,2.38,-,17.82,4.05,4.81,98.53,17.55
49,臺北市,2018/04/24,士林,1.9,0.41,-,21,21,11,20.13,2.97,17.17,-,-,-,1.58,1.23,24.17,-,-,83.49,-
50,臺北市,2018/04/23,松山,1.9,0.45,436.83,22.7,23,14,24.51,6.73,17.78,1.93,0.145,1.785,1.29,0.83,27.83,-,-,65.33,-
51,臺北市,2018/04/23,古亭,2,0.49,-,28.5,29,12,23.75,5.34,18.4,2.018,0.147,1.871,1.46,1.22,27.58,-,-,66.01,-
52,臺北市,2018/04/23,中山,3.3,0.61,-,23,31,19,28.62,5.56,23.08,2.129,0.194,1.935,1.7,1.25,28.29,-,-,68.53,-
53,臺北市,2018/04/23,大同,3.6,2.04,-,-,46,17,85.47,53.28,32.19,2.578,0.58,1.998,-,-,-,-,-,-,-
54,臺北市,2018/04/23,萬華,2.4,0.58,-,25,29,18,26.7,5.18,21.52,-,-,-,1.48,1.1,28.35,-,-,66.58,-
55,臺北市,2018/04/23,陽明,2.6,0.2,424.71,37.8,16,12,3.69,0.79,2.9,-,-,-,1.93,-,21.1,0,0,88.6,0
56,臺北市,2018/04/23,士林,2.8,0.42,-,22.2,26,13,19.12,2.64,16.48,-,-,-,1.57,1.37,28.39,-,-,72.3,-
57,臺北市,2018/04/22,松山,3.1,0.5,442.33,32.8,39,23,22.54,3.46,19.08,1.993,0.138,1.854,1.2,0.89,27.04,-,-,64.97,-
58,臺北市,2018/04/22,古亭,2.5,0.53,-,32.8,41,17,22.69,4.12,18.57,2.082,0.136,1.945,1.15,0.86,27.33,-,-,64.09,-
59,臺北市,2018/04/22,中山,1.5,0.65,-,26.8,46,24,29.64,5.42,24.22,2.196,0.185,2.01,1.42,0.9,27.78,-,-,66.78,-
60,臺北市,2018/04/22,大同,2.4,1.24,-,-,59,24,63.79,31.29,32.5,2.55,0.373,2.178,-,-,-,-,-,-,-
61,臺北市,2018/04/22,萬華,1.8,0.65,-,27.9,41,24,28.56,3.74,24.82,-,-,-,1.19,0.77,27.88,-,-,65.11,-
62,臺北市,2018/04/22,陽明,2.6,0.26,425.43,50.5,26,22,4.1,0.46,3.54,-,-,-,1.32,-,20.47,0,0,85.87,0
63,臺北市,2018/04/22,士林,2.2,0.53,-,27,45,28,19.53,1.22,18.32,-,-,-,1.35,1,27.48,-,-,72.58,-
64,臺北市,2018/04/21,松山,1.9,0.34,429.97,36.2,36,18,17.6,2.88,14.71,1.907,0.108,1.799,1.11,0.84,25.94,-,-,64.06,-
65,臺北市,2018/04/21,古亭,2.3,0.48,-,43.5,48,23,21.48,2.92,18.56,2.046,0.123,1.923,1.18,1,26.41,-,-,61.93,-
66,臺北市,2018/04/21,中山,2,0.62,-,37.8,53,30,28.4,3.47,24.93,2.118,0.172,1.946,1.59,1.08,26.49,-,-,67.34,-
67,臺北市,2018/04/21,大同,3.2,1.37,-,-,75,30,66.97,30.45,36.53,2.543,0.398,2.145,-,-,-,-,-,-,-
68,臺北市,2018/04/21,萬華,3.8,0.68,-,42.5,55,32,28.84,2.91,25.93,-,-,-,1.23,0.83,26.82,-,-,64.13,-
69,臺北市,2018/04/21,陽明,2.7,0.24,421,51.2,26,20,3.32,0.65,2.64,-,-,-,1.2,-,19.04,0,0,90.14,0
70,臺北市,2018/04/21,士林,3.6,0.47,-,43.8,54,37,17.01,1.5,15.48,-,-,-,1.38,1.17,26.53,-,-,70.9,-
71,臺北市,2018/04/20,松山,1.9,0.22,419.41,37.6,36,17,14.59,2.16,12.42,1.786,0.06,1.726,2.17,1.6,24.53,-,-,62.49,-
72,臺北市,2018/04/20,古亭,1.2,0.3,-,40.2,41,14,14.71,2.74,11.97,1.891,0.055,1.836,2.48,2.22,25.3,-,-,59.48,-
73,臺北市,2018/04/20,中山,1.2,0.44,-,31.1,45,14,24.4,6.76,17.64,1.99,0.117,1.872,2.56,2.16,25.14,-,-,65.76,-
74,臺北市,2018/04/20,大同,2,0.85,-,-,56,18,61.17,31.17,30.01,2.182,0.26,1.923,-,-,-,-,-,-,-
75,臺北市,2018/04/20,萬華,1.7,0.33,-,33.5,47,16,20.74,3.41,17.33,-,-,-,2.36,2.04,25.62,-,-,61.49,-
76,臺北市,2018/04/20,陽明,2.1,0.15,414.58,46.1,21,13,2.51,0.18,2.41,-,-,-,1.86,-,17.97,0,0,88.4,0
77,臺北市,2018/04/20,士林,1.1,0.22,-,39.8,36,20,8.48,1.54,6.94,-,-,-,2.36,2.23,25.7,-,-,67.11,-
78,臺北市,2018/04/19,松山,1.5,0.36,430.32,35,49,13,21.32,4.52,16.8,1.913,0.113,1.8,1.78,1.42,23.59,-,-,64.92,-
79,臺北市,2018/04/19,古亭,1.6,0.35,-,41.8,45,12,18.37,3.24,15.13,1.977,0.089,1.888,2.09,1.77,24.45,-,-,61.05,-
80,臺北市,2018/04/19,中山,0.6,0.52,-,32.5,53,16,26.66,5.25,21.41,2.09,0.147,1.943,2.06,1.56,24.51,-,-,65.95,-
81,臺北市,2018/04/19,大同,2.7,1.02,-,-,64,16,63.27,29.73,33.55,2.317,0.309,2.008,-,-,-,-,-,-,-
82,臺北市,2018/04/19,萬華,1.8,0.45,-,36.8,47,17,21.52,3.35,18.22,-,-,-,1.93,1.55,25,-,-,62.05,-
83,臺北市,2018/04/19,陽明,2.7,0.18,418.08,51.3,25,14,2.49,0.78,1.69,-,-,-,1.96,-,16.87,0,0,91.6,0
84,臺北市,2018/04/19,士林,2.1,0.31,-,39.4,46,17,13.69,3.28,10.41,-,-,-,1.98,1.61,24.93,-,-,68.57,-
85,臺北市,2018/04/18,松山,3.7,0.34,433.43,39.5,49,14,26.01,3.93,22.08,1.889,0.113,1.776,2.43,2.04,19.6,-,-,69.69,-
86,臺北市,2018/04/18,古亭,2.6,0.37,-,49.4,47,14,20.65,2.21,18.44,1.954,0.087,1.867,2.65,2.36,20.68,-,-,65.53,-
87,臺北市,2018/04/18,中山,4.6,0.49,-,38.9,54,18,28.54,3.28,25.29,2.023,0.127,1.895,2.34,1.82,20.58,-,-,70.65,-
88,臺北市,2018/04/18,大同,4.5,0.78,-,-,60,17,55.05,21.18,33.88,2.177,0.232,1.945,-,-,-,-,-,-,-
89,臺北市,2018/04/18,萬華,3,0.37,-,43.3,47,15,25.63,3.47,22.16,-,-,-,2.9,2.54,20.97,-,-,65.95,-
90,臺北市,2018/04/18,陽明,2,0.18,418.86,58.9,23,14,1.7,0.43,1.17,-,-,-,2.37,-,13.63,0,0,90.69,0
91,臺北市,2018/04/18,士林,1.6,0.23,-,55.5,51,12,7.6,1.26,6.33,-,-,-,2.67,2.28,21.57,-,-,68.29,-
92,臺北市,2018/04/17,松山,3,0.45,434.69,34.7,49,15,32.48,5.59,26.89,1.932,0.138,1.795,1.61,1.31,16.98,-,-,79.23,-
93,臺北市,2018/04/17,古亭,1.8,0.4,-,46.6,44,13,21.03,2.93,18.1,1.959,0.088,1.872,2.32,2.02,17.52,-,-,77.31,-
94,臺北市,2018/04/17,中山,2.2,0.57,-,33.7,48,17,35.88,5.56,30.35,2.048,0.153,1.895,2.07,1.77,17.6,-,-,83.59,-
95,臺北市,2018/04/17,大同,2.8,1.02,-,-,62,17,73.39,31.93,41.5,2.273,0.306,1.967,-,-,-,-,-,-,-
96,臺北市,2018/04/17,萬華,1.9,0.44,-,39,42,12,29.66,2.87,26.79,-,-,-,2.07,1.88,18.19,-,-,74.9,-
97,臺北市,2018/04/17,陽明,1.9,0.18,418.03,62.2,15,7,1.79,0.25,1.54,-,-,-,2.77,-,10.95,1.55,5.03,95.42,11.08
98,臺北市,2018/04/17,士林,2,0.33,-,47.5,34,16,14.19,2.67,11.52,-,-,-,1.56,1.32,17.91,-,-,80.88,-
99,臺北市,2018/04/16,松山,2,0.31,428.08,47.5,87,15,19.65,2.78,16.88,1.84,0.077,1.762,2.5,1.91,19.21,-,-,60.29,-
100,臺北市,2018/04/16,古亭,1.4,0.32,-,53.7,84,13,14,2.62,11.38,1.915,0.074,1.84,3.57,3.19,19.58,-,-,59.97,-
101,臺北市,2018/04/16,中山,3,0.45,-,43.2,91,19,26.73,5.49,21.24,1.972,0.104,1.868,3.05,2.49,19.78,-,-,64.84,-
102,臺北市,2018/04/16,大同,4.1,0.65,-,-,97,14,47.97,17.64,30.34,2.104,0.177,1.927,-,-,-,-,-,-,-
103,臺北市,2018/04/16,萬華,2.5,0.34,-,48,84,15,21.51,3.51,17.99,-,-,-,3.3,2.9,20.1,-,-,58.8,-
104,臺北市,2018/04/16,陽明,1.2,0.19,418.85,61.5,41,12,1.38,0.26,1.11,-,-,-,3.6,-,11.36,3.17,4.82,91.6,102.5
105,臺北市,2018/04/16,士林,1.6,0.23,-,57.7,83,14,5.96,0.5,5.48,-,-,-,3.11,2.7,20.14,-,-,64.21,-
106,臺北市,2018/04/15,松山,1.8,0.28,428.04,42.4,65,15,13.24,0.83,12.41,1.81,0.055,1.755,2.9,2.34,18.84,-,-,79.54,-
107,臺北市,2018/04/15,古亭,1.6,0.33,-,43.1,62,14,13.82,1.73,12.09,1.937,0.067,1.87,3.09,2.71,19.38,-,-,78.37,-
108,臺北市,2018/04/15,中山,0.7,0.41,-,37.6,66,17,19.32,4.28,15.05,1.97,0.089,1.881,2.7,2.15,19.55,-,-,83.38,-
109,臺北市,2018/04/15,大同,2.1,0.55,-,-,76,18,35.25,12.61,22.64,2.086,0.14,1.945,-,-,-,-,-,-,-
110,臺北市,2018/04/15,萬華,-,0.33,-,40.8,62,17,15.41,1.8,13.61,-,-,-,3.41,2.9,20.02,-,-,76.31,-
111,臺北市,2018/04/15,陽明,0.6,0.21,422.68,50.7,16,7,1.58,0.25,1.27,-,-,-,2.44,-,12.6,1.27,4.59,99.48,51.13
112,臺北市,2018/04/15,士林,1.4,0.28,-,44.5,53,19,8.06,2.2,5.86,-,-,-,2.3,1.86,20.32,-,-,78.09,-
113,臺北市,2018/04/14,松山,2.5,0.65,458.77,9,37,18,35.62,12.49,23.12,2.14,0.25,1.891,1.49,1,25.9,-,-,82.03,-
114,臺北市,2018/04/14,古亭,2.1,0.61,-,10.6,28,14,30.99,9.12,21.87,2.146,0.202,1.944,1.23,0.94,26.4,-,-,78.08,-
115,臺北市,2018/04/14,中山,3,0.79,-,5.4,40,20,46.1,19.03,27.06,2.268,0.275,1.993,1.23,0.84,26.35,-,-,85.29,-
116,臺北市,2018/04/14,大同,3.2,1.37,-,-,53,19,79.55,50.32,29.23,2.553,0.442,2.111,-,-,-,-,-,-,-
117,臺北市,2018/04/14,萬華,1.7,0.67,-,6.4,26,17,38.98,15.07,23.91,-,-,-,1.27,0.9,26.9,-,-,80.23,-
118,臺北市,2018/04/14,陽明,1.6,0.15,423.4,19.3,16,12,5.61,0.61,5,-,-,-,1.98,-,20.1,1.75,4.42,97.86,56.5
119,臺北市,2018/04/14,士林,2.7,0.6,-,5.6,30,20,30.78,11.95,18.83,-,-,-,1.06,0.8,26.71,-,-,86.13,-
120,臺北市,2018/04/13,松山,3.6,0.67,457.87,21.4,35,21,38.95,13.47,25.48,2.138,0.249,1.889,1.2,0.86,26.38,-,-,75.28,-
121,臺北市,2018/04/13,古亭,3.2,0.63,-,27.5,34,16,31.12,8.21,22.91,2.102,0.189,1.913,1.46,1.05,26.65,-,-,73.36,-
122,臺北市,2018/04/13,中山,3.2,0.84,-,22.9,41,23,44.22,12.8,31.42,2.302,0.273,2.028,1.43,0.94,27.13,-,-,76.58,-
123,臺北市,2018/04/13,大同,3.4,1.71,-,-,58,31,80.68,46.03,34.65,2.726,0.557,2.17,-,-,-,-,-,-,-
124,臺北市,2018/04/13,萬華,2.2,0.76,-,23.8,36,21,36.14,10.32,25.81,-,-,-,1.07,0.68,27.41,-,-,73.85,-
125,臺北市,2018/04/13,陽明,2.5,0.23,425.25,37.9,17,14,5.1,0.82,4.24,-,-,-,1.69,-,20.56,0,0,90.41,0
126,臺北市,2018/04/13,士林,2.4,0.59,-,23.9,34,28,29.06,8.24,20.82,-,-,-,1.44,1.27,27.06,-,-,79.73,-
127,臺北市,2018/04/12,松山,4.6,0.7,458.07,14.5,42,24,40.7,12.87,27.83,2.18,0.281,1.899,1.21,0.89,25.12,-,-,78.41,-
128,臺北市,2018/04/12,古亭,2.6,0.73,-,19,38,18,37.53,12.75,24.78,2.191,0.254,1.938,1.07,0.9,25.17,-,-,76.18,-
129,臺北市,2018/04/12,中山,3.5,0.94,-,12,46,27,53.33,20.55,32.78,2.394,0.358,2.036,1.25,0.87,25.54,-,-,80.16,-
130,臺北市,2018/04/12,大同,5.9,2.18,-,-,61,-,106.75,68.07,38.67,2.89,0.723,2.168,-,-,-,-,-,-,-
131,臺北市,2018/04/12,萬華,3.4,0.82,-,14.7,36,23,45.24,15.46,29.77,-,-,-,1.13,0.8,25.95,-,-,77.31,-
132,臺北市,2018/04/12,陽明,1.5,0.21,423.61,34.7,19,16,3.64,0.56,3.07,-,-,-,1.38,-,19.91,1.83,4.72,93,29.4
133,臺北市,2018/04/12,士林,2.6,0.54,-,15.6,36,22,29.28,6.08,23.19,-,-,-,1.06,0.76,25.79,-,-,82.15,-
134,臺北市,2018/04/11,松山,4.3,0.62,451.16,33.4,43,25,34.36,7.17,27.19,2.065,0.198,1.867,1.65,1.26,25.3,-,-,66.54,-
135,臺北市,2018/04/11,古亭,4.1,0.65,-,36.8,49,22,32.01,5.39,26.62,2.171,0.217,1.954,1.46,1.23,25.66,-,-,64.69,-
136,臺北市,2018/04/11,中山,5.3,0.81,-,28.9,56,25,41.78,9.17,32.6,2.256,0.259,1.997,1.47,1.02,25.8,-,-,65.35,-
137,臺北市,2018/04/11,大同,4,1.65,-,-,80,38,84.48,43.91,40.57,2.589,0.5,2.088,-,-,-,-,-,-,-
138,臺北市,2018/04/11,萬華,4.6,0.71,-,32.2,50,24,37.86,6.6,31.26,-,-,-,1.38,0.94,25.95,-,-,66.81,-
139,臺北市,2018/04/11,陽明,3.1,0.23,427.52,44.8,26,19,5.07,0.68,4.33,-,-,-,1.95,-,18.99,0,0,90.23,0
140,臺北市,2018/04/11,士林,3.1,0.52,-,27,41,30,24.23,2.31,21.93,-,-,-,1.35,1.09,25.75,-,-,73.58,-
141,臺北市,2018/04/10,松山,3.8,0.53,447.13,43.2,43,22,29.98,4.01,25.96,2.04,0.17,1.87,1.58,1.11,23,-,-,59.48,-
142,臺北市,2018/04/10,古亭,2.8,0.53,-,46.1,47,19,26.65,5.28,21.37,2.068,0.149,1.919,1.56,1.31,23.33,-,-,58.3,-
143,臺北市,2018/04/10,中山,2.6,0.61,-,41.5,54,22,36.36,4.71,31.65,2.123,0.185,1.938,1.61,1.33,23.69,-,-,58.54,-
144,臺北市,2018/04/10,大同,3.9,1.56,-,-,64,23,82.12,39.39,42.73,2.533,0.46,2.073,-,-,-,-,-,-,-
145,臺北市,2018/04/10,萬華,3,0.59,-,38.8,45,24,30.01,4.37,25.64,-,-,-,1.32,1.03,23.68,-,-,59.27,-
146,臺北市,2018/04/10,陽明,3.6,0.29,430.57,71.6,33,23,6.47,0.71,5.71,-,-,-,1.53,-,16.58,0,0,81.08,0
147,臺北市,2018/04/10,士林,2.5,0.44,-,37.7,45,19,20.82,2.56,18.25,-,-,-,1.58,1.31,23.55,-,-,64.77,-
148,臺北市,2018/04/09,松山,2.1,0.45,435.5,33.9,36,15,22.81,4.24,18.57,1.989,0.139,1.85,1.33,0.86,21.72,-,-,56.35,-
149,臺北市,2018/04/09,古亭,1.7,0.44,-,39.4,40,13,20.4,3.67,16.73,1.998,0.097,1.902,1.55,1.11,22,-,-,55.99,-
150,臺北市,2018/04/09,中山,1.7,0.56,-,33.6,41,15,31.91,6.25,25.65,2.083,0.15,1.932,1.62,1.09,22.33,-,-,59.03,-
151,臺北市,2018/04/09,大同,2.6,1.35,-,-,60,17,77.09,40.35,36.73,2.399,0.387,2.013,-,-,-,-,-,-,-
152,臺北市,2018/04/09,萬華,2.2,0.46,-,37.9,37,13,23.31,3.72,19.59,-,-,-,1.53,1.12,22.44,-,-,55.49,-
153,臺北市,2018/04/09,陽明,2.2,0.19,418.39,56,24,14,2.62,0.52,2.08,-,-,-,1.37,-,15.52,0,0,79.78,0
154,臺北市,2018/04/09,士林,2.3,0.33,-,39.4,38,12,15.42,1.99,13.43,-,-,-,1.72,1.4,22.13,-,-,64.54,-
155,臺北市,2018/04/08,松山,1.6,0.31,426.47,49.1,58,17,12.45,1.69,10.77,1.856,0.063,1.793,1.91,1.32,18.82,-,-,52.08,-
156,臺北市,2018/04/08,古亭,1.8,0.32,-,52.8,65,14,13.5,1.73,11.77,1.953,0.062,1.892,2.49,2.21,19.6,-,-,49.55,-
157,臺北市,2018/04/08,中山,1.9,0.43,-,44,67,16,19.57,2.26,17.3,2.021,0.099,1.921,2.35,2.1,19.65,-,-,55.43,-
158,臺北市,2018/04/08,大同,2.4,0.82,-,-,80,22,58.65,24.27,34.4,2.234,0.213,2.022,-,-,-,-,-,-,-
159,臺北市,2018/04/08,萬華,1.7,0.36,-,48.6,62,16,16.26,1.49,14.77,-,-,-,1.99,1.73,20.14,-,-,48.72,-
160,臺北市,2018/04/08,陽明,2.9,0.2,418.01,57.3,37,16,3.03,0.59,2.4,-,-,-,2.46,-,11.99,0,0,79.75,0
161,臺北市,2018/04/08,士林,1.4,0.25,-,55.1,59,16,7.72,1.09,6.63,-,-,-,2.72,2.5,20.1,-,-,55.85,-
162,臺北市,2018/04/07,松山,1.6,0.37,427,45.9,131,28,12.77,1.75,11.02,1.844,0.061,1.782,1.65,1.23,15.38,-,-,58.84,-
163,臺北市,2018/04/07,古亭,1.3,0.32,-,44.1,120,23,15.8,2.41,13.39,1.985,0.08,1.904,1.84,1.6,15.51,-,-,61.6,-
164,臺北市,2018/04/07,中山,1.3,0.43,-,41.7,144,28,19.06,2.26,16.81,2.002,0.095,1.907,1.61,1.19,15.91,-,-,63.73,-
165,臺北市,2018/04/07,大同,2.2,0.7,-,-,140,27,53.17,23.06,30.11,2.168,0.18,1.988,-,-,-,-,-,-,-
166,臺北市,2018/04/07,萬華,2.8,0.37,-,42.1,119,30,18.86,2.59,16.28,-,-,-,1.79,1.34,16.28,-,-,57.93,-
167,臺北市,2018/04/07,陽明,1.5,0.24,420.16,56,83,30,2.15,0.29,1.81,-,-,-,2.36,-,7.93,0.65,7.08,88.33,89.3
168,臺北市,2018/04/07,士林,1.7,0.32,-,48.1,129,32,10.3,1.9,8.41,-,-,-,1.81,1.53,15.98,-,-,65.31,-
169,臺北市,2018/04/06,松山,0.9,0.38,438.46,29.5,59,19,16.74,3.15,13.6,1.913,0.098,1.815,2.26,1.76,19.85,-,-,71.87,-
170,臺北市,2018/04/06,古亭,0.9,0.4,-,28.2,48,16,15.66,2.69,12.96,1.995,0.084,1.911,2.38,1.83,19.88,-,-,73.35,-
171,臺北市,2018/04/06,中山,2.7,0.48,-,24,56,19,20.83,4.4,16.43,2.066,0.126,1.941,1.86,1.43,20.65,-,-,74.29,-
172,臺北市,2018/04/06,大同,0.8,0.83,-,-,67,19,47.26,23.52,23.74,2.24,0.214,2.026,-,-,-,-,-,-,-
