序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
167,臺北市,2001/09/07,陽明,0.5,0.26,52.8,-,12,-,0.71,0.02,0.69,-,-,-,20.93,-,85.0,52.0,-
168,臺北市,2001/09/07,士林,0.8,1.05,18.9,-,-,-,41.22,16.92,24.3,-,-,-,25.93,-,-,37.0,-
169,臺北市,2001/09/06,松山,3.1,1.42,5.6,-,38,-,86.57,50.83,35.74,-,-,-,25.63,-,-,38.0,-
170,臺北市,2001/09/06,古亭,3.2,1.29,5.0,-,-,17,57.05,28.76,28.29,-,-,-,26.82,-,-,28.0,-
171,臺北市,2001/09/06,中山,4.7,1.38,7.6,-,-,-,70.63,36.97,33.67,-,-,-,26.09,-,-,27.0,-
172,臺北市,2001/09/06,大同,5.1,2.51,-,-,46,-,118.64,77.83,40.82,4.032,1.23,2.8,26.11,-,-,49.0,-
173,臺北市,2001/09/06,萬華,2.9,1.03,-,-,37,-,45.09,10.81,34.28,-,-,-,26.56,-,-,37.0,-
174,臺北市,2001/09/06,陽明,0.5,0.27,34.2,-,12,-,3.02,0.08,2.94,-,-,-,20.5,-,96.0,42.0,-
175,臺北市,2001/09/06,士林,1.2,1.12,7.2,-,-,-,50.03,21.0,29.03,-,-,-,24.3,-,-,29.0,-
176,臺北市,2001/09/05,松山,3.4,0.96,8.2,-,33,-,53.07,21.63,31.43,-,-,-,27.28,-,-,34.0,-
177,臺北市,2001/09/05,古亭,2.2,1.1,9.1,-,26,16,57.52,25.91,31.61,-,-,-,27.98,-,-,47.0,-
178,臺北市,2001/09/05,中山,3.6,1.18,8.4,-,42,-,62.07,30.38,31.69,2.942,0.5,2.45,27.71,-,-,42.0,-
179,臺北市,2001/09/05,大同,5.8,3.01,-,-,37,-,138.61,97.14,41.47,3.97,1.39,2.58,27.89,-,-,44.0,-
180,臺北市,2001/09/05,萬華,2.3,1.14,-,-,36,-,56.6,18.58,38.02,-,-,-,27.79,-,-,36.0,-
181,臺北市,2001/09/05,陽明,1.6,0.28,30.3,-,13,-,3.78,0.08,3.7,-,-,-,21.98,-,96.0,42.0,-
182,臺北市,2001/09/05,士林,1.3,0.83,10.0,-,33,-,37.56,13.89,23.66,-,-,-,26.06,-,-,42.0,-
183,臺北市,2001/09/04,松山,5.1,0.79,13.6,-,31,-,37.53,17.9,19.63,-,-,-,29.07,-,-,51.0,-
184,臺北市,2001/09/04,古亭,2.4,1.01,22.2,-,29,14,45.0,21.92,23.08,2.441,0.53,1.91,29.93,-,-,91.0,-
185,臺北市,2001/09/04,中山,3.8,1.09,19.1,-,31,-,49.86,25.55,24.31,2.634,0.5,2.14,29.56,-,-,86.0,-
186,臺北市,2001/09/04,大同,7.3,3.46,-,-,50,-,148.9,109.59,39.3,4.455,1.88,2.58,29.69,-,-,55.0,-
187,臺北市,2001/09/04,萬華,3.4,1.04,-,-,31,-,51.93,18.26,33.67,-,-,-,29.77,-,-,31.0,-
188,臺北市,2001/09/04,陽明,2.6,0.3,26.8,-,13,-,3.1,0.19,2.91,-,-,-,23.06,-,94.0,36.0,-
189,臺北市,2001/09/04,士林,0.3,0.82,16.9,-,34,-,29.59,11.96,17.63,-,-,-,27.99,-,-,61.0,-
190,臺北市,2001/09/03,松山,2.9,1.05,11.9,-,23,-,73.82,42.38,31.44,-,-,-,26.09,-,-,31.0,-
191,臺北市,2001/09/03,古亭,2.0,1.17,7.9,-,14,10,52.73,27.55,25.19,2.564,0.59,1.97,26.45,-,-,23.0,-
192,臺北市,2001/09/03,中山,2.3,1.64,6.6,-,34,-,76.32,44.38,31.94,3.209,0.68,2.53,26.25,-,-,34.0,-
193,臺北市,2001/09/03,大同,5.0,3.65,-,-,37,-,164.41,121.33,43.08,4.768,2.04,2.73,26.05,-,-,56.0,-
194,臺北市,2001/09/03,萬華,1.9,1.34,-,-,25,-,66.85,29.86,36.99,-,-,-,26.36,-,-,25.0,-
195,臺北市,2001/09/03,陽明,0.3,0.28,34.0,-,12,-,0.71,0.03,0.69,-,-,-,22.01,-,98.0,36.0,-
196,臺北市,2001/09/03,士林,0.5,1.55,6.4,-,30,-,68.53,37.76,30.77,-,-,-,24.34,-,-,30.0,-
197,臺北市,2001/09/02,松山,1.6,0.67,12.2,-,26,-,28.95,7.02,21.94,-,-,-,25.39,-,-,26.0,-
