序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
28,臺北市,2015/08/30,士林,8.6,0.36,-,18.9,17,-,15.5,2.93,12.57,-,-,-,1.62,1.38,25.96,-,-,85.61,-
29,臺北市,2015/08/29,松山,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
30,臺北市,2015/08/29,松山,3.2,0.4,414.53,14.8,17,-,25.38,6.47,18.91,1.955,0.176,1.779,1.31,0.87,25.94,-,-,87.37,-
31,臺北市,2015/08/29,古亭,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
32,臺北市,2015/08/29,古亭,3,0.5,-,11,27,-,28.13,6.93,21.21,2.2,0.218,1.982,1.31,1.07,26.06,-,-,93.83,-
33,臺北市,2015/08/29,中山,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
34,臺北市,2015/08/29,中山,3.2,0.6,-,10.4,20,-,34.9,11.37,23.52,2.104,0.21,1.895,1.53,1.04,26.7,-,-,89.19,-
35,臺北市,2015/08/29,大同,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
36,臺北市,2015/08/29,大同,3.3,1.19,-,-,35,-,71.68,44.16,27.52,2.309,0.398,1.911,-,-,-,-,-,-,-
37,臺北市,2015/08/29,萬華,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
38,臺北市,2015/08/29,萬華,3.4,0.56,-,11.2,22,-,35.7,10.69,25.01,-,-,-,1.41,1.09,27.23,-,-,86.97,-
39,臺北市,2015/08/29,陽明,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-
40,臺北市,2015/08/29,陽明,1.1,0.13,408.69,27.8,7,-,2.89,1.16,1.72,-,-,-,-,-,20.95,3.6,4.95,99.05,7.38
41,臺北市,2015/08/29,士林,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
42,臺北市,2015/08/29,士林,10,0.45,-,14.6,19,-,22.7,5.64,17.07,-,-,-,1.19,0.75,26.04,-,-,86.49,-
43,臺北市,2015/08/28,松山,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
44,臺北市,2015/08/28,松山,2.9,0.7,429.58,11.4,27,-,41.17,10.8,30.37,2.17,0.281,1.889,1.2,0.95,25.83,-,-,86.24,-
45,臺北市,2015/08/28,古亭,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
46,臺北市,2015/08/28,古亭,2.8,0.77,-,10.4,36,-,39.25,9.96,29.3,2.385,0.324,2.06,1.28,1.07,25.68,-,-,94.24,-
47,臺北市,2015/08/28,中山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
48,臺北市,2015/08/28,中山,4.3,0.96,-,8.1,33,-,50.05,15.44,34.61,2.343,0.345,1.997,1.38,0.94,26.49,-,-,88.83,-
49,臺北市,2015/08/28,大同,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
50,臺北市,2015/08/28,大同,4,1.84,-,-,44,-,89.02,51.35,37.67,2.638,0.616,2.022,-,-,-,-,-,-,-
51,臺北市,2015/08/28,萬華,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
52,臺北市,2015/08/28,萬華,3.5,0.84,-,10.3,32,-,46.43,13.03,33.4,-,-,-,1.29,0.95,26.92,-,-,87.26,-
53,臺北市,2015/08/28,陽明,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
54,臺北市,2015/08/28,陽明,1,0.14,411.1,35.3,8,-,4.46,1.43,3.03,-,-,-,-,-,20.94,4.67,4.65,99.62,11.64
55,臺北市,2015/08/28,士林,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
56,臺北市,2015/08/28,士林,10.5,0.56,-,15.3,24,-,28.44,5.87,22.57,-,-,-,1.1,0.86,25.85,-,-,86.87,-
57,臺北市,2015/08/27,松山,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
58,臺北市,2015/08/27,松山,2.1,0.56,413.22,18.8,22,-,31.82,8.07,23.74,2.089,0.205,1.884,1.2,0.95,25.08,-,-,88.83,-
59,臺北市,2015/08/27,古亭,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
60,臺北市,2015/08/27,古亭,2.5,0.64,-,15.8,30,-,33.75,9.16,24.59,2.252,0.234,2.018,1.34,1.14,25.19,-,-,95.88,-
61,臺北市,2015/08/27,中山,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
62,臺北市,2015/08/27,中山,4,0.79,-,13.3,25,-,46.36,13.56,32.8,2.209,0.243,1.966,1.34,1.08,25.99,-,-,89.8,-
63,臺北市,2015/08/27,大同,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
64,臺北市,2015/08/27,大同,4.4,1.68,-,-,41,-,94.64,58.22,36.42,2.501,0.562,1.939,-,-,-,-,-,-,-
65,臺北市,2015/08/27,萬華,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
66,臺北市,2015/08/27,萬華,3.9,0.7,-,15.3,23,-,44.7,14.38,30.32,-,-,-,1.3,1.04,26.49,-,-,88.1,-
67,臺北市,2015/08/27,陽明,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
68,臺北市,2015/08/27,陽明,1.1,0.15,404.85,36.2,7,-,3.95,1.1,2.85,-,-,-,-,-,20.66,6.43,5.08,99.89,8.29
69,臺北市,2015/08/27,士林,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
70,臺北市,2015/08/27,士林,10.3,0.46,-,25,23,-,24.23,3.64,20.58,-,-,-,1.06,0.79,25.23,-,-,86.18,-
71,臺北市,2015/08/26,松山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
72,臺北市,2015/08/26,松山,5.9,0.48,416.88,25.1,36,-,26.31,5.16,21.15,2.025,0.168,1.857,1.43,1.12,27.57,-,-,73.16,-
73,臺北市,2015/08/26,古亭,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
74,臺北市,2015/08/26,古亭,4.6,0.51,-,24.8,42,-,25.66,4.92,20.75,2.296,0.336,1.96,1.75,1.53,27.74,-,-,79.08,-
75,臺北市,2015/08/26,中山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
76,臺北市,2015/08/26,中山,4.8,0.64,-,24,32,-,33.01,6.88,26.13,2.132,0.223,1.91,1.81,1.44,28.57,-,-,72.11,-
77,臺北市,2015/08/26,大同,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
78,臺北市,2015/08/26,大同,4.6,1.54,-,-,50,-,80.34,45.12,35.21,2.37,0.499,1.871,-,-,-,-,-,-,-
79,臺北市,2015/08/26,萬華,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
80,臺北市,2015/08/26,萬華,5,0.55,-,25.1,33,-,33.12,6.4,26.71,-,-,-,1.67,1.43,29.01,-,-,71.7,-
81,臺北市,2015/08/26,陽明,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
82,臺北市,2015/08/26,陽明,2.5,0.2,410.26,48.8,20,-,2.74,0.59,2.12,-,-,-,-,-,21.63,1,6.85,90.33,9.95
83,臺北市,2015/08/26,士林,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
84,臺北市,2015/08/26,士林,11.7,0.34,-,37.2,33,-,14.96,1.28,13.68,-,-,-,1.76,1.63,28.03,-,-,69.08,-
85,臺北市,2015/08/25,松山,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
86,臺北市,2015/08/25,松山,4.5,0.44,411.52,30.3,25,-,22.97,3.6,19.37,1.983,0.154,1.829,1.74,1.27,27.6,-,-,76.61,-
87,臺北市,2015/08/25,古亭,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
88,臺北市,2015/08/25,古亭,4.4,0.49,-,26.3,36,-,25.54,4.31,21.22,2.127,0.161,1.965,2.01,1.55,27.66,-,-,82.57,-
89,臺北市,2015/08/25,中山,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
90,臺北市,2015/08/25,中山,4.3,0.71,-,25.9,32,-,35.18,7.72,27.47,2.116,0.209,1.907,1.89,1.26,28.14,-,-,78.55,-
91,臺北市,2015/08/25,大同,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
92,臺北市,2015/08/25,大同,3.5,1.35,-,-,45,-,58.76,24.93,33.82,2.322,0.43,1.892,-,-,-,-,-,-,-
93,臺北市,2015/08/25,萬華,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
94,臺北市,2015/08/25,萬華,4.6,0.58,-,28.8,29,-,29.52,3.93,25.59,-,-,-,2.03,1.54,28.58,-,-,77.33,-
95,臺北市,2015/08/25,陽明,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
96,臺北市,2015/08/25,陽明,1,0.2,420.82,41.2,16,-,3.41,1.02,2.39,-,-,-,-,-,21.47,2.58,4.51,96.03,16.78
97,臺北市,2015/08/25,士林,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
98,臺北市,2015/08/25,士林,10.3,0.45,-,40.3,30,-,19.07,3.08,15.99,-,-,-,2.05,1.75,27.47,-,-,77.28,-
99,臺北市,2015/08/24,松山,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
100,臺北市,2015/08/24,松山,2.6,0.59,414.48,22.5,29,-,31.9,11.27,20.63,1.984,0.2,1.784,2.54,2.24,29.89,-,-,71.84,-
101,臺北市,2015/08/24,古亭,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
102,臺北市,2015/08/24,古亭,2.7,0.46,-,18.9,39,-,20.63,3.44,17.19,2.116,0.224,1.891,2.14,1.68,29.36,-,-,81.56,-
103,臺北市,2015/08/24,中山,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
104,臺北市,2015/08/24,中山,3.6,0.94,-,19.4,35,-,38.6,14.5,24.1,2.214,0.392,1.822,2.08,1.43,30.34,-,-,74.83,-
105,臺北市,2015/08/24,大同,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
106,臺北市,2015/08/24,大同,3.2,1.52,-,-,45,-,39.22,17.72,21.49,2.187,0.406,1.781,-,-,-,-,-,-,-
107,臺北市,2015/08/24,萬華,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
108,臺北市,2015/08/24,萬華,3.1,0.5,-,27.6,29,-,18.36,3.09,15.27,-,-,-,2.51,2.23,30.44,-,-,75.34,-
109,臺北市,2015/08/24,陽明,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
110,臺北市,2015/08/24,陽明,2.3,0.16,438.3,32.1,13,-,4.77,1.2,3.57,-,-,-,-,-,22.39,1,5.09,97.43,39.8
111,臺北市,2015/08/24,士林,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
112,臺北市,2015/08/24,士林,9.7,0.26,-,31.5,30,-,13.43,2.47,11,-,-,-,2.98,2.93,29.51,-,-,75.33,-
113,臺北市,2015/08/23,松山,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
114,臺北市,2015/08/23,松山,3,0.27,404.74,20.6,19,-,15.17,6.18,8.99,1.787,0.066,1.721,2.33,1.8,27.31,-,-,85.45,-
115,臺北市,2015/08/23,古亭,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
116,臺北市,2015/08/23,古亭,2,0.34,-,16,26,-,16.57,4.85,11.72,1.94,0.097,1.843,2.14,1.73,27.19,-,-,94.03,-
117,臺北市,2015/08/23,中山,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
118,臺北市,2015/08/23,中山,3,0.38,-,15.9,22,-,20.67,8.1,12.57,1.88,0.103,1.777,2.13,1.29,28.29,-,-,85.05,-
119,臺北市,2015/08/23,大同,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
120,臺北市,2015/08/23,大同,2.6,0.77,-,-,36,-,35.74,21.49,14.25,1.931,0.18,1.752,-,-,-,-,-,-,-
121,臺北市,2015/08/23,萬華,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
122,臺北市,2015/08/23,萬華,2.6,0.36,-,16.1,20,-,20.46,5.92,14.54,-,-,-,2.28,1.81,28.53,-,-,85.61,-
123,臺北市,2015/08/23,陽明,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
124,臺北市,2015/08/23,陽明,0.6,0.11,-,27.8,5,-,1.88,1.11,0.7,-,-,-,-,-,22.19,2.87,5.24,100,18.99
125,臺北市,2015/08/23,士林,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
126,臺北市,2015/08/23,士林,8.8,0.15,-,26.1,17,-,6.3,0.35,5.99,-,-,-,2.77,1.91,28.08,-,-,79.25,-
127,臺北市,2015/08/22,松山,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
128,臺北市,2015/08/22,松山,0.9,0.22,401.32,16.9,19,-,11.39,3.74,7.63,1.745,0.059,1.687,2.4,1.94,28.89,-,-,75.75,-
129,臺北市,2015/08/22,古亭,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
130,臺北市,2015/08/22,古亭,1.3,0.22,-,15.5,27,-,11.91,3.92,7.99,1.82,0.083,1.737,3.34,3.11,29.35,-,-,78.88,-
131,臺北市,2015/08/22,中山,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
132,臺北市,2015/08/22,中山,1.7,0.33,-,13.3,23,-,17.84,6.82,11.03,1.838,0.114,1.724,2.94,2.71,29.62,-,-,77.65,-
133,臺北市,2015/08/22,大同,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
134,臺北市,2015/08/22,大同,2.1,0.58,-,-,33,-,30.36,18.54,11.82,1.861,0.159,1.702,-,-,-,-,-,-,-
135,臺北市,2015/08/22,萬華,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
136,臺北市,2015/08/22,萬華,1.3,0.25,-,13.8,22,-,18.98,7.14,11.84,-,-,-,3.56,3.34,30.17,-,-,75.37,-
137,臺北市,2015/08/22,陽明,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
138,臺北市,2015/08/22,陽明,2,0.07,400.67,20.7,6,-,2.5,1.24,1.25,-,-,-,-,-,22.12,2.36,4.69,100,25.22
139,臺北市,2015/08/22,士林,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
140,臺北市,2015/08/22,士林,9.6,0.13,-,20.9,21,-,5.79,1.34,4.43,-,-,-,4.33,4.27,29.25,-,-,74.09,-
141,臺北市,2015/08/21,松山,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
142,臺北市,2015/08/21,松山,1.4,0.26,401.44,11.4,20,-,14.02,5.58,8.44,1.764,0.089,1.676,2.29,1.77,29.81,-,-,70.28,-
143,臺北市,2015/08/21,古亭,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
144,臺北市,2015/08/21,古亭,1.4,0.22,-,12.3,24,-,11.13,4.49,6.64,1.835,0.066,1.77,3.45,3.27,29.9,-,-,75.36,-
145,臺北市,2015/08/21,中山,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
146,臺北市,2015/08/21,中山,1.8,0.4,-,8.7,24,-,21.97,10.89,11.09,1.857,0.127,1.73,3.34,3.04,30.45,-,-,72.34,-
147,臺北市,2015/08/21,大同,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
148,臺北市,2015/08/21,大同,1.8,0.85,-,-,36,-,47.47,34.21,13.27,1.964,0.264,1.7,-,-,-,-,-,-,-
149,臺北市,2015/08/21,萬華,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
150,臺北市,2015/08/21,萬華,1.8,0.31,-,9,24,-,22.22,10.7,11.52,-,-,-,3.79,3.39,30.97,-,-,70.47,-
151,臺北市,2015/08/21,陽明,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
152,臺北市,2015/08/21,陽明,3.5,0.05,401.11,15,10,-,3.3,1.46,1.83,-,-,-,-,-,22.41,1.33,4.34,98.52,20.88
153,臺北市,2015/08/21,士林,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
154,臺北市,2015/08/21,士林,8.4,0.13,-,16.9,22,-,7.11,3.04,4.07,-,-,-,4.51,4.5,30.04,-,-,69.94,-
155,臺北市,2015/08/20,松山,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
156,臺北市,2015/08/20,松山,1.5,0.25,404.07,7.2,23,-,15.59,7.74,7.85,1.78,0.101,1.679,2.16,1.54,30.52,-,-,64.37,-
157,臺北市,2015/08/20,古亭,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
158,臺北市,2015/08/20,古亭,1.4,0.22,-,8.4,29,-,12.55,6.46,6.09,1.875,0.105,1.77,3.28,3.13,30.93,-,-,67.43,-
159,臺北市,2015/08/20,中山,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
160,臺北市,2015/08/20,中山,1.3,0.39,-,5.9,25,-,22.35,14.65,7.7,1.918,0.191,1.727,2.95,2.61,31.19,-,-,67,-
161,臺北市,2015/08/20,大同,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
162,臺北市,2015/08/20,大同,1.9,0.76,-,-,37,-,42.16,32.68,9.48,1.932,0.247,1.686,-,-,-,-,-,-,-
163,臺北市,2015/08/20,萬華,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
164,臺北市,2015/08/20,萬華,1.7,0.29,-,6.3,25,-,22.34,12.41,9.93,-,-,-,3.27,2.85,31.69,-,-,65.23,-
165,臺北市,2015/08/20,陽明,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
166,臺北市,2015/08/20,陽明,2.5,0.05,399.29,11.1,12,-,2.95,1.4,1.54,-,-,-,-,-,22.78,0,0,95.26,0
167,臺北市,2015/08/20,士林,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
168,臺北市,2015/08/20,士林,8.7,0.11,-,11.8,22,-,7.19,3.47,3.71,-,-,-,3.91,3.73,30.54,-,-,66.66,-
169,臺北市,2015/08/19,松山,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
170,臺北市,2015/08/19,松山,5.3,0.38,416.87,19.7,31,-,20.55,5.04,15.51,1.943,0.187,1.757,1.96,1.51,29.23,-,-,74.15,-
171,臺北市,2015/08/19,古亭,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
172,臺北市,2015/08/19,古亭,3.7,0.43,-,17,38,-,22.16,6.45,15.71,2.007,0.113,1.895,2.46,2.13,29.63,-,-,78.37,-
173,臺北市,2015/08/19,中山,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
174,臺北市,2015/08/19,中山,1.9,0.56,-,18.1,33,-,27.39,8.96,18.42,2.056,0.203,1.852,2.02,1.64,30.35,-,-,73.58,-
175,臺北市,2015/08/19,大同,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
176,臺北市,2015/08/19,大同,2.8,1,-,-,41,-,50.3,26.75,23.55,2.155,0.326,1.829,-,-,-,-,-,-,-
177,臺北市,2015/08/19,萬華,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
178,臺北市,2015/08/19,萬華,2.5,0.43,-,19.1,28,-,25.9,6.85,19.05,-,-,-,2.47,2.17,30.59,-,-,73.35,-
179,臺北市,2015/08/19,陽明,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
180,臺北市,2015/08/19,陽明,2,0.13,400.57,36,17,-,3.03,1.34,1.7,-,-,-,-,-,23.03,0,0,91.71,0
181,臺北市,2015/08/19,士林,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
182,臺北市,2015/08/19,士林,8.6,0.3,-,27.9,25,-,11.27,1.47,9.8,-,-,-,2.4,2.01,29.89,-,-,70.97,-
183,臺北市,2015/08/18,松山,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
184,臺北市,2015/08/18,松山,2.8,0.52,432.03,15.5,27,-,31.14,8.16,22.98,-,-,-,1.27,0.78,27.95,-,-,78.9,-
185,臺北市,2015/08/18,古亭,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-
186,臺北市,2015/08/18,古亭,2.5,0.55,-,15.9,34,-,28.23,8.84,19.39,2.077,0.173,1.904,1.73,1.28,27.63,-,-,87.05,-
187,臺北市,2015/08/18,中山,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
188,臺北市,2015/08/18,中山,2.5,0.72,-,9.5,27,-,36.43,11.26,25.16,2.211,0.273,1.937,1.87,1.19,29.02,-,-,78.7,-
189,臺北市,2015/08/18,大同,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
190,臺北市,2015/08/18,大同,3.7,2.05,-,-,43,-,83.89,53.07,30.82,2.637,0.678,1.96,-,-,-,-,-,-,-
191,臺北市,2015/08/18,萬華,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
192,臺北市,2015/08/18,萬華,1.6,0.59,-,16.6,26,-,31.13,7.67,23.47,-,-,-,1.57,1.1,29.2,-,-,78.75,-
193,臺北市,2015/08/18,陽明,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
194,臺北市,2015/08/18,陽明,2,0.16,408.69,34.9,16,-,5.01,1.4,3.61,-,-,-,-,-,22.33,14.5,2.68,96.15,19.37
195,臺北市,2015/08/18,士林,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
196,臺北市,2015/08/18,士林,5.9,0.42,-,23,30,-,22.61,4.94,17.67,-,-,-,2.04,1.86,28.6,-,-,76.95,-
197,臺北市,2015/08/17,松山,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
198,臺北市,2015/08/17,松山,1.7,0.65,431.45,12.3,32,-,40.65,18.45,22.2,-,-,-,1.81,1.36,29.73,-,-,67.5,-
199,臺北市,2015/08/17,古亭,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
200,臺北市,2015/08/17,古亭,2,0.54,-,14.7,38,-,25.9,8.8,17.1,2.047,0.183,1.865,1.73,1.47,29.28,-,-,75.46,-
