序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
554,新北市,2017/03/01,淡水,1.5,0.44,-,28,35,17,19.27,3.54,15.73,-,-,-,-,-,-,-,-,-,-
555,新北市,2017/03/01,汐止,4,0.5,-,21,31,19,35.94,8.87,27.07,-,-,-,0.95,0.76,15.97,-,-,80.43,-
556,新北市,2017/03/01,土城,2.8,0.79,-,19.3,45,22,44.43,12.35,32.08,2.393,0.387,2.006,0.95,0.63,16.48,-,-,77.51,-
557,新北市,2017/03/01,林口,3.2,0.46,-,33.8,51,25,31.08,8.72,22.37,-,-,-,1.69,1.12,15.06,-,-,78.78,-
558,新北市,2017/03/01,萬里,3.1,0.26,-,48.6,31,18,7.5,0.88,6.6,-,-,-,2.43,1.69,15.13,0.5,3.92,79.27,118.61
559,臺中市,2017/03/31,西屯,3.1,0.4,-,37.2,60,31,23.09,5.58,17.51,2.006,0.286,1.72,3.66,1.93,21.85,2.25,4.97,70.86,27.31
560,臺中市,2017/03/31,忠明,2.9,0.46,-,34.8,48,30,20.19,2.83,17.36,2,0.177,1.823,2.45,1.32,21.97,-,-,68.77,-
561,臺中市,2017/03/31,豐原,2.8,0.67,-,41.3,45,29,12.52,0.9,11.61,1.93,0.157,1.773,3.04,2.36,20.21,-,-,71.84,-
562,臺中市,2017/03/31,沙鹿,2.5,0.38,-,40.8,54,33,16.89,1.44,15.44,-,-,-,4.83,2.08,21.03,-,-,74.74,-
563,臺中市,2017/03/31,大里,2.4,0.42,432.03,33,64,28,20.29,3.82,16.47,1.833,0.191,1.642,2.45,1.54,21.57,-,-,69.57,-
564,臺中市,2017/03/30,西屯,4.8,0.64,-,30,88,52,47,13.73,33.27,2.289,0.459,1.83,1.27,0.85,23.38,0,0,67.02,0
565,臺中市,2017/03/30,忠明,4.6,0.8,-,25.8,78,48,43.08,9.41,33.68,2.36,0.38,1.98,1.45,0.96,23.77,-,-,65.14,-
566,臺中市,2017/03/30,豐原,3.5,0.44,-,43.1,66,32,18.02,2.14,15.87,1.967,0.175,1.792,2.05,1.66,21.34,-,-,69.1,-
567,臺中市,2017/03/30,沙鹿,3.2,0.53,-,36.9,91,54,27.92,3.74,24.18,-,-,-,2.31,1.3,22.28,-,-,74.8,-
568,臺中市,2017/03/30,大里,3.7,0.63,446.85,30.6,94,47,32.64,4.5,28.14,2.079,0.336,1.743,1.43,1.15,22.55,-,-,67.29,-
569,臺中市,2017/03/29,西屯,2,0.49,-,41.7,86,43,29.32,6.97,22.34,1.99,0.28,1.71,2.19,1.04,22.8,0,0,59.01,0
570,臺中市,2017/03/29,忠明,2.3,0.61,-,37.9,76,38,30.65,6.1,24.55,2.145,0.27,1.875,1.8,1.05,23.02,-,-,58.16,-
571,臺中市,2017/03/29,豐原,2.2,0.32,-,53.6,61,27,11.73,1.29,10.44,1.881,0.102,1.78,2.05,1.51,20.81,-,-,59.74,-
572,臺中市,2017/03/29,沙鹿,1.8,0.42,-,48.4,74,40,19.47,1.92,17.55,-,-,-,2.54,1.39,22.16,-,-,60.68,-
573,臺中市,2017/03/29,大里,2.6,0.53,435.47,39.3,83,35,23.61,3.59,20.01,1.938,0.273,1.666,1.75,1.08,21.88,-,-,59.17,-
574,臺中市,2017/03/28,西屯,3.4,0.51,-,42.4,90,41,28.86,3.51,25.35,2.004,0.263,1.741,1.68,1.32,21.26,0,0,62.2,0
575,臺中市,2017/03/28,忠明,3.2,0.69,-,35.9,75,40,31.49,3.78,27.71,2.182,0.273,1.908,1.66,1.2,21.05,-,-,60.9,-
576,臺中市,2017/03/28,豐原,3,0.45,-,56.8,81,36,15.22,1.98,13.25,2.007,0.181,1.827,2.28,2.02,19.04,-,-,63.96,-
577,臺中市,2017/03/28,沙鹿,3.5,0.62,-,50.6,109,61,23.48,1.57,21.92,-,-,-,2.48,1.92,20.47,-,-,65.94,-
578,臺中市,2017/03/28,大里,2.9,0.62,451.34,38.3,95,41,26.61,2.08,24.53,1.985,0.3,1.685,1.79,1.5,20.67,-,-,62.29,-
579,臺中市,2017/03/27,西屯,3.1,0.44,-,35.2,68,27,31.1,5.94,25.16,2.055,0.282,1.772,1.67,0.89,20.26,0,0,55.19,0
580,臺中市,2017/03/27,忠明,-,-,-,-,60,28,-,-,-,-,-,-,1.07,-,-,-,-,-,-
581,臺中市,2017/03/27,豐原,2.3,0.35,-,42.6,53,-,15.47,3.59,11.92,1.914,0.123,1.792,2.18,1.63,18.2,-,-,57.91,-
582,臺中市,2017/03/27,沙鹿,3.3,0.44,-,44.1,66,24,23.3,3.47,19.83,-,-,-,2.97,1.18,18.68,-,-,51.71,-
583,臺中市,2017/03/27,大里,2.9,0.7,456.09,28.9,72,26,34.79,7.5,27.29,2.094,0.326,1.768,1.34,0.83,19.87,-,-,63.17,-
584,臺中市,2017/03/26,西屯,1.9,0.34,-,38.7,45,21,15.59,1.61,13.97,1.73,0.08,1.65,3.19,1.76,16.08,2,4.67,73.47,20
585,臺中市,2017/03/26,忠明,2,0.45,-,33.2,40,21,18.39,2.64,15.75,1.879,0.095,1.785,2.01,1.18,14.88,-,-,74.65,-
586,臺中市,2017/03/26,豐原,1.8,0.33,-,37.5,24,9,7.62,0.22,7.56,1.842,0.063,1.779,1.99,1.21,13.47,-,-,77.67,-
587,臺中市,2017/03/26,沙鹿,2.1,0.35,-,44.6,52,29,12.35,1.07,11.29,-,-,-,4.52,1.43,14.81,-,-,71.64,-
588,臺中市,2017/03/26,大里,1.8,0.5,438.42,25.4,32,22,22.52,2.35,20.17,1.778,0.132,1.647,1.83,0.94,15.52,-,-,77.53,-
589,臺中市,2017/03/25,西屯,2.2,0.28,-,44.7,31,12,12.44,1.26,11.17,1.726,0.087,1.639,4.56,1.8,19.74,0.5,4.27,76.6,44.06
590,臺中市,2017/03/25,忠明,1.1,0.39,-,39,30,14,15.98,2.26,13.72,1.861,0.102,1.759,2.91,1.47,19.05,-,-,74.25,-
591,臺中市,2017/03/25,豐原,1.5,0.32,-,41.2,18,-,10.3,1.22,9.08,1.838,0.068,1.77,2.52,1.61,17.61,-,-,79.43,-
592,臺中市,2017/03/25,沙鹿,0.8,0.32,-,44.9,25,14,12,0.89,11.09,-,-,-,5.73,1.39,18.64,-,-,79.51,-
593,臺中市,2017/03/25,大里,1,0.42,430.78,34.2,33,15,18.37,1.5,16.88,1.691,0.118,1.573,2.73,1.07,19.73,-,-,72.99,-
594,臺中市,2017/03/24,西屯,3.1,0.45,-,36.9,47,19,24.88,3.02,21.87,1.969,0.253,1.715,2.03,1.24,21.55,0,0,67.69,0
595,臺中市,2017/03/24,忠明,2.7,0.6,-,33.8,45,20,31.62,5.89,25.73,1.994,0.182,1.813,1.82,1.01,22.28,-,-,65.41,-
596,臺中市,2017/03/24,豐原,3.6,0.48,-,36.8,45,20,20,3.47,16.54,1.975,0.173,1.802,1.92,1.37,21.45,-,-,68.45,-
597,臺中市,2017/03/24,沙鹿,2.7,0.43,-,44.4,40,22,17.88,1.87,16.01,-,-,-,3.5,1.51,20.76,-,-,72.91,-
598,臺中市,2017/03/24,大里,2.3,0.6,451.3,26,56,26,29.93,2.94,26.99,1.925,0.248,1.677,1.92,1.29,22.04,-,-,66.95,-
599,臺中市,2017/03/23,西屯,2.4,0.29,-,43.9,37,16,16.57,1.43,15.14,1.769,0.116,1.653,3.48,1.57,20.85,0,0,68.35,0
600,臺中市,2017/03/23,忠明,1.7,0.39,-,39.8,28,14,20.03,1.64,18.39,1.877,0.13,1.747,2.25,1.21,21.75,-,-,66.93,-
601,臺中市,2017/03/23,豐原,1.8,0.28,-,47.2,25,13,10.87,0.78,10.11,1.851,0.103,1.748,2.62,1.75,21.2,-,-,68.16,-
602,臺中市,2017/03/23,沙鹿,2,0.27,-,46.8,29,16,14.05,1.16,12.9,-,-,-,4.61,1.74,20.87,-,-,74.14,-
603,臺中市,2017/03/23,大里,2,0.43,461.85,35.2,35,18,22.57,1.71,20.9,1.838,0.188,1.65,2.11,1.23,21.45,-,-,65.96,-
604,臺中市,2017/03/22,西屯,1.7,0.37,-,47.2,54,25,18.33,2.38,15.94,1.801,0.115,1.686,2.82,1.4,20.15,0,0,72.75,0
605,臺中市,2017/03/22,忠明,2.1,0.46,-,44.4,48,27,19.54,3.1,16.44,1.903,0.113,1.79,2.29,1.31,20.98,-,-,70.88,-
606,臺中市,2017/03/22,豐原,3.7,0.67,-,41.2,50,22,17.78,1.92,15.92,2.004,0.171,1.833,2.16,1.54,20.24,-,-,75.03,-
607,臺中市,2017/03/22,沙鹿,2.6,0.34,-,50.5,53,24,13.42,1.63,11.79,-,-,-,4.32,1.56,20,-,-,77.8,-
608,臺中市,2017/03/22,大里,1.4,0.5,468.28,41.6,57,28,20.62,1.73,18.97,1.84,0.182,1.658,2.05,1.2,20.83,-,-,69.69,-
609,臺中市,2017/03/21,西屯,2.3,0.4,-,33.1,53,25,21.94,4.76,17.16,1.942,0.207,1.735,3.47,1.02,21.98,0,0,70.78,0
610,臺中市,2017/03/21,忠明,2.4,0.52,-,30.2,37,25,22.7,3.97,18.73,2.023,0.169,1.854,2.34,1.15,23.01,-,-,69.47,-
611,臺中市,2017/03/21,豐原,1.8,0.41,-,30.6,41,18,12.02,1.77,10.25,1.948,0.151,1.797,2.24,1.38,22.18,-,-,71.79,-
612,臺中市,2017/03/21,沙鹿,1.2,0.41,-,36.7,56,27,17.87,2.37,15.49,-,-,-,4.8,1.45,22.14,-,-,76.86,-
613,臺中市,2017/03/21,大里,1.9,0.54,467.44,26.8,56,25,24.67,4.2,20.47,2.009,0.241,1.768,1.95,1.02,22.64,-,-,67.55,-
614,臺中市,2017/03/20,西屯,4.5,0.45,-,28.2,58,30,30.35,7.6,22.75,2.011,0.281,1.73,1.66,0.92,22.46,0,0,73.5,0
615,臺中市,2017/03/20,忠明,3.4,0.6,-,25.7,54,31,29.93,6.41,23.53,2.035,0.191,1.844,1.58,0.96,23.47,-,-,71.81,-
616,臺中市,2017/03/20,豐原,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
617,臺中市,2017/03/20,沙鹿,4.4,0.45,-,28.3,52,26,23.87,3.32,20.55,-,-,-,1.83,1.18,23.37,-,-,77.98,-
618,臺中市,2017/03/20,大里,3.2,0.5,433.29,25.1,62,33,25.73,4.08,21.65,-,-,-,1.45,1.2,22.29,-,-,72.59,-
619,臺中市,2017/03/19,西屯,1.9,0.36,-,26.8,56,32,19.32,2.45,16.87,1.835,0.115,1.72,2.46,1.36,20.83,0,0,78.23,0
620,臺中市,2017/03/19,忠明,2.1,0.47,-,22.1,49,34,24.12,3.99,20.13,1.993,0.142,1.85,2.04,1.1,21.71,-,-,75.51,-
621,臺中市,2017/03/19,豐原,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
622,臺中市,2017/03/19,沙鹿,1.9,0.37,-,27.1,59,31,17.25,1.6,15.65,-,-,-,3.58,1.29,21.27,-,-,84.16,-
623,臺中市,2017/03/19,大里,2.2,0.55,-,14.4,68,36,26.76,3.4,23.36,-,-,-,1.54,0.91,21.27,-,-,73.63,-
624,臺中市,2017/03/18,西屯,3.4,0.39,-,23.8,62,36,23.58,4.39,19.19,1.882,0.154,1.728,2.14,1.42,20.85,0,0,75.39,0
625,臺中市,2017/03/18,忠明,2.4,0.52,-,17.7,55,38,30.46,7.35,23.11,2.082,0.218,1.864,1.63,1.05,21.41,-,-,73.4,-
626,臺中市,2017/03/18,豐原,3.6,0.44,-,21.6,51,25,21.39,4.65,16.74,1.997,0.162,1.834,1.61,1.19,20.58,-,-,76.56,-
627,臺中市,2017/03/18,沙鹿,2.8,0.38,-,26.8,69,40,20.18,2.34,17.83,-,-,-,3.25,1.36,20.82,-,-,83.63,-
628,臺中市,2017/03/18,大里,3.4,0.66,-,16.7,67,38,36,8.56,27.44,2.094,0.294,1.8,1.48,0.81,21.24,-,-,71.21,-
629,臺中市,2017/03/17,西屯,2.1,0.35,-,31.2,45,23,19.79,1.76,18.02,1.849,0.151,1.698,2.5,1.43,18.99,0,0,78.21,0
630,臺中市,2017/03/17,忠明,1.8,0.41,-,25.9,36,25,23.44,3.07,20.37,1.979,0.175,1.805,1.85,1.12,19.81,-,-,76.75,-
631,臺中市,2017/03/17,豐原,2.5,0.48,-,24,36,16,19.18,2.59,16.58,1.988,0.173,1.815,1.6,0.96,18.4,-,-,80.28,-
632,臺中市,2017/03/17,沙鹿,2.2,0.31,-,34.1,41,21,17.42,1.54,15.88,-,-,-,3.89,1.36,19.2,-,-,83.11,-
633,臺中市,2017/03/17,大里,2.5,0.54,470.79,20.1,46,24,30.41,3.8,26.62,1.972,0.264,1.709,1.46,0.84,19.26,-,-,74.03,-
634,臺中市,2017/03/16,西屯,1.5,0.36,-,22.8,29,16,25.05,2.92,22.14,1.892,0.177,1.715,2.48,1.31,17.4,2.67,4.35,79.8,40.79
635,臺中市,2017/03/16,忠明,2.2,0.49,-,16.3,32,17,32.46,5.14,27.32,2.056,0.221,1.835,1.91,1.06,17.82,-,-,78.23,-
636,臺中市,2017/03/16,豐原,3.6,0.38,-,20.6,25,11,23.17,4.04,19.12,2.029,0.203,1.827,1.78,1.07,16.42,-,-,82.14,-
637,臺中市,2017/03/16,沙鹿,2,0.3,-,24.2,24,13,22,1.81,20.17,-,-,-,3.46,1.29,17.29,-,-,83.85,-
638,臺中市,2017/03/16,大里,2.1,0.58,471.5,11.6,42,18,37.13,6.4,30.73,2.031,0.308,1.723,1.79,0.97,17.58,-,-,76.59,-
639,臺中市,2017/03/15,西屯,2.7,0.26,-,36.4,44,17,18.1,2.04,16.07,1.795,0.11,1.685,2.9,1.46,17.06,0,0,63.77,0
640,臺中市,2017/03/15,忠明,2.5,0.38,-,29.3,39,20,22.84,3.8,19.05,1.946,0.153,1.793,1.98,1.22,17.54,-,-,64.62,-
641,臺中市,2017/03/15,豐原,1.2,0.27,-,32.2,33,13,11.52,1.25,10.27,1.87,0.1,1.77,2.08,1.49,15.82,-,-,73.05,-
642,臺中市,2017/03/15,沙鹿,1.8,0.25,-,40.5,35,11,13.32,1.66,11.65,-,-,-,4.31,1.33,16.09,-,-,66.85,-
643,臺中市,2017/03/15,大里,2.3,0.49,457.74,28,44,18,26.82,2.5,24.36,1.9,0.216,1.684,1.62,0.87,17.55,-,-,66.7,-
644,臺中市,2017/03/14,西屯,1.7,0.31,-,44.1,32,14,11.97,1.87,10.11,1.756,0.067,1.689,4.94,1.38,15.72,1,4.88,73.29,39.01
645,臺中市,2017/03/14,忠明,2,0.35,-,36.7,27,14,14.65,1.31,13.35,1.883,0.104,1.778,3.07,1.25,16.26,-,-,71.9,-
646,臺中市,2017/03/14,豐原,2,0.28,-,38.9,17,8,8.49,0.65,7.88,1.828,0.069,1.76,2.85,1.76,14.58,-,-,78.01,-
647,臺中市,2017/03/14,沙鹿,1.2,0.27,-,46.3,24,12,11.57,1.45,10.12,-,-,-,7,1.75,15.28,-,-,74.75,-
648,臺中市,2017/03/14,大里,2.1,0.37,451.18,32.9,23,13,18.45,2.17,16.28,1.756,0.116,1.64,2.72,0.83,16.67,-,-,70.95,-
649,臺中市,2017/03/13,西屯,3.9,0.42,-,34.8,80,47,19.24,2.13,17.11,1.878,0.153,1.725,2.21,1.39,22.54,0,0,72.13,0
650,臺中市,2017/03/13,忠明,2,0.5,-,34.9,68,45,18.31,2.27,16.04,1.986,0.142,1.844,2.05,1.21,24.01,-,-,70.51,-
651,臺中市,2017/03/13,豐原,3.6,0.63,-,40.7,54,29,17.69,2.9,14.79,1.943,0.149,1.794,2.45,2.04,22.36,-,-,73.15,-
652,臺中市,2017/03/13,沙鹿,3.8,0.4,-,40,68,36,18.54,2.54,16,-,-,-,2.97,1.71,23.14,-,-,76.18,-
653,臺中市,2017/03/13,大里,2.3,0.5,438.62,37.3,100,47,19.93,2.31,17.62,1.942,0.179,1.763,1.8,1.34,22.92,-,-,70.23,-
654,臺中市,2017/03/12,西屯,2,0.42,-,40.8,82,47,17.36,1.96,15.4,1.846,0.109,1.737,1.73,1.11,21.27,0,0,77.53,0
655,臺中市,2017/03/12,忠明,1.9,0.5,-,40,79,48,16.43,1.82,14.61,1.955,0.107,1.848,1.73,0.99,22.52,-,-,75.71,-
656,臺中市,2017/03/12,豐原,1.9,0.49,-,35.7,83,34,16.93,2.4,14.53,1.964,0.129,1.835,1.72,1.24,20.4,-,-,81.24,-
657,臺中市,2017/03/12,沙鹿,2.4,0.41,-,43.5,81,40,14.3,1.85,12.45,-,-,-,2.32,1.26,21.5,-,-,82.85,-
658,臺中市,2017/03/12,大里,1.9,0.5,438.11,40.3,96,49,17.48,1.79,15.69,1.873,0.121,1.752,1.69,1.35,21.34,-,-,75.03,-
659,臺中市,2017/03/11,西屯,1.3,0.32,-,43.9,40,16,16.13,1.87,14.25,1.803,0.105,1.697,2.85,1.4,20.27,0,0,76.44,0
660,臺中市,2017/03/11,忠明,1.8,0.37,-,39.6,32,21,17.65,1.92,15.73,1.911,0.1,1.811,1.99,1.15,21.34,-,-,75.01,-
661,臺中市,2017/03/11,豐原,1.9,0.36,-,37.7,37,17,14.52,1.78,12.74,1.907,0.105,1.803,2.21,1.32,19.75,-,-,78.91,-
662,臺中市,2017/03/11,沙鹿,1.8,0.3,-,46.3,35,14,13.15,1.28,11.87,-,-,-,3.85,1.47,20.69,-,-,81.28,-
663,臺中市,2017/03/11,大里,1.5,0.46,433.64,39.9,49,27,20.7,2.32,18.38,1.879,0.145,1.735,1.73,0.89,20.51,-,-,73.49,-
664,臺中市,2017/03/10,西屯,3.8,0.81,-,28.8,78,47,48.64,18.85,29.79,2.374,0.488,1.887,1.85,1.02,19.7,0,0,78.64,0
665,臺中市,2017/03/10,忠明,3.4,0.9,-,28.2,70,49,45.12,15.02,30.09,2.46,0.443,2.016,1.6,1.01,20.76,-,-,76.96,-
666,臺中市,2017/03/10,豐原,2.1,0.55,-,33.9,57,29,19.14,3.01,16.13,2.058,0.215,1.843,1.92,1.52,18.79,-,-,80.66,-
667,臺中市,2017/03/10,沙鹿,3.5,0.75,-,29.6,74,49,37.09,9.45,27.64,-,-,-,2.5,1.1,19.91,-,-,83.39,-
668,臺中市,2017/03/10,大里,3.3,0.78,453.99,28.4,87,48,33.15,7.43,25.72,2.207,0.387,1.82,1.55,1.07,19.7,-,-,76.48,-
669,臺中市,2017/03/09,西屯,4.2,0.72,-,17.6,56,32,51.78,16.05,35.73,2.419,0.546,1.873,1.02,0.61,18.36,0,0,72.52,0
670,臺中市,2017/03/09,忠明,3.3,0.96,-,16,47,33,58.31,19.68,38.63,2.434,0.431,2.003,1.16,0.74,18.99,-,-,72.06,-
671,臺中市,2017/03/09,豐原,2.9,0.75,-,19.1,53,21,28.28,5.03,23.25,2.215,0.313,1.902,1.32,0.95,17.32,-,-,77.51,-
672,臺中市,2017/03/09,沙鹿,3.1,0.63,-,20.5,44,26,34.62,7.19,27.43,-,-,-,1.44,0.79,17.57,-,-,77.14,-
673,臺中市,2017/03/09,大里,3.6,0.89,454.48,12,74,39,46.49,10.21,36.29,2.347,0.495,1.853,1.18,0.96,17.87,-,-,74.55,-
674,臺中市,2017/03/08,西屯,1.8,0.37,-,31.5,36,22,20.21,1.97,18.25,1.887,0.147,1.74,2.35,1.31,14.91,1.3,5.07,78.88,17.14
675,臺中市,2017/03/08,忠明,2.5,0.54,-,22.2,30,22,28.52,3.86,24.66,2.037,0.194,1.844,1.58,0.92,14.78,-,-,78.71,-
676,臺中市,2017/03/08,豐原,1.3,0.39,-,27,22,10,14.14,2.11,12.03,1.975,0.153,1.822,1.55,0.97,13.78,-,-,83.24,-
677,臺中市,2017/03/08,沙鹿,1.7,0.37,-,37.6,35,24,16.31,1.71,14.6,-,-,-,3.46,1.26,14.16,-,-,81.49,-
678,臺中市,2017/03/08,大里,2.4,0.64,440.05,14.3,36,23,36.86,5.43,31.43,2.087,0.308,1.778,1.25,0.76,14.98,-,-,79.27,-
679,臺中市,2017/03/07,西屯,2.2,0.33,-,37.9,55,29,17.7,2.05,15.65,1.812,0.094,1.719,3.17,1.17,15,0.5,4.11,72.13,103.11
680,臺中市,2017/03/07,忠明,2.7,0.45,-,29.4,45,28,24.12,2.88,21.24,1.956,0.148,1.807,2.14,1.09,15.23,-,-,71.45,-
681,臺中市,2017/03/07,豐原,1.4,0.34,-,37.8,37,16,10.19,1.29,8.9,1.893,0.101,1.792,2.32,1.44,14,-,-,75.43,-
682,臺中市,2017/03/07,沙鹿,2.4,0.32,-,41.1,45,25,15.62,1.67,13.95,-,-,-,4.87,1.5,14.23,-,-,74.77,-
683,臺中市,2017/03/07,大里,2,0.56,435.62,24.6,52,30,28.57,3.09,25.5,1.953,0.228,1.725,1.82,0.96,15.84,-,-,70.03,-
684,臺中市,2017/03/06,西屯,2,0.32,-,38.9,40,22,14.01,2.03,11.98,1.769,0.086,1.683,4.24,1.14,17.93,0.6,4.94,75.58,51.44
685,臺中市,2017/03/06,忠明,1.7,0.37,-,34,32,18,16.89,3.19,13.71,1.885,0.11,1.775,2.63,1.21,18.51,-,-,73.7,-
686,臺中市,2017/03/06,豐原,1.5,0.26,-,38.3,22,10,9.84,2.28,7.59,1.82,0.062,1.758,2.82,1.65,17.48,-,-,75.85,-
687,臺中市,2017/03/06,沙鹿,0.8,0.28,-,40.8,36,20,12.47,1.57,10.89,-,-,-,5.95,1.68,17.89,-,-,79.42,-
688,臺中市,2017/03/06,大里,2.1,0.38,426.38,32.4,35,15,19.2,3.29,15.91,1.819,0.12,1.699,2.41,0.97,18.89,-,-,71.08,-
689,臺中市,2017/03/05,西屯,3.2,0.44,-,44,77,43,19.28,2.92,16.37,1.955,0.186,1.77,1.47,1.36,21.71,0,0,66.24,0
690,臺中市,2017/03/05,忠明,2.6,0.61,-,38.2,70,44,24.31,4.1,20.21,2.074,0.18,1.894,1.36,1.1,22.69,-,-,65.08,-
691,臺中市,2017/03/05,豐原,2.7,0.45,-,52.2,58,26,12.45,0.75,11.69,1.9,0.1,1.801,2.41,2.14,21.2,-,-,65.54,-
692,臺中市,2017/03/05,沙鹿,3.3,0.59,-,43.4,90,51,24.29,2.65,21.62,-,-,-,1.9,1.53,22.33,-,-,72.26,-
693,臺中市,2017/03/05,大里,2.7,0.5,438.65,40.7,70,42,17.7,1.59,16.12,1.961,0.191,1.77,1.57,1.4,21.44,-,-,66.21,-
694,臺中市,2017/03/04,西屯,3.8,0.47,-,32.5,71,35,28.16,3.3,24.86,2.002,0.244,1.759,1.53,1.1,20.14,0,0,63.55,0
695,臺中市,2017/03/04,忠明,3.3,0.64,-,27.4,66,33,36.07,6.23,29.83,2.067,0.217,1.851,1.37,0.98,20.85,-,-,62.46,-
696,臺中市,2017/03/04,豐原,2.9,0.39,-,38.3,50,23,17.43,2.93,14.51,1.929,0.122,1.806,1.95,1.37,18.84,-,-,64.72,-
697,臺中市,2017/03/04,沙鹿,2.3,0.44,-,31.2,65,33,22.8,1.43,21.35,-,-,-,2.44,1.22,19.4,-,-,76.13,-
698,臺中市,2017/03/04,大里,3.3,0.64,443.36,27.6,75,38,35.73,4.27,31.45,2.062,0.275,1.787,1.4,1.04,20.21,-,-,63.27,-
699,臺中市,2017/03/03,西屯,3.3,0.4,-,33.6,63,31,26.32,3.32,23,1.895,0.164,1.731,2.04,1.41,16.01,0,0,60.03,0
700,臺中市,2017/03/03,忠明,3.7,0.57,-,25.9,58,30,37.57,7.97,29.61,2.059,0.217,1.842,1.55,0.96,17.56,-,-,60.13,-
701,臺中市,2017/03/03,豐原,3.1,0.42,-,32,63,25,21.97,4.87,17.1,1.993,0.171,1.823,1.63,1.21,16.25,-,-,65.35,-
702,臺中市,2017/03/03,沙鹿,2,0.34,-,38.1,53,24,20.09,1.77,18.32,-,-,-,3.12,1.25,15.89,-,-,66.51,-
703,臺中市,2017/03/03,大里,3.4,0.55,440.45,25.5,86,38,44.29,8.33,35.97,2.155,0.346,1.809,1.37,0.92,17.21,-,-,61.47,-
704,臺中市,2017/03/02,西屯,3.6,0.34,-,47.5,72,38,16.74,1.21,15.53,1.839,0.104,1.735,4.43,1.44,15.54,0,0,51.65,0
705,臺中市,2017/03/02,忠明,3.9,0.45,-,39.4,71,36,22.28,2.31,19.97,1.964,0.14,1.824,2.53,0.99,18.3,-,-,53.37,-
706,臺中市,2017/03/02,豐原,2.8,0.36,-,48.6,65,26,12.05,1.51,10.55,1.894,0.103,1.791,2.36,1.16,16.43,-,-,53.08,-
707,臺中市,2017/03/02,沙鹿,2.8,0.35,-,45.3,76,30,16.83,1.08,15.74,-,-,-,5.7,1.48,16.39,-,-,61.52,-
708,臺中市,2017/03/02,大里,3.3,0.45,432.19,33.7,80,36,25.2,1.63,23.65,1.978,0.221,1.757,2.19,0.89,17.6,-,-,56.5,-
709,臺中市,2017/03/01,西屯,1.8,0.3,-,37.7,43,24,17.46,2.41,15.05,1.792,0.093,1.699,2.97,1.32,16.51,0,0,62.41,0
710,臺中市,2017/03/01,忠明,2.5,0.45,-,31.3,44,25,22.75,3.63,19.12,1.94,0.137,1.803,1.99,1.02,19.29,-,-,62.94,-
711,臺中市,2017/03/01,豐原,2.4,0.33,-,34.4,35,16,12.46,1.89,10.57,1.885,0.096,1.789,1.93,1.18,17.09,-,-,67.16,-
712,臺中市,2017/03/01,沙鹿,2,0.32,-,37.2,37,20,16.01,1.67,14.34,-,-,-,3.76,1.39,17.59,-,-,71.37,-
713,臺中市,2017/03/01,大里,2,0.57,431.99,26.8,49,25,28.41,3.32,25.1,1.937,0.245,1.691,1.63,0.93,18.46,-,-,63.86,-
714,臺南市,2017/03/31,新營,2.7,0.37,-,31,80,35,13.9,1.46,12.45,2.187,0.108,2.078,2.68,1.55,23.65,0,0,70.2,0
715,臺南市,2017/03/31,善化,3.7,0.32,429.45,30,61,30,13.7,1.77,11.92,-,-,-,3.5,2.19,24.61,-,-,73.68,-
716,臺南市,2017/03/31,安南,3.4,0.38,-,32.4,70,33,15.99,1.7,14.23,2.158,0.172,1.987,3.62,2.45,24.5,-,-,71.34,-
717,臺南市,2017/03/31,臺南,3.8,0.43,-,31.4,61,31,18.05,2.89,15.16,2.109,0.15,1.959,2.73,1.87,24.74,-,-,66.82,-
718,臺南市,2017/03/30,新營,3.4,0.48,-,37.3,106,55,20.77,1.46,19.32,2.294,0.175,2.119,1.45,0.86,23.95,0,0,67.21,0
719,臺南市,2017/03/30,善化,3.8,0.41,443.02,41.5,80,46,17.32,2.04,15.28,-,-,-,1.85,1.3,26.7,-,-,65.4,-
720,臺南市,2017/03/30,安南,4.5,0.48,-,49.8,106,56,21.51,2.81,18.7,2.328,0.213,2.115,1.99,1.53,24.6,-,-,68,-
721,臺南市,2017/03/30,臺南,4.8,0.61,-,56.8,85,54,21.59,2.57,19.02,2.254,0.235,2.019,1.68,1.17,25.05,-,-,60.21,-
722,臺南市,2017/03/29,新營,3.4,0.43,-,40,101,49,19.66,1.34,18.4,2.219,0.137,2.082,2.1,1.17,23.24,0,0,62.54,0
723,臺南市,2017/03/29,善化,3.6,0.38,433.33,43.1,82,43,13.39,1.37,12.01,-,-,-,2.55,1.25,26.85,-,-,59.95,-
