序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
1057,臺中市,2016/02/27,大里,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
1058,臺中市,2016/02/27,大里,2.4,0.6,428.34,15.8,32,-,35.27,9.65,25.62,2.183,0.253,1.93,1.59,0.67,17.62,-,-,76.63,-
1059,臺中市,2016/02/26,西屯,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
1060,臺中市,2016/02/26,西屯,2,0.42,-,16,43,-,29.08,3.96,25.12,2.05,0.255,1.795,2.53,1.1,15.44,0,0,81.9,0
1061,臺中市,2016/02/26,忠明,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
1062,臺中市,2016/02/26,忠明,2.7,0.55,-,10.8,40,-,38.24,8.66,29.58,2.091,0.269,1.822,1.85,0.94,15.79,-,-,76.86,-
1063,臺中市,2016/02/26,豐原,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
1064,臺中市,2016/02/26,豐原,2,0.52,-,11.7,30,-,27.48,5.03,22.45,2.201,0.266,1.936,1.67,0.78,14.48,-,-,79.43,-
1065,臺中市,2016/02/26,沙鹿,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
1066,臺中市,2016/02/26,沙鹿,2.4,0.38,-,22.4,38,-,22.86,2.37,20.48,-,-,-,3.62,1.19,13.96,-,-,85.21,-
1067,臺中市,2016/02/26,大里,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
1068,臺中市,2016/02/26,大里,2.8,0.69,430.72,9,37,-,44,11,33,2.253,0.342,1.911,1.6,0.75,17.36,-,-,74.65,-
1069,臺中市,2016/02/25,西屯,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1070,臺中市,2016/02/25,西屯,2,0.35,-,26.3,41,-,19.23,2.99,16.25,1.882,0.149,1.733,2.39,1.3,15.76,0,0,75.04,0
1071,臺中市,2016/02/25,忠明,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1072,臺中市,2016/02/25,忠明,2.6,0.51,-,16.8,34,-,30.88,6.45,24.42,2.029,0.226,1.802,1.67,0.93,16.21,-,-,71.66,-
1073,臺中市,2016/02/25,豐原,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1074,臺中市,2016/02/25,豐原,1.8,0.45,-,17.4,25,-,16.88,3.53,13.35,2.12,0.204,1.916,1.2,0.77,14.85,-,-,78.09,-
1075,臺中市,2016/02/25,沙鹿,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
1076,臺中市,2016/02/25,沙鹿,1.6,0.31,-,29.3,33,-,15.56,1.57,13.99,-,-,-,3.7,1.36,14.35,-,-,75.03,-
1077,臺中市,2016/02/25,大里,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1078,臺中市,2016/02/25,大里,3.1,0.7,428.46,13.9,44,-,39.68,10.15,29.53,2.24,0.326,1.914,1.29,0.79,17.71,-,-,71.91,-
1079,臺中市,2016/02/24,西屯,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1080,臺中市,2016/02/24,西屯,1.6,0.31,-,42.8,31,-,10.92,1.2,9.72,1.826,0.083,1.743,4.99,2.36,14.88,0,0,76.94,0
1081,臺中市,2016/02/24,忠明,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
1082,臺中市,2016/02/24,忠明,1.6,0.4,-,35,25,-,16.61,1.37,15.22,1.886,0.106,1.779,2.66,1.27,15.44,-,-,72.01,-
1083,臺中市,2016/02/24,豐原,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
1084,臺中市,2016/02/24,豐原,1.8,0.35,-,38.5,18,-,8.38,1.82,6.56,1.953,0.078,1.875,2.61,1.64,13.46,-,-,76.52,-
1085,臺中市,2016/02/24,沙鹿,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1086,臺中市,2016/02/24,沙鹿,1.5,0.32,-,43,32,-,10.69,1.07,9.64,-,-,-,6.87,1.86,13.59,-,-,78.88,-
1087,臺中市,2016/02/24,大里,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
1088,臺中市,2016/02/24,大里,2.1,0.47,417.16,31,21,-,19.1,2.08,17.02,1.968,0.11,1.858,2.49,0.74,17.07,-,-,70.86,-
1089,臺中市,2016/02/23,西屯,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1090,臺中市,2016/02/23,西屯,1.8,0.3,-,34.5,39,-,14.32,2.33,12,1.837,0.108,1.729,5.49,1.53,16.13,0,0,78.84,0
1091,臺中市,2016/02/23,忠明,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1092,臺中市,2016/02/23,忠明,1.8,0.39,-,27.1,38,-,18.71,2.65,16.06,1.901,0.132,1.769,3.2,1.28,16.72,-,-,73.62,-
1093,臺中市,2016/02/23,豐原,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1094,臺中市,2016/02/23,豐原,2.3,0.34,-,29.7,18,-,11.08,1.99,9.08,1.968,0.101,1.868,2.76,1.63,15.79,-,-,75.09,-
1095,臺中市,2016/02/23,沙鹿,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
1096,臺中市,2016/02/23,沙鹿,1.5,0.32,-,33.3,32,-,13.79,1.61,12.18,-,-,-,7.36,1.91,14.36,-,-,82.92,-
1097,臺中市,2016/02/23,大里,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1098,臺中市,2016/02/23,大里,2.2,0.47,422.16,24.1,39,-,22.17,3.26,18.9,2.016,0.166,1.849,2.9,0.82,18.56,-,-,71.27,-
1099,臺中市,2016/02/22,西屯,-,-,-,-,-,56,-,-,-,-,-,-,-,-,-,-,-,-,-
1100,臺中市,2016/02/22,西屯,3.8,0.61,-,25.2,103,-,32.23,6.38,25.85,2.025,0.225,1.8,2.08,1.17,18.09,0,0,80.23,0
1101,臺中市,2016/02/22,忠明,-,-,-,-,-,50,-,-,-,-,-,-,-,-,-,-,-,-,-
1102,臺中市,2016/02/22,忠明,2.9,0.73,-,22,107,-,36.88,7.4,29.49,2.111,0.242,1.869,1.67,0.99,18.7,-,-,74.54,-
1103,臺中市,2016/02/22,豐原,-,-,-,-,-,62,-,-,-,-,-,-,-,-,-,-,-,-,-
1104,臺中市,2016/02/22,豐原,3.9,0.77,-,18.5,-,-,32.51,6.32,26.2,2.254,0.277,1.977,1.61,1.16,17.3,-,-,77.47,-
1105,臺中市,2016/02/22,沙鹿,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,-
1106,臺中市,2016/02/22,沙鹿,1.8,0.5,-,28.7,88,-,23.42,3.69,19.73,-,-,-,2.96,1.18,16.22,-,-,87.05,-
1107,臺中市,2016/02/22,大里,-,-,-,-,-,60,-,-,-,-,-,-,-,-,-,-,-,-,-
1108,臺中市,2016/02/22,大里,3.3,0.93,443.72,20.9,132,-,43.72,10.69,33.04,2.38,0.37,2.011,1.4,0.83,19.63,-,-,74.61,-
1109,臺中市,2016/02/21,西屯,-,-,-,-,-,52,-,-,-,-,-,-,-,-,-,-,-,-,-
1110,臺中市,2016/02/21,西屯,3.1,0.66,-,26,101,-,35.36,9.01,26.35,2.145,0.266,1.879,1.64,1,16.77,0,0,67.44,0
1111,臺中市,2016/02/21,忠明,-,-,-,-,-,49,-,-,-,-,-,-,-,-,-,-,-,-,-
1112,臺中市,2016/02/21,忠明,4.4,0.89,-,22.8,93,-,45.86,14.37,31.49,2.217,0.294,1.923,1.32,0.78,17.34,-,-,64.22,-
1113,臺中市,2016/02/21,豐原,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
1114,臺中市,2016/02/21,豐原,3.2,0.71,-,30.2,47,-,18,2.15,15.84,2.138,0.181,1.958,1.7,1.29,15.96,-,-,71.42,-
1115,臺中市,2016/02/21,沙鹿,-,-,-,-,-,46,-,-,-,-,-,-,-,-,-,-,-,-,-
1116,臺中市,2016/02/21,沙鹿,3.6,0.76,-,24,112,-,31.14,8.41,22.73,-,-,-,2.08,0.94,14.96,-,-,69.11,-
1117,臺中市,2016/02/21,大里,-,-,-,-,-,46,-,-,-,-,-,-,-,-,-,-,-,-,-
1118,臺中市,2016/02/21,大里,4.4,0.79,438.27,21.3,97,-,36.79,6.37,30.41,2.235,0.27,1.965,1.16,0.83,18.13,-,-,66.6,-
1119,臺中市,2016/02/20,西屯,1.3,0.3,-,41.2,56,-,11.31,1.55,9.74,1.854,0.087,1.767,5.37,2.44,15.01,0,0,69.96,0
1120,臺中市,2016/02/20,忠明,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-
1121,臺中市,2016/02/20,忠明,2,0.41,-,33.8,43,-,16.53,1.87,14.65,1.902,0.107,1.796,2.8,1.37,15.66,-,-,65.63,-
1122,臺中市,2016/02/20,豐原,0.8,0.39,-,36.7,24,-,8.18,1.65,6.53,1.946,0.067,1.879,2.89,2.07,13.91,-,-,69.75,-
1123,臺中市,2016/02/20,沙鹿,-,-,-,-,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-
1124,臺中市,2016/02/20,沙鹿,1.3,0.35,-,41.3,60,-,11.14,1.71,9.43,-,-,-,6.99,1.76,13.81,-,-,70.2,-
1125,臺中市,2016/02/20,大里,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
1126,臺中市,2016/02/20,大里,2.4,0.48,418.58,28.8,31,-,19.99,1.87,18.13,1.999,0.144,1.855,2.58,0.88,17.42,-,-,65.62,-
1127,臺中市,2016/02/19,西屯,2.4,0.44,-,17.7,57,-,29.5,6.59,22.91,2.03,0.229,1.801,2.71,1.35,17.57,0,0,84.12,0
1128,臺中市,2016/02/19,忠明,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-
1129,臺中市,2016/02/19,忠明,2.4,0.61,-,13.9,59,-,36.69,10.96,25.73,2.116,0.275,1.841,1.9,1.12,17.94,-,-,78.88,-
1130,臺中市,2016/02/19,豐原,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-
1131,臺中市,2016/02/19,豐原,3.5,0.53,-,14.5,36,-,24.36,5.25,19.11,2.125,0.195,1.93,1.95,1.22,16.64,-,-,80.53,-
1132,臺中市,2016/02/19,沙鹿,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-
1133,臺中市,2016/02/19,沙鹿,1.9,0.39,-,19.7,51,-,21.33,2.43,18.9,-,-,-,3.64,1.32,16.26,-,-,89.82,-
1134,臺中市,2016/02/19,大里,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
1135,臺中市,2016/02/19,大里,2.7,0.83,442.15,13.7,68,-,45.64,14.96,30.68,2.427,0.446,1.981,1.52,0.77,19.11,-,-,77.08,-
1136,臺中市,2016/02/18,西屯,-,-,-,-,-,33,-,-,-,-,-,-,-,-,-,-,-,-,-
1137,臺中市,2016/02/18,西屯,1.9,0.44,-,26.6,54,-,25.87,4.1,21.77,2.004,0.2,1.804,2.09,1.2,17.06,0.6,4.34,83.68,51.12
1138,臺中市,2016/02/18,忠明,-,-,-,-,-,33,-,-,-,-,-,-,-,-,-,-,-,-,-
1139,臺中市,2016/02/18,忠明,1.8,0.61,-,21.9,52,-,33.09,6.68,26.41,2.104,0.246,1.858,1.56,0.88,17.44,-,-,79.43,-
1140,臺中市,2016/02/18,豐原,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-
1141,臺中市,2016/02/18,豐原,2.8,0.56,-,23.9,35,-,22.66,3.62,19.03,2.15,0.22,1.929,1.51,0.87,16.04,-,-,80.98,-
1142,臺中市,2016/02/18,沙鹿,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
1143,臺中市,2016/02/18,沙鹿,1.8,0.46,-,26.6,46,-,20.34,1.9,18.44,-,-,-,2.71,1.21,16.03,-,-,87.8,-
1144,臺中市,2016/02/18,大里,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-
1145,臺中市,2016/02/18,大里,3.1,0.79,-,18.2,67,-,45.74,12.36,33.38,2.351,0.38,1.972,1.31,0.73,18.37,-,-,79.05,-
1146,臺中市,2016/02/17,西屯,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
1147,臺中市,2016/02/17,西屯,2.6,0.48,-,14.5,53,-,32.15,6.21,25.95,2.063,0.248,1.816,1.67,1.18,15.59,0,0,74.25,0
1148,臺中市,2016/02/17,忠明,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
1149,臺中市,2016/02/17,忠明,2.4,0.66,-,12,49,-,39.03,9.85,29.18,2.151,0.286,1.865,1.38,0.86,16.03,-,-,69.95,-
1150,臺中市,2016/02/17,豐原,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
1151,臺中市,2016/02/17,豐原,1.9,0.66,-,12.7,41,-,27.13,5.34,21.79,2.226,0.28,1.946,1.24,0.88,14.55,-,-,74.53,-
1152,臺中市,2016/02/17,沙鹿,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
1153,臺中市,2016/02/17,沙鹿,2.3,0.41,-,17.1,36,-,21.96,2.57,19.39,-,-,-,2.44,1.11,13.85,-,-,78.76,-
1154,臺中市,2016/02/17,大里,-,-,-,-,-,33,-,-,-,-,-,-,-,-,-,-,-,-,-
1155,臺中市,2016/02/17,大里,3,0.8,-,10,74,-,49.56,16.79,32.76,2.418,0.443,1.975,1.1,0.75,17.18,-,-,71.6,-
1156,臺中市,2016/02/16,西屯,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
1157,臺中市,2016/02/16,西屯,2.1,0.32,-,27.1,44,-,18.14,2.26,15.86,1.92,0.158,1.762,2.69,1.35,13.14,0,0,67.95,0
1158,臺中市,2016/02/16,忠明,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
1159,臺中市,2016/02/16,忠明,1.6,0.44,-,20.3,35,-,26.97,5.38,21.58,1.998,0.21,1.788,1.96,1.27,13.63,-,-,64.63,-
1160,臺中市,2016/02/16,豐原,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
1161,臺中市,2016/02/16,豐原,1.6,0.49,-,21.5,26,-,14.84,2.54,12.3,2.053,0.154,1.899,1.39,0.87,11.62,-,-,72.32,-
1162,臺中市,2016/02/16,沙鹿,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
1163,臺中市,2016/02/16,沙鹿,1.9,0.31,-,29.5,35,-,13.6,1.62,11.98,-,-,-,3.72,1.28,11.84,-,-,69.02,-
1164,臺中市,2016/02/16,大里,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1165,臺中市,2016/02/16,大里,3.4,0.61,431.77,16.4,50,-,34.55,8.66,25.89,2.16,0.288,1.873,1.38,0.85,15.49,-,-,66.05,-
1166,臺中市,2016/02/15,西屯,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
1167,臺中市,2016/02/15,西屯,1.7,0.36,-,31.5,39,-,9.82,1.57,8.24,1.843,0.079,1.764,5.35,2.05,11.88,0,0,73.68,0
1168,臺中市,2016/02/15,忠明,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1169,臺中市,2016/02/15,忠明,1.4,0.44,-,25.8,25,-,14.76,2.48,12.28,1.897,0.096,1.801,3.03,1.4,12.4,-,-,68.47,-
1170,臺中市,2016/02/15,豐原,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
1171,臺中市,2016/02/15,豐原,1.6,0.39,-,26.2,17,-,8.13,1.96,6.16,1.891,0.065,1.826,2.86,1.68,10.52,-,-,72.82,-
1172,臺中市,2016/02/15,沙鹿,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
1173,臺中市,2016/02/15,沙鹿,1.8,0.34,-,31.1,37,-,10.68,2.53,8.15,-,-,-,7.19,1.8,10.56,-,-,73.89,-
1174,臺中市,2016/02/15,大里,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1175,臺中市,2016/02/15,大里,2.3,0.49,419.92,23.8,32,-,17.44,3.24,14.2,1.97,0.126,1.844,3.26,0.82,14.84,-,-,68.39,-
1176,臺中市,2016/02/14,西屯,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
1177,臺中市,2016/02/14,西屯,2.1,0.37,-,18.6,23,-,14.2,2.97,11.23,1.89,0.12,1.77,3.58,1.59,18.96,0,0,77.66,0
1178,臺中市,2016/02/14,忠明,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1179,臺中市,2016/02/14,忠明,1,0.42,-,17,13,-,15.14,3.13,12.01,1.88,0.08,1.8,2.4,1.1,20.05,-,-,71.05,-
1180,臺中市,2016/02/14,豐原,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1181,臺中市,2016/02/14,豐原,2.4,0.35,-,20.4,12,-,8.82,1.74,7.08,1.804,0.059,1.745,2.29,1.63,18.37,-,-,74.11,-
1182,臺中市,2016/02/14,沙鹿,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
1183,臺中市,2016/02/14,沙鹿,1.9,0.39,-,20.5,23,-,12.43,2.77,9.68,-,-,-,5.03,1.88,18.01,-,-,79.61,-
1184,臺中市,2016/02/14,大里,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
1185,臺中市,2016/02/14,大里,2.7,0.45,425.03,16.2,16,-,16.2,3.3,12.9,1.991,0.127,1.865,2.28,0.73,20.74,-,-,72.11,-
1186,臺中市,2016/02/13,西屯,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
1187,臺中市,2016/02/13,西屯,1.3,0.3,-,18.2,27,-,16.48,3.74,12.73,1.818,0.1,1.718,2.61,2.45,24.25,0,0,64.41,0
1188,臺中市,2016/02/13,忠明,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
1189,臺中市,2016/02/13,忠明,1.5,0.39,-,16,17,-,18.86,5.09,13.77,1.897,0.113,1.784,1.83,1.45,25.37,-,-,60.71,-
1190,臺中市,2016/02/13,豐原,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
1191,臺中市,2016/02/13,豐原,1.9,0.25,-,22.7,10,-,7.43,1.49,5.95,1.787,0.059,1.728,3.19,3.05,24.06,-,-,56.87,-
1192,臺中市,2016/02/13,沙鹿,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1193,臺中市,2016/02/13,沙鹿,2.2,0.25,-,22.5,25,-,10.87,1.13,9.79,-,-,-,3.48,3.22,23.91,-,-,66.59,-
1194,臺中市,2016/02/13,大里,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
1195,臺中市,2016/02/13,大里,4.7,0.42,426.28,17.1,24,-,18.05,5.81,12.24,2.022,0.171,1.852,2.03,1.94,24.45,-,-,62.38,-
1196,臺中市,2016/02/12,西屯,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
1197,臺中市,2016/02/12,西屯,1.8,0.41,-,25.3,30,-,20,4.9,15.1,1.976,0.138,1.839,1.84,1.63,23.1,0,0,78.31,0
1198,臺中市,2016/02/12,忠明,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
1199,臺中市,2016/02/12,忠明,2.1,0.58,-,20.3,27,-,26.32,6.57,19.76,2.076,0.183,1.893,1.29,0.97,23.8,-,-,76.13,-
1200,臺中市,2016/02/12,豐原,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
1201,臺中市,2016/02/12,豐原,1.2,0.32,-,26.4,12,-,8.76,0.89,7.86,1.742,0.073,1.67,2.61,2.47,22.63,-,-,71.27,-
1202,臺中市,2016/02/12,沙鹿,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
1203,臺中市,2016/02/12,沙鹿,4.5,0.41,-,23.4,37,-,20.36,3.64,16.7,-,-,-,1.82,1.43,22.35,-,-,82,-
1204,臺中市,2016/02/12,大里,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
1205,臺中市,2016/02/12,大里,3,0.56,427.6,21.6,29,-,20.85,5.27,15.57,2.103,0.19,1.912,1.62,1.2,23.26,-,-,73.37,-
1206,臺中市,2016/02/11,西屯,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,-
1207,臺中市,2016/02/11,西屯,2.5,0.55,-,28.5,62,-,29.54,7.08,22.47,2.004,0.17,1.834,1.75,1.09,19.18,1.33,6.01,75.7,12.56
1208,臺中市,2016/02/11,忠明,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
1209,臺中市,2016/02/11,忠明,2.6,0.66,-,26.1,59,-,35.96,10.1,25.86,2.069,0.185,1.884,1.7,1.17,19.92,-,-,71,-
1210,臺中市,2016/02/11,豐原,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
1211,臺中市,2016/02/11,豐原,3.1,0.37,-,31.6,34,-,12.82,1.97,10.86,1.703,0.074,1.629,2.16,1.7,18.57,-,-,68.8,-
1212,臺中市,2016/02/11,沙鹿,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-
1213,臺中市,2016/02/11,沙鹿,1.5,0.48,-,29.4,58,-,21.56,4.38,17.18,-,-,-,3.07,2.01,17.52,-,-,83.8,-
1214,臺中市,2016/02/11,大里,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
1215,臺中市,2016/02/11,大里,2.4,0.61,436.36,29.1,71,-,28.24,5.97,22.27,2.098,0.173,1.925,1.59,1.08,20.09,-,-,72.4,-
1216,臺中市,2016/02/10,西屯,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
1217,臺中市,2016/02/10,西屯,2.7,0.63,-,23.4,61,-,34.04,8.89,25.15,2.342,0.327,2.015,1.28,0.83,17.31,0,0,64.35,0
1218,臺中市,2016/02/10,忠明,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-
1219,臺中市,2016/02/10,忠明,2.2,0.87,-,20.7,54,-,50.56,19.06,31.51,2.267,0.257,2.01,1.12,0.67,18.26,-,-,59.38,-
1220,臺中市,2016/02/10,豐原,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
1221,臺中市,2016/02/10,豐原,2.3,0.39,-,39.9,37,-,11.35,1.9,9.46,1.716,0.078,1.638,1.87,1.5,16.73,-,-,57.97,-
1222,臺中市,2016/02/10,沙鹿,-,-,-,-,-,49,-,-,-,-,-,-,-,-,-,-,-,-,-
1223,臺中市,2016/02/10,沙鹿,3.3,0.68,-,28.5,78,-,-,-,-,-,-,-,1.56,0.95,15.41,-,-,71.86,-
1224,臺中市,2016/02/10,大里,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-
1225,臺中市,2016/02/10,大里,2.2,0.75,449.17,23.8,64,-,35.25,5.6,29.65,2.244,0.248,1.996,1.09,0.78,18.09,-,-,65.03,-
1226,臺中市,2016/02/09,西屯,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
1227,臺中市,2016/02/09,西屯,3,0.61,-,27.4,58,-,30.33,6.48,23.85,2.251,0.295,1.957,1.35,0.82,14.51,0,0,65.66,0
1228,臺中市,2016/02/09,忠明,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
1229,臺中市,2016/02/09,忠明,2.8,0.73,-,25,50,-,42.93,14.77,28.16,2.206,0.227,1.98,1.32,0.87,15.63,-,-,59.05,-
1230,臺中市,2016/02/09,豐原,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
1231,臺中市,2016/02/09,豐原,3,0.37,-,45.1,40,-,9.08,1.15,7.91,1.699,0.065,1.634,2.23,1.94,13.12,-,-,54.15,-
1232,臺中市,2016/02/09,沙鹿,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-
1233,臺中市,2016/02/09,沙鹿,4.8,0.6,-,30,68,-,-,-,-,-,-,-,1.68,1.08,13.66,-,-,67.33,-
1234,臺中市,2016/02/09,大里,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
1235,臺中市,2016/02/09,大里,3.4,0.54,433.29,29.3,42,-,22.74,2.71,20.03,2.087,0.176,1.911,1.18,0.89,16.47,-,-,59.62,-
1236,臺中市,2016/02/08,西屯,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
1237,臺中市,2016/02/08,西屯,0.5,0.34,-,43.6,59,-,17.12,1.29,15.77,1.848,0.094,1.754,2.48,1.31,14.56,0,0,36.56,0
1238,臺中市,2016/02/08,忠明,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
1239,臺中市,2016/02/08,忠明,1.9,0.45,-,39,52,-,21.41,2.66,18.75,1.951,0.117,1.834,1.77,0.92,15.52,-,-,35.8,-
1240,臺中市,2016/02/08,豐原,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
1241,臺中市,2016/02/08,豐原,2.7,0.29,-,48.8,51,-,7.3,1.34,5.96,1.706,0.053,1.652,2.22,1.9,13.26,-,-,33.08,-
1242,臺中市,2016/02/08,沙鹿,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
1243,臺中市,2016/02/08,沙鹿,2.4,0.34,-,48.5,56,-,12.61,2.57,10.04,-,-,-,3.99,1.89,13.7,-,-,34.64,-
1244,臺中市,2016/02/08,大里,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
1245,臺中市,2016/02/08,大里,2.5,0.62,433.05,28.2,82,-,26,5.74,20.26,2.152,0.195,1.957,1.41,0.79,15.35,-,-,55.22,-
1246,臺中市,2016/02/07,西屯,-,-,-,-,-,46,-,-,-,-,-,-,-,-,-,-,-,-,-
1247,臺中市,2016/02/07,西屯,3,0.37,-,55.9,75,-,10.31,0.49,9.78,1.854,0.074,1.781,4.22,1.81,12.26,0,0,50.43,0
1248,臺中市,2016/02/07,忠明,-,-,-,-,-,44,-,-,-,-,-,-,-,-,-,-,-,-,-
1249,臺中市,2016/02/07,忠明,2.8,0.44,-,50.6,65,-,13.6,1.58,12.02,1.924,0.087,1.837,2.61,1.33,12.84,-,-,48.08,-
1250,臺中市,2016/02/07,豐原,-,-,-,-,-,49,-,-,-,-,-,-,-,-,-,-,-,-,-
1251,臺中市,2016/02/07,豐原,3.3,0.41,-,53.7,-,-,7.73,1.89,5.84,1.719,0.059,1.66,2.68,1.87,10.82,-,-,47.6,-
1252,臺中市,2016/02/07,沙鹿,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-
