序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
24,臺北市,2017/12/28,中山,2,0.59,-,22.1,35,13,34.4,9.94,24.46,2.088,0.177,1.912,2.26,2,20.92,-,-,71.6,-
25,臺北市,2017/12/28,大同,1.5,0.91,-,-,50,12,68.22,34.5,33.72,2.26,0.298,1.962,-,-,-,-,-,-,-
26,臺北市,2017/12/28,萬華,1.9,0.44,-,22.8,30,12,29.23,6.54,22.69,-,-,-,2.4,2.08,21.38,-,-,64.95,-
27,臺北市,2017/12/28,陽明,1.2,0.16,411.69,42.4,18,11,1.13,0.51,0.59,-,-,-,2.8,-,13.54,0.5,4.37,92.93,71.9
28,臺北市,2017/12/28,士林,1.4,0.26,-,38.7,29,12,11.52,2.07,9.45,-,-,-,2.54,2.32,21.65,-,-,67.64,-
29,臺北市,2017/12/27,松山,2.9,0.36,420.97,32.9,37,14,21.37,4.27,17.1,1.869,0.089,1.78,2.18,1.58,18.49,-,-,62.13,-
30,臺北市,2017/12/27,古亭,1.3,0.26,-,40,32,13,15.13,3,12.13,1.914,0.066,1.847,3.33,3.05,18.86,-,-,67.7,-
31,臺北市,2017/12/27,中山,2.5,0.48,-,28.1,43,15,31.47,7.52,23.95,2.027,0.148,1.879,3.03,2.63,19.1,-,-,67.78,-
32,臺北市,2017/12/27,大同,2.6,0.82,-,-,59,15,62.66,30.05,32.6,2.184,0.257,1.927,-,-,-,-,-,-,-
33,臺北市,2017/12/27,萬華,1.7,0.35,-,30.7,37,11,24.1,3.76,20.33,-,-,-,2.92,2.47,19.41,-,-,61.74,-
34,臺北市,2017/12/27,陽明,2.2,0.16,413.64,45.1,22,13,3.17,0.35,2.76,-,-,-,4.49,-,11.14,0,0,94.32,0
35,臺北市,2017/12/27,士林,3.2,0.21,-,45.3,36,12,8.72,1.02,7.71,-,-,-,3.47,3.15,19.65,-,-,64.5,-
36,臺北市,2017/12/26,松山,2.5,0.4,424.94,28.8,47,21,21.64,3.69,17.95,1.905,0.102,1.803,2.18,1.61,18.14,-,-,63.16,-
37,臺北市,2017/12/26,古亭,1.4,0.35,-,38.3,46,19,12.92,2.01,10.88,1.947,0.067,1.88,3.48,3.24,18.57,-,-,68.15,-
38,臺北市,2017/12/26,中山,2.4,0.54,-,27.2,56,20,29.58,7.52,22.06,2.011,0.138,1.873,2.98,2.54,18.84,-,-,68.55,-
39,臺北市,2017/12/26,大同,2.2,0.8,-,-,63,20,54.79,27.01,27.78,2.172,0.228,1.944,-,-,-,-,-,-,-
40,臺北市,2017/12/26,萬華,2,0.45,-,27.3,46,21,-,-,-,-,-,-,3.14,2.62,19.11,-,-,62.34,-
41,臺北市,2017/12/26,陽明,2.3,0.21,415.2,43.2,23,15,2.4,0.32,2.09,-,-,-,3.52,-,10.74,0,0,95.99,0
42,臺北市,2017/12/26,士林,4.1,0.29,-,42,51,18,9.3,1.9,7.4,-,-,-,3.28,2.8,19.32,-,-,65.24,-
43,臺北市,2017/12/25,松山,3.3,0.59,433.95,35.4,78,44,21.76,3.45,18.31,1.984,0.111,1.872,2.56,2.14,16.86,-,-,53.42,-
44,臺北市,2017/12/25,古亭,3.6,0.54,-,41.1,96,40,18.8,3.03,15.77,2.072,0.121,1.951,3.68,3.12,17.22,-,-,59.09,-
45,臺北市,2017/12/25,中山,4,0.73,-,32.4,109,41,31.81,7.36,24.46,2.131,0.165,1.966,2.86,2.25,17.39,-,-,60.13,-
46,臺北市,2017/12/25,大同,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,臺北市,2017/12/25,萬華,4,0.6,-,34.2,95,46,22.48,3.14,19.34,-,-,-,3.39,2.89,17.64,-,-,53.23,-
48,臺北市,2017/12/25,陽明,3,0.38,426.34,47.3,53,37,5.82,0.28,5.52,-,-,-,2.88,-,9.08,0,0,86.66,0
49,臺北市,2017/12/25,士林,4.2,0.47,-,46.9,91,41,11.93,1.65,10.29,-,-,-,3.4,2.72,17.68,-,-,58.85,-
50,臺北市,2017/12/24,松山,1.1,0.51,444.92,29,41,37,30.33,7.46,22.87,2.099,0.178,1.921,2.04,1.69,19.16,-,-,69.43,-
51,臺北市,2017/12/24,古亭,2.1,0.57,-,33,54,29,23.51,3.8,19.71,2.145,0.16,1.986,1.98,1.7,19.28,-,-,75.17,-
52,臺北市,2017/12/24,中山,3.8,0.83,-,26.7,89,38,38.08,9.71,28.37,2.287,0.253,2.034,1.81,1.34,19.57,-,-,76.38,-
53,臺北市,2017/12/24,大同,3,1.27,-,-,92,47,60.94,25.1,35.84,2.522,0.377,2.145,-,-,-,-,-,-,-
54,臺北市,2017/12/24,萬華,2,0.69,-,27.5,68,43,31.91,5.44,26.47,-,-,-,1.92,1.49,19.81,-,-,70.9,-
55,臺北市,2017/12/24,陽明,2.9,0.27,420.16,51.3,30,25,4.13,0.69,3.43,-,-,-,3.28,-,13.08,0,0,88.75,0
56,臺北市,2017/12/24,士林,2.9,0.59,-,34,62,35,25.01,7.26,17.75,-,-,-,2.04,1.66,19.62,-,-,74.76,-
57,臺北市,2017/12/23,松山,1.3,0.57,431.41,24.8,22,16,32.31,11.51,20.8,2.016,0.16,1.856,1.46,1.02,21.3,-,-,63.04,-
58,臺北市,2017/12/23,古亭,2.6,0.64,-,24.3,38,20,36.06,9.96,26.1,2.194,0.219,1.975,1.82,1.6,21.92,-,-,65.04,-
59,臺北市,2017/12/23,中山,3.2,0.79,-,22.5,45,19,41.47,12.73,28.73,2.299,0.272,2.027,1.9,1.64,22.29,-,-,66.44,-
60,臺北市,2017/12/23,大同,3.9,1.61,-,-,66,24,96.34,55.1,41.23,2.701,0.548,2.153,-,-,-,-,-,-,-
61,臺北市,2017/12/23,萬華,3.3,0.77,-,20,46,27,43.75,12.39,31.35,-,-,-,1.7,1.28,22.28,-,-,61.28,-
62,臺北市,2017/12/23,陽明,1.4,0.14,412.34,40.1,14,9,1.46,0.61,0.84,-,-,-,3.9,-,15.2,0,0,87.48,0
63,臺北市,2017/12/23,士林,1.7,0.37,-,34.9,33,18,16.61,3.76,12.85,-,-,-,2.35,2.02,22.53,-,-,66.07,-
64,臺北市,2017/12/22,松山,2.3,0.37,424.73,25.4,24,19,27.77,7.21,20.56,1.944,0.122,1.821,1.87,1.39,19.1,-,-,59.93,-
65,臺北市,2017/12/22,古亭,1.1,0.33,-,36,25,12,17.63,4.49,13.14,1.945,0.073,1.872,3.1,2.94,20.15,-,-,61.17,-
66,臺北市,2017/12/22,中山,2.1,0.55,-,23.6,36,14,34.39,10.02,24.37,2.088,0.17,1.919,2.67,2.31,20.06,-,-,64.07,-
67,臺北市,2017/12/22,大同,2.8,0.88,-,-,51,14,70.07,36.66,33.41,2.254,0.276,1.978,-,-,-,-,-,-,-
68,臺北市,2017/12/22,萬華,3.3,0.43,-,20.1,31,13,30.73,6.33,24.4,-,-,-,2.84,2.55,20.44,-,-,57.32,-
69,臺北市,2017/12/22,陽明,5.1,0.14,415.29,41.4,18,12,4.13,0.8,3.31,-,-,-,4.47,-,12.02,0,0,91.13,0
70,臺北市,2017/12/22,士林,1.6,0.22,-,44.2,31,13,8.03,2.04,5.99,-,-,-,3.31,2.85,20.93,-,-,60.75,-
71,臺北市,2017/12/21,松山,2,0.36,424.85,30,29,18,22.88,4.13,18.75,1.93,0.104,1.826,2.21,1.7,16.17,-,-,53.7,-
72,臺北市,2017/12/21,古亭,2.1,0.34,-,37.6,31,13,15.35,2.4,12.94,1.958,0.076,1.882,3.52,3.07,16.54,-,-,58.39,-
73,臺北市,2017/12/21,中山,2.6,0.54,-,26.6,41,15,34.36,9.98,24.38,2.078,0.154,1.923,2.65,2.1,16.9,-,-,59.15,-
74,臺北市,2017/12/21,大同,2.6,0.66,-,-,58,13,50.21,20.95,29.26,2.164,0.185,1.978,-,-,-,-,-,-,-
75,臺北市,2017/12/21,萬華,3.4,0.43,-,26.9,41,16,28.11,4.96,23.15,-,-,-,3.13,2.78,17.13,-,-,52.13,-
76,臺北市,2017/12/21,陽明,2.8,0.21,417.8,45.7,24,16,2.69,1.51,1.19,-,-,-,4.16,-,8.67,0,0,85.38,0
77,臺北市,2017/12/21,士林,3.3,0.26,-,44.9,39,15,10.03,2.56,7.48,-,-,-,3.19,2.65,17.35,-,-,56.73,-
78,臺北市,2017/12/20,松山,2.7,0.33,422.26,26.9,24,10,21.02,3.9,17.1,1.882,0.087,1.795,1.92,1.5,15.75,-,-,64.16,-
79,臺北市,2017/12/20,古亭,2.2,0.3,-,29.3,31,11,21.14,4.69,16.45,1.971,0.092,1.879,2.58,2.29,16.22,-,-,68.5,-
80,臺北市,2017/12/20,中山,2.5,0.54,-,22.6,36,13,33.7,10.22,23.48,2.057,0.147,1.91,1.94,1.47,16.63,-,-,67.74,-
81,臺北市,2017/12/20,大同,1.4,0.71,-,-,50,9,53.34,26.21,27.13,2.158,0.195,1.963,-,-,-,-,-,-,-
82,臺北市,2017/12/20,萬華,2.3,0.39,-,23.5,36,10,27.07,6.23,20.84,-,-,-,2.49,2.14,16.99,-,-,59.93,-
83,臺北市,2017/12/20,陽明,1,0.13,411.13,40.8,16,7,2.42,1.45,0.97,-,-,-,2.19,-,8.78,1,3.95,91.07,129.55
84,臺北市,2017/12/20,士林,0.9,0.21,-,41.5,30,9,6.33,1.41,4.92,-,-,-,2.95,2.53,17.23,-,-,61.33,-
85,臺北市,2017/12/19,松山,2.2,0.37,428.83,21.1,22,17,30.88,7.74,23.14,1.929,0.109,1.819,1.75,1.34,14,-,-,86.43,-
86,臺北市,2017/12/19,古亭,2.5,0.42,-,23.6,19,15,27.95,5.63,22.33,2.013,0.109,1.904,2.28,2.04,14.32,-,-,92.61,-
87,臺北市,2017/12/19,中山,2.2,0.59,-,19.8,26,14,35.33,9.82,25.56,2.074,0.16,1.915,1.97,1.61,14.76,-,-,91.73,-
88,臺北市,2017/12/19,大同,2,1,-,-,35,11,76.71,45.14,31.57,2.286,0.3,1.986,-,-,-,-,-,-,-
89,臺北市,2017/12/19,萬華,1.8,0.47,-,19.6,29,16,32.69,8.35,24.34,-,-,-,2.22,1.96,15.37,-,-,82.66,-
90,臺北市,2017/12/19,陽明,1.3,0.21,415.7,39.3,8,5,4.11,1.32,2.79,-,-,-,3.07,-,8.91,1.75,4.25,99.5,48.95
91,臺北市,2017/12/19,士林,1.9,0.28,-,36.5,14,11,10.07,1.58,8.49,-,-,-,2.28,1.79,15.92,-,-,76.68,-
92,臺北市,2017/12/18,松山,6,0.37,424.2,19,10,10,29.84,7.48,22.36,1.916,0.12,1.796,1.45,1.1,14.13,-,-,87.25,-
93,臺北市,2017/12/18,古亭,3.2,0.35,-,23.3,11,8,25.47,5.17,20.33,1.985,0.104,1.881,2.16,1.9,14.6,-,-,91.7,-
94,臺北市,2017/12/18,中山,1.8,0.5,-,19.5,16,8,33.48,10.74,22.75,2.037,0.147,1.89,2.14,1.81,14.91,-,-,92.14,-
95,臺北市,2017/12/18,大同,2.2,0.93,-,-,32,7,73.42,43.53,29.89,2.252,0.283,1.97,-,-,-,-,-,-,-
96,臺北市,2017/12/18,萬華,2.4,0.36,-,19.4,15,7,-,-,-,-,-,-,2.24,1.96,15.48,-,-,82.86,-
97,臺北市,2017/12/18,陽明,0.6,0.13,412.72,38.8,5,2,-,-,-,-,-,-,2.23,-,8.81,1.63,4.56,99.5,18.58
98,臺北市,2017/12/18,士林,2.6,0.27,-,31.2,13,5,13.94,3.13,10.8,-,-,-,2.05,1.57,15.87,-,-,79.65,-
99,臺北市,2017/12/17,松山,1.5,0.34,424.38,26.3,19,13,17.62,2.16,15.47,1.881,0.07,1.81,1.79,1.39,12.9,-,-,81.84,-
100,臺北市,2017/12/17,古亭,1.7,0.36,-,29.2,26,17,16.05,1.96,14.1,1.976,0.08,1.896,2.52,2.16,13.33,-,-,86.82,-
101,臺北市,2017/12/17,中山,2,0.46,-,23.8,32,15,23.94,4.77,19.17,2.016,0.115,1.901,2.21,1.78,13.7,-,-,86.35,-
102,臺北市,2017/12/17,大同,2.4,0.72,-,-,44,13,54.49,29.41,25.06,2.161,0.192,1.969,-,-,-,-,-,-,-
103,臺北市,2017/12/17,萬華,1.4,0.37,-,23,26,14,10.56,2.4,8.25,-,-,-,2.32,2.07,14.22,-,-,76.61,-
104,臺北市,2017/12/17,陽明,1.3,0.21,417.03,38.5,10,8,1.65,0.51,1.11,-,-,-,2.8,-,6.4,1.79,4.14,99.5,107.76
105,臺北市,2017/12/17,士林,2.2,0.27,-,36.5,18,10,7.48,1,6.48,-,-,-,2.87,2.45,14.42,-,-,74.65,-
106,臺北市,2017/12/16,松山,2.1,0.54,433.52,22.6,8,11,21.6,5.27,16.33,2.006,0.123,1.884,2.27,1.84,16.75,-,-,80.78,-
107,臺北市,2017/12/16,古亭,0.9,0.47,-,20.3,12,8,22.89,4.71,18.17,2.072,0.124,1.947,2.05,1.75,17.45,-,-,82.99,-
108,臺北市,2017/12/16,中山,2.1,0.69,-,15.6,14,11,35.37,11.91,23.45,2.228,0.216,2.012,1.39,0.91,17.91,-,-,82.14,-
109,臺北市,2017/12/16,大同,2.8,1.14,-,-,33,7,67.67,39.7,27.97,2.535,0.353,2.183,-,-,-,-,-,-,-
110,臺北市,2017/12/16,萬華,2.5,0.63,-,13.2,19,9,33.1,9.17,23.92,-,-,-,1.6,1.18,18.37,-,-,74.59,-
111,臺北市,2017/12/16,陽明,1.4,0.26,419.8,37.3,7,4,3.22,0.26,2.95,-,-,-,6.06,-,10.36,2.71,4.78,98.91,28.25
112,臺北市,2017/12/16,士林,2.2,0.47,-,25,17,7,19.95,6.05,13.9,-,-,-,2.29,1.63,18.13,-,-,76.99,-
113,臺北市,2017/12/15,松山,2,0.44,424.85,21.4,10,9,29.68,9.81,19.88,1.959,0.136,1.823,1.64,1.24,20.3,-,-,74.38,-
114,臺北市,2017/12/15,古亭,1.4,0.47,-,25.4,9,8,27.54,8.59,18.94,2.039,0.143,1.896,2.37,2.15,21.2,-,-,74.22,-
115,臺北市,2017/12/15,中山,2.6,0.64,-,18.4,19,10,42.63,16.63,26,2.112,0.196,1.916,2.1,1.92,21.3,-,-,77.59,-
116,臺北市,2017/12/15,大同,2.9,1.16,-,-,29,7,85.55,54.99,30.57,2.354,0.358,1.996,-,-,-,-,-,-,-
117,臺北市,2017/12/15,萬華,2,0.49,-,19.6,18,5,35.05,11.07,23.98,-,-,-,2.32,2.07,21.79,-,-,70.35,-
118,臺北市,2017/12/15,陽明,1.8,0.13,410,39.6,5,2,1.73,0.51,1.19,-,-,-,2.85,-,13.45,0.9,4.96,96.45,2.14
119,臺北市,2017/12/15,士林,1.3,0.26,-,33.4,12,6,10.95,1.43,9.52,-,-,-,2.58,2.38,21.95,-,-,72.41,-
120,臺北市,2017/12/14,松山,1.6,0.39,422.35,23.5,17,9,26.68,6.49,20.19,1.936,0.125,1.811,2.13,1.68,18.25,-,-,79.96,-
121,臺北市,2017/12/14,古亭,1.5,0.33,-,30.5,14,9,20.58,4.73,15.85,1.979,0.102,1.877,3.35,3.05,19.21,-,-,80.43,-
122,臺北市,2017/12/14,中山,1.7,0.52,-,23.2,28,10,30.31,8.59,21.72,2.039,0.147,1.892,2.67,2.34,18.99,-,-,84.92,-
123,臺北市,2017/12/14,大同,2,0.79,-,-,34,7,53.53,27.91,25.62,2.209,0.24,1.97,-,-,-,-,-,-,-
124,臺北市,2017/12/14,萬華,2.5,0.39,-,24.1,22,8,25.1,5.1,20.01,-,-,-,3.1,2.78,19.58,-,-,76.56,-
125,臺北市,2017/12/14,陽明,0.9,0.15,412.28,43.2,5,3,1.91,0.35,1.51,-,-,-,5.16,-,12.78,0.75,4.34,99.5,141.61
126,臺北市,2017/12/14,士林,7,0.22,-,37.9,23,8,9.85,1,8.83,-,-,-,3.73,3.46,20.15,-,-,74.84,-
127,臺北市,2017/12/13,松山,3,0.23,417.78,28.8,11,8,18.38,2.86,15.5,1.85,0.072,1.778,2.66,1.96,16.88,-,-,87.72,-
128,臺北市,2017/12/13,古亭,1.2,0.28,-,31.7,10,7,16.6,2.59,14.01,1.944,0.082,1.862,3.44,3.08,17.45,-,-,90.83,-
129,臺北市,2017/12/13,中山,3.1,0.41,-,25.6,13,8,26.05,7.47,18.58,1.964,0.112,1.852,3.2,2.62,17.67,-,-,92.45,-
130,臺北市,2017/12/13,大同,3.7,0.72,-,-,31,5,50.4,24.41,25.99,2.126,0.2,1.926,-,-,-,-,-,-,-
131,臺北市,2017/12/13,萬華,2.7,0.3,-,25.4,20,5,21.62,4.55,17.07,-,-,-,3.46,2.99,18.27,-,-,84.13,-
132,臺北市,2017/12/13,陽明,0.3,0.13,411.46,41.8,5,1,1.47,0.32,1.04,-,-,-,5.93,-,12.06,2.15,4.84,99.5,18.2
133,臺北市,2017/12/13,士林,2.3,0.18,-,40.7,11,7,5.34,0.61,4.74,-,-,-,3.72,3.35,19.07,-,-,77.83,-
134,臺北市,2017/12/12,松山,2.5,0.37,419.43,25.2,14,9,25,4.45,20.54,1.878,0.097,1.781,1.99,1.55,16.73,-,-,83.29,-
135,臺北市,2017/12/12,古亭,1.5,0.29,-,29.5,14,8,21.72,4.57,17.15,1.958,0.091,1.867,2.68,2.48,17.12,-,-,88.09,-
136,臺北市,2017/12/12,中山,3.5,0.47,-,21.8,25,9,33.69,8.89,24.8,1.995,0.136,1.859,2.46,2.2,17.25,-,-,91.06,-
137,臺北市,2017/12/12,大同,4,0.91,-,-,34,6,74.07,40.12,33.96,2.22,0.285,1.935,-,-,-,-,-,-,-
138,臺北市,2017/12/12,萬華,3.1,0.35,-,21.5,23,8,30.37,6.85,23.52,-,-,-,2.65,2.34,17.89,-,-,81.67,-
139,臺北市,2017/12/12,陽明,1.4,0.13,411.85,43,7,2,1.42,0.25,1.19,-,-,-,4.4,-,11.48,1.83,4.95,98.33,32.99
140,臺北市,2017/12/12,士林,3.5,0.21,-,37.1,14,8,11.12,2.03,9.09,-,-,-,2.96,2.66,18.24,-,-,79.12,-
141,臺北市,2017/12/11,松山,2.7,0.49,428.92,31.6,42,25,23.88,3.59,20.29,1.957,0.109,1.848,2.45,1.96,17.67,-,-,59.4,-
142,臺北市,2017/12/11,古亭,3.1,0.49,-,35.7,57,25,22.13,3.72,18.41,2.047,0.118,1.929,2.92,2.5,18.08,-,-,64.72,-
143,臺北市,2017/12/11,中山,2,0.59,-,31.2,66,20,30.12,6.85,23.27,2.051,0.143,1.908,2.41,1.83,18.16,-,-,65.79,-
144,臺北市,2017/12/11,大同,3.7,0.79,-,-,71,18,49.44,20.48,28.99,2.187,0.204,1.983,-,-,-,-,-,-,-
145,臺北市,2017/12/11,萬華,2.5,0.5,-,30.6,53,21,27.13,4.59,22.54,-,-,-,2.84,2.43,18.63,-,-,58.27,-
146,臺北市,2017/12/11,陽明,2.3,0.25,419.7,45.4,32,19,3.13,0.28,2.92,-,-,-,3.16,-,9.98,0,0,92.7,0
147,臺北市,2017/12/11,士林,2.8,0.33,-,47.7,55,21,7.88,0.63,7.26,-,-,-,3.17,2.49,18.67,-,-,62.45,-
148,臺北市,2017/12/10,松山,3.1,0.69,448.78,16.3,22,13,42.25,18.47,23.78,2.243,0.236,2.007,1.22,0.75,17.13,-,-,78.02,-
149,臺北市,2017/12/10,古亭,2.4,0.66,-,19.6,29,17,35.97,13.4,22.58,2.263,0.238,2.025,1.38,0.96,17.4,-,-,82.61,-
150,臺北市,2017/12/10,中山,2.3,0.9,-,16.8,38,17,49.93,22.88,27.05,2.407,0.317,2.09,1.19,0.72,17.89,-,-,83.55,-
151,臺北市,2017/12/10,大同,4.2,1.49,-,-,52,21,86.38,54.06,32.32,2.698,0.471,2.227,-,-,-,-,-,-,-
152,臺北市,2017/12/10,萬華,3.3,0.78,-,16.3,32,16,42.99,17.64,25.35,-,-,-,1.24,0.93,17.99,-,-,77.5,-
153,臺北市,2017/12/10,陽明,1.6,0.21,416.74,40.5,13,10,3.55,1.35,2.23,-,-,-,2.22,-,12.46,0.5,3.83,97.07,232.7
154,臺北市,2017/12/10,士林,1.8,0.65,-,23.4,28,14,36.28,18,18.28,-,-,-,1.4,1.12,17.99,-,-,80.62,-
155,臺北市,2017/12/09,松山,3.3,0.38,431.06,17.1,15,13,31.6,9.85,21.75,1.99,0.145,1.844,1.24,0.84,14.9,-,-,80.84,-
156,臺北市,2017/12/09,古亭,2.1,0.51,-,19.4,21,12,30.5,8.85,21.65,2.067,0.135,1.932,1.78,1.63,15.25,-,-,86.08,-
157,臺北市,2017/12/09,中山,2.7,0.6,-,15.1,33,12,38.24,12.05,26.19,2.153,0.19,1.963,1.74,1.53,15.71,-,-,86.49,-
158,臺北市,2017/12/09,大同,4.6,1.14,-,-,47,12,90.39,55.62,34.78,2.434,0.365,2.069,-,-,-,-,-,-,-
159,臺北市,2017/12/09,萬華,2.9,0.51,-,13.9,26,11,38.48,11.54,26.94,-,-,-,1.76,1.45,16.25,-,-,77.76,-
160,臺北市,2017/12/09,陽明,3.1,0.15,416.87,38.2,10,6,1.72,0.66,1.02,-,-,-,2.86,-,9.56,1.11,4.12,98.68,146.39
161,臺北市,2017/12/09,士林,3.3,0.32,-,27.4,23,12,19.54,4.49,15.05,-,-,-,1.98,1.63,16.46,-,-,77.25,-
162,臺北市,2017/12/08,松山,2,0.45,428.72,35.9,38,25,18,2.41,15.59,1.918,0.088,1.83,2.04,1.6,15.32,-,-,63.78,-
163,臺北市,2017/12/08,古亭,2.4,0.45,-,32.2,47,26,22.54,3.09,19.45,2.059,0.124,1.935,1.82,1.4,15.35,-,-,73.88,-
164,臺北市,2017/12/08,中山,2.4,0.57,-,29.1,54,26,29.88,5.75,24.13,2.045,0.147,1.898,1.49,0.7,15.58,-,-,72.4,-
165,臺北市,2017/12/08,大同,3.4,1.16,-,-,64,23,79.91,43.63,36.28,2.31,0.32,1.99,-,-,-,-,-,-,-
166,臺北市,2017/12/08,萬華,2.2,0.51,-,27.2,51,25,30.01,4.32,25.69,-,-,-,1.58,1.11,16.04,-,-,65.54,-
167,臺北市,2017/12/08,陽明,2,0.3,423.07,44.7,30,20,5.12,0.44,4.62,-,-,-,5.99,-,7.85,1.71,3.92,95,180.19
168,臺北市,2017/12/08,士林,2,0.35,-,42.7,51,24,11.95,2.06,9.89,-,-,-,2.22,1.68,15.97,-,-,66.89,-
169,臺北市,2017/12/07,松山,2.2,0.44,426.8,17.9,6,9,33.87,8.42,25.45,1.964,0.144,1.82,1.21,0.84,16.95,-,-,89.83,-
170,臺北市,2017/12/07,古亭,2.2,0.47,-,18.9,10,9,36.12,9.73,26.38,2.12,0.168,1.952,1.31,1.15,17.4,-,-,94.08,-
171,臺北市,2017/12/07,中山,2.7,0.66,-,14.9,18,7,46.53,16.68,29.84,2.175,0.231,1.944,1.38,1.12,17.38,-,-,97.35,-
