序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
22,臺北市,1999/05/28,松山,5.1,0.86,30.1,-,29,-,51.6,12.25,39.35,-,-,-,20.06,-,-,45.0,-
23,臺北市,1999/05/28,古亭,3.3,0.92,28.2,-,-,1,59.82,18.79,41.03,2.449,0.4,2.05,19.84,-,-,45.0,-
24,臺北市,1999/05/28,中山,5.3,0.96,29.3,-,27,-,56.27,13.07,43.2,2.545,0.31,2.24,20.35,-,-,40.0,-
25,臺北市,1999/05/28,大同,7.7,4.43,-,-,48,-,234.96,162.46,72.5,4.698,2.3,2.4,21.25,-,-,69.0,-
26,臺北市,1999/05/28,萬華,4.0,1.14,29.2,-,22,-,50.5,6.65,43.85,-,-,-,20.52,-,-,45.0,-
27,臺北市,1999/05/28,陽明,1.1,0.22,62.1,-,12,-,2.61,0.07,2.54,-,-,-,15.22,-,86.0,62.0,-
28,臺北市,1999/05/28,士林,5.4,0.61,31.6,-,17,-,32.21,6.24,25.97,-,-,-,20.18,-,-,39.0,-
29,臺北市,1999/05/27,松山,4.0,0.9,18.9,-,28,-,49.87,12.31,37.56,-,-,-,21.53,-,-,33.0,-
30,臺北市,1999/05/27,古亭,2.9,0.91,18.3,-,26,6,47.81,12.56,35.25,2.208,0.3,1.91,20.78,-,-,28.0,-
31,臺北市,1999/05/27,中山,2.5,1.05,19.8,-,26,-,46.14,12.01,34.13,2.426,0.23,2.2,21.61,-,-,28.0,-
32,臺北市,1999/05/27,大同,4.5,3.98,-,-,35,-,203.33,143.86,59.47,4.198,1.87,2.33,22.11,-,-,64.0,-
33,臺北市,1999/05/27,萬華,3.2,1.15,20.9,-,21,-,40.69,5.79,34.9,-,-,-,21.56,-,-,28.0,-
34,臺北市,1999/05/27,陽明,0.4,0.25,46.8,-,12,-,2.15,0.23,1.92,-,-,-,16.26,-,98.0,56.0,-
35,臺北市,1999/05/27,士林,1.5,0.71,18.1,-,17,-,25.96,2.82,23.14,-,-,-,21.19,-,-,22.0,-
36,臺北市,1999/05/26,松山,6.9,1.23,20.0,-,54,-,69.75,35.2,34.55,-,-,-,29.4,-,-,81.0,-
37,臺北市,1999/05/26,古亭,3.6,1.33,20.9,-,43,17,62.12,31.57,30.55,2.485,0.5,1.99,29.11,-,-,73.0,-
38,臺北市,1999/05/26,中山,6.9,1.34,19.6,-,54,-,63.92,30.67,33.25,3.296,0.71,2.59,29.69,-,-,63.0,-
39,臺北市,1999/05/26,大同,5.9,2.83,-,-,63,-,125.5,81.49,44.01,4.043,1.41,2.63,30.26,-,-,57.0,-
40,臺北市,1999/05/26,萬華,4.6,0.97,-,-,43,-,34.34,10.36,23.98,-,-,-,29.76,-,-,43.0,-
41,臺北市,1999/05/26,陽明,2.9,0.22,26.4,-,16,-,7.63,0.44,7.19,-,-,-,23.02,-,83.0,56.0,-
42,臺北市,1999/05/26,士林,7.1,0.68,15.6,-,43,-,36.05,11.86,24.19,-,-,-,29.14,-,-,56.0,-
43,臺北市,1999/05/25,松山,5.6,0.82,7.7,-,41,-,48.5,21.34,27.16,-,-,-,27.94,-,-,41.0,-
44,臺北市,1999/05/25,古亭,4.4,1.03,6.6,-,31,13,51.74,27.69,24.05,2.316,0.41,1.91,28.4,-,-,31.0,-
45,臺北市,1999/05/25,中山,6.2,1.15,6.1,-,44,-,53.05,27.02,26.03,2.724,0.54,2.18,27.89,-,-,44.0,-
46,臺北市,1999/05/25,大同,5.4,1.63,-,-,39,-,71.84,43.53,28.31,3.18,0.84,2.34,28.35,-,-,39.0,-
47,臺北市,1999/05/25,萬華,6.2,0.7,-,-,32,-,31.94,9.58,22.36,-,-,-,28.27,-,-,32.0,-
48,臺北市,1999/05/25,陽明,2.1,0.12,17.3,-,17,-,7.94,0.71,7.23,-,-,-,20.83,-,95.0,28.0,-
49,臺北市,1999/05/25,士林,5.7,0.51,7.5,-,25,-,28.84,10.29,18.55,-,-,-,27.35,-,-,25.0,-
50,臺北市,1999/05/24,松山,5.5,1.17,13.4,-,61,-,61.85,28.23,33.63,-,-,-,28.78,-,-,56.0,-
51,臺北市,1999/05/24,古亭,3.7,1.05,11.7,-,45,17,56.67,26.59,30.08,2.635,0.55,2.09,29.21,-,-,45.0,-
52,臺北市,1999/05/24,中山,6.9,1.29,12.6,-,63,-,61.41,29.15,32.26,2.936,0.58,2.35,29.51,-,-,57.0,-
53,臺北市,1999/05/24,大同,6.3,2.52,-,-,63,-,110.98,70.7,40.28,3.736,1.21,2.52,30.1,-,-,57.0,-
54,臺北市,1999/05/24,萬華,4.8,0.86,17.7,-,45,-,32.87,8.33,24.54,-,-,-,29.27,-,-,45.0,-
55,臺北市,1999/05/24,陽明,4.2,0.15,22.4,-,15,-,11.19,1.22,9.97,-,-,-,22.69,-,84.0,43.0,-
56,臺北市,1999/05/24,士林,6.0,0.74,7.6,-,39,-,37.14,13.7,23.44,-,-,-,28.71,-,-,39.0,-
57,臺北市,1999/05/23,松山,6.9,1.24,32.4,-,74,-,62.33,22.38,39.95,-,-,-,27.76,-,-,96.0,-
58,臺北市,1999/05/23,古亭,5.4,1.15,27.7,-,65,26,51.9,16.36,35.54,2.487,0.44,2.04,28.13,-,-,64.0,-
59,臺北市,1999/05/23,中山,6.6,1.36,29.4,-,79,-,59.89,20.76,39.13,2.888,0.48,2.41,28.58,-,-,83.0,-
60,臺北市,1999/05/23,大同,6.6,3.35,-,-,81,-,158.94,103.58,55.36,4.024,1.45,2.58,29.57,-,-,65.0,-
61,臺北市,1999/05/23,萬華,5.3,1.21,30.1,-,63,-,40.05,5.27,34.78,-,-,-,28.52,-,-,69.0,-
62,臺北市,1999/05/23,陽明,4.0,0.23,44.4,-,25,-,9.07,0.97,8.1,-,-,-,22.89,-,83.0,71.0,-
63,臺北市,1999/05/23,士林,4.9,1.0,18.1,-,50,-,38.43,8.73,29.71,-,-,-,28.18,-,-,50.0,-
64,臺北市,1999/05/22,松山,6.0,1.17,40.9,-,65,-,58.77,18.23,40.54,-,-,-,28.2,-,-,146.0,-
65,臺北市,1999/05/22,古亭,5.9,1.26,34.1,-,67,27,60.79,19.93,40.86,2.627,0.57,2.06,28.4,-,-,99.0,-
66,臺北市,1999/05/22,中山,5.1,1.27,30.2,-,64,-,60.55,17.87,42.68,2.835,0.54,2.29,28.3,-,-,80.0,-
67,臺北市,1999/05/22,大同,4.7,2.38,-,-,65,-,-,-,-,-,-,-,28.94,-,-,57.0,-
68,臺北市,1999/05/22,萬華,7.1,1.28,37.6,-,70,-,45.54,7.85,37.69,-,-,-,28.22,-,-,102.0,-
69,臺北市,1999/05/22,陽明,3.3,0.26,54.9,-,17,-,5.31,0.2,5.11,-,-,-,22.49,-,76.0,69.0,-
70,臺北市,1999/05/22,士林,3.1,0.97,21.4,-,40,-,38.65,9.55,29.09,-,-,-,27.45,-,-,50.0,-
71,臺北市,1999/05/21,松山,3.9,0.91,27.0,-,43,-,48.72,11.67,37.05,-,-,-,25.45,-,-,43.0,-
72,臺北市,1999/05/21,古亭,1.0,0.81,29.7,-,28,11,41.01,11.28,29.73,2.309,0.31,2.0,26.74,-,-,40.0,-
73,臺北市,1999/05/21,中山,1.2,0.94,33.4,-,37,-,39.9,7.39,32.51,2.34,0.23,2.11,26.62,-,-,46.0,-
74,臺北市,1999/05/21,大同,5.4,4.17,-,-,67,-,189.94,127.42,62.52,4.143,1.82,2.32,27.94,-,-,67.0,-
75,臺北市,1999/05/21,萬華,0.6,0.89,35.4,-,33,-,28.06,2.31,25.75,-,-,-,26.71,-,-,46.0,-
76,臺北市,1999/05/21,陽明,2.8,0.25,63.3,-,13,-,3.45,0.15,3.3,-,-,-,21.02,-,81.0,92.0,-
77,臺北市,1999/05/21,士林,0.6,0.54,31.1,-,25,-,17.54,1.23,16.31,-,-,-,26.63,-,-,33.0,-
78,臺北市,1999/05/20,松山,6.3,0.92,27.6,-,47,-,53.51,8.59,44.91,-,-,-,22.03,-,-,47.0,-
79,臺北市,1999/05/20,古亭,1.2,0.57,40.5,-,34,-,28.45,4.5,23.95,2.341,0.24,2.1,22.52,-,-,45.0,-
80,臺北市,1999/05/20,中山,4.9,0.85,34.8,-,51,-,40.74,5.89,34.86,2.355,0.18,2.18,22.42,-,-,51.0,-
81,臺北市,1999/05/20,大同,5.2,3.68,-,-,66,-,188.54,123.69,64.84,4.235,1.9,2.33,23.27,-,-,58.0,-
82,臺北市,1999/05/20,萬華,2.2,1.02,40.9,-,38,-,28.04,1.82,26.22,-,-,-,22.67,-,-,48.0,-
83,臺北市,1999/05/20,陽明,2.6,0.22,66.4,-,15,-,4.22,0.06,4.16,-,-,-,15.33,-,83.0,66.0,-
84,臺北市,1999/05/20,士林,7.9,0.46,34.5,-,31,-,18.73,1.32,17.41,-,-,-,22.33,-,-,38.0,-
85,臺北市,1999/05/19,松山,3.6,0.91,11.2,-,27,-,46.31,17.42,28.89,-,-,-,2.08,-,-,27.0,-
86,臺北市,1999/05/19,古亭,1.7,0.83,12.3,-,19,-,43.23,14.22,29.02,2.222,0.3,1.93,22.33,-,-,25.0,-
87,臺北市,1999/05/19,中山,3.5,1.08,8.9,-,31,-,51.47,18.41,33.05,2.471,0.29,2.18,22.81,-,-,31.0,-
88,臺北市,1999/05/19,大同,3.4,3.74,-,-,40,-,192.89,145.0,47.89,4.27,1.91,2.36,23.31,-,-,66.0,-
89,臺北市,1999/05/19,萬華,2.5,1.19,14.2,-,19,-,33.6,2.7,30.9,-,-,-,22.23,-,-,20.0,-
90,臺北市,1999/05/19,陽明,0.6,0.17,39.2,-,12,-,2.96,0.34,2.62,-,-,-,17.25,-,91.0,51.0,-
91,臺北市,1999/05/19,士林,2.2,0.63,11.3,-,19,-,26.69,4.15,22.54,-,-,-,22.2,-,-,23.0,-
92,臺北市,1999/05/18,松山,4.5,0.87,13.6,-,53,-,43.43,18.4,25.02,-,-,-,3.58,-,-,51.0,-
93,臺北市,1999/05/18,古亭,3.2,0.79,13.2,-,38,1,43.52,18.96,24.56,2.335,0.34,2.0,29.58,-,-,38.0,-
94,臺北市,1999/05/18,中山,4.4,1.03,13.6,-,54,-,44.85,18.22,26.63,2.546,0.4,2.14,30.13,-,-,52.0,-
95,臺北市,1999/05/18,大同,2.8,2.38,-,-,55,-,94.54,59.26,35.29,3.555,1.25,2.31,30.96,-,-,52.0,-
96,臺北市,1999/05/18,萬華,3.7,0.68,17.8,-,50,-,24.69,4.83,19.86,-,-,-,29.63,-,-,50.0,-
97,臺北市,1999/05/18,陽明,2.3,0.13,24.8,-,12,-,5.59,0.86,4.72,-,-,-,22.97,-,76.0,41.0,-
98,臺北市,1999/05/18,士林,5.4,0.69,11.8,-,42,-,37.28,19.36,17.93,-,-,-,29.11,-,-,42.0,-
99,臺北市,1999/05/17,松山,5.8,1.24,19.1,-,71,-,54.22,20.99,33.23,-,-,-,1.82,-,-,61.0,-
100,臺北市,1999/05/17,古亭,3.6,1.22,14.4,-,63,11,60.12,25.11,35.0,2.545,0.49,2.06,28.85,-,-,56.0,-
101,臺北市,1999/05/17,中山,5.2,1.66,16.6,-,77,-,75.55,32.04,43.5,3.466,0.83,2.64,28.61,-,-,64.0,-
102,臺北市,1999/05/17,大同,3.2,3.18,-,-,83,-,137.07,84.93,52.14,4.273,1.58,2.69,29.38,-,-,67.0,-
103,臺北市,1999/05/17,萬華,4.1,1.07,23.3,-,65,-,35.1,5.96,29.14,-,-,-,28.86,-,-,58.0,-
104,臺北市,1999/05/17,陽明,3.0,0.25,40.3,-,20,-,7.66,0.74,6.92,-,-,-,22.85,-,75.0,59.0,-
105,臺北市,1999/05/17,士林,4.0,0.96,15.2,-,49,-,44.07,14.49,29.58,-,-,-,28.02,-,-,49.0,-
106,臺北市,1999/05/16,松山,5.6,1.31,29.9,-,78,-,58.85,23.9,34.95,-,-,-,0.82,-,-,100.0,-
107,臺北市,1999/05/16,古亭,4.3,1.25,24.8,-,70,-,60.69,23.25,37.44,2.607,0.28,2.33,25.53,-,-,76.0,-
108,臺北市,1999/05/16,中山,4.9,1.37,28.3,-,86,-,67.16,23.05,44.11,3.032,0.53,2.5,25.63,-,-,88.0,-
109,臺北市,1999/05/16,大同,3.4,3.18,-,-,82,-,158.46,101.05,57.41,3.908,1.34,2.57,26.54,-,-,66.0,-
110,臺北市,1999/05/16,萬華,4.4,1.27,30.0,-,72,-,42.65,6.81,35.84,-,-,-,25.68,-,-,79.0,-
111,臺北市,1999/05/16,陽明,3.0,0.29,65.8,-,30,-,7.84,0.29,7.55,-,-,-,20.17,-,80.0,78.0,-
112,臺北市,1999/05/16,士林,3.4,1.03,22.1,-,56,-,41.23,8.53,32.69,-,-,-,25.12,-,-,54.0,-
113,臺北市,1999/05/15,松山,7.3,1.28,10.7,-,65,-,72.09,33.28,38.8,-,-,-,0.96,-,-,57.0,-
114,臺北市,1999/05/15,古亭,4.7,1.59,9.7,-,60,20,86.34,41.37,42.35,2.862,0.7,2.16,24.37,-,-,55.0,-
115,臺北市,1999/05/15,中山,5.9,1.47,10.2,-,61,-,79.9,35.43,44.47,3.109,0.68,2.43,24.52,-,-,56.0,-
116,臺北市,1999/05/15,大同,5.6,3.54,-,-,71,-,180.85,125.23,55.63,4.362,1.8,2.56,25.28,-,-,61.0,-
117,臺北市,1999/05/15,萬華,5.7,1.38,16.2,-,66,-,54.74,14.96,39.79,-,-,-,24.6,-,-,58.0,-
118,臺北市,1999/05/15,陽明,4.9,0.31,54.5,-,28,-,11.72,0.77,10.94,-,-,-,19.04,-,82.0,70.0,-
119,臺北市,1999/05/15,士林,4.6,0.96,13.1,-,50,-,47.12,12.76,34.36,-,-,-,24.24,-,-,50.0,-
120,臺北市,1999/05/14,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121,臺北市,1999/05/14,古亭,7.3,0.99,12.8,-,47,14,54.16,21.93,32.23,2.311,0.32,1.99,24.49,-,-,46.0,-
122,臺北市,1999/05/14,中山,6.6,0.87,14.3,-,48,-,48.93,16.48,32.44,2.602,0.35,2.25,24.58,-,-,48.0,-
123,臺北市,1999/05/14,大同,9.8,4.02,-,-,67,-,194.3,141.84,52.46,4.512,2.03,2.48,25.71,-,-,65.0,-
124,臺北市,1999/05/14,萬華,6.4,1.27,16.0,-,47,-,41.57,9.99,31.58,-,-,-,24.64,-,-,47.0,-
125,臺北市,1999/05/14,陽明,1.0,0.22,57.1,-,18,-,1.06,0.11,0.95,-,-,-,20.29,-,64.0,54.0,-
126,臺北市,1999/05/14,士林,3.8,0.67,20.3,-,44,-,29.63,6.18,23.44,-,-,-,24.65,-,-,44.0,-
127,臺北市,1999/05/13,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
128,臺北市,1999/05/13,古亭,7.3,1.06,24.0,-,46,16,53.8,17.29,36.51,2.308,0.35,1.96,25.65,-,-,70.0,-
129,臺北市,1999/05/13,中山,7.8,1.0,25.2,-,53,-,52.46,14.7,37.76,2.503,0.25,2.26,25.43,-,-,67.0,-
130,臺北市,1999/05/13,大同,11.1,3.49,-,-,62,-,168.32,114.84,53.48,4.276,1.8,2.47,26.86,-,-,62.0,-
131,臺北市,1999/05/13,萬華,9.1,1.19,28.9,-,58,-,46.76,10.69,36.06,-,-,-,25.77,-,-,88.0,-
132,臺北市,1999/05/13,陽明,0.5,0.25,53.4,-,17,-,3.14,0.22,2.92,-,-,-,19.53,-,77.0,51.0,-
133,臺北市,1999/05/13,士林,3.3,0.72,22.4,-,41,-,30.66,5.61,25.05,-,-,-,25.34,-,-,41.0,-
134,臺北市,1999/05/12,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
135,臺北市,1999/05/12,古亭,6.3,0.84,24.9,-,45,15,51.15,19.85,31.3,2.226,0.31,1.91,24.04,-,-,45.0,-
136,臺北市,1999/05/12,中山,5.0,0.77,28.4,-,50,-,38.43,8.7,29.73,2.304,0.17,2.14,24.42,-,-,50.0,-
137,臺北市,1999/05/12,大同,8.8,4.08,-,-,76,-,189.0,132.71,56.29,4.295,2.02,2.27,25.62,-,-,63.0,-
138,臺北市,1999/05/12,萬華,6.2,0.99,27.8,-,44,-,35.84,4.92,30.93,-,-,-,24.41,-,-,55.0,-
139,臺北市,1999/05/12,陽明,0.8,0.2,57.0,-,14,-,2.21,0.02,2.19,-,-,-,18.42,-,81.0,55.0,-
140,臺北市,1999/05/12,士林,2.4,0.48,28.0,-,39,-,21.51,3.87,17.63,-,-,-,24.8,-,-,39.0,-
141,臺北市,1999/05/11,松山,6.4,0.73,22.4,-,41,-,-,-,-,-,-,-,21.97,-,-,44.0,-
142,臺北市,1999/05/11,古亭,3.3,0.79,23.9,-,35,11,45.0,14.97,30.03,2.199,0.25,1.95,22.55,-,-,37.0,-
143,臺北市,1999/05/11,中山,2.9,0.85,26.0,-,34,-,45.83,16.3,29.53,2.709,0.27,2.44,22.46,-,-,45.0,-
144,臺北市,1999/05/11,大同,7.4,3.65,-,-,55,-,193.33,136.42,56.92,4.424,1.9,2.52,23.43,-,-,52.0,-
145,臺北市,1999/05/11,萬華,3.1,0.88,27.7,-,26,-,31.28,4.49,26.79,-,-,-,22.4,-,-,40.0,-
146,臺北市,1999/05/11,陽明,0.7,0.17,58.2,-,13,-,0.96,0.02,0.94,-,-,-,16.91,-,77.0,51.0,-
147,臺北市,1999/05/11,士林,2.7,0.77,22.1,-,31,-,34.82,12.86,21.96,-,-,-,22.25,-,-,31.0,-
148,臺北市,1999/05/10,松山,2.6,1.02,29.5,-,35,-,48.43,13.34,35.09,-,-,-,20.42,-,-,72.0,-
149,臺北市,1999/05/10,古亭,2.5,1.19,28.4,-,23,9,61.65,22.02,39.63,2.654,0.5,2.15,20.59,-,-,63.0,-
150,臺北市,1999/05/10,中山,2.4,1.25,27.0,-,38,-,61.07,16.91,44.17,2.701,0.49,2.22,20.79,-,-,64.0,-
151,臺北市,1999/05/10,大同,7.0,4.49,-,-,44,-,213.74,158.49,65.26,4.627,2.15,2.48,21.67,-,-,78.0,-
152,臺北市,1999/05/10,萬華,2.0,1.23,36.4,-,-,-,36.16,4.96,31.19,-,-,-,20.66,-,-,63.0,-
153,臺北市,1999/05/10,陽明,0.2,0.18,60.8,-,12,-,1.04,0.02,1.02,-,-,-,14.59,-,92.0,57.0,-
154,臺北市,1999/05/10,士林,1.3,0.84,22.2,-,29,-,37.3,5.85,31.45,-,-,-,20.65,-,-,45.0,-
155,臺北市,1999/05/09,松山,1.3,0.6,37.8,-,27,-,28.37,1.68,26.69,-,-,-,19.48,-,-,41.0,-
156,臺北市,1999/05/09,古亭,1.4,0.7,32.6,-,23,11,33.91,3.96,29.95,2.031,0.16,1.87,19.67,-,-,35.0,-
157,臺北市,1999/05/09,中山,0.9,0.79,36.0,-,26,-,37.26,5.06,32.2,2.12,0.1,2.02,19.9,-,-,48.0,-
158,臺北市,1999/05/09,大同,2.4,2.64,-,-,35,-,160.0,100.83,59.17,3.164,0.9,2.27,20.36,-,-,40.0,-
159,臺北市,1999/05/09,萬華,1.9,1.06,37.4,-,-,-,28.95,1.39,27.56,-,-,-,19.73,-,-,42.0,-
160,臺北市,1999/05/09,陽明,0.3,0.2,67.0,-,12,-,1.58,0.01,1.57,-,-,-,14.28,-,99.0,60.0,-
161,臺北市,1999/05/09,士林,0.3,0.52,31.7,-,20,-,19.55,1.4,18.15,-,-,-,19.73,-,-,34.0,-
162,臺北市,1999/05/08,松山,2.2,0.78,32.0,-,47,-,37.13,5.99,31.14,-,-,-,24.51,-,-,47.0,-
163,臺北市,1999/05/08,古亭,1.1,0.77,33.9,-,29,11,34.56,6.43,28.14,2.252,0.25,2.0,24.98,-,-,38.0,-
164,臺北市,1999/05/08,中山,1.4,0.84,38.1,-,39,-,34.26,5.35,28.91,2.307,0.23,2.08,24.56,-,-,48.0,-
165,臺北市,1999/05/08,大同,3.7,3.73,-,-,54,-,179.5,118.27,61.22,4.082,1.74,2.34,26.04,-,-,57.0,-
166,臺北市,1999/05/08,萬華,1.3,1.11,38.1,-,16,-,27.84,2.08,25.76,-,-,-,25.01,-,-,44.0,-
167,臺北市,1999/05/08,陽明,1.5,0.25,62.7,-,16,-,2.64,0.18,2.46,-,-,-,18.12,-,86.0,58.0,-
168,臺北市,1999/05/08,士林,0.8,0.56,35.1,-,30,-,16.41,1.84,14.56,-,-,-,24.86,-,-,35.0,-
169,臺北市,1999/05/07,松山,2.3,0.65,32.5,-,46,-,54.74,6.81,47.94,-,-,-,21.27,-,-,47.0,-
170,臺北市,1999/05/07,古亭,0.9,0.84,39.8,-,28,13,39.75,7.63,32.12,2.189,0.23,1.96,21.43,-,-,51.0,-
171,臺北市,1999/05/07,中山,1.4,1.03,33.4,-,43,-,49.58,8.01,41.58,2.454,0.33,2.13,21.78,-,-,43.0,-
172,臺北市,1999/05/07,大同,4.3,4.54,-,-,69,-,227.46,149.7,77.76,4.614,2.24,2.37,22.67,-,-,71.0,-
173,臺北市,1999/05/07,萬華,1.0,-,42.6,-,18,-,32.13,1.74,30.39,-,-,-,21.78,-,-,51.0,-
174,臺北市,1999/05/07,陽明,2.1,0.26,71.5,-,15,-,2.01,0.34,1.67,-,-,-,15.67,-,85.0,65.0,-
175,臺北市,1999/05/07,士林,0.7,0.54,40.5,-,23,-,16.44,1.15,15.29,-,-,-,21.84,-,-,38.0,-
176,臺北市,1999/05/06,松山,3.7,0.92,21.6,-,-,-,61.66,15.66,46.0,-,-,-,20.14,-,-,45.0,-
177,臺北市,1999/05/06,古亭,1.4,0.79,34.8,-,30,10,43.91,9.55,34.36,2.203,0.25,1.94,20.77,-,-,39.0,-
178,臺北市,1999/05/06,中山,2.1,1.04,21.3,-,42,-,59.32,14.01,45.31,2.669,0.38,2.29,20.75,-,-,42.0,-
179,臺北市,1999/05/06,大同,5.3,4.73,-,-,72,-,248.69,176.17,72.52,4.913,2.43,2.48,21.44,-,-,73.0,-
180,臺北市,1999/05/06,萬華,1.4,-,34.4,-,28,-,37.86,4.36,33.51,-,-,-,20.92,-,-,44.0,-
181,臺北市,1999/05/06,陽明,4.8,0.13,60.4,-,-,-,4.22,0.13,4.09,-,-,-,14.63,-,76.0,58.0,-
182,臺北市,1999/05/06,士林,0.4,0.44,36.4,-,25,-,17.17,1.24,15.93,-,-,-,21.28,-,-,37.0,-
183,臺北市,1999/05/05,松山,2.2,0.87,25.4,-,-,-,51.81,13.43,38.38,-,-,-,17.67,-,-,44.0,-
184,臺北市,1999/05/05,古亭,1.5,0.77,27.2,-,29,9,44.38,12.07,32.31,2.446,0.29,2.15,17.39,-,-,33.0,-
185,臺北市,1999/05/05,中山,1.7,1.05,20.1,-,-,-,57.03,14.42,42.61,2.54,0.33,2.21,17.99,-,-,44.0,-
186,臺北市,1999/05/05,大同,5.5,4.47,-,-,70,-,247.34,179.53,67.81,4.65,2.24,2.41,18.76,-,-,70.0,-
187,臺北市,1999/05/05,萬華,1.5,0.86,27.4,-,28,-,37.58,3.61,33.97,-,-,-,17.83,-,-,34.0,-
188,臺北市,1999/05/05,陽明,1.4,0.23,62.5,-,-,-,2.22,0.01,2.21,-,-,-,11.53,-,89.0,55.0,-
189,臺北市,1999/05/05,士林,0.5,0.44,31.6,-,19,-,19.74,1.0,18.75,-,-,-,17.71,-,-,34.0,-
190,臺北市,1999/05/04,松山,3.5,1.04,22.2,-,44,-,54.17,24.48,29.68,-,-,-,22.85,-,-,44.0,-
191,臺北市,1999/05/04,古亭,3.0,1.27,15.4,-,43,13,62.92,32.13,30.79,2.655,0.55,2.11,22.7,-,-,42.0,-
