序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
13,臺北市,2000/05/30,陽明,1.8,0.35,39.7,-,21,-,7.75,0.78,6.97,-,-,-,23.05,-,90.0,61.0,-
14,臺北市,2000/05/30,士林,5.1,0.91,15.7,-,46,-,39.62,13.48,26.14,-,-,-,28.5,-,-,51.0,-
15,臺北市,2000/05/29,松山,6.3,1.13,15.7,-,41,-,50.38,15.9,34.48,-,-,-,27.32,-,-,41.0,-
16,臺北市,2000/05/29,古亭,4.3,1.28,14.3,-,30,21,50.74,21.48,29.26,2.405,0.46,1.95,27.66,-,-,37.0,-
17,臺北市,2000/05/29,中山,3.6,1.27,18.6,-,49,-,45.46,11.14,34.31,2.702,0.54,2.17,27.99,-,-,50.0,-
18,臺北市,2000/05/29,大同,-,5.43,-,-,80,-,214.14,155.49,58.65,4.947,2.76,2.18,28.98,-,-,102.0,-
19,臺北市,2000/05/29,萬華,3.9,1.1,20.2,-,33,-,33.75,4.17,29.58,-,-,-,26.89,-,-,40.0,-
20,臺北市,2000/05/29,陽明,1.3,0.29,38.0,-,12,-,2.96,0.3,2.66,-,-,-,22.38,-,91.0,52.0,-
21,臺北市,2000/05/29,士林,3.2,1.06,19.0,-,39,-,41.17,12.21,28.96,-,-,-,28.02,-,-,53.0,-
22,臺北市,2000/05/28,松山,5.0,0.88,9.9,-,51,-,44.66,19.19,25.47,-,-,-,27.13,-,-,51.0,-
23,臺北市,2000/05/28,古亭,3.2,0.99,8.1,-,34,19,43.44,17.42,26.02,2.433,0.23,2.2,28.03,-,-,34.0,-
24,臺北市,2000/05/28,中山,2.2,0.92,7.4,-,42,-,44.24,17.4,26.83,2.775,0.38,2.39,28.05,-,-,42.0,-
25,臺北市,2000/05/28,大同,9.1,2.71,-,-,48,-,128.98,92.91,36.08,3.554,1.28,2.28,28.98,-,-,55.0,-
26,臺北市,2000/05/28,萬華,4.3,0.92,11.6,-,34,-,32.89,8.49,24.4,-,-,-,27.29,-,-,34.0,-
27,臺北市,2000/05/28,陽明,0.7,0.23,23.7,-,17,-,5.67,0.74,4.93,-,-,-,21.55,-,94.0,30.0,-
28,臺北市,2000/05/28,士林,2.9,0.62,9.0,-,28,-,25.02,6.64,18.38,-,-,-,27.66,-,-,28.0,-
29,臺北市,2000/05/27,松山,5.5,1.34,18.7,-,54,-,66.86,30.64,36.22,-,-,-,28.23,-,-,62.0,-
30,臺北市,2000/05/27,古亭,3.1,1.23,21.0,-,37,26,49.08,19.13,29.95,2.513,0.53,1.98,29.88,-,-,63.0,-
31,臺北市,2000/05/27,中山,4.5,1.27,16.0,-,58,-,54.33,24.15,30.17,3.004,0.57,2.44,29.64,-,-,54.0,-
32,臺北市,2000/05/27,大同,8.6,2.64,-,-,49,-,111.9,71.52,40.37,3.653,1.35,2.3,30.72,-,-,49.0,-
33,臺北市,2000/05/27,萬華,4.8,0.9,22.3,-,37,-,28.34,5.34,23.0,-,-,-,28.94,-,-,50.0,-
34,臺北市,2000/05/27,陽明,1.8,0.32,31.8,-,17,-,7.37,0.37,7.0,-,-,-,22.76,-,88.0,53.0,-
35,臺北市,2000/05/27,士林,4.1,0.93,17.2,-,34,-,35.2,15.34,19.86,-,-,-,28.98,-,-,49.0,-
36,臺北市,2000/05/26,松山,9.3,1.32,21.3,-,58,-,70.94,30.21,40.72,-,-,-,27.15,-,-,70.0,-
37,臺北市,2000/05/26,古亭,6.2,1.29,21.9,-,46,32,55.29,19.16,36.13,2.593,0.56,2.03,28.13,-,-,68.0,-
38,臺北市,2000/05/26,中山,6.8,1.4,14.4,-,66,-,68.82,24.84,43.98,2.975,0.57,2.4,27.88,-,-,58.0,-
39,臺北市,2000/05/26,大同,12.8,4.45,-,-,84,-,193.5,133.51,59.99,-,-,-,28.88,-,-,88.0,-
40,臺北市,2000/05/26,萬華,6.2,1.24,21.5,-,52,-,41.96,6.37,35.59,-,-,-,26.99,-,-,74.0,-
41,臺北市,2000/05/26,陽明,3.6,0.33,39.1,-,15,-,7.32,0.39,6.94,-,-,-,22.0,-,90.0,60.0,-
42,臺北市,2000/05/26,士林,4.5,0.99,15.6,-,43,-,41.9,11.03,30.87,-,-,-,27.46,-,-,63.0,-
43,臺北市,2000/05/25,松山,2.3,0.72,32.0,-,36,-,33.08,7.14,25.94,-,-,-,28.21,-,-,89.0,-
44,臺北市,2000/05/25,古亭,2.3,0.87,37.8,-,42,25,39.64,10.87,28.77,2.26,0.33,1.93,29.03,-,-,92.0,-
45,臺北市,2000/05/25,中山,2.8,0.92,35.2,-,50,-,37.61,6.52,31.09,2.533,0.41,2.13,28.6,-,-,81.0,-
46,臺北市,2000/05/25,大同,6.8,3.0,-,-,52,-,131.41,82.6,48.8,3.233,1.1,2.13,29.75,-,-,51.0,-
47,臺北市,2000/05/25,萬華,3.1,0.89,41.3,-,43,-,28.2,2.11,26.09,-,-,-,27.75,-,-,94.0,-
48,臺北市,2000/05/25,陽明,2.6,0.29,57.1,-,13,-,4.57,0.3,4.27,-,-,-,21.65,-,84.0,85.0,-
49,臺北市,2000/05/25,士林,2.3,0.65,40.4,-,40,-,24.17,2.59,21.58,-,-,-,27.96,-,-,81.0,-
50,臺北市,2000/05/24,松山,2.6,0.77,24.8,-,31,-,38.87,9.12,29.75,-,-,-,27.02,-,-,51.0,-
51,臺北市,2000/05/24,古亭,1.6,0.83,27.1,-,25,16,38.72,11.32,27.4,2.223,0.27,1.96,27.98,-,-,64.0,-
52,臺北市,2000/05/24,中山,2.5,0.95,27.9,-,37,-,40.84,8.06,32.78,2.583,0.38,2.2,27.7,-,-,62.0,-
53,臺北市,2000/05/24,大同,6.3,3.19,-,-,51,-,138.45,87.41,51.04,3.807,1.65,2.16,29.01,-,-,62.0,-
54,臺北市,2000/05/24,萬華,2.3,0.82,35.5,-,33,-,28.38,1.85,26.54,-,-,-,27.13,-,-,65.0,-
55,臺北市,2000/05/24,陽明,2.3,0.3,48.8,-,13,-,4.99,0.32,4.67,-,-,-,20.3,-,86.0,53.0,-
56,臺北市,2000/05/24,士林,2.4,0.64,41.1,-,28,-,25.3,2.96,22.34,-,-,-,27.37,-,-,89.0,-
57,臺北市,2000/05/23,松山,8.4,0.54,26.3,-,31,-,33.94,5.73,28.21,-,-,-,24.91,-,-,40.0,-
58,臺北市,2000/05/23,古亭,5.3,0.55,32.0,-,22,20,30.71,6.1,24.61,2.097,0.23,1.86,26.12,-,-,40.0,-
59,臺北市,2000/05/23,中山,8.1,0.59,28.1,-,28,-,33.32,5.81,27.51,2.259,0.21,2.05,25.65,-,-,36.0,-
60,臺北市,2000/05/23,大同,11.9,3.39,-,-,45,-,162.28,109.06,53.22,3.811,1.74,2.07,26.87,-,-,52.0,-
61,臺北市,2000/05/23,萬華,5.9,0.75,31.1,-,22,-,27.15,3.01,24.15,-,-,-,25.29,-,-,36.0,-
62,臺北市,2000/05/23,陽明,4.9,0.2,54.9,-,12,-,3.6,0.36,3.24,-,-,-,18.33,-,87.0,54.0,-
63,臺北市,2000/05/23,士林,4.6,0.36,42.7,-,16,-,13.67,1.38,12.29,-,-,-,25.78,-,-,45.0,-
64,臺北市,2000/05/22,松山,1.4,0.69,27.7,-,29,-,38.25,8.1,30.15,-,-,-,23.68,-,-,36.0,-
65,臺北市,2000/05/22,古亭,0.6,0.5,36.1,-,14,7,24.6,4.97,19.64,1.947,0.05,1.89,24.49,-,-,37.0,-
66,臺北市,2000/05/22,中山,1.3,0.84,26.4,-,25,-,39.63,8.25,31.38,2.508,0.35,2.16,24.11,-,-,30.0,-
67,臺北市,2000/05/22,大同,5.8,4.03,-,-,55,-,195.4,137.01,58.39,4.19,2.09,2.11,25.08,-,-,63.0,-
68,臺北市,2000/05/22,萬華,0.3,0.65,34.7,-,16,-,20.72,1.32,19.4,-,-,-,23.7,-,-,36.0,-
69,臺北市,2000/05/22,陽明,7.9,0.16,52.8,-,12,-,9.16,2.97,6.19,-,-,-,16.99,-,90.0,54.0,-
70,臺北市,2000/05/22,士林,0.7,0.38,43.0,-,12,-,12.82,1.02,11.8,-,-,-,23.93,-,-,41.0,-
71,臺北市,2000/05/21,松山,1.1,0.52,37.2,-,24,-,24.84,3.09,21.75,-,-,-,25.67,-,-,38.0,-
72,臺北市,2000/05/21,古亭,0.5,0.3,45.0,-,20,12,15.68,1.78,13.9,1.84,0.02,1.82,26.31,-,-,41.0,-
73,臺北市,2000/05/21,中山,0.7,0.59,35.2,-,27,-,26.93,3.72,23.21,2.281,0.21,2.07,26.03,-,-,40.0,-
74,臺北市,2000/05/21,大同,5.8,2.84,-,-,40,-,156.04,102.72,53.32,3.295,1.2,2.09,27.03,-,-,45.0,-
75,臺北市,2000/05/21,萬華,0.4,0.58,41.5,-,17,-,16.32,1.21,15.12,-,-,-,25.53,-,-,39.0,-
76,臺北市,2000/05/21,陽明,1.3,0.23,57.2,-,12,-,2.04,0.02,2.02,-,-,-,18.61,-,78.0,55.0,-
77,臺北市,2000/05/21,士林,0.2,0.34,47.3,-,16,-,9.7,0.79,8.91,-,-,-,25.92,-,-,45.0,-
78,臺北市,2000/05/20,松山,4.6,0.93,15.0,-,41,-,61.43,17.16,44.27,-,-,-,23.88,-,-,41.0,-
79,臺北市,2000/05/20,古亭,1.6,0.74,24.9,-,24,16,41.3,11.01,30.28,2.308,0.3,2.01,24.87,-,-,31.0,-
80,臺北市,2000/05/20,中山,3.9,0.98,18.2,-,50,-,56.89,14.5,42.38,2.7,0.36,2.34,24.38,-,-,50.0,-
81,臺北市,2000/05/20,大同,6.1,4.67,-,-,68,-,253.97,187.09,66.88,4.686,2.46,2.22,25.42,-,-,72.0,-
82,臺北市,2000/05/20,萬華,1.9,1.04,21.7,-,32,-,40.67,5.54,35.14,-,-,-,23.95,-,-,32.0,-
83,臺北市,2000/05/20,陽明,1.6,0.18,66.0,-,14,-,1.63,0.03,1.6,-,-,-,19.34,-,46.0,62.0,-
84,臺北市,2000/05/20,士林,3.9,0.73,29.7,-,26,-,32.34,6.63,25.71,-,-,-,24.43,-,-,38.0,-
85,臺北市,2000/05/19,松山,3.1,0.83,25.7,-,41,-,45.93,10.52,35.41,-,-,-,21.72,-,-,41.0,-
86,臺北市,2000/05/19,古亭,2.6,0.83,26.6,-,27,19,43.09,10.72,32.37,2.312,0.25,2.06,22.56,-,-,41.0,-
87,臺北市,2000/05/19,中山,2.6,1.05,22.7,-,48,-,56.83,16.37,40.47,2.695,0.4,2.29,22.34,-,-,48.0,-
88,臺北市,2000/05/19,大同,9.3,4.05,-,-,67,-,213.08,150.16,62.92,4.076,1.84,2.23,23.24,-,-,62.0,-
89,臺北市,2000/05/19,萬華,2.3,0.88,28.7,-,29,-,31.8,2.29,29.51,-,-,-,21.65,-,-,35.0,-
90,臺北市,2000/05/19,陽明,0.3,0.27,61.8,-,12,-,1.25,0.03,1.23,-,-,-,16.09,-,84.0,58.0,-
91,臺北市,2000/05/19,士林,1.6,0.7,31.7,-,29,-,26.69,2.71,23.98,-,-,-,22.11,-,-,40.0,-
92,臺北市,2000/05/18,松山,4.2,0.69,32.6,-,66,-,28.79,4.0,24.79,-,-,-,24.07,-,-,58.0,-
93,臺北市,2000/05/18,古亭,3.6,0.67,37.6,-,61,33,25.39,4.22,21.18,2.05,0.18,1.87,25.0,-,-,56.0,-
94,臺北市,2000/05/18,中山,3.9,0.71,35.3,-,83,-,26.65,3.77,22.89,2.293,0.17,2.13,24.75,-,-,67.0,-
95,臺北市,2000/05/18,大同,9.5,3.16,-,-,92,-,140.72,91.18,49.55,3.651,1.6,2.05,25.95,-,-,71.0,-
96,臺北市,2000/05/18,萬華,3.1,0.81,35.5,-,63,-,23.22,1.54,21.68,-,-,-,24.22,-,-,57.0,-
97,臺北市,2000/05/18,陽明,1.2,0.32,55.9,-,16,-,2.68,0.29,2.39,-,-,-,17.07,-,98.0,53.0,-
98,臺北市,2000/05/18,士林,6.3,0.47,41.2,-,52,-,16.13,2.13,14.0,-,-,-,24.67,-,-,51.0,-
99,臺北市,2000/05/17,松山,1.6,0.6,26.0,-,47,-,23.79,4.26,19.52,-,-,-,24.79,-,-,47.0,-
100,臺北市,2000/05/17,古亭,1.8,0.51,27.4,-,38,-,21.14,4.09,17.05,1.807,0.06,1.75,25.76,-,-,38.0,-
101,臺北市,2000/05/17,中山,1.1,0.64,26.1,-,-,-,22.78,4.02,18.77,2.317,0.19,2.12,25.54,-,-,61.0,-
102,臺北市,2000/05/17,大同,5.8,3.0,-,-,63,-,138.15,94.7,43.45,3.576,1.55,2.03,26.7,-,-,56.0,-
103,臺北市,2000/05/17,萬華,1.4,0.69,27.7,-,44,-,18.79,1.87,16.93,-,-,-,25.01,-,-,44.0,-
104,臺北市,2000/05/17,陽明,0.0,0.27,44.1,-,14,-,0.77,0.09,0.68,-,-,-,17.31,-,97.0,51.0,-
105,臺北市,2000/05/17,士林,1.2,0.33,34.0,-,33,-,11.12,1.24,9.88,-,-,-,25.32,-,-,38.0,-
106,臺北市,2000/05/16,松山,3.5,0.75,15.5,-,50,-,37.2,12.77,24.43,-,-,-,28.17,-,-,50.0,-
107,臺北市,2000/05/16,古亭,2.5,0.76,29.7,-,47,-,30.68,9.55,21.12,2.083,0.23,1.85,28.44,-,-,95.0,-
108,臺北市,2000/05/16,中山,4.1,1.0,28.0,-,-,-,37.05,7.94,29.11,2.645,0.39,2.26,28.14,-,-,78.0,-
109,臺北市,2000/05/16,大同,9.3,3.23,-,-,101,-,132.33,89.34,42.99,4.014,1.75,2.26,29.29,-,-,75.0,-
110,臺北市,2000/05/16,萬華,6.3,0.96,34.5,-,83,-,31.22,4.78,26.44,-,-,-,27.63,-,-,94.0,-
111,臺北市,2000/05/16,陽明,1.8,0.36,46.7,-,28,-,3.72,0.4,3.32,-,-,-,21.68,-,88.0,69.0,-
112,臺北市,2000/05/16,士林,4.4,0.63,30.8,-,59,-,23.05,4.53,18.52,-,-,-,27.62,-,-,77.0,-
113,臺北市,2000/05/15,松山,3.2,0.92,36.2,-,78,-,47.52,11.84,35.69,-,-,-,28.03,-,-,99.0,-
114,臺北市,2000/05/15,古亭,2.2,0.96,46.5,-,83,-,41.49,10.15,31.33,2.322,0.31,2.01,28.19,-,-,117.0,-
115,臺北市,2000/05/15,中山,2.7,1.11,38.5,-,104,-,44.41,7.74,36.67,2.883,0.53,2.36,28.04,-,-,83.0,-
116,臺北市,2000/05/15,大同,6.3,2.88,-,-,107,-,128.22,77.25,50.97,3.749,1.41,2.34,29.29,-,-,78.0,-
117,臺北市,2000/05/15,萬華,3.0,1.14,48.2,-,101,-,44.62,2.77,41.85,-,-,-,27.47,-,-,96.0,-
118,臺北市,2000/05/15,陽明,4.8,0.44,71.2,-,33,-,6.02,0.09,5.93,-,-,-,22.42,-,77.0,89.0,-
119,臺北市,2000/05/15,士林,3.1,0.83,43.2,-,74,-,30.18,5.37,24.81,-,-,-,27.2,-,-,77.0,-
120,臺北市,2000/05/14,松山,5.2,0.85,38.1,-,126,-,49.14,12.04,37.1,-,-,-,27.79,-,-,92.0,-
121,臺北市,2000/05/14,古亭,3.1,0.86,43.2,-,114,-,43.46,11.02,32.44,2.302,0.3,2.01,28.42,-,-,116.0,-
122,臺北市,2000/05/14,中山,4.4,1.06,34.5,-,142,-,54.95,16.37,38.58,2.968,0.5,2.47,28.42,-,-,96.0,-
123,臺北市,2000/05/14,大同,10.5,3.31,-,-,138,-,180.9,120.45,60.45,3.981,1.56,2.42,29.46,-,-,94.0,-
124,臺北市,2000/05/14,萬華,4.9,1.1,40.5,-,109,-,37.56,4.19,33.38,-,-,-,27.47,-,-,107.0,-
125,臺北市,2000/05/14,陽明,3.3,0.25,65.8,-,94,-,3.31,0.07,3.25,-,-,-,24.23,-,40.0,79.0,-
126,臺北市,2000/05/14,士林,3.9,0.72,40.9,-,108,-,28.98,3.54,25.44,-,-,-,27.82,-,-,79.0,-
127,臺北市,2000/05/13,松山,9.7,1.2,40.8,-,110,-,69.06,17.74,51.31,-,-,-,27.43,-,-,105.0,-
128,臺北市,2000/05/13,古亭,5.5,1.12,44.4,-,97,58,50.03,10.41,39.63,2.451,0.41,2.04,28.34,-,-,98.0,-
129,臺北市,2000/05/13,中山,6.1,1.27,33.0,-,127,-,65.65,16.88,48.77,2.947,0.47,2.48,28.1,-,-,88.0,-
130,臺北市,2000/05/13,大同,10.2,3.27,-,-,121,-,177.88,112.5,65.38,3.705,1.37,2.33,29.26,-,-,86.0,-
131,臺北市,2000/05/13,萬華,5.2,1.08,41.4,-,91,-,37.36,1.35,36.01,-,-,-,27.31,-,-,85.0,-
132,臺北市,2000/05/13,陽明,4.7,0.29,64.0,-,61,-,4.27,0.1,4.17,-,-,-,22.71,-,53.0,69.0,-
133,臺北市,2000/05/13,士林,4.3,1.15,33.3,-,93,-,46.49,10.6,35.89,-,-,-,27.31,-,-,71.0,-
134,臺北市,2000/05/12,松山,4.9,1.05,49.0,-,92,-,50.18,7.6,42.58,-,-,-,26.09,-,-,132.0,-
135,臺北市,2000/05/12,古亭,4.6,1.09,48.3,-,80,52,48.01,11.43,36.58,2.409,0.43,1.98,27.06,-,-,116.0,-
136,臺北市,2000/05/12,中山,5.0,1.23,42.9,-,114,-,50.74,7.1,43.64,2.849,0.4,2.45,26.53,-,-,95.0,-
137,臺北市,2000/05/12,大同,9.9,3.49,-,-,114,-,168.63,100.18,68.45,4.027,1.75,2.28,27.6,-,-,82.0,-
138,臺北市,2000/05/12,萬華,4.6,0.93,48.0,-,91,-,33.17,1.03,32.14,-,-,-,26.05,-,-,91.0,-
139,臺北市,2000/05/12,陽明,3.7,0.42,76.2,-,36,-,8.33,0.29,8.04,-,-,-,20.01,-,77.0,83.0,-
140,臺北市,2000/05/12,士林,4.9,0.93,48.6,-,77,-,38.36,3.94,34.41,-,-,-,26.06,-,-,89.0,-
141,臺北市,2000/05/11,松山,5.7,0.85,22.0,-,47,-,42.28,9.67,32.61,-,-,-,24.65,-,-,47.0,-
142,臺北市,2000/05/11,古亭,2.9,0.64,32.3,-,48,27,31.48,5.6,25.87,1.933,0.08,1.86,26.33,-,-,48.0,-
143,臺北市,2000/05/11,中山,6.5,0.77,26.8,-,62,-,38.51,7.01,31.49,2.652,0.29,2.37,25.42,-,-,56.0,-
144,臺北市,2000/05/11,大同,12.4,3.63,-,-,68,-,181.52,123.2,58.32,4.088,2.02,2.16,26.24,-,-,59.0,-
145,臺北市,2000/05/11,萬華,3.7,0.7,29.6,-,50,-,32.65,3.62,29.03,-,-,-,24.83,-,-,50.0,-
146,臺北市,2000/05/11,陽明,2.6,0.22,57.8,-,25,-,2.09,0.2,1.9,-,-,-,18.39,-,78.0,59.0,-
147,臺北市,2000/05/11,士林,9.5,0.42,38.0,-,41,-,19.43,1.9,17.53,-,-,-,25.35,-,-,48.0,-
148,臺北市,2000/05/10,松山,2.9,1.02,16.8,-,67,-,55.4,13.36,42.03,-,-,-,23.04,-,-,58.0,-
149,臺北市,2000/05/10,古亭,3.3,1.06,19.2,-,62,45,50.66,14.9,35.76,2.37,0.41,1.96,23.61,-,-,56.0,-
150,臺北市,2000/05/10,中山,3.6,1.23,13.8,-,-,-,55.51,13.01,42.5,3.062,0.69,2.37,23.47,-,-,59.0,-
151,臺北市,2000/05/10,大同,4.9,3.22,-,-,91,-,135.81,85.29,50.52,4.063,1.74,2.32,24.26,-,-,70.0,-
152,臺北市,2000/05/10,萬華,3.1,0.66,23.2,-,63,-,34.21,3.05,31.16,-,-,-,22.63,-,-,56.0,-
153,臺北市,2000/05/10,陽明,1.3,0.34,58.5,-,23,-,4.45,0.17,4.28,-,-,-,17.42,-,95.0,68.0,-
154,臺北市,2000/05/10,士林,3.2,0.82,23.5,-,58,-,34.93,5.54,29.39,-,-,-,22.87,-,-,54.0,-
155,臺北市,2000/05/09,松山,1.4,0.67,34.0,-,74,-,33.48,6.89,26.59,-,-,-,25.35,-,-,62.0,-
156,臺北市,2000/05/09,古亭,0.6,0.61,39.0,-,68,47,27.24,6.14,21.1,1.976,0.11,1.86,26.22,-,-,59.0,-
157,臺北市,2000/05/09,中山,1.2,0.77,35.0,-,-,-,32.72,5.12,27.59,2.328,0.17,2.16,26.08,-,-,40.0,-
158,臺北市,2000/05/09,大同,5.5,3.82,-,-,98,-,185.38,126.96,58.41,4.098,1.92,2.17,27.59,-,-,74.0,-
159,臺北市,2000/05/09,萬華,0.8,0.5,39.2,-,67,-,20.05,1.91,18.13,-,-,-,25.53,-,-,58.0,-
160,臺北市,2000/05/09,陽明,2.0,0.3,65.8,-,29,-,3.0,0.17,2.83,-,-,-,19.01,-,77.0,64.0,-
161,臺北市,2000/05/09,士林,0.6,0.54,45.7,-,63,-,16.85,1.3,15.55,-,-,-,25.88,-,-,56.0,-
162,臺北市,2000/05/08,松山,2.3,0.67,25.2,-,53,-,39.56,7.94,31.62,-,-,-,25.08,-,-,52.0,-
163,臺北市,2000/05/08,古亭,0.4,0.48,39.7,-,45,-,20.39,3.75,16.65,1.78,0.12,1.66,25.88,-,-,45.0,-
164,臺北市,2000/05/08,中山,1.3,0.68,33.1,-,48,-,29.83,5.67,24.17,2.249,0.16,2.09,25.6,-,-,48.0,-
165,臺北市,2000/05/08,大同,5.6,3.4,-,-,72,-,163.8,110.73,53.07,3.84,1.7,2.14,26.77,-,-,61.0,-
166,臺北市,2000/05/08,萬華,0.8,0.67,36.3,-,41,-,18.73,1.69,17.04,-,-,-,25.04,-,-,41.0,-
167,臺北市,2000/05/08,陽明,5.8,0.28,50.8,-,18,-,5.61,0.64,4.96,-,-,-,17.85,-,83.0,50.0,-
168,臺北市,2000/05/08,士林,1.5,0.39,45.8,-,38,-,11.56,1.47,10.09,-,-,-,25.43,-,-,45.0,-
169,臺北市,2000/05/07,松山,3.7,0.54,29.8,-,36,-,30.47,6.46,24.01,-,-,-,24.2,-,-,45.0,-
170,臺北市,2000/05/07,古亭,2.2,0.54,35.3,-,25,-,23.32,4.54,18.78,-,-,-,25.26,-,-,41.0,-
171,臺北市,2000/05/07,中山,4.7,0.58,29.6,-,41,-,28.38,4.62,23.76,2.035,0.04,2.0,24.93,-,-,41.0,-
172,臺北市,2000/05/07,大同,7.8,2.53,-,-,52,-,141.63,94.14,47.49,3.412,1.26,2.16,26.02,-,-,51.0,-
173,臺北市,2000/05/07,萬華,2.7,0.72,31.9,-,30,-,21.14,2.0,19.13,-,-,-,24.4,-,-,37.0,-
174,臺北市,2000/05/07,陽明,4.1,0.25,49.0,-,14,-,4.53,0.16,4.37,-,-,-,17.34,-,84.0,47.0,-
175,臺北市,2000/05/07,士林,3.6,0.42,41.7,-,21,-,12.41,0.97,11.45,-,-,-,24.85,-,-,42.0,-
176,臺北市,2000/05/06,松山,4.0,0.91,37.9,-,70,-,45.56,8.46,37.1,-,-,-,25.27,-,-,102.0,-
177,臺北市,2000/05/06,古亭,3.3,0.84,40.1,-,60,-,36.5,8.96,27.54,2.033,0.2,1.83,26.1,-,-,86.0,-
178,臺北市,2000/05/06,中山,5.5,1.01,33.1,-,72,-,47.1,10.87,36.23,2.774,0.41,2.37,25.88,-,-,70.0,-
179,臺北市,2000/05/06,大同,8.8,3.18,-,-,82,-,149.29,93.97,55.32,4.25,1.8,2.45,27.25,-,-,66.0,-
180,臺北市,2000/05/06,萬華,5.6,1.07,34.5,-,65,-,38.06,6.88,31.18,-,-,-,25.37,-,-,68.0,-
181,臺北市,2000/05/06,陽明,4.9,0.35,60.4,-,15,-,7.2,0.32,6.88,-,-,-,19.89,-,75.0,75.0,-
182,臺北市,2000/05/06,士林,4.0,0.61,43.9,-,50,-,24.05,3.08,20.97,-,-,-,25.61,-,-,74.0,-
183,臺北市,2000/05/05,松山,1.7,0.78,19.4,-,40,-,43.25,13.92,29.34,-,-,-,24.31,-,-,40.0,-
184,臺北市,2000/05/05,古亭,1.2,0.88,17.9,-,23,-,41.15,14.33,26.82,2.158,0.26,1.89,25.13,-,-,23.0,-
185,臺北市,2000/05/05,中山,1.6,0.94,16.9,-,32,-,41.89,10.98,30.92,2.434,0.21,2.23,25.06,-,-,32.0,-
186,臺北市,2000/05/05,大同,7.7,4.76,-,-,67,-,219.72,165.63,54.09,4.609,2.4,2.21,26.23,-,-,74.0,-
187,臺北市,2000/05/05,萬華,1.1,0.97,19.6,-,24,-,33.28,6.87,26.4,-,-,-,24.62,-,-,26.0,-
188,臺北市,2000/05/05,陽明,0.9,0.32,44.1,-,14,-,2.25,0.13,2.12,-,-,-,18.97,-,90.0,47.0,-
189,臺北市,2000/05/05,士林,0.5,0.56,30.9,-,23,-,16.65,1.92,14.73,-,-,-,25.29,-,-,32.0,-
190,臺北市,2000/05/04,松山,7.7,0.8,20.5,-,74,-,46.38,10.71,35.67,-,-,-,23.28,-,-,62.0,-
