序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
486,新北市,2017/02/02,永和,3.4,0.48,-,34.4,29,16,16.69,4.37,12.31,1.986,0.119,1.867,3.11,3.03,15.75,-,-,76.16,-
487,新北市,2017/02/02,新莊,2.1,0.38,-,36,28,11,11.99,1.85,10.14,-,-,-,5.16,4.79,16.13,-,-,66.71,-
488,新北市,2017/02/02,新店,1.4,0.36,-,37.8,25,14,9.86,1.45,8.4,-,-,-,2.47,1.97,15.45,-,-,75.21,-
489,新北市,2017/02/02,淡水,1.6,0.27,-,37.6,28,13,3.86,1.08,2.76,-,-,-,-,-,-,-,-,-,-
490,新北市,2017/02/02,汐止,3.3,0.39,-,30.6,26,18,16.26,2.36,13.91,-,-,-,2.21,2.1,14.49,-,-,82.29,-
491,新北市,2017/02/02,土城,2.8,0.39,-,35.4,34,14,11.91,1.84,10.06,1.976,0.073,1.903,1.74,0.55,15.99,-,-,73.93,-
492,新北市,2017/02/02,林口,1.8,0.28,-,38.4,35,16,8.53,2.38,6.15,-,-,-,3.78,3.54,14.07,-,-,77.25,-
493,新北市,2017/02/02,萬里,1.8,0.27,-,46.2,63,20,4.1,1.6,2.49,-,-,-,6.75,6.31,16.01,0.5,4.03,65.5,957.29
494,新北市,2017/02/01,板橋,2.9,0.3,-,31.1,27,8,13.5,2.29,11.21,1.968,0.078,1.891,3.26,2.83,17.73,0,0,73.84,0
495,新北市,2017/02/01,三重,3,0.95,-,-,32,4,73.8,44.27,29.53,2.306,0.279,2.027,-,-,18.35,-,-,69.82,-
496,新北市,2017/02/01,菜寮,1.5,0.27,-,35,15,9,9,1.22,7.78,-,-,-,3.56,3.25,18.54,-,-,71.88,-
497,新北市,2017/02/01,永和,1.4,0.33,-,34.2,17,9,11.73,2.67,9.06,1.942,0.095,1.847,3.24,3.19,17.27,-,-,79.22,-
498,新北市,2017/02/01,新莊,1.9,0.26,-,35.2,16,5,8.98,0.92,8.04,-,-,-,4.35,4.21,17.85,-,-,68.99,-
499,新北市,2017/02/01,新店,2.5,0.25,-,35.6,19,11,8.31,1.3,7.01,-,-,-,2.16,1.68,17.09,-,-,76.75,-
500,新北市,2017/02/01,淡水,1.5,0.2,-,33,20,8,5.12,1.42,3.71,-,-,-,-,-,-,-,-,-,-
501,新北市,2017/02/01,汐止,2.4,0.22,-,32.1,20,12,10.54,1.44,9.11,-,-,-,2.65,2.47,15.51,-,-,86.22,-
502,新北市,2017/02/01,土城,2.8,0.3,-,33.9,27,9,30.28,7.91,22.37,1.949,0.057,1.891,1.69,0.53,17.59,-,-,77.09,-
503,新北市,2017/02/01,林口,1.2,0.19,-,36.9,27,12,4.85,1.34,3.51,-,-,-,3.64,3.49,15.43,-,-,83.75,-
504,新北市,2017/02/01,萬里,0.6,0.19,-,38.5,54,14,4.48,1.49,2.99,-,-,-,5.11,4.31,17.9,0,0,75.5,0
505,臺中市,2017/02/28,西屯,2.5,0.44,-,31.9,55,32,21.44,2.9,18.55,1.878,0.129,1.749,2.07,1.19,15.65,0,0,68.67,0
506,臺中市,2017/02/28,忠明,1.7,0.5,-,27.3,40,33,24.31,3.14,21.17,1.977,0.132,1.845,1.83,1.06,18.18,-,-,68.01,-
507,臺中市,2017/02/28,豐原,2.8,0.45,-,24.3,49,16,19.44,2.71,16.72,1.979,0.132,1.847,1.73,1.29,16.38,-,-,73.68,-
508,臺中市,2017/02/28,沙鹿,2.6,0.4,-,35.2,46,30,17.37,1.88,15.49,-,-,-,3.6,1.29,16.27,-,-,73.99,-
509,臺中市,2017/02/28,大里,3.1,0.58,438.21,24.9,60,35,29.41,3.52,25.9,1.971,0.202,1.769,1.54,0.91,17.53,-,-,68.85,-
510,臺中市,2017/02/27,西屯,1.7,0.32,-,42.3,45,24,10.9,1.77,9.13,1.753,0.059,1.695,3.07,1.38,14.36,0,0,66,0
511,臺中市,2017/02/27,忠明,2.5,0.4,-,31.8,39,22,18.43,2.44,15.99,1.872,0.084,1.788,1.89,1.14,16.57,-,-,66.68,-
512,臺中市,2017/02/27,豐原,1,0.31,-,34,31,-,7.46,1.32,6.14,1.831,0.052,1.779,1.74,1.17,14.43,-,-,72.08,-
513,臺中市,2017/02/27,沙鹿,1.7,0.35,-,44.8,43,22,11.82,1.15,10.67,-,-,-,4.3,1.35,15.22,-,-,69.11,-
514,臺中市,2017/02/27,大里,0.5,0.47,430.47,25.7,47,26,22.92,2.15,20.76,1.869,0.146,1.723,1.45,0.74,15.97,-,-,68.09,-
515,臺中市,2017/02/26,西屯,2.4,0.19,-,43.4,21,11,8.48,1.77,6.71,1.727,0.036,1.691,4.89,1.44,12.9,3,4.43,77.67,29.45
516,臺中市,2017/02/26,忠明,1.5,0.27,-,36.9,20,14,12.92,2.06,10.86,1.812,0.048,1.764,2.68,1.22,14.42,-,-,76.63,-
517,臺中市,2017/02/26,豐原,1.5,0.21,-,39,11,9,8.15,1.84,6.31,1.8,0.037,1.763,2.78,1.49,12.57,-,-,80.35,-
518,臺中市,2017/02/26,沙鹿,1.1,0.24,-,45.2,19,10,8,1.4,6.6,-,-,-,6.43,1.73,13.66,-,-,80.47,-
519,臺中市,2017/02/26,大里,1.4,0.3,422.43,33.9,17,9,14.05,0.92,13.12,1.733,0.067,1.665,2.61,0.98,14.64,-,-,74.31,-
520,臺中市,2017/02/25,西屯,1.3,0.23,-,30.7,22,10,13.55,1.55,12,1.776,0.068,1.708,4.14,1.57,13.06,0.5,6.02,84.11,27.53
521,臺中市,2017/02/25,忠明,1.7,0.31,-,23.6,19,9,20.02,3.55,16.46,1.88,0.091,1.789,2.39,1.18,13.9,-,-,82.9,-
522,臺中市,2017/02/25,豐原,2.2,0.26,-,27.5,9,8,10.66,1.38,9.28,1.856,0.075,1.781,2.3,1.24,12.61,-,-,85.41,-
523,臺中市,2017/02/25,沙鹿,1.3,0.22,-,34.9,13,7,10.99,1.5,9.49,-,-,-,5.52,1.75,14.25,-,-,87.11,-
524,臺中市,2017/02/25,大里,1,0.39,429.08,18.9,18,10,22.63,2.18,20.45,1.836,0.135,1.701,2.03,0.95,14.43,-,-,79.77,-
525,臺中市,2017/02/24,西屯,1.4,0.33,-,26.7,-,10,14.48,1.11,13.35,1.788,0.093,1.695,4.39,1.65,13.99,0.5,5.76,79.45,18.38
526,臺中市,2017/02/24,忠明,1.6,0.41,-,20.9,16,10,20.95,2.96,17.99,1.914,0.122,1.792,2.94,1.45,14.4,-,-,77.17,-
527,臺中市,2017/02/24,豐原,1.2,0.34,-,26.1,10,4,9.45,0.9,8.58,1.886,0.097,1.789,2.89,1.77,11.91,-,-,81.89,-
528,臺中市,2017/02/24,沙鹿,1,0.3,-,31.2,18,8,12.59,0.96,11.63,-,-,-,5.97,1.67,12.91,-,-,82.05,-
529,臺中市,2017/02/24,大里,1.9,0.46,433.62,16.8,14,8,23.66,2.7,20.95,1.846,0.151,1.695,2.52,1.05,14.23,-,-,75.35,-
530,臺中市,2017/02/23,西屯,1.1,0.49,-,15.4,42,21,29.73,11.18,18.55,2.09,0.364,1.726,3.85,1.24,19.89,0,0,80.42,0
531,臺中市,2017/02/23,忠明,1.2,0.68,-,11,32,19,38.23,16.92,21.31,2.158,0.314,1.844,2.51,1.11,19.83,-,-,80.08,-
532,臺中市,2017/02/23,豐原,2.1,0.43,-,12.9,28,13,20.77,5.49,15.27,1.987,0.175,1.813,2.35,1.49,17.79,-,-,83,-
533,臺中市,2017/02/23,沙鹿,0.7,0.49,-,14.8,35,20,22.08,5.77,16.31,-,-,-,5.76,1.54,18.43,-,-,83.32,-
534,臺中市,2017/02/23,大里,2.9,0.74,448.42,11.7,48,25,39.84,15.87,23.96,2.222,0.409,1.813,2.27,0.78,19.26,-,-,75.15,-
535,臺中市,2017/02/22,西屯,2.6,0.6,-,21.8,41,19,38.08,15.87,22.21,2.361,0.622,1.739,1.87,1.03,21.77,2.4,5.44,83.89,27.43
536,臺中市,2017/02/22,忠明,2.7,0.88,-,17.4,39,18,51.81,26.39,25.42,2.278,0.423,1.855,1.58,0.91,20.86,-,-,83.43,-
537,臺中市,2017/02/22,豐原,2.6,0.37,-,20.3,31,17,18.47,3.12,15.33,1.96,0.185,1.775,1.89,1.45,19.73,-,-,83.93,-
538,臺中市,2017/02/22,沙鹿,2.8,0.53,-,22.7,37,19,30.81,10.9,19.92,-,-,-,2.59,1.37,21.03,-,-,86.72,-
539,臺中市,2017/02/22,大里,2.8,0.73,436.85,16.7,55,27,38.83,14.95,23.92,2.269,0.515,1.754,1.53,0.95,20.06,-,-,80.63,-
540,臺中市,2017/02/21,西屯,1.7,0.29,-,40.2,60,27,15.95,1.95,14.01,1.734,0.093,1.642,3.35,1.35,21.97,0,0,72.39,0
541,臺中市,2017/02/21,忠明,2.2,0.4,-,34.8,58,24,17.45,1.74,15.72,1.891,0.113,1.778,2.57,1.49,21.57,-,-,70.91,-
542,臺中市,2017/02/21,豐原,3.5,0.39,-,32.4,49,25,18.48,2.78,15.7,1.957,0.139,1.818,2.12,1.4,20.73,-,-,71.69,-
543,臺中市,2017/02/21,沙鹿,1.2,0.29,-,43.2,58,22,11.82,1.62,10.2,-,-,-,5.87,1.64,19.94,-,-,78.79,-
544,臺中市,2017/02/21,大里,2.6,0.51,427.91,33.3,65,27,23.25,1.24,22.05,1.912,0.194,1.718,1.73,0.93,21.23,-,-,68.63,-
545,臺中市,2017/02/20,西屯,4.3,0.49,-,34.5,74,44,29.7,5.1,24.61,1.963,0.242,1.721,1.93,1.02,23.67,0.5,5.89,65.71,24.69
546,臺中市,2017/02/20,忠明,3.3,0.71,-,30.6,71,41,35.82,6.43,29.39,2.155,0.25,1.904,1.62,0.83,23.57,-,-,65.21,-
547,臺中市,2017/02/20,豐原,4.1,0.4,-,44.2,48,31,17.54,2.71,14.83,1.953,0.178,1.774,1.89,1.58,21.32,-,-,64.97,-
548,臺中市,2017/02/20,沙鹿,2.8,0.53,-,34.6,74,42,27,2.55,24.45,-,-,-,2.65,1.17,22.06,-,-,67.82,-
549,臺中市,2017/02/20,大里,3.5,0.71,442.01,32.4,72,37,29.78,3.17,26.6,2.113,0.356,1.757,1.26,0.76,21.56,-,-,67.05,-
550,臺中市,2017/02/19,西屯,3,0.53,-,38.1,86,48,23.01,3.24,19.79,1.996,0.203,1.793,1.41,1.2,20.68,0,0,70.8,0
551,臺中市,2017/02/19,忠明,2.5,0.63,-,33.2,85,47,27.52,4.53,22.97,2.075,0.19,1.885,1.49,0.98,20.69,-,-,69.19,-
552,臺中市,2017/02/19,豐原,2.6,0.44,-,41.8,69,41,13.66,2.16,11.5,1.921,0.122,1.799,1.95,1.79,18.1,-,-,69.74,-
553,臺中市,2017/02/19,沙鹿,3.1,0.48,-,39.3,79,40,19.38,2.28,17.1,-,-,-,1.88,1.05,18.28,-,-,77.97,-
554,臺中市,2017/02/19,大里,1.7,0.61,441.33,31.1,106,52,25.01,3.12,21.88,1.962,0.211,1.751,1.63,1.35,18.77,-,-,73.19,-
555,臺中市,2017/02/18,西屯,1.8,0.34,-,40,90,49,18.38,3.02,15.36,1.818,0.123,1.695,3.51,1.19,20.23,0,0,74.55,0
556,臺中市,2017/02/18,忠明,2.8,0.46,-,33.1,87,49,21.4,2.55,18.85,1.947,0.136,1.811,2.38,1.31,20.13,-,-,72.63,-
557,臺中市,2017/02/18,豐原,2.4,0.37,-,34.6,63,36,15.13,2.04,13.07,1.906,0.122,1.784,1.97,1.26,17.91,-,-,72.52,-
558,臺中市,2017/02/18,沙鹿,1.5,0.37,-,41.7,97,46,14.17,1.32,12.86,-,-,-,5.32,1.61,18.17,-,-,81.3,-
559,臺中市,2017/02/18,大里,3.9,0.61,435.31,27.5,93,45,31.37,6.47,24.9,2.036,0.278,1.758,1.66,0.95,19.07,-,-,70.43,-
560,臺中市,2017/02/17,西屯,3.3,0.49,-,29.5,51,27,37.27,11.65,25.62,2.384,0.547,1.837,1.77,1.09,21.45,0,0,56.17,0
561,臺中市,2017/02/17,忠明,2.7,0.73,-,23.8,47,30,51.11,21.89,29.22,2.327,0.401,1.927,1.55,0.96,21.62,-,-,56.48,-
562,臺中市,2017/02/17,豐原,2.9,0.3,-,39,33,18,15.09,3.3,11.81,1.859,0.116,1.743,1.87,1.5,18.75,-,-,59.22,-
563,臺中市,2017/02/17,沙鹿,2.9,0.34,-,34.6,35,18,20.97,1.85,19.12,-,-,-,2.27,1.5,20.65,-,-,58.21,-
564,臺中市,2017/02/17,大里,3.2,0.6,437.99,29.2,53,26,31.24,4.16,27.06,2.092,0.354,1.738,1.37,0.91,19.71,-,-,59.47,-
565,臺中市,2017/02/16,西屯,4.7,0.66,-,27,85,40,40.83,11.19,29.64,2.415,0.565,1.85,1.24,0.89,20.07,0,0,59.53,0
566,臺中市,2017/02/16,忠明,3.5,0.87,-,18.6,77,48,54.58,22.8,31.78,2.277,0.409,1.868,1.38,0.98,19.59,-,-,60.19,-
567,臺中市,2017/02/16,豐原,3.4,0.42,-,36.3,48,27,16.7,2.67,14.07,1.961,0.167,1.793,2,1.68,16.61,-,-,62.02,-
568,臺中市,2017/02/16,沙鹿,5.4,0.59,-,32.9,67,38,31.28,4.9,26.38,-,-,-,1.6,0.96,18.63,-,-,65.25,-
569,臺中市,2017/02/16,大里,5,0.65,445.1,23.5,97,44,37.81,6.32,31.49,2.212,0.443,1.768,1.37,1.11,18.41,-,-,63.28,-
570,臺中市,2017/02/15,西屯,4,0.46,-,33.6,93,44,36.89,12.69,24.2,2.209,0.336,1.874,1.63,1.02,18.54,0,0,67.88,0
571,臺中市,2017/02/15,忠明,3.2,0.57,-,30.2,88,47,34.39,7.59,26.8,2.156,0.301,1.855,1.68,1.09,18.24,-,-,66.65,-
572,臺中市,2017/02/15,豐原,3,0.48,-,32.4,62,36,19.13,1.86,17.3,2.023,0.204,1.82,2.02,1.88,15.61,-,-,68.73,-
573,臺中市,2017/02/15,沙鹿,3.6,0.47,-,34.8,63,34,30.05,8.34,21.71,-,-,-,2.34,1.23,16.33,-,-,73.72,-
574,臺中市,2017/02/15,大里,4.5,0.61,438.95,29,83,40,32.99,5.63,27.36,2.087,0.309,1.777,1.66,1.15,17.34,-,-,66.46,-
575,臺中市,2017/02/14,西屯,1.8,0.42,-,32.7,61,27,28.78,7.24,21.53,1.993,0.211,1.782,2.02,1.16,18.91,0,0,57.04,0
576,臺中市,2017/02/14,忠明,2.4,0.56,-,26.3,45,24,36.84,8.83,28.01,2.052,0.218,1.835,1.59,0.96,18.91,-,-,56.79,-
577,臺中市,2017/02/14,豐原,2.3,0.39,-,41.1,43,23,26.72,2.51,24.21,1.93,0.137,1.794,2.06,1.73,16.5,-,-,59.36,-
578,臺中市,2017/02/14,沙鹿,1.9,0.36,-,33.9,49,26,21.33,2.56,18.77,-,-,-,3.49,1.39,16.3,-,-,65.67,-
579,臺中市,2017/02/14,大里,3.2,0.67,439.45,25.9,66,32,36.82,7.41,29.41,2.201,0.324,1.878,1.56,1.01,17.8,-,-,61.3,-
580,臺中市,2017/02/13,西屯,3,0.34,-,35.2,48,18,18.59,3.67,14.92,1.853,0.12,1.733,2.37,1.38,18.47,0,0,57.06,0
581,臺中市,2017/02/13,忠明,2.2,0.41,-,29.7,34,17,23.83,4.47,19.37,1.909,0.13,1.779,1.84,0.99,18.14,-,-,57.9,-
582,臺中市,2017/02/13,豐原,2.9,0.4,-,33.7,37,21,27.03,4.05,22.99,1.933,0.13,1.803,1.83,1.36,15.9,-,-,62.28,-
583,臺中市,2017/02/13,沙鹿,2.2,0.29,-,35.3,37,17,15.54,2.02,13.52,-,-,-,3.53,1.44,16.03,-,-,65.71,-
584,臺中市,2017/02/13,大里,3.1,0.64,436.36,18.8,53,24,33.66,7.34,26.33,2.057,0.279,1.778,1.45,0.78,17.31,-,-,61.34,-
585,臺中市,2017/02/12,西屯,1.4,0.29,-,42.4,49,23,11.41,0.84,10.55,1.798,0.074,1.724,2.86,1.34,16.43,0,0,53.7,0
586,臺中市,2017/02/12,忠明,2.5,0.31,-,36.6,37,23,14.79,2.29,12.5,1.833,0.066,1.767,1.79,1.05,15.95,-,-,55.34,-
587,臺中市,2017/02/12,豐原,3.1,0.3,-,37.2,31,16,7.99,0.48,7.56,1.851,0.074,1.777,1.34,0.88,14,-,-,58.14,-
588,臺中市,2017/02/12,沙鹿,2.4,0.28,-,40.6,39,20,10.46,0.9,9.55,-,-,-,4.3,1.51,14.3,-,-,60.04,-
589,臺中市,2017/02/12,大里,2.1,0.42,426.23,30,49,23,21,2.04,18.95,1.823,0.13,1.693,1.5,0.78,15.55,-,-,56.99,-
590,臺中市,2017/02/11,西屯,2.3,0.29,-,47.5,51,26,7.24,1.18,6.05,1.798,0.069,1.73,4.39,2.14,14.69,0,0,48.17,0
591,臺中市,2017/02/11,忠明,3.1,0.34,-,40.4,43,26,14.38,1.29,13.07,1.84,0.073,1.767,2.61,1.45,14.29,-,-,50.24,-
592,臺中市,2017/02/11,豐原,2.9,0.31,-,44.5,37,22,5.67,1.32,4.36,1.813,0.048,1.765,2.59,1.62,11.77,-,-,54.02,-
593,臺中市,2017/02/11,沙鹿,2.7,0.3,-,46.6,45,22,8.75,1.21,7.56,-,-,-,6.17,1.66,12.69,-,-,51.62,-
594,臺中市,2017/02/11,大里,3.1,0.41,423.74,37.4,54,26,16.63,2.41,14.22,1.774,0.1,1.674,2.11,0.92,14.08,-,-,52.64,-
595,臺中市,2017/02/10,西屯,3.2,0.4,-,47.3,73,41,11.4,2.3,9.09,1.84,0.09,1.75,5.18,2.1,13.84,0,0,49.54,0
596,臺中市,2017/02/10,忠明,3.1,0.43,-,40.2,59,39,15.75,1.71,14.04,1.828,0.097,1.731,2.81,1.39,13.45,-,-,51.05,-
597,臺中市,2017/02/10,豐原,3.1,0.41,-,44.8,53,40,7.47,1.73,5.74,1.872,0.073,1.799,2.92,1.94,10.7,-,-,55.3,-
598,臺中市,2017/02/10,沙鹿,-,-,-,-,-,-,-,-,-,-,-,-,6.67,-,-,-,-,-,-
599,臺中市,2017/02/10,大里,3.4,0.51,426.63,38.4,70,41,16.78,1.82,14.96,1.819,0.109,1.709,2.71,1.16,13.48,-,-,52.76,-
600,臺中市,2017/02/09,西屯,1.9,0.3,-,36.9,41,15,8.77,2.22,6.55,1.836,0.093,1.743,6.64,3.04,14.41,0,0,62.38,0
601,臺中市,2017/02/09,忠明,1.9,0.36,-,30.9,25,16,13.73,2.32,11.42,1.821,0.1,1.722,3.11,1.63,13.98,-,-,62.7,-
602,臺中市,2017/02/09,豐原,1.1,0.34,-,33.6,24,13,8.52,1.72,6.8,1.883,0.084,1.799,3.14,1.72,11.3,-,-,67.61,-
603,臺中市,2017/02/09,沙鹿,1.9,0.33,-,35.8,25,15,10.31,2.36,7.94,-,-,-,8.16,2,12.71,-,-,64.63,-
604,臺中市,2017/02/09,大里,1.9,0.39,425.03,29.1,28,12,12.96,1.43,11.57,1.816,0.109,1.707,3.49,1.29,13.9,-,-,63.85,-
605,臺中市,2017/02/08,西屯,2.5,0.27,-,29.4,69,25,21.02,2.98,18.02,1.892,0.17,1.723,2.71,1.43,19.2,0,0,71.56,0
606,臺中市,2017/02/08,忠明,2,0.38,-,25.6,56,24,24.51,2.84,21.66,1.888,0.17,1.718,2.08,1.14,18.87,-,-,70.01,-
607,臺中市,2017/02/08,豐原,2.6,0.39,-,25.9,62,30,18.8,1.47,17.33,1.973,0.167,1.806,1.97,1.33,16.56,-,-,75.24,-
608,臺中市,2017/02/08,沙鹿,1.8,0.24,-,30.3,49,18,15.34,1.5,13.83,-,-,-,3.89,1.53,17.2,-,-,77.47,-
609,臺中市,2017/02/08,大里,2.2,0.48,430.94,22.9,79,-,30.86,5.33,25.52,2.045,0.259,1.786,1.93,1.13,18.22,-,-,69.71,-
610,臺中市,2017/02/07,西屯,2.8,0.38,-,35.7,72,34,19.2,2.19,17,1.88,0.142,1.738,2.57,1.21,19.59,0,0,59.98,0
611,臺中市,2017/02/07,忠明,2.8,0.47,-,29.7,56,34,26.93,5.22,21.71,1.907,0.178,1.729,1.88,1.01,19.32,-,-,60.74,-
612,臺中市,2017/02/07,豐原,2.6,0.2,-,32.3,57,29,-,-,-,1.942,0.139,1.803,1.72,1.13,17.31,-,-,67.03,-
613,臺中市,2017/02/07,沙鹿,1.9,0.36,-,35.5,59,27,16.35,1.27,15.07,-,-,-,4.07,1.35,17.41,-,-,66.23,-
614,臺中市,2017/02/07,大里,2.8,0.59,432.58,27.9,80,37,32.67,5.23,27.44,2.082,0.266,1.815,1.38,0.93,18.62,-,-,62.22,-
615,臺中市,2017/02/06,西屯,2.2,0.38,-,41.8,66,29,10.72,1.53,9.19,1.836,0.085,1.752,4.05,1.4,20.08,0,0,62.82,0
616,臺中市,2017/02/06,忠明,2,0.47,-,36.7,50,30,15.58,2.48,13.09,1.829,0.093,1.736,2.59,1.18,20.05,-,-,63.26,-
617,臺中市,2017/02/06,豐原,1.7,0.2,-,35.7,42,25,8.11,3.75,4.39,1.874,0.076,1.798,2.19,1.29,18.01,-,-,66.97,-
618,臺中市,2017/02/06,沙鹿,2.2,0.41,-,41.3,67,31,12.53,1.82,10.71,-,-,-,5.98,1.66,17.95,-,-,68.92,-
619,臺中市,2017/02/06,大里,1.4,0.56,434.72,30.4,57,36,22.05,3.52,18.53,2.03,0.149,1.881,1.88,0.72,19.25,-,-,64.01,-
620,臺中市,2017/02/05,西屯,0.9,0.35,-,24.4,61,31,17.66,4.04,13.62,1.9,0.133,1.767,3,1.33,20.37,0,0,76.4,0
621,臺中市,2017/02/05,忠明,2.4,0.46,-,20.4,47,29,22.23,5.14,17.08,1.882,0.126,1.756,2,1,20.42,-,-,74.28,-
622,臺中市,2017/02/05,豐原,1.3,0.35,-,25.4,33,20,12.7,2.02,10.68,1.878,0.093,1.785,1.8,1.11,18.66,-,-,71.9,-
623,臺中市,2017/02/05,沙鹿,1.4,0.37,-,26.8,57,29,14.18,1.5,12.69,-,-,-,4.26,1.49,18.57,-,-,82.46,-
624,臺中市,2017/02/05,大里,1.4,0.58,440.97,15.7,74,35,29.3,5.34,23.96,2.074,0.19,1.884,1.56,0.81,19.09,-,-,73.97,-
625,臺中市,2017/02/04,西屯,2.1,0.25,-,29,72,21,15.79,1.88,13.9,1.853,0.125,1.728,1.49,1.05,20.38,0,0,76.96,0
626,臺中市,2017/02/04,忠明,2.3,0.4,-,22.7,61,23,25.26,4.51,20.75,1.854,0.136,1.718,1.37,0.9,20.46,-,-,74.82,-
627,臺中市,2017/02/04,豐原,2.9,0.35,-,22.6,58,29,16.91,2.33,14.58,1.904,0.116,1.788,1.38,1.03,18.18,-,-,75.63,-
628,臺中市,2017/02/04,沙鹿,1.8,0.26,-,34.1,59,16,10.99,1.07,9.91,-,-,-,2.42,1.2,18.46,-,-,84.56,-
629,臺中市,2017/02/04,大里,2.7,0.5,428.54,19.9,73,26,28.48,4.08,24.4,1.969,0.192,1.778,1.27,0.97,18.9,-,-,74.87,-
630,臺中市,2017/02/03,西屯,2.7,0.21,-,30.2,53,19,16.08,2.24,13.83,1.841,0.102,1.74,2.25,1.22,19.5,0,0,71.26,0
631,臺中市,2017/02/03,忠明,2.1,0.38,-,25,36,19,21.32,3.81,17.51,1.848,0.116,1.732,1.91,1.27,19.32,-,-,70.04,-
632,臺中市,2017/02/03,豐原,3,0.37,-,25.3,48,22,16.43,2.5,13.91,1.905,0.106,1.799,1.78,1.41,17.55,-,-,73.47,-
633,臺中市,2017/02/03,沙鹿,1.7,0.23,-,32.3,37,13,12.02,1.22,10.79,-,-,-,3.53,1.28,17.51,-,-,76.6,-
634,臺中市,2017/02/03,大里,1.3,0.5,429.74,25,55,23,25.66,5.31,20.34,1.964,0.196,1.768,1.66,0.96,18.32,-,-,69.69,-
635,臺中市,2017/02/02,西屯,1,0.1,-,39.7,33,12,6.97,0.67,6.34,1.793,0.071,1.723,4.42,2.05,18.39,0,0,65.14,0
636,臺中市,2017/02/02,忠明,1.6,0.34,-,33.4,24,13,13.88,2.01,11.87,1.79,0.074,1.716,2.61,1.21,17.99,-,-,64.82,-
637,臺中市,2017/02/02,豐原,2.3,0.29,-,35.5,19,12,4.8,0.82,3.98,1.822,0.049,1.773,2.62,1.91,16.13,-,-,68.68,-
638,臺中市,2017/02/02,沙鹿,1.8,0.32,-,37.3,31,12,9.07,0.53,8.52,-,-,-,6.17,1.58,16.3,-,-,70.55,-
639,臺中市,2017/02/02,大里,0.9,0.41,421.11,30.2,22,14,16.07,1.46,14.61,1.845,0.106,1.739,2.2,0.95,17.58,-,-,64.92,-
640,臺中市,2017/02/01,西屯,1.6,0.14,-,33.2,33,10,8.53,0.57,7.98,1.755,0.045,1.709,4.69,1.6,19.55,0,0,69.94,0
641,臺中市,2017/02/01,忠明,1.5,0.24,-,29.2,17,9,12.62,2.66,9.97,1.755,0.058,1.697,2.54,1.12,19.1,-,-,68.92,-
642,臺中市,2017/02/01,豐原,1.7,0.22,-,29.4,11,7,5.48,1.02,4.45,1.794,0.037,1.756,2.46,0.96,17.3,-,-,72.05,-
643,臺中市,2017/02/01,沙鹿,1.8,0.24,-,33.9,28,8,7.59,0.53,7.06,-,-,-,6.3,1.82,17.6,-,-,76.14,-
644,臺中市,2017/02/01,大里,1.7,0.29,417.48,27.1,15,6,12.73,1.77,10.97,1.78,0.063,1.717,2.48,0.84,18.63,-,-,67.73,-
645,臺南市,2017/02/28,新營,3,0.45,-,33.7,90,51,17.52,2.33,15.19,2.14,0.102,2.038,2.27,1.12,18.31,0,0,71.2,0
646,臺南市,2017/02/28,善化,2.2,0.52,432.54,34.3,74,45,16.67,2.35,14.33,-,-,-,2.7,1.91,20.33,-,-,72.46,-
647,臺南市,2017/02/28,安南,3,0.44,-,39.1,77,42,15.49,1.92,13.57,2.141,0.096,2.045,2.57,1.62,19.24,-,-,69.81,-
648,臺南市,2017/02/28,臺南,3.4,0.52,-,39.9,65,47,16.22,0.41,15.99,2.021,0.141,1.88,2.39,1.19,18.27,-,-,64.41,-
649,臺南市,2017/02/27,新營,2.1,0.38,-,35.4,74,37,14.34,1.93,12.41,2.041,0.078,1.963,2.2,1.13,17.2,0,0,69.45,0
650,臺南市,2017/02/27,善化,2.9,0.48,426.54,32.2,66,41,15.5,1.85,13.65,-,-,-,2.82,2.03,19.42,-,-,71.35,-
651,臺南市,2017/02/27,安南,3,0.42,-,37.2,76,36,14.71,1.59,13.1,2.097,0.076,2.022,2.4,1.5,18.17,-,-,68.27,-
652,臺南市,2017/02/27,臺南,2.7,0.55,-,34.9,66,42,17.68,1.19,16.55,2.027,0.14,1.887,2.16,1.07,17.16,-,-,63.81,-
653,臺南市,2017/02/26,新營,1.8,0.29,-,34.4,43,22,11.5,1.36,10.14,1.996,0.064,1.932,3.66,1.59,15.95,0,0,76.07,0
654,臺南市,2017/02/26,善化,1.6,0.33,419.77,31.2,39,21,12.42,2.13,10.3,-,-,-,4.97,2.26,18.63,-,-,75.39,-
655,臺南市,2017/02/26,安南,1.4,0.28,-,35.8,45,18,10.76,1.6,9.16,2.069,0.11,1.959,3.98,1.66,17.24,-,-,71.76,-
