序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
12,臺北市,2001/10/30,萬華,2.3,0.85,20.8,-,42,-,28.97,3.95,25.02,-,-,-,22.1,-,-,42.0,-
13,臺北市,2001/10/30,陽明,0.3,0.31,53.2,-,13,-,1.88,0.04,1.84,-,-,-,15.16,-,98.0,47.0,-
14,臺北市,2001/10/30,士林,8.6,0.53,27.3,-,38,-,22.89,3.06,19.83,-,-,-,21.22,-,-,38.0,-
15,臺北市,2001/10/29,松山,2.7,0.85,26.0,-,74,-,40.81,8.96,31.85,-,-,-,21.47,-,-,62.0,-
16,臺北市,2001/10/29,古亭,1.9,0.92,25.4,-,59,44,40.97,11.65,29.33,2.394,0.32,2.08,21.33,-,-,54.0,-
17,臺北市,2001/10/29,中山,2.4,0.92,25.3,-,86,-,40.34,8.02,32.32,2.278,0.27,2.01,22.23,-,-,68.0,-
18,臺北市,2001/10/29,大同,5.3,3.29,-,-,103,-,176.9,121.21,55.69,3.863,1.61,2.25,23.02,-,-,77.0,-
19,臺北市,2001/10/29,萬華,1.6,0.99,25.4,-,85,-,28.87,3.76,25.12,-,-,-,22.62,-,-,67.0,-
20,臺北市,2001/10/29,陽明,1.0,0.37,58.4,-,27,-,2.03,0.04,1.99,-,-,-,15.33,-,93.0,53.0,-
21,臺北市,2001/10/29,士林,1.6,0.66,33.0,-,67,-,18.71,1.23,17.48,-,-,-,21.53,-,-,58.0,-
22,臺北市,2001/10/28,松山,2.1,0.75,17.0,-,62,-,30.92,6.4,24.52,-,-,-,22.86,-,-,56.0,-
23,臺北市,2001/10/28,古亭,1.2,0.81,16.2,-,47,33,34.43,9.72,24.71,2.402,0.45,1.95,22.72,-,-,47.0,-
24,臺北市,2001/10/28,中山,3.3,1.01,14.5,-,88,-,46.76,14.67,32.09,2.636,0.44,2.19,23.65,-,-,69.0,-
25,臺北市,2001/10/28,大同,6.6,3.0,-,-,103,-,166.56,116.55,50.01,3.685,1.21,2.47,24.41,-,-,76.0,-
26,臺北市,2001/10/28,萬華,2.3,0.98,14.3,-,69,-,31.01,5.35,25.66,-,-,-,24.12,-,-,60.0,-
27,臺北市,2001/10/28,陽明,0.7,0.33,54.0,-,30,-,2.55,0.1,2.45,-,-,-,17.15,-,95.0,75.0,-
28,臺北市,2001/10/28,士林,3.4,1.02,14.3,-,75,-,39.66,10.53,29.13,-,-,-,22.68,-,-,62.0,-
29,臺北市,2001/10/27,松山,2.9,0.88,33.2,-,72,-,48.01,11.99,36.02,-,-,-,25.77,-,-,90.0,-
30,臺北市,2001/10/27,古亭,3.3,0.99,41.1,-,62,38,45.29,12.01,33.28,2.703,0.55,2.16,26.96,-,-,89.0,-
31,臺北市,2001/10/27,中山,2.9,0.92,39.2,-,81,-,42.93,8.56,34.37,2.616,0.39,2.23,26.67,-,-,82.0,-
32,臺北市,2001/10/27,大同,4.7,2.03,-,-,90,-,94.61,48.56,46.04,3.068,0.77,2.3,27.3,-,-,70.0,-
33,臺北市,2001/10/27,萬華,3.6,0.89,39.2,-,87,-,-,-,-,-,-,-,27.35,-,-,83.0,-
34,臺北市,2001/10/27,陽明,1.4,0.34,70.7,-,36,-,4.65,0.13,4.52,-,-,-,20.45,-,92.0,101.0,-
35,臺北市,2001/10/27,士林,2.0,0.75,40.4,-,58,-,30.26,5.17,25.09,-,-,-,25.62,-,-,81.0,-
36,臺北市,2001/10/26,松山,2.7,0.73,13.7,-,28,-,39.16,14.11,25.05,-,-,-,25.59,-,-,28.0,-
37,臺北市,2001/10/26,古亭,2.1,0.58,19.1,-,18,11,28.37,8.39,19.98,2.227,0.28,1.95,26.54,-,-,24.0,-
38,臺北市,2001/10/26,中山,1.5,0.66,17.1,-,31,-,35.16,10.42,24.74,2.161,0.21,1.95,26.75,-,-,31.0,-
39,臺北市,2001/10/26,大同,5.3,3.05,-,-,53,-,157.9,116.17,41.73,3.81,1.54,2.27,27.71,-,-,52.0,-
40,臺北市,2001/10/26,萬華,2.1,0.71,18.5,-,26,-,24.07,4.59,19.48,-,-,-,27.5,-,-,26.0,-
41,臺北市,2001/10/26,陽明,1.0,0.25,40.8,-,-,-,0.99,0.08,0.91,-,-,-,19.67,-,94.0,39.0,-
42,臺北市,2001/10/26,士林,1.1,0.44,25.7,-,20,-,13.87,2.18,11.68,-,-,-,26.1,-,-,26.0,-
43,臺北市,2001/10/25,松山,4.5,0.71,20.4,-,45,-,38.61,9.07,29.54,-,-,-,-,-,-,45.0,-
44,臺北市,2001/10/25,古亭,4.3,0.64,27.9,-,29,23,30.01,7.16,22.85,2.342,0.3,2.04,25.27,-,-,38.0,-
45,臺北市,2001/10/25,中山,4.5,0.63,27.6,-,48,-,30.57,6.84,23.73,2.133,0.15,1.98,25.51,-,-,48.0,-
46,臺北市,2001/10/25,大同,7.6,2.72,-,-,65,-,134.34,89.2,45.14,3.54,1.38,2.16,26.36,-,-,57.0,-
47,臺北市,2001/10/25,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,臺北市,2001/10/25,陽明,0.3,0.27,52.3,-,14,-,0.6,0.03,0.56,-,-,-,18.02,-,98.0,50.0,-
49,臺北市,2001/10/25,士林,2.7,0.43,35.2,-,33,-,13.41,1.76,11.65,-,-,-,24.98,-,-,39.0,-
50,臺北市,2001/10/24,松山,4.3,0.76,26.2,-,60,-,43.72,10.48,33.24,-,-,-,23.23,-,-,55.0,-
51,臺北市,2001/10/24,古亭,3.0,0.64,34.2,-,41,27,29.49,5.62,23.88,2.352,0.26,2.09,24.04,-,-,41.0,-
52,臺北市,2001/10/24,中山,2.1,0.74,32.9,-,63,-,36.0,7.21,28.79,2.182,0.15,2.03,24.38,-,-,57.0,-
53,臺北市,2001/10/24,大同,6.0,2.88,-,-,79,-,151.87,99.89,51.98,3.697,1.39,2.31,25.29,-,-,65.0,-
54,臺北市,2001/10/24,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,臺北市,2001/10/24,陽明,0.2,0.28,58.9,-,18,-,0.47,0.04,0.43,-,-,-,17.34,-,93.0,54.0,-
56,臺北市,2001/10/24,士林,1.0,0.5,41.9,-,44,-,13.54,1.38,12.16,-,-,-,23.85,-,-,46.0,-
57,臺北市,2001/10/23,松山,3.0,0.7,21.8,-,38,-,33.99,7.8,26.19,-,-,-,24.14,-,-,38.0,-
58,臺北市,2001/10/23,古亭,2.0,0.64,24.9,-,-,19,29.07,7.04,22.03,2.254,0.2,2.05,24.05,-,-,36.0,-
59,臺北市,2001/10/23,中山,2.6,0.72,23.9,-,43,-,33.02,7.24,25.79,2.319,0.25,2.07,24.79,-,-,43.0,-
60,臺北市,2001/10/23,大同,6.1,2.89,-,-,58,-,143.0,96.66,46.34,3.678,1.42,2.26,25.31,-,-,54.0,-
61,臺北市,2001/10/23,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,臺北市,2001/10/23,陽明,0.2,0.28,50.7,-,13,-,0.34,0.04,0.3,-,-,-,17.52,-,98.0,47.0,-
63,臺北市,2001/10/23,士林,1.0,0.44,35.3,-,26,-,11.31,1.38,9.92,-,-,-,24.71,-,-,36.0,-
64,臺北市,2001/10/22,松山,2.1,0.69,14.0,-,37,-,41.57,13.41,28.16,-,-,-,23.74,-,-,37.0,-
65,臺北市,2001/10/22,古亭,2.0,0.65,15.4,-,-,12,32.16,8.59,23.57,2.337,0.39,1.95,26.99,-,-,22.0,-
66,臺北市,2001/10/22,中山,1.0,0.62,20.1,-,40,-,29.17,7.06,22.11,-,-,-,24.83,-,-,40.0,-
67,臺北市,2001/10/22,大同,3.8,2.99,-,-,52,-,149.66,107.22,42.44,3.653,1.44,2.21,25.49,-,-,51.0,-
68,臺北市,2001/10/22,萬華,1.7,0.7,16.7,-,23,-,26.72,4.93,21.78,-,-,-,25.36,-,-,23.0,-
69,臺北市,2001/10/22,陽明,0.1,0.24,44.0,-,13,-,0.33,0.05,0.28,-,-,-,18.31,-,98.0,40.0,-
70,臺北市,2001/10/22,士林,0.4,0.36,28.5,-,22,-,11.02,1.73,9.3,-,-,-,24.34,-,-,28.0,-
71,臺北市,2001/10/21,松山,2.0,0.5,19.8,-,35,-,28.04,6.9,21.14,-,-,-,23.98,-,-,35.0,-
72,臺北市,2001/10/21,古亭,1.9,0.51,21.6,-,21,14,25.21,5.65,19.56,2.139,0.22,1.91,25.27,-,-,27.0,-
73,臺北市,2001/10/21,中山,0.6,0.59,22.9,-,38,-,25.09,5.1,20.0,-,-,-,25.22,-,-,38.0,-
74,臺北市,2001/10/21,大同,3.2,2.3,-,-,51,-,127.66,87.27,40.4,3.044,0.84,2.21,25.94,-,-,50.0,-
75,臺北市,2001/10/21,萬華,1.2,0.56,22.2,-,33,-,19.48,2.66,16.83,-,-,-,25.8,-,-,33.0,-
76,臺北市,2001/10/21,陽明,0.1,0.22,42.8,-,13,-,0.62,0.09,0.53,-,-,-,18.27,-,97.0,39.0,-
77,臺北市,2001/10/21,士林,0.8,0.45,23.8,-,31,-,14.96,1.87,13.09,-,-,-,24.05,-,-,31.0,-
78,臺北市,2001/10/20,松山,2.9,0.55,20.9,-,39,-,32.35,7.79,24.56,-,-,-,23.44,-,-,39.0,-
79,臺北市,2001/10/20,古亭,2.3,0.46,27.1,-,26,12,24.13,5.9,18.23,2.198,0.33,1.87,24.68,-,-,34.0,-
80,臺北市,2001/10/20,中山,2.1,0.6,23.0,-,48,-,31.41,6.9,24.52,-,-,-,24.49,-,-,48.0,-
81,臺北市,2001/10/20,大同,5.4,2.6,-,-,54,-,141.73,98.1,43.63,-,-,-,25.11,-,-,52.0,-
82,臺北市,2001/10/20,萬華,2.0,0.54,24.3,-,33,-,20.5,2.51,17.99,-,-,-,25.0,-,-,33.0,-
83,臺北市,2001/10/20,陽明,0.2,0.21,46.0,-,13,-,0.5,0.06,0.44,-,-,-,17.02,-,95.0,41.0,-
84,臺北市,2001/10/20,士林,0.5,0.38,32.1,-,29,-,12.42,1.53,10.88,-,-,-,23.57,-,-,32.0,-
85,臺北市,2001/10/19,松山,4.0,0.54,25.3,-,40,-,35.26,7.88,27.39,-,-,-,22.72,-,-,40.0,-
86,臺北市,2001/10/19,古亭,2.7,0.5,29.1,-,29,11,27.75,7.09,20.66,2.235,0.34,1.9,23.67,-,-,32.0,-
87,臺北市,2001/10/19,中山,1.9,0.51,28.0,-,42,-,28.98,4.83,24.15,-,-,-,23.37,-,-,42.0,-
88,臺北市,2001/10/19,大同,4.9,2.43,-,-,59,-,147.41,99.64,47.78,-,-,-,24.15,-,-,55.0,-
89,臺北市,2001/10/19,萬華,3.7,0.53,27.4,-,28,-,22.66,3.17,19.49,-,-,-,23.98,-,-,28.0,-
90,臺北市,2001/10/19,陽明,0.1,0.16,50.7,-,13,-,0.99,0.07,0.92,-,-,-,14.5,-,92.0,48.0,-
91,臺北市,2001/10/19,士林,0.7,0.32,37.6,-,30,-,11.77,1.57,10.2,-,-,-,22.17,-,-,36.0,-
92,臺北市,2001/10/18,松山,1.5,0.46,-,-,-,-,36.21,11.21,24.99,-,-,-,22.03,-,-,49.0,-
93,臺北市,2001/10/18,古亭,1.1,0.48,24.4,-,34,13,29.97,9.81,20.17,2.237,0.19,2.04,22.81,-,-,34.0,-
94,臺北市,2001/10/18,中山,0.8,0.48,27.0,-,54,-,27.15,5.01,22.14,2.266,0.18,2.09,22.6,-,-,52.0,-
95,臺北市,2001/10/18,大同,4.0,2.26,-,-,63,-,141.24,96.54,44.69,-,-,-,23.05,-,-,56.0,-
96,臺北市,2001/10/18,萬華,1.4,0.61,24.1,-,53,-,23.46,3.13,20.33,-,-,-,23.22,-,-,51.0,-
97,臺北市,2001/10/18,陽明,0.2,0.13,48.0,-,14,-,0.29,0.01,0.28,-,-,-,14.69,-,88.0,41.0,-
98,臺北市,2001/10/18,士林,0.7,0.34,32.1,-,34,-,13.44,1.66,11.78,-,-,-,21.21,-,-,34.0,-
99,臺北市,2001/10/17,松山,2.6,0.69,29.2,-,75,-,39.62,8.33,31.29,-,-,-,22.12,-,-,62.0,-
100,臺北市,2001/10/17,古亭,2.6,0.88,26.0,-,63,32,41.25,11.26,29.99,2.492,0.39,2.1,22.31,-,-,56.0,-
101,臺北市,2001/10/17,中山,2.6,0.77,27.5,-,77,-,36.18,5.62,30.55,2.409,0.31,2.1,22.52,-,-,64.0,-
102,臺北市,2001/10/17,大同,5.5,2.52,-,-,91,-,131.92,82.16,49.75,3.203,0.97,2.23,22.86,-,-,71.0,-
103,臺北市,2001/10/17,萬華,2.6,0.85,27.0,-,68,-,28.01,2.41,25.6,-,-,-,23.28,-,-,59.0,-
104,臺北市,2001/10/17,陽明,1.2,0.24,56.7,-,-,-,2.08,0.01,2.07,-,-,-,14.99,-,92.0,56.0,-
105,臺北市,2001/10/17,士林,1.4,0.53,36.1,-,56,-,17.81,1.27,16.54,-,-,-,21.3,-,-,53.0,-
106,臺北市,2001/10/16,松山,0.2,0.33,37.2,-,27,-,14.94,2.29,12.66,-,-,-,23.69,-,-,38.0,-
107,臺北市,2001/10/16,古亭,0.2,0.57,30.5,-,29,16,20.56,2.66,17.9,2.273,0.25,2.02,23.51,-,-,34.0,-
108,臺北市,2001/10/16,中山,0.4,0.56,33.4,-,46,-,19.98,3.15,16.82,2.138,0.1,2.03,23.81,-,-,46.0,-
109,臺北市,2001/10/16,大同,1.1,1.07,-,-,36,-,37.27,15.07,22.2,2.449,0.27,2.18,23.65,-,-,36.0,-
110,臺北市,2001/10/16,萬華,0.4,0.52,35.2,-,28,-,12.77,0.96,11.82,-,-,-,24.29,-,-,34.0,-
111,臺北市,2001/10/16,陽明,0.2,0.29,52.4,-,13,-,1.68,0.02,1.66,-,-,-,18.75,-,99.0,47.0,-
112,臺北市,2001/10/16,士林,3.2,0.43,37.1,-,-,-,7.93,0.42,7.51,-,-,-,22.35,-,-,37.0,-
113,臺北市,2001/10/15,松山,0.8,0.51,36.1,-,37,-,21.67,4.77,16.9,-,-,-,23.35,-,-,40.0,-
114,臺北市,2001/10/15,古亭,1.2,1.21,16.6,-,43,20,53.77,22.24,31.53,2.891,0.6,2.3,23.51,-,-,43.0,-
115,臺北市,2001/10/15,中山,1.2,1.0,21.2,-,47,-,46.25,15.93,30.32,2.421,0.33,2.09,23.7,-,-,47.0,-
116,臺北市,2001/10/15,大同,4.1,3.2,-,-,71,-,144.9,94.05,50.86,-,-,-,23.68,-,-,61.0,-
117,臺北市,2001/10/15,萬華,1.3,1.15,13.5,-,63,-,42.79,8.89,33.91,-,-,-,24.01,-,-,56.0,-
118,臺北市,2001/10/15,陽明,0.4,0.27,55.3,-,-,-,0.96,0.02,0.94,-,-,-,18.05,-,96.0,50.0,-
119,臺北市,2001/10/15,士林,1.6,1.02,19.3,-,-,-,47.61,15.76,31.85,-,-,-,22.11,-,-,39.0,-
120,臺北市,2001/10/14,松山,1.0,0.44,35.5,-,35,-,21.94,2.31,19.64,-,-,-,23.82,-,-,43.0,-
121,臺北市,2001/10/14,古亭,0.4,0.45,33.0,-,25,14,24.06,5.41,18.65,2.808,0.3,2.51,24.72,-,-,40.0,-
122,臺北市,2001/10/14,中山,0.7,0.51,32.1,-,45,-,26.76,3.96,22.8,2.152,0.15,2.0,24.58,-,-,45.0,-
123,臺北市,2001/10/14,大同,3.4,2.04,-,-,50,-,126.17,77.67,48.5,-,-,-,25.13,-,-,50.0,-
124,臺北市,2001/10/14,萬華,0.2,0.56,30.9,-,43,-,21.02,3.09,17.93,-,-,-,25.23,-,-,43.0,-
125,臺北市,2001/10/14,陽明,0.3,0.21,57.2,-,15,-,0.9,0.08,0.81,-,-,-,16.98,-,86.0,50.0,-
126,臺北市,2001/10/14,士林,0.8,0.42,39.5,-,47,-,14.65,1.43,13.22,-,-,-,23.14,-,-,47.0,-
127,臺北市,2001/10/13,松山,2.3,0.54,29.5,-,42,-,29.4,4.72,24.68,-,-,-,23.67,-,-,42.0,-
128,臺北市,2001/10/13,古亭,3.0,0.44,31.7,-,28,14,25.56,5.66,19.9,3.189,0.56,2.63,24.76,-,-,36.0,-
129,臺北市,2001/10/13,中山,1.9,0.53,30.1,-,44,-,29.91,4.2,25.71,2.183,0.25,1.94,24.33,-,-,44.0,-
130,臺北市,2001/10/13,大同,4.7,2.16,-,-,55,-,137.56,87.7,49.86,3.079,0.86,2.22,24.91,-,-,52.0,-
131,臺北市,2001/10/13,萬華,1.2,0.57,31.2,-,30,-,21.22,2.39,18.82,-,-,-,25.28,-,-,35.0,-
132,臺北市,2001/10/13,陽明,0.6,0.2,54.1,-,10,-,-,-,-,-,-,-,16.56,-,90.0,48.0,-
133,臺北市,2001/10/13,士林,0.2,0.42,40.9,-,37,-,12.67,1.08,11.6,-,-,-,23.16,-,-,40.0,-
134,臺北市,2001/10/12,松山,3.3,0.7,26.1,-,49,-,42.33,9.99,32.33,-,-,-,23.88,-,-,49.0,-
135,臺北市,2001/10/12,古亭,1.6,0.51,37.3,-,23,18,25.76,5.26,20.5,-,-,-,25.15,-,-,40.0,-
136,臺北市,2001/10/12,中山,3.3,0.6,29.2,-,48,-,34.68,6.17,28.51,2.24,0.25,1.99,24.57,-,-,48.0,-
137,臺北市,2001/10/12,大同,6.6,2.44,-,-,55,-,146.02,93.33,52.69,3.41,1.17,2.24,25.23,-,-,52.0,-
138,臺北市,2001/10/12,萬華,1.4,0.64,33.8,-,45,-,23.96,3.08,20.89,-,-,-,25.53,-,-,45.0,-
139,臺北市,2001/10/12,陽明,0.4,0.27,57.3,-,15,-,1.19,0.01,1.17,-,-,-,16.81,-,90.0,50.0,-
140,臺北市,2001/10/12,士林,0.8,0.42,43.8,-,20,-,12.25,1.4,10.85,-,-,-,23.33,-,-,42.0,-
141,臺北市,2001/10/11,松山,5.7,0.88,26.3,-,88,-,59.53,13.59,45.94,-,-,-,23.31,-,-,69.0,-
142,臺北市,2001/10/11,古亭,1.1,0.48,55.4,-,47,28,19.24,2.66,16.58,-,-,-,25.01,-,-,57.0,-
143,臺北市,2001/10/11,中山,4.3,0.74,41.1,-,73,-,38.98,6.59,32.39,2.246,0.28,1.97,24.05,-,-,62.0,-
144,臺北市,2001/10/11,大同,7.7,2.61,-,-,87,-,150.19,87.89,62.3,3.519,1.27,2.25,24.72,-,-,68.0,-
145,臺北市,2001/10/11,萬華,2.3,0.64,50.0,-,48,-,19.93,1.82,18.11,-,-,-,25.42,-,-,56.0,-
146,臺北市,2001/10/11,陽明,1.8,0.34,72.4,-,22,-,1.99,0.02,1.97,-,-,-,16.86,-,84.0,71.0,-
147,臺北市,2001/10/11,士林,6.4,0.43,55.1,-,44,-,15.49,1.03,14.47,-,-,-,23.13,-,-,61.0,-
148,臺北市,2001/10/10,松山,4.7,0.83,25.9,-,79,-,48.34,9.37,38.97,-,-,-,24.09,-,-,64.0,-
149,臺北市,2001/10/10,古亭,3.3,0.56,46.0,-,54,35,19.87,2.55,17.32,-,-,-,25.31,-,-,52.0,-
150,臺北市,2001/10/10,中山,5.0,0.73,33.0,-,77,-,35.34,3.5,31.84,2.344,0.22,2.12,24.67,-,-,64.0,-
151,臺北市,2001/10/10,大同,8.6,2.11,-,-,81,-,131.22,75.09,56.13,3.209,0.83,2.38,25.2,-,-,66.0,-
152,臺北市,2001/10/10,萬華,3.0,0.68,41.4,-,53,-,21.2,1.21,19.99,-,-,-,25.75,-,-,51.0,-
153,臺北市,2001/10/10,陽明,1.4,0.38,67.5,-,28,-,1.92,0.06,1.86,-,-,-,17.25,-,83.0,61.0,-
154,臺北市,2001/10/10,士林,3.5,0.54,47.7,-,56,-,15.26,0.82,14.44,-,-,-,23.44,-,-,53.0,-
155,臺北市,2001/10/09,松山,3.3,0.95,8.5,-,52,-,55.3,22.2,33.1,-,-,-,23.36,-,-,51.0,-
156,臺北市,2001/10/09,古亭,2.8,0.99,8.3,-,38,23,47.58,18.42,29.16,2.688,0.64,2.05,24.23,-,-,38.0,-
157,臺北市,2001/10/09,中山,3.9,1.12,8.9,-,48,-,56.49,19.6,36.9,2.79,0.47,2.32,23.83,-,-,48.0,-
158,臺北市,2001/10/09,大同,8.1,3.06,-,-,66,-,-,-,-,4.125,1.66,2.46,24.06,-,-,58.0,-
159,臺北市,2001/10/09,萬華,2.7,0.98,10.4,-,38,-,35.4,8.04,27.36,-,-,-,24.59,-,-,38.0,-
160,臺北市,2001/10/09,陽明,1.2,0.4,44.3,-,20,-,3.22,0.16,3.06,-,-,-,17.76,-,94.0,56.0,-
161,臺北市,2001/10/09,士林,3.3,1.06,13.0,-,45,-,40.28,11.94,28.34,-,-,-,22.16,-,-,62.0,-
162,臺北市,2001/10/08,松山,10.4,0.69,16.5,-,43,-,44.3,14.07,30.23,-,-,-,25.47,-,-,43.0,-
163,臺北市,2001/10/08,古亭,8.9,0.78,23.8,-,37,23,45.96,13.47,32.48,2.565,0.51,2.05,26.9,-,-,102.0,-
164,臺北市,2001/10/08,中山,10.8,0.75,23.7,-,45,-,44.3,11.75,32.55,2.268,0.04,2.23,26.17,-,-,73.0,-
165,臺北市,2001/10/08,大同,14.7,3.11,-,-,67,-,154.6,103.63,50.98,4.141,1.74,2.4,26.94,-,-,59.0,-
166,臺北市,2001/10/08,萬華,7.1,0.9,25.8,-,43,-,39.08,8.25,30.83,-,-,-,27.37,-,-,86.0,-
167,臺北市,2001/10/08,陽明,2.1,0.39,77.8,-,28,-,3.94,0.09,3.85,-,-,-,21.14,-,89.0,86.0,-
168,臺北市,2001/10/08,士林,5.3,0.75,23.6,-,69,-,30.05,5.3,24.76,-,-,-,24.99,-,-,59.0,-
169,臺北市,2001/10/07,松山,5.0,0.49,23.2,-,35,-,29.34,5.93,23.41,-,-,-,25.13,-,-,35.0,-
170,臺北市,2001/10/07,古亭,5.6,0.48,24.3,-,22,13,26.15,4.94,21.21,2.173,0.2,1.98,26.34,-,-,34.0,-
171,臺北市,2001/10/07,中山,9.8,0.49,26.7,-,35,-,27.21,4.93,22.28,2.106,0.08,2.03,26.0,-,-,35.0,-
172,臺北市,2001/10/07,大同,12.6,2.15,-,-,41,-,129.92,86.47,43.46,3.152,0.98,2.18,26.72,-,-,41.0,-
173,臺北市,2001/10/07,萬華,5.3,0.57,24.2,-,26,-,23.61,3.29,20.32,-,-,-,26.82,-,-,33.0,-
174,臺北市,2001/10/07,陽明,0.5,0.23,46.9,-,13,-,1.23,0.04,1.19,-,-,-,19.17,-,96.0,45.0,-
175,臺北市,2001/10/07,士林,6.5,0.39,29.9,-,62,-,15.31,1.62,13.69,-,-,-,25.22,-,-,56.0,-
176,臺北市,2001/10/06,松山,4.0,0.75,16.5,-,38,-,45.0,12.37,32.63,-,-,-,23.46,-,-,38.0,-
177,臺北市,2001/10/06,古亭,3.4,0.63,22.7,-,31,22,29.75,5.9,23.85,2.298,0.26,2.04,24.62,-,-,31.0,-
178,臺北市,2001/10/06,中山,2.2,0.72,24.5,-,41,-,32.4,7.19,25.21,2.173,0.21,1.96,24.49,-,-,41.0,-
179,臺北市,2001/10/06,大同,6.4,3.09,-,-,70,-,153.04,105.03,48.01,3.597,1.42,2.17,25.15,-,-,60.0,-
180,臺北市,2001/10/06,萬華,4.0,0.72,21.8,-,31,-,26.82,3.5,23.32,-,-,-,25.32,-,-,31.0,-
181,臺北市,2001/10/06,陽明,0.6,0.26,51.4,-,13,-,0.45,0.02,0.43,-,-,-,18.43,-,99.0,45.0,-
182,臺北市,2001/10/06,士林,0.6,0.45,35.5,-,96,-,10.63,0.95,9.68,-,-,-,24.09,-,-,73.0,-
183,臺北市,2001/10/05,松山,4.3,0.94,26.8,-,82,-,44.86,10.18,34.69,-,-,-,23.3,-,-,66.0,-
184,臺北市,2001/10/05,古亭,3.2,0.87,29.8,-,65,51,33.61,6.72,26.88,2.47,0.33,2.14,24.07,-,-,57.0,-
185,臺北市,2001/10/05,中山,2.7,1.08,29.3,-,78,-,40.24,8.68,31.57,2.102,0.09,2.01,24.08,-,-,64.0,-
186,臺北市,2001/10/05,大同,6.6,3.76,-,-,120,-,170.83,113.78,57.05,4.102,1.88,2.23,24.76,-,-,85.0,-
187,臺北市,2001/10/05,萬華,3.6,0.99,28.8,-,74,-,30.49,4.48,26.01,-,-,-,24.87,-,-,62.0,-
188,臺北市,2001/10/05,陽明,0.9,0.45,60.4,-,-,-,1.36,0.06,1.3,-,-,-,17.85,-,97.0,56.0,-
189,臺北市,2001/10/05,士林,0.4,0.65,42.0,-,71,-,13.35,0.67,12.69,-,-,-,23.33,-,-,60.0,-
190,臺北市,2001/10/04,松山,3.6,0.75,20.6,-,51,-,38.14,8.91,29.23,-,-,-,25.01,-,-,51.0,-
191,臺北市,2001/10/04,古亭,3.2,0.68,24.9,-,29,20,30.55,6.9,23.65,2.36,0.31,2.05,26.13,-,-,35.0,-
192,臺北市,2001/10/04,中山,3.5,0.72,27.1,-,35,-,29.93,5.23,24.7,-,-,-,26.01,-,-,40.0,-
