序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
24,臺北市,2017/11/27,中山,2.9,0.52,-,22.5,26,7,30.82,8.58,22.24,2.015,0.154,1.861,2.48,2.14,21.76,-,-,88.8,-
25,臺北市,2017/11/27,大同,2.3,0.87,-,-,37,8,60.82,31.2,29.61,2.205,0.269,1.936,-,-,-,-,-,-,-
26,臺北市,2017/11/27,萬華,2.4,0.36,-,24.6,21,6,24.31,4.68,19.63,-,-,-,2.93,2.6,22.36,-,-,81.89,-
27,臺北市,2017/11/27,陽明,1.1,0.12,410.25,42.2,6,2,2.37,0.3,2.07,-,-,-,4.07,-,15.82,0.97,4.27,99.5,60.33
28,臺北市,2017/11/27,士林,2.3,0.2,-,38,20,8,8.79,1.4,7.39,-,-,-,2.84,2.38,22.85,-,-,79.43,-
29,臺北市,2017/11/26,松山,1.8,0.6,441.01,15.9,15,9,35.97,12.94,23.04,2.187,0.225,1.962,1.38,0.95,20.23,-,-,86.55,-
30,臺北市,2017/11/26,古亭,1.1,0.65,-,17.1,17,11,36.68,13.94,22.74,2.306,0.245,2.061,1.4,1.09,20.55,-,-,90.45,-
31,臺北市,2017/11/26,中山,2.6,0.86,-,12.4,25,9,48.73,20.73,27.99,2.41,0.304,2.106,1.36,1.02,20.69,-,-,92.73,-
32,臺北市,2017/11/26,大同,2.1,1.4,-,-,40,12,83.35,49.23,34.12,2.654,0.46,2.194,-,-,-,-,-,-,-
33,臺北市,2017/11/26,萬華,-,0.7,-,13.6,25,11,40.13,13.93,26.2,-,-,-,1.42,1.13,21.37,-,-,85.56,-
34,臺北市,2017/11/26,陽明,1.6,0.15,410.9,40.3,5,2,1.66,0.25,1.38,-,-,-,3.04,-,15.37,0.88,4.53,99.43,34.48
35,臺北市,2017/11/26,士林,1.5,0.6,-,18.3,22,8,32.13,11.64,20.59,-,-,-,1.19,0.65,21.11,-,-,87.32,-
36,臺北市,2017/11/25,松山,2,0.56,433.37,22.6,13,7,37.65,15.76,21.89,2.058,0.174,1.884,1.36,0.98,18.33,-,-,89.85,-
37,臺北市,2017/11/25,古亭,2.2,0.62,-,19.1,9,8,41.85,15.77,26.08,2.212,0.212,2.001,1.5,1.13,18.7,-,-,94.78,-
38,臺北市,2017/11/25,中山,2.3,0.8,-,15.8,17,8,54.31,24.17,30.14,2.3,0.269,2.031,1.45,1.13,18.62,-,-,97.28,-
39,臺北市,2017/11/25,大同,3.3,1.24,-,-,38,6,87.25,50.81,36.44,2.659,0.415,2.244,-,-,-,-,-,-,-
40,臺北市,2017/11/25,萬華,3,0.68,-,14.8,22,8,46.33,16.82,29.51,-,-,-,1.33,1.03,19.28,-,-,90.58,-
41,臺北市,2017/11/25,陽明,0.7,0.16,412.53,42.7,6,3,1.32,0.36,0.87,-,-,-,2.66,-,13.92,2.31,5.01,99.46,5.44
42,臺北市,2017/11/25,士林,2.5,0.5,-,22.8,13,7,29.12,8.71,20.41,-,-,-,1.92,1.32,19.17,-,-,89.75,-
43,臺北市,2017/11/23,松山,1.3,0.46,429.01,25.6,36,17,23.8,4.04,19.76,1.956,0.121,1.835,1.8,1.4,16.97,-,-,75.36,-
44,臺北市,2017/11/23,古亭,1.4,0.54,-,24.8,37,16,26.25,4.46,21.79,2.081,0.134,1.947,1.95,1.73,17.16,-,-,83.27,-
45,臺北市,2017/11/23,中山,0.9,0.58,-,22.7,42,16,33.28,8.23,25.05,-,-,-,1.89,1.26,17.62,-,-,79.31,-
46,臺北市,2017/11/23,大同,2.3,1.05,-,-,52,14,64.3,32.84,31.46,2.276,0.271,2.006,-,-,-,-,-,-,-
47,臺北市,2017/11/23,萬華,1.6,0.55,-,19.9,39,15,15.87,2.24,13.63,-,-,-,2,1.44,18.14,-,-,74.35,-
48,臺北市,2017/11/23,陽明,1.8,0.25,424.37,42.6,15,9,3.54,0.25,3.36,-,-,-,3.82,-,10.2,0.89,3.98,99.5,168.72
49,臺北市,2017/11/23,士林,1.8,0.39,-,37.7,35,14,11.92,2.99,8.93,-,-,-,2.65,2.11,18.05,-,-,74.08,-
50,臺北市,2017/11/22,松山,1,0.56,435.45,12.6,13,8,32.53,10.75,21.79,2.062,0.181,1.881,1.56,1.22,20.02,-,-,84.24,-
51,臺北市,2017/11/22,古亭,1.3,0.61,-,14,11,7,29.8,7.46,22.35,2.18,0.197,1.983,1.53,1.02,20.13,-,-,90.9,-
52,臺北市,2017/11/22,中山,1.8,0.82,-,11.7,16,4,42.53,18.37,24.16,2.283,0.26,2.024,1.46,0.92,20.37,-,-,92.2,-
53,臺北市,2017/11/22,大同,3,1.59,-,-,34,7,67.87,43,24.86,2.501,0.438,2.063,-,-,-,-,-,-,-
54,臺北市,2017/11/22,陽明,1.2,0.28,423.87,30.6,5,1,4.36,0.31,4.06,-,-,-,5.65,-,14.74,1.13,4.53,99.5,14.87
55,臺北市,2017/11/22,士林,2.2,0.4,-,21.5,13,5,15.92,2.32,13.6,-,-,-,2.06,1.74,20.79,-,-,85.14,-
56,臺北市,2017/11/21,松山,2.3,0.46,416.87,19.2,28,7,28.19,9.5,18.68,1.965,0.165,1.8,1.63,1.15,20.65,-,-,88.94,-
57,臺北市,2017/11/21,古亭,-,0.49,-,21.8,6,6,29.89,10.56,19.33,2.05,0.145,1.906,2.29,2.07,21.23,-,-,90.84,-
58,臺北市,2017/11/21,中山,4.7,0.71,-,16.4,12,5,41.07,16.9,24.17,2.141,0.212,1.929,2.17,1.84,21.34,-,-,93.1,-
59,臺北市,2017/11/21,大同,5.3,1.32,-,-,28,5,83.77,53.69,30.08,2.468,0.458,2.01,-,-,-,-,-,-,-
60,臺北市,2017/11/21,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,臺北市,2017/11/21,陽明,1.3,0.14,414.82,37,5,2,3.05,1.36,1.63,-,-,-,3.32,-,16.08,1.95,5.19,99.41,2.54
62,臺北市,2017/11/21,士林,3.8,0.36,-,26.4,12,7,16.71,4.53,12.17,-,-,-,2.43,2.09,22.19,-,-,83.69,-
63,臺北市,2017/11/20,松山,2.6,0.27,403.55,20.9,9,6,26.81,6.1,20.71,1.875,0.095,1.78,1.54,1.18,18.48,-,-,90.71,-
64,臺北市,2017/11/20,古亭,2.4,0.31,-,25.1,6,7,21.45,3.89,17.54,1.964,0.086,1.878,2.44,2.09,18.93,-,-,94.39,-
65,臺北市,2017/11/20,中山,2.3,0.48,-,19.6,11,5,31.7,10.31,21.39,2.035,0.15,1.884,2.08,1.83,19.08,-,-,95.95,-
66,臺北市,2017/11/20,大同,2.9,1.08,-,-,28,4,79.04,48,31.04,2.335,0.389,1.945,-,-,-,-,-,-,-
67,臺北市,2017/11/20,陽明,1.1,0.11,412.64,39.1,5,1,1.18,0.26,0.81,-,-,-,2.39,-,14.05,1.83,5.22,99.5,2.13
68,臺北市,2017/11/20,士林,1.4,0.27,-,26.3,11,5,15.35,3.55,11.8,-,-,-,1.63,1.19,19.91,-,-,87.35,-
69,臺北市,2017/11/19,松山,2,0.26,399.78,27.2,12,8,14.55,2.15,12.4,1.819,0.051,1.769,2.02,1.58,17.28,-,-,85.2,-
70,臺北市,2017/11/19,古亭,1.9,0.23,-,30,11,7,12.95,2.1,10.85,1.933,0.061,1.872,3.06,2.78,17.64,-,-,89.77,-
71,臺北市,2017/11/19,中山,1.1,0.32,-,25.5,15,7,19.84,4.1,15.74,1.961,0.103,1.858,2.99,2.55,17.8,-,-,91.64,-
72,臺北市,2017/11/19,大同,2.2,0.5,-,-,31,5,44.82,21.46,23.36,2.059,0.137,1.922,-,-,-,-,-,-,-
73,臺北市,2017/11/19,陽明,1.3,0.12,414.63,38.7,5,2,0.84,0.33,0.39,-,-,-,5.02,-,12.04,1.84,4.49,99.5,47.29
74,臺北市,2017/11/19,士林,2.4,0.15,-,35.7,14,6,6.02,0.87,5.15,-,-,-,3.09,2.86,18.66,-,-,80.16,-
75,臺北市,2017/11/18,松山,1.3,0.43,414.3,24.8,22,17,21.82,6.06,15.76,1.971,0.135,1.837,2.4,1.78,21.06,-,-,81.3,-
76,臺北市,2017/11/18,古亭,1.9,0.41,-,25,23,17,20.36,3.88,16.48,2.057,0.141,1.916,2.22,1.83,21.63,-,-,84.79,-
77,臺北市,2017/11/18,中山,1.8,0.57,-,23.4,35,17,27.2,6.47,20.73,2.152,0.191,1.961,1.99,1.36,22.09,-,-,82.56,-
78,臺北市,2017/11/18,大同,3.1,0.93,-,-,43,18,49.28,21.58,27.69,2.382,0.28,2.102,-,-,-,-,-,-,-
79,臺北市,2017/11/18,陽明,1.6,0.16,415.55,38.7,6,2,2.11,1.24,0.83,-,-,-,4.42,-,15.3,2.78,4.86,97.22,20.74
80,臺北市,2017/11/18,士林,1.4,0.3,-,34.3,24,15,10.97,1.75,9.19,-,-,-,2.43,1.8,22.48,-,-,76.5,-
81,臺北市,2017/11/17,松山,5,0.82,435.93,17.8,38,27,46.47,17.06,29.41,2.23,0.309,1.921,1.38,1.06,25.33,-,-,75.67,-
82,臺北市,2017/11/17,古亭,2.8,0.72,-,24.3,43,22,36.59,10.21,26.38,2.261,0.283,1.978,1.29,1.09,26.16,-,-,75.11,-
83,臺北市,2017/11/17,中山,4.6,1.05,-,16.3,58,28,60.22,22.35,37.87,2.449,0.39,2.059,1.33,1.09,26.38,-,-,77.79,-
84,臺北市,2017/11/17,大同,5.2,1.83,-,-,68,29,77.37,36.53,40.84,2.828,0.595,2.234,-,-,-,-,-,-,-
85,臺北市,2017/11/17,萬華,4.4,0.79,-,22.1,45,25,-,-,-,-,-,-,0.93,0.57,26.49,-,-,73.94,-
86,臺北市,2017/11/17,陽明,2.2,0.17,417.25,36.9,14,11,3.29,0.57,2.66,-,-,-,1.29,-,20.8,0,0,83.51,0
87,臺北市,2017/11/17,士林,3.6,0.59,-,22.5,49,28,30.43,5.39,25.03,-,-,-,1.19,1.11,26.03,-,-,79.45,-
88,臺北市,2017/11/16,松山,2,0.38,406.55,22,16,12,27.5,7.89,19.6,1.96,0.157,1.802,1.91,1.61,24.87,-,-,78.57,-
89,臺北市,2017/11/16,古亭,2,0.5,-,23.2,21,11,27.25,6.76,20.49,2.059,0.149,1.91,2.3,2.04,25.8,-,-,78.16,-
90,臺北市,2017/11/16,中山,3.2,0.61,-,21.4,20,11,33.03,9.81,23.21,2.055,0.173,1.882,2.08,1.7,25.8,-,-,82.12,-
91,臺北市,2017/11/16,大同,3.7,0.94,-,-,28,10,56.99,31.17,25.82,2.247,0.304,1.943,-,-,-,-,-,-,-
92,臺北市,2017/11/16,陽明,2.5,0.15,412.69,38.1,7,5,2.67,0.86,1.8,-,-,-,2.43,-,19.06,0.57,4.48,97.37,87.13
93,臺北市,2017/11/16,士林,3.3,0.24,-,36,16,8,8.85,1.92,6.92,-,-,-,2.34,2.02,26.65,-,-,75.13,-
94,臺北市,2017/11/15,松山,2.1,0.39,404.71,24.6,20,12,26.27,5.09,21.18,1.933,0.126,1.807,1.8,1.38,22.87,-,-,80.16,-
95,臺北市,2017/11/15,古亭,1.7,0.35,-,34.6,20,9,17.16,3.14,14.01,1.96,0.081,1.879,2.75,2.47,23.65,-,-,79.7,-
96,臺北市,2017/11/15,中山,3.7,0.58,-,24.8,21,-,29.79,7.45,22.34,2.054,0.156,1.898,2.46,1.98,23.63,-,-,85.46,-
97,臺北市,2017/11/15,大同,3.8,1.11,-,-,38,9,65.13,33.75,31.38,2.31,0.348,1.962,-,-,-,-,-,-,-
98,臺北市,2017/11/15,陽明,1,0.17,412.88,46.7,7,4,1.31,0.2,1.22,-,-,-,3.22,-,16.89,0.56,4.28,99.4,42.88
99,臺北市,2017/11/15,士林,3,0.24,-,42,20,9,8.26,0.56,7.66,-,-,-,3.13,2.49,24.49,-,-,75.53,-
100,臺北市,2017/11/14,松山,1.9,0.32,404.84,17.3,12,8,27.38,6.83,20.55,1.904,0.127,1.776,1.52,1.17,22.23,-,-,88.85,-
101,臺北市,2017/11/14,古亭,3.8,0.37,-,20.7,12,8,25.06,5.67,19.39,2.007,0.114,1.893,2.17,1.84,23.02,-,-,89.19,-
102,臺北市,2017/11/14,中山,3.8,0.61,-,14.3,16,6,36.43,11.56,24.87,2.134,0.193,1.94,1.88,1.54,23.06,-,-,94.26,-
103,臺北市,2017/11/14,大同,3.6,1.26,-,-,29,4,77,45.69,31.31,2.45,0.433,2.017,-,-,-,-,-,-,-
104,臺北市,2017/11/14,陽明,0.6,0.14,410.21,37.5,5,2,1.24,0.46,0.71,-,-,-,1.75,-,17.83,1.21,4.97,99.35,3.91
105,臺北市,2017/11/14,士林,2.7,0.31,-,24.4,13,7,16.38,2.9,13.46,-,-,-,1.83,1.58,24.09,-,-,84.31,-
106,臺北市,2017/11/13,松山,2.3,0.4,416.07,13.7,11,6,31.22,9.46,21.76,1.983,0.17,1.813,1.2,0.83,22.26,-,-,91.18,-
107,臺北市,2017/11/13,古亭,2.1,0.45,-,16.3,9,8,30.63,8.73,21.9,2.086,0.162,1.924,1.57,1.3,22.85,-,-,93.2,-
108,臺北市,2017/11/13,中山,2.9,0.62,-,13.3,12,5,40.02,14.08,25.93,2.15,0.214,1.936,1.53,1.19,22.94,-,-,97.45,-
109,臺北市,2017/11/13,大同,3.5,1.5,-,-,28,6,84.58,52.83,31.75,2.55,0.513,2.037,-,-,-,-,-,-,-
110,臺北市,2017/11/13,陽明,1.9,0.12,421.57,36.7,5,1,1.54,0.39,1.07,-,-,-,1.85,-,18.14,3.37,5.65,99.4,3.83
111,臺北市,2017/11/13,士林,1.6,0.34,-,20.7,13,8,20.75,5.61,15.14,-,-,-,1.45,1.07,23.74,-,-,89.11,-
112,臺北市,2017/11/12,松山,3.8,0.31,416.66,24.7,13,9,19.19,3.55,15.64,1.848,0.071,1.776,1.87,1.45,20.75,-,-,88.92,-
113,臺北市,2017/11/12,古亭,3.3,0.27,-,28.3,9,7,15.14,2.42,12.7,1.933,0.06,1.873,2.76,2.54,21.53,-,-,89.64,-
114,臺北市,2017/11/12,中山,1.9,0.37,-,25.4,16,7,20.66,5.19,15.48,1.976,0.114,1.862,2.76,2.36,21.94,-,-,91.77,-
115,臺北市,2017/11/12,大同,2,0.62,-,-,32,5,44.49,21.44,23.05,2.089,0.172,1.917,-,-,-,-,-,-,-
116,臺北市,2017/11/12,陽明,1.5,0.11,434.51,38.9,5,1,1.25,0.3,0.96,-,-,-,3.06,-,16.28,0.94,4.98,99.5,12.33
117,臺北市,2017/11/12,士林,2,0.18,-,36.6,14,6,6.21,1.39,4.84,-,-,-,3.09,2.93,23.28,-,-,78.65,-
118,臺北市,2017/11/11,松山,2.9,0.4,420.75,32.8,22,16,18.72,2.7,16.02,1.896,0.089,1.808,2.05,1.6,21.51,-,-,86.38,-
119,臺北市,2017/11/11,古亭,2.8,0.38,-,34.4,25,18,18.03,2.16,15.87,1.993,0.086,1.907,2.67,2.4,22.22,-,-,87.88,-
120,臺北市,2017/11/11,中山,2.3,0.51,-,30,28,15,22.87,3.1,19.77,2.064,0.16,1.904,2.45,1.99,22.59,-,-,89.29,-
121,臺北市,2017/11/11,大同,2.6,0.87,-,-,42,15,56.02,23.83,32.21,2.218,0.259,1.959,-,-,-,-,-,-,-
122,臺北市,2017/11/11,陽明,1.8,0.24,441.21,45.1,6,3,3.24,1.31,1.92,-,-,-,2.22,-,16.62,1.42,4.81,99.5,22.4
123,臺北市,2017/11/11,士林,2.1,0.32,-,44.4,21,13,8.09,0.13,8.07,-,-,-,2.48,2.18,23.69,-,-,77.65,-
124,臺北市,2017/11/10,松山,2.6,0.34,415.52,21.2,13,11,20.3,5.43,14.87,1.883,0.109,1.774,1.8,1.42,26.04,-,-,73.91,-
125,臺北市,2017/11/10,古亭,1.9,0.34,-,23.6,17,10,19.35,5.12,14.23,1.956,0.095,1.861,2.38,2.07,27.18,-,-,72.93,-
126,臺北市,2017/11/10,中山,1.9,0.52,-,19.9,23,11,29.96,11.41,18.55,2.014,0.163,1.851,2.06,1.67,27.14,-,-,77.08,-
127,臺北市,2017/11/10,大同,2.1,0.73,-,-,39,8,50.65,27.82,22.83,2.12,0.229,1.891,-,-,-,-,-,-,-
128,臺北市,2017/11/10,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
129,臺北市,2017/11/10,陽明,2.8,0.08,420.7,31.3,8,5,-,-,-,-,-,-,2.59,-,20.6,0.83,4.9,94.91,36.6
130,臺北市,2017/11/10,士林,1.3,0.18,-,33.1,20,10,7.49,1.65,5.85,-,-,-,2.23,1.98,28.08,-,-,71.34,-
131,臺北市,2017/11/09,松山,2.1,0.42,419.6,30.5,31,20,25.04,3.8,21.23,1.91,0.113,1.797,2.07,1.53,22.67,-,-,86.77,-
132,臺北市,2017/11/09,古亭,1.2,0.32,-,39.6,29,18,15.81,2.53,13.27,1.957,0.087,1.87,3.34,3.02,23.44,-,-,86.64,-
133,臺北市,2017/11/09,中山,4,0.58,-,27.1,47,15,31.11,6.83,24.28,2.041,0.156,1.884,2.79,2.36,23.72,-,-,89.58,-
134,臺北市,2017/11/09,大同,3.2,0.92,-,-,56,16,52.95,24.06,28.91,2.174,0.26,1.913,-,-,-,-,-,-,-
135,臺北市,2017/11/09,萬華,2.2,0.7,-,26.4,41,20,41.27,15.1,26.17,-,-,-,1.66,0.84,24.37,-,-,82.75,-
136,臺北市,2017/11/09,陽明,0.6,0.19,419.1,51.8,6,2,2.14,1.05,1.1,-,-,-,4.63,-,17.15,1.74,4.34,99.52,65.77
137,臺北市,2017/11/09,士林,2.2,0.27,-,49.7,36,11,6.67,1.04,5.64,-,-,-,3.41,3,24.93,-,-,77.68,-
138,臺北市,2017/11/08,松山,1.1,0.34,415.2,28.2,20,9,18.32,4.03,14.3,1.846,0.082,1.763,2.26,1.76,22.72,-,-,86.53,-
139,臺北市,2017/11/08,古亭,1.3,0.36,-,28.3,17,11,18.02,3.33,14.68,1.978,0.104,1.874,2.62,2.23,23.47,-,-,87.9,-
140,臺北市,2017/11/08,中山,0.9,0.52,-,23.1,19,6,27.36,6.44,20.92,2.019,0.154,1.865,2.09,1.58,24.2,-,-,86.83,-
141,臺北市,2017/11/08,大同,2.1,0.95,-,-,34,6,54.26,29.56,24.71,2.178,0.285,1.893,-,-,-,-,-,-,-
142,臺北市,2017/11/08,萬華,1.7,0.72,-,17.9,22,6,44.92,19.78,25.14,-,-,-,1.19,0.58,24.91,-,-,80.15,-
143,臺北市,2017/11/08,陽明,2,0.16,417.2,40.5,5,2,2.26,0.31,2,-,-,-,2.49,-,17.11,1.92,4.85,99.27,14.53
144,臺北市,2017/11/08,士林,2,0.31,-,34.1,16,5,9.6,0.82,8.86,-,-,-,2.31,1.7,25.07,-,-,77.94,-
145,臺北市,2017/11/07,松山,1.8,0.37,418.39,24.3,21,13,18.46,4.4,14.06,1.857,0.103,1.754,1.66,1.21,27.04,-,-,71.27,-
146,臺北市,2017/11/07,古亭,2.7,0.42,-,25.3,23,17,21.39,4.08,17.32,2.031,0.127,1.904,1.96,1.63,27.85,-,-,71.75,-
147,臺北市,2017/11/07,中山,2,0.62,-,23.5,32,16,30.92,9.75,21.17,2.076,0.189,1.887,2.26,1.65,27.35,-,-,78.66,-
148,臺北市,2017/11/07,大同,2.6,0.98,-,-,47,18,48.71,24.11,24.6,2.215,0.303,1.912,-,-,-,-,-,-,-
149,臺北市,2017/11/07,萬華,4,0.97,-,17.1,37,16,51.58,22.68,28.91,-,-,-,1.04,0.46,28.4,-,-,70.55,-
150,臺北市,2017/11/07,陽明,0.6,0.13,414.35,27.1,7,4,1.7,0.21,1.6,-,-,-,4.16,-,21.22,0.75,4.66,92.01,24.45
151,臺北市,2017/11/07,士林,2,0.28,-,37.5,31,18,10.5,1.85,8.64,-,-,-,2.51,2.3,27.88,-,-,75.3,-
152,臺北市,2017/11/06,松山,2.3,0.35,417.45,23.4,19,11,23.44,6.18,17.26,1.896,0.116,1.78,1.9,1.49,25.07,-,-,72.92,-
153,臺北市,2017/11/06,古亭,1.8,0.33,-,28.9,20,9,17.49,4.12,13.37,2.005,0.091,1.914,2.95,2.68,25.91,-,-,72.78,-
154,臺北市,2017/11/06,中山,1.9,0.53,-,22.4,22,10,29.78,9.73,20.04,2.017,0.151,1.866,2.51,2.11,25.69,-,-,79.15,-
155,臺北市,2017/11/06,大同,2.8,0.81,-,-,40,9,52.49,27.61,24.9,2.209,0.31,1.898,-,-,-,-,-,-,-
156,臺北市,2017/11/06,萬華,2.7,0.74,-,18.9,25,9,46.13,23.1,23.03,-,-,-,1.57,0.9,26.56,-,-,70.85,-
157,臺北市,2017/11/06,陽明,2.2,0.13,414.65,35.7,11,7,1.75,0.96,0.83,-,-,-,4.1,-,19.15,0.5,4.44,94.83,59.7
158,臺北市,2017/11/06,士林,2,0.2,-,37.5,20,9,7.21,1.55,5.66,-,-,-,2.93,2.51,26.73,-,-,71.85,-
159,臺北市,2017/11/05,松山,2,0.28,414.71,35.3,20,14,15.39,2.44,12.95,1.838,0.061,1.777,2.4,1.85,20.04,-,-,80.24,-
160,臺北市,2017/11/05,古亭,1.3,0.25,-,39.6,23,12,11.08,1.53,9.55,1.97,0.051,1.918,3.52,3.1,20.86,-,-,80.57,-
161,臺北市,2017/11/05,中山,1.9,0.35,-,33.7,32,12,18.48,2.88,15.6,1.957,0.093,1.864,3.09,2.7,20.77,-,-,86.49,-
162,臺北市,2017/11/05,大同,1.7,0.53,-,-,45,11,37.5,12.77,24.73,2.047,0.151,1.897,-,-,-,-,-,-,-
163,臺北市,2017/11/05,萬華,1.7,0.42,-,31,33,11,27.03,9.9,17.13,-,-,-,1.82,0.85,21.56,-,-,77.15,-
164,臺北市,2017/11/05,陽明,1.6,0.13,416.21,47.1,7,2,1.63,0.44,1.12,-,-,-,5.91,-,14.42,1.15,4.21,99.47,145.53
165,臺北市,2017/11/05,士林,2.3,0.17,-,47.3,29,11,6.14,1.89,4.25,-,-,-,4,3.38,21.84,-,-,75.39,-
166,臺北市,2017/11/04,松山,2.1,0.3,416.99,43.6,27,18,15.02,1.48,13.52,1.849,0.053,1.796,2.27,1.81,19.24,-,-,79.85,-
167,臺北市,2017/11/04,古亭,1.8,0.29,-,45.2,33,18,14.59,1.69,12.9,2.01,0.07,1.941,3.12,2.65,19.67,-,-,83.81,-
168,臺北市,2017/11/04,中山,0.7,0.4,-,40.6,43,17,21.21,4.02,17.19,1.967,0.099,1.868,2.42,1.86,19.97,-,-,85.58,-
169,臺北市,2017/11/04,大同,2,0.63,-,-,53,18,48.29,17.12,31.17,2.082,0.167,1.915,-,-,-,-,-,-,-
170,臺北市,2017/11/04,萬華,2,0.51,-,33.6,42,19,31.64,11.5,20.14,-,-,-,1.53,0.73,20.71,-,-,77.18,-
171,臺北市,2017/11/04,陽明,1.8,0.15,418.86,53.9,15,10,1.97,0.27,1.71,-,-,-,3.64,-,13.38,3.05,4.16,97.87,158.87
