序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
68,臺北市,2011/01/22,萬華,1.3,0.51,-,21.0,27,42,30.0,29.67,6.1,23.56,-,-,-,15.3,67.83,42.0
69,臺北市,2011/01/22,陽明,1.5,0.23,398.07,40.1,42,22,17.0,3.27,0.96,2.31,-,-,-,7.88,93.64,35.0
70,臺北市,2011/01/22,士林,2.6,0.35,-,36.4,40,34,27.0,13.55,2.79,10.76,-,-,-,15.62,64.57,36.0
71,臺北市,2011/01/21,松山,1.5,0.48,402.08,21.6,27,17,14.0,23.67,5.58,18.07,2.043,0.117,1.93,14.42,81.15,28.0
72,臺北市,2011/01/21,古亭,0.6,0.6,-,19.1,27,22,14.0,31.24,9.59,21.66,2.071,0.142,1.93,14.79,85.24,28.0
73,臺北市,2011/01/21,中山,1.1,0.75,-,13.4,19,20,18.0,42.85,17.37,25.48,2.213,0.231,1.98,15.11,78.02,24.0
74,臺北市,2011/01/21,大同,2.5,1.41,-,-,-,24,15.0,78.51,46.67,31.85,2.555,0.513,2.04,-,-,24.0
75,臺北市,2011/01/21,萬華,0.9,0.65,-,13.3,20,18,12.0,38.95,13.17,25.78,-,-,-,14.92,79.63,23.0
76,臺北市,2011/01/21,陽明,0.8,0.26,399.09,34.7,36,5,3.0,3.35,1.11,2.24,-,-,-,8.29,96.02,31.0
77,臺北市,2011/01/21,士林,0.9,0.44,-,25.0,30,16,10.0,18.22,5.14,13.08,-,-,-,14.67,79.41,26.0
78,臺北市,2011/01/20,松山,3.3,0.5,404.4,16.8,22,16,16.0,36.68,11.01,25.67,2.07,0.154,1.92,16.66,87.58,23.0
79,臺北市,2011/01/20,古亭,1.7,0.55,-,20.4,26,23,11.0,31.43,8.53,22.9,2.038,0.135,1.9,17.01,91.16,27.0
80,臺北市,2011/01/20,中山,2.2,0.66,-,16.8,27,13,16.0,35.3,11.67,23.63,2.099,0.181,1.92,17.33,83.66,27.0
81,臺北市,2011/01/20,大同,3.5,1.94,-,-,-,28,15.0,98.99,64.54,34.45,2.799,0.773,2.03,-,-,32.0
82,臺北市,2011/01/20,萬華,1.9,0.55,-,16.9,25,12,13.0,32.46,8.51,23.95,-,-,-,17.13,85.96,23.0
83,臺北市,2011/01/20,陽明,0.5,0.23,396.73,37.6,39,5,2.0,2.18,0.69,1.48,-,-,-,11.35,98.37,32.0
84,臺北市,2011/01/20,士林,0.7,0.38,-,30.0,35,13,10.0,13.32,3.56,9.76,-,-,-,18.14,75.2,30.0
85,臺北市,2011/01/19,松山,2.6,0.43,401.48,17.5,23,22,16.0,34.02,8.65,25.36,2.1,0.15,1.95,16.67,85.73,24.0
86,臺北市,2011/01/19,古亭,1.7,0.5,-,19.9,23,30,14.0,31.66,8.74,22.92,2.031,0.141,1.89,17.14,88.72,30.0
87,臺北市,2011/01/19,中山,1.8,0.58,-,18.9,25,23,21.0,34.2,11.04,23.16,2.078,0.178,1.9,17.55,80.39,26.0
88,臺北市,2011/01/19,大同,3.1,1.72,-,-,-,26,16.0,93.69,57.93,35.76,2.731,0.715,2.02,-,-,26.0
89,臺北市,2011/01/19,萬華,1.2,0.44,-,19.6,24,18,12.0,28.19,6.47,21.72,-,-,-,17.39,82.23,24.0
90,臺北市,2011/01/19,陽明,1.0,0.13,393.92,38.3,39,5,3.0,3.11,1.16,1.95,-,-,-,11.3,99.4,33.0
91,臺北市,2011/01/19,士林,1.5,0.28,-,32.3,34,11,11.0,13.14,3.32,9.82,-,-,-,18.38,72.46,33.0
92,臺北市,2011/01/18,松山,3.4,0.53,404.76,15.3,22,24,18.0,43.46,15.9,27.55,2.147,0.221,1.93,15.57,81.27,24.0
93,臺北市,2011/01/18,古亭,1.8,0.54,-,17.9,27,33,14.0,41.27,14.68,26.59,2.085,0.173,1.91,16.25,82.96,33.0
94,臺北市,2011/01/18,中山,3.8,0.71,-,15.8,22,23,22.0,46.47,18.18,28.28,2.203,0.274,1.93,16.26,77.97,25.0
95,臺北市,2011/01/18,大同,4.6,1.59,-,-,-,34,20.0,95.36,59.38,35.98,2.737,0.701,2.04,-,-,34.0
96,臺北市,2011/01/18,萬華,2.9,0.56,-,15.6,22,22,15.0,42.74,14.97,27.77,-,-,-,16.11,79.43,23.0
97,臺北市,2011/01/18,陽明,1.6,0.11,393.75,39.1,40,6,4.0,3.03,0.74,2.26,-,-,-,9.99,99.41,34.0
98,臺北市,2011/01/18,士林,2.0,0.28,-,32.2,36,18,11.0,14.93,2.85,12.08,-,-,-,16.88,71.55,33.0
99,臺北市,2011/01/17,松山,1.7,0.4,401.41,18.6,27,26,16.0,33.5,10.43,23.09,2.029,0.143,1.89,11.86,72.3,27.0
100,臺北市,2011/01/17,古亭,0.2,0.35,-,26.0,29,24,11.0,21.3,6.09,15.2,2.004,0.094,1.91,12.21,75.73,29.0
101,臺北市,2011/01/17,中山,2.3,0.54,-,17.0,25,25,21.0,38.7,12.64,26.06,2.112,0.205,1.91,12.15,72.68,26.0
102,臺北市,2011/01/17,大同,4.0,1.5,-,-,-,37,19.0,97.49,62.69,34.8,2.645,0.632,2.01,-,-,37.0
103,臺北市,2011/01/17,萬華,1.3,0.43,-,18.8,24,20,13.0,32.8,9.41,23.38,-,-,-,12.08,71.97,25.0
104,臺北市,2011/01/17,陽明,0.7,0.13,394.64,39.0,40,6,5.0,2.19,0.58,1.57,-,-,-,5.0,99.42,34.0
105,臺北市,2011/01/17,士林,1.1,0.25,-,32.8,34,17,9.0,11.49,1.88,9.6,-,-,-,12.38,69.06,32.0
106,臺北市,2011/01/16,松山,2.1,0.34,400.1,24.4,32,40,26.0,17.35,2.18,15.19,1.98,0.09,1.89,8.88,69.68,40.0
107,臺北市,2011/01/16,古亭,1.7,0.44,-,20.8,30,52,24.0,25.55,6.3,19.25,2.03,0.101,1.93,9.0,76.45,51.0
108,臺北市,2011/01/16,中山,3.0,0.46,-,19.2,29,48,34.0,29.46,8.39,21.08,2.058,0.148,1.91,9.19,68.29,48.0
109,臺北市,2011/01/16,大同,3.4,0.96,-,-,-,50,30.0,74.45,47.01,27.43,2.315,0.331,1.98,-,-,50.0
110,臺北市,2011/01/16,萬華,2.2,0.43,-,16.7,25,40,26.0,31.18,7.49,23.68,-,-,-,9.04,68.81,40.0
111,臺北市,2011/01/16,陽明,2.0,0.19,398.23,35.5,36,20,15.0,3.34,0.57,2.73,-,-,-,1.37,99.42,31.0
112,臺北市,2011/01/16,士林,2.3,0.29,-,30.9,36,36,21.0,12.02,1.26,10.75,-,-,-,9.09,65.85,36.0
113,臺北市,2011/01/15,松山,1.6,0.37,398.81,27.6,32,29,21.0,20.61,4.41,16.21,2.018,0.108,1.91,13.04,72.02,31.0
114,臺北市,2011/01/15,古亭,1.7,0.59,-,20.8,24,40,20.0,31.27,6.58,24.69,2.148,0.17,1.98,13.12,79.19,40.0
115,臺北市,2011/01/15,中山,2.9,0.6,-,20.9,28,37,27.0,35.01,11.07,23.94,2.125,0.185,1.94,13.11,72.29,37.0
116,臺北市,2011/01/15,大同,2.4,0.89,-,-,-,35,23.0,45.88,20.61,25.27,2.295,0.272,2.02,-,-,35.0
117,臺北市,2011/01/15,萬華,1.6,0.56,-,17.8,20,32,23.0,30.91,5.68,25.23,-,-,-,12.74,74.9,32.0
118,臺北市,2011/01/15,陽明,1.8,0.25,397.68,40.0,42,-,9.0,4.37,1.22,3.14,-,-,-,5.63,99.41,38.0
119,臺北市,2011/01/15,士林,1.6,0.34,-,34.3,36,21,17.0,13.04,2.03,11.01,-,-,-,13.14,70.15,35.0
120,臺北市,2011/01/14,松山,4.4,1.16,432.71,8.2,11,43,33.0,85.56,43.53,42.03,2.685,0.494,2.19,17.21,82.45,43.0
121,臺北市,2011/01/14,古亭,2.6,1.22,-,8.1,17,51,24.0,69.31,32.45,36.85,2.651,0.528,2.12,17.25,87.91,50.0
122,臺北市,2011/01/14,中山,5.8,1.55,-,5.7,12,49,38.0,95.95,54.88,41.07,2.951,0.692,2.26,17.37,83.86,49.0
123,臺北市,2011/01/14,大同,5.1,2.52,-,-,-,52,33.0,117.0,80.9,36.1,3.477,1.064,2.41,-,-,51.0
124,臺北市,2011/01/14,萬華,4.1,1.35,-,6.1,13,38,32.0,73.57,34.77,38.8,-,-,-,17.03,85.7,38.0
125,臺北市,2011/01/14,陽明,-,0.17,393.87,39.7,42,-,7.0,2.96,1.05,1.91,-,-,-,12.26,99.4,36.0
126,臺北市,2011/01/14,士林,3.9,1.1,-,11.1,22,43,24.0,71.09,37.81,33.27,-,-,-,17.2,84.65,43.0
127,臺北市,2011/01/13,松山,4.3,0.66,409.05,10.9,21,52,42.0,53.97,20.45,33.52,2.189,0.243,1.95,14.4,82.92,51.0
128,臺北市,2011/01/13,古亭,2.7,0.8,-,14.1,29,72,35.0,51.21,22.29,28.92,2.201,0.237,1.96,14.74,86.74,61.0
129,臺北市,2011/01/13,中山,4.8,0.77,-,12.2,22,55,42.0,47.78,16.03,31.75,2.217,0.252,1.97,14.85,81.9,52.0
130,臺北市,2011/01/13,大同,6.6,2.18,-,-,-,69,44.0,122.9,83.15,39.75,2.974,0.897,2.08,-,-,60.0
131,臺北市,2011/01/13,萬華,3.8,0.72,-,12.7,23,50,37.0,48.0,16.59,31.41,-,-,-,14.84,82.28,50.0
132,臺北市,2011/01/13,陽明,2.4,0.21,396.35,41.5,43,12,9.0,3.18,1.11,2.08,-,-,-,9.12,99.42,37.0
133,臺北市,2011/01/13,士林,3.8,0.48,-,28.2,34,37,29.0,25.18,8.48,16.7,-,-,-,15.54,76.45,37.0
134,臺北市,2011/01/12,松山,5.0,0.66,410.63,13.3,27,58,43.0,53.64,24.04,29.6,2.14,0.188,1.95,10.33,81.36,54.0
135,臺北市,2011/01/12,古亭,3.5,0.67,-,15.7,22,62,37.0,38.5,13.73,24.77,2.156,0.165,1.99,10.31,89.29,56.0
136,臺北市,2011/01/12,中山,5.5,0.91,-,9.1,20,64,49.0,61.56,28.46,33.1,2.322,0.299,2.02,10.44,82.76,57.0
137,臺北市,2011/01/12,大同,7.6,1.9,-,-,-,71,49.0,135.6,95.67,39.93,2.884,0.767,2.12,-,-,60.0
138,臺北市,2011/01/12,萬華,5.5,0.76,-,8.6,17,56,42.0,52.26,20.75,31.51,-,-,-,10.43,82.38,53.0
139,臺北市,2011/01/12,陽明,5.0,0.35,403.0,32.3,34,29,23.0,8.78,0.82,7.94,-,-,-,4.04,99.42,32.0
140,臺北市,2011/01/12,士林,3.9,0.62,-,16.3,21,46,33.0,32.9,9.4,23.51,-,-,-,10.25,83.95,46.0
141,臺北市,2011/01/11,松山,2.2,0.53,405.94,17.7,28,21,17.0,35.99,10.88,25.11,2.083,0.155,1.93,11.04,83.79,30.0
142,臺北市,2011/01/11,古亭,1.3,0.68,-,13.6,28,27,16.0,45.43,16.14,29.29,2.154,0.205,1.95,11.16,91.81,30.0
143,臺北市,2011/01/11,中山,2.2,0.76,-,13.1,24,18,20.0,50.24,21.04,29.2,2.202,0.245,1.96,11.29,83.36,28.0
144,臺北市,2011/01/11,大同,3.1,1.36,-,-,-,22,19.0,86.68,51.03,35.65,2.577,0.53,2.05,-,-,22.0
145,臺北市,2011/01/11,萬華,1.5,0.68,-,12.2,23,17,22.0,43.03,13.23,29.8,-,-,-,11.09,85.53,26.0
146,臺北市,2011/01/11,陽明,1.8,0.3,401.01,35.9,39,5,4.0,5.72,1.52,4.2,-,-,-,5.01,99.42,34.0
147,臺北市,2011/01/11,士林,1.5,0.53,-,16.0,23,17,16.0,26.6,4.65,21.94,-,-,-,10.81,87.78,30.0
148,臺北市,2011/01/10,松山,3.2,0.54,405.33,13.5,25,29,27.0,47.91,18.15,29.74,2.077,0.152,1.93,12.14,86.36,29.0
149,臺北市,2011/01/10,古亭,2.3,0.54,-,20.1,26,38,24.0,31.47,8.59,22.88,2.052,0.127,1.93,12.28,92.14,38.0
150,臺北市,2011/01/10,中山,3.1,0.68,-,14.0,22,32,29.0,41.71,14.32,27.38,2.164,0.205,1.96,12.45,85.61,32.0
151,臺北市,2011/01/10,大同,5.3,1.91,-,-,-,43,32.0,119.97,82.16,37.82,2.82,0.765,2.06,-,-,43.0
152,臺北市,2011/01/10,萬華,2.5,0.57,-,13.1,20,33,25.0,37.59,9.62,27.98,-,-,-,12.26,86.79,33.0
153,臺北市,2011/01/10,陽明,1.9,0.27,397.63,36.3,38,8,6.0,3.9,1.29,2.61,-,-,-,6.53,99.42,32.0
154,臺北市,2011/01/10,士林,2.2,0.44,-,25.7,31,20,14.0,16.72,2.53,14.18,-,-,-,12.81,79.16,30.0
155,臺北市,2011/01/09,松山,2.3,0.44,402.46,24.0,30,39,32.0,27.1,5.08,22.02,2.058,0.107,1.95,14.53,81.12,39.0
156,臺北市,2011/01/09,古亭,2.3,0.52,-,22.1,29,46,29.0,30.44,5.78,24.66,2.11,0.144,1.97,14.88,86.41,46.0
157,臺北市,2011/01/09,中山,2.8,0.65,-,17.1,26,40,33.0,39.02,8.52,30.5,2.209,0.207,2.0,15.12,78.28,40.0
158,臺北市,2011/01/09,大同,3.8,1.2,-,-,-,42,29.0,72.17,36.93,35.25,2.52,0.436,2.09,-,-,42.0
159,臺北市,2011/01/09,萬華,-,-,-,11.1,23,-,-,-,-,-,-,-,-,-,38.52,25.0
160,臺北市,2011/01/09,陽明,3.3,0.27,398.35,41.4,43,17,13.0,6.94,0.98,5.94,-,-,-,8.46,99.42,42.0
161,臺北市,2011/01/09,士林,2.9,0.44,-,29.1,41,29,23.0,19.32,2.12,17.2,-,-,-,14.94,76.34,40.0
162,臺北市,2011/01/08,松山,2.9,0.44,401.13,14.1,23,17,15.0,47.85,20.09,27.76,2.075,0.157,1.92,14.88,85.12,22.0
163,臺北市,2011/01/08,古亭,2.0,0.45,-,20.2,25,23,12.0,30.36,8.18,22.18,2.038,0.127,1.91,15.36,88.07,23.0
164,臺北市,2011/01/08,中山,2.2,0.52,-,16.2,21,19,20.0,33.69,9.25,24.45,2.132,0.186,1.95,15.31,83.36,22.0
165,臺北市,2011/01/08,大同,4.0,1.79,-,-,-,32,18.0,105.63,68.12,37.51,2.761,0.711,2.05,-,-,32.0
166,臺北市,2011/01/08,萬華,2.6,0.43,-,14.8,21,19,11.0,33.58,8.09,25.5,-,-,-,15.09,77.71,20.0
167,臺北市,2011/01/08,陽明,0.6,0.13,392.14,39.5,40,5,3.0,1.68,1.14,0.53,-,-,-,9.59,99.42,35.0
168,臺北市,2011/01/08,士林,2.6,0.36,-,23.0,31,16,9.0,20.51,3.05,17.46,-,-,-,15.68,78.3,29.0
169,臺北市,2011/01/07,松山,2.4,0.48,403.89,14.3,29,30,27.0,51.45,22.54,28.9,2.061,0.165,1.9,11.6,81.79,31.0
170,臺北市,2011/01/07,古亭,1.2,0.55,-,18.7,28,40,20.0,34.32,10.68,23.64,2.084,0.153,1.93,11.76,87.15,40.0
171,臺北市,2011/01/07,中山,2.8,0.64,-,14.6,28,35,28.0,41.21,13.75,27.46,2.153,0.216,1.94,12.09,78.35,35.0
172,臺北市,2011/01/07,大同,5.1,2.05,-,-,-,48,29.0,126.4,89.58,36.81,2.889,0.856,2.03,-,-,48.0
173,臺北市,2011/01/07,萬華,2.7,0.55,-,13.5,24,33,29.0,41.09,12.82,28.28,-,-,-,11.92,79.59,33.0
174,臺北市,2011/01/07,陽明,1.6,0.19,396.18,37.0,38,9,7.0,2.76,0.49,2.23,-,-,-,5.18,99.42,35.0
175,臺北市,2011/01/07,士林,1.1,0.39,-,27.3,37,28,16.0,16.88,3.27,13.61,-,-,-,12.33,72.98,37.0
176,臺北市,2011/01/06,松山,6.6,0.66,409.26,17.1,28,38,30.0,30.97,8.43,22.53,2.064,0.142,1.92,13.31,79.46,38.0
177,臺北市,2011/01/06,古亭,5.3,0.78,-,14.9,27,44,29.0,38.35,12.75,25.6,2.141,0.169,1.97,13.81,82.97,44.0
178,臺北市,2011/01/06,中山,5.8,0.87,-,13.6,25,35,30.0,42.75,16.62,26.14,2.178,0.212,1.97,14.05,74.62,35.0
179,臺北市,2011/01/06,大同,7.2,1.28,-,-,-,38,27.0,74.21,43.02,31.2,2.438,0.397,2.04,-,-,38.0
180,臺北市,2011/01/06,萬華,6.0,0.79,-,13.2,24,31,25.0,43.19,15.67,27.5,-,-,-,13.95,75.38,31.0
181,臺北市,2011/01/06,陽明,5.5,0.51,407.34,25.5,34,13,9.0,14.24,2.44,11.79,-,-,-,6.44,99.41,30.0
182,臺北市,2011/01/06,士林,6.3,0.61,-,22.1,30,28,24.0,21.39,3.72,17.67,-,-,-,14.01,71.62,30.0
183,臺北市,2011/01/05,松山,3.7,0.51,402.8,15.2,19,41,31.0,44.67,18.57,26.11,2.117,0.201,1.92,16.49,83.44,41.0
184,臺北市,2011/01/05,古亭,2.0,0.56,-,20.0,29,31,25.0,34.44,11.7,22.73,2.063,0.173,1.89,17.11,86.25,31.0
