序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
24,臺北市,2016/08/28,中山,2,0.49,-,43.3,44,-,23.19,3.46,19.74,2.057,0.079,1.978,1.64,1.27,27.74,-,-,78.32,-
25,臺北市,2016/08/28,大同,3.1,1.31,-,-,56,24,68.9,31.84,37.06,2.45,0.362,2.088,-,-,-,-,-,-,-
26,臺北市,2016/08/28,萬華,2.1,0.49,-,40.7,39,20,23.45,2.68,20.77,-,-,-,1.68,1.26,28.04,-,-,77.34,-
27,臺北市,2016/08/28,陽明,1.1,0.18,403.09,64.8,25,19,2.47,0.32,2.08,-,-,-,-,-,20.47,3.88,4.33,91.53,65.89
28,臺北市,2016/08/28,士林,2.5,0.4,-,45,37,20,12.95,0.26,12.83,-,-,-,1.34,0.91,27.1,-,-,77.1,-
29,臺北市,2016/08/26,松山,3.6,0.39,420.54,22.5,32,19,25.57,7.15,18.42,1.911,0.143,1.769,1.75,1.28,30.67,-,-,65.86,-
30,臺北市,2016/08/26,古亭,3.7,0.42,-,27.5,32,17,20.77,4.88,15.88,1.96,0.12,1.84,2.04,1.66,30.7,-,-,64.01,-
31,臺北市,2016/08/26,中山,3.1,0.57,-,21.7,32,-,29.84,8.41,21.43,2.019,0.147,1.873,2.03,1.25,31.52,-,-,67.37,-
32,臺北市,2016/08/26,大同,4,1.1,-,-,46,17,53.28,30.16,23.12,2.336,0.358,1.978,-,-,-,-,-,-,-
33,臺北市,2016/08/26,萬華,2.4,0.47,-,20.7,32,18,26.06,6.95,19.1,-,-,-,1.76,1.35,32.02,-,-,65.12,-
34,臺北市,2016/08/26,陽明,1.3,0.11,401.9,43.6,17,14,2.48,0.48,1.94,-,-,-,-,-,23.57,0,0,76.9,0
35,臺北市,2016/08/26,士林,2.1,0.31,-,27,31,17,13.95,2.32,11.63,-,-,-,2.14,1.89,30.85,-,-,65.93,-
36,臺北市,2016/08/25,松山,2.6,0.38,413.26,31.1,30,14,21.31,4.99,16.33,1.906,0.126,1.78,1.51,1.07,30.61,-,-,66.73,-
37,臺北市,2016/08/25,古亭,3.3,0.41,-,30.8,32,-,19.7,3.82,15.88,1.967,0.121,1.845,2.02,1.63,30.53,-,-,63.31,-
38,臺北市,2016/08/25,中山,1.6,0.51,-,22.6,31,-,23.61,6.41,17.2,1.97,0.109,1.86,1.83,1.19,31.26,-,-,68.15,-
39,臺北市,2016/08/25,大同,2.8,1.14,-,-,45,16,45.92,23.49,22.43,2.312,0.334,1.977,-,-,-,-,-,-,-
40,臺北市,2016/08/25,萬華,2.3,0.48,-,26.9,30,17,22.55,4.07,18.48,-,-,-,1.61,1.16,31.7,-,-,64.21,-
41,臺北市,2016/08/25,陽明,1.4,0.13,398.97,43.2,15,12,2.24,0.77,1.46,-,-,-,-,-,22.2,0,0,78.54,0
42,臺北市,2016/08/25,士林,2.6,0.29,-,30.7,30,16,13.31,2.6,10.71,-,-,-,1.84,1.67,30.6,-,-,68.13,-
43,臺北市,2016/08/24,松山,1,0.32,411.72,27,33,16,16.78,3.95,12.83,1.87,0.113,1.757,1.68,1.33,30.73,-,-,65.84,-
44,臺北市,2016/08/24,古亭,1.9,0.4,-,24.5,28,15,19.78,5.27,14.51,1.928,0.096,1.832,1.64,1.37,30.71,-,-,64.24,-
45,臺北市,2016/08/24,中山,2,0.5,-,24.9,34,20,25.73,6.25,19.48,1.97,0.104,1.866,1.88,1.42,31.57,-,-,67.44,-
46,臺北市,2016/08/24,大同,3.1,1.22,-,-,48,18,56.34,30.86,25.48,2.336,0.373,1.963,-,-,-,-,-,-,-
47,臺北市,2016/08/24,萬華,2.5,0.42,-,25.5,27,18,23.35,4.65,18.7,-,-,-,1.88,1.59,31.9,-,-,64.29,-
48,臺北市,2016/08/24,陽明,1.8,0.13,400.56,37.6,16,14,2.09,0.97,1.12,-,-,-,-,-,22.18,0,0,80.42,0
49,臺北市,2016/08/24,士林,3.9,0.3,-,34.5,34,21,16.55,3.7,12.85,-,-,-,1.65,1.49,30.95,-,-,67.01,-
50,臺北市,2016/08/23,松山,2.2,0.33,412.53,24.2,22,10,19.16,5.34,13.82,1.867,0.118,1.748,1.69,1.23,30.66,-,-,63,-
51,臺北市,2016/08/23,古亭,2.1,0.37,-,26.7,27,15,20.55,6.46,14.09,1.936,0.105,1.831,1.44,1.23,30.33,-,-,63.56,-
52,臺北市,2016/08/23,中山,2.2,0.48,-,18,26,13,24.3,6.83,17.46,1.966,0.145,1.821,2.01,1.46,31.52,-,-,65.21,-
53,臺北市,2016/08/23,大同,3,1.32,-,-,41,15,60.41,36.31,24.1,2.371,0.421,1.95,-,-,-,-,-,-,-
54,臺北市,2016/08/23,萬華,1.6,0.38,-,22.3,26,12,20.67,3.94,16.73,-,-,-,1.97,1.43,31.74,-,-,63.44,-
55,臺北市,2016/08/23,陽明,3,0.09,401.93,29.1,12,11,2.76,1.01,1.72,-,-,-,-,-,22.57,0,0,85.1,0
56,臺北市,2016/08/23,士林,2.2,0.24,-,27.8,29,14,13.08,3.59,9.49,-,-,-,2.06,1.75,31.3,-,-,63.71,-
57,臺北市,2016/08/22,松山,7,0.33,417.79,17.7,27,14,21.82,8.39,13.42,1.861,0.114,1.747,1.97,1.6,30.4,-,-,63.9,-
58,臺北市,2016/08/22,古亭,6,0.33,-,20.7,23,15,20.21,6.75,13.46,1.892,0.087,1.806,2.14,1.72,30.74,-,-,61.62,-
59,臺北市,2016/08/22,中山,5.2,0.44,-,18.6,26,15,25.51,10.62,14.89,1.905,0.09,1.815,2.03,1.65,31.47,-,-,63.64,-
60,臺北市,2016/08/22,大同,4.8,1.04,-,-,44,18,61.29,39.96,21.33,2.255,0.335,1.921,-,-,-,-,-,-,-
61,臺北市,2016/08/22,萬華,5,0.34,-,18.8,27,15,23.83,9.41,14.42,-,-,-,2.25,2.01,31.84,-,-,61.78,-
62,臺北市,2016/08/22,陽明,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,0,0,-,0
63,臺北市,2016/08/22,士林,4.2,0.19,-,24.7,34,15,12.69,3.8,8.89,-,-,-,2.15,1.91,31.02,-,-,62.51,-
64,臺北市,2016/08/21,松山,3.7,0.33,423.09,26.3,39,20,17.53,4.28,13.25,1.862,0.115,1.747,1.87,1.5,30.65,-,-,67.76,-
65,臺北市,2016/08/21,古亭,4.1,0.3,-,28.2,38,20,15.18,3.59,11.6,1.884,0.083,1.801,1.82,1.41,30.42,-,-,67.28,-
66,臺北市,2016/08/21,中山,3.6,0.41,-,23.3,41,20,18.18,2.69,15.49,1.912,0.079,1.833,1.99,1.58,31.29,-,-,69.5,-
67,臺北市,2016/08/21,大同,3.6,1.02,-,-,53,19,50.06,28.71,21.35,2.248,0.314,1.934,-,-,-,-,-,-,-
68,臺北市,2016/08/21,萬華,2,0.36,-,24,40,22,19.08,3.95,15.14,-,-,-,2.11,1.77,31.59,-,-,67.96,-
69,臺北市,2016/08/21,陽明,2.9,0.16,412.53,31.9,23,15,3.76,1.02,2.74,-,-,-,-,-,24.1,0,0,82.72,0
70,臺北市,2016/08/21,士林,3,0.25,-,30.3,36,20,10.81,1.7,9.1,-,-,-,2.02,1.83,30.93,-,-,67.75,-
71,臺北市,2016/08/20,松山,4.4,0.47,433.02,39.8,37,16,24.52,5.56,18.96,1.928,0.16,1.768,1.6,1.19,30.09,-,-,68.05,-
72,臺北市,2016/08/20,古亭,3.7,0.46,-,35.9,37,18,20.1,3.73,16.37,1.935,0.12,1.814,1.64,1.42,29.41,-,-,71.26,-
73,臺北市,2016/08/20,中山,4.8,0.53,-,34.7,40,17,23.25,2.38,20.86,1.989,0.145,1.844,1.85,1.29,30.68,-,-,71.15,-
74,臺北市,2016/08/20,大同,5.7,1.57,-,-,51,19,67.02,34.89,32.13,2.431,0.471,1.961,-,-,-,-,-,-,-
75,臺北市,2016/08/20,萬華,4.3,0.48,-,32.8,34,17,20.98,2.05,18.93,-,-,-,1.71,1.18,30.91,-,-,70.09,-
76,臺北市,2016/08/20,陽明,1.9,0.17,416.03,38.3,21,14,5.39,1.26,4.13,-,-,-,-,-,23.53,0,0,88.14,0
77,臺北市,2016/08/20,士林,3.3,0.36,-,33.2,37,15,18.49,3.17,15.32,-,-,-,1.64,1.27,30.34,-,-,71.13,-
78,臺北市,2016/08/19,松山,3,0.52,427.44,24.4,30,13,28.8,7.54,21.26,1.983,0.203,1.78,1.54,1.11,29.76,-,-,68.7,-
79,臺北市,2016/08/19,古亭,1.8,0.57,-,24,29,14,26.5,6.81,19.69,2.018,0.18,1.838,1.67,1.14,28.92,-,-,74.11,-
80,臺北市,2016/08/19,中山,2.2,0.57,-,21.5,33,13,28.31,5.38,22.93,2.04,0.162,1.878,1.93,1.25,30.28,-,-,72.71,-
81,臺北市,2016/08/19,大同,4,2.16,-,-,47,16,89.98,58.93,31.04,2.723,0.679,2.044,-,-,-,-,-,-,-
82,臺北市,2016/08/19,萬華,2.7,0.53,-,22.2,29,15,25.43,4.5,20.93,-,-,-,1.66,1.16,30.46,-,-,71.83,-
83,臺北市,2016/08/19,陽明,1.4,0.13,407.81,27.7,14,9,3.95,0.75,3.17,-,-,-,-,-,22.46,1.5,6.12,87.72,4.18
84,臺北市,2016/08/19,士林,2.9,0.37,-,23.9,29,14,18.98,2.62,16.36,-,-,-,1.81,1.48,29.83,-,-,72.66,-
85,臺北市,2016/08/18,松山,3.2,0.42,425.7,18.9,21,12,25.35,6.79,18.56,1.892,0.152,1.74,1.67,1.3,30.44,-,-,67.25,-
86,臺北市,2016/08/18,古亭,2.4,0.47,-,21,25,11,22.82,4.91,17.91,2.001,0.176,1.825,1.58,1.23,29.68,-,-,71.21,-
87,臺北市,2016/08/18,中山,2.9,0.6,-,18.4,22,7,29.26,8.59,20.68,2.025,0.155,1.871,1.97,1.03,30.81,-,-,70.88,-
88,臺北市,2016/08/18,大同,3.6,1.29,-,-,40,11,45.23,22.7,22.53,2.488,0.4,2.088,-,-,-,-,-,-,-
89,臺北市,2016/08/18,萬華,2.6,0.52,-,19.2,24,9,24.05,4.76,19.28,-,-,-,1.31,1.01,30.87,-,-,71.42,-
90,臺北市,2016/08/18,陽明,1.8,0.14,407.8,27.9,11,7,3.36,0.75,2.6,-,-,-,-,-,20.48,0,0,87.04,0
91,臺北市,2016/08/18,士林,2.6,0.36,-,21.1,23,11,17.81,5.42,12.39,-,-,-,1.81,1.52,29.99,-,-,72.67,-
92,臺北市,2016/08/17,松山,6.3,0.38,421.92,22.3,19,9,22.51,5.77,16.73,1.874,0.139,1.735,1.74,1.24,30.26,-,-,66.92,-
93,臺北市,2016/08/17,古亭,7,0.47,-,22.6,21,11,25.13,4.96,20.17,1.961,0.144,1.817,1.56,1.26,30.64,-,-,65.7,-
94,臺北市,2016/08/17,中山,4.2,0.6,-,17,23,10,29.45,6.76,22.7,2.026,0.159,1.867,1.55,0.86,30.64,-,-,71.41,-
95,臺北市,2016/08/17,大同,4.4,1.42,-,-,34,11,60.64,35.38,25.26,2.445,0.419,2.027,-,-,-,-,-,-,-
96,臺北市,2016/08/17,萬華,4.4,0.53,-,16.5,22,11,28.36,6.79,21.57,-,-,-,1.46,0.93,30.83,-,-,70.65,-
97,臺北市,2016/08/17,陽明,1.6,0.12,409.66,26.7,8,5,7.19,2.67,4.52,-,-,-,-,-,22.81,0,0,88.98,0
98,臺北市,2016/08/17,士林,4.6,0.35,-,19.6,20,10,19.64,3.53,16.1,-,-,-,1.59,1.12,29.62,-,-,73.2,-
99,臺北市,2016/08/16,松山,2.9,0.43,420.49,32.4,26,15,24.65,6.88,17.77,1.891,0.158,1.734,1.7,1.2,31.03,-,-,63.92,-
100,臺北市,2016/08/16,古亭,2.3,0.45,-,33.2,29,15,19.1,3.08,16.02,1.965,0.147,1.818,1.66,1.28,30.26,-,-,67.73,-
101,臺北市,2016/08/16,中山,3,0.55,-,29.6,31,17,24.34,3.86,20.5,1.978,0.173,1.805,1.87,1.29,31.12,-,-,69.74,-
102,臺北市,2016/08/16,大同,3,1.71,-,-,46,16,54.07,30.27,23.8,2.438,0.475,1.963,-,-,-,-,-,-,-
103,臺北市,2016/08/16,萬華,3.2,0.48,-,30.9,27,18,19.86,3.43,16.44,-,-,-,1.58,1.26,31.58,-,-,67.61,-
104,臺北市,2016/08/16,陽明,1.2,0.17,412.56,33.5,15,12,4.65,1.36,3.3,-,-,-,-,-,23.43,0,0,88.21,0
105,臺北市,2016/08/16,士林,2.5,0.27,-,37.5,28,14,12.05,1.87,10.17,-,-,-,2,1.93,30.67,-,-,69.62,-
106,臺北市,2016/08/15,松山,0.9,0.25,409.09,19.9,13,6,14.56,4.43,10.13,1.763,0.08,1.683,1.68,1.03,31.44,-,-,58.91,-
107,臺北市,2016/08/15,古亭,1.4,0.21,-,22.1,12,4,12.27,3.84,8.43,1.824,0.053,1.771,2.24,2.05,31.55,-,-,58.29,-
108,臺北市,2016/08/15,中山,0.7,0.35,-,19.7,11,5,18.21,5.17,13.03,1.841,0.102,1.739,2.71,2.37,32.12,-,-,61.27,-
109,臺北市,2016/08/15,大同,2,1.14,-,-,26,6,59.34,39.26,20.08,2.239,0.354,1.885,-,-,-,-,-,-,-
110,臺北市,2016/08/15,萬華,1.4,0.27,-,19.2,12,8,16.94,4.71,12.23,-,-,-,2.37,1.95,32.53,-,-,59.4,-
111,臺北市,2016/08/15,陽明,1.7,0.09,402.89,26.7,6,3,1.84,1.34,0.54,-,-,-,-,-,24.7,0,0,76.49,0
112,臺北市,2016/08/15,士林,1.2,0.14,-,26.7,18,7,6.98,2.38,4.61,-,-,-,2.83,2.67,31.47,-,-,61.49,-
113,臺北市,2016/08/14,松山,1.9,0.26,412.82,21.7,16,3,13.74,3.39,10.35,1.819,0.094,1.725,1.65,1.11,30.94,-,-,59.15,-
114,臺北市,2016/08/14,古亭,1.5,0.25,-,22.5,15,5,12.1,3.3,8.8,1.859,0.057,1.802,2.28,2.09,30.89,-,-,59.5,-
115,臺北市,2016/08/14,中山,1.1,0.3,-,22.1,17,5,15.89,3.44,12.45,1.9,0.104,1.797,2.69,2.45,31.8,-,-,60.6,-
116,臺北市,2016/08/14,大同,2.1,1.1,-,-,30,7,56.72,35.54,21.18,2.282,0.355,1.928,-,-,-,-,-,-,-
117,臺北市,2016/08/14,萬華,1.6,0.3,-,19.6,19,8,18.36,4.29,14.09,-,-,-,2.3,1.94,32.15,-,-,59.25,-
118,臺北市,2016/08/14,陽明,1.1,0.06,403.54,31.8,5,2,1.11,0.86,0.29,-,-,-,-,-,24.3,0,0,75.49,0
119,臺北市,2016/08/14,士林,1.5,0.16,-,29,12,4,7.33,1.82,5.52,-,-,-,2.83,2.75,31.12,-,-,60.91,-
120,臺北市,2016/08/13,松山,1.2,0.31,415.42,16.5,14,3,17.61,4.88,12.73,1.842,0.119,1.724,1.32,0.82,28.73,-,-,74.28,-
121,臺北市,2016/08/13,古亭,1.1,0.28,-,19.1,9,3,16.29,4.09,12.2,1.892,0.075,1.817,1.59,1.5,28.84,-,-,73.66,-
122,臺北市,2016/08/13,中山,1.6,0.42,-,17.4,12,3,21.47,5.29,16.17,1.899,0.086,1.813,2.12,1.77,29.48,-,-,75.77,-
123,臺北市,2016/08/13,大同,1.9,0.91,-,-,26,5,53.01,31.01,22,2.192,0.3,1.892,-,-,-,-,-,-,-
124,臺北市,2016/08/13,萬華,2,0.35,-,14.9,17,7,23.38,5.4,18,-,-,-,1.96,1.66,30.02,-,-,72.67,-
125,臺北市,2016/08/13,陽明,1.5,0.07,403.31,30.9,5,2,1.38,1.08,0.35,-,-,-,-,-,22.56,0.83,5.1,87.39,4.51
126,臺北市,2016/08/13,士林,1.6,0.2,-,25,21,6,8.4,1.28,7.12,-,-,-,2.06,1.9,29.02,-,-,73.36,-
127,臺北市,2016/08/12,松山,0.7,0.34,417.88,15.9,14,5,18.62,5.28,13.34,2.011,0.264,1.747,1.48,1.1,30.09,-,-,70.72,-
128,臺北市,2016/08/12,古亭,1.3,0.28,-,18.6,13,4,14.93,3.9,11.02,1.867,0.075,1.792,2.25,2.02,30.36,-,-,68.6,-
129,臺北市,2016/08/12,中山,1.6,0.47,-,16.1,17,6,23.13,6.94,16.19,1.941,0.106,1.835,2.4,2.04,31.04,-,-,71.44,-
130,臺北市,2016/08/12,大同,1.8,1.3,-,-,33,10,64.73,40.97,23.76,2.367,0.438,1.929,-,-,-,-,-,-,-
131,臺北市,2016/08/12,萬華,0.9,0.39,-,14.3,20,8,23.12,6.57,16.56,-,-,-,2.15,1.81,31.45,-,-,69.17,-
132,臺北市,2016/08/12,陽明,1.6,0.06,404.08,28.2,6,3,1.9,1.09,0.76,-,-,-,-,-,23.19,0,0,90.68,0
133,臺北市,2016/08/12,士林,1.5,0.26,-,23.8,16,7,10.96,2.49,8.47,-,-,-,2.54,2.21,30.4,-,-,70.67,-
134,臺北市,2016/08/11,松山,1.3,0.46,422.88,14.6,18,9,25.26,7.07,18.19,1.928,0.175,1.753,1.16,0.74,28.5,-,-,81.89,-
135,臺北市,2016/08/11,古亭,1.5,0.48,-,15.1,17,7,23.15,6.25,16.9,1.99,0.17,1.82,1.3,0.95,28.37,-,-,82.58,-
136,臺北市,2016/08/11,中山,2.4,0.7,-,11.6,21,12,35.47,10.79,24.68,2.059,0.184,1.876,1.58,1.03,29.05,-,-,85.25,-
137,臺北市,2016/08/11,大同,3.7,1.76,-,-,35,12,79.09,48.66,30.43,2.565,0.568,1.997,-,-,-,-,-,-,-
138,臺北市,2016/08/11,萬華,2.7,0.61,-,12.4,22,11,33.18,8.81,24.37,-,-,-,1.32,0.86,29.54,-,-,82.52,-
139,臺北市,2016/08/11,陽明,1.5,0.09,408.33,27,8,4,2.82,1.13,1.66,-,-,-,-,-,22.8,2.27,4.86,95.81,6.36
140,臺北市,2016/08/11,士林,1.8,0.35,-,18,18,9,27.88,7.73,20.14,-,-,-,1.26,1.07,28.5,-,-,81.92,-
141,臺北市,2016/08/10,松山,2.3,0.3,416.29,13.5,19,8,19.28,8.22,11.06,1.825,0.12,1.705,1.82,1.45,30.18,-,-,74.02,-
142,臺北市,2016/08/10,古亭,2.3,0.3,-,12.4,17,6,17.74,6.85,10.89,1.905,0.109,1.796,2.06,1.77,30.43,-,-,72.05,-
143,臺北市,2016/08/10,中山,3.2,0.45,-,13,21,9,26.37,11.92,14.45,1.915,0.097,1.818,2.26,1.82,31.02,-,-,75.2,-
144,臺北市,2016/08/10,大同,4.5,1.12,-,-,33,10,56.14,39.4,16.73,2.258,0.345,1.913,-,-,-,-,-,-,-
145,臺北市,2016/08/10,萬華,3,0.36,-,11.6,22,11,24.71,9.58,15.13,-,-,-,2.28,1.93,31.43,-,-,72.89,-
146,臺北市,2016/08/10,陽明,2.1,0.05,404.07,22,9,5,2.56,1.46,1.07,-,-,-,-,-,23.82,4.42,5.12,90.47,4.58
147,臺北市,2016/08/10,士林,2.4,0.18,-,11.2,22,9,18.43,6.69,11.74,-,-,-,2.29,2.02,30.59,-,-,72.18,-
148,臺北市,2016/08/09,松山,3,0.35,415.23,21.9,22,9,22.17,6.08,16.08,1.836,0.14,1.697,1.53,1.26,30.21,-,-,73.18,-
149,臺北市,2016/08/09,古亭,4.2,0.4,-,23.8,25,11,22.99,5.27,17.72,1.987,0.16,1.827,1.54,1.13,30.23,-,-,73.12,-
150,臺北市,2016/08/09,中山,2.3,0.5,-,21.2,23,10,24.93,7.12,17.8,1.894,0.092,1.803,1.97,1.11,31.11,-,-,74.37,-
151,臺北市,2016/08/09,大同,3.2,1.04,-,-,32,11,41.97,22.66,19.3,2.22,0.309,1.911,-,-,-,-,-,-,-
152,臺北市,2016/08/09,萬華,3.5,0.36,-,22,24,14,21.89,4.67,17.21,-,-,-,1.82,1.31,31.47,-,-,73.38,-
153,臺北市,2016/08/09,陽明,1.7,0.07,404.99,27.7,9,7,2.55,0.9,1.63,-,-,-,-,-,23.46,0,0,91.75,0
154,臺北市,2016/08/09,士林,2.4,0.16,-,24.2,22,9,8.59,1.76,6.83,-,-,-,2.13,1.8,30.58,-,-,72.83,-
155,臺北市,2016/08/08,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
156,臺北市,2016/08/08,古亭,1.3,0.29,-,21.3,18,6,15.29,4.14,11.15,1.895,0.096,1.799,2.03,1.66,30.24,-,-,67.66,-
157,臺北市,2016/08/08,中山,2.8,0.46,-,16.9,18,7,22.44,7.94,14.5,1.942,0.104,1.838,2.15,1.25,30.83,-,-,71.66,-
158,臺北市,2016/08/08,大同,2.9,1,-,-,34,7,37.74,21.22,16.52,2.271,0.287,1.984,-,-,-,-,-,-,-
159,臺北市,2016/08/08,萬華,2.4,0.39,-,15.3,23,6,17.22,4.01,13.22,-,-,-,1.78,1.2,31.27,-,-,69.02,-
160,臺北市,2016/08/08,陽明,1.4,0.05,405.6,26,5,3,1.35,0.65,0.65,-,-,-,-,-,22.41,0,0,94.05,0
161,臺北市,2016/08/08,士林,2.1,0.21,-,20.4,21,8,11.38,3.23,8.15,-,-,-,2.34,2.19,29.97,-,-,73.27,-
162,臺北市,2016/08/07,松山,3.8,0.24,411.17,18.3,22,8,15.43,4.03,11.4,1.782,0.074,1.708,1.55,1.15,29.89,-,-,71.52,-
163,臺北市,2016/08/07,古亭,3.3,0.28,-,18.3,17,6,15.04,4.04,11,1.889,0.079,1.811,1.87,1.53,29.46,-,-,70.57,-
164,臺北市,2016/08/07,中山,4,0.36,-,14.7,19,7,20.83,5.59,15.25,1.917,0.07,1.847,1.67,1.23,30.53,-,-,73.5,-
165,臺北市,2016/08/07,大同,4,0.95,-,-,33,8,47.38,27.73,19.65,2.195,0.259,1.936,-,-,-,-,-,-,-
166,臺北市,2016/08/07,萬華,3.5,0.31,-,14.1,20,9,20.42,5.75,14.67,-,-,-,1.8,1.41,30.81,-,-,70.48,-
167,臺北市,2016/08/07,陽明,1.3,0.05,403.66,23.4,6,3,2.02,0.89,1.14,-,-,-,-,-,23.09,1.83,4.68,88.21,6.97
168,臺北市,2016/08/07,士林,2.1,0.23,-,19.5,20,10,12.55,2.78,9.76,-,-,-,1.61,1.34,30.03,-,-,72.77,-
169,臺北市,2016/08/06,松山,3.5,0.31,417.54,29.3,33,22,17.38,3.31,14.08,1.826,0.114,1.712,1.8,1.41,30.22,-,-,70.77,-
170,臺北市,2016/08/06,古亭,3.3,0.39,-,27.1,31,15,19.52,4.27,15.25,2.009,0.144,1.865,2.12,1.74,30.35,-,-,69.22,-
171,臺北市,2016/08/06,中山,4.3,0.49,-,26.1,39,24,23.41,4.09,19.34,1.956,0.103,1.853,1.97,1.28,30.95,-,-,74.22,-
172,臺北市,2016/08/06,大同,5,0.9,-,-,50,21,41.38,19.71,21.68,2.245,0.276,1.969,-,-,-,-,-,-,-
173,臺北市,2016/08/06,萬華,5,0.44,-,23.4,38,25,26.32,6.1,20.22,-,-,-,1.82,1.51,31.44,-,-,71.35,-
