序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
19,臺北市,2002/05/29,萬華,-,0.64,37.6,-,-,-,-,-,-,-,-,-,28.75,-,-,76.0,-
20,臺北市,2002/05/29,陽明,3.7,0.42,-,-,26,-,6.49,0.12,6.37,-,-,-,23.04,-,78.0,66.0,-
21,臺北市,2002/05/29,士林,1.8,0.61,36.9,-,52,-,28.81,5.96,22.85,-,-,-,28.07,-,-,96.0,-
22,臺北市,2002/05/28,松山,1.8,0.5,38.4,-,56,-,26.4,2.37,24.03,-,-,-,27.75,-,-,91.0,-
23,臺北市,2002/05/28,古亭,1.3,0.61,50.3,-,49,35,35.59,8.32,27.27,2.323,0.38,1.94,28.09,-,-,134.0,-
24,臺北市,2002/05/28,中山,2.0,0.89,45.1,-,68,-,36.17,4.05,32.13,2.527,0.3,2.23,27.63,-,-,99.0,-
25,臺北市,2002/05/28,大同,5.8,2.72,-,-,71,-,112.35,60.83,51.53,3.789,1.33,2.46,29.28,-,-,60.0,-
26,臺北市,2002/05/28,萬華,1.6,0.67,56.1,-,61,-,20.48,1.05,19.43,-,-,-,28.03,-,-,119.0,-
27,臺北市,2002/05/28,陽明,3.3,0.39,73.2,-,23,-,6.12,0.06,6.05,-,-,-,22.19,-,76.0,75.0,-
28,臺北市,2002/05/28,士林,2.5,0.63,54.9,-,54,-,29.29,4.81,24.48,-,-,-,27.03,-,-,94.0,-
29,臺北市,2002/05/27,松山,3.1,0.55,33.6,-,67,-,29.3,2.64,26.66,-,-,-,25.7,-,-,59.0,-
30,臺北市,2002/05/27,古亭,1.2,0.48,39.8,-,52,41,32.98,7.57,25.4,2.287,0.3,1.98,26.27,-,-,54.0,-
31,臺北市,2002/05/27,中山,2.3,0.81,34.8,-,70,-,36.44,5.89,30.55,2.454,0.25,2.21,24.83,-,-,60.0,-
32,臺北市,2002/05/27,大同,6.0,2.83,-,-,83,-,141.51,85.15,56.37,3.896,1.42,2.47,27.66,-,-,66.0,-
33,臺北市,2002/05/27,萬華,1.4,0.74,44.9,-,70,-,21.83,1.65,20.18,-,-,-,26.32,-,-,60.0,-
34,臺北市,2002/05/27,陽明,3.2,0.29,74.1,-,34,-,3.36,0.33,3.03,-,-,-,21.06,-,63.0,76.0,-
35,臺北市,2002/05/27,士林,2.0,0.57,49.0,-,57,-,25.38,2.0,23.38,-,-,-,25.48,-,-,63.0,-
36,臺北市,2002/05/26,松山,12.4,0.6,40.4,-,73,-,32.77,1.48,31.29,-,-,-,25.41,-,-,65.0,-
37,臺北市,2002/05/26,古亭,8.2,0.54,48.0,-,59,50,37.81,5.11,32.7,2.299,0.29,2.01,26.09,-,-,69.0,-
38,臺北市,2002/05/26,中山,8.3,0.78,48.3,-,81,-,34.63,2.51,32.12,2.513,0.24,2.28,25.02,-,-,65.0,-
39,臺北市,2002/05/26,大同,10.3,2.36,-,-,87,-,130.46,66.9,63.56,3.52,1.03,2.49,27.58,-,-,69.0,-
40,臺北市,2002/05/26,萬華,7.8,0.74,50.3,-,83,-,26.81,0.9,25.92,-,-,-,26.1,-,-,68.0,-
41,臺北市,2002/05/26,陽明,5.1,0.4,93.9,-,55,-,3.38,0.02,3.36,-,-,-,20.91,-,55.0,85.0,-
42,臺北市,2002/05/26,士林,4.8,0.62,62.8,-,71,-,25.84,1.39,24.45,-,-,-,25.88,-,-,72.0,-
43,臺北市,2002/05/25,松山,6.5,0.63,25.4,-,55,-,41.88,5.87,36.0,-,-,-,24.34,-,-,53.0,-
44,臺北市,2002/05/25,古亭,2.8,0.48,39.7,-,44,24,38.22,4.25,33.97,2.431,0.4,2.03,25.08,-,-,44.0,-
45,臺北市,2002/05/25,中山,4.6,0.68,39.0,-,55,-,36.66,3.21,33.45,2.445,0.25,2.19,23.84,-,-,53.0,-
46,臺北市,2002/05/25,大同,6.8,2.22,-,-,65,-,139.44,78.01,61.43,3.405,1.01,2.39,26.18,-,-,58.0,-
47,臺北市,2002/05/25,萬華,3.6,0.76,38.0,-,64,-,35.17,2.28,32.89,-,-,-,25.05,-,-,57.0,-
48,臺北市,2002/05/25,陽明,12.6,0.2,73.9,-,27,-,7.69,0.04,7.65,-,-,-,18.64,-,60.0,80.0,-
49,臺北市,2002/05/25,士林,5.7,0.45,62.1,-,45,-,20.82,1.22,19.6,-,-,-,24.95,-,-,58.0,-
50,臺北市,2002/05/24,松山,3.5,0.59,45.5,-,61,-,29.95,1.27,28.68,-,-,-,23.27,-,-,57.0,-
51,臺北市,2002/05/24,古亭,3.6,0.53,50.0,-,49,33,30.59,5.11,25.48,2.248,0.25,2.0,23.4,-,-,53.0,-
52,臺北市,2002/05/24,中山,3.3,0.75,44.5,-,-,-,33.26,3.21,30.05,2.395,0.22,2.17,22.24,-,-,61.0,-
53,臺北市,2002/05/24,大同,6.5,2.8,-,-,85,-,145.46,82.6,62.86,3.914,1.53,2.38,24.65,-,-,68.0,-
54,臺北市,2002/05/24,萬華,2.9,0.67,53.1,-,70,-,22.13,0.78,21.35,-,-,-,23.43,-,-,60.0,-
55,臺北市,2002/05/24,陽明,2.3,0.28,74.9,-,22,-,2.43,0.01,2.43,-,-,-,16.44,-,88.0,68.0,-
56,臺北市,2002/05/24,士林,2.2,0.43,65.0,-,51,-,14.26,0.42,13.84,-,-,-,23.01,-,-,61.0,-
57,臺北市,2002/05/23,松山,2.0,0.59,23.3,-,27,-,33.33,5.73,27.6,-,-,-,23.24,-,-,36.0,-
58,臺北市,2002/05/23,古亭,0.7,0.47,24.0,-,24,12,32.41,6.27,26.14,2.416,0.32,2.09,23.23,-,-,33.0,-
59,臺北市,2002/05/23,中山,1.5,0.88,20.5,-,29,-,40.42,8.14,32.28,2.388,0.22,2.17,22.32,-,-,33.0,-
60,臺北市,2002/05/23,大同,4.0,2.63,-,-,41,-,124.18,73.26,50.92,3.612,1.29,2.32,24.19,-,-,41.0,-
61,臺北市,2002/05/23,萬華,0.5,0.87,21.8,-,35,-,30.67,2.17,28.5,-,-,-,23.13,-,-,35.0,-
62,臺北市,2002/05/23,陽明,0.4,0.24,50.8,-,13,-,2.39,0.01,2.38,-,-,-,18.28,-,96.0,56.0,-
63,臺北市,2002/05/23,士林,0.8,0.67,19.0,-,25,-,35.79,7.55,28.24,-,-,-,22.76,-,-,39.0,-
64,臺北市,2002/05/22,松山,4.0,1.11,11.2,-,62,-,52.08,26.58,25.49,-,-,-,29.75,-,-,56.0,-
65,臺北市,2002/05/22,古亭,2.7,0.98,10.1,-,46,33,55.0,29.79,25.21,2.672,0.53,2.14,29.67,-,-,46.0,-
66,臺北市,2002/05/22,中山,4.1,1.31,9.5,-,73,-,57.79,27.37,30.43,3.094,0.68,2.41,29.0,-,-,62.0,-
67,臺北市,2002/05/22,大同,7.1,2.85,-,-,83,-,107.43,73.03,34.4,3.69,1.36,2.33,31.25,-,-,67.0,-
68,臺北市,2002/05/22,萬華,2.3,0.97,11.1,-,68,-,31.52,9.3,22.22,-,-,-,29.88,-,-,59.0,-
69,臺北市,2002/05/22,陽明,1.5,0.24,24.9,-,13,-,6.95,0.3,6.66,-,-,-,23.56,-,87.0,30.0,-
70,臺北市,2002/05/22,士林,3.0,0.89,11.4,-,60,-,41.61,15.53,26.08,-,-,-,29.03,-,-,55.0,-
71,臺北市,2002/05/21,松山,5.3,1.08,14.9,-,70,-,46.14,19.15,26.99,-,-,-,26.02,-,-,60.0,-
72,臺北市,2002/05/21,古亭,5.0,1.37,10.6,-,66,47,69.01,30.32,38.69,-,-,-,26.21,-,-,58.0,-
73,臺北市,2002/05/21,中山,5.7,1.46,11.4,-,91,-,64.52,24.6,39.92,3.293,0.78,2.52,25.09,-,-,71.0,-
74,臺北市,2002/05/21,大同,7.3,2.28,-,-,77,-,87.05,44.58,42.47,3.768,1.16,2.61,27.17,-,-,63.0,-
75,臺北市,2002/05/21,萬華,5.9,1.33,12.6,-,89,-,48.59,11.55,37.04,-,-,-,26.24,-,-,69.0,-
76,臺北市,2002/05/21,陽明,1.8,0.36,42.7,-,16,-,5.77,0.1,5.67,-,-,-,21.38,-,96.0,61.0,-
77,臺北市,2002/05/21,士林,3.2,0.96,17.8,-,62,-,49.16,14.81,34.34,-,-,-,25.43,-,-,56.0,-
78,臺北市,2002/05/20,松山,3.1,0.68,34.5,-,34,-,24.04,2.81,21.23,-,-,-,25.36,-,-,44.0,-
79,臺北市,2002/05/20,古亭,3.2,0.7,31.5,-,27,27,32.68,5.87,26.81,-,-,-,25.82,-,-,42.0,-
80,臺北市,2002/05/20,中山,3.1,0.91,35.0,-,41,-,30.12,5.6,24.52,2.302,0.2,2.1,24.78,-,-,45.0,-
81,臺北市,2002/05/20,大同,6.6,3.29,-,-,49,-,126.52,79.6,46.92,3.792,1.53,2.26,27.27,-,-,64.0,-
82,臺北市,2002/05/20,萬華,2.3,0.96,34.3,-,45,-,27.92,2.88,25.04,-,-,-,25.93,-,-,45.0,-
83,臺北市,2002/05/20,陽明,1.4,0.5,55.4,-,11,-,-,-,-,-,-,-,19.77,-,96.0,50.0,-
84,臺北市,2002/05/20,士林,2.5,0.61,44.1,-,27,-,20.1,2.5,17.6,-,-,-,25.83,-,-,50.0,-
85,臺北市,2002/05/19,松山,6.2,0.61,39.1,-,68,-,21.42,1.53,19.89,-,-,-,24.38,-,-,59.0,-
86,臺北市,2002/05/19,古亭,5.2,0.65,40.9,-,61,53,28.05,3.08,24.96,-,-,-,25.18,-,-,55.0,-
87,臺北市,2002/05/19,中山,5.5,0.77,44.4,-,85,-,24.23,1.7,22.53,2.293,0.16,2.13,24.11,-,-,68.0,-
88,臺北市,2002/05/19,大同,8.1,2.07,-,-,84,-,106.33,56.04,50.28,3.086,0.8,2.29,26.57,-,-,67.0,-
89,臺北市,2002/05/19,萬華,5.0,0.83,41.7,-,83,-,24.28,1.4,22.87,-,-,-,25.16,-,-,67.0,-
90,臺北市,2002/05/19,陽明,1.6,0.45,61.2,-,20,-,2.89,0.32,2.57,-,-,-,19.43,-,86.0,58.0,-
91,臺北市,2002/05/19,士林,6.1,0.59,53.9,-,63,-,17.61,0.89,16.72,-,-,-,24.95,-,-,56.0,-
92,臺北市,2002/05/18,松山,3.6,0.77,28.8,-,57,-,37.16,14.86,22.3,-,-,-,24.26,-,-,53.0,-
93,臺北市,2002/05/18,古亭,2.5,0.69,34.2,-,42,31,33.51,9.36,24.15,-,-,-,24.84,-,-,60.0,-
94,臺北市,2002/05/18,中山,3.7,1.15,31.7,-,80,-,49.33,20.45,28.89,2.775,0.49,2.29,23.62,-,-,65.0,-
95,臺北市,2002/05/18,大同,6.0,2.45,-,-,70,-,104.5,61.26,43.24,3.473,1.06,2.42,26.13,-,-,60.0,-
96,臺北市,2002/05/18,萬華,5.7,0.86,35.6,-,85,-,31.23,8.31,22.93,-,-,-,24.85,-,-,67.0,-
97,臺北市,2002/05/18,陽明,0.6,0.38,54.4,-,15,-,2.44,0.09,2.34,-,-,-,18.71,-,88.0,50.0,-
98,臺北市,2002/05/18,士林,1.9,0.98,38.2,-,54,-,35.21,14.04,21.17,-,-,-,24.32,-,-,52.0,-
99,臺北市,2002/05/17,松山,4.1,0.9,13.7,-,39,-,52.75,20.76,31.99,-,-,-,21.71,-,-,39.0,-
100,臺北市,2002/05/17,古亭,1.9,1.23,13.1,-,35,20,67.9,29.68,38.21,-,-,-,21.78,-,-,35.0,-
101,臺北市,2002/05/17,中山,4.4,1.37,12.7,-,50,-,84.17,35.62,48.55,3.056,0.66,2.39,20.86,-,-,50.0,-
102,臺北市,2002/05/17,大同,6.6,3.13,-,-,64,-,171.48,114.08,57.4,3.907,1.43,2.48,22.88,-,-,57.0,-
103,臺北市,2002/05/17,萬華,3.7,1.12,15.2,-,50,-,51.14,11.21,39.94,-,-,-,21.97,-,-,50.0,-
104,臺北市,2002/05/17,陽明,0.2,0.26,54.5,-,12,-,2.43,0.05,2.37,-,-,-,16.98,-,94.0,50.0,-
105,臺北市,2002/05/17,士林,2.1,0.92,21.5,-,34,-,49.79,12.65,37.15,-,-,-,21.17,-,-,37.0,-
106,臺北市,2002/05/16,松山,4.9,0.92,19.3,-,43,-,48.35,16.85,31.5,-,-,-,25.7,-,-,46.0,-
107,臺北市,2002/05/16,古亭,6.9,0.89,20.6,-,35,27,51.46,13.61,37.85,2.734,0.32,2.41,25.98,-,-,44.0,-
108,臺北市,2002/05/16,中山,4.8,1.1,18.6,-,39,-,53.49,14.35,39.13,2.671,0.41,2.26,24.82,-,-,39.0,-
109,臺北市,2002/05/16,大同,7.1,2.63,-,-,54,-,125.31,76.84,48.47,3.781,1.39,2.4,26.95,-,-,52.0,-
110,臺北市,2002/05/16,萬華,6.6,0.98,21.2,-,40,-,39.97,4.77,35.19,-,-,-,26.06,-,-,40.0,-
111,臺北市,2002/05/16,陽明,0.6,0.43,47.5,-,12,-,3.85,0.43,3.42,-,-,-,20.09,-,82.0,48.0,-
112,臺北市,2002/05/16,士林,3.6,0.81,23.9,-,26,-,36.4,7.29,29.11,-,-,-,25.02,-,-,36.0,-
113,臺北市,2002/05/15,松山,3.2,1.06,15.3,-,77,-,57.94,27.41,30.53,-,-,-,25.91,-,-,63.0,-
114,臺北市,2002/05/15,古亭,2.3,1.0,14.2,-,47,39,51.53,21.96,29.57,2.768,0.32,2.45,26.22,-,-,47.0,-
115,臺北市,2002/05/15,中山,3.0,1.29,15.4,-,78,-,60.52,23.72,36.8,3.142,0.64,2.51,25.07,-,-,64.0,-
116,臺北市,2002/05/15,大同,4.1,2.3,-,-,74,-,87.85,47.27,40.57,3.587,0.98,2.61,27.13,-,-,62.0,-
117,臺北市,2002/05/15,萬華,1.9,0.93,16.7,-,59,-,35.22,9.09,26.13,-,-,-,26.13,-,-,55.0,-
118,臺北市,2002/05/15,陽明,1.0,0.31,37.3,-,22,-,4.6,0.16,4.44,-,-,-,-,-,85.0,45.0,-
119,臺北市,2002/05/15,士林,1.5,0.8,19.5,-,60,-,45.14,13.38,31.77,-,-,-,25.13,-,-,55.0,-
120,臺北市,2002/05/14,松山,5.0,0.91,15.7,-,67,-,49.38,20.57,28.81,-,-,-,26.68,-,-,66.0,-
121,臺北市,2002/05/14,古亭,3.7,0.97,-,-,46,38,55.13,23.41,31.72,2.614,0.43,2.19,26.92,-,-,67.0,-
122,臺北市,2002/05/14,中山,5.4,1.19,12.0,-,78,-,61.65,23.45,38.2,2.904,0.57,2.33,25.77,-,-,64.0,-
123,臺北市,2002/05/14,大同,8.4,2.71,-,-,80,-,118.6,75.23,43.37,3.703,1.29,2.42,27.96,-,-,65.0,-
124,臺北市,2002/05/14,萬華,5.0,0.95,12.7,-,71,-,37.47,8.6,28.87,-,-,-,26.98,-,-,63.0,-
125,臺北市,2002/05/14,陽明,-,0.74,29.6,-,28,-,8.51,0.7,7.8,-,-,-,10.22,-,92.0,48.0,-
126,臺北市,2002/05/14,士林,2.9,0.75,18.1,-,55,-,37.39,10.06,27.33,-,-,-,26.07,-,-,65.0,-
127,臺北市,2002/05/13,松山,3.0,0.45,22.5,-,26,-,23.68,5.22,18.46,-,-,-,25.78,-,-,31.0,-
128,臺北市,2002/05/13,古亭,2.7,0.52,-,-,23,16,33.08,10.92,22.15,-,-,-,26.36,-,-,23.0,-
129,臺北市,2002/05/13,中山,4.3,0.67,22.7,-,42,-,29.69,8.15,21.54,2.188,0.22,1.96,25.34,-,-,42.0,-
130,臺北市,2002/05/13,大同,8.1,2.79,-,-,47,-,124.44,85.38,39.07,3.486,1.32,2.16,27.86,-,-,47.0,-
131,臺北市,2002/05/13,萬華,2.9,0.73,23.3,-,38,-,25.89,4.88,21.01,-,-,-,26.45,-,-,38.0,-
132,臺北市,2002/05/13,陽明,-,0.7,31.9,-,13,-,4.68,0.77,3.91,-,-,-,20.48,-,96.0,36.0,-
133,臺北市,2002/05/13,士林,1.6,0.44,32.1,-,24,-,16.21,2.0,14.21,-,-,-,26.36,-,-,40.0,-
134,臺北市,2002/05/12,松山,1.6,0.3,30.8,-,22,-,15.37,0.58,14.79,-,-,-,24.11,-,-,35.0,-
135,臺北市,2002/05/12,古亭,2.7,0.29,-,-,16,6,20.07,3.54,16.53,2.123,0.17,1.96,24.56,-,-,33.0,-
136,臺北市,2002/05/12,中山,0.6,0.51,31.1,-,25,-,18.17,2.59,15.58,2.149,0.13,2.02,23.6,-,-,35.0,-
137,臺北市,2002/05/12,大同,2.8,1.82,-,-,31,-,94.1,57.93,36.17,2.861,0.64,2.22,26.08,-,-,31.0,-
138,臺北市,2002/05/12,萬華,1.9,0.48,32.1,-,-,-,15.97,1.6,14.37,-,-,-,24.77,-,-,35.0,-
139,臺北市,2002/05/12,陽明,8.5,0.36,38.3,-,12,-,2.38,0.06,2.32,-,-,-,18.31,-,97.0,38.0,-
140,臺北市,2002/05/12,士林,0.2,0.37,33.5,-,20,-,14.98,1.75,13.23,-,-,-,24.58,-,-,35.0,-
141,臺北市,2002/05/11,松山,2.6,0.45,18.8,-,33,-,25.23,4.25,20.98,-,-,-,25.81,-,-,38.0,-
142,臺北市,2002/05/11,古亭,1.9,0.53,19.8,-,25,21,32.42,7.75,24.68,2.51,0.38,2.13,26.07,-,-,48.0,-
143,臺北市,2002/05/11,中山,3.5,0.74,19.4,-,46,-,31.76,7.35,24.41,2.227,0.19,2.04,24.94,-,-,46.0,-
144,臺北市,2002/05/11,大同,5.5,2.05,-,-,42,-,83.34,51.64,31.7,2.988,0.7,2.29,27.25,-,-,42.0,-
145,臺北市,2002/05/11,萬華,2.1,0.61,24.5,-,46,-,21.44,1.45,19.99,-,-,-,25.98,-,-,53.0,-
146,臺北市,2002/05/11,陽明,2.8,0.3,37.8,-,15,-,4.76,0.32,4.43,-,-,-,19.88,-,93.0,44.0,-
147,臺北市,2002/05/11,士林,2.8,0.51,22.8,-,32,-,24.6,4.08,20.52,-,-,-,25.62,-,-,41.0,-
148,臺北市,2002/05/10,松山,5.7,0.65,22.2,-,60,-,38.13,11.53,26.61,-,-,-,26.46,-,-,64.0,-
149,臺北市,2002/05/10,古亭,5.4,0.63,24.3,-,47,39,41.21,11.34,29.87,2.563,0.42,2.15,27.03,-,-,72.0,-
150,臺北市,2002/05/10,中山,5.2,0.97,24.4,-,64,-,45.71,12.32,33.39,2.713,0.47,2.25,26.0,-,-,58.0,-
151,臺北市,2002/05/10,大同,8.7,2.44,-,-,67,-,107.44,64.98,42.47,3.716,1.22,2.49,28.34,-,-,59.0,-
152,臺北市,2002/05/10,萬華,6.4,0.79,24.8,-,61,-,32.54,5.9,26.63,-,-,-,27.17,-,-,58.0,-
153,臺北市,2002/05/10,陽明,1.8,0.77,34.8,-,20,-,6.95,0.86,6.09,-,-,-,20.79,-,87.0,53.0,-
154,臺北市,2002/05/10,士林,1.6,0.58,29.5,-,44,-,21.27,1.88,19.39,-,-,-,26.36,-,-,54.0,-
155,臺北市,2002/05/09,松山,4.6,0.27,31.2,-,35,-,28.79,7.19,21.6,-,-,-,26.63,-,-,89.0,-
156,臺北市,2002/05/09,古亭,3.8,0.59,29.8,-,37,24,34.68,9.28,25.4,2.355,0.34,2.02,27.06,-,-,79.0,-
157,臺北市,2002/05/09,中山,5.5,0.76,28.0,-,56,-,33.02,6.73,26.29,2.32,0.2,2.12,25.79,-,-,71.0,-
158,臺北市,2002/05/09,大同,7.3,1.95,-,-,43,-,86.95,51.58,35.38,3.073,0.79,2.28,28.17,-,-,43.0,-
159,臺北市,2002/05/09,萬華,4.7,0.73,28.5,-,48,-,25.62,3.24,22.38,-,-,-,26.84,-,-,65.0,-
160,臺北市,2002/05/09,陽明,1.4,0.69,42.9,-,18,-,6.6,0.78,5.82,-,-,-,20.77,-,90.0,67.0,-
161,臺北市,2002/05/09,士林,2.8,0.54,30.5,-,38,-,23.3,2.91,20.39,-,-,-,26.48,-,-,70.0,-
162,臺北市,2002/05/08,松山,4.1,0.4,19.9,-,37,-,29.34,7.94,21.4,-,-,-,26.55,-,-,37.0,-
163,臺北市,2002/05/08,古亭,4.0,0.39,18.1,-,30,19,28.09,7.74,20.35,2.204,0.25,1.96,27.14,-,-,30.0,-
164,臺北市,2002/05/08,中山,4.1,0.59,20.4,-,38,-,23.64,5.66,17.98,2.241,0.2,2.04,26.14,-,-,38.0,-
165,臺北市,2002/05/08,大同,6.8,2.36,-,-,49,-,108.81,73.93,34.88,3.272,1.1,2.17,28.67,-,-,49.0,-
166,臺北市,2002/05/08,萬華,3.5,0.66,19.3,-,47,-,22.44,3.28,19.16,-,-,-,27.12,-,-,47.0,-
167,臺北市,2002/05/08,陽明,2.7,0.44,32.7,-,13,-,3.89,0.63,3.27,-,-,-,20.3,-,92.0,35.0,-
168,臺北市,2002/05/08,士林,1.8,0.41,26.1,-,30,-,12.06,1.86,10.19,-,-,-,27.17,-,-,30.0,-
169,臺北市,2002/05/07,松山,4.0,0.5,43.6,-,46,-,41.1,11.24,29.86,-,-,-,27.83,-,-,92.0,-
170,臺北市,2002/05/07,古亭,2.9,0.4,33.4,-,35,33,32.38,6.98,25.4,2.412,0.43,1.98,27.98,-,-,80.0,-
171,臺北市,2002/05/07,中山,7.1,0.83,28.1,-,75,-,37.66,7.9,29.76,2.736,0.39,2.35,26.88,-,-,67.0,-
172,臺北市,2002/05/07,大同,11.2,2.65,-,-,70,-,113.21,65.75,47.46,3.576,1.19,2.39,29.21,-,-,60.0,-
173,臺北市,2002/05/07,萬華,6.0,0.79,27.5,-,68,-,31.54,4.69,26.85,-,-,-,28.02,-,-,72.0,-
174,臺北市,2002/05/07,陽明,2.5,0.35,52.0,-,22,-,10.38,1.32,9.05,-,-,-,21.65,-,85.0,83.0,-
175,臺北市,2002/05/07,士林,5.8,0.7,28.6,-,50,-,27.81,3.89,23.92,-,-,-,27.06,-,-,73.0,-
176,臺北市,2002/05/06,松山,1.8,0.41,28.9,-,42,-,39.44,14.36,25.08,-,-,-,27.41,-,-,76.0,-
177,臺北市,2002/05/06,古亭,1.7,0.46,34.0,-,42,29,28.68,5.58,23.1,-,-,-,27.78,-,-,60.0,-
178,臺北市,2002/05/06,中山,1.7,0.68,30.8,-,45,-,28.14,4.23,23.91,2.331,0.25,2.07,26.33,-,-,60.0,-
179,臺北市,2002/05/06,大同,4.6,2.16,-,-,54,-,96.36,54.78,41.59,3.011,0.8,2.21,28.67,-,-,52.0,-
180,臺北市,2002/05/06,萬華,2.3,0.69,35.6,-,55,-,23.68,1.78,21.89,-,-,-,27.75,-,-,68.0,-
181,臺北市,2002/05/06,陽明,0.7,0.36,49.8,-,21,-,4.54,0.14,4.39,-,-,-,21.05,-,91.0,68.0,-
182,臺北市,2002/05/06,士林,1.0,0.51,38.4,-,49,-,18.58,2.25,16.32,-,-,-,26.83,-,-,70.0,-
183,臺北市,2002/05/05,松山,1.6,0.34,18.8,-,28,-,37.36,18.76,18.6,-,-,-,27.6,-,-,63.0,-
184,臺北市,2002/05/05,古亭,0.5,0.19,21.0,-,24,17,20.46,5.66,14.8,2.169,0.03,2.14,27.97,-,-,57.0,-
185,臺北市,2002/05/05,中山,0.9,0.56,23.4,-,37,-,22.57,5.42,17.15,2.143,0.14,2.0,26.75,-,-,61.0,-
186,臺北市,2002/05/05,大同,3.4,1.73,-,-,48,-,89.61,60.36,29.24,2.785,0.58,2.2,28.99,-,-,48.0,-
187,臺北市,2002/05/05,萬華,0.7,0.51,23.6,-,45,-,16.93,2.32,14.61,-,-,-,27.89,-,-,57.0,-
188,臺北市,2002/05/05,陽明,0.8,0.31,38.1,-,16,-,3.76,0.06,3.7,-,-,-,20.88,-,90.0,71.0,-
189,臺北市,2002/05/05,士林,0.9,0.44,30.4,-,38,-,14.23,1.81,12.42,-,-,-,27.28,-,-,74.0,-
190,臺北市,2002/05/04,松山,1.9,0.35,11.2,-,23,-,47.58,30.47,17.11,-,-,-,28.0,-,-,23.0,-
191,臺北市,2002/05/04,古亭,0.5,0.34,11.2,-,17,13,30.23,14.89,15.33,-,-,-,28.46,-,-,23.0,-
192,臺北市,2002/05/04,中山,0.9,0.67,10.5,-,24,-,31.44,13.58,17.86,2.239,0.2,2.04,27.28,-,-,24.0,-
