序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
42,臺北市,2005/09/22,中山,4.1,0.5,-,4.0,-,21,12.0,31.67,18.97,12.7,1.939,0.443,1.5,27.51,-,79.28,21.0,-
43,臺北市,2005/09/22,萬華,3.1,0.39,-,5.8,-,26,13.0,24.37,11.19,13.18,-,-,-,28.91,-,80.36,26.0,-
44,臺北市,2005/09/22,陽明,1.8,0.05,373.82,15.2,-,7,4.0,2.87,1.6,1.23,-,-,-,21.27,-,87.0,15.0,-
45,臺北市,2005/09/22,士林,3.6,0.17,-,8.6,-,23,12.0,11.72,5.04,6.68,-,-,-,28.17,-,77.11,23.0,-
46,臺北市,2005/09/21,古亭,2.1,0.37,-,8.8,-,31,14.0,21.57,11.21,10.37,2.108,0.151,1.96,29.66,-,64.62,31.0,-
47,臺北市,2005/09/21,中山,2.8,0.47,-,6.6,-,27,13.0,29.12,16.44,12.68,1.96,0.431,1.53,29.79,-,60.21,27.0,-
48,臺北市,2005/09/21,萬華,1.4,0.36,-,10.1,-,30,16.0,15.22,6.85,8.37,-,-,-,31.4,-,59.64,30.0,-
49,臺北市,2005/09/21,陽明,5.2,0.06,375.13,16.8,-,12,10.0,4.88,2.03,2.85,-,-,-,21.24,-,81.0,18.0,-
50,臺北市,2005/09/21,士林,3.7,0.19,-,12.7,-,32,12.0,11.04,5.08,5.96,-,-,-,29.75,-,63.67,32.0,-
51,臺北市,2005/09/20,古亭,1.9,0.32,-,9.0,-,27,12.0,19.85,11.11,8.74,2.109,0.145,1.96,29.88,-,61.99,27.0,-
52,臺北市,2005/09/20,中山,3.6,0.48,-,6.4,-,22,12.0,30.84,17.63,13.22,2.026,0.463,1.56,30.26,-,57.82,22.0,-
53,臺北市,2005/09/20,萬華,1.2,0.37,-,10.0,-,25,11.0,15.51,8.31,7.2,-,-,-,31.85,-,56.35,25.0,-
54,臺北市,2005/09/20,陽明,2.5,0.06,373.46,17.9,-,7,6.0,3.06,1.98,1.06,-,-,-,21.98,-,81.0,19.0,-
55,臺北市,2005/09/20,士林,1.5,0.18,-,12.4,-,23,10.0,10.27,4.93,5.34,-,-,-,30.17,-,60.82,23.0,-
56,臺北市,2005/09/19,古亭,1.8,0.3,-,7.6,-,25,13.0,18.58,10.44,8.14,2.059,0.124,1.94,30.39,-,61.76,25.0,-
57,臺北市,2005/09/19,中山,5.7,0.45,-,5.5,-,28,10.0,28.66,18.18,10.49,1.955,0.432,1.52,30.63,-,57.83,28.0,-
58,臺北市,2005/09/19,萬華,1.6,0.34,-,8.7,-,25,11.0,14.38,8.25,6.13,-,-,-,32.34,-,56.67,25.0,-
59,臺北市,2005/09/19,陽明,2.5,0.05,377.28,15.1,-,7,6.0,2.83,2.06,0.73,-,-,-,22.2,-,81.0,16.0,-
60,臺北市,2005/09/19,士林,1.2,0.19,-,9.9,-,25,11.0,9.2,4.76,4.43,-,-,-,30.63,-,60.38,25.0,-
61,臺北市,2005/09/18,古亭,1.6,0.27,-,8.3,-,25,12.0,16.3,8.5,7.79,2.042,0.098,1.94,30.77,-,62.38,25.0,-
62,臺北市,2005/09/18,中山,2.8,0.37,-,6.6,-,21,10.0,22.66,13.15,9.51,1.927,0.378,1.55,31.13,-,56.98,21.0,-
63,臺北市,2005/09/18,萬華,1.2,0.36,-,9.9,-,25,13.0,14.43,7.41,7.03,-,-,-,32.84,-,56.9,25.0,-
64,臺北市,2005/09/18,陽明,1.3,0.05,379.03,15.2,-,11,-,2.31,1.35,0.95,-,-,-,23.03,-,81.0,16.0,-
65,臺北市,2005/09/18,士林,1.5,0.18,-,9.7,-,23,9.0,7.24,2.85,4.39,-,-,-,31.03,-,60.02,23.0,-
66,臺北市,2005/09/17,古亭,2.2,0.31,-,7.9,-,33,12.0,20.7,11.07,9.63,2.068,0.129,1.94,30.57,-,61.67,33.0,-
67,臺北市,2005/09/17,中山,2.1,0.39,-,6.8,-,24,13.0,23.16,13.29,9.87,1.936,0.401,1.54,31.04,-,55.77,24.0,-
68,臺北市,2005/09/17,萬華,1.3,0.42,-,9.3,-,33,12.0,17.64,9.39,8.25,-,-,-,32.63,-,56.4,33.0,-
69,臺北市,2005/09/17,陽明,1.6,0.07,378.66,15.7,-,7,5.0,2.6,1.54,1.04,-,-,-,22.94,-,77.0,18.0,-
70,臺北市,2005/09/17,士林,2.0,0.22,-,9.3,-,23,11.0,10.45,4.27,6.17,-,-,-,30.94,-,58.6,23.0,-
71,臺北市,2005/09/16,古亭,3.4,0.38,-,6.4,-,30,12.0,24.75,15.61,9.14,2.093,0.16,1.93,30.29,-,62.84,30.0,-
72,臺北市,2005/09/16,中山,1.8,0.43,-,6.7,-,21,10.0,24.94,15.51,9.43,1.927,0.425,1.5,30.57,-,57.82,21.0,-
73,臺北市,2005/09/16,萬華,1.0,0.44,-,7.8,-,23,11.0,19.91,12.06,7.85,-,-,-,32.19,-,58.88,23.0,-
74,臺北市,2005/09/16,陽明,1.5,0.05,378.67,14.9,-,6,5.0,1.93,0.9,1.0,-,-,-,22.59,-,80.0,18.0,-
75,臺北市,2005/09/16,士林,1.4,0.2,-,9.5,-,20,11.0,10.54,5.23,5.32,-,-,-,30.54,-,60.68,20.0,-
76,臺北市,2005/09/15,古亭,4.4,0.4,-,6.7,-,31,12.0,24.98,15.18,9.8,2.086,0.166,1.92,30.46,-,63.74,31.0,-
77,臺北市,2005/09/15,中山,3.0,0.47,-,5.6,-,22,12.0,28.23,17.34,10.88,1.947,0.435,1.51,30.57,-,60.56,22.0,-
78,臺北市,2005/09/15,萬華,1.7,0.38,-,8.4,-,25,12.0,17.92,10.1,7.82,-,-,-,32.31,-,59.69,25.0,-
79,臺北市,2005/09/15,陽明,3.0,0.05,378.92,14.1,-,8,7.0,2.98,0.76,2.17,-,-,-,22.41,-,86.0,17.0,-
80,臺北市,2005/09/15,士林,2.2,0.17,-,9.6,-,24,10.0,10.1,5.37,4.72,-,-,-,30.63,-,63.06,24.0,-
81,臺北市,2005/09/14,古亭,2.2,0.4,-,8.3,-,31,13.0,23.78,13.35,10.44,2.105,0.158,1.95,30.19,-,66.51,31.0,-
82,臺北市,2005/09/14,中山,3.3,0.48,-,6.3,-,22,13.0,28.76,17.09,11.66,1.977,0.44,1.54,30.34,-,62.88,22.0,-
83,臺北市,2005/09/14,萬華,1.8,0.36,-,9.6,-,23,13.0,16.82,9.15,7.66,-,-,-,32.09,-,62.08,23.0,-
84,臺北市,2005/09/14,陽明,3.7,0.05,378.11,16.1,-,7,6.0,3.62,1.02,2.56,-,-,-,22.19,-,85.0,19.0,-
85,臺北市,2005/09/14,士林,4.3,0.17,-,11.5,-,26,12.0,10.09,4.85,5.23,-,-,-,30.43,-,65.18,26.0,-
86,臺北市,2005/09/13,古亭,2.1,0.55,-,11.3,-,38,16.0,30.82,17.42,13.4,2.188,0.21,1.98,30.21,-,68.95,38.0,-
87,臺北市,2005/09/13,中山,2.5,0.69,-,14.6,-,37,24.0,39.39,19.99,19.4,2.225,0.595,1.63,30.71,-,63.26,74.0,-
88,臺北市,2005/09/13,萬華,3.3,0.61,-,21.7,-,42,21.0,27.16,14.36,12.81,-,-,-,32.0,-,65.07,118.0,-
89,臺北市,2005/09/13,陽明,2.6,0.09,381.57,21.6,-,11,-,3.24,0.72,2.48,-,-,-,23.16,-,86.0,40.0,-
90,臺北市,2005/09/13,士林,2.5,0.37,-,22.2,-,36,16.0,19.05,8.01,11.04,-,-,-,30.64,-,67.15,94.0,-
91,臺北市,2005/09/12,古亭,3.9,1.07,-,20.6,-,79,42.0,51.29,19.85,31.43,2.662,0.448,2.21,29.44,-,73.14,88.0,-
92,臺北市,2005/09/12,中山,5.1,1.2,-,11.1,-,68,46.0,66.09,32.17,33.93,2.57,0.745,1.83,30.24,-,65.59,59.0,-
93,臺北市,2005/09/12,萬華,4.6,1.04,-,21.7,-,73,49.0,42.21,16.97,25.24,-,-,-,31.2,-,68.92,92.0,-
94,臺北市,2005/09/12,陽明,2.6,0.21,384.22,38.4,-,33,17.0,3.7,0.66,3.01,-,-,-,23.03,-,86.0,44.0,-
95,臺北市,2005/09/12,士林,3.0,-,-,19.8,-,77,42.0,24.92,6.12,18.8,-,-,-,30.08,-,70.11,64.0,-
96,臺北市,2005/09/11,古亭,4.7,0.81,-,33.1,-,63,39.0,35.45,8.24,27.2,2.438,0.318,2.12,27.92,-,78.53,75.0,-
97,臺北市,2005/09/11,中山,4.7,1.04,-,25.3,-,68,49.0,51.14,17.09,34.05,2.291,0.603,1.69,28.26,-,73.13,79.0,-
98,臺北市,2005/09/11,萬華,4.2,0.78,-,32.8,-,67,42.0,28.63,4.83,23.8,-,-,-,29.65,-,74.44,78.0,-
99,臺北市,2005/09/11,陽明,3.4,0.24,379.84,47.5,-,29,20.0,4.47,0.82,3.64,-,-,-,21.77,-,89.0,78.0,-
100,臺北市,2005/09/11,士林,4.1,0.63,-,32.0,-,69,40.0,23.38,3.99,19.39,-,-,-,28.06,-,77.5,75.0,-
101,臺北市,2005/09/10,古亭,3.3,0.68,-,8.2,-,44,21.0,40.92,17.85,23.08,2.362,0.308,2.05,26.03,-,82.25,44.0,-
102,臺北市,2005/09/10,中山,3.0,0.7,-,6.0,-,40,22.0,44.51,21.68,22.83,2.128,0.508,1.62,26.8,-,76.17,40.0,-
103,臺北市,2005/09/10,萬華,1.5,0.45,-,12.4,-,33,15.0,21.01,4.72,16.29,-,-,-,27.91,-,77.64,33.0,-
104,臺北市,2005/09/10,陽明,1.0,0.09,375.24,29.6,-,9,6.0,1.75,0.64,1.07,-,-,-,20.25,-,87.0,33.0,-
105,臺北市,2005/09/10,士林,2.4,0.36,-,14.3,-,37,19.0,18.73,4.75,13.98,-,-,-,27.01,-,77.58,37.0,-
106,臺北市,2005/09/09,古亭,5.7,0.66,-,30.8,-,76,42.0,35.39,9.66,25.73,2.297,0.223,2.07,27.59,-,71.68,63.0,-
107,臺北市,2005/09/09,中山,6.0,0.72,-,26.1,-,69,41.0,38.38,10.22,28.16,2.098,0.463,1.64,27.83,-,67.25,60.0,-
108,臺北市,2005/09/09,萬華,4.7,0.48,-,34.0,-,63,42.0,21.79,3.15,18.65,-,-,-,29.28,-,67.96,56.0,-
109,臺北市,2005/09/09,陽明,3.5,0.19,373.24,51.5,-,33,31.0,4.03,0.88,3.15,-,-,-,19.48,-,87.0,48.0,-
110,臺北市,2005/09/09,士林,6.6,0.31,-,40.1,-,67,35.0,13.86,2.28,11.58,-,-,-,28.08,-,66.95,58.0,-
111,臺北市,2005/09/08,古亭,5.9,0.66,-,45.4,-,91,55.0,31.48,5.91,25.57,2.302,0.2,2.1,27.28,-,66.37,70.0,-
112,臺北市,2005/09/08,中山,6.7,0.75,-,42.7,-,88,57.0,36.15,5.61,30.54,2.147,0.472,1.68,27.49,-,62.04,69.0,-
113,臺北市,2005/09/08,萬華,5.4,0.54,-,51.3,-,83,60.0,21.26,2.04,19.22,-,-,-,28.95,-,62.57,66.0,-
114,臺北市,2005/09/08,陽明,4.1,0.24,373.76,69.1,-,50,46.0,3.36,0.63,2.71,-,-,-,19.86,-,84.0,68.0,-
115,臺北市,2005/09/08,士林,7.5,0.36,-,60.2,-,81,51.0,15.8,1.86,13.92,-,-,-,27.82,-,62.48,66.0,-
116,臺北市,2005/09/07,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66.0,-
117,臺北市,2005/09/07,古亭,5.6,0.68,-,49.1,-,92,50.0,35.32,8.04,27.28,2.359,0.239,2.12,27.13,-,62.98,71.0,-
118,臺北市,2005/09/07,中山,9.2,0.83,-,37.5,-,83,57.0,45.84,8.17,37.68,2.246,0.534,1.71,27.67,-,57.28,66.0,-
119,臺北市,2005/09/07,萬華,5.1,0.61,-,50.5,-,85,53.0,23.53,3.07,20.46,-,-,-,28.98,-,58.52,68.0,-
120,臺北市,2005/09/07,陽明,6.6,0.25,374.98,71.8,-,48,41.0,4.6,0.35,4.17,-,-,-,20.13,-,79.0,66.0,-
121,臺北市,2005/09/07,士林,8.8,0.4,-,60.6,-,80,45.0,16.45,1.44,14.99,-,-,-,27.55,-,59.43,65.0,-
122,臺北市,2005/09/06,松山,4.9,0.64,391.12,40.4,-,87,-,36.03,5.95,30.07,-,-,-,27.98,-,61.88,71.0,-
123,臺北市,2005/09/06,古亭,4.6,0.69,-,46.7,-,94,52.0,31.95,6.81,25.14,2.385,0.268,2.12,27.22,-,65.15,73.0,-
124,臺北市,2005/09/06,中山,5.6,0.91,-,28.4,-,83,56.0,48.84,11.6,37.24,2.328,0.601,1.73,28.15,-,58.22,66.0,-
125,臺北市,2005/09/06,萬華,4.7,0.62,-,41.0,-,87,50.0,29.54,4.9,24.63,-,-,-,29.24,-,60.17,68.0,-
126,臺北市,2005/09/06,陽明,3.1,0.24,379.23,64.8,-,45,38.0,2.54,0.52,1.97,-,-,-,19.95,-,83.0,64.0,-
127,臺北市,2005/09/06,士林,3.5,0.49,-,41.4,-,77,43.0,19.13,3.42,15.71,-,-,-,27.55,-,64.98,64.0,-
128,臺北市,2005/09/05,松山,3.1,0.53,384.54,28.4,-,56,-,28.01,6.14,21.87,-,-,-,29.08,-,64.02,53.0,-
129,臺北市,2005/09/05,古亭,2.5,0.68,-,27.4,-,64,34.0,30.42,9.16,21.26,2.362,0.273,2.09,28.19,-,69.87,57.0,-
130,臺北市,2005/09/05,中山,3.7,0.86,-,19.3,-,56,38.0,42.21,14.16,28.05,2.183,0.541,1.64,28.9,-,63.54,53.0,-
131,臺北市,2005/09/05,萬華,1.9,0.47,-,30.8,-,61,34.0,16.89,2.96,13.93,-,-,-,29.89,-,66.47,56.0,-
132,臺北市,2005/09/05,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.0,58.0,-
133,臺北市,2005/09/05,士林,2.8,0.48,-,25.1,-,53,33.0,21.09,4.98,16.11,-,-,-,27.93,-,71.39,52.0,-
134,臺北市,2005/09/04,松山,3.1,0.32,377.41,20.1,-,46,-,16.18,6.28,9.9,-,-,-,29.25,-,68.26,46.0,-
135,臺北市,2005/09/04,古亭,2.4,0.52,-,12.8,-,54,27.0,27.49,13.17,14.33,2.189,0.201,1.99,28.33,-,70.98,52.0,-
136,臺北市,2005/09/04,中山,3.4,0.54,-,10.2,-,42,29.0,29.79,14.71,15.09,1.99,0.421,1.57,29.18,-,65.78,42.0,-
137,臺北市,2005/09/04,萬華,2.4,0.5,-,15.1,-,52,29.0,20.38,7.1,13.28,-,-,-,30.19,-,68.17,51.0,-
138,臺北市,2005/09/04,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,21.3,-,92.0,-,-
139,臺北市,2005/09/04,士林,2.4,0.42,-,13.2,-,47,28.0,21.04,9.54,11.5,-,-,-,28.51,-,73.56,47.0,-
140,臺北市,2005/09/03,松山,3.9,0.35,373.75,13.7,-,38,-,20.51,10.58,9.93,-,-,-,29.84,-,67.86,38.0,-
141,臺北市,2005/09/03,古亭,3.4,0.43,-,9.6,-,44,17.0,24.56,13.12,11.44,2.127,0.153,1.97,29.63,-,68.67,44.0,-
142,臺北市,2005/09/03,中山,5.5,0.51,-,6.9,-,35,21.0,30.18,17.38,12.8,1.963,0.411,1.55,29.65,-,66.8,35.0,-
143,臺北市,2005/09/03,萬華,2.8,0.38,-,14.7,-,37,19.0,16.86,7.36,9.51,-,-,-,31.4,-,65.41,37.0,-
144,臺北市,2005/09/03,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,22.0,-,94.0,-,-
145,臺北市,2005/09/03,士林,2.6,0.22,-,10.9,-,30,16.0,10.93,4.9,6.03,-,-,-,29.62,-,67.02,30.0,-
146,臺北市,2005/09/02,松山,2.0,0.36,374.23,20.9,-,33,-,19.73,10.2,9.53,-,-,-,30.84,-,61.55,33.0,-
147,臺北市,2005/09/02,古亭,2.4,0.48,-,15.6,-,39,20.0,25.95,14.37,11.58,2.11,0.179,1.93,30.02,-,65.57,39.0,-
148,臺北市,2005/09/02,中山,2.5,0.57,-,12.9,-,34,21.0,28.34,15.5,12.83,2.0,0.47,1.53,30.44,-,61.04,34.0,-
149,臺北市,2005/09/02,萬華,1.8,0.54,-,16.0,-,37,20.0,20.15,9.78,10.37,-,-,-,31.84,-,62.33,37.0,-
150,臺北市,2005/09/02,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,23.0,-,91.0,-,-
151,臺北市,2005/09/02,士林,1.6,0.25,-,18.3,-,31,-,10.54,3.87,6.65,-,-,-,30.56,-,63.04,31.0,-
152,臺北市,2005/09/01,松山,1.4,0.15,367.46,35.1,-,22,-,10.71,5.95,4.76,-,-,-,29.36,-,70.1,36.0,-
153,臺北市,2005/09/01,古亭,1.2,0.25,-,29.2,-,26,12.0,9.23,3.26,5.96,2.01,0.06,1.95,28.23,-,76.46,30.0,-
154,臺北市,2005/09/01,中山,1.5,0.29,-,22.8,-,18,12.0,13.03,4.32,8.71,1.83,0.314,1.52,28.74,-,71.05,24.0,-
155,臺北市,2005/09/01,萬華,1.2,0.3,-,24.2,-,26,13.0,10.1,2.98,7.13,-,-,-,29.98,-,73.14,26.0,-
156,臺北市,2005/09/01,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,21.9,-,94.0,-,-
157,臺北市,2005/09/01,士林,1.1,0.17,-,28.1,-,21,-,4.37,0.73,3.63,-,-,-,29.1,-,73.0,28.0,-
158,新北市,2005/09/30,板橋,5.7,0.54,-,21.6,-,37,20.0,26.67,5.59,21.08,2.118,0.318,1.8,27.99,-,68.95,37.0,-
159,新北市,2005/09/30,三重,6.7,1.45,-,11.5,14,57,33.0,87.3,56.6,30.7,-,-,-,28.73,-,-,54.0,-
160,新北市,2005/09/30,菜寮,4.8,0.46,-,22.8,-,34,17.0,21.96,4.66,17.31,-,-,-,28.75,-,69.28,34.0,-
161,新北市,2005/09/30,永和,6.0,0.83,-,18.5,-,34,21.0,37.81,15.56,22.25,-,-,-,29.58,-,71.09,34.0,-
162,新北市,2005/09/30,新莊,5.2,0.45,-,21.4,-,36,20.0,21.4,2.71,18.66,-,-,-,27.91,-,70.29,36.0,-
163,新北市,2005/09/30,新店,2.3,0.36,-,21.6,-,29,16.0,16.64,3.93,12.71,-,-,-,27.28,-,70.25,30.0,-
164,新北市,2005/09/30,淡水,2.0,0.42,-,20.8,-,32,17.0,15.91,4.41,11.5,-,-,-,25.9,-,79.0,32.0,-
165,新北市,2005/09/30,汐止,6.2,0.36,-,16.2,-,36,17.0,23.7,4.2,19.5,-,-,-,26.49,-,78.06,36.0,-
166,新北市,2005/09/30,土城,3.2,0.39,-,26.9,-,33,19.0,18.31,2.89,15.43,-,-,-,28.87,-,68.05,34.0,-
167,新北市,2005/09/30,林口,3.6,0.3,-,21.7,-,37,20.0,17.59,2.26,15.31,-,-,-,25.86,-,75.08,37.0,-
168,新北市,2005/09/30,萬里,1.6,0.18,-,35.0,-,27,17.0,5.4,1.01,4.39,1.595,0.005,1.6,27.19,-,81.26,37.0,-
169,新北市,2005/09/29,板橋,6.0,0.47,-,27.7,-,31,13.0,23.32,4.36,18.96,2.035,0.253,1.78,27.97,-,64.66,33.0,-
170,新北市,2005/09/29,三重,4.7,1.32,-,15.4,-,48,29.0,80.27,49.84,30.43,-,-,-,28.56,-,-,48.0,-
171,新北市,2005/09/29,菜寮,3.1,0.39,-,29.1,-,31,11.0,17.53,2.64,14.88,-,-,-,28.57,-,64.81,34.0,-
172,新北市,2005/09/29,永和,6.5,0.72,-,24.9,-,32,15.0,34.25,13.13,21.11,-,-,-,29.51,-,66.37,32.0,-
173,新北市,2005/09/29,新莊,4.8,0.36,-,25.7,-,33,13.0,18.75,2.18,16.56,-,-,-,27.73,-,66.06,33.0,-
174,新北市,2005/09/29,新店,2.2,0.28,-,32.1,-,27,11.0,11.7,1.57,10.13,-,-,-,27.72,-,64.02,40.0,-
175,新北市,2005/09/29,淡水,1.5,0.37,-,23.9,-,27,12.0,14.26,3.04,11.22,-,-,-,26.0,-,74.0,34.0,-
176,新北市,2005/09/29,汐止,4.5,0.31,-,24.8,-,31,12.0,18.28,2.59,15.69,-,-,-,26.79,-,71.63,37.0,-
177,新北市,2005/09/29,土城,3.9,0.34,-,30.6,-,31,14.0,17.57,2.62,14.9,-,-,-,28.86,-,64.31,39.0,-
