序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
56,臺北市,2009/04/21,古亭,2.4,0.68,-,43.5,45,114,53.0,23.12,3.76,19.36,2.081,0.14,1.94,22.95,74.11,82.0
57,臺北市,2009/04/21,中山,4.3,0.79,-,39.9,44,118,54.0,31.52,4.05,27.47,2.174,0.21,1.96,22.37,72.24,84.0
58,臺北市,2009/04/21,萬華,2.7,0.77,-,44.0,46,103,48.0,22.64,2.94,19.7,-,-,-,22.72,73.83,76.0
59,臺北市,2009/04/21,陽明,3.4,0.45,398.49,61.2,63,91,37.0,5.11,0.98,4.13,-,-,-,15.9,86.25,70.0
60,臺北市,2009/04/21,士林,1.5,0.54,-,16.6,20,122,37.0,9.45,1.21,8.24,-,-,-,22.65,70.92,86.0
61,臺北市,2009/04/20,松山,3.1,0.86,423.04,14.3,21,35,23.0,52.95,23.35,29.6,2.509,0.398,2.11,25.82,77.87,35.0
62,臺北市,2009/04/20,古亭,3.2,0.93,-,10.4,16,39,30.0,51.76,21.22,30.54,2.402,0.412,1.99,26.25,79.78,39.0
63,臺北市,2009/04/20,中山,3.6,1.29,-,9.3,13,44,31.0,69.99,34.09,35.9,2.756,0.591,2.17,25.56,79.38,44.0
64,臺北市,2009/04/20,萬華,2.7,0.81,-,14.1,24,28,20.0,36.62,11.64,24.98,-,-,-,25.8,81.0,29.0
65,臺北市,2009/04/20,陽明,1.5,0.21,391.06,37.5,40,13,10.0,4.83,1.13,3.71,-,-,-,20.64,88.47,44.0
66,臺北市,2009/04/20,士林,2.1,0.52,-,13.3,17,38,15.0,24.79,6.61,18.18,-,-,-,25.45,81.21,38.0
67,臺北市,2009/04/19,松山,1.0,0.27,395.9,40.3,47,16,9.0,13.0,2.58,10.41,1.877,0.071,1.81,25.07,65.77,43.0
68,臺北市,2009/04/19,古亭,1.4,0.35,-,38.1,46,22,17.0,16.49,3.01,13.48,1.896,0.077,1.82,25.55,68.64,40.0
69,臺北市,2009/04/19,中山,1.7,0.47,-,31.9,43,22,16.0,25.61,4.11,21.5,2.039,0.166,1.87,24.72,68.03,39.0
70,臺北市,2009/04/19,萬華,1.0,0.48,-,36.2,43,15,10.0,17.75,2.27,15.48,-,-,-,25.23,68.7,38.0
71,臺北市,2009/04/19,陽明,0.5,0.16,386.92,45.3,49,5,4.0,4.27,1.23,3.03,-,-,-,17.93,91.0,42.0
72,臺北市,2009/04/19,士林,0.7,0.26,-,47.0,54,25,7.0,9.25,1.25,7.99,-,-,-,24.91,68.27,47.0
73,臺北市,2009/04/18,松山,1.3,0.34,398.45,42.0,48,22,14.0,15.65,2.14,13.51,1.936,0.1,1.84,24.62,64.47,42.0
74,臺北市,2009/04/18,古亭,1.7,0.34,-,44.6,50,27,-,16.9,3.18,13.71,1.897,0.075,1.82,25.18,66.08,43.0
75,臺北市,2009/04/18,中山,2.0,0.42,-,40.3,48,28,20.0,21.36,3.0,18.37,2.004,0.152,1.85,24.22,66.38,44.0
76,臺北市,2009/04/18,萬華,1.4,0.47,-,43.1,50,21,15.0,18.43,2.58,15.84,-,-,-,24.85,67.13,43.0
77,臺北市,2009/04/18,陽明,1.7,0.17,386.08,53.8,59,10,6.0,4.28,1.15,3.13,-,-,-,17.52,88.37,50.0
78,臺北市,2009/04/18,士林,1.1,0.25,-,56.6,61,30,11.0,9.28,2.08,7.19,-,-,-,24.77,64.08,53.0
79,臺北市,2009/04/17,松山,2.6,0.54,407.24,28.4,34,23,16.0,32.31,5.12,27.19,2.091,0.191,1.9,21.36,84.74,42.0
80,臺北市,2009/04/17,古亭,2.8,0.6,-,29.7,33,31,31.0,32.51,6.04,26.47,2.018,0.159,1.86,21.77,87.4,36.0
81,臺北市,2009/04/17,中山,3.6,0.66,-,24.6,30,31,23.0,38.11,6.27,31.84,2.163,0.248,1.92,21.18,84.82,32.0
82,臺北市,2009/04/17,萬華,2.2,0.69,-,29.9,32,20,16.0,29.95,4.0,25.94,-,-,-,21.49,87.88,37.0
83,臺北市,2009/04/17,陽明,1.6,0.21,388.85,55.2,57,6,4.0,3.85,1.44,2.41,-,-,-,16.08,94.03,49.0
84,臺北市,2009/04/17,士林,2.4,0.43,-,40.2,52,36,14.0,19.61,2.2,17.38,-,-,-,21.79,81.51,45.0
85,臺北市,2009/04/16,松山,3.0,0.94,431.89,11.3,21,39,26.0,61.45,27.44,34.01,2.603,0.44,2.16,23.28,75.69,39.0
86,臺北市,2009/04/16,古亭,2.7,0.92,-,11.8,18,44,33.0,52.6,19.45,33.14,2.323,0.338,1.99,23.75,77.59,44.0
87,臺北市,2009/04/16,中山,3.1,1.05,-,9.2,11,42,30.0,65.15,24.13,41.02,2.498,0.44,2.06,23.33,74.44,42.0
88,臺北市,2009/04/16,萬華,3.0,1.06,-,12.7,18,37,25.0,49.49,16.97,32.53,-,-,-,23.45,78.33,37.0
89,臺北市,2009/04/16,陽明,2.2,0.23,390.79,44.2,48,15,13.0,2.91,0.82,2.08,-,-,-,18.32,87.81,53.0
90,臺北市,2009/04/16,士林,2.6,0.68,-,21.4,34,44,19.0,32.31,5.93,26.38,-,-,-,23.32,77.17,44.0
91,臺北市,2009/04/15,松山,3.7,0.59,407.61,25.4,37,39,25.0,34.06,6.59,27.46,2.163,0.236,1.93,23.21,67.18,47.0
92,臺北市,2009/04/15,古亭,2.8,0.64,-,28.9,39,43,29.0,33.87,8.21,25.66,2.074,0.197,1.88,24.06,67.61,53.0
93,臺北市,2009/04/15,中山,4.9,0.83,-,26.9,44,49,33.0,48.96,14.49,34.48,2.292,0.331,1.96,23.44,65.95,71.0
94,臺北市,2009/04/15,萬華,3.0,0.79,-,30.5,47,33,24.0,32.12,6.54,25.59,-,-,-,23.79,68.17,62.0
95,臺北市,2009/04/15,陽明,2.7,0.27,391.07,59.9,67,29,20.0,4.0,0.69,3.3,-,-,-,18.89,67.43,77.0
96,臺北市,2009/04/15,士林,3.1,0.46,-,46.2,72,51,16.0,20.49,2.03,18.47,-,-,-,23.97,64.79,92.0
97,臺北市,2009/04/14,松山,2.2,0.67,415.46,24.1,36,36,23.0,39.93,14.45,25.48,2.241,0.296,1.95,21.11,75.4,36.0
98,臺北市,2009/04/14,古亭,2.8,0.57,-,23.6,29,39,23.0,33.15,10.08,23.07,2.121,0.212,1.91,21.38,78.77,39.0
99,臺北市,2009/04/14,中山,2.7,0.81,-,20.4,29,45,27.0,46.1,15.76,30.34,2.292,0.327,1.96,20.95,76.61,45.0
100,臺北市,2009/04/14,萬華,2.4,0.68,-,26.5,37,34,23.0,31.92,9.12,22.8,-,-,-,21.15,79.3,34.0
101,臺北市,2009/04/14,陽明,1.2,0.26,391.16,42.5,48,10,9.0,3.66,0.7,2.94,-,-,-,15.8,88.53,43.0
102,臺北市,2009/04/14,士林,2.5,0.41,-,32.7,47,46,20.0,21.17,3.9,17.27,-,-,-,21.38,76.76,46.0
103,臺北市,2009/04/13,松山,3.9,1.06,433.9,13.0,25,50,36.0,59.86,25.2,34.66,2.583,0.483,2.1,23.7,75.82,50.0
104,臺北市,2009/04/13,古亭,3.7,1.07,-,13.5,23,54,30.0,54.8,23.36,31.44,2.473,0.449,2.02,23.82,79.57,52.0
105,臺北市,2009/04/13,中山,5.5,1.88,-,8.7,17,-,49.0,106.98,63.33,43.65,3.106,0.826,2.28,23.2,77.4,33.0
106,臺北市,2009/04/13,萬華,4.4,1.15,-,15.4,31,49,35.0,50.05,21.13,28.92,-,-,-,23.39,80.7,49.0
107,臺北市,2009/04/13,陽明,2.0,0.24,392.43,32.8,44,15,12.0,6.28,1.34,4.94,-,-,-,18.03,93.84,42.0
108,臺北市,2009/04/13,士林,3.6,0.83,-,15.0,33,62,32.0,43.96,15.98,27.98,-,-,-,22.85,80.53,56.0
109,臺北市,2009/04/12,松山,5.6,0.77,428.48,24.4,54,49,37.0,43.16,10.7,32.46,2.396,0.307,2.09,24.66,70.01,59.0
110,臺北市,2009/04/12,古亭,4.1,0.87,-,25.1,57,61,42.0,41.97,10.99,30.98,2.338,0.308,2.03,25.31,71.43,62.0
111,臺北市,2009/04/12,中山,7.6,1.06,-,19.3,46,-,43.0,61.94,20.93,41.01,2.575,0.43,2.15,24.37,69.45,52.0
112,臺北市,2009/04/12,萬華,5.5,0.99,-,24.2,59,58,42.0,44.34,13.01,31.33,-,-,-,24.8,72.26,70.0
113,臺北市,2009/04/12,陽明,3.6,0.36,392.63,59.5,71,38,29.0,7.39,1.52,5.87,-,-,-,19.41,84.22,71.0
114,臺北市,2009/04/12,士林,3.9,0.66,-,27.6,53,69,32.0,30.33,5.24,25.09,-,-,-,24.17,72.85,60.0
115,臺北市,2009/04/11,松山,4.0,0.48,405.18,26.3,40,37,21.0,26.31,6.37,19.93,2.05,0.158,1.89,23.38,74.05,37.0
116,臺北市,2009/04/11,古亭,3.4,0.57,-,23.7,35,44,34.0,32.98,8.37,24.61,2.032,0.163,1.87,23.97,75.34,44.0
117,臺北市,2009/04/11,中山,4.3,0.62,-,22.3,34,40,27.0,34.16,7.54,26.62,2.1,0.216,1.88,23.17,72.88,40.0
118,臺北市,2009/04/11,萬華,3.3,0.58,-,23.1,37,34,19.0,29.04,5.8,23.25,-,-,-,23.6,75.66,34.0
119,臺北市,2009/04/11,陽明,1.2,0.21,387.08,45.8,49,13,10.0,3.12,1.33,1.79,-,-,-,17.1,93.69,42.0
120,臺北市,2009/04/11,士林,1.7,0.62,-,29.4,49,50,23.0,31.03,13.88,17.15,-,-,-,23.04,71.21,50.0
121,臺北市,2009/04/10,松山,3.4,0.81,414.74,30.8,39,81,58.0,43.18,12.77,30.4,2.298,0.269,2.03,20.31,78.47,66.0
122,臺北市,2009/04/10,古亭,2.8,0.89,-,30.9,42,83,52.0,45.86,16.94,28.93,2.206,0.272,1.93,20.54,79.34,66.0
123,臺北市,2009/04/10,中山,3.6,1.2,-,24.0,34,103,71.0,63.44,21.4,42.04,2.568,0.445,2.12,19.56,79.17,76.0
124,臺北市,2009/04/10,萬華,2.4,1.02,-,31.1,40,75,56.0,40.53,10.15,30.39,-,-,-,20.05,79.67,62.0
125,臺北市,2009/04/10,陽明,1.3,0.26,387.81,56.7,62,32,23.0,3.28,0.44,2.84,-,-,-,14.95,92.32,59.0
126,臺北市,2009/04/10,士林,3.4,0.92,-,31.6,56,98,56.0,38.82,9.54,29.26,-,-,-,19.79,77.7,74.0
127,臺北市,2009/04/09,松山,3.6,0.76,418.15,35.8,60,79,52.0,41.25,11.38,29.87,2.406,0.281,2.13,17.98,69.51,64.0
128,臺北市,2009/04/09,古亭,3.5,0.69,-,37.9,56,78,50.0,34.29,7.15,27.13,2.093,0.175,1.92,18.15,70.42,64.0
129,臺北市,2009/04/09,中山,3.7,0.93,-,32.1,52,89,57.0,51.06,13.05,38.0,2.453,0.34,2.11,17.44,69.56,70.0
130,臺北市,2009/04/09,萬華,2.4,0.74,-,41.9,62,68,49.0,28.35,4.07,24.28,-,-,-,17.8,69.27,59.0
131,臺北市,2009/04/09,陽明,2.3,0.31,391.05,68.8,81,45,33.0,5.16,1.56,3.59,-,-,-,11.68,90.24,78.0
132,臺北市,2009/04/09,士林,3.6,0.65,-,48.6,82,89,54.0,26.68,4.72,21.95,-,-,-,17.59,70.56,77.0
133,臺北市,2009/04/08,松山,2.0,0.65,407.39,31.2,46,43,32.0,35.78,5.56,30.22,2.162,0.213,1.95,17.89,78.47,48.0
134,臺北市,2009/04/08,古亭,2.4,0.81,-,27.6,42,53,36.0,44.61,9.68,34.94,2.21,0.247,1.96,18.08,83.11,52.0
135,臺北市,2009/04/08,中山,2.5,0.9,-,28.5,39,50,37.0,48.7,10.23,38.47,2.353,0.339,2.01,17.29,80.18,50.0
136,臺北市,2009/04/08,萬華,2.0,0.95,-,31.7,43,44,37.0,44.19,8.48,35.73,-,-,-,17.72,83.72,44.0
137,臺北市,2009/04/08,陽明,1.6,0.3,392.04,62.1,64,17,14.0,3.47,0.38,3.09,-,-,-,12.12,90.35,55.0
138,臺北市,2009/04/08,士林,2.3,0.74,-,39.0,61,53,29.0,33.71,6.7,27.01,-,-,-,17.9,78.89,55.0
139,臺北市,2009/04/07,松山,4.4,0.9,416.8,23.2,34,56,37.0,61.49,21.48,40.01,2.383,0.381,2.0,18.55,70.97,53.0
140,臺北市,2009/04/07,古亭,2.5,0.85,-,28.4,52,59,44.0,49.26,14.86,34.41,2.197,0.273,1.92,19.11,73.18,54.0
141,臺北市,2009/04/07,中山,3.7,0.98,-,25.2,42,58,40.0,58.64,18.41,40.23,2.368,0.381,1.99,18.05,71.51,54.0
142,臺北市,2009/04/07,萬華,3.2,1.07,-,29.4,46,51,36.0,50.77,16.46,34.29,-,-,-,18.54,74.54,50.0
143,臺北市,2009/04/07,陽明,1.9,0.32,393.53,58.8,65,29,21.0,4.49,1.11,3.38,-,-,-,12.34,93.93,57.0
144,臺北市,2009/04/07,士林,3.3,0.62,-,41.4,61,58,29.0,29.25,7.23,22.02,-,-,-,18.74,69.9,56.0
145,臺北市,2009/04/06,松山,3.1,0.49,400.5,41.8,46,67,43.0,28.56,4.16,24.39,2.043,0.129,1.91,16.61,66.41,58.0
146,臺北市,2009/04/06,古亭,3.0,0.56,-,37.3,45,67,41.0,29.91,5.4,24.51,2.047,0.139,1.91,16.65,74.3,58.0
147,臺北市,2009/04/06,中山,3.6,0.75,-,35.4,45,81,48.0,40.73,6.3,34.43,2.152,0.244,1.91,16.17,65.69,66.0
148,臺北市,2009/04/06,萬華,2.4,0.7,-,38.5,46,62,46.0,29.2,3.84,25.36,-,-,-,16.31,73.36,56.0
149,臺北市,2009/04/06,陽明,1.8,0.3,393.69,59.7,63,40,28.0,-,-,-,-,-,-,9.23,92.59,54.0
150,臺北市,2009/04/06,士林,2.9,0.4,-,50.3,55,74,38.0,-,-,-,-,-,-,16.55,63.08,62.0
151,臺北市,2009/04/05,松山,1.7,0.41,398.08,38.6,42,35,28.0,17.94,1.8,16.13,1.996,0.09,1.91,19.47,78.27,44.0
152,臺北市,2009/04/05,古亭,2.1,0.47,-,36.3,39,45,32.0,21.08,2.66,18.42,2.01,0.108,1.9,19.77,82.58,45.0
153,臺北市,2009/04/05,中山,1.9,0.56,-,31.3,33,42,33.0,29.32,5.16,24.16,2.092,0.172,1.92,18.97,79.87,42.0
154,臺北市,2009/04/05,萬華,0.7,0.48,-,36.7,40,35,26.0,19.62,2.19,17.42,-,-,-,19.36,83.2,41.0
155,臺北市,2009/04/05,陽明,1.2,0.27,392.06,47.0,52,12,8.0,-,-,-,-,-,-,13.2,96.5,50.0
156,臺北市,2009/04/05,士林,1.5,0.42,-,36.0,41,44,22.0,14.73,0.71,13.99,-,-,-,19.24,83.11,44.0
157,臺北市,2009/04/04,松山,4.9,1.08,429.96,30.0,65,70,51.0,58.69,19.8,38.89,2.601,0.432,2.17,22.86,71.42,74.0
158,臺北市,2009/04/04,古亭,4.7,1.12,-,27.5,67,88,63.0,54.22,15.02,39.19,2.599,0.445,2.15,22.91,75.77,69.0
159,臺北市,2009/04/04,中山,4.7,1.16,-,21.4,46,83,57.0,64.52,21.45,43.08,2.644,0.47,2.17,21.83,75.31,66.0
160,臺北市,2009/04/04,萬華,3.9,0.96,-,34.6,65,67,50.0,42.88,11.47,31.41,-,-,-,22.29,77.7,61.0
161,臺北市,2009/04/04,陽明,3.3,0.41,392.19,58.6,73,36,28.0,-,-,-,-,-,-,18.0,86.7,73.0
162,臺北市,2009/04/04,士林,3.0,0.73,-,27.6,50,80,47.0,30.25,4.29,25.96,-,-,-,21.94,78.08,65.0
163,臺北市,2009/04/03,松山,-,-,-,-,55,-,-,-,-,-,-,-,-,-,-,63.0
164,臺北市,2009/04/03,古亭,4.5,1.11,-,26.0,53,65,35.0,62.28,18.42,43.86,2.559,0.487,2.07,21.22,69.98,68.0
165,臺北市,2009/04/03,中山,4.7,1.18,-,28.8,48,56,37.0,63.11,18.28,44.83,2.537,0.456,2.08,20.48,67.74,53.0
166,臺北市,2009/04/03,萬華,5.2,1.32,-,28.3,55,57,40.0,64.06,19.9,44.16,-,-,-,20.73,71.08,60.0
167,臺北市,2009/04/03,陽明,3.4,0.37,396.93,60.2,81,24,20.0,7.67,1.24,6.43,-,-,-,14.9,89.89,87.0
168,臺北市,2009/04/03,士林,3.1,0.65,-,39.9,55,53,24.0,28.56,3.62,24.93,-,-,-,21.12,67.69,54.0
169,臺北市,2009/04/02,松山,3.8,0.48,401.55,38.5,47,65,40.0,28.91,4.02,24.89,2.037,0.14,1.9,15.81,59.28,58.0
170,臺北市,2009/04/02,古亭,1.8,0.5,-,42.2,53,64,40.0,24.13,4.27,19.86,1.986,0.122,1.86,16.14,66.38,57.0
171,臺北市,2009/04/02,中山,3.8,0.6,-,37.7,51,65,41.0,31.71,5.18,26.53,2.074,0.194,1.88,15.41,62.2,58.0
172,臺北市,2009/04/02,萬華,2.4,0.57,-,40.7,50,58,38.0,25.66,3.0,22.66,-,-,-,15.72,65.19,54.0
173,臺北市,2009/04/02,陽明,2.4,0.27,394.13,55.9,58,32,23.0,3.11,0.34,2.75,-,-,-,7.87,96.23,52.0
174,臺北市,2009/04/02,士林,2.4,0.35,-,53.8,60,63,29.0,9.59,1.12,8.47,-,-,-,15.88,61.49,56.0
175,臺北市,2009/04/01,松山,3.9,0.5,400.7,43.7,51,84,57.0,24.54,2.38,22.16,2.052,0.131,1.92,16.53,62.95,67.0
176,臺北市,2009/04/01,古亭,3.5,0.59,-,41.3,49,91,61.0,29.92,4.3,25.62,2.03,0.147,1.88,16.79,67.94,70.0
177,臺北市,2009/04/01,中山,3.3,0.68,-,40.3,48,97,63.0,33.31,4.49,28.82,2.137,0.226,1.91,15.91,64.66,74.0
178,臺北市,2009/04/01,萬華,2.8,0.59,-,44.9,50,83,60.0,25.6,2.38,23.2,-,-,-,16.32,66.76,66.0
179,臺北市,2009/04/01,陽明,2.2,0.32,393.35,60.6,61,52,39.0,-,-,-,-,-,-,8.48,95.33,53.0
180,臺北市,2009/04/01,士林,2.3,0.39,-,57.3,59,88,50.0,10.88,1.37,9.51,-,-,-,16.43,61.99,69.0
181,新北市,2009/04/30,板橋,1.9,0.44,-,53.9,56,50,19.0,17.24,1.8,15.45,2.116,0.175,1.94,23.6,51.23,50.0
182,新北市,2009/04/30,三重,2.4,1.25,-,-,-,51,32.0,101.31,55.75,45.57,2.12,0.519,1.6,24.67,51.29,50.0
183,新北市,2009/04/30,菜寮,1.9,0.46,-,53.4,57,47,21.0,17.65,1.96,15.68,-,-,-,23.87,51.57,50.0
