序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
58,臺北市,2000/09/22,古亭,7.4,0.71,8.2,-,28,-,36.67,18.36,18.31,2.228,0.3,1.93,28.89,-,-,28.0,-
59,臺北市,2000/09/22,中山,7.3,0.61,9.8,-,23,-,37.06,16.89,20.17,2.212,0.14,2.07,28.57,-,-,23.0,-
60,臺北市,2000/09/22,大同,12.0,3.27,-,-,44,-,165.16,129.8,35.36,3.634,1.56,2.08,29.46,-,-,51.0,-
61,臺北市,2000/09/22,萬華,6.5,0.79,11.6,-,24,-,26.03,11.17,14.87,-,-,-,28.69,-,-,24.0,-
62,臺北市,2000/09/22,陽明,1.7,0.24,27.3,-,13,-,2.97,0.07,2.9,-,-,-,22.68,-,90.0,30.0,-
63,臺北市,2000/09/22,士林,5.2,0.49,14.1,-,23,-,17.92,5.38,12.54,-,-,-,28.88,-,-,23.0,-
64,臺北市,2000/09/21,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,臺北市,2000/09/21,古亭,3.0,0.56,19.4,-,30,-,23.85,8.02,15.83,2.099,0.19,1.91,29.31,-,-,30.0,-
66,臺北市,2000/09/21,中山,5.2,0.62,17.8,-,33,-,30.39,9.84,20.55,2.191,0.16,2.03,28.38,-,-,33.0,-
67,臺北市,2000/09/21,大同,9.7,3.24,-,-,62,-,161.93,121.27,40.66,3.715,1.64,2.08,29.23,-,-,56.0,-
68,臺北市,2000/09/21,萬華,3.2,0.77,21.8,-,26,-,16.41,5.63,10.77,-,-,-,28.73,-,-,31.0,-
69,臺北市,2000/09/21,陽明,2.2,0.24,29.8,-,15,-,4.79,0.2,4.59,-,-,-,21.97,-,91.0,32.0,-
70,臺北市,2000/09/21,士林,5.4,0.43,22.8,-,22,-,13.9,3.1,10.8,-,-,-,28.52,-,-,30.0,-
71,臺北市,2000/09/20,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
72,臺北市,2000/09/20,古亭,0.8,0.51,30.4,-,36,-,22.83,5.73,17.1,2.047,0.12,1.93,28.43,-,-,36.0,-
73,臺北市,2000/09/20,中山,2.2,0.66,24.4,-,45,-,30.08,6.65,23.43,2.227,0.15,2.07,27.53,-,-,45.0,-
74,臺北市,2000/09/20,大同,7.0,3.13,-,-,65,-,147.8,101.8,46.0,3.707,1.62,2.09,28.32,-,-,58.0,-
75,臺北市,2000/09/20,萬華,1.0,0.7,31.8,-,36,-,18.17,2.98,15.19,-,-,-,27.93,-,-,36.0,-
76,臺北市,2000/09/20,陽明,0.8,0.24,44.2,-,15,-,1.5,0.09,1.41,-,-,-,20.57,-,90.0,40.0,-
77,臺北市,2000/09/20,士林,3.2,0.44,33.9,-,-,-,11.91,1.34,10.58,-,-,-,27.59,-,-,37.0,-
78,臺北市,2000/09/19,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
79,臺北市,2000/09/19,古亭,1.1,0.54,42.4,-,45,-,25.38,4.66,20.72,2.223,0.25,1.97,27.78,-,-,55.0,-
80,臺北市,2000/09/19,中山,1.3,0.79,34.9,-,48,-,35.1,6.58,28.52,2.181,0.17,2.01,27.04,-,-,51.0,-
81,臺北市,2000/09/19,大同,6.9,3.65,-,-,78,-,180.2,123.68,56.53,3.987,1.9,2.08,27.92,-,-,64.0,-
82,臺北市,2000/09/19,萬華,0.9,0.71,45.2,-,46,-,19.95,1.7,18.24,-,-,-,27.47,-,-,53.0,-
83,臺北市,2000/09/19,陽明,0.7,0.26,58.5,-,15,-,2.12,0.11,2.0,-,-,-,20.47,-,83.0,65.0,-
84,臺北市,2000/09/19,士林,0.9,0.52,48.2,-,-,-,11.86,0.84,11.02,-,-,-,27.1,-,-,60.0,-
85,臺北市,2000/09/18,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
86,臺北市,2000/09/18,古亭,2.7,0.67,53.9,-,58,-,28.52,3.72,24.8,2.612,0.56,2.06,27.24,-,-,55.0,-
87,臺北市,2000/09/18,中山,4.1,0.87,43.8,-,73,-,38.88,4.89,33.99,2.5,0.26,2.24,26.49,-,-,62.0,-
88,臺北市,2000/09/18,大同,9.6,3.75,-,-,83,-,185.96,112.55,73.41,3.964,1.73,2.23,27.43,-,-,66.0,-
89,臺北市,2000/09/18,萬華,2.4,0.8,55.7,-,60,-,22.8,1.01,21.79,-,-,-,26.99,-,-,59.0,-
90,臺北市,2000/09/18,陽明,2.7,0.36,81.0,-,16,-,4.24,0.04,4.2,-,-,-,19.85,-,81.0,75.0,-
91,臺北市,2000/09/18,士林,5.4,0.57,62.4,-,-,-,14.91,1.24,13.67,-,-,-,26.67,-,-,58.0,-
92,臺北市,2000/09/17,松山,5.4,0.83,34.7,-,67,-,45.23,8.74,36.49,-,-,-,25.24,-,-,68.0,-
93,臺北市,2000/09/17,古亭,3.7,0.68,44.0,-,54,-,34.83,6.64,28.19,2.368,0.25,2.12,26.7,-,-,62.0,-
94,臺北市,2000/09/17,中山,4.5,0.85,35.2,-,76,-,46.62,9.61,37.01,2.702,0.32,2.38,25.84,-,-,63.0,-
95,臺北市,2000/09/17,大同,10.1,2.81,-,-,73,-,181.19,110.67,70.52,3.604,1.15,2.46,26.63,-,-,61.0,-
96,臺北市,2000/09/17,萬華,3.0,0.86,46.2,-,54,-,27.53,1.57,25.96,-,-,-,26.16,-,-,64.0,-
97,臺北市,2000/09/17,陽明,1.5,0.26,86.7,-,28,-,3.66,0.04,3.62,-,-,-,20.39,-,63.0,84.0,-
98,臺北市,2000/09/17,士林,7.4,0.62,48.0,-,-,-,22.45,2.23,20.23,-,-,-,25.77,-,-,61.0,-
99,臺北市,2000/09/16,松山,6.7,1.0,23.7,-,54,-,57.94,21.72,36.22,-,-,-,25.66,-,-,52.0,-
100,臺北市,2000/09/16,古亭,4.8,0.83,28.3,-,41,-,46.93,12.95,33.98,2.445,0.33,2.11,26.97,-,-,44.0,-
101,臺北市,2000/09/16,中山,3.3,0.92,25.4,-,57,-,51.48,14.76,36.72,2.601,0.34,2.26,26.22,-,-,54.0,-
102,臺北市,2000/09/16,大同,10.7,4.06,-,-,76,-,223.33,157.72,65.61,4.276,1.94,2.34,27.09,-,-,66.0,-
103,臺北市,2000/09/16,萬華,3.5,0.95,33.9,-,41,-,34.62,4.15,30.47,-,-,-,26.68,-,-,50.0,-
104,臺北市,2000/09/16,陽明,0.3,0.27,71.5,-,16,-,3.81,0.08,3.73,-,-,-,20.15,-,75.0,68.0,-
105,臺北市,2000/09/16,士林,3.5,0.63,34.1,-,-,-,23.99,2.57,21.42,-,-,-,26.08,-,-,46.0,-
106,臺北市,2000/09/15,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
107,臺北市,2000/09/15,古亭,5.4,1.24,16.0,-,44,-,71.19,29.87,41.32,2.884,0.7,2.18,26.38,-,-,44.0,-
108,臺北市,2000/09/15,中山,5.2,1.26,13.4,-,53,-,69.89,28.75,41.15,3.141,0.68,2.46,25.61,-,-,52.0,-
109,臺北市,2000/09/15,大同,8.8,2.83,-,-,55,-,127.86,85.17,42.69,3.88,1.4,2.48,26.01,-,-,54.0,-
110,臺北市,2000/09/15,萬華,5.0,1.06,20.3,-,41,-,37.25,8.27,28.98,-,-,-,26.02,-,-,44.0,-
111,臺北市,2000/09/15,陽明,0.3,0.29,67.1,-,13,-,4.58,0.15,4.43,-,-,-,19.56,-,81.0,65.0,-
112,臺北市,2000/09/15,士林,3.3,0.62,23.7,-,-,-,26.86,4.51,22.35,-,-,-,25.37,-,-,43.0,-
113,臺北市,2000/09/14,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,臺北市,2000/09/14,古亭,2.4,0.76,17.3,-,27,-,41.7,13.14,28.56,2.487,0.46,2.02,23.44,-,-,27.0,-
115,臺北市,2000/09/14,中山,4.0,1.05,12.1,-,43,-,48.68,14.45,34.23,2.798,0.6,2.2,22.86,-,-,43.0,-
116,臺北市,2000/09/14,大同,6.1,2.11,-,-,37,-,85.45,46.5,38.95,3.269,1.01,2.26,23.13,-,-,37.0,-
117,臺北市,2000/09/14,萬華,2.6,0.67,23.5,-,22,-,22.64,3.08,19.57,-,-,-,23.0,-,-,29.0,-
118,臺北市,2000/09/14,陽明,0.2,0.24,61.2,-,12,-,5.75,0.15,5.6,-,-,-,17.19,-,95.0,59.0,-
119,臺北市,2000/09/14,士林,4.3,0.55,15.7,-,-,-,28.75,4.44,24.31,-,-,-,22.38,-,-,24.0,-
120,臺北市,2000/09/13,松山,1.9,1.09,18.0,-,46,-,61.48,19.94,41.55,-,-,-,22.7,-,-,47.0,-
121,臺北市,2000/09/13,古亭,3.8,0.81,20.9,-,43,-,47.6,12.18,35.42,2.669,0.58,2.09,23.8,-,-,44.0,-
122,臺北市,2000/09/13,中山,3.7,1.13,18.1,-,58,-,53.65,15.66,37.99,2.805,0.53,2.28,22.68,-,-,54.0,-
123,臺北市,2000/09/13,大同,5.6,2.04,-,-,44,-,85.08,42.58,42.49,3.358,1.02,2.34,23.04,-,-,44.0,-
124,臺北市,2000/09/13,萬華,3.5,0.78,28.3,-,39,-,28.89,1.87,27.01,-,-,-,23.33,-,-,47.0,-
125,臺北市,2000/09/13,陽明,0.4,0.27,61.6,-,-,-,4.38,0.4,3.98,-,-,-,17.37,-,98.0,64.0,-
126,臺北市,2000/09/13,士林,1.8,0.67,-,-,36,-,26.67,4.05,22.62,-,-,-,21.84,-,-,36.0,-
127,臺北市,2000/09/12,松山,1.0,0.84,30.3,-,52,-,36.53,8.63,27.91,-,-,-,26.01,-,-,51.0,-
128,臺北市,2000/09/12,古亭,1.7,0.79,31.1,-,45,-,33.22,7.31,25.92,2.362,0.32,2.04,26.62,-,-,45.0,-
129,臺北市,2000/09/12,中山,2.4,0.81,30.6,-,51,-,30.07,4.93,25.15,2.307,0.18,2.13,26.22,-,-,51.0,-
130,臺北市,2000/09/12,大同,3.5,1.29,-,-,42,-,48.06,18.64,29.42,2.562,0.37,2.19,26.55,-,-,42.0,-
131,臺北市,2000/09/12,萬華,1.4,0.74,38.8,-,37,-,19.79,1.21,18.58,-,-,-,26.33,-,-,50.0,-
132,臺北市,2000/09/12,陽明,0.6,0.27,61.5,-,-,-,3.28,0.57,2.71,-,-,-,19.54,-,96.0,62.0,-
133,臺北市,2000/09/12,士林,1.0,0.56,-,-,38,-,12.78,0.77,12.01,-,-,-,25.74,-,-,38.0,-
134,臺北市,2000/09/11,松山,1.1,1.21,17.1,-,44,-,55.65,19.24,36.41,-,-,-,24.7,-,-,44.0,-
135,臺北市,2000/09/11,古亭,1.9,1.4,16.8,-,45,-,58.29,22.91,35.37,2.751,0.66,2.09,25.24,-,-,45.0,-
136,臺北市,2000/09/11,中山,2.0,1.27,17.3,-,54,-,50.85,16.55,34.29,2.871,0.5,2.38,25.15,-,-,52.0,-
137,臺北市,2000/09/11,大同,3.4,2.23,-,-,42,-,85.06,45.65,39.41,3.402,1.01,2.39,25.2,-,-,42.0,-
138,臺北市,2000/09/11,萬華,1.4,1.13,23.4,-,36,-,33.19,4.21,28.98,-,-,-,25.07,-,-,41.0,-
139,臺北市,2000/09/11,陽明,0.2,0.29,53.2,-,-,-,3.11,0.22,2.89,-,-,-,20.05,-,100.0,56.0,-
140,臺北市,2000/09/11,士林,1.0,1.01,-,-,34,-,34.76,9.95,24.82,-,-,-,24.46,-,-,34.0,-
141,臺北市,2000/09/10,松山,0.0,0.41,31.5,-,24,-,11.56,1.26,10.3,-,-,-,25.31,-,-,31.0,-
142,臺北市,2000/09/10,古亭,0.3,0.62,19.9,-,20,-,26.89,4.94,21.95,2.114,0.2,1.92,26.02,-,-,26.0,-
143,臺北市,2000/09/10,中山,0.4,0.53,23.0,-,25,-,21.79,4.22,17.58,2.235,0.13,2.11,25.76,-,-,26.0,-
144,臺北市,2000/09/10,大同,4.0,2.14,-,-,33,-,108.73,76.07,32.66,2.723,0.67,2.06,26.22,-,-,34.0,-
145,臺北市,2000/09/10,萬華,0.4,0.78,21.4,-,18,-,27.05,3.86,23.19,-,-,-,25.94,-,-,28.0,-
146,臺北市,2000/09/10,陽明,0.2,0.24,48.0,-,-,-,2.31,0.54,1.76,-,-,-,21.08,-,100.0,44.0,-
147,臺北市,2000/09/10,士林,0.2,0.36,-,-,18,-,10.88,1.18,9.7,-,-,-,25.8,-,-,18.0,-
148,臺北市,2000/09/09,松山,1.1,0.75,25.1,-,45,-,34.82,6.78,28.04,-,-,-,24.76,-,-,45.0,-
149,臺北市,2000/09/09,古亭,2.2,0.94,18.9,-,42,-,43.87,9.75,34.11,2.664,0.54,2.12,25.39,-,-,42.0,-
150,臺北市,2000/09/09,中山,1.8,0.82,22.3,-,52,-,35.88,5.86,30.02,2.572,0.35,2.22,24.94,-,-,51.0,-
151,臺北市,2000/09/09,大同,3.0,1.5,-,-,40,-,59.3,27.83,31.46,2.646,0.48,2.17,25.17,-,-,40.0,-
152,臺北市,2000/09/09,萬華,2.1,0.74,29.2,-,45,-,29.7,2.24,27.45,-,-,-,24.88,-,-,45.0,-
153,臺北市,2000/09/09,陽明,0.6,0.32,52.3,-,-,-,3.0,0.56,2.44,-,-,-,19.65,-,99.0,53.0,-
154,臺北市,2000/09/09,士林,1.0,0.54,-,-,37,-,15.77,1.18,14.6,-,-,-,24.53,-,-,37.0,-
155,臺北市,2000/09/08,松山,1.2,0.66,23.2,-,48,-,25.67,4.94,20.73,-,-,-,26.14,-,-,48.0,-
156,臺北市,2000/09/08,古亭,1.7,1.06,15.6,-,38,-,50.76,24.22,26.54,2.439,0.44,1.99,26.36,-,-,38.0,-
157,臺北市,2000/09/08,中山,1.6,0.69,19.1,-,54,-,31.6,7.19,24.41,2.096,0.21,1.88,26.89,-,-,52.0,-
158,臺北市,2000/09/08,大同,6.3,3.22,-,-,59,-,150.91,108.36,42.55,3.508,1.45,2.06,27.46,-,-,55.0,-
159,臺北市,2000/09/08,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
160,臺北市,2000/09/08,陽明,0.2,0.21,44.7,-,-,-,1.69,0.56,1.13,-,-,-,20.41,-,93.0,41.0,-
161,臺北市,2000/09/08,士林,1.0,0.6,21.9,-,36,-,20.39,3.74,16.65,-,-,-,26.12,-,-,36.0,-
162,臺北市,2000/09/07,松山,1.8,0.67,22.5,-,35,-,30.74,7.38,23.36,-,-,-,27.38,-,-,35.0,-
163,臺北市,2000/09/07,古亭,2.6,0.59,25.3,-,28,-,27.96,8.06,19.89,2.09,0.16,1.93,28.16,-,-,29.0,-
164,臺北市,2000/09/07,中山,4.3,0.59,21.9,-,36,-,29.52,7.04,22.48,2.025,0.08,1.94,27.83,-,-,36.0,-
165,臺北市,2000/09/07,大同,9.2,3.3,-,-,57,-,149.64,105.64,44.01,3.591,1.52,2.07,28.67,-,-,57.0,-
166,臺北市,2000/09/07,萬華,2.5,0.62,33.4,-,24,-,-,-,-,-,-,-,28.31,-,-,31.0,-
167,臺北市,2000/09/07,陽明,0.2,0.21,45.8,-,21,-,2.53,0.57,1.96,-,-,-,21.02,-,91.0,40.0,-
168,臺北市,2000/09/07,士林,0.5,0.39,33.5,-,25,-,10.29,1.79,8.51,-,-,-,28.06,-,-,34.0,-
169,臺北市,2000/09/06,松山,1.6,0.72,16.7,-,36,-,40.78,16.47,24.31,-,-,-,27.36,-,-,36.0,-
170,臺北市,2000/09/06,古亭,2.3,0.61,22.8,-,28,-,27.32,8.28,19.04,2.177,0.2,1.98,28.73,-,-,35.0,-
171,臺北市,2000/09/06,中山,5.2,0.64,18.0,-,32,-,33.42,9.05,24.36,2.228,0.2,2.03,28.12,-,-,32.0,-
172,臺北市,2000/09/06,大同,10.3,3.3,-,-,60,-,157.7,113.95,43.75,3.737,1.6,2.14,29.03,-,-,55.0,-
173,臺北市,2000/09/06,萬華,3.5,0.67,25.8,-,25,-,22.06,3.41,18.65,-,-,-,28.57,-,-,34.0,-
174,臺北市,2000/09/06,陽明,0.3,0.21,45.8,-,18,-,2.03,0.61,1.42,-,-,-,21.7,-,86.0,43.0,-
175,臺北市,2000/09/06,士林,1.1,0.38,28.1,-,25,-,13.45,2.13,11.32,-,-,-,28.14,-,-,35.0,-
176,臺北市,2000/09/05,松山,2.4,0.92,12.0,-,40,-,45.87,19.84,26.03,-,-,-,28.52,-,-,45.0,-
177,臺北市,2000/09/05,古亭,3.3,0.88,14.8,-,38,-,41.16,17.21,23.95,2.277,0.3,1.97,29.36,-,-,57.0,-
178,臺北市,2000/09/05,中山,4.8,0.95,13.5,-,46,-,45.68,20.37,25.31,2.575,0.41,2.17,29.17,-,-,46.0,-
179,臺北市,2000/09/05,大同,10.0,3.56,-,-,58,-,162.61,123.22,39.4,4.251,1.99,2.26,29.79,-,-,62.0,-
180,臺北市,2000/09/05,萬華,3.4,0.86,17.8,-,28,-,32.81,9.63,23.18,-,-,-,29.59,-,-,51.0,-
181,臺北市,2000/09/05,陽明,1.1,0.22,34.6,-,12,-,4.8,0.88,3.92,-,-,-,23.87,-,81.0,43.0,-
182,臺北市,2000/09/05,士林,2.7,0.65,16.0,-,27,-,23.01,9.58,13.43,-,-,-,28.97,-,-,47.0,-
183,臺北市,2000/09/04,松山,4.2,0.98,27.3,-,45,-,42.79,15.73,27.06,-,-,-,30.11,-,-,89.0,-
184,臺北市,2000/09/04,古亭,4.8,0.87,27.4,-,45,-,47.08,21.67,25.41,2.407,0.4,2.0,31.08,-,-,101.0,-
185,臺北市,2000/09/04,中山,6.4,0.93,26.2,-,50,-,43.39,16.65,26.74,2.391,0.25,2.15,30.32,-,-,94.0,-
186,臺北市,2000/09/04,大同,10.5,3.29,-,-,59,-,143.9,105.76,38.14,3.845,1.63,2.22,30.89,-,-,60.0,-
187,臺北市,2000/09/04,萬華,3.9,0.92,31.4,-,46,-,30.33,7.94,22.39,-,-,-,30.68,-,-,105.0,-
188,臺北市,2000/09/04,陽明,2.7,0.28,44.3,-,25,-,7.69,0.99,6.71,-,-,-,24.69,-,85.0,68.0,-
189,臺北市,2000/09/04,士林,3.1,0.78,27.7,-,44,-,26.13,8.54,17.59,-,-,-,30.0,-,-,62.0,-
190,臺北市,2000/09/03,松山,3.2,0.53,5.6,-,24,-,23.17,13.42,9.74,-,-,-,29.86,-,-,24.0,-
191,臺北市,2000/09/03,古亭,1.2,0.41,6.9,-,19,-,23.9,12.33,11.57,1.982,0.14,1.84,31.61,-,-,19.0,-
192,臺北市,2000/09/03,中山,2.8,0.55,6.4,-,17,-,25.43,13.79,11.64,2.135,0.13,2.0,30.39,-,-,17.0,-
193,臺北市,2000/09/03,大同,8.2,3.18,-,-,34,-,153.21,129.82,23.39,3.48,1.42,2.06,31.41,-,-,47.0,-
