序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
114,臺北市,2012/02/13,古亭,3.6,0.82,-,21.5,47,55,34.0,40.47,10.81,29.66,2.326,0.301,2.03,20.61,72.75,65.0
115,臺北市,2012/02/13,中山,4.0,1.06,-,18.9,42,-,45.0,54.37,18.62,35.75,2.401,0.374,2.03,20.57,71.28,62.0
116,臺北市,2012/02/13,大同,5.5,2.25,-,-,-,63,43.0,101.18,56.48,44.7,2.92,0.849,2.07,-,-,56.0
117,臺北市,2012/02/13,萬華,3.9,0.9,-,22.6,51,51,37.0,46.86,11.53,35.33,-,-,-,20.51,72.83,72.0
118,臺北市,2012/02/13,陽明,0.8,0.22,395.44,39.6,46,10,9.0,2.81,1.25,1.56,-,-,-,15.64,86.23,47.0
119,臺北市,2012/02/13,士林,2.6,0.64,-,26.8,54,50,30.0,31.02,8.28,22.75,-,-,-,20.62,70.17,70.0
120,臺北市,2012/02/12,松山,2.1,0.53,410.41,20.7,33,29,22.0,24.94,4.73,20.2,2.089,0.156,1.93,20.16,77.35,31.0
121,臺北市,2012/02/12,古亭,1.9,0.47,-,22.5,32,37,20.0,20.44,4.17,16.28,2.054,0.124,1.93,20.89,76.26,37.0
122,臺北市,2012/02/12,中山,1.1,0.61,-,19.2,27,-,27.0,29.86,8.67,21.19,2.136,0.188,1.95,20.79,75.94,25.0
123,臺北市,2012/02/12,大同,2.3,1.41,-,-,-,52,26.0,68.33,39.96,28.37,2.475,0.494,1.98,-,-,51.0
124,臺北市,2012/02/12,萬華,1.5,0.57,-,19.7,29,30,19.0,27.27,5.31,21.95,-,-,-,20.74,77.38,30.0
125,臺北市,2012/02/12,陽明,1.3,0.21,395.4,37.8,39,6,5.0,3.04,1.67,1.38,-,-,-,15.01,97.37,34.0
126,臺北市,2012/02/12,士林,2.2,0.36,-,28.6,37,33,18.0,12.9,1.26,11.62,-,-,-,21.11,72.92,33.0
127,臺北市,2012/02/11,松山,2.4,0.46,408.68,19.7,28,15,17.0,29.38,6.09,23.28,2.051,0.14,1.91,15.61,85.46,28.0
128,臺北市,2012/02/11,古亭,2.2,0.45,-,21.6,26,25,14.0,23.51,5.6,17.91,2.009,0.118,1.89,16.27,85.27,25.0
129,臺北市,2012/02/11,中山,0.8,0.54,-,19.9,24,15,20.0,27.74,7.31,20.43,2.07,0.156,1.91,16.56,80.69,25.0
130,臺北市,2012/02/11,大同,2.0,1.19,-,-,-,28,17.0,65.39,36.21,29.18,2.377,0.435,1.94,-,-,28.0
131,臺北市,2012/02/11,萬華,1.2,0.45,-,20.8,26,19,12.0,27.26,6.27,20.99,-,-,-,16.48,82.75,27.0
132,臺北市,2012/02/11,陽明,0.6,0.23,397.89,38.7,40,5,3.0,2.42,1.38,1.03,-,-,-,10.22,100.0,34.0
133,臺北市,2012/02/11,士林,0.9,0.35,-,28.1,31,21,13.0,13.69,2.13,11.56,-,-,-,16.81,75.52,29.0
134,臺北市,2012/02/10,松山,2.8,0.94,431.16,6.6,11,49,31.0,54.92,22.23,32.69,2.504,0.427,2.08,15.47,85.83,49.0
135,臺北市,2012/02/10,古亭,3.5,0.97,-,5.3,9,47,25.0,59.67,27.97,31.7,2.43,0.445,1.99,15.6,88.75,47.0
136,臺北市,2012/02/10,中山,3.8,1.16,-,4.2,7,47,38.0,75.28,37.81,37.47,2.643,0.55,2.09,15.78,87.23,47.0
137,臺北市,2012/02/10,大同,5.4,2.82,-,-,-,63,38.0,129.33,94.0,35.33,3.314,1.177,2.14,-,-,56.0
138,臺北市,2012/02/10,萬華,4.0,1.06,-,4.8,9,48,28.0,58.73,24.7,34.03,-,-,-,15.65,89.62,48.0
139,臺北市,2012/02/10,陽明,1.4,0.21,397.57,36.6,39,6,5.0,2.97,1.19,1.78,-,-,-,11.28,98.96,34.0
140,臺北市,2012/02/10,士林,3.3,0.8,-,9.1,17,50,27.0,48.35,20.75,27.6,-,-,-,15.3,87.57,50.0
141,臺北市,2012/02/09,松山,2.0,0.56,415.95,14.1,31,29,21.0,44.06,15.16,28.9,2.157,0.231,1.93,12.86,83.06,32.0
142,臺北市,2012/02/09,古亭,2.1,0.63,-,14.7,29,32,19.0,43.01,18.0,25.01,2.193,0.22,1.97,13.07,85.88,32.0
143,臺北市,2012/02/09,中山,2.7,0.73,-,11.4,24,30,26.0,54.97,24.21,30.77,2.247,0.277,1.97,13.37,82.47,30.0
144,臺北市,2012/02/09,大同,3.6,1.82,-,-,-,38,26.0,110.35,77.13,33.22,2.734,0.728,2.01,-,-,38.0
145,臺北市,2012/02/09,萬華,2.3,0.64,-,13.5,27,26,20.0,49.19,20.72,28.48,-,-,-,13.44,82.71,28.0
146,臺北市,2012/02/09,陽明,1.6,0.18,397.98,39.1,40,8,6.0,2.68,0.94,1.74,-,-,-,7.47,99.45,34.0
147,臺北市,2012/02/09,士林,2.0,0.45,-,22.7,34,31,16.0,24.19,7.69,16.48,-,-,-,13.44,77.14,32.0
148,臺北市,2012/02/08,松山,2.1,0.4,409.26,21.1,30,40,28.0,28.8,6.81,21.99,2.028,0.127,1.9,10.54,80.5,40.0
149,臺北市,2012/02/08,古亭,2.3,0.43,-,20.4,29,43,28.0,25.41,6.46,18.95,2.063,0.125,1.94,10.82,84.47,43.0
150,臺北市,2012/02/08,中山,2.2,0.57,-,15.4,27,38,32.0,40.08,14.06,26.01,2.088,0.176,1.91,11.24,77.79,38.0
151,臺北市,2012/02/08,大同,2.8,1.03,-,-,-,47,31.0,70.56,42.28,28.28,2.319,0.411,1.91,-,-,47.0
152,臺北市,2012/02/08,萬華,1.0,0.43,-,18.6,29,39,24.0,29.77,7.33,22.44,-,-,-,11.05,79.25,39.0
153,臺北市,2012/02/08,陽明,1.0,0.21,399.49,36.8,38,12,9.0,2.94,0.76,2.18,-,-,-,4.02,99.04,32.0
154,臺北市,2012/02/08,士林,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,25.0
155,臺北市,2012/02/07,松山,2.6,0.59,412.51,26.0,29,34,27.0,20.45,2.12,18.32,2.054,0.112,1.94,13.61,78.51,34.0
156,臺北市,2012/02/07,古亭,2.8,0.71,-,19.5,24,46,28.0,28.29,6.74,21.55,2.151,0.154,2.0,14.09,80.98,46.0
157,臺北市,2012/02/07,中山,4.1,0.77,-,19.7,25,45,28.0,33.48,10.54,22.94,2.114,0.167,1.95,14.43,76.19,45.0
158,臺北市,2012/02/07,大同,2.9,1.06,-,-,-,41,25.0,52.96,28.04,24.92,2.247,0.337,1.91,-,-,41.0
159,臺北市,2012/02/07,萬華,2.9,0.68,-,18.6,24,34,23.0,31.32,7.32,24.0,-,-,-,14.29,77.33,34.0
160,臺北市,2012/02/07,陽明,2.7,0.46,405.86,36.0,39,11,8.0,5.75,1.4,4.35,-,-,-,7.17,99.98,35.0
161,臺北市,2012/02/07,士林,3.2,0.48,-,29.1,33,38,17.0,13.26,2.83,10.43,-,-,-,13.75,76.28,38.0
162,臺北市,2012/02/06,松山,3.9,1.23,446.04,11.1,16,63,41.0,67.61,23.75,43.86,2.772,0.499,2.27,21.64,73.23,56.0
163,臺北市,2012/02/06,古亭,4.0,1.16,-,22.0,51,62,38.0,55.41,19.71,35.7,2.619,0.474,2.15,22.05,72.65,68.0
164,臺北市,2012/02/06,中山,-,1.45,-,11.5,27,49,38.0,78.39,34.17,44.22,2.769,0.522,2.25,21.91,73.51,49.0
165,臺北市,2012/02/06,大同,4.7,1.91,-,-,-,65,42.0,78.55,38.11,40.44,3.059,0.751,2.31,-,-,58.0
166,臺北市,2012/02/06,萬華,3.8,1.23,-,17.8,38,54,40.0,60.47,18.15,42.32,-,-,-,21.93,73.55,52.0
167,臺北市,2012/02/06,陽明,1.5,0.27,398.05,44.5,62,16,13.0,6.15,1.63,4.52,-,-,-,17.79,85.54,58.0
168,臺北市,2012/02/06,士林,4.0,0.76,-,23.2,46,73,38.0,39.1,11.06,28.05,-,-,-,21.4,75.28,62.0
169,臺北市,2012/02/05,松山,3.8,0.75,424.45,17.1,36,47,29.0,40.35,14.01,26.34,2.334,0.282,2.05,19.24,79.11,47.0
170,臺北市,2012/02/05,古亭,3.6,0.75,-,17.8,34,52,29.0,39.75,14.33,25.42,2.386,0.295,2.09,19.87,79.18,51.0
171,臺北市,2012/02/05,中山,55.4,0.9,-,14.4,28,46,36.0,52.71,23.99,28.73,2.395,0.335,2.06,19.62,79.77,46.0
172,臺北市,2012/02/05,大同,4.0,1.58,-,-,-,54,37.0,79.26,47.49,31.77,2.697,0.619,2.08,-,-,52.0
173,臺北市,2012/02/05,萬華,3.5,0.82,-,17.5,33,51,34.0,49.87,20.77,29.1,-,-,-,19.52,81.66,50.0
174,臺北市,2012/02/05,陽明,1.9,0.24,394.69,37.6,42,9,9.0,3.69,1.21,2.48,-,-,-,15.34,87.02,39.0
175,臺北市,2012/02/05,士林,2.6,0.53,-,21.1,30,55,26.0,28.32,11.26,17.06,-,-,-,19.29,79.95,52.0
176,臺北市,2012/02/04,松山,1.6,0.58,412.94,17.2,24,16,13.0,35.65,13.1,22.55,2.187,0.214,1.97,17.14,84.24,25.0
177,臺北市,2012/02/04,古亭,1.6,0.66,-,16.7,24,25,13.0,38.09,16.56,21.53,2.188,0.214,1.97,17.99,82.72,25.0
178,臺北市,2012/02/04,中山,5.7,0.81,-,13.2,19,14,19.0,52.37,25.46,26.94,2.257,0.277,1.98,17.9,82.1,20.0
179,臺北市,2012/02/04,大同,3.4,1.83,-,-,-,30,16.0,102.23,71.4,30.83,2.73,0.732,2.0,-,-,38.0
180,臺北市,2012/02/04,萬華,1.5,0.7,-,15.7,23,17,11.0,45.15,19.73,25.42,-,-,-,17.99,82.78,26.0
181,臺北市,2012/02/04,陽明,1.0,0.19,395.01,36.2,38,5,4.0,1.96,1.02,0.92,-,-,-,11.97,98.9,32.0
182,臺北市,2012/02/04,士林,1.7,0.44,-,25.7,33,23,9.0,22.36,9.04,13.31,-,-,-,18.2,76.45,29.0
183,臺北市,2012/02/03,松山,2.4,0.46,410.62,16.0,31,18,15.0,34.08,7.43,26.65,2.064,0.162,1.9,12.59,87.8,31.0
184,臺北市,2012/02/03,古亭,1.9,0.46,-,19.1,31,23,13.0,28.41,7.54,20.88,2.079,0.135,1.94,12.94,89.54,29.0
185,臺北市,2012/02/03,中山,1.9,0.61,-,13.3,25,13,21.0,43.3,16.01,27.3,2.119,0.189,1.93,12.98,87.39,25.0
