序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
24,臺北市,2016/11/25,中山,2.3,0.49,-,22.2,17,6,29.74,9.57,20.17,1.995,0.135,1.86,3.08,2.76,21.81,-,-,85.85,-
25,臺北市,2016/11/25,大同,2,0.67,-,-,29,4,40.38,19.78,20.6,2.155,0.198,1.957,-,-,-,-,-,-,-
26,臺北市,2016/11/25,萬華,1.3,0.4,-,21.9,22,8,24.76,6.67,18.09,-,-,-,3.84,3.52,22.17,-,-,81.53,-
27,臺北市,2016/11/25,陽明,2.9,0.19,414.06,37.3,5,1,4.14,0.9,3.22,-,-,-,-,-,15.47,7.76,5.45,99.34,155.2
28,臺北市,2016/11/25,士林,6.7,0.23,-,31.1,20,8,13.33,2.57,10.76,-,-,-,4.02,3.94,22.08,-,-,76.1,-
29,臺北市,2016/11/24,松山,2.3,0.33,420.44,20.8,12,3,22.5,5.78,16.72,1.915,0.092,1.823,2.07,1.69,18.28,-,-,87.25,-
30,臺北市,2016/11/24,古亭,2.6,0.35,-,22.6,8,7,20.8,5.55,15.26,1.974,0.09,1.884,2.87,2.65,18.26,-,-,87.9,-
31,臺北市,2016/11/24,中山,1.9,0.48,-,18.5,12,5,28.1,9.56,18.55,2.008,0.142,1.866,2.81,2.46,19.33,-,-,86.93,-
32,臺北市,2016/11/24,大同,2.2,0.9,-,-,28,3,60.48,37.57,22.91,2.262,0.286,1.977,-,-,-,-,-,-,-
33,臺北市,2016/11/24,萬華,1.5,0.36,-,19.6,15,3,24.23,6.28,17.95,-,-,-,3.17,2.9,19.59,-,-,81.81,-
34,臺北市,2016/11/24,陽明,1.3,0.17,413.66,34.9,5,1,1.52,0.59,0.88,-,-,-,-,-,12.76,2.04,5.27,98.29,65.56
35,臺北市,2016/11/24,士林,2.1,0.24,-,30.5,8,5,8.75,1.43,7.32,-,-,-,2.85,2.38,19.69,-,-,73.87,-
36,臺北市,2016/11/23,松山,1.3,0.34,420.53,26.6,14,4,20.8,5.02,15.77,1.904,0.078,1.827,2.29,1.83,20.17,-,-,87.97,-
37,臺北市,2016/11/23,古亭,2.1,0.39,-,27.6,11,8,20.28,4.44,15.84,1.974,0.083,1.891,2.67,2.34,19.93,-,-,90.53,-
38,臺北市,2016/11/23,中山,1.4,0.5,-,22.3,10,5,28.65,8.3,20.35,2.01,0.153,1.857,2.29,1.8,20.8,-,-,90.68,-
39,臺北市,2016/11/23,大同,1.7,1.06,-,-,28,6,65.23,38.6,26.64,2.323,0.337,1.986,-,-,-,-,-,-,-
40,臺北市,2016/11/23,萬華,1.3,0.41,-,21.8,15,6,26.97,6.13,20.85,-,-,-,2.41,2.14,21.14,-,-,85.93,-
41,臺北市,2016/11/23,陽明,1.6,0.2,416.81,40.3,5,1,1.62,0.3,1.21,-,-,-,-,-,14.72,3.5,4.99,98.1,6.55
42,臺北市,2016/11/23,士林,1.1,0.3,-,32.4,15,4,10.96,1.5,9.46,-,-,-,1.81,1.24,20.71,-,-,80.85,-
43,臺北市,2016/11/22,松山,3.6,0.4,423.88,17.6,20,8,27.81,6.18,21.63,1.958,0.133,1.825,1.64,1.11,22.93,-,-,86.92,-
44,臺北市,2016/11/22,古亭,3.4,0.41,-,19.3,16,11,27.17,5.01,22.16,1.996,0.113,1.882,1.99,1.81,22.93,-,-,86.29,-
45,臺北市,2016/11/22,中山,2.5,0.59,-,13.1,17,6,38.01,11.37,26.64,2.048,0.196,1.852,1.91,1.63,23.54,-,-,88.94,-
46,臺北市,2016/11/22,大同,4.4,1.31,-,-,36,8,87.23,53.75,33.48,2.47,0.467,2.003,-,-,-,-,-,-,-
47,臺北市,2016/11/22,萬華,3.1,0.47,-,13.7,21,10,34.78,7.72,27.06,-,-,-,2.16,1.89,23.96,-,-,84.75,-
48,臺北市,2016/11/22,陽明,1.4,0.14,413.29,39.7,5,3,1.79,0.34,1.41,-,-,-,-,-,17.57,4.29,4.51,95.8,20.04
49,臺北市,2016/11/22,士林,3.2,0.44,-,19.2,20,9,24.06,5.87,18.2,-,-,-,1.63,1.06,22.99,-,-,83.29,-
50,臺北市,2016/11/21,松山,3.5,0.51,425.32,13.1,19,6,37.45,12.69,24.76,1.999,0.192,1.807,1.31,0.88,22.92,-,-,83.77,-
51,臺北市,2016/11/21,古亭,3.6,0.55,-,13.1,15,9,37.79,12.22,25.57,2.096,0.211,1.885,1.33,1.06,22.75,-,-,85.12,-
52,臺北市,2016/11/21,中山,4.9,0.7,-,9.9,20,7,49.53,20.16,29.37,2.114,0.272,1.842,1.52,1,23.39,-,-,86.69,-
53,臺北市,2016/11/21,大同,5.8,1.58,-,-,32,6,101.2,67.14,34.06,2.625,0.609,2.015,-,-,-,-,-,-,-
54,臺北市,2016/11/21,萬華,5.8,0.66,-,9.1,21,9,44.33,14.97,29.36,-,-,-,1.36,0.92,23.75,-,-,83.56,-
55,臺北市,2016/11/21,陽明,2.2,0.1,408.29,29.3,5,2,2.17,0.66,1.5,-,-,-,-,-,17.67,1.2,4.92,93.15,4.97
56,臺北市,2016/11/21,士林,3.7,0.45,-,14.2,18,6,29.78,8.36,21.44,-,-,-,1.32,0.81,22.82,-,-,82.64,-
57,臺北市,2016/11/20,松山,2.6,0.43,428.59,16.5,31,13,25.49,6.46,19.03,2.019,0.163,1.857,1.74,1.34,24.85,-,-,76.18,-
58,臺北市,2016/11/20,古亭,3.5,0.41,-,18,25,15,23.26,4.93,18.33,2.038,0.137,1.901,2.02,1.84,24.75,-,-,75.12,-
59,臺北市,2016/11/20,中山,4.3,0.5,-,14.3,23,14,31.46,9.29,22.17,2.028,0.175,1.853,2.17,1.7,25.44,-,-,78.6,-
60,臺北市,2016/11/20,大同,5.1,0.99,-,-,38,10,63.52,34.87,28.65,2.33,0.323,2.007,-,-,-,-,-,-,-
61,臺北市,2016/11/20,萬華,3,0.46,-,13.3,26,14,31.74,8.22,23.51,-,-,-,2.24,1.85,25.74,-,-,74.45,-
62,臺北市,2016/11/20,陽明,1.3,0.11,408.73,33.2,7,4,2.08,0.55,1.44,-,-,-,-,-,18.78,3.42,4.86,85.18,4.95
63,臺北市,2016/11/20,士林,3.2,0.4,-,21.6,35,14,23.14,7.08,16.04,-,-,-,2.22,1.89,24.76,-,-,75.78,-
64,臺北市,2016/11/19,松山,7.7,0.71,452.13,17.4,42,23,43.19,12.73,30.46,2.223,0.254,1.969,1.11,0.76,25.13,-,-,76.18,-
65,臺北市,2016/11/19,古亭,5.1,0.76,-,20.8,41,24,40.16,11.01,29.16,2.246,0.252,1.993,1.21,0.99,25.1,-,-,73.64,-
66,臺北市,2016/11/19,中山,5.6,0.87,-,17.6,37,22,46.84,12.5,34.34,2.292,0.308,1.984,1.26,0.83,26.16,-,-,74.79,-
67,臺北市,2016/11/19,大同,5.4,1.59,-,-,54,17,88.57,48.46,40.11,2.69,0.528,2.162,-,-,-,-,-,-,-
68,臺北市,2016/11/19,萬華,4.9,0.83,-,18.3,40,24,46.69,10.78,35.91,-,-,-,1.3,1.05,26.36,-,-,71.26,-
69,臺北市,2016/11/19,陽明,2.8,0.19,410.15,41.9,16,9,4.26,0.62,3.6,-,-,-,-,-,21.16,0,0,65.67,0
70,臺北市,2016/11/19,士林,3.5,0.71,-,24.7,37,19,33.8,9.16,24.64,-,-,-,1.02,0.8,25.4,-,-,73.63,-
71,臺北市,2016/11/18,松山,2.4,0.64,439.43,12.9,28,10,41.29,18.17,23.12,2.134,0.239,1.895,1.21,0.72,24.92,-,-,72.98,-
72,臺北市,2016/11/18,古亭,1.9,0.76,-,13.2,32,15,41.37,15.96,25.41,2.19,0.242,1.949,1.47,1.08,25.01,-,-,71.72,-
73,臺北市,2016/11/18,中山,2.5,0.92,-,12.4,25,13,56.44,28.91,27.53,2.283,0.317,1.966,1.45,1.06,26.07,-,-,72.67,-
74,臺北市,2016/11/18,大同,3.9,1.94,-,-,46,16,126.81,90.13,36.68,2.867,0.7,2.167,-,-,-,-,-,-,-
75,臺北市,2016/11/18,萬華,2.7,0.71,-,12.6,29,16,40.55,14.58,25.97,-,-,-,1.29,0.94,26.36,-,-,69.35,-
76,臺北市,2016/11/18,陽明,1,0.17,410.24,38,15,8,2.06,0.28,1.78,-,-,-,-,-,19.14,0,0,82.32,0
77,臺北市,2016/11/18,士林,1.7,0.49,-,19.7,26,10,25.89,6.69,19.19,-,-,-,1.44,1.25,25.26,-,-,71.02,-
78,臺北市,2016/11/17,松山,4,0.42,424.49,22.7,33,10,28.21,7.84,20.37,1.99,0.144,1.846,1.79,1.42,25.24,-,-,72.51,-
79,臺北市,2016/11/17,古亭,2.3,0.41,-,27.7,36,14,22.99,4.8,18.19,2.011,0.113,1.898,2.27,2.03,25.62,-,-,69.79,-
80,臺北市,2016/11/17,中山,4.9,0.59,-,20.3,35,13,36.67,11.19,25.48,2.009,0.175,1.834,2.15,1.84,26.3,-,-,72.79,-
81,臺北市,2016/11/17,大同,4.5,0.94,-,-,52,13,76.48,45.73,30.75,2.307,0.324,1.982,-,-,-,-,-,-,-
82,臺北市,2016/11/17,萬華,4.6,0.45,-,20,34,13,33.29,8.01,25.27,-,-,-,2.6,2.32,26.51,-,-,70.03,-
83,臺北市,2016/11/17,陽明,2.5,0.16,411.75,39.5,17,10,3.31,0.55,2.7,-,-,-,-,-,18.39,0,0,91.1,0
84,臺北市,2016/11/17,士林,3.8,0.29,-,33.5,34,14,14.8,2.57,12.24,-,-,-,2.13,1.9,26,-,-,68.66,-
85,臺北市,2016/11/16,松山,2.7,0.36,420.86,35,45,16,18.3,3.26,15.03,1.924,0.091,1.833,2.74,2.23,23.98,-,-,74.31,-
86,臺北市,2016/11/16,古亭,1.9,0.4,-,36.1,48,21,18.03,3.02,15.01,1.987,0.091,1.896,3.51,3.2,24.04,-,-,74.26,-
87,臺北市,2016/11/16,中山,3.7,0.52,-,30.3,47,16,27.39,7.1,20.29,1.955,0.131,1.824,2.78,2.48,24.59,-,-,76.58,-
88,臺北市,2016/11/16,大同,3.3,0.69,-,-,60,13,40.92,17.25,23.67,2.163,0.2,1.963,-,-,-,-,-,-,-
89,臺北市,2016/11/16,萬華,3.1,0.4,-,32.1,48,17,20.77,3.23,17.53,-,-,-,3.6,3.39,24.73,-,-,74.16,-
90,臺北市,2016/11/16,陽明,2.4,0.22,415.62,44.2,10,5,4.07,0.66,3.36,-,-,-,-,-,17.05,0.5,4.04,97.56,148.29
91,臺北市,2016/11/16,士林,5.2,0.28,-,41.9,41,18,12.29,2.85,9.44,-,-,-,3.3,3.03,24.33,-,-,71.54,-
92,臺北市,2016/11/15,松山,5.5,0.39,431.22,27.8,41,21,25.69,4.86,20.83,1.969,0.123,1.846,2.27,1.8,24.01,-,-,80.38,-
93,臺北市,2016/11/15,古亭,4.2,0.45,-,33,43,24,22.2,4.22,17.98,2.071,0.124,1.947,3.31,2.98,24.28,-,-,78.62,-
94,臺北市,2016/11/15,中山,4.1,0.6,-,25.6,44,23,31.29,7.59,23.7,2.042,0.169,1.873,2.59,2.22,24.93,-,-,80.79,-
95,臺北市,2016/11/15,大同,4.6,0.9,-,-,56,18,52.01,23.08,28.94,2.281,0.275,2.006,-,-,-,-,-,-,-
96,臺北市,2016/11/15,萬華,5.2,0.49,-,26.2,45,23,28.92,5.42,23.5,-,-,-,3.19,2.91,25.13,-,-,78.15,-
97,臺北市,2016/11/15,陽明,0.8,0.22,415.79,46.2,7,4,1.84,0.29,1.51,-,-,-,-,-,17.5,0.5,3.95,96.34,146.71
98,臺北市,2016/11/15,士林,1.3,0.54,-,32.6,40,21,19.14,4.24,14.92,-,-,-,2.49,2.02,24.15,-,-,76.13,-
99,臺北市,2016/11/14,松山,11.9,-,465.12,15.6,59,35,50.75,12.81,37.94,2.354,0.306,2.048,1.26,0.96,24.98,-,-,78.17,-
100,臺北市,2016/11/14,古亭,6.1,0.85,-,38,62,41,40.46,8.71,31.75,2.338,0.289,2.049,1.24,1.02,25.37,-,-,76.83,-
101,臺北市,2016/11/14,中山,4.4,0.96,-,31.4,59,45,45.12,9.4,35.72,2.371,0.322,2.049,1.47,0.9,25.99,-,-,79.79,-
102,臺北市,2016/11/14,大同,5.6,1.84,-,-,77,34,70.47,28.34,42.13,3.036,0.592,2.444,-,-,-,-,-,-,-
103,臺北市,2016/11/14,萬華,4.9,0.94,-,32.8,63,44,42.4,7.58,34.82,-,-,-,1.18,0.74,26.35,-,-,76.84,-
104,臺北市,2016/11/14,陽明,3.5,0.3,420.14,52.2,18,15,4.56,0.57,3.92,-,-,-,-,-,20.03,0,0,84.63,0
105,臺北市,2016/11/14,士林,3.4,0.72,-,35.5,54,37,30.89,4.55,26.34,-,-,-,1.29,1.11,24.93,-,-,79.1,-
106,臺北市,2016/11/13,松山,1.5,0.61,445.48,19.9,34,15,32.83,9.56,23.28,2.22,0.232,1.988,1.14,0.83,25.17,-,-,71.16,-
107,臺北市,2016/11/13,古亭,2.1,0.62,-,23.5,34,20,28.4,6.74,21.66,2.216,0.189,2.027,1.32,0.95,25.42,-,-,71.4,-
108,臺北市,2016/11/13,中山,2.6,0.86,-,19.4,33,19,43.54,15.51,28.03,2.327,0.29,2.036,1.33,0.93,26.14,-,-,74.66,-
109,臺北市,2016/11/13,大同,3.6,1.61,-,-,51,15,75.34,42.12,33.22,2.741,0.489,2.252,-,-,-,-,-,-,-
110,臺北市,2016/11/13,萬華,2.2,0.74,-,20.4,34,18,33.97,8.4,25.57,-,-,-,1.11,0.77,26.4,-,-,71.46,-
111,臺北市,2016/11/13,陽明,2.9,0.23,413.51,44.1,12,8,4.19,0.96,3.24,-,-,-,-,-,20.42,0,0,82.85,0
112,臺北市,2016/11/13,士林,2.2,0.56,-,26.4,36,16,23.03,4.68,18.35,-,-,-,1.36,1.19,25.18,-,-,74.92,-
113,臺北市,2016/11/12,松山,2,0.61,429.51,31.1,41,17,32.4,8.69,23.71,2.108,0.202,1.906,1.22,0.91,24.33,-,-,65.67,-
114,臺北市,2016/11/12,古亭,2.2,0.67,-,32,42,23,32.82,5.77,27.06,2.196,0.214,1.982,1.24,1.03,24.62,-,-,66.49,-
115,臺北市,2016/11/12,中山,3.2,0.87,-,24.5,38,21,47.77,14.83,32.92,2.223,0.269,1.954,1.39,0.9,25.07,-,-,66.35,-
116,臺北市,2016/11/12,大同,3.3,1.23,-,-,51,15,71.37,33.1,38.28,2.535,0.394,2.141,-,-,-,-,-,-,-
117,臺北市,2016/11/12,萬華,3.1,0.72,-,25.8,42,23,38.16,7.1,31.07,-,-,-,1.29,1.03,25.45,-,-,66.7,-
118,臺北市,2016/11/12,陽明,1.5,0.24,417.62,44.3,17,12,4.16,0.25,3.92,-,-,-,-,-,17.96,0,0,87.6,0
119,臺北市,2016/11/12,士林,2.7,0.53,-,34.4,38,20,26.06,5,21.06,-,-,-,1.52,1.36,24.51,-,-,68.98,-
120,臺北市,2016/11/11,松山,3.1,0.39,420.69,27.9,30,10,25.94,4.33,21.61,1.969,0.123,1.846,2.08,1.68,21.1,-,-,67.95,-
121,臺北市,2016/11/11,古亭,1.8,0.36,-,32.9,30,15,21.47,3.84,17.62,2.004,0.095,1.908,2.99,2.78,21.35,-,-,69,-
122,臺北市,2016/11/11,中山,2,0.55,-,26.4,31,11,31.55,7.5,24.04,2.019,0.155,1.864,2.54,2.16,21.93,-,-,72.03,-
123,臺北市,2016/11/11,大同,2.6,0.83,-,-,42,11,56.95,27.67,29.27,2.256,0.256,1.999,-,-,-,-,-,-,-
124,臺北市,2016/11/11,萬華,2.3,0.42,-,26.5,30,16,28.96,5.3,23.67,-,-,-,3.05,2.76,22.28,-,-,67.07,-
125,臺北市,2016/11/11,陽明,3,0.2,414.3,45.1,16,11,3.81,0.51,3.24,-,-,-,-,-,13.89,0,0,94.4,0
126,臺北市,2016/11/11,士林,1.7,0.25,-,44,23,12,8.87,1.26,7.6,-,-,-,3.02,2.65,21.68,-,-,66.18,-
127,臺北市,2016/11/10,松山,1.9,0.38,418.54,18.1,17,8,30.33,6.81,23.52,2.007,0.147,1.86,1.1,0.76,19.3,-,-,87.09,-
128,臺北市,2016/11/10,古亭,2.2,0.47,-,20.4,20,11,29.76,7.53,22.24,2.074,0.155,1.919,1.47,1.41,19.33,-,-,90,-
129,臺北市,2016/11/10,中山,1.7,0.63,-,15.7,19,10,40.61,13.65,26.96,2.115,0.215,1.901,1.64,1.28,20.12,-,-,91.46,-
130,臺北市,2016/11/10,大同,3.4,1.62,-,-,38,7,95.39,62.25,33.13,2.608,0.524,2.085,-,-,-,-,-,-,-
131,臺北市,2016/11/10,萬華,2.3,0.51,-,16.6,22,8,33.8,7.86,25.94,-,-,-,1.61,1.28,20.47,-,-,86.17,-
132,臺北市,2016/11/10,陽明,1.4,0.13,409.3,42.5,5,1,1.69,0.26,1.38,-,-,-,-,-,14.05,0.89,4.71,99.38,29.28
133,臺北市,2016/11/10,士林,1.4,0.38,-,21.1,19,9,32.66,10.96,21.7,-,-,-,1.24,1.12,19.69,-,-,85.04,-
134,臺北市,2016/11/09,松山,2.1,0.31,414.47,24.6,30,10,23.84,5.42,18.42,1.961,0.104,1.857,1.75,1.26,18.96,-,-,79.46,-
135,臺北市,2016/11/09,古亭,1.5,0.32,-,29.9,26,13,16.57,3.17,13.4,1.946,0.077,1.869,2.49,2.31,19.4,-,-,78.47,-
136,臺北市,2016/11/09,中山,1.8,0.5,-,21.5,28,11,32.26,9.85,22.41,1.981,0.146,1.835,2.3,1.95,20.31,-,-,78.98,-
137,臺北市,2016/11/09,大同,2.8,1.1,-,-,44,8,71.44,40.97,30.49,2.354,0.368,1.986,-,-,-,-,-,-,-
138,臺北市,2016/11/09,萬華,1.8,0.36,-,23,28,11,25.06,4.78,20.28,-,-,-,2.43,2.2,20.58,-,-,74.2,-
139,臺北市,2016/11/09,陽明,1,0.14,408.95,42.4,8,3,1.48,0.33,1.06,-,-,-,-,-,12.77,1.32,4.31,98.29,140.56
140,臺北市,2016/11/09,士林,1.3,0.21,-,36.4,22,7,10.4,2.19,8.21,-,-,-,2.22,1.67,20.04,-,-,71.39,-
141,臺北市,2016/11/08,松山,1.5,0.56,430.69,23.3,28,14,26.46,6.66,19.8,2.06,0.173,1.887,1.95,1.58,22.43,-,-,77.63,-
142,臺北市,2016/11/08,古亭,1.6,0.53,-,21.4,26,15,25.47,6.05,19.41,2.038,0.152,1.887,2.09,1.58,22.57,-,-,77.64,-
143,臺北市,2016/11/08,中山,1.4,0.73,-,17.9,28,18,34.93,9.78,25.15,2.151,0.235,1.917,1.75,0.81,23.74,-,-,77.9,-
144,臺北市,2016/11/08,大同,3.5,1.75,-,-,48,14,77.45,43.55,33.9,2.682,0.558,2.124,-,-,-,-,-,-,-
145,臺北市,2016/11/08,萬華,2.7,0.69,-,16,33,17,31.82,6.45,25.37,-,-,-,1.45,0.75,23.8,-,-,76.95,-
146,臺北市,2016/11/08,陽明,1.5,0.23,414.81,41.8,12,7,3.51,0.64,2.86,-,-,-,-,-,16.2,4.07,4.53,96.16,41.76
147,臺北市,2016/11/08,士林,1.8,0.47,-,23.7,25,14,24.73,7.56,17.17,-,-,-,1.73,1.17,22.86,-,-,76.34,-
148,臺北市,2016/11/07,松山,2.5,0.52,423.24,23.5,24,8,28.79,11.23,17.56,2.012,0.172,1.84,1.23,0.86,25.54,-,-,62.1,-
149,臺北市,2016/11/07,古亭,1.6,0.42,-,26.6,20,10,22.32,6.28,16.04,1.962,0.113,1.849,1.9,1.81,25.92,-,-,62.69,-
150,臺北市,2016/11/07,中山,1.6,0.56,-,21.6,24,9,33.22,10.99,22.23,2.002,0.178,1.824,2.02,1.8,26.52,-,-,65.45,-
151,臺北市,2016/11/07,大同,2.8,1.63,-,-,35,12,86.89,55.9,30.99,2.513,0.529,1.984,-,-,-,-,-,-,-
152,臺北市,2016/11/07,萬華,1.5,0.43,-,23.9,26,11,24.12,4.94,19.17,-,-,-,1.95,1.67,26.84,-,-,62.82,-
153,臺北市,2016/11/07,陽明,2,0.16,407.5,39.2,11,9,3.51,0.45,3.01,-,-,-,-,-,18.82,0,0,86.64,0
154,臺北市,2016/11/07,士林,1.4,0.29,-,32,19,10,14.29,2.41,11.88,-,-,-,2.19,2.08,25.85,-,-,63.93,-
155,臺北市,2016/11/06,松山,3.7,0.34,424.75,20.5,33,14,21.31,4.7,16.61,2,0.118,1.883,1.02,0.77,24.54,-,-,74.22,-
156,臺北市,2016/11/06,古亭,2.3,0.4,-,22.2,27,14,20.2,5.23,14.98,1.972,0.1,1.872,1.91,1.65,24.65,-,-,70.41,-
157,臺北市,2016/11/06,中山,2.7,0.5,-,19.1,26,16,27.41,7.04,20.38,2.062,0.159,1.903,1.7,1.32,25.53,-,-,75.08,-
158,臺北市,2016/11/06,大同,2.8,1.08,-,-,45,13,56.44,29.4,27.04,2.385,0.324,2.061,-,-,-,-,-,-,-
159,臺北市,2016/11/06,萬華,1.1,0.43,-,20.1,27,12,23.63,4.74,18.89,-,-,-,1.95,1.58,25.81,-,-,68.5,-
160,臺北市,2016/11/06,陽明,3.1,0.14,408.25,37.1,16,11,4,0.81,3.17,-,-,-,-,-,18.55,0,0,87.43,0
161,臺北市,2016/11/06,士林,3.1,0.5,-,23,31,15,30.59,13.63,16.96,-,-,-,1.89,1.53,24.85,-,-,73.19,-
162,臺北市,2016/11/05,松山,5.6,0.54,432.15,22,37,18,31.88,9.51,22.38,2.14,0.202,1.938,0.83,0.53,23.14,-,-,77.79,-
163,臺北市,2016/11/05,古亭,3.8,0.56,-,24.2,35,19,31.04,8,23.04,2.079,0.163,1.916,1.41,1.04,23.67,-,-,75.12,-
164,臺北市,2016/11/05,中山,5.7,0.64,-,20.8,35,16,37.74,9.68,28.06,2.112,0.2,1.912,1.43,1.14,24.48,-,-,77.04,-
165,臺北市,2016/11/05,大同,5.8,1.42,-,-,50,19,77.54,40.99,36.55,2.565,0.457,2.107,-,-,-,-,-,-,-
166,臺北市,2016/11/05,萬華,4.9,0.6,-,22.8,34,19,37.49,9.23,28.27,-,-,-,1.48,1.18,25.04,-,-,72.44,-
167,臺北市,2016/11/05,陽明,2.9,0.19,409.53,47.8,21,14,2.67,0.47,2.15,-,-,-,-,-,17.56,0,0,89.46,0
168,臺北市,2016/11/05,士林,4.1,0.48,-,29.7,37,18,28.56,7.14,21.41,-,-,-,1.35,1.13,24.2,-,-,73.11,-
169,臺北市,2016/11/04,松山,3.4,0.44,422.1,20.5,32,13,33.57,7.44,26.13,2.011,0.15,1.861,1.42,0.94,20.95,-,-,86.88,-
170,臺北市,2016/11/04,古亭,3.5,0.46,-,24.4,30,17,29.27,6.03,23.25,2.003,0.122,1.88,2.08,1.98,21.39,-,-,85.85,-
171,臺北市,2016/11/04,中山,4.2,0.6,-,20.8,31,19,37.73,9.83,27.91,2.047,0.183,1.865,2.29,2.09,22.13,-,-,87.5,-
