序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
63,臺北市,2005/12/21,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.0,-
64,臺北市,2005/12/21,萬華,10.8,1.0,-,23.4,-,99,62.0,45.98,14.61,31.36,-,-,-,14.11,-,67.88,74.0,-
65,臺北市,2005/12/21,陽明,12.3,0.45,381.84,48.2,-,74,45.0,9.3,1.24,8.07,-,-,-,6.12,-,94.0,62.0,-
66,臺北市,2005/12/21,士林,10.7,0.69,-,28.0,-,93,-,28.58,6.76,21.82,-,-,-,14.1,-,64.5,72.0,-
67,臺北市,2005/12/20,松山,4.3,0.53,405.48,13.4,-,34,5.0,46.9,15.11,31.8,-,-,-,18.42,-,70.67,34.0,-
68,臺北市,2005/12/20,古亭,3.2,0.61,-,16.4,-,30,12.0,44.42,16.16,28.26,2.17,0.222,1.95,18.49,-,75.69,30.0,-
69,臺北市,2005/12/20,萬華,6.1,0.58,-,17.5,-,24,14.0,32.98,7.73,25.25,-,-,-,19.08,-,70.47,26.0,-
70,臺北市,2005/12/20,陽明,3.4,0.13,370.46,41.0,-,6,4.0,4.06,0.95,3.1,-,-,-,12.1,-,90.0,38.0,-
71,臺北市,2005/12/20,士林,3.8,0.3,-,25.2,-,25,8.0,16.01,2.98,13.03,-,-,-,19.45,-,68.06,27.0,-
72,臺北市,2005/12/19,松山,5.8,0.51,405.82,11.7,-,25,7.0,44.76,13.28,31.48,-,-,-,15.61,-,77.05,25.0,-
73,臺北市,2005/12/19,古亭,4.6,0.59,-,16.0,-,27,14.0,44.09,18.88,25.21,2.16,0.218,1.94,15.84,-,80.51,27.0,-
74,臺北市,2005/12/19,中山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.0,-
75,臺北市,2005/12/19,萬華,6.1,0.51,-,17.4,-,18,-,32.92,8.48,24.44,-,-,-,16.51,-,75.02,24.0,-
76,臺北市,2005/12/19,陽明,3.0,0.12,372.07,38.7,-,5,3.0,3.41,0.74,2.66,-,-,-,9.65,-,93.0,35.0,-
77,臺北市,2005/12/19,士林,4.4,0.26,-,24.3,-,31,9.0,15.24,3.45,11.79,-,-,-,16.76,-,71.87,31.0,-
78,臺北市,2005/12/18,松山,4.6,0.37,400.31,22.5,-,43,6.0,27.57,5.94,21.63,-,-,-,13.1,-,57.73,43.0,-
79,臺北市,2005/12/18,古亭,3.8,0.39,-,25.3,-,49,21.0,22.83,5.99,16.84,2.031,0.109,1.92,12.93,-,62.74,49.0,-
80,臺北市,2005/12/18,中山,4.2,0.48,-,16.6,-,50,20.0,34.06,10.05,24.02,2.069,0.165,1.9,13.16,-,57.06,50.0,-
81,臺北市,2005/12/18,萬華,5.3,0.41,-,25.2,-,39,24.0,21.97,3.18,18.79,-,-,-,13.51,-,56.98,39.0,-
82,臺北市,2005/12/18,陽明,2.4,0.16,372.56,38.7,-,17,10.0,2.6,0.9,1.69,-,-,-,5.12,-,85.0,35.0,-
83,臺北市,2005/12/18,士林,3.7,0.27,-,29.6,-,43,15.0,12.31,2.36,9.95,-,-,-,13.39,-,59.23,43.0,-
84,臺北市,2005/12/17,松山,8.5,0.52,403.99,26.0,-,78,15.0,34.45,7.05,27.39,-,-,-,13.69,-,53.48,64.0,-
85,臺北市,2005/12/17,古亭,7.8,0.59,-,25.2,-,70,36.0,34.17,8.21,25.96,2.12,0.168,1.95,13.67,-,58.74,60.0,-
86,臺北市,2005/12/17,中山,7.5,0.66,-,18.5,-,91,38.0,42.81,11.88,30.94,2.162,0.238,1.92,13.97,-,51.91,70.0,-
87,臺北市,2005/12/17,萬華,7.8,0.57,-,25.9,-,73,33.0,30.1,5.12,24.98,-,-,-,14.14,-,54.03,62.0,-
88,臺北市,2005/12/17,陽明,6.6,0.27,374.44,45.9,-,40,23.0,4.57,0.6,3.93,-,-,-,5.97,-,81.0,48.0,-
89,臺北市,2005/12/17,士林,6.8,0.37,-,38.1,-,65,26.0,13.0,2.06,10.94,-,-,-,14.37,-,52.79,58.0,-
90,臺北市,2005/12/16,松山,6.6,0.63,406.79,16.4,-,92,32.0,43.93,10.65,33.28,-,-,-,13.89,-,55.51,71.0,-
91,臺北市,2005/12/16,古亭,5.2,0.59,-,26.0,-,76,37.0,29.77,8.87,20.89,2.114,0.163,1.95,13.78,-,60.85,63.0,-
92,臺北市,2005/12/16,中山,9.2,0.94,-,8.8,-,100,41.0,69.45,29.7,39.75,2.369,0.359,2.01,14.03,-,55.84,75.0,-
93,臺北市,2005/12/16,萬華,5.9,0.66,-,24.3,-,76,40.0,31.07,5.12,25.95,-,-,-,14.5,-,54.92,63.0,-
94,臺北市,2005/12/16,陽明,4.7,0.26,373.52,43.4,-,44,23.0,3.39,0.58,2.75,-,-,-,7.14,-,83.0,44.0,-
95,臺北市,2005/12/16,士林,6.5,0.41,-,31.5,-,72,28.0,16.1,2.73,13.37,-,-,-,14.47,-,56.48,61.0,-
96,臺北市,2005/12/15,松山,9.3,0.61,404.85,32.3,-,87,21.0,26.1,4.22,21.88,-,-,-,12.85,-,53.53,68.0,-
97,臺北市,2005/12/15,古亭,9.3,0.79,-,22.0,-,91,48.0,38.78,10.99,27.79,2.175,0.18,2.0,12.4,-,63.54,70.0,-
98,臺北市,2005/12/15,中山,11.0,0.88,-,18.8,-,104,53.0,49.15,16.01,33.14,2.172,0.252,1.92,13.1,-,51.58,77.0,-
99,臺北市,2005/12/15,萬華,10.3,0.71,-,27.4,-,86,46.0,28.71,3.88,24.83,-,-,-,13.13,-,56.36,68.0,-
100,臺北市,2005/12/15,陽明,8.9,0.41,376.98,44.1,-,56,35.0,5.51,0.76,4.73,-,-,-,4.82,-,86.0,53.0,-
101,臺北市,2005/12/15,士林,9.3,0.52,-,36.0,-,81,40.0,14.94,2.26,12.67,-,-,-,13.06,-,53.92,66.0,-
102,臺北市,2005/12/14,松山,10.1,0.76,411.51,13.9,-,74,-,45.64,12.87,32.78,-,-,-,12.31,-,75.61,62.0,-
103,臺北市,2005/12/14,古亭,9.9,0.86,-,11.9,-,72,46.0,46.65,17.76,28.89,2.219,0.217,2.0,11.88,-,84.45,61.0,-
104,臺北市,2005/12/14,中山,11.2,1.0,-,8.5,-,75,50.0,63.32,28.04,35.27,2.279,0.321,1.96,12.69,-,72.82,62.0,-
105,臺北市,2005/12/14,萬華,10.0,0.92,-,12.4,-,71,48.0,44.37,14.53,29.84,-,-,-,12.75,-,77.86,60.0,-
106,臺北市,2005/12/14,陽明,9.0,0.41,378.03,35.8,-,31,22.0,6.85,0.62,6.21,-,-,-,5.55,-,99.0,33.0,-
107,臺北市,2005/12/14,士林,10.2,0.54,-,24.6,-,60,34.0,17.37,2.54,14.83,-,-,-,13.32,-,68.13,55.0,-
108,臺北市,2005/12/13,松山,8.8,0.57,405.97,19.7,-,75,-,36.24,7.29,28.94,-,-,-,13.87,-,64.15,62.0,-
109,臺北市,2005/12/13,古亭,8.5,0.64,-,20.2,-,78,42.0,33.52,9.6,23.92,2.091,0.144,1.95,13.56,-,71.15,64.0,-
110,臺北市,2005/12/13,中山,8.9,0.78,-,14.9,-,85,45.0,49.37,18.22,31.16,2.236,0.269,1.97,14.0,-,62.82,68.0,-
111,臺北市,2005/12/13,萬華,9.0,0.63,-,22.3,-,72,39.0,29.0,5.71,23.3,-,-,-,14.24,-,64.94,61.0,-
112,臺北市,2005/12/13,陽明,6.5,0.33,376.09,37.6,-,32,23.0,4.96,0.61,4.33,-,-,-,6.02,-,100.0,35.0,-
113,臺北市,2005/12/13,士林,7.3,0.42,-,30.6,-,64,35.0,12.84,2.39,10.45,-,-,-,14.28,-,63.35,57.0,-
114,臺北市,2005/12/12,松山,5.8,0.55,404.6,25.8,-,67,18.0,26.3,4.53,21.77,-,-,-,14.26,-,67.81,58.0,-
115,臺北市,2005/12/12,古亭,6.8,0.72,-,18.9,-,70,40.0,37.44,12.4,25.04,2.148,0.184,1.96,14.03,-,75.31,60.0,-
116,臺北市,2005/12/12,中山,7.3,0.82,-,16.7,-,73,42.0,44.68,16.88,27.8,2.154,0.255,1.9,14.64,-,65.19,62.0,-
117,臺北市,2005/12/12,萬華,7.1,0.62,-,23.8,-,63,44.0,25.86,4.63,21.24,-,-,-,14.83,-,68.29,56.0,-
118,臺北市,2005/12/12,陽明,4.9,0.36,377.06,37.9,-,31,22.0,4.19,0.57,3.59,-,-,-,6.65,-,100.0,39.0,-
119,臺北市,2005/12/12,士林,6.4,0.45,-,31.9,-,-,28.0,11.61,2.39,9.22,-,-,-,14.93,-,64.55,34.0,-
120,臺北市,2005/12/11,松山,2.4,0.53,406.66,17.7,-,20,6.0,30.03,8.02,22.01,-,-,-,17.45,-,79.68,28.0,-
121,臺北市,2005/12/11,古亭,2.8,0.95,-,8.0,-,36,22.0,60.24,29.05,31.19,2.483,0.346,2.14,16.93,-,90.01,36.0,-
122,臺北市,2005/12/11,中山,3.3,1.0,-,6.5,-,40,21.0,59.6,27.3,32.3,2.526,0.406,2.12,17.63,-,80.44,40.0,-
123,臺北市,2005/12/11,萬華,3.1,0.9,-,9.8,-,29,19.0,45.57,17.85,27.72,-,-,-,17.64,-,84.75,29.0,-
124,臺北市,2005/12/11,陽明,1.6,0.31,375.47,36.2,-,5,4.0,4.37,0.75,3.61,-,-,-,11.65,-,98.0,35.0,-
125,臺北市,2005/12/11,士林,2.5,0.62,-,15.1,-,-,21.0,30.8,12.55,18.25,-,-,-,17.73,-,82.34,30.0,-
126,臺北市,2005/12/10,松山,4.4,0.96,419.64,8.6,-,52,10.0,64.71,25.77,38.94,-,-,-,19.58,-,78.72,51.0,-
127,臺北市,2005/12/10,古亭,3.2,1.04,-,8.0,-,48,22.0,63.9,28.61,35.3,2.564,0.477,2.09,19.27,-,85.51,48.0,-
128,臺北市,2005/12/10,中山,4.1,1.36,-,3.9,-,58,27.0,88.26,46.09,42.17,2.837,0.668,2.17,19.53,-,79.9,54.0,-
129,臺北市,2005/12/10,萬華,3.0,1.05,-,7.7,-,47,22.0,56.26,24.6,31.66,-,-,-,19.87,-,81.05,47.0,-
130,臺北市,2005/12/10,陽明,0.7,0.18,370.59,37.9,-,5,5.0,1.8,0.5,1.24,-,-,-,14.04,-,95.0,34.0,-
131,臺北市,2005/12/10,士林,3.7,1.03,-,4.3,-,53,21.0,62.33,28.58,33.75,-,-,-,19.64,-,83.14,52.0,-
132,臺北市,2005/12/09,松山,6.2,0.79,411.01,17.7,-,53,16.0,58.34,16.03,42.3,-,-,-,19.8,-,75.99,52.0,-
133,臺北市,2005/12/09,古亭,5.1,0.93,-,18.9,-,51,27.0,57.07,21.57,35.5,2.419,0.411,2.01,19.41,-,82.29,50.0,-
134,臺北市,2005/12/09,中山,5.4,0.99,-,13.9,-,51,24.0,64.2,24.84,39.37,2.337,0.451,1.89,19.87,-,75.45,50.0,-
135,臺北市,2005/12/09,萬華,5.6,0.88,-,21.8,-,43,27.0,49.29,16.14,33.16,-,-,-,19.99,-,78.17,43.0,-
136,臺北市,2005/12/09,陽明,1.8,0.22,371.08,42.8,-,9,7.0,3.85,0.75,3.06,-,-,-,14.02,-,93.0,47.0,-
137,臺北市,2005/12/09,士林,2.8,0.57,-,25.6,-,44,18.0,30.28,8.42,21.86,-,-,-,20.67,-,74.55,44.0,-
138,臺北市,2005/12/08,松山,6.5,0.6,407.62,14.4,-,41,15.0,45.07,11.63,33.44,-,-,-,15.7,-,83.33,41.0,-
139,臺北市,2005/12/08,古亭,4.4,0.7,-,17.9,-,35,26.0,41.36,14.08,27.29,2.138,0.175,1.96,15.44,-,89.84,35.0,-
140,臺北市,2005/12/08,中山,4.3,0.82,-,11.0,-,46,28.0,52.04,19.23,32.81,2.164,0.3,1.86,16.25,-,78.81,46.0,-
141,臺北市,2005/12/08,萬華,5.2,0.75,-,17.9,-,40,27.0,33.11,6.2,26.92,-,-,-,16.34,-,82.78,40.0,-
142,臺北市,2005/12/08,陽明,2.3,0.24,374.51,41.2,-,5,3.0,2.42,0.49,1.85,-,-,-,10.33,-,97.0,37.0,-
143,臺北市,2005/12/08,士林,3.6,0.39,-,32.5,-,33,12.0,13.3,2.14,11.16,-,-,-,17.32,-,73.18,36.0,-
144,臺北市,2005/12/07,松山,5.2,0.61,409.67,10.2,-,40,13.0,43.06,11.86,31.2,-,-,-,14.47,-,83.43,40.0,-
145,臺北市,2005/12/07,古亭,4.9,0.77,-,8.3,-,44,29.0,51.53,22.14,29.39,2.234,0.228,2.01,14.06,-,90.84,44.0,-
146,臺北市,2005/12/07,中山,4.5,0.88,-,5.7,-,50,31.0,59.62,26.35,33.27,2.233,0.33,1.9,14.79,-,80.96,50.0,-
147,臺北市,2005/12/07,萬華,5.3,0.48,-,8.5,-,46,27.0,45.17,17.26,27.91,-,-,-,14.88,-,84.68,46.0,-
148,臺北市,2005/12/07,陽明,3.3,0.29,377.5,36.1,-,6,6.0,4.91,1.09,3.82,-,-,-,8.95,-,94.0,35.0,-
149,臺北市,2005/12/07,士林,4.3,0.61,-,16.4,-,46,18.0,32.24,10.83,21.41,-,-,-,15.3,-,79.63,46.0,-
150,臺北市,2005/12/06,松山,6.2,0.57,409.76,10.9,-,68,18.0,39.93,13.2,26.73,-,-,-,12.8,-,69.95,59.0,-
151,臺北市,2005/12/06,古亭,5.4,0.7,-,9.4,-,61,37.0,47.24,21.88,25.36,2.222,0.21,2.01,12.15,-,78.62,56.0,-
152,臺北市,2005/12/06,中山,5.6,0.8,-,9.2,-,77,43.0,55.89,24.9,30.99,2.179,0.319,1.86,12.87,-,68.53,64.0,-
153,臺北市,2005/12/06,萬華,6.3,0.78,-,11.0,-,69,33.0,41.03,17.01,24.02,-,-,-,12.87,-,72.42,60.0,-
154,臺北市,2005/12/06,陽明,5.0,0.28,377.81,33.3,-,23,16.0,5.18,0.99,4.19,-,-,-,5.85,-,93.0,33.0,-
155,臺北市,2005/12/06,士林,6.1,0.68,-,12.5,-,76,32.0,44.23,20.67,23.56,-,-,-,12.97,-,71.22,63.0,-
156,臺北市,2005/12/05,松山,5.2,0.42,401.54,26.0,-,64,22.0,21.14,3.93,17.21,-,-,-,12.81,-,51.53,57.0,-
157,臺北市,2005/12/05,古亭,4.9,0.52,-,22.4,-,72,27.0,29.81,8.44,21.38,2.076,0.136,1.94,12.58,-,58.11,61.0,-
158,臺北市,2005/12/05,中山,5.3,0.59,-,19.7,-,81,27.0,34.34,12.42,21.92,2.027,0.2,1.83,12.94,-,50.95,66.0,-
159,臺北市,2005/12/05,萬華,5.9,0.45,-,28.0,-,74,31.0,18.81,1.97,16.85,-,-,-,13.17,-,51.97,62.0,-
160,臺北市,2005/12/05,陽明,3.9,0.26,376.25,39.1,-,32,15.0,3.62,1.05,2.57,-,-,-,4.22,-,90.0,37.0,-
161,臺北市,2005/12/05,士林,5.2,0.35,-,32.3,-,66,19.0,13.15,3.19,9.96,-,-,-,12.82,-,53.71,58.0,-
162,臺北市,2005/12/04,松山,5.5,0.45,401.66,25.0,-,62,23.0,20.85,4.38,16.47,-,-,-,16.07,-,63.99,56.0,-
163,臺北市,2005/12/04,古亭,5.7,0.49,-,25.5,-,66,37.0,22.27,4.62,17.65,2.08,0.102,1.98,15.64,-,71.58,58.0,-
164,臺北市,2005/12/04,中山,5.8,0.57,-,19.7,-,69,37.0,30.98,9.32,21.67,2.007,0.159,1.85,16.16,-,63.53,60.0,-
165,臺北市,2005/12/04,萬華,6.0,0.46,-,30.0,-,67,27.0,16.47,1.58,14.89,-,-,-,16.26,-,65.95,58.0,-
166,臺北市,2005/12/04,陽明,4.4,0.31,377.81,40.6,-,43,23.0,5.02,0.98,4.04,-,-,-,8.06,-,92.0,45.0,-
167,臺北市,2005/12/04,士林,5.3,0.38,-,33.5,-,66,32.0,9.45,1.59,7.85,-,-,-,16.2,-,64.36,58.0,-
168,臺北市,2005/12/03,松山,3.4,0.54,401.53,23.2,-,54,24.0,34.39,9.62,24.77,-,-,-,21.39,-,71.7,52.0,-
169,臺北市,2005/12/03,古亭,4.3,0.66,-,23.9,-,57,29.0,34.36,9.36,25.01,2.154,0.185,1.97,21.3,-,76.5,54.0,-
170,臺北市,2005/12/03,中山,3.7,0.74,-,17.6,-,59,31.0,40.22,12.25,27.97,2.134,0.254,1.88,21.77,-,69.95,54.0,-
171,臺北市,2005/12/03,萬華,4.9,0.64,-,27.4,-,54,29.0,25.14,2.71,22.43,-,-,-,22.05,-,71.74,52.0,-
172,臺北市,2005/12/03,陽明,2.4,0.27,370.8,44.3,-,13,10.0,3.06,0.97,2.1,-,-,-,15.17,-,90.0,41.0,-
173,臺北市,2005/12/03,士林,2.1,0.49,-,28.4,-,56,21.0,17.23,2.43,14.8,-,-,-,22.02,-,72.04,53.0,-
174,臺北市,2005/12/02,松山,2.4,0.69,414.52,16.5,-,50,22.0,47.98,20.12,27.86,-,-,-,20.86,-,74.97,50.0,-
175,臺北市,2005/12/02,古亭,2.4,0.73,-,16.4,-,50,29.0,44.11,17.37,26.74,2.204,0.222,1.98,20.69,-,78.42,50.0,-
