序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
30,臺北市,2012/05/27,古亭,4.4,0.35,-,31.6,33,27,15.0,17.95,2.33,15.62,1.92,0.089,1.83,25.07,92.66,31.0
31,臺北市,2012/05/27,中山,12.5,0.44,-,32.9,36,20,-,21.69,4.01,17.67,2.017,0.118,1.9,25.47,84.03,33.0
32,臺北市,2012/05/27,大同,2.7,1.24,-,-,-,33,18.0,58.55,27.77,30.77,2.414,0.427,1.99,-,-,33.0
33,臺北市,2012/05/27,萬華,2.8,0.35,-,31.3,37,16,13.0,21.21,2.42,18.79,-,-,-,25.19,84.77,33.0
34,臺北市,2012/05/27,陽明,1.4,0.19,405.25,46.4,54,7,5.0,2.57,1.06,1.5,-,-,-,19.47,99.9,47.0
35,臺北市,2012/05/27,士林,2.3,0.31,-,36.1,42,-,14.0,12.27,1.1,11.15,-,-,-,25.29,76.98,43.0
36,臺北市,2012/05/26,松山,7.9,0.34,407.0,41.5,46,45,26.0,19.2,2.64,16.56,1.983,0.099,1.88,26.0,74.03,45.0
37,臺北市,2012/05/26,古亭,6.2,0.38,-,36.7,40,42,26.0,19.89,2.83,17.06,1.932,0.107,1.83,26.86,81.39,42.0
38,臺北市,2012/05/26,中山,5.3,0.48,-,38.0,42,42,-,24.06,5.39,18.66,1.996,0.127,1.87,27.09,72.99,42.0
39,臺北市,2012/05/26,大同,5.6,1.17,-,-,-,53,32.0,56.02,23.44,32.58,2.389,0.431,1.96,-,-,52.0
40,臺北市,2012/05/26,萬華,7.4,0.33,-,37.2,40,36,27.0,22.51,3.46,19.05,-,-,-,26.68,74.57,38.0
41,臺北市,2012/05/26,陽明,1.8,0.22,405.5,45.4,54,16,13.0,3.64,1.45,2.19,-,-,-,20.74,94.79,52.0
42,臺北市,2012/05/26,士林,3.0,0.31,-,51.3,73,-,21.0,10.54,1.37,9.18,-,-,-,27.02,67.58,96.0
43,臺北市,2012/05/25,松山,2.1,0.55,425.0,39.1,72,59,33.0,24.97,3.86,21.1,2.263,0.248,2.02,27.27,67.08,116.0
44,臺北市,2012/05/25,古亭,3.2,0.55,-,37.6,68,49,33.0,23.65,3.75,19.9,2.069,0.2,1.87,27.65,75.63,84.0
45,臺北市,2012/05/25,中山,2.6,0.7,-,32.8,57,48,-,31.64,7.04,24.61,2.179,0.232,1.95,28.05,67.4,78.0
46,臺北市,2012/05/25,大同,2.5,1.5,-,-,-,59,40.0,57.01,26.6,30.42,2.649,0.617,2.03,-,-,54.0
47,臺北市,2012/05/25,萬華,3.9,0.56,-,36.0,65,38,33.0,25.56,3.18,22.37,-,-,-,27.85,68.03,83.0
48,臺北市,2012/05/25,陽明,2.1,0.22,404.19,54.9,60,25,19.0,5.24,1.91,3.32,-,-,-,20.95,85.25,64.0
49,臺北市,2012/05/25,士林,2.5,0.38,-,38.6,66,-,24.0,14.03,1.42,12.58,-,-,-,27.53,64.9,69.0
50,臺北市,2012/05/24,松山,3.4,0.55,421.64,41.9,89,59,32.0,26.87,2.97,23.9,2.188,0.226,1.96,27.32,67.03,114.0
51,臺北市,2012/05/24,古亭,3.0,0.6,-,39.0,77,48,32.0,27.77,5.04,22.73,2.108,0.223,1.89,27.99,74.02,88.0
52,臺北市,2012/05/24,中山,4.0,0.85,-,37.7,71,48,-,41.63,10.8,30.83,2.286,0.291,2.0,28.21,66.89,83.0
53,臺北市,2012/05/24,大同,3.7,1.26,-,-,-,-,33.0,50.21,17.35,32.86,2.598,0.52,2.08,-,-,18.0
54,臺北市,2012/05/24,萬華,2.6,0.67,-,37.8,73,40,29.0,29.98,3.52,26.46,-,-,-,28.12,67.63,82.0
55,臺北市,2012/05/24,陽明,2.1,0.23,406.8,50.6,64,21,17.0,5.57,1.75,3.82,-,-,-,20.21,93.39,67.0
56,臺北市,2012/05/24,士林,3.1,0.43,-,50.2,85,-,25.0,17.96,1.84,16.11,-,-,-,27.81,63.38,94.0
57,臺北市,2012/05/23,松山,5.8,0.34,408.05,33.2,43,32,24.0,19.51,2.37,17.13,1.989,0.119,1.87,25.19,71.99,42.0
58,臺北市,2012/05/23,古亭,5.0,0.4,-,31.6,38,35,22.0,22.08,3.7,18.38,1.952,0.122,1.83,26.21,75.53,37.0
59,臺北市,2012/05/23,中山,4.4,0.56,-,29.3,37,37,-,30.82,7.3,23.52,2.067,0.172,1.89,26.52,68.55,37.0
60,臺北市,2012/05/23,大同,5.0,1.07,-,-,-,45,30.0,58.72,27.06,31.66,2.393,0.433,1.96,-,-,45.0
61,臺北市,2012/05/23,萬華,5.4,0.39,-,30.1,36,32,20.0,26.65,4.36,22.29,-,-,-,26.1,70.46,35.0
62,臺北市,2012/05/23,陽明,1.2,0.17,400.19,52.3,58,14,11.0,2.3,1.32,0.97,-,-,-,19.09,88.75,51.0
63,臺北市,2012/05/23,士林,3.1,0.32,-,37.2,53,-,19.0,15.78,2.65,13.13,-,-,-,25.93,63.07,49.0
64,臺北市,2012/05/22,松山,5.3,0.34,408.98,44.3,55,31,19.0,19.17,2.04,17.12,1.99,0.122,1.87,24.06,62.0,48.0
65,臺北市,2012/05/22,古亭,4.7,0.35,-,44.8,50,32,19.0,19.12,3.23,15.89,1.933,0.094,1.84,25.1,64.41,46.0
66,臺北市,2012/05/22,中山,2.5,0.54,-,40.7,51,34,-,30.96,6.05,24.92,2.05,0.159,1.89,25.14,61.32,47.0
67,臺北市,2012/05/22,大同,2.1,0.99,-,-,-,40,25.0,51.84,20.46,31.38,-,-,-,-,-,40.0
68,臺北市,2012/05/22,萬華,3.2,0.37,-,42.6,49,26,17.0,23.9,3.83,20.07,-,-,-,24.86,61.3,45.0
69,臺北市,2012/05/22,陽明,1.2,0.16,399.67,59.5,62,12,9.0,1.97,0.88,1.09,-,-,-,16.7,90.2,54.0
70,臺北市,2012/05/22,士林,1.5,0.26,-,52.4,58,-,14.0,10.47,1.58,8.91,-,-,-,24.57,58.58,51.0
71,臺北市,2012/05/21,松山,2.9,0.35,404.87,50.7,55,33,18.0,17.38,2.34,15.04,1.989,0.101,1.89,23.89,71.66,49.0
72,臺北市,2012/05/21,古亭,4.5,0.39,-,44.3,49,33,18.0,19.92,2.99,16.93,1.949,0.099,1.85,24.83,74.18,45.0
73,臺北市,2012/05/21,中山,1.5,0.59,-,43.0,50,-,-,28.68,5.61,23.07,2.067,0.161,1.91,24.74,71.17,48.0
74,臺北市,2012/05/21,大同,1.6,1.02,-,-,-,41,22.0,59.52,26.69,32.82,-,-,-,-,-,41.0
75,臺北市,2012/05/21,萬華,0.8,0.4,-,45.3,52,23,15.0,22.54,3.13,19.41,-,-,-,24.64,70.55,48.0
76,臺北市,2012/05/21,陽明,0.5,0.18,399.98,61.7,66,10,7.0,1.71,0.58,1.11,-,-,-,16.42,98.78,55.0
77,臺北市,2012/05/21,士林,0.7,0.34,-,46.4,59,-,-,11.03,0.56,10.46,-,-,-,24.11,67.03,53.0
78,臺北市,2012/05/20,松山,1.0,0.48,417.12,28.6,44,29,18.0,24.6,3.12,21.48,2.166,0.173,1.99,23.79,86.91,45.0
79,臺北市,2012/05/20,古亭,1.4,0.55,-,27.0,36,25,13.0,26.89,3.91,22.98,2.093,0.162,1.93,24.25,91.95,36.0
80,臺北市,2012/05/20,中山,1.6,0.72,-,24.6,34,-,20.0,38.85,9.22,29.63,2.239,0.23,2.01,24.51,87.5,37.0
81,臺北市,2012/05/20,大同,2.2,1.27,-,-,-,38,20.0,63.61,28.0,35.61,-,-,-,-,-,38.0
82,臺北市,2012/05/20,萬華,0.8,0.58,-,27.4,36,20,14.0,30.89,5.83,25.06,-,-,-,24.43,87.1,36.0
83,臺北市,2012/05/20,陽明,0.7,0.18,400.82,53.2,61,5,3.0,-,-,-,-,-,-,18.52,99.99,52.0
84,臺北市,2012/05/20,士林,0.6,0.42,-,33.8,45,34,-,16.96,1.1,15.88,-,-,-,23.99,81.43,44.0
85,臺北市,2012/05/19,松山,1.9,0.65,421.57,27.6,37,60,38.0,33.69,6.0,27.68,2.23,0.26,1.97,24.81,82.25,55.0
86,臺北市,2012/05/19,古亭,2.3,0.81,-,23.3,40,46,32.0,39.29,9.68,29.59,2.267,0.293,1.97,25.26,86.88,51.0
87,臺北市,2012/05/19,中山,3.0,0.91,-,20.5,29,-,39.0,51.76,15.16,36.6,2.364,0.316,2.05,25.46,83.19,40.0
88,臺北市,2012/05/19,大同,3.0,1.55,-,-,-,57,42.0,80.53,38.65,41.88,-,-,-,-,-,54.0
89,臺北市,2012/05/19,萬華,2.5,1.0,-,17.6,28,46,33.0,54.88,14.66,40.23,-,-,-,25.38,83.31,46.0
90,臺北市,2012/05/19,陽明,1.7,0.14,401.95,35.4,40,11,9.0,4.36,1.1,3.24,-,-,-,20.02,99.87,40.0
91,臺北市,2012/05/19,士林,2.0,0.56,-,33.9,54,59,-,26.69,4.08,22.61,-,-,-,24.81,79.22,66.0
92,臺北市,2012/05/18,松山,4.2,0.59,417.76,44.1,74,77,46.0,29.84,3.97,25.88,2.189,0.207,1.98,24.9,67.7,76.0
93,臺北市,2012/05/18,古亭,3.4,0.73,-,36.2,59,73,42.0,37.25,7.49,29.76,2.164,0.233,1.93,25.69,67.65,63.0
94,臺北市,2012/05/18,中山,5.4,0.88,-,36.9,56,-,50.0,44.59,8.47,36.12,2.348,0.295,2.05,26.33,63.63,56.0
95,臺北市,2012/05/18,大同,4.8,1.62,-,-,-,87,52.0,79.43,33.91,45.52,2.713,0.593,2.12,-,-,68.0
96,臺北市,2012/05/18,萬華,4.2,0.77,-,36.0,58,67,43.0,42.37,6.79,35.58,-,-,-,26.0,63.79,59.0
97,臺北市,2012/05/18,陽明,4.2,0.26,404.19,78.5,84,43,31.0,3.07,0.53,2.49,-,-,-,19.08,73.53,75.0
98,臺北市,2012/05/18,士林,3.3,0.41,-,61.7,77,83,-,16.74,1.55,15.19,-,-,-,26.33,54.72,71.0
99,臺北市,2012/05/17,松山,3.9,0.58,417.11,20.2,31,44,25.0,33.59,7.65,25.94,2.186,0.231,1.95,23.89,81.29,44.0
100,臺北市,2012/05/17,古亭,2.9,0.77,-,16.5,26,40,20.0,39.55,10.47,29.08,2.194,0.263,1.93,24.74,82.78,40.0
101,臺北市,2012/05/17,中山,2.1,0.82,-,18.1,26,-,26.0,41.76,11.67,30.09,2.249,0.269,1.98,25.06,78.56,27.0
102,臺北市,2012/05/17,大同,3.1,1.68,-,-,-,41,25.0,79.9,43.17,36.72,2.727,0.655,2.07,-,-,41.0
103,臺北市,2012/05/17,萬華,2.0,0.76,-,15.2,24,28,19.0,41.57,9.25,32.32,-,-,-,25.03,77.92,28.0
104,臺北市,2012/05/17,陽明,2.2,0.2,403.04,46.3,66,17,12.0,4.09,1.29,2.8,-,-,-,18.73,92.77,62.0
105,臺北市,2012/05/17,士林,0.9,0.43,-,27.2,32,47,-,19.76,1.96,17.79,-,-,-,24.57,74.79,47.0
106,臺北市,2012/05/16,松山,3.0,0.47,410.04,20.7,27,50,25.0,26.33,4.92,21.41,2.03,0.184,1.85,26.62,79.58,50.0
107,臺北市,2012/05/16,古亭,3.2,0.63,-,15.9,28,43,28.0,31.86,7.51,24.35,2.118,0.266,1.85,27.23,83.15,43.0
108,臺北市,2012/05/16,中山,3.6,0.82,-,19.1,27,-,31.0,39.69,14.71,24.99,2.184,0.275,1.91,27.42,79.18,28.0
109,臺北市,2012/05/16,大同,2.9,1.29,-,-,-,51,30.0,46.47,19.85,26.62,2.425,0.454,1.97,-,-,50.0
110,臺北市,2012/05/16,萬華,2.9,0.64,-,17.6,27,35,26.0,32.1,6.39,25.71,-,-,-,27.43,79.03,38.0
111,臺北市,2012/05/16,陽明,1.8,0.14,403.16,27.2,37,13,11.0,4.37,0.96,3.4,-,-,-,20.63,98.79,41.0
112,臺北市,2012/05/16,士林,2.8,0.34,-,29.9,55,56,-,14.99,2.91,12.08,-,-,-,27.08,73.8,69.0
113,臺北市,2012/05/15,松山,2.0,0.47,421.83,21.6,25,49,31.0,22.34,3.54,18.8,2.124,0.227,1.9,28.65,68.37,49.0
114,臺北市,2012/05/15,古亭,3.4,0.53,-,25.3,50,45,29.0,25.2,5.93,19.28,2.02,0.213,1.81,29.08,72.83,64.0
115,臺北市,2012/05/15,中山,3.5,0.75,-,20.7,37,-,37.0,35.14,10.6,24.55,2.186,0.277,1.91,29.59,68.6,48.0
116,臺北市,2012/05/15,大同,3.5,1.58,-,-,-,54,36.0,54.48,25.93,28.56,2.569,0.569,2.0,-,-,52.0
117,臺北市,2012/05/15,萬華,3.1,0.56,-,24.3,48,40,27.0,24.67,4.76,19.91,-,-,-,29.37,68.94,56.0
118,臺北市,2012/05/15,陽明,2.4,0.16,403.8,31.3,39,18,15.0,5.13,0.68,4.42,-,-,-,21.88,95.01,40.0
119,臺北市,2012/05/15,士林,3.0,0.44,-,28.0,56,57,-,18.56,3.67,14.89,-,-,-,28.69,68.1,63.0
120,臺北市,2012/05/14,松山,3.1,0.69,426.66,22.7,47,49,25.0,32.03,8.65,23.38,2.3,0.383,1.92,28.8,66.39,55.0
121,臺北市,2012/05/14,古亭,2.7,0.54,-,20.8,43,36,23.0,26.11,6.46,19.65,2.03,0.211,1.82,29.53,70.28,46.0
122,臺北市,2012/05/14,中山,2.6,0.89,-,15.1,38,-,32.0,46.0,17.54,28.46,2.341,0.345,2.0,29.97,65.29,44.0
123,臺北市,2012/05/14,大同,3.4,1.61,-,-,-,54,34.0,68.24,37.34,30.9,2.669,0.595,2.08,-,-,52.0
124,臺北市,2012/05/14,萬華,2.5,0.66,-,11.6,23,30,23.0,31.49,8.06,23.42,-,-,-,29.82,66.31,36.0
125,臺北市,2012/05/14,陽明,2.2,0.18,403.88,28.4,37,18,14.0,7.88,0.86,7.02,-,-,-,22.06,93.89,40.0
126,臺北市,2012/05/14,士林,3.0,0.5,-,17.7,50,46,-,24.71,6.9,17.81,-,-,-,28.65,65.83,55.0
127,臺北市,2012/05/13,松山,3.0,0.68,428.24,27.3,64,49,30.0,34.62,11.83,22.8,2.356,0.32,2.04,27.78,69.04,65.0
128,臺北市,2012/05/13,古亭,3.5,0.67,-,21.3,50,43,30.0,31.52,10.47,21.04,2.193,0.28,1.91,28.17,74.28,54.0
129,臺北市,2012/05/13,中山,4.9,0.89,-,19.8,48,48,36.0,43.5,16.93,26.56,2.456,0.362,2.09,28.68,69.34,51.0
130,臺北市,2012/05/13,大同,4.8,1.79,-,-,-,51,35.0,69.96,38.78,31.18,2.795,0.627,2.17,-,-,50.0
131,臺北市,2012/05/13,萬華,4.1,0.75,-,21.1,51,38,29.0,33.89,10.85,23.04,-,-,-,28.44,70.51,54.0
132,臺北市,2012/05/13,陽明,1.3,0.19,403.48,37.3,51,20,16.0,5.83,2.04,3.8,-,-,-,21.1,93.56,49.0
133,臺北市,2012/05/13,士林,3.9,0.47,-,31.4,71,55,27.0,21.04,6.78,14.26,-,-,-,28.01,65.84,78.0
134,臺北市,2012/05/12,松山,1.3,0.35,402.13,24.4,31,24,16.0,18.6,4.82,13.78,2.004,0.122,1.88,26.41,73.61,30.0
135,臺北市,2012/05/12,古亭,2.1,0.44,-,21.0,30,27,17.0,22.89,5.77,17.12,1.98,0.148,1.83,27.05,78.56,38.0
136,臺北市,2012/05/12,中山,1.2,0.57,-,20.9,28,23,22.0,28.35,9.53,18.81,2.081,0.176,1.91,27.16,74.67,32.0
137,臺北市,2012/05/12,大同,2.1,1.12,-,-,-,32,22.0,60.71,34.01,26.71,2.359,0.403,1.96,-,-,32.0
138,臺北市,2012/05/12,萬華,1.3,0.5,-,20.4,32,21,15.0,30.09,9.12,20.97,-,-,-,27.06,74.82,31.0
139,臺北市,2012/05/12,陽明,1.0,0.16,397.49,35.1,38,6,4.0,3.31,1.84,1.46,-,-,-,20.16,98.59,42.0
140,臺北市,2012/05/12,士林,1.4,0.29,-,34.3,49,34,12.0,10.88,2.49,8.4,-,-,-,26.96,68.59,64.0
141,臺北市,2012/05/11,松山,1.6,0.4,404.4,27.5,37,31,19.0,25.66,5.55,20.12,2.074,0.148,1.93,23.49,81.79,40.0
142,臺北市,2012/05/11,古亭,1.9,0.42,-,23.6,32,27,17.0,28.26,7.85,20.41,1.968,0.143,1.82,24.32,84.94,33.0
143,臺北市,2012/05/11,中山,2.2,0.6,-,23.4,35,35,27.0,34.23,9.49,24.73,2.099,0.192,1.91,24.37,81.31,38.0
144,臺北市,2012/05/11,大同,2.7,1.25,-,-,-,34,23.0,65.87,35.56,30.31,2.433,0.478,1.96,-,-,34.0
145,臺北市,2012/05/11,萬華,2.3,0.46,-,23.2,34,26,19.0,31.33,7.47,23.86,-,-,-,24.23,81.54,38.0
146,臺北市,2012/05/11,陽明,1.5,0.13,398.8,44.7,51,9,6.0,2.26,1.28,0.98,-,-,-,17.93,100.0,43.0
147,臺北市,2012/05/11,士林,4.5,0.26,-,35.1,36,31,15.0,12.42,2.69,9.73,-,-,-,24.41,72.74,37.0
148,臺北市,2012/05/10,松山,2.1,0.37,404.68,28.6,33,26,18.0,24.02,3.85,20.17,2.018,0.136,1.88,22.66,84.2,33.0
149,臺北市,2012/05/10,古亭,3.2,0.33,-,25.0,32,30,18.0,26.13,5.59,20.54,1.969,0.136,1.83,23.35,87.87,31.0
150,臺北市,2012/05/10,中山,1.0,0.58,-,23.3,31,29,20.0,32.27,7.73,24.54,2.083,0.181,1.9,23.4,84.46,30.0
151,臺北市,2012/05/10,大同,2.3,1.47,-,-,-,41,22.0,76.55,41.75,34.79,2.513,0.563,1.95,-,-,41.0
152,臺北市,2012/05/10,萬華,1.2,0.4,-,25.9,33,21,15.0,27.92,4.8,23.12,-,-,-,23.27,83.95,32.0
153,臺北市,2012/05/10,陽明,0.6,0.14,398.3,47.3,51,6,3.0,2.02,0.99,1.02,-,-,-,17.08,100.0,45.0
154,臺北市,2012/05/10,士林,1.5,0.31,-,32.8,34,35,13.0,13.35,1.71,11.66,-,-,-,22.8,78.9,35.0
155,臺北市,2012/05/09,松山,3.4,0.64,417.74,27.8,44,62,33.0,29.48,4.98,24.49,2.244,0.308,1.94,26.81,72.69,56.0
156,臺北市,2012/05/09,古亭,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,29.0
157,臺北市,2012/05/09,中山,4.6,0.85,-,19.6,31,54,40.0,41.51,13.16,28.35,2.262,0.296,1.97,27.55,74.54,52.0
158,臺北市,2012/05/09,大同,3.9,1.3,-,-,-,62,38.0,58.04,24.77,33.27,2.525,0.499,2.03,-,-,56.0
159,臺北市,2012/05/09,萬華,4.0,0.66,-,22.5,35,46,32.0,34.21,6.42,27.79,-,-,-,27.35,74.66,46.0
160,臺北市,2012/05/09,陽明,1.8,0.23,405.24,44.6,56,20,14.0,6.08,2.1,3.98,-,-,-,20.7,92.24,50.0
161,臺北市,2012/05/09,士林,3.4,0.44,-,26.8,39,59,27.0,17.96,2.1,15.84,-,-,-,26.43,71.77,54.0
162,臺北市,2012/05/08,松山,4.2,0.76,424.73,46.9,84,99,48.0,31.37,3.59,27.78,2.598,0.581,2.02,28.89,56.99,131.0
163,臺北市,2012/05/08,古亭,3.1,0.74,-,40.6,72,68,49.0,30.81,5.37,25.44,2.202,0.276,1.93,28.79,64.82,102.0
164,臺北市,2012/05/08,中山,3.5,1.05,-,32.2,59,73,53.0,41.54,6.73,34.82,2.474,0.406,2.07,29.67,58.7,82.0
165,臺北市,2012/05/08,大同,4.2,2.48,-,-,-,82,57.0,89.5,43.28,46.22,3.03,0.894,2.14,-,-,66.0
166,臺北市,2012/05/08,萬華,3.7,0.79,-,40.0,72,62,46.0,30.33,3.46,26.87,-,-,-,29.18,60.45,95.0
167,臺北市,2012/05/08,陽明,2.5,0.28,405.65,53.2,65,33,26.0,6.45,1.05,5.4,-,-,-,22.36,80.84,67.0
168,臺北市,2012/05/08,士林,3.4,0.67,-,37.3,72,75,45.0,26.17,3.04,23.14,-,-,-,28.24,57.64,76.0
169,臺北市,2012/05/07,松山,5.7,0.8,430.63,49.0,105,70,42.0,38.39,5.73,32.66,2.379,0.289,2.09,25.97,53.05,123.0
170,臺北市,2012/05/07,古亭,4.9,0.75,-,51.3,104,65,45.0,35.2,5.18,30.02,2.208,0.264,1.94,26.34,58.39,124.0
171,臺北市,2012/05/07,中山,5.0,0.9,-,43.2,83,70,53.0,41.05,6.66,34.39,2.338,0.3,2.04,26.95,51.48,78.0
172,臺北市,2012/05/07,大同,4.5,1.94,-,-,-,77,52.0,87.49,39.39,48.1,2.813,0.672,2.14,-,-,64.0
173,臺北市,2012/05/07,萬華,3.4,0.77,-,48.3,89,61,45.0,36.57,3.26,33.3,-,-,-,26.72,51.69,84.0
174,臺北市,2012/05/07,陽明,4.0,0.33,406.11,84.9,97,50,37.0,6.35,0.81,5.52,-,-,-,20.19,58.66,89.0
175,臺北市,2012/05/07,士林,3.9,0.61,-,51.3,94,76,40.0,28.84,2.1,26.75,-,-,-,24.98,47.11,92.0
176,臺北市,2012/05/06,松山,10.0,0.52,420.23,45.2,66,61,37.0,25.21,3.34,21.86,2.104,0.132,1.97,23.8,57.31,64.0
177,臺北市,2012/05/06,古亭,7.5,0.54,-,41.1,63,62,41.0,26.69,4.25,22.44,2.034,0.143,1.89,24.79,58.92,65.0
178,臺北市,2012/05/06,中山,7.9,0.67,-,39.3,62,67,49.0,32.22,6.14,26.08,2.207,0.187,2.02,25.21,55.33,58.0
179,臺北市,2012/05/06,大同,7.1,1.28,-,-,-,75,48.0,70.86,29.34,41.52,2.503,0.429,2.07,-,-,62.0
180,臺北市,2012/05/06,萬華,6.2,0.53,-,40.1,61,55,40.0,29.06,3.16,25.9,-,-,-,24.98,55.14,63.0
181,臺北市,2012/05/06,陽明,2.3,0.23,399.35,76.1,83,36,24.0,3.29,1.09,2.19,-,-,-,19.39,42.75,72.0
182,臺北市,2012/05/06,士林,3.1,0.49,-,46.0,72,54,26.0,19.42,2.04,17.38,-,-,-,23.68,44.19,72.0
183,臺北市,2012/05/05,松山,4.2,0.52,414.64,51.0,79,71,37.0,24.53,2.13,22.4,2.104,0.157,1.95,23.17,64.26,72.0
184,臺北市,2012/05/05,古亭,2.9,0.48,-,55.9,73,71,42.0,21.42,2.53,18.89,2.006,0.119,1.89,24.36,64.51,67.0
185,臺北市,2012/05/05,中山,3.1,0.64,-,48.4,70,78,46.0,27.96,2.18,25.79,2.192,0.172,2.02,24.31,62.72,66.0
