序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
94,臺北市,2002/09/17,中山,4.5,0.51,-,10.1,-,47,-,32.19,15.13,17.06,2.352,0.23,2.12,28.54,-,-,47.0,-
95,臺北市,2002/09/17,大同,7.4,2.75,-,-,-,54,-,124.89,96.28,28.61,3.52,1.4,2.12,29.45,-,-,52.0,-
96,臺北市,2002/09/17,萬華,1.2,0.69,-,10.1,-,20,-,23.47,6.82,16.64,-,-,-,28.0,-,-,23.0,-
97,臺北市,2002/09/17,陽明,2.0,0.22,357.45,29.4,-,11,-,2.85,0.59,2.26,-,-,-,21.38,-,94.0,44.0,-
98,臺北市,2002/09/17,士林,4.3,0.46,-,16.2,-,18,-,30.62,14.42,16.2,-,-,-,27.5,-,-,36.0,-
99,臺北市,2002/09/16,松山,3.1,0.77,370.98,13.7,-,32,-,40.94,16.66,24.28,-,-,-,28.51,-,-,35.0,-
100,臺北市,2002/09/16,古亭,2.5,1.03,-,11.4,-,25,18.86,48.41,22.82,25.59,2.505,0.58,1.92,27.83,-,-,35.0,-
101,臺北市,2002/09/16,中山,4.6,1.08,-,8.8,-,46,-,58.82,25.99,32.83,2.692,0.49,2.2,28.68,-,-,46.0,-
102,臺北市,2002/09/16,大同,8.8,3.22,-,-,-,69,-,136.81,92.49,44.33,3.905,1.64,2.27,29.02,-,-,59.0,-
103,臺北市,2002/09/16,萬華,3.3,1.01,-,12.9,-,42,-,38.38,8.43,29.95,-,-,-,27.44,-,-,42.0,-
104,臺北市,2002/09/16,陽明,1.3,0.19,366.44,33.9,-,15,-,2.75,0.22,2.53,-,-,-,22.53,-,86.0,42.0,-
105,臺北市,2002/09/16,士林,3.2,0.98,-,13.9,-,38,-,54.67,17.77,36.52,-,-,-,27.45,-,-,45.0,-
106,臺北市,2002/09/15,松山,2.7,0.53,364.81,21.5,-,26,-,29.33,6.22,23.11,-,-,-,28.59,-,-,68.0,-
107,臺北市,2002/09/15,古亭,1.7,0.8,-,21.1,-,24,17.6,38.28,14.52,23.77,2.236,0.44,1.79,28.57,-,-,70.0,-
108,臺北市,2002/09/15,中山,3.8,0.55,-,21.2,-,48,-,34.73,9.04,25.69,2.386,0.22,2.16,29.51,-,-,58.0,-
109,臺北市,2002/09/15,大同,5.9,2.03,-,-,-,43,-,88.14,54.8,33.34,2.97,0.89,2.08,30.21,-,-,43.0,-
110,臺北市,2002/09/15,萬華,1.9,0.7,-,25.0,-,40,-,23.27,2.93,20.34,-,-,-,28.63,-,-,68.0,-
111,臺北市,2002/09/15,陽明,1.2,0.26,366.1,37.3,-,16,-,4.29,0.46,3.82,-,-,-,21.81,-,94.0,42.0,-
112,臺北市,2002/09/15,士林,2.6,0.52,-,24.3,-,30,-,31.7,6.16,25.54,-,-,-,28.34,-,-,60.0,-
113,臺北市,2002/09/14,松山,2.2,0.53,360.4,13.0,-,22,-,29.54,8.52,21.02,-,-,-,28.89,-,-,25.0,-
114,臺北市,2002/09/14,古亭,2.5,0.7,-,10.6,-,17,12.65,38.88,14.59,24.29,2.415,0.55,1.87,28.86,-,-,20.0,-
115,臺北市,2002/09/14,中山,3.4,0.55,-,10.3,-,37,-,39.21,13.99,25.22,2.351,0.25,2.1,29.33,-,-,37.0,-
116,臺北市,2002/09/14,大同,7.7,2.74,-,-,-,53,-,127.52,91.73,35.79,3.435,1.29,2.14,30.41,-,-,52.0,-
117,臺北市,2002/09/14,萬華,2.7,0.66,-,13.4,-,39,-,23.99,3.59,20.4,-,-,-,28.72,-,-,39.0,-
118,臺北市,2002/09/14,陽明,1.5,0.25,363.7,26.0,-,12,-,5.64,0.33,5.31,-,-,-,22.46,-,91.0,31.0,-
119,臺北市,2002/09/14,士林,2.4,0.5,-,14.4,-,18,-,26.33,5.1,21.22,-,-,-,28.24,-,-,25.0,-
120,臺北市,2002/09/13,松山,2.8,0.65,369.27,9.4,-,30,-,39.8,17.53,22.27,-,-,-,28.9,-,-,30.0,-
121,臺北市,2002/09/13,古亭,4.2,0.75,-,7.5,-,26,14.57,46.49,21.57,24.92,2.437,0.54,1.89,28.58,-,-,26.0,-
122,臺北市,2002/09/13,中山,4.3,0.74,-,9.8,-,57,-,48.01,18.37,29.65,2.544,0.38,2.16,29.18,-,-,54.0,-
123,臺北市,2002/09/13,大同,7.8,2.57,-,-,-,63,-,109.71,73.3,36.41,3.476,1.23,2.25,29.64,-,-,57.0,-
124,臺北市,2002/09/13,萬華,4.2,0.77,-,10.6,-,44,-,32.4,6.76,25.64,-,-,-,28.46,-,-,44.0,-
125,臺北市,2002/09/13,陽明,0.5,0.26,362.23,23.4,-,12,-,5.96,0.29,5.67,-,-,-,22.36,-,92.0,32.0,-
126,臺北市,2002/09/13,士林,2.2,0.59,-,14.8,-,28,-,30.26,4.61,25.65,-,-,-,27.6,-,-,28.0,-
127,臺北市,2002/09/12,松山,-,0.58,361.28,12.0,-,25,-,29.9,12.34,17.56,-,-,-,29.25,-,-,26.0,-
128,臺北市,2002/09/12,古亭,0.7,0.59,-,12.1,-,20,12.94,35.71,17.47,18.25,2.219,0.43,1.79,29.34,-,-,25.0,-
129,臺北市,2002/09/12,中山,1.3,0.64,-,9.3,-,38,-,37.47,15.43,22.04,2.347,0.23,2.12,29.9,-,-,38.0,-
130,臺北市,2002/09/12,大同,6.7,3.64,-,-,-,64,-,149.02,110.78,38.24,3.991,1.75,2.25,30.82,-,-,65.0,-
131,臺北市,2002/09/12,萬華,1.3,0.64,-,18.9,-,29,-,18.85,1.64,17.21,-,-,-,29.23,-,-,57.0,-
132,臺北市,2002/09/12,陽明,0.2,0.21,358.57,29.5,-,14,-,2.35,0.24,2.1,-,-,-,22.89,-,89.0,34.0,-
133,臺北市,2002/09/12,士林,0.5,0.43,-,18.5,-,19,-,24.77,4.95,19.82,-,-,-,28.78,-,-,52.0,-
134,臺北市,2002/09/11,松山,0.8,0.56,353.41,21.0,-,28,-,24.7,5.98,18.72,-,-,-,29.25,-,-,51.0,-
135,臺北市,2002/09/11,古亭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.0,-
136,臺北市,2002/09/11,中山,1.1,0.62,-,18.5,-,38,-,32.59,8.82,23.77,2.264,0.21,2.05,30.17,-,-,46.0,-
137,臺北市,2002/09/11,大同,6.0,2.83,-,-,-,49,-,128.71,93.55,35.16,3.897,1.64,2.25,31.29,-,-,64.0,-
138,臺北市,2002/09/11,萬華,1.5,0.63,-,23.0,-,30,-,19.29,1.91,17.38,-,-,-,29.44,-,-,54.0,-
139,臺北市,2002/09/11,陽明,1.1,0.25,365.0,34.9,-,14,-,4.38,0.75,3.63,-,-,-,23.17,-,88.0,41.0,-
140,臺北市,2002/09/11,士林,1.1,0.44,-,23.6,-,20,-,24.17,3.88,20.29,-,-,-,29.3,-,-,40.0,-
141,臺北市,2002/09/10,松山,0.5,1.02,346.48,13.3,-,17,-,-,-,-,-,-,-,29.27,-,-,18.0,-
142,臺北市,2002/09/10,古亭,-,-,-,-,-,-,8.72,-,-,-,-,-,-,29.81,-,-,21.0,-
143,臺北市,2002/09/10,中山,0.7,0.45,-,10.6,-,28,-,26.08,11.05,15.03,2.193,0.17,2.03,29.95,-,-,28.0,-
144,臺北市,2002/09/10,大同,5.2,3.31,-,-,-,47,-,137.38,109.52,27.86,3.241,1.28,1.96,31.25,-,-,56.0,-
145,臺北市,2002/09/10,萬華,0.3,0.39,-,16.5,-,22,-,11.59,2.12,9.47,-,-,-,29.51,-,-,22.0,-
146,臺北市,2002/09/10,陽明,0.8,0.17,357.0,25.6,-,12,-,1.74,0.14,1.6,-,-,-,22.23,-,91.0,27.0,-
147,臺北市,2002/09/10,士林,0.1,0.28,-,19.1,-,11,-,9.11,2.29,6.82,-,-,-,29.05,-,-,19.0,-
148,臺北市,2002/09/09,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22.0,-
149,臺北市,2002/09/09,古亭,0.2,0.37,-,12.7,-,19,10.42,14.74,6.54,8.2,2.038,0.2,1.84,30.03,-,-,19.0,-
150,臺北市,2002/09/09,中山,0.5,0.47,-,9.9,-,30,-,27.98,13.92,14.06,2.165,0.17,1.99,30.35,-,-,30.0,-
151,臺北市,2002/09/09,大同,6.8,3.59,-,-,-,54,-,145.66,118.56,27.1,3.731,1.71,2.02,31.46,-,-,58.0,-
152,臺北市,2002/09/09,萬華,0.0,0.43,-,14.9,-,25,-,14.59,3.78,10.81,-,-,-,29.99,-,-,25.0,-
153,臺北市,2002/09/09,陽明,1.1,0.17,354.87,22.9,-,22,-,2.51,0.26,2.24,-,-,-,22.93,-,90.0,24.0,-
154,臺北市,2002/09/09,士林,0.1,0.27,-,17.3,-,13,-,10.12,2.72,7.41,-,-,-,29.6,-,-,20.0,-
155,臺北市,2002/09/08,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36.0,-
156,臺北市,2002/09/08,古亭,1.0,0.88,-,22.4,-,37,28.29,34.81,13.12,21.69,2.613,0.46,2.15,29.14,-,-,52.0,-
157,臺北市,2002/09/08,中山,3.4,1.18,-,18.4,-,71,-,59.9,31.86,28.03,2.929,0.48,2.45,29.47,-,-,60.0,-
158,臺北市,2002/09/08,大同,7.1,3.16,-,-,-,77,-,142.45,100.44,42.01,3.808,1.24,2.57,29.79,-,-,64.0,-
159,臺北市,2002/09/08,萬華,2.8,1.02,-,23.7,-,37,-,36.09,11.49,24.6,-,-,-,28.81,-,-,63.0,-
160,臺北市,2002/09/08,陽明,1.2,0.27,352.63,44.9,-,46,-,2.59,0.17,2.42,-,-,-,24.1,-,88.0,46.0,-
161,臺北市,2002/09/08,士林,1.9,1.37,-,30.6,-,46,-,29.09,5.84,23.25,-,-,-,28.5,-,-,63.0,-
162,臺北市,2002/09/07,松山,1.4,0.59,347.27,23.8,-,39,-,31.9,8.73,23.17,-,-,-,24.28,-,-,39.0,-
163,臺北市,2002/09/07,古亭,1.2,0.74,-,20.8,-,32,28.13,31.96,14.33,17.63,2.556,0.41,2.14,24.46,-,-,32.0,-
164,臺北市,2002/09/07,中山,1.8,0.8,-,19.8,-,55,-,44.26,20.75,23.51,2.521,0.28,2.25,24.82,-,-,53.0,-
165,臺北市,2002/09/07,大同,4.0,2.18,-,-,-,67,-,103.79,70.99,32.8,2.991,0.71,2.28,25.12,-,-,58.0,-
166,臺北市,2002/09/07,萬華,1.4,0.74,-,24.4,-,38,-,24.05,7.68,16.37,-,-,-,24.34,-,-,38.0,-
167,臺北市,2002/09/07,陽明,0.9,0.25,355.21,45.0,-,18,-,4.37,0.15,4.22,-,-,-,19.22,-,95.0,45.0,-
168,臺北市,2002/09/07,士林,1.8,0.62,-,26.9,-,39,-,32.95,5.23,20.41,-,-,-,23.67,-,-,39.0,-
169,臺北市,2002/09/06,松山,0.3,0.38,344.68,31.9,-,46,-,12.04,0.59,11.44,-,-,-,24.86,-,-,46.0,-
170,臺北市,2002/09/06,古亭,0.3,0.59,-,22.2,-,45,27.78,19.59,2.06,17.53,2.404,0.23,2.18,25.02,-,-,45.0,-
171,臺北市,2002/09/06,中山,0.5,0.39,-,27.6,-,73,-,17.87,2.55,15.32,2.229,0.18,2.05,25.75,-,-,61.0,-
172,臺北市,2002/09/06,大同,1.5,0.82,-,-,-,42,-,33.21,15.25,17.96,2.306,0.18,2.12,26.22,-,-,42.0,-
173,臺北市,2002/09/06,萬華,1.0,0.55,-,28.9,-,31,-,14.21,0.38,14.29,-,-,-,25.34,-,-,36.0,-
174,臺北市,2002/09/06,陽明,0.2,0.23,350.23,46.7,-,42,-,2.12,0.11,2.01,-,-,-,19.76,-,97.0,47.0,-
175,臺北市,2002/09/06,士林,0.4,0.34,-,39.7,-,35,-,5.69,0.08,5.6,-,-,-,24.92,-,-,39.0,-
176,臺北市,2002/09/05,松山,1.1,0.66,355.9,14.5,-,44,-,28.84,8.99,19.85,-,-,-,27.09,-,-,44.0,-
177,臺北市,2002/09/05,古亭,1.6,0.7,-,-,-,47,25.19,-,-,-,2.546,0.46,2.09,26.32,-,-,47.0,-
178,臺北市,2002/09/05,中山,1.9,0.69,-,14.4,-,80,-,36.24,13.57,22.67,2.501,0.35,2.15,27.91,-,-,65.0,-
179,臺北市,2002/09/05,大同,3.9,1.5,-,-,-,68,-,57.78,34.84,22.95,2.653,0.52,2.13,28.32,-,-,59.0,-
180,臺北市,2002/09/05,萬華,2.1,0.67,-,20.6,-,38,-,-,-,-,-,-,-,27.62,-,-,38.0,-
181,臺北市,2002/09/05,陽明,0.6,0.21,354.32,41.5,-,25,-,2.12,0.13,1.99,-,-,-,21.7,-,97.0,47.0,-
182,臺北市,2002/09/05,士林,1.4,0.56,-,25.1,-,37,-,22.62,10.57,14.34,-,-,-,27.15,-,-,39.0,-
183,臺北市,2002/09/04,松山,1.7,0.78,363.22,19.0,-,45,-,37.08,13.45,23.63,-,-,-,27.95,-,-,58.0,-
184,臺北市,2002/09/04,古亭,2.1,1.05,-,23.5,-,40,28.01,49.32,26.87,22.45,2.564,0.53,2.04,27.15,-,-,81.0,-
