序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
34,臺北市,2011/08/27,陽明,2.2,0.06,390.88,10.3,12,6,4.0,3.19,1.19,2.0,-,-,-,22.58,93.97,11.0
35,臺北市,2011/08/27,士林,1.6,0.13,-,12.2,14,19,9.0,8.05,3.29,4.76,-,-,-,29.37,68.26,19.0
36,臺北市,2011/08/26,松山,2.1,0.28,392.24,8.2,14,20,13.0,20.27,10.03,10.23,1.927,0.118,1.81,29.75,74.02,20.0
37,臺北市,2011/08/26,古亭,1.6,0.28,-,8.9,13,28,15.0,19.19,8.8,10.39,1.92,0.092,1.83,30.33,75.79,28.0
38,臺北市,2011/08/26,中山,2.2,0.45,-,6.6,12,38,22.0,28.16,15.51,12.65,2.0,0.177,1.82,30.58,74.54,38.0
39,臺北市,2011/08/26,大同,3.9,1.16,-,-,-,32,18.0,59.3,42.16,17.13,2.398,0.512,1.89,-,-,32.0
40,臺北市,2011/08/26,萬華,2.7,0.34,-,5.6,10,22,13.0,26.54,14.01,12.53,-,-,-,31.32,73.46,22.0
41,臺北市,2011/08/26,陽明,4.2,0.06,393.6,11.1,16,7,5.0,4.97,1.95,3.02,-,-,-,23.49,93.09,16.0
42,臺北市,2011/08/26,士林,4.1,0.19,-,11.1,19,23,15.0,13.89,4.87,9.02,-,-,-,29.9,72.8,23.0
43,臺北市,2011/08/25,松山,5.4,0.29,398.07,10.3,17,40,15.0,19.86,8.16,11.69,1.968,0.135,1.83,29.69,67.34,40.0
44,臺北市,2011/08/25,古亭,3.1,0.28,-,12.5,19,30,15.0,21.23,8.66,12.57,1.939,0.115,1.82,30.05,70.29,30.0
45,臺北市,2011/08/25,中山,3.9,0.45,-,7.6,14,37,22.0,28.77,13.24,15.53,2.023,0.201,1.82,30.62,67.29,37.0
46,臺北市,2011/08/25,大同,4.0,1.07,-,-,-,31,18.0,52.59,34.43,18.16,2.342,0.421,1.92,-,-,31.0
47,臺北市,2011/08/25,萬華,2.8,0.34,-,8.3,15,20,13.0,27.63,11.8,15.83,-,-,-,31.1,67.31,20.0
48,臺北市,2011/08/25,陽明,3.0,0.05,392.19,16.8,20,7,6.0,2.87,1.22,1.66,-,-,-,22.88,87.66,19.0
49,臺北市,2011/08/25,士林,2.3,0.15,-,16.6,22,23,13.0,10.73,1.87,8.88,-,-,-,30.3,63.25,23.0
50,臺北市,2011/08/24,松山,4.1,0.41,409.64,19.6,45,31,21.0,26.37,8.74,17.63,2.077,0.193,1.88,29.93,65.48,59.0
51,臺北市,2011/08/24,古亭,2.6,0.49,-,22.6,53,48,25.0,27.55,9.26,18.29,2.058,0.181,1.88,29.29,73.39,69.0
52,臺北市,2011/08/24,中山,3.9,0.59,-,18.6,42,44,31.0,31.57,10.42,21.15,2.141,0.245,1.9,30.12,68.12,61.0
53,臺北市,2011/08/24,大同,4.1,2.1,-,-,-,44,34.0,80.83,52.35,28.47,2.835,0.789,2.05,-,-,44.0
54,臺北市,2011/08/24,萬華,2.4,0.57,-,20.9,49,33,22.0,30.09,9.52,20.57,-,-,-,30.65,68.5,68.0
55,臺北市,2011/08/24,陽明,2.6,0.07,398.72,28.7,44,16,14.0,5.37,1.72,3.65,-,-,-,22.23,90.55,45.0
56,臺北市,2011/08/24,士林,3.1,0.35,-,24.4,54,36,23.0,17.95,3.17,14.79,-,-,-,29.57,66.94,65.0
57,臺北市,2011/08/23,松山,7.5,0.61,421.99,32.7,69,56,40.0,33.08,5.37,27.71,2.206,0.278,1.93,30.26,64.96,96.0
58,臺北市,2011/08/23,古亭,4.4,0.73,-,36.1,84,86,43.0,34.03,7.18,26.85,2.215,0.299,1.92,29.61,75.05,115.0
59,臺北市,2011/08/23,中山,4.8,0.76,-,30.7,67,59,47.0,36.22,6.85,29.37,2.283,0.335,1.95,30.56,68.32,81.0
60,臺北市,2011/08/23,大同,6.4,2.85,-,-,-,57,49.0,91.09,50.06,41.04,3.112,1.023,2.09,-,-,54.0
61,臺北市,2011/08/23,萬華,4.9,0.71,-,32.9,71,49,40.0,33.04,5.04,28.01,-,-,-,31.36,67.6,89.0
62,臺北市,2011/08/23,陽明,5.5,0.21,410.64,42.3,65,32,27.0,10.02,1.41,8.61,-,-,-,23.01,87.97,68.0
63,臺北市,2011/08/23,士林,4.5,0.56,-,38.3,80,54,37.0,25.85,3.2,22.65,-,-,-,30.16,66.14,97.0
64,臺北市,2011/08/22,松山,5.0,0.5,414.21,25.6,57,48,33.0,28.07,6.75,21.32,2.121,0.195,1.93,29.47,69.68,58.0
65,臺北市,2011/08/22,古亭,2.8,0.57,-,25.8,61,76,40.0,26.84,8.13,18.72,2.044,0.194,1.85,29.58,74.6,63.0
66,臺北市,2011/08/22,中山,3.6,0.67,-,25.4,52,49,35.0,34.05,9.35,24.7,2.101,0.225,1.88,30.41,68.38,57.0
67,臺北市,2011/08/22,大同,4.5,1.63,-,-,-,55,41.0,60.0,29.77,30.23,2.686,0.611,2.07,-,-,52.0
68,臺北市,2011/08/22,萬華,3.8,0.57,-,29.4,59,51,39.0,28.25,4.84,23.41,-,-,-,31.01,68.46,54.0
69,臺北市,2011/08/22,陽明,3.3,0.17,404.82,47.8,68,37,31.0,7.83,1.98,5.83,-,-,-,22.51,90.05,72.0
70,臺北市,2011/08/22,士林,4.1,0.39,-,36.3,70,54,31.0,19.2,2.45,16.74,-,-,-,30.11,64.91,67.0
71,臺北市,2011/08/21,松山,3.6,0.38,406.41,21.3,43,39,29.0,23.14,6.29,16.84,2.06,0.161,1.9,29.62,70.58,51.0
72,臺北市,2011/08/21,古亭,2.7,0.43,-,22.2,46,52,32.0,23.81,7.27,16.54,1.985,0.153,1.83,29.7,75.83,51.0
73,臺北市,2011/08/21,中山,3.9,0.51,-,21.0,42,50,38.0,28.11,7.83,20.28,2.042,0.208,1.83,30.56,69.79,50.0
74,臺北市,2011/08/21,大同,4.5,1.37,-,-,-,46,38.0,59.63,32.51,27.12,2.562,0.501,2.06,-,-,46.0
75,臺北市,2011/08/21,萬華,3.8,0.48,-,20.3,42,41,34.0,29.33,8.25,21.08,-,-,-,31.22,71.02,42.0
76,臺北市,2011/08/21,陽明,2.7,0.07,400.5,31.9,50,21,20.0,5.32,0.85,4.43,-,-,-,22.64,90.88,45.0
77,臺北市,2011/08/21,士林,3.1,0.26,-,28.0,51,49,26.0,14.92,2.43,12.48,-,-,-,30.15,66.23,50.0
78,臺北市,2011/08/20,松山,3.4,0.33,405.56,27.3,62,47,27.0,21.08,5.59,15.49,2.008,0.141,1.87,30.84,62.16,78.0
79,臺北市,2011/08/20,古亭,2.1,0.39,-,32.1,71,57,30.0,22.09,5.94,16.15,1.941,0.136,1.81,30.73,68.02,83.0
80,臺北市,2011/08/20,中山,3.1,0.5,-,26.5,60,45,32.0,26.29,7.23,19.07,2.01,0.199,1.81,31.33,64.25,70.0
81,臺北市,2011/08/20,大同,3.3,1.35,-,-,-,41,34.0,56.47,31.76,24.72,2.475,0.478,2.0,-,-,41.0
82,臺北市,2011/08/20,萬華,2.0,0.47,-,29.3,66,36,28.0,26.62,7.39,19.23,-,-,-,32.01,64.22,76.0
83,臺北市,2011/08/20,陽明,3.0,0.15,401.69,28.4,49,17,15.0,6.86,1.36,5.5,-,-,-,22.85,88.7,52.0
84,臺北市,2011/08/20,士林,3.3,0.31,-,29.0,64,43,22.0,18.29,3.97,14.32,-,-,-,30.79,63.49,71.0
85,臺北市,2011/08/19,松山,2.8,0.29,403.4,14.6,29,31,19.0,23.09,7.68,15.41,1.977,0.151,1.83,31.03,59.17,40.0
86,臺北市,2011/08/19,古亭,2.5,0.45,-,14.5,29,38,21.0,27.49,9.9,17.59,1.988,0.187,1.8,30.98,65.24,44.0
87,臺北市,2011/08/19,中山,3.4,0.46,-,15.2,33,37,24.0,28.41,8.65,19.76,1.978,0.2,1.78,31.75,59.94,46.0
88,臺北市,2011/08/19,大同,5.4,2.28,-,-,-,35,27.0,95.88,66.09,29.79,2.819,0.848,1.97,-,-,43.0
89,臺北市,2011/08/19,萬華,2.7,0.46,-,14.4,31,26,18.0,30.36,9.55,20.8,-,-,-,32.47,60.25,48.0
90,臺北市,2011/08/19,陽明,4.2,0.14,399.71,25.5,41,15,13.0,7.01,0.68,6.32,-,-,-,23.81,82.22,53.0
91,臺北市,2011/08/19,士林,3.4,0.34,-,23.4,51,33,17.0,19.79,4.04,15.75,-,-,-,31.19,60.72,66.0
92,臺北市,2011/08/18,松山,4.3,0.46,410.5,41.6,84,-,-,25.56,3.37,22.19,2.119,0.229,1.89,31.96,61.49,96.0
93,臺北市,2011/08/18,古亭,3.6,0.59,-,40.9,89,62,32.0,28.42,5.77,22.64,2.124,0.266,1.86,31.65,68.51,109.0
94,臺北市,2011/08/18,中山,3.5,0.71,-,38.4,81,54,-,34.84,8.29,26.55,-,-,-,31.96,65.69,103.0
95,臺北市,2011/08/18,大同,4.6,1.4,-,-,-,45,35.0,47.31,20.33,26.98,2.517,0.491,2.03,-,-,45.0
96,臺北市,2011/08/18,萬華,4.0,0.62,-,37.6,81,40,29.0,29.85,5.76,24.09,-,-,-,32.77,65.33,93.0
97,臺北市,2011/08/18,陽明,3.0,0.17,403.85,45.1,73,23,20.0,8.38,2.14,6.24,-,-,-,25.87,84.27,66.0
98,臺北市,2011/08/18,士林,4.1,0.38,-,43.7,85,52,27.0,20.54,2.99,17.55,-,-,-,31.44,65.43,104.0
99,臺北市,2011/08/17,松山,5.3,0.53,418.93,17.6,37,-,-,33.22,7.02,26.19,2.218,0.257,1.96,31.54,62.4,62.0
100,臺北市,2011/08/17,古亭,4.3,0.51,-,29.1,67,54,29.0,29.52,6.98,22.54,2.133,0.26,1.87,31.8,67.79,79.0
101,臺北市,2011/08/17,中山,4.8,0.72,-,22.8,52,52,-,39.74,14.57,25.17,-,-,-,32.08,64.42,59.0
102,臺北市,2011/08/17,大同,4.9,1.47,-,-,-,41,28.0,51.37,24.35,27.02,2.712,0.552,2.16,-,-,41.0
103,臺北市,2011/08/17,萬華,5.3,0.57,-,22.8,52,35,23.0,31.53,7.98,23.55,-,-,-,32.79,65.25,65.0
104,臺北市,2011/08/17,陽明,3.5,0.16,404.66,34.5,64,22,17.0,10.16,2.11,8.06,-,-,-,25.31,85.32,70.0
105,臺北市,2011/08/17,士林,4.9,0.33,-,26.9,57,38,18.0,19.94,4.56,15.38,-,-,-,31.46,64.59,63.0
106,臺北市,2011/08/16,松山,7.7,0.55,424.23,28.3,60,48,26.0,33.02,7.48,25.54,2.136,0.234,1.9,30.72,67.07,60.0
107,臺北市,2011/08/16,古亭,4.6,0.52,-,23.2,52,52,25.0,28.84,7.89,20.95,2.05,0.228,1.82,30.69,73.5,55.0
108,臺北市,2011/08/16,中山,5.3,0.71,-,16.7,38,42,32.0,38.09,15.15,22.94,2.182,0.312,1.87,31.3,69.33,48.0
109,臺北市,2011/08/16,大同,5.9,2.07,-,-,-,45,30.0,72.07,42.38,29.7,2.928,0.806,2.12,-,-,45.0
110,臺北市,2011/08/16,萬華,4.6,0.58,-,15.0,42,35,22.0,30.95,9.11,21.84,-,-,-,31.91,70.51,47.0
111,臺北市,2011/08/16,陽明,3.2,0.21,406.54,24.8,46,22,17.0,11.02,2.21,8.81,-,-,-,24.27,90.2,59.0
112,臺北市,2011/08/16,士林,5.1,0.49,-,18.5,42,46,19.0,29.03,10.88,18.15,-,-,-,30.59,69.72,56.0
113,臺北市,2011/08/15,松山,6.3,0.6,425.22,20.8,41,45,30.0,31.94,6.99,24.95,2.282,0.254,2.03,30.02,72.28,45.0
114,臺北市,2011/08/15,古亭,6.1,0.7,-,24.9,43,58,36.0,37.75,7.62,30.13,2.192,0.299,1.89,30.91,73.01,54.0
115,臺北市,2011/08/15,中山,3.4,0.76,-,17.7,29,55,37.0,39.07,11.16,27.91,2.16,0.284,1.88,30.64,72.03,52.0
116,臺北市,2011/08/15,大同,5.0,1.86,-,-,-,51,35.0,73.99,38.99,35.0,2.788,0.716,2.07,-,-,50.0
117,臺北市,2011/08/15,萬華,4.1,0.58,-,21.2,38,39,26.0,28.47,4.26,24.2,-,-,-,31.63,70.19,53.0
118,臺北市,2011/08/15,陽明,3.3,0.16,401.32,19.5,30,20,14.0,10.36,1.8,8.56,-,-,-,24.12,88.66,34.0
119,臺北市,2011/08/15,士林,3.3,0.52,-,11.1,19,44,23.0,25.55,6.33,19.23,-,-,-,29.33,72.85,44.0
120,臺北市,2011/08/14,松山,4.3,0.67,429.64,24.0,57,48,35.0,30.17,7.5,22.67,2.348,0.262,2.09,28.94,76.38,63.0
121,臺北市,2011/08/14,古亭,3.2,0.68,-,21.3,51,50,29.0,31.79,9.48,22.31,2.117,0.227,1.89,28.78,81.35,56.0
122,臺北市,2011/08/14,中山,3.0,0.78,-,17.7,45,61,38.0,42.56,16.96,25.61,2.3,0.293,2.01,29.39,77.59,56.0
123,臺北市,2011/08/14,大同,4.3,1.8,-,-,-,50,37.0,76.83,46.24,30.58,2.955,0.647,2.31,-,-,50.0
124,臺北市,2011/08/14,萬華,2.8,0.76,-,18.0,44,35,26.0,36.75,13.94,22.81,-,-,-,30.14,75.35,46.0
125,臺北市,2011/08/14,陽明,2.3,0.16,400.38,29.9,45,22,16.0,6.06,1.03,5.03,-,-,-,24.36,86.26,47.0
126,臺北市,2011/08/14,士林,3.1,0.57,-,19.9,49,48,24.0,24.06,5.91,18.15,-,-,-,29.07,74.41,65.0
127,臺北市,2011/08/13,松山,2.4,0.76,426.97,20.9,51,48,27.0,41.34,14.83,26.51,2.333,0.308,2.02,28.56,75.71,56.0
128,臺北市,2011/08/13,古亭,3.0,0.66,-,20.6,41,46,24.0,31.73,9.16,22.58,2.136,0.254,1.88,28.5,81.21,47.0
129,臺北市,2011/08/13,中山,3.1,0.86,-,14.9,37,50,34.0,47.11,17.55,29.55,2.273,0.343,1.93,29.23,75.78,50.0
130,臺北市,2011/08/13,大同,4.8,2.1,-,-,-,45,35.0,93.69,56.25,37.44,2.918,0.785,2.13,-,-,45.0
131,臺北市,2011/08/13,萬華,2.6,0.74,-,16.9,39,37,24.0,39.47,10.12,29.35,-,-,-,30.15,74.86,47.0
132,臺北市,2011/08/13,陽明,2.4,0.15,400.02,34.2,44,21,16.0,6.55,1.21,5.33,-,-,-,24.01,85.74,43.0
133,臺北市,2011/08/13,士林,2.5,0.63,-,19.3,44,43,20.0,30.45,8.75,21.7,-,-,-,29.02,72.52,48.0
134,臺北市,2011/08/12,松山,2.3,0.72,420.02,18.6,45,40,22.0,39.59,14.57,25.02,2.248,0.316,1.93,28.51,72.98,59.0
135,臺北市,2011/08/12,古亭,2.7,0.72,-,20.1,42,45,22.0,35.76,12.81,22.95,2.17,0.33,1.84,27.79,81.99,55.0
136,臺北市,2011/08/12,中山,3.5,0.79,-,17.0,36,43,28.0,42.19,16.5,25.69,2.202,0.328,1.87,28.76,74.72,56.0
137,臺北市,2011/08/12,大同,4.5,2.44,-,-,-,40,26.0,100.41,64.05,36.35,2.969,0.908,2.06,-,-,40.0
138,臺北市,2011/08/12,萬華,1.7,0.67,-,15.9,35,27,14.0,34.01,10.02,23.99,-,-,-,29.35,75.24,54.0
139,臺北市,2011/08/12,陽明,3.0,0.15,398.5,33.7,46,18,14.0,6.79,1.05,5.69,-,-,-,23.8,87.06,46.0
140,臺北市,2011/08/12,士林,3.0,0.56,-,19.0,43,39,16.0,27.77,6.87,20.9,-,-,-,28.87,69.96,47.0
141,臺北市,2011/08/11,松山,1.8,0.57,415.65,21.5,45,33,22.0,33.6,8.01,25.59,2.184,0.251,1.93,28.92,72.54,70.0
142,臺北市,2011/08/11,古亭,2.4,0.69,-,22.7,47,38,19.0,32.25,9.7,22.55,2.086,0.251,1.84,28.29,81.29,65.0
143,臺北市,2011/08/11,中山,2.9,0.69,-,19.6,43,36,27.0,34.63,8.56,26.07,2.175,0.306,1.87,29.41,73.17,54.0
144,臺北市,2011/08/11,大同,4.1,2.97,-,-,-,41,29.0,102.54,66.46,36.09,3.21,1.101,2.11,-,-,55.0
145,臺北市,2011/08/11,萬華,1.6,0.61,-,19.7,41,29,15.0,28.0,5.4,22.6,-,-,-,30.03,73.71,48.0
146,臺北市,2011/08/11,陽明,3.0,0.13,399.48,34.2,44,17,13.0,7.11,1.39,5.72,-,-,-,23.4,89.94,45.0
147,臺北市,2011/08/11,士林,3.0,0.69,-,20.2,48,38,16.0,32.03,6.18,25.85,-,-,-,29.26,70.73,68.0
148,臺北市,2011/08/10,松山,2.6,0.52,409.38,21.8,42,31,21.0,30.21,7.29,22.92,2.093,0.239,1.85,29.06,74.31,68.0
149,臺北市,2011/08/10,古亭,2.4,0.67,-,24.5,48,39,19.0,31.14,8.35,22.79,2.073,0.246,1.83,28.95,80.8,72.0
150,臺北市,2011/08/10,中山,3.2,0.8,-,20.0,40,38,27.0,41.3,12.65,28.65,2.304,0.401,1.9,29.65,75.31,68.0
151,臺北市,2011/08/10,大同,4.8,2.91,-,-,-,35,24.0,91.05,52.44,38.61,3.055,0.939,2.12,-,-,50.0
152,臺北市,2011/08/10,萬華,2.7,0.72,-,22.0,45,27,17.0,34.69,7.29,27.4,-,-,-,30.35,75.61,72.0
153,臺北市,2011/08/10,陽明,2.2,0.09,395.48,29.4,40,13,10.0,3.58,1.56,2.02,-,-,-,23.74,89.69,39.0
154,臺北市,2011/08/10,士林,2.9,0.48,-,21.8,40,32,17.0,23.06,4.49,18.57,-,-,-,29.08,73.35,44.0
155,臺北市,2011/08/09,松山,3.1,0.57,414.62,13.8,24,32,21.0,34.37,9.54,24.83,2.194,0.258,1.94,29.4,74.18,32.0
156,臺北市,2011/08/09,古亭,2.8,0.66,-,16.6,28,37,20.0,30.88,7.4,23.48,2.153,0.253,1.9,29.42,79.4,37.0
157,臺北市,2011/08/09,中山,2.9,0.92,-,10.5,16,38,26.0,44.57,17.61,26.96,2.391,0.444,1.95,29.82,75.49,38.0
158,臺北市,2011/08/09,大同,3.6,1.31,-,-,-,31,22.0,49.77,22.48,27.3,2.646,0.502,2.15,-,-,31.0
159,臺北市,2011/08/09,萬華,2.5,0.82,-,10.3,18,26,18.0,40.67,11.42,29.26,-,-,-,30.4,76.26,26.0
160,臺北市,2011/08/09,陽明,1.7,0.09,393.35,25.4,29,10,7.0,3.87,1.16,2.71,-,-,-,23.05,93.69,27.0
161,臺北市,2011/08/09,士林,2.2,0.46,-,14.7,26,34,18.0,21.22,5.13,16.09,-,-,-,28.89,74.92,34.0
162,臺北市,2011/08/08,松山,2.7,0.71,425.22,18.4,39,45,32.0,38.21,8.59,29.62,2.302,0.31,1.99,29.5,75.72,47.0
163,臺北市,2011/08/08,古亭,2.5,0.73,-,20.4,43,44,26.0,34.54,8.47,26.07,2.23,0.299,1.93,29.28,82.61,45.0
164,臺北市,2011/08/08,中山,3.3,0.93,-,16.6,35,49,36.0,43.64,13.3,30.34,2.396,0.45,1.95,29.78,77.76,49.0
165,臺北市,2011/08/08,大同,4.1,1.92,-,-,-,46,36.0,71.27,36.8,34.47,2.898,0.741,2.16,-,-,46.0
166,臺北市,2011/08/08,萬華,2.5,0.76,-,19.8,40,36,26.0,36.33,7.92,28.41,-,-,-,30.63,76.97,47.0
167,臺北市,2011/08/08,陽明,2.2,0.11,395.92,36.0,45,22,17.0,3.52,0.76,2.76,-,-,-,24.05,91.33,45.0
168,臺北市,2011/08/08,士林,2.7,0.55,-,22.6,47,51,23.0,24.17,4.88,19.29,-,-,-,28.87,74.71,63.0
169,臺北市,2011/08/07,松山,1.9,0.56,416.57,28.5,51,46,34.0,27.82,4.28,23.54,2.183,0.216,1.97,30.05,67.45,62.0
170,臺北市,2011/08/07,古亭,1.9,0.58,-,26.3,51,51,32.0,26.68,5.62,21.06,2.109,0.177,1.93,29.43,76.77,57.0
171,臺北市,2011/08/07,中山,2.6,0.66,-,26.2,51,46,37.0,35.31,8.84,26.46,2.183,0.253,1.93,30.53,69.06,59.0
172,臺北市,2011/08/07,大同,2.9,1.9,-,-,-,46,38.0,76.82,39.87,36.95,2.731,0.616,2.12,-,-,46.0
173,臺北市,2011/08/07,萬華,1.7,0.53,-,28.2,52,35,28.0,24.31,3.69,20.62,-,-,-,31.31,69.02,66.0
174,臺北市,2011/08/07,陽明,2.5,0.15,396.04,45.9,53,29,23.0,5.28,1.34,3.95,-,-,-,25.36,80.37,58.0
175,臺北市,2011/08/07,士林,2.7,0.51,-,29.5,56,45,28.0,22.79,2.41,20.38,-,-,-,29.83,65.84,65.0
176,臺北市,2011/08/06,松山,2.6,0.46,400.72,25.0,43,48,29.0,23.84,4.87,18.97,2.028,0.188,1.84,30.9,64.92,48.0
177,臺北市,2011/08/06,古亭,3.4,0.48,-,28.1,48,52,28.0,23.87,4.39,19.48,2.107,0.215,1.89,30.54,72.45,51.0
178,臺北市,2011/08/06,中山,4.0,0.78,-,19.8,33,51,35.0,38.0,13.68,24.32,2.17,0.33,1.84,31.34,67.08,50.0
179,臺北市,2011/08/06,大同,4.3,1.67,-,-,-,44,31.0,50.82,25.18,25.64,2.508,0.518,1.99,-,-,44.0
180,臺北市,2011/08/06,萬華,3.5,0.48,-,21.2,40,36,24.0,21.67,4.08,17.59,-,-,-,31.65,69.33,43.0
181,臺北市,2011/08/06,陽明,2.5,0.1,393.21,33.9,47,21,15.0,6.17,2.01,4.16,-,-,-,23.33,92.66,42.0
182,臺北市,2011/08/06,士林,3.3,0.26,-,29.1,47,39,23.0,13.36,2.4,10.96,-,-,-,30.24,66.39,45.0
183,臺北市,2011/08/05,松山,2.2,0.36,393.14,15.8,26,38,22.0,19.11,6.65,12.46,1.898,0.141,1.76,29.82,74.93,38.0
184,臺北市,2011/08/05,古亭,3.5,0.39,-,16.9,31,43,20.0,21.01,5.3,15.7,2.032,0.175,1.86,29.82,79.07,43.0
