序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
779,新北市,2014/04/14,永和,-,-,-,-,-,20,-,-,-,-,-,-
780,新北市,2014/04/14,永和,0.7,0.51,-,53.3,36,-,17.58,3.43,14.15,2.84,20.69,71.15
781,新北市,2014/04/14,新莊,-,-,-,-,-,19,-,-,-,-,-,-
782,新北市,2014/04/14,新莊,0.9,0.38,-,53.1,40,-,12.63,1.67,10.95,4.54,20.01,66.84
783,新北市,2014/04/14,新店,-,-,-,-,-,20,-,-,-,-,-,-
784,新北市,2014/04/14,新店,2,0.34,-,53,39,-,11.61,1.47,10.14,2.49,21.04,67.64
785,新北市,2014/04/14,淡水,-,-,-,-,-,22,-,-,-,-,-,-
786,新北市,2014/04/14,淡水,1.2,0.31,-,55.2,39,-,-,-,-,-,-,-
787,新北市,2014/04/14,汐止,-,-,-,-,-,21,-,-,-,-,-,-
788,新北市,2014/04/14,汐止,1.6,0.29,-,50,38,-,12.71,2.1,10.61,2.13,19.73,74.17
789,新北市,2014/04/14,土城,-,-,-,-,-,21,-,-,-,-,-,-
790,新北市,2014/04/14,土城,1.5,0.35,-,56.4,46,-,11.94,1.45,10.49,1.76,20.19,66.25
791,新北市,2014/04/14,林口,-,-,-,-,-,23,-,-,-,-,-,-
792,新北市,2014/04/14,林口,2.2,0.27,-,54.4,42,-,9.73,1.75,7.98,2.64,18.45,75.01
793,新北市,2014/04/14,萬里,-,-,-,-,-,20,-,-,-,-,-,-
794,新北市,2014/04/14,萬里,1,0.24,-,67,81,-,4.33,1.24,3.09,6.07,19.18,73.23
795,新北市,2014/04/13,板橋,-,-,-,-,-,32,-,-,-,-,-,-
796,新北市,2014/04/13,板橋,4.8,0.57,-,31.7,60,-,25.52,7.02,18.5,2.4,25.7,72.63
797,新北市,2014/04/13,三重,-,-,-,-,-,26,-,-,-,-,-,-
798,新北市,2014/04/13,三重,3.2,1.28,-,-,67,-,75.45,42.8,32.64,-,25.4,71.46
799,新北市,2014/04/13,菜寮,-,-,-,-,-,29,-,-,-,-,-,-
800,新北市,2014/04/13,菜寮,2.8,0.53,-,30.2,49,-,20.59,3.23,17.36,2.44,25.14,69.11
801,新北市,2014/04/13,永和,-,-,-,-,-,25,-,-,-,-,-,-
802,新北市,2014/04/13,永和,1.8,0.8,-,29.7,43,-,28.53,9.63,18.9,2.13,26.74,70.57
803,新北市,2014/04/13,新莊,-,-,-,-,-,32,-,-,-,-,-,-
804,新北市,2014/04/13,新莊,5,0.62,-,31,56,-,27.03,7.24,19.79,3.11,25,70.77
805,新北市,2014/04/13,新店,-,-,-,-,-,25,-,-,-,-,-,-
806,新北市,2014/04/13,新店,2.2,0.39,-,36.6,45,-,12.76,1.73,11.03,2.42,26.22,69.58
807,新北市,2014/04/13,淡水,-,-,-,-,-,29,-,-,-,-,-,-
808,新北市,2014/04/13,淡水,2.8,0.46,-,31.2,55,-,17.54,2.71,14.84,-,-,-
809,新北市,2014/04/13,汐止,-,-,-,-,-,30,-,-,-,-,-,-
810,新北市,2014/04/13,汐止,4.6,0.46,-,33.3,49,-,21.16,6.03,15.13,1.96,24.75,76.14
811,新北市,2014/04/13,土城,-,-,-,-,-,34,-,-,-,-,-,-
812,新北市,2014/04/13,土城,5.3,0.59,-,34.6,61,-,24.86,7.68,17.18,1.84,25,71.3
813,新北市,2014/04/13,林口,-,-,-,-,-,34,-,-,-,-,-,-
814,新北市,2014/04/13,林口,3.3,0.36,-,36.4,55,-,15.32,2.05,13.27,2.21,23.97,75.33
815,新北市,2014/04/13,萬里,-,-,-,-,-,26,-,-,-,-,-,-
816,新北市,2014/04/13,萬里,3.8,0.31,-,47.2,60,-,7.78,1.53,6.25,3.35,23.07,77.18
817,新北市,2014/04/12,板橋,-,-,-,-,-,44,-,-,-,-,-,-
818,新北市,2014/04/12,板橋,7.9,0.77,-,35.2,78,-,33.23,4.61,28.62,1.72,25.9,68.38
819,新北市,2014/04/12,三重,-,-,-,-,-,35,-,-,-,-,-,-
820,新北市,2014/04/12,三重,6.1,1.53,-,-,84,-,107.4,58.06,49.34,-,25.63,67.85
821,新北市,2014/04/12,菜寮,-,-,-,-,-,42,-,-,-,-,-,-
822,新北市,2014/04/12,菜寮,6.2,0.74,-,34,67,-,37.45,7.73,29.71,1.53,25.41,64.78
823,新北市,2014/04/12,永和,-,-,-,-,-,31,-,-,-,-,-,-
824,新北市,2014/04/12,永和,3.9,1.15,-,30.3,51,-,44.58,10.76,33.82,1.38,27.02,65.93
825,新北市,2014/04/12,新莊,-,-,-,-,-,42,-,-,-,-,-,-
826,新北市,2014/04/12,新莊,8.2,0.89,-,33.1,70,-,37.9,7.95,29.95,1.89,25.15,67.68
827,新北市,2014/04/12,新店,-,-,-,-,-,26,-,-,-,-,-,-
828,新北市,2014/04/12,新店,2.8,0.5,-,39,42,-,18.8,2.04,16.76,1.85,26.77,63.4
829,新北市,2014/04/12,淡水,-,-,-,-,-,38,-,-,-,-,-,-
830,新北市,2014/04/12,淡水,5.6,0.52,-,35.6,65,-,21.81,2.05,19.77,-,-,-
831,新北市,2014/04/12,汐止,-,-,-,-,-,37,-,-,-,-,-,-
832,新北市,2014/04/12,汐止,7.2,0.6,-,37.1,55,-,32.4,7.32,25.08,1.23,25.22,70.71
833,新北市,2014/04/12,土城,-,-,-,-,-,46,-,-,-,-,-,-
834,新北市,2014/04/12,土城,5.4,0.72,-,33.8,78,-,34.39,7.42,26.96,1.18,24.96,67.84
835,新北市,2014/04/12,林口,-,-,-,-,-,47,-,-,-,-,-,-
836,新北市,2014/04/12,林口,7.1,0.57,-,36.3,76,-,29.09,3.77,25.33,1.5,24.03,73.08
837,新北市,2014/04/12,萬里,-,-,-,-,-,35,-,-,-,-,-,-
838,新北市,2014/04/12,萬里,4.6,0.39,-,53,59,-,12.31,2.55,9.76,2.61,22.52,78.38
839,新北市,2014/04/11,板橋,-,-,-,-,-,32,-,-,-,-,-,-
840,新北市,2014/04/11,板橋,6.5,0.74,-,53.8,60,-,30.89,2.67,28.2,1.47,25.41,65.18
841,新北市,2014/04/11,三重,-,-,-,-,-,19,-,-,-,-,-,-
842,新北市,2014/04/11,三重,3.1,1.51,-,-,68,-,96.92,44.02,52.9,-,25.11,64.32
843,新北市,2014/04/11,菜寮,-,-,-,-,-,26,-,-,-,-,-,-
844,新北市,2014/04/11,菜寮,3.2,0.65,-,50.5,46,-,28.48,3.25,25.24,1.76,24.71,61.7
845,新北市,2014/04/11,永和,-,-,-,-,-,20,-,-,-,-,-,-
846,新北市,2014/04/11,永和,1.7,0.99,-,39,35,-,37.46,11.08,26.37,1.32,26.88,62.72
847,新北市,2014/04/11,新莊,-,-,-,-,-,32,-,-,-,-,-,-
848,新北市,2014/04/11,新莊,6.7,0.93,-,46.5,57,-,36.12,4.99,31.13,1.88,24.73,63.64
849,新北市,2014/04/11,新店,-,-,-,-,-,18,-,-,-,-,-,-
850,新北市,2014/04/11,新店,1.8,0.42,-,52.6,30,-,12.99,1.85,11.12,1.88,26.01,62.89
851,新北市,2014/04/11,淡水,-,-,-,-,-,26,-,-,-,-,-,-
852,新北市,2014/04/11,淡水,3.5,0.49,-,50.5,49,-,17.79,1.51,16.26,-,-,-
853,新北市,2014/04/11,汐止,-,-,-,-,-,18,-,-,-,-,-,-
854,新北市,2014/04/11,汐止,2,0.43,-,28.9,30,-,24.87,5.33,19.53,1.15,24.28,72.13
855,新北市,2014/04/11,土城,-,-,-,-,-,35,-,-,-,-,-,-
856,新北市,2014/04/11,土城,5.9,0.63,-,52.8,64,-,30.8,4.21,26.59,1.19,24.37,65.52
857,新北市,2014/04/11,林口,-,-,-,-,-,38,-,-,-,-,-,-
858,新北市,2014/04/11,林口,4.5,0.49,-,53.1,59,-,25.03,2.56,22.46,1.41,22.85,72.77
859,新北市,2014/04/11,萬里,-,-,-,-,-,16,-,-,-,-,-,-
860,新北市,2014/04/11,萬里,2.5,0.29,-,38.3,32,-,10.87,2.41,8.46,3.41,21.43,80.35
861,新北市,2014/04/10,板橋,-,-,-,-,-,17,-,-,-,-,-,-
862,新北市,2014/04/10,板橋,3.1,0.47,-,45,36,-,20.37,2.18,18.2,3.36,23.38,70.93
863,新北市,2014/04/10,三重,-,-,-,-,-,21,-,-,-,-,-,-
864,新北市,2014/04/10,三重,3.3,1.46,-,-,53,-,93.11,49.73,43.38,-,23.76,66.87
865,新北市,2014/04/10,菜寮,-,-,-,-,-,18,-,-,-,-,-,-
866,新北市,2014/04/10,菜寮,2.7,0.42,-,44.9,31,-,14.83,1.85,12.97,3.1,23.23,64.48
867,新北市,2014/04/10,永和,-,-,-,-,-,17,-,-,-,-,-,-
868,新北市,2014/04/10,永和,2.5,0.59,-,45.1,31,-,23.94,6.98,16.96,3.21,23.92,72.07
869,新北市,2014/04/10,新莊,-,-,-,-,-,17,-,-,-,-,-,-
870,新北市,2014/04/10,新莊,3.5,0.44,-,46.9,33,-,16.63,3.02,13.6,4.66,23.03,67.37
871,新北市,2014/04/10,新店,-,-,-,-,-,17,-,-,-,-,-,-
872,新北市,2014/04/10,新店,1.9,0.41,-,46,30,-,12.45,1.68,10.76,2.36,24.36,66.88
873,新北市,2014/04/10,淡水,-,-,-,-,-,19,-,-,-,-,-,-
874,新北市,2014/04/10,淡水,2.4,0.32,-,47.1,32,-,9.28,1.89,7.39,-,-,-
875,新北市,2014/04/10,汐止,-,-,-,-,-,19,-,-,-,-,-,-
876,新北市,2014/04/10,汐止,3.6,0.34,-,35,31,-,18.93,2.19,16.74,2.44,22.18,77.54
877,新北市,2014/04/10,土城,-,-,-,-,-,20,-,-,-,-,-,-
878,新北市,2014/04/10,土城,2.1,0.45,-,48.7,36,-,14.77,1.33,13.42,1.93,23.13,67.47
879,新北市,2014/04/10,林口,-,-,-,-,-,21,-,-,-,-,-,-
880,新北市,2014/04/10,林口,2.6,0.3,-,52.1,37,-,10.9,1.89,9.01,3.66,21.82,71.92
881,新北市,2014/04/10,萬里,-,-,-,-,-,14,-,-,-,-,-,-
882,新北市,2014/04/10,萬里,2.2,0.24,-,50.3,27,-,5.72,1.19,4.54,3.62,20.82,80.18
883,新北市,2014/04/09,板橋,-,-,-,-,-,31,-,-,-,-,-,-
884,新北市,2014/04/09,板橋,5.2,0.76,-,22.8,55,-,34.94,7.99,26.95,1.78,22.27,82.18
885,新北市,2014/04/09,三重,-,-,-,-,-,28,-,-,-,-,-,-
886,新北市,2014/04/09,三重,3.4,1.81,-,-,65,-,108.91,65.41,43.5,-,22.22,79.16
887,新北市,2014/04/09,菜寮,-,-,-,-,-,31,-,-,-,-,-,-
888,新北市,2014/04/09,菜寮,3.8,0.64,-,26.5,47,-,29.46,6.18,23.28,1.64,21.8,78.89
889,新北市,2014/04/09,永和,-,-,-,-,-,25,-,-,-,-,-,-
890,新北市,2014/04/09,永和,1.4,1.08,-,22.8,39,-,41.48,17.04,24.44,1.71,22.96,81.53
891,新北市,2014/04/09,新莊,-,-,-,-,-,30,-,-,-,-,-,-
892,新北市,2014/04/09,新莊,3.6,0.84,-,25.6,50,-,31.74,5.85,25.89,2.27,21.63,81.2
893,新北市,2014/04/09,新店,-,-,-,-,-,22,-,-,-,-,-,-
894,新北市,2014/04/09,新店,1.3,0.52,-,27.4,36,-,20.38,3.59,16.79,1.38,22.86,79.58
895,新北市,2014/04/09,淡水,-,-,-,-,-,23,-,-,-,-,-,-
896,新北市,2014/04/09,淡水,1.7,0.43,-,32.6,41,-,12.39,1.79,10.6,-,-,-
897,新北市,2014/04/09,汐止,-,-,-,-,-,24,-,-,-,-,-,-
898,新北市,2014/04/09,汐止,3.3,0.42,-,20.6,38,-,26.17,4.61,21.56,1.39,20.78,90.28
899,新北市,2014/04/09,土城,-,-,-,-,-,31,-,-,-,-,-,-
900,新北市,2014/04/09,土城,2.9,0.73,-,27.5,55,-,31.86,9.45,22.41,1.31,21.78,79.81
901,新北市,2014/04/09,林口,-,-,-,-,-,30,-,-,-,-,-,-
902,新北市,2014/04/09,林口,2.9,0.39,-,33.2,54,-,-,-,-,1.67,19.99,88.86
903,新北市,2014/04/09,萬里,-,-,-,-,-,18,-,-,-,-,-,-
904,新北市,2014/04/09,萬里,1.8,0.26,-,45.4,29,-,7.24,1.51,5.73,2.57,20.28,89.82
905,新北市,2014/04/08,板橋,-,-,-,-,-,41,-,-,-,-,-,-
906,新北市,2014/04/08,板橋,8.9,0.98,-,22.4,69,-,48.07,10.99,37.08,1.63,22.49,81.48
907,新北市,2014/04/08,三重,-,-,-,-,-,35,-,-,-,-,-,-
908,新北市,2014/04/08,三重,5.1,1.72,-,-,78,-,109.3,61.16,48.14,-,22.48,79.48
909,新北市,2014/04/08,菜寮,-,-,-,-,-,42,-,-,-,-,-,-
910,新北市,2014/04/08,菜寮,3.8,0.82,-,26.9,59,-,37.41,6.79,30.63,1.33,22.12,78.5
911,新北市,2014/04/08,永和,-,-,-,-,-,34,-,-,-,-,-,-
912,新北市,2014/04/08,永和,4.5,1.28,-,18.5,52,-,54.9,19.54,35.36,1.29,23.25,82.5
913,新北市,2014/04/08,新莊,-,-,-,-,-,42,-,-,-,-,-,-
914,新北市,2014/04/08,新莊,4.5,0.93,-,23.5,60,-,39.75,6.29,33.45,1.95,22.04,81.01
915,新北市,2014/04/08,新店,-,-,-,-,-,28,-,-,-,-,-,-
916,新北市,2014/04/08,新店,2,0.69,-,25.8,44,-,28.82,4.94,23.89,1.22,23.15,79.26
917,新北市,2014/04/08,淡水,-,-,-,-,-,28,-,-,-,-,-,-
918,新北市,2014/04/08,淡水,1.9,0.47,-,30.5,47,-,17.48,1.92,15.56,-,-,-
919,新北市,2014/04/08,汐止,-,-,-,-,-,38,-,-,-,-,-,-
920,新北市,2014/04/08,汐止,3.2,0.58,-,12.9,48,-,31.31,7.7,23.59,1.58,21.11,88.87
921,新北市,2014/04/08,土城,-,-,-,-,-,39,-,-,-,-,-,-
922,新北市,2014/04/08,土城,3.5,0.86,-,27.5,62,-,39.2,9.04,30.16,1.09,21.93,79.76
923,新北市,2014/04/08,林口,-,-,-,-,-,34,-,-,-,-,-,-
924,新北市,2014/04/08,林口,4,0.43,-,36.9,52,-,19.49,2.41,17.07,1.13,20.62,86.43
925,新北市,2014/04/08,萬里,-,-,-,-,-,24,-,-,-,-,-,-
926,新北市,2014/04/08,萬里,1.8,0.33,-,36.7,38,-,12.5,2.34,10.15,1.87,20.05,89.38
927,新北市,2014/04/07,板橋,-,-,-,-,-,36,-,-,-,-,-,-
928,新北市,2014/04/07,板橋,6.3,0.88,-,28.3,57,-,47.48,9.98,37.5,1.23,19.68,87.55
929,新北市,2014/04/07,三重,-,-,-,-,-,34,-,-,-,-,-,-
930,新北市,2014/04/07,三重,3.5,1.8,-,-,65,-,142.68,85.29,57.39,-,19.9,84.28
931,新北市,2014/04/07,菜寮,-,-,-,-,-,34,-,-,-,-,-,-
932,新北市,2014/04/07,菜寮,3.1,0.76,-,30.7,48,-,40.38,5.09,35.29,1,19.58,83.48
933,新北市,2014/04/07,永和,-,-,-,-,-,31,-,-,-,-,-,-
934,新北市,2014/04/07,永和,2.4,1.59,-,23.5,44,-,79.06,34.84,44.21,1.17,20.08,89.21
935,新北市,2014/04/07,新莊,-,-,-,-,-,37,-,-,-,-,-,-
936,新北市,2014/04/07,新莊,3.1,0.95,-,27.4,47,-,47.9,7.98,39.92,1.62,19.3,89.28
937,新北市,2014/04/07,新店,-,-,-,-,-,28,-,-,-,-,-,-
938,新北市,2014/04/07,新店,3.2,0.84,-,31.1,43,-,40.85,8.45,32.4,1.37,20.67,83.81
939,新北市,2014/04/07,淡水,-,-,-,-,-,26,-,-,-,-,-,-
940,新北市,2014/04/07,淡水,2,0.51,-,40.4,41,-,20.89,2.53,18.35,-,-,-
941,新北市,2014/04/07,汐止,-,-,-,-,-,35,-,-,-,-,-,-
942,新北市,2014/04/07,汐止,1.5,0.75,-,22.6,42,-,48.46,11.84,36.63,1.06,19.27,92.28
943,新北市,2014/04/07,土城,-,-,-,-,-,35,-,-,-,-,-,-
944,新北市,2014/04/07,土城,3.7,0.83,-,25.9,52,-,47.73,11.35,36.38,1.09,19.44,86.17
945,新北市,2014/04/07,林口,-,-,-,-,-,29,-,-,-,-,-,-
946,新北市,2014/04/07,林口,2.6,0.45,-,42,42,-,26.52,4.37,22.14,1.39,18.1,91.95
947,新北市,2014/04/07,萬里,-,-,-,-,-,24,-,-,-,-,-,-
948,新北市,2014/04/07,萬里,3.4,0.37,-,44,42,-,14.72,2.34,12.37,1.68,19.37,89.36
949,新北市,2014/04/06,板橋,-,-,-,-,-,27,-,-,-,-,-,-
950,新北市,2014/04/06,板橋,1.6,0.43,-,52.6,64,-,17.3,1.76,15.53,2.96,20.67,68.36
951,新北市,2014/04/06,三重,-,-,-,-,-,32,-,-,-,-,-,-
952,新北市,2014/04/06,三重,2.9,1.02,-,-,83,-,68.48,29.67,38.81,-,21.05,65.93
953,新北市,2014/04/06,菜寮,-,-,-,-,-,30,-,-,-,-,-,-
954,新北市,2014/04/06,菜寮,2.2,0.36,-,55.5,62,-,11.99,1.09,10.89,3.42,20.61,64.59
955,新北市,2014/04/06,永和,-,-,-,-,-,29,-,-,-,-,-,-
956,新北市,2014/04/06,永和,2.3,0.43,-,55.9,55,-,14.26,2.11,12.15,3.19,21.11,70.32
957,新北市,2014/04/06,新莊,-,-,-,-,-,30,-,-,-,-,-,-
958,新北市,2014/04/06,新莊,2.1,0.46,-,52.3,61,-,16.48,1.63,14.81,5.37,20.37,66.31
959,新北市,2014/04/06,新店,-,-,-,-,-,29,-,-,-,-,-,-
960,新北市,2014/04/06,新店,1.9,0.34,-,55.8,56,-,10.68,1.9,8.78,2.8,21.65,65.44
961,新北市,2014/04/06,淡水,-,-,-,-,-,31,-,-,-,-,-,-
962,新北市,2014/04/06,淡水,2.3,0.3,-,61.7,62,-,6.48,0.71,5.76,-,-,-
963,新北市,2014/04/06,汐止,-,-,-,-,-,31,-,-,-,-,-,-
964,新北市,2014/04/06,汐止,2.7,0.33,-,46.6,59,-,16.22,2.4,13.81,2.65,19.63,75.32
965,新北市,2014/04/06,土城,-,-,-,-,-,31,-,-,-,-,-,-
966,新北市,2014/04/06,土城,1.8,0.36,-,59.9,59,-,10.65,1.22,9.43,1.99,20.84,63.87
967,新北市,2014/04/06,林口,-,-,-,-,-,31,-,-,-,-,-,-
968,新北市,2014/04/06,林口,2.8,0.29,-,62.6,62,-,8.99,0.93,8.06,4.78,19.09,72.38
969,新北市,2014/04/06,萬里,-,-,-,-,-,27,-,-,-,-,-,-
970,新北市,2014/04/06,萬里,2.5,0.25,-,68.5,64,-,4.53,0.9,3.63,5.54,19.01,74.07
971,新北市,2014/04/05,板橋,-,-,-,-,-,29,-,-,-,-,-,-
972,新北市,2014/04/05,板橋,4.1,0.51,-,51.1,65,-,19.55,1.9,17.64,1.88,21.73,57.11
973,新北市,2014/04/05,三重,-,-,-,-,-,34,-,-,-,-,-,-
974,新北市,2014/04/05,三重,3.9,1.17,-,-,81,-,78.33,35.42,42.91,-,22.11,54.79
975,新北市,2014/04/05,菜寮,-,-,-,-,-,32,-,-,-,-,-,-
976,新北市,2014/04/05,菜寮,3.3,0.51,-,50.5,60,-,18.86,1.95,16.91,1.86,21.86,51.76
977,新北市,2014/04/05,永和,-,-,-,-,-,30,-,-,-,-,-,-
978,新北市,2014/04/05,永和,2.7,0.69,-,46.2,58,-,28.73,7.39,21.34,1.59,23.02,57.39
979,新北市,2014/04/05,新莊,-,-,-,-,-,30,-,-,-,-,-,-
980,新北市,2014/04/05,新莊,2.8,0.54,-,51.3,61,-,18.08,1.48,16.6,2.03,21.67,54.73
981,新北市,2014/04/05,新店,-,-,-,-,-,30,-,-,-,-,-,-
982,新北市,2014/04/05,新店,1.9,0.39,-,54,56,-,12.95,1.91,11.04,1.66,22.37,57.28
983,新北市,2014/04/05,淡水,-,-,-,-,-,31,-,-,-,-,-,-
984,新北市,2014/04/05,淡水,3.2,0.42,-,47.8,62,-,14.02,1.13,12.89,-,-,-
985,新北市,2014/04/05,汐止,-,-,-,-,-,31,-,-,-,-,-,-
986,新北市,2014/04/05,汐止,5.2,0.43,-,37.6,57,-,21.48,2.8,18.69,1.45,20.88,65.01
987,新北市,2014/04/05,土城,-,-,-,-,-,33,-,-,-,-,-,-
988,新北市,2014/04/05,土城,2.4,0.44,-,56.6,62,-,12.99,1.4,11.58,1.59,21.62,54.94
989,新北市,2014/04/05,林口,-,-,-,-,-,33,-,-,-,-,-,-
990,新北市,2014/04/05,林口,4,0.38,-,57.4,63,-,12.2,1.2,10.96,1.68,19.91,60.76
991,新北市,2014/04/05,萬里,-,-,-,-,-,24,-,-,-,-,-,-
992,新北市,2014/04/05,萬里,3.2,0.29,-,50.5,55,-,7.95,2.16,5.79,3.82,18.09,74.83
993,新北市,2014/04/04,板橋,-,-,-,-,-,29,-,-,-,-,-,-
994,新北市,2014/04/04,板橋,2.5,0.43,-,48.7,63,-,19.99,2.1,17.88,2.81,18.79,64.43
995,新北市,2014/04/04,三重,-,-,-,-,-,33,-,-,-,-,-,-
996,新北市,2014/04/04,三重,3.4,1.33,-,-,90,-,92.71,47.73,44.98,-,19.38,60.88
997,新北市,2014/04/04,菜寮,-,-,-,-,-,32,-,-,-,-,-,-
998,新北市,2014/04/04,菜寮,3.4,0.41,-,51.9,58,-,15.55,1.71,13.84,2.85,18.84,59.14
999,新北市,2014/04/04,永和,-,-,-,-,-,29,-,-,-,-,-,-
1000,新北市,2014/04/04,永和,1.8,0.5,-,50.3,55,-,20.08,4.23,15.85,2.56,19.28,68.58
1001,新北市,2014/04/04,新莊,-,-,-,-,-,29,-,-,-,-,-,-
1002,新北市,2014/04/04,新莊,2.9,0.39,-,53.6,58,-,14.4,1.86,12.54,4.33,18.89,61.53
1003,新北市,2014/04/04,新店,-,-,-,-,-,29,-,-,-,-,-,-
1004,新北市,2014/04/04,新店,2.3,0.37,-,52.1,59,-,12.57,0.92,11.62,2.27,19.61,64.25
1005,新北市,2014/04/04,淡水,-,-,-,-,-,31,-,-,-,-,-,-
1006,新北市,2014/04/04,淡水,3.1,0.31,-,57.7,62,-,7.45,1.05,6.4,-,-,-
1007,新北市,2014/04/04,汐止,-,-,-,-,-,32,-,-,-,-,-,-
1008,新北市,2014/04/04,汐止,3.6,0.34,-,48,56,-,15.3,1.27,14.04,2.05,18.32,69.7
1009,新北市,2014/04/04,土城,-,-,-,-,-,31,-,-,-,-,-,-
1010,新北市,2014/04/04,土城,2.8,0.37,-,56.5,61,-,12.08,0.84,11.22,1.94,18.63,62.41
1011,新北市,2014/04/04,林口,-,-,-,-,-,35,-,-,-,-,-,-
1012,新北市,2014/04/04,林口,2.8,0.31,-,56,60,-,9.18,0.61,8.54,3.1,17.18,68.88
1013,新北市,2014/04/04,萬里,-,-,-,-,-,27,-,-,-,-,-,-
1014,新北市,2014/04/04,萬里,3,0.27,-,61.5,89,-,6.85,1.72,5.13,4.36,17.46,68.88
1015,新北市,2014/04/03,板橋,-,-,-,-,-,35,-,-,-,-,-,-
1016,新北市,2014/04/03,板橋,4.6,0.76,-,13.4,60,-,39.19,7.83,31.36,1.49,19.21,85.66
1017,新北市,2014/04/03,三重,-,-,-,-,-,37,-,-,-,-,-,-
1018,新北市,2014/04/03,三重,4.9,2.13,-,-,74,-,141.61,94.89,46.72,-,19.56,81.52
1019,新北市,2014/04/03,菜寮,-,-,-,-,-,34,-,-,-,-,-,-
1020,新北市,2014/04/03,菜寮,4,0.76,-,17.3,52,-,37.3,7.17,30.12,1.34,19.07,81.5
1021,新北市,2014/04/03,永和,-,-,-,-,-,29,-,-,-,-,-,-
1022,新北市,2014/04/03,永和,2.9,1.19,-,12.8,47,-,55.22,23.68,31.54,1.12,19.61,87.67
1023,新北市,2014/04/03,新莊,-,-,-,-,-,33,-,-,-,-,-,-
1024,新北市,2014/04/03,新莊,5,0.65,-,18.8,47,-,31.73,4.64,27.09,1.94,18.89,85.71
1025,新北市,2014/04/03,新店,-,-,-,-,-,29,-,-,-,-,-,-
1026,新北市,2014/04/03,新店,3.3,0.6,-,19.2,49,-,28.99,4.11,24.88,1.26,19.91,84.55
1027,新北市,2014/04/03,淡水,-,-,-,-,-,24,-,-,-,-,-,-
1028,新北市,2014/04/03,淡水,2.1,0.42,-,33.8,39,-,14.6,1.82,12.78,-,-,-
1029,新北市,2014/04/03,汐止,-,-,-,-,-,30,-,-,-,-,-,-
1030,新北市,2014/04/03,汐止,3.2,0.5,-,19.1,40,-,31.18,4.34,26.84,1.28,18.63,91.97
1031,新北市,2014/04/03,土城,-,-,-,-,-,37,-,-,-,-,-,-
1032,新北市,2014/04/03,土城,4.9,0.65,-,15.1,58,-,36.46,9.4,27.06,0.99,18.63,85.74
1033,新北市,2014/04/03,林口,-,-,-,-,-,28,-,-,-,-,-,-
1034,新北市,2014/04/03,林口,2.7,0.37,-,31.1,43,-,17.79,1.71,16.08,1.2,17.38,90.37
1035,新北市,2014/04/03,萬里,-,-,-,-,-,19,-,-,-,-,-,-
1036,新北市,2014/04/03,萬里,1.8,0.28,-,41.9,33,-,10.26,2.34,7.93,2.58,18.21,87.09
1037,新北市,2014/04/02,板橋,-,-,-,-,-,27,-,-,-,-,-,-
1038,新北市,2014/04/02,板橋,2.2,0.65,-,22.7,47,-,32.31,4.31,28.01,1.48,19.32,80.11
1039,新北市,2014/04/02,三重,-,-,-,-,-,25,-,-,-,-,-,-
1040,新北市,2014/04/02,三重,3.9,1.61,-,-,60,-,106.45,64.18,42.27,-,19.37,77.95
1041,新北市,2014/04/02,菜寮,-,-,-,-,-,28,-,-,-,-,-,-
1042,新北市,2014/04/02,菜寮,2.7,0.58,-,28.2,43,-,25.43,3.13,22.29,1.43,19.02,77.96
1043,新北市,2014/04/02,永和,-,-,-,-,-,23,-,-,-,-,-,-
1044,新北市,2014/04/02,永和,1.7,0.87,-,24.1,37,-,34.89,10.43,24.46,1.24,19.53,83.73
1045,新北市,2014/04/02,新莊,-,-,-,-,-,28,-,-,-,-,-,-
1046,新北市,2014/04/02,新莊,2.7,0.57,-,25.6,48,-,29.04,3.5,25.54,2.17,19.05,78.53
1047,新北市,2014/04/02,新店,-,-,-,-,-,24,-,-,-,-,-,-
1048,新北市,2014/04/02,新店,2,0.5,-,26.7,40,-,21.04,3.2,17.84,1.28,19.96,80.08
1049,新北市,2014/04/02,淡水,-,-,-,-,-,26,-,-,-,-,-,-
1050,新北市,2014/04/02,淡水,1.8,0.46,-,32.2,43,-,14.11,2.74,11.38,-,-,-
1051,新北市,2014/04/02,汐止,-,-,-,-,-,25,-,-,-,-,-,-
1052,新北市,2014/04/02,汐止,1.5,0.38,-,24.7,38,-,22,3.19,18.81,1.38,18.41,88.72
1053,新北市,2014/04/02,土城,-,-,-,-,-,25,-,-,-,-,-,-
1054,新北市,2014/04/02,土城,2.4,0.54,-,26.4,45,-,24.89,2.92,21.97,1.15,19.08,78.79
1055,新北市,2014/04/02,林口,-,-,-,-,-,-,-,-,-,-,-,-
1056,新北市,2014/04/02,萬里,-,-,-,-,-,25,-,-,-,-,-,-
1057,新北市,2014/04/02,萬里,1.7,0.28,-,43.6,47,-,8.03,1.77,6.26,2.03,17.91,85.48
1058,新北市,2014/04/01,板橋,-,-,-,-,-,14,-,-,-,-,-,-
