序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
101,臺北市,2009/08/15,陽明,2.9,0.27,390.54,44.7,58,40,32.0,7.74,0.9,6.83,-,-,-,23.23,94.56,54.0
102,臺北市,2009/08/15,士林,4.6,0.52,-,27.4,63,69,32.0,26.74,6.75,19.99,-,-,-,30.03,75.76,74.0
103,臺北市,2009/08/14,松山,4.7,0.61,412.91,25.6,50,51,33.0,31.38,6.67,24.72,2.107,0.28,1.83,30.05,71.14,50.0
104,臺北市,2009/08/14,古亭,5.0,0.8,-,24.4,52,62,32.0,37.6,9.02,28.58,2.198,0.332,1.87,30.1,76.38,56.0
105,臺北市,2009/08/14,中山,5.2,1.07,-,14.5,32,58,36.0,53.82,23.49,30.33,2.504,0.394,2.11,30.34,74.59,54.0
106,臺北市,2009/08/14,萬華,5.2,0.84,-,17.8,42,54,27.0,34.94,9.38,25.56,-,-,-,29.69,77.05,52.0
107,臺北市,2009/08/14,陽明,2.9,0.19,382.21,32.4,43,27,18.0,6.78,1.99,4.79,-,-,-,22.76,92.48,49.0
108,臺北市,2009/08/14,士林,4.0,0.51,-,16.4,37,59,19.0,24.47,6.97,17.5,-,-,-,29.39,77.12,54.0
109,臺北市,2009/08/13,松山,3.9,0.73,418.8,8.3,14,44,25.0,43.23,13.22,30.0,2.193,0.341,1.85,29.27,76.18,44.0
110,臺北市,2009/08/13,古亭,3.5,0.86,-,21.6,53,46,21.0,39.92,14.58,25.34,2.19,0.333,1.86,28.79,83.21,77.0
111,臺北市,2009/08/13,中山,4.1,1.12,-,18.4,44,47,35.0,60.43,24.99,35.44,2.516,0.396,2.12,29.18,80.96,78.0
112,臺北市,2009/08/13,萬華,2.9,0.97,-,26.5,64,41,23.0,34.66,10.93,23.73,-,-,-,28.42,84.07,96.0
113,臺北市,2009/08/13,陽明,2.6,0.19,383.51,31.2,52,24,17.0,6.29,1.78,4.51,-,-,-,22.29,93.86,64.0
114,臺北市,2009/08/13,士林,2.9,0.62,-,26.8,64,55,20.0,27.57,6.34,21.22,-,-,-,28.5,82.01,100.0
115,臺北市,2009/08/12,松山,4.1,0.82,419.43,15.7,39,36,23.0,47.38,19.46,27.92,2.293,0.401,1.89,28.83,78.9,53.0
116,臺北市,2009/08/12,古亭,3.8,0.91,-,18.2,45,46,21.0,42.51,16.67,25.83,2.268,0.353,1.92,28.8,83.53,68.0
117,臺北市,2009/08/12,中山,4.2,1.08,-,14.1,34,43,29.0,60.48,27.16,33.32,2.53,0.374,2.16,29.61,78.55,48.0
118,臺北市,2009/08/12,萬華,3.7,0.91,-,21.2,50,39,20.0,33.75,11.6,22.15,-,-,-,28.65,82.36,72.0
119,臺北市,2009/08/12,陽明,2.8,0.18,383.28,29.4,43,20,13.0,4.84,0.85,3.96,-,-,-,22.24,-,53.0
120,臺北市,2009/08/12,士林,3.6,0.73,-,20.9,51,50,17.0,35.8,11.69,24.11,-,-,-,28.54,81.06,63.0
121,臺北市,2009/08/11,松山,4.3,0.63,408.07,17.2,36,37,21.0,35.38,11.36,24.02,2.128,0.303,1.83,29.96,69.93,44.0
122,臺北市,2009/08/11,古亭,4.7,0.68,-,15.4,32,47,21.0,32.84,11.46,21.38,2.15,0.295,1.86,30.37,75.95,47.0
123,臺北市,2009/08/11,中山,4.9,1.04,-,9.8,26,45,28.0,52.33,24.29,28.04,2.458,0.371,2.09,31.57,68.89,45.0
124,臺北市,2009/08/11,萬華,4.0,0.76,-,16.4,35,40,22.0,28.05,8.05,20.0,-,-,-,30.24,74.29,40.0
125,臺北市,2009/08/11,陽明,2.2,0.18,380.3,29.9,41,21,12.0,5.42,1.38,4.04,-,-,-,22.83,-,41.0
126,臺北市,2009/08/11,士林,5.2,0.51,-,23.3,45,54,17.0,25.06,6.95,18.11,-,-,-,30.4,71.9,52.0
127,臺北市,2009/08/10,松山,3.9,0.78,411.93,12.2,30,30,20.0,43.39,15.85,27.54,2.318,0.363,1.96,28.88,77.15,39.0
128,臺北市,2009/08/10,古亭,3.2,0.94,-,14.3,31,35,16.0,41.27,14.69,26.58,2.362,0.377,1.99,29.23,83.92,38.0
129,臺北市,2009/08/10,中山,4.3,1.22,-,11.4,25,31,23.0,58.56,29.49,29.08,-,-,-,29.95,79.02,39.0
130,臺北市,2009/08/10,萬華,2.6,0.99,-,15.6,36,27,17.0,35.65,13.16,22.48,-,-,-,28.92,83.07,46.0
131,臺北市,2009/08/10,陽明,2.0,0.21,384.01,28.2,37,11,8.0,4.81,0.73,4.06,-,-,-,22.42,-,51.0
132,臺北市,2009/08/10,士林,4.1,0.62,-,19.1,45,37,11.0,28.52,8.68,19.84,-,-,-,28.71,81.58,65.0
133,臺北市,2009/08/09,松山,2.6,0.59,404.27,6.3,12,19,15.0,33.02,9.89,23.12,2.165,0.229,1.94,27.32,85.71,19.0
134,臺北市,2009/08/09,古亭,2.4,0.73,-,6.7,12,28,13.0,38.23,14.37,23.86,2.239,0.263,1.98,27.61,92.57,28.0
135,臺北市,2009/08/09,中山,3.0,0.82,-,8.4,13,20,18.0,45.53,20.91,24.62,-,-,-,27.69,87.61,20.0
136,臺北市,2009/08/09,萬華,2.3,0.75,-,7.0,14,21,10.0,32.68,12.06,20.62,-,-,-,27.19,91.35,21.0
137,臺北市,2009/08/09,陽明,1.9,0.18,385.7,25.7,29,5,4.0,4.43,1.0,3.43,-,-,-,21.31,61.79,25.0
138,臺北市,2009/08/09,士林,2.5,0.44,-,15.3,24,25,8.0,20.17,4.56,15.6,-,-,-,26.95,88.38,26.0
139,臺北市,2009/08/08,松山,2.3,0.39,387.46,19.1,26,21,13.0,18.56,5.75,12.81,1.929,0.128,1.8,28.05,80.17,25.0
140,臺北市,2009/08/08,古亭,2.2,0.57,-,16.9,25,26,13.0,24.95,10.87,14.08,2.045,0.188,1.86,29.17,85.58,26.0
141,臺北市,2009/08/08,中山,2.0,0.62,-,17.1,25,24,16.0,29.83,13.24,16.6,-,-,-,29.44,81.17,24.0
142,臺北市,2009/08/08,萬華,1.8,0.6,-,18.1,25,24,10.0,21.1,8.11,12.97,-,-,-,28.76,84.88,26.0
143,臺北市,2009/08/08,陽明,2.0,0.17,379.05,26.3,28,7,4.0,3.3,1.57,1.73,-,-,-,22.23,95.86,25.0
144,臺北市,2009/08/08,士林,-,0.37,-,21.3,30,28,10.0,15.84,5.08,10.76,-,-,-,27.89,78.65,32.0
145,臺北市,2009/08/07,松山,1.9,0.13,377.18,25.7,28,25,12.0,4.06,2.28,1.77,1.665,0.01,1.66,26.34,89.3,26.0
146,臺北市,2009/08/07,古亭,1.4,0.16,-,22.3,24,29,12.0,5.11,1.58,3.53,1.767,0.017,1.75,28.14,90.03,29.0
147,臺北市,2009/08/07,中山,1.7,0.16,-,23.4,25,22,16.0,7.62,2.74,4.88,-,-,-,28.2,86.37,23.0
148,臺北市,2009/08/07,萬華,1.1,0.12,-,22.3,24,29,13.0,4.63,0.85,3.77,-,-,-,27.91,87.94,29.0
149,臺北市,2009/08/07,陽明,1.7,0.12,375.68,25.0,29,-,2.0,2.76,2.03,0.72,-,-,-,22.26,98.16,26.0
150,臺北市,2009/08/07,士林,1.1,0.09,-,25.1,27,30,8.0,-,-,-,-,-,-,28.26,83.13,30.0
151,臺北市,2009/08/06,松山,3.1,0.36,389.64,13.6,19,31,20.0,23.02,8.19,14.83,1.849,0.16,1.69,28.71,81.13,31.0
152,臺北市,2009/08/06,古亭,4.5,0.48,-,9.9,16,42,21.0,25.29,7.24,18.05,2.079,0.22,1.86,28.87,87.33,42.0
153,臺北市,2009/08/06,中山,3.0,0.73,-,11.0,14,38,27.0,36.98,18.82,18.15,2.17,0.24,1.93,28.89,85.18,38.0
154,臺北市,2009/08/06,萬華,5.8,0.41,-,13.8,22,33,19.0,20.44,4.91,15.53,-,-,-,28.52,85.57,33.0
155,臺北市,2009/08/06,陽明,1.7,0.07,378.55,21.1,29,5,3.0,2.81,1.18,1.63,-,-,-,22.36,98.14,28.0
156,臺北市,2009/08/06,士林,1.4,0.19,-,19.5,27,36,13.0,9.07,2.43,6.64,-,-,-,28.43,84.65,36.0
157,臺北市,2009/08/05,松山,4.4,0.67,411.36,19.7,40,41,29.0,32.51,7.8,24.71,2.086,0.308,1.78,29.21,76.75,59.0
158,臺北市,2009/08/05,古亭,5.3,0.74,-,19.4,44,44,26.0,34.56,11.06,23.5,2.189,0.332,1.86,29.72,80.61,56.0
159,臺北市,2009/08/05,中山,5.5,1.0,-,15.6,30,43,31.0,45.23,17.77,27.46,2.465,0.366,2.1,30.8,74.92,43.0
160,臺北市,2009/08/05,萬華,4.8,0.54,-,20.1,42,38,24.0,24.13,6.95,17.19,-,-,-,29.63,77.29,40.0
161,臺北市,2009/08/05,陽明,1.7,0.11,390.5,19.7,32,11,9.0,4.6,1.37,3.22,-,-,-,22.11,96.98,30.0
162,臺北市,2009/08/05,士林,3.3,0.43,-,23.3,42,47,17.0,20.66,6.74,13.92,-,-,-,29.49,78.18,47.0
163,臺北市,2009/08/04,松山,3.3,0.58,406.42,9.8,18,28,19.0,33.01,9.6,23.4,2.028,0.281,1.75,28.91,78.66,28.0
164,臺北市,2009/08/04,古亭,4.0,0.74,-,9.8,21,37,17.0,39.03,16.14,22.88,2.144,0.309,1.84,29.38,83.49,37.0
165,臺北市,2009/08/04,中山,3.9,0.99,-,8.7,16,35,26.0,50.8,22.42,28.38,2.366,0.327,2.04,29.82,80.04,35.0
166,臺北市,2009/08/04,萬華,2.6,0.71,-,7.1,9,29,20.0,33.14,11.86,21.28,-,-,-,29.11,81.02,29.0
167,臺北市,2009/08/04,陽明,2.2,0.15,394.18,19.6,30,12,8.0,5.55,2.11,3.43,-,-,-,22.25,96.3,34.0
168,臺北市,2009/08/04,士林,3.1,0.5,-,14.7,31,42,16.0,25.54,5.81,19.73,-,-,-,29.14,79.93,42.0
169,臺北市,2009/08/03,松山,2.5,0.36,388.28,11.0,20,25,17.0,19.98,8.04,11.94,1.823,0.157,1.67,31.6,66.7,35.0
170,臺北市,2009/08/03,古亭,3.1,0.45,-,9.2,16,30,16.0,23.1,10.31,12.79,1.973,0.221,1.75,31.96,71.81,30.0
171,臺北市,2009/08/03,中山,3.5,0.67,-,8.8,15,31,23.0,35.27,17.93,17.33,2.194,0.257,1.94,32.7,67.13,31.0
172,臺北市,2009/08/03,萬華,1.2,0.44,-,9.9,17,23,17.0,17.8,6.24,11.56,-,-,-,31.46,71.2,27.0
173,臺北市,2009/08/03,陽明,1.7,0.1,383.02,16.0,27,8,7.0,3.99,1.39,2.6,-,-,-,23.6,92.53,37.0
174,臺北市,2009/08/03,士林,2.4,0.25,-,13.8,25,35,13.0,13.9,3.34,10.55,-,-,-,30.93,71.75,39.0
175,臺北市,2009/08/02,松山,1.9,0.2,380.5,9.1,12,25,16.0,10.73,6.88,3.85,1.683,0.067,1.62,31.94,63.65,25.0
176,臺北市,2009/08/02,古亭,1.7,0.15,-,8.1,10,24,12.0,9.47,5.71,3.76,1.735,0.041,1.69,32.5,67.17,24.0
177,臺北市,2009/08/02,中山,2.0,0.3,-,8.8,11,40,21.0,16.39,9.58,6.81,1.884,0.038,1.85,32.65,65.96,40.0
178,臺北市,2009/08/02,萬華,1.1,0.3,-,7.2,9,21,14.0,12.01,6.08,5.93,-,-,-,32.31,64.86,21.0
179,臺北市,2009/08/02,陽明,2.9,0.06,377.89,9.3,11,7,6.0,3.12,1.55,1.57,-,-,-,23.55,93.34,11.0
180,臺北市,2009/08/02,士林,1.4,0.12,-,11.5,15,29,9.0,6.6,2.74,3.86,-,-,-,31.6,67.4,29.0
181,臺北市,2009/08/01,松山,2.2,0.27,383.17,16.0,23,27,18.0,14.12,5.1,9.02,1.786,0.107,1.68,31.26,63.94,27.0
182,臺北市,2009/08/01,古亭,2.0,0.3,-,14.3,18,29,16.0,14.83,6.27,8.55,1.809,0.08,1.73,31.94,66.96,29.0
183,臺北市,2009/08/01,中山,2.6,0.4,-,13.3,18,25,22.0,21.77,9.01,12.76,1.981,0.082,1.9,31.8,67.08,25.0
