序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
640,臺中市,2013/12/15,忠明,2.2,0.69,-,10.9,23,20,17.0,36.22,14.33,21.89,2.039,0.225,1.81,1.14,20.5,86.25,23.0
641,臺中市,2013/12/15,豐原,2.4,0.5,-,11.8,25,15,14.0,18.83,5.24,13.58,2.009,0.206,1.8,1.41,19.66,92.51,24.0
642,臺中市,2013/12/15,沙鹿,1.9,0.45,-,14.4,28,29,26.0,22.57,5.09,17.48,-,-,-,2.62,20.9,91.67,29.0
643,臺中市,2013/12/15,大里,2.9,0.74,437.6,8.2,19,33,23.0,45.52,20.62,24.91,2.226,0.326,1.9,1.22,20.4,83.74,33.0
644,臺中市,2013/12/14,西屯,3.0,0.34,-,25.0,34,43,27.0,15.85,1.35,14.51,1.912,0.141,1.77,3.38,20.67,80.4,43.0
645,臺中市,2013/12/14,忠明,3.1,0.53,-,19.3,28,40,26.0,24.71,4.47,20.25,1.93,0.157,1.77,1.66,20.46,76.27,40.0
646,臺中市,2013/12/14,豐原,3.0,0.44,-,17.7,29,25,20.0,18.28,4.11,14.17,1.978,0.189,1.79,1.86,19.71,79.78,32.0
647,臺中市,2013/12/14,沙鹿,2.8,0.39,-,26.4,36,54,42.0,15.78,1.49,14.27,-,-,-,4.23,19.59,84.25,52.0
648,臺中市,2013/12/14,大里,3.1,0.64,424.25,15.4,30,50,28.0,32.08,6.51,25.56,2.067,0.267,1.8,1.62,20.44,75.72,50.0
649,臺中市,2013/12/13,西屯,-,-,-,-,21,54,32.0,-,-,-,-,-,-,-,-,-,52.0
650,臺中市,2013/12/13,忠明,3.9,0.53,-,11.7,14,51,34.0,30.37,5.96,24.41,1.982,0.211,1.77,1.87,19.17,75.63,50.0
651,臺中市,2013/12/13,豐原,2.2,0.47,-,15.9,21,43,32.0,15.93,3.06,12.87,2.027,0.21,1.82,1.87,18.13,79.2,43.0
652,臺中市,2013/12/13,沙鹿,3.8,0.35,-,17.9,20,52,41.0,20.98,1.62,19.36,-,-,-,4.8,18.56,81.84,51.0
653,臺中市,2013/12/13,大里,3.7,0.85,436.37,5.9,11,63,49.0,46.56,17.07,29.49,2.319,0.445,1.87,1.56,19.08,74.98,56.0
654,臺中市,2013/12/12,西屯,5.6,0.63,-,13.8,23,81,49.0,35.94,8.39,27.55,2.207,0.377,1.83,1.89,18.22,66.6,66.0
655,臺中市,2013/12/12,忠明,5.7,0.78,-,10.9,19,65,44.0,47.18,14.39,32.78,2.179,0.344,1.84,1.09,18.1,62.92,58.0
656,臺中市,2013/12/12,豐原,5.6,0.71,-,10.8,19,69,44.0,42.42,17.06,25.36,2.271,0.37,1.9,1.12,16.78,69.07,60.0
657,臺中市,2013/12/12,沙鹿,5.2,0.55,-,15.5,23,68,54.0,28.59,4.39,24.2,-,-,-,2.47,17.03,69.32,59.0
658,臺中市,2013/12/12,大里,5.7,1.04,440.14,11.0,16,82,55.0,59.33,22.43,36.9,2.466,0.569,1.9,1.21,18.06,63.35,66.0
659,臺中市,2013/12/11,西屯,3.7,0.37,-,30.4,33,67,41.0,14.01,1.24,12.78,1.864,0.175,1.69,4.06,16.99,64.5,58.0
660,臺中市,2013/12/11,忠明,5.0,0.51,-,23.9,26,64,40.0,21.85,2.87,18.97,1.892,0.136,1.76,2.08,16.94,61.65,57.0
661,臺中市,2013/12/11,豐原,2.6,0.43,-,29.3,32,52,37.0,10.03,1.34,8.68,1.904,0.105,1.8,2.19,15.28,67.44,51.0
662,臺中市,2013/12/11,沙鹿,4.8,0.36,-,29.3,33,63,46.0,16.33,1.8,14.53,-,-,-,5.26,16.14,63.72,56.0
663,臺中市,2013/12/11,大里,4.3,0.56,419.81,20.4,27,68,44.0,25.13,3.89,21.25,1.944,0.207,1.74,2.21,17.09,63.02,59.0
664,臺中市,2013/12/10,西屯,4.9,0.66,-,26.9,33,113,79.0,16.21,1.17,15.04,-,-,-,4.09,17.32,66.99,82.0
665,臺中市,2013/12/10,忠明,4.8,0.82,-,20.4,28,106,75.0,23.72,3.58,20.14,2.027,0.185,1.84,2.13,17.4,63.28,78.0
666,臺中市,2013/12/10,豐原,3.2,0.68,-,26.5,33,82,64.0,11.95,1.51,10.44,2.006,0.143,1.86,2.26,16.3,67.26,66.0
667,臺中市,2013/12/10,沙鹿,5.3,0.66,-,27.3,32,110,90.0,15.97,1.56,14.41,-,-,-,5.55,16.31,66.56,80.0
668,臺中市,2013/12/10,大里,5.1,0.87,434.82,16.4,25,104,81.0,29.42,5.15,24.28,2.107,0.283,1.82,1.99,17.89,63.21,77.0
669,臺中市,2013/12/09,西屯,3.2,0.52,-,27.5,42,74,50.0,24.6,5.31,19.29,-,-,-,3.19,21.54,77.01,62.0
670,臺中市,2013/12/09,忠明,3.1,0.61,-,22.8,35,67,49.0,26.06,3.81,22.25,2.008,0.223,1.79,1.63,21.51,72.58,58.0
671,臺中市,2013/12/09,豐原,3.0,0.46,-,27.3,37,52,43.0,13.47,0.66,12.83,1.947,0.156,1.79,2.11,19.86,77.06,51.0
672,臺中市,2013/12/09,沙鹿,2.7,0.46,-,32.4,44,72,60.0,17.13,1.97,15.16,-,-,-,3.51,21.15,78.65,61.0
673,臺中市,2013/12/09,大里,2.9,0.62,434.82,21.7,36,68,61.0,26.27,3.58,22.68,2.049,0.258,1.79,2.11,21.57,70.98,59.0
674,臺中市,2013/12/08,西屯,5.1,0.68,-,19.4,41,81,58.0,48.06,17.21,30.86,2.376,0.467,1.91,1.23,21.79,73.09,66.0
675,臺中市,2013/12/08,忠明,6.4,0.84,-,18.1,39,75,55.0,48.54,15.03,33.51,2.204,0.328,1.88,0.97,22.08,67.28,62.0
676,臺中市,2013/12/08,豐原,3.9,0.49,-,34.9,57,58,42.0,17.53,2.68,14.84,1.975,0.177,1.8,1.64,20.22,66.73,60.0
677,臺中市,2013/12/08,沙鹿,4.4,0.58,-,23.5,48,69,57.0,33.09,8.46,24.63,-,-,-,1.36,21.13,78.77,60.0
678,臺中市,2013/12/08,大里,5.4,0.76,453.63,19.5,45,78,59.0,39.88,8.35,31.53,2.193,0.342,1.85,1.3,21.54,68.38,64.0
679,臺中市,2013/12/07,西屯,3.6,0.54,-,18.8,44,68,43.0,45.56,15.0,30.55,2.199,0.362,1.84,1.39,22.09,63.32,59.0
680,臺中市,2013/12/07,忠明,4.1,0.78,-,14.0,32,65,43.0,52.43,15.62,36.81,2.241,0.382,1.86,1.14,22.46,58.11,58.0
681,臺中市,2013/12/07,豐原,3.9,0.35,-,28.6,40,31,17.0,15.02,2.21,12.78,1.927,0.164,1.76,1.66,20.89,54.51,40.0
682,臺中市,2013/12/07,沙鹿,3.6,0.48,-,23.9,46,60,48.0,27.25,4.85,22.4,-,-,-,1.87,20.82,67.57,55.0
683,臺中市,2013/12/07,大里,2.9,0.8,443.05,18.5,46,77,52.0,47.68,13.83,33.85,2.328,0.467,1.86,1.39,21.81,60.28,64.0
684,臺中市,2013/12/06,西屯,4.3,0.71,-,25.6,54,66,44.0,53.93,25.88,28.03,2.649,0.723,1.93,2.73,19.65,56.91,58.0
685,臺中市,2013/12/06,忠明,3.6,0.78,-,20.6,47,59,39.0,57.29,23.37,33.91,2.322,0.444,1.88,1.29,20.09,51.42,54.0
686,臺中市,2013/12/06,豐原,1.7,0.32,-,39.5,53,33,21.0,13.42,1.73,11.67,1.937,0.171,1.77,1.83,18.55,48.57,48.0
687,臺中市,2013/12/06,沙鹿,3.5,0.52,-,26.9,53,63,51.0,32.72,4.38,28.33,-,-,-,3.14,19.15,58.57,56.0
688,臺中市,2013/12/06,大里,3.0,0.75,437.14,22.8,51,64,44.0,42.54,12.02,30.52,2.256,0.435,1.82,1.83,19.41,53.13,57.0
689,臺中市,2013/12/05,西屯,4.6,0.76,-,24.0,66,81,-,56.25,20.27,35.97,2.772,0.859,1.91,1.26,18.23,56.34,66.0
690,臺中市,2013/12/05,忠明,5.0,1.2,-,21.7,59,70,44.0,72.16,31.13,41.03,2.483,0.562,1.92,0.94,18.82,50.64,63.0
691,臺中市,2013/12/05,豐原,2.8,0.37,-,48.6,69,46,30.0,15.41,1.98,13.42,1.955,0.171,1.79,1.86,16.83,46.15,71.0
692,臺中市,2013/12/05,沙鹿,4.5,0.87,-,27.1,58,70,55.0,45.47,11.65,33.81,-,-,-,1.34,18.38,53.85,61.0
693,臺中市,2013/12/05,大里,4.4,0.77,441.02,26.1,59,74,51.0,43.41,10.7,32.71,2.34,0.538,1.8,1.17,17.59,53.16,62.0
694,臺中市,2013/12/04,西屯,2.8,0.6,-,29.5,60,79,54.0,38.38,14.77,23.61,2.431,0.516,1.92,2.86,17.84,62.55,64.0
695,臺中市,2013/12/04,忠明,3.3,0.68,-,24.5,54,71,50.0,44.13,14.53,29.6,2.233,0.362,1.87,1.56,17.93,58.47,60.0
696,臺中市,2013/12/04,豐原,3.2,0.38,-,43.0,62,47,29.0,16.75,2.91,13.83,1.942,0.155,1.79,2.02,16.27,53.76,56.0
697,臺中市,2013/12/04,沙鹿,4.0,0.47,-,32.8,59,64,54.0,28.25,4.19,24.06,-,-,-,2.98,17.46,63.8,57.0
698,臺中市,2013/12/04,大里,3.5,0.74,441.83,28.1,58,82,62.0,36.65,6.3,30.35,2.279,0.455,1.82,1.63,17.3,60.05,66.0
699,臺中市,2013/12/03,西屯,5.5,0.8,-,26.5,68,96,60.0,55.48,18.71,36.77,2.649,0.695,1.95,1.57,17.9,61.03,73.0
700,臺中市,2013/12/03,忠明,5.3,1.02,-,25.4,64,91,59.0,70.48,28.6,41.88,2.45,0.51,1.94,1.06,18.44,56.62,70.0
701,臺中市,2013/12/03,豐原,3.0,0.41,-,50.1,72,65,41.0,15.34,1.67,13.62,1.963,0.162,1.8,2.09,16.58,54.07,69.0
702,臺中市,2013/12/03,沙鹿,5.0,0.67,-,28.5,63,84,64.0,38.73,8.93,29.8,-,-,-,1.99,17.2,61.03,67.0
703,臺中市,2013/12/03,大里,4.7,0.83,444.38,30.4,72,97,67.0,43.87,10.05,33.82,2.365,0.525,1.84,1.34,17.56,60.31,75.0
704,臺中市,2013/12/02,西屯,3.7,0.44,-,27.1,55,70,34.0,31.6,7.73,23.87,2.08,0.276,1.81,2.67,18.0,52.32,60.0
705,臺中市,2013/12/02,忠明,4.3,0.72,-,21.9,47,50,28.0,48.45,16.96,31.5,2.123,0.303,1.82,1.17,18.48,47.87,50.0
706,臺中市,2013/12/02,豐原,1.7,0.35,-,35.7,54,29,19.0,15.7,3.94,11.76,1.936,0.156,1.78,2.05,16.54,43.27,51.0
707,臺中市,2013/12/02,沙鹿,3.8,0.41,-,31.4,56,61,45.0,22.59,3.06,19.54,-,-,-,3.82,16.69,59.68,56.0
708,臺中市,2013/12/02,大里,3.9,0.81,441.68,20.3,49,63,34.0,45.34,15.21,30.13,2.279,0.456,1.82,1.44,17.62,55.62,56.0
709,臺中市,2013/12/01,西屯,1.9,0.4,-,28.7,53,60,36.0,22.7,4.47,18.23,2.008,0.198,1.81,2.74,17.22,64.03,55.0
710,臺中市,2013/12/01,忠明,3.0,0.61,-,23.6,48,60,40.0,36.79,10.84,25.95,2.096,0.238,1.86,1.45,17.46,60.44,55.0
711,臺中市,2013/12/01,豐原,1.8,0.3,-,37.2,52,34,21.0,11.13,2.68,8.45,1.876,0.098,1.78,2.05,15.59,59.29,48.0
712,臺中市,2013/12/01,沙鹿,3.1,0.35,-,33.3,50,52,42.0,17.24,1.82,15.41,-,-,-,3.63,16.87,62.77,51.0
713,臺中市,2013/12/01,大里,2.6,0.61,441.59,25.2,55,67,48.0,31.0,7.86,23.13,2.086,0.267,1.82,1.6,16.82,64.68,58.0
714,臺南市,2013/12/31,新營,6.2,0.5,-,27.1,-,107,57.0,24.66,4.11,20.54,-,-,-,2.32,17.19,75.32,-
715,臺南市,2013/12/31,善化,6.4,0.52,-,22.6,-,92,54.0,27.12,5.35,21.77,-,-,-,3.41,17.24,73.56,-
716,臺南市,2013/12/31,安南,4.6,0.51,-,32.2,-,103,60.0,22.36,4.16,18.21,-,-,-,2.86,17.21,72.91,-
717,臺南市,2013/12/31,臺南,5.0,0.67,-,28.6,-,95,62.0,27.69,3.84,23.85,-,-,-,2.77,17.36,73.32,-
718,臺南市,2013/12/30,新營,4.6,0.53,-,19.6,-,103,57.0,26.87,7.04,19.83,-,-,-,2.51,16.04,75.3,-
719,臺南市,2013/12/30,善化,7.4,0.54,-,14.7,-,90,52.0,28.07,5.91,22.16,-,-,-,3.52,16.08,73.15,-
720,臺南市,2013/12/30,安南,4.4,0.54,-,20.3,-,102,63.0,24.81,4.9,19.9,-,-,-,2.92,15.99,73.02,-
721,臺南市,2013/12/30,臺南,5.1,0.65,-,21.1,-,95,65.0,28.79,5.75,23.04,-,-,-,2.74,16.15,73.01,-
722,臺南市,2013/12/29,新營,3.4,0.38,-,22.5,-,79,47.0,15.77,1.44,14.34,-,-,-,2.83,14.29,75.08,-
723,臺南市,2013/12/29,善化,3.8,0.43,-,18.0,-,74,49.0,19.24,1.76,17.46,-,-,-,3.62,14.08,73.99,-
724,臺南市,2013/12/29,安南,3.9,0.43,-,23.8,-,82,48.0,18.87,2.42,16.43,-,-,-,3.15,14.28,72.68,-
725,臺南市,2013/12/29,臺南,4.0,0.52,-,21.1,-,75,54.0,21.03,2.21,18.82,-,-,-,2.87,14.48,72.67,-
726,臺南市,2013/12/28,新營,4.1,0.44,-,16.9,-,96,49.0,26.96,6.64,20.32,-,-,-,2.35,13.26,71.19,-
727,臺南市,2013/12/28,善化,5.7,0.51,-,13.8,-,92,50.0,26.76,5.15,21.61,-,-,-,3.13,12.51,72.14,-
728,臺南市,2013/12/28,安南,4.2,0.48,-,19.2,-,91,50.0,27.25,5.58,21.66,-,-,-,2.69,12.97,69.3,-
729,臺南市,2013/12/28,臺南,4.7,0.61,-,16.4,-,88,57.0,30.72,5.9,24.82,-,-,-,2.57,13.21,68.15,-
730,臺南市,2013/12/27,新營,10.0,0.78,-,26.2,-,198,119.0,24.04,2.47,21.58,-,-,-,4.13,13.01,61.07,-
731,臺南市,2013/12/27,善化,11.0,0.79,-,23.2,-,185,114.0,24.75,2.41,22.33,-,-,-,5.71,12.67,63.17,-
732,臺南市,2013/12/27,安南,11.7,0.77,-,29.3,-,206,123.0,24.46,2.91,21.55,-,-,-,4.88,12.93,59.72,-
733,臺南市,2013/12/27,臺南,10.2,0.84,-,27.0,-,202,126.0,25.96,2.9,23.05,-,-,-,3.56,13.08,58.78,-
734,臺南市,2013/12/26,新營,3.1,0.46,-,27.8,-,71,39.0,15.72,1.67,14.04,-,-,-,3.89,16.46,78.7,-
735,臺南市,2013/12/26,善化,3.8,0.46,-,22.7,-,65,35.0,16.25,1.2,15.05,-,-,-,5.94,15.97,76.25,-
736,臺南市,2013/12/26,安南,3.6,0.45,-,30.3,-,87,35.0,15.33,1.74,13.58,-,-,-,4.92,16.58,75.17,-
737,臺南市,2013/12/26,臺南,3.9,0.52,-,28.5,-,75,41.0,18.02,2.14,15.88,-,-,-,3.5,16.89,75.53,-
738,臺南市,2013/12/25,新營,2.9,0.45,-,26.1,-,76,38.0,17.92,2.22,15.7,-,-,-,2.78,17.64,82.17,-
739,臺南市,2013/12/25,善化,4.3,0.46,-,20.6,-,65,36.0,19.26,1.34,17.9,-,-,-,4.05,17.63,79.61,-
740,臺南市,2013/12/25,安南,3.2,0.45,-,27.6,-,77,40.0,18.99,3.1,15.9,-,-,-,3.33,17.62,79.16,-
741,臺南市,2013/12/25,臺南,3.3,0.58,-,25.7,-,71,45.0,21.87,2.61,19.26,-,-,-,2.76,17.73,80.08,-
742,臺南市,2013/12/24,新營,3.7,0.33,-,24.1,-,61,28.0,17.58,1.61,15.98,-,-,-,2.94,16.92,81.51,-
743,臺南市,2013/12/24,善化,3.8,0.33,-,18.4,-,53,24.0,19.96,1.63,18.32,-,-,-,4.33,17.16,78.89,-
744,臺南市,2013/12/24,安南,2.4,0.33,-,25.6,-,62,24.0,18.1,3.33,14.76,-,-,-,3.66,16.9,78.57,-
745,臺南市,2013/12/24,臺南,3.3,0.44,-,24.0,-,61,29.0,19.99,2.42,17.57,-,-,-,3.15,17.07,79.52,-
746,臺南市,2013/12/23,新營,3.6,0.37,-,18.4,-,73,25.0,23.36,4.55,18.8,-,-,-,2.61,17.51,79.22,-
747,臺南市,2013/12/23,善化,5.5,0.39,-,15.6,-,57,25.0,24.27,4.17,20.07,-,-,-,3.68,17.84,76.86,-
748,臺南市,2013/12/23,安南,2.0,0.36,-,21.4,-,65,23.0,21.89,5.23,16.66,-,-,-,3.0,17.59,76.04,-
749,臺南市,2013/12/23,臺南,3.6,0.49,-,21.4,-,57,29.0,25.97,5.96,20.01,-,-,-,2.77,17.85,75.65,-
750,臺南市,2013/12/22,新營,3.5,0.39,-,25.9,-,73,35.0,15.02,1.54,13.47,-,-,-,2.75,16.07,75.41,-
751,臺南市,2013/12/22,善化,3.4,0.42,-,20.8,-,61,35.0,17.78,1.44,16.34,-,-,-,3.78,16.21,74.64,-
752,臺南市,2013/12/22,安南,2.3,0.41,-,27.4,-,67,36.0,15.97,1.89,14.08,-,-,-,3.26,15.91,72.95,-
753,臺南市,2013/12/22,臺南,3.6,0.51,-,25.2,-,69,40.0,18.79,1.74,17.04,-,-,-,2.8,16.01,73.53,-
754,臺南市,2013/12/21,新營,4.8,0.59,-,16.4,-,81,45.0,22.12,2.7,19.42,-,-,-,3.02,15.45,81.95,-
755,臺南市,2013/12/21,善化,4.7,0.6,-,13.5,-,65,44.0,24.3,2.52,21.78,-,-,-,4.41,15.5,79.57,-
756,臺南市,2013/12/21,安南,5.3,0.6,-,18.4,-,74,47.0,23.41,2.61,20.79,-,-,-,3.58,15.43,77.33,-
757,臺南市,2013/12/21,臺南,4.7,0.7,-,16.6,-,74,52.0,26.06,3.13,22.92,-,-,-,3.19,15.59,78.45,-
758,臺南市,2013/12/20,新營,4.6,0.46,-,19.8,-,79,41.0,22.47,2.34,20.13,-,-,-,2.43,15.22,81.56,-
759,臺南市,2013/12/20,善化,4.8,0.46,-,16.2,-,67,43.0,23.68,2.46,21.22,-,-,-,3.61,15.29,80.19,-
760,臺南市,2013/12/20,安南,2.6,0.44,-,23.0,-,71,43.0,21.21,3.5,17.71,-,-,-,3.06,15.01,78.02,-
761,臺南市,2013/12/20,臺南,3.4,0.56,-,21.4,-,69,48.0,23.69,2.8,20.89,-,-,-,2.61,15.25,78.7,-
762,臺南市,2013/12/19,新營,3.1,0.39,-,26.8,-,78,44.0,15.16,1.84,13.3,-,-,-,3.86,14.94,77.53,-
763,臺南市,2013/12/19,善化,3.5,0.38,-,22.8,-,63,38.0,16.05,1.36,14.67,-,-,-,5.83,14.88,77.36,-
764,臺南市,2013/12/19,安南,3.2,0.36,-,30.0,-,75,40.0,15.82,1.78,14.03,-,-,-,4.84,14.71,73.85,-
765,臺南市,2013/12/19,臺南,3.1,0.46,-,27.9,-,71,46.0,17.08,1.62,15.46,-,-,-,4.02,14.82,74.59,-
766,臺南市,2013/12/18,新營,2.5,0.27,-,26.3,-,37,14.0,12.56,1.41,11.15,-,-,-,3.61,16.67,79.72,-
767,臺南市,2013/12/18,善化,2.2,0.26,-,21.9,-,24,14.0,14.1,1.6,12.53,-,-,-,5.21,16.72,79.36,-
768,臺南市,2013/12/18,安南,2.2,0.27,-,29.0,-,37,14.0,12.71,1.15,11.56,-,-,-,4.38,16.56,76.3,-
769,臺南市,2013/12/18,臺南,2.2,0.34,-,28.4,-,33,17.0,14.72,2.16,12.56,-,-,-,3.57,16.88,77.04,-
770,臺南市,2013/12/17,新營,1.2,0.26,-,20.3,-,34,13.0,14.99,2.0,13.0,-,-,-,3.42,17.06,91.9,-
771,臺南市,2013/12/17,善化,1.9,0.25,-,17.4,-,20,13.0,14.86,1.79,13.08,-,-,-,5.3,17.34,87.68,-
772,臺南市,2013/12/17,安南,3.5,0.26,-,21.7,-,29,11.0,16.39,2.68,13.71,-,-,-,4.1,16.97,87.76,-
773,臺南市,2013/12/17,臺南,1.7,0.36,-,20.0,-,30,20.0,18.22,2.85,15.37,-,-,-,3.6,17.64,88.56,-
774,臺南市,2013/12/16,新營,4.4,0.44,-,20.1,-,72,25.0,21.68,4.5,17.18,-,-,-,2.24,21.47,85.98,-
775,臺南市,2013/12/16,善化,3.9,0.42,-,17.9,-,65,30.0,24.23,5.93,18.3,-,-,-,3.07,22.18,83.62,-
776,臺南市,2013/12/16,安南,4.7,0.4,-,21.7,-,65,24.0,20.58,5.37,15.21,-,-,-,2.62,21.59,83.86,-
777,臺南市,2013/12/16,臺南,4.4,0.57,-,22.7,-,65,35.0,24.45,4.93,19.51,-,-,-,2.3,22.06,85.47,-
778,臺南市,2013/12/15,新營,4.5,0.47,-,13.3,27,70,32.0,21.1,3.68,17.42,2.091,0.114,1.98,1.77,21.24,88.57,60.0
779,臺南市,2013/12/15,善化,3.3,0.47,438.39,11.9,26,63,35.0,21.29,3.28,17.99,-,-,-,2.51,22.22,85.01,56.0
780,臺南市,2013/12/15,安南,3.9,0.47,-,15.6,17,67,36.0,20.47,3.37,17.09,-,-,-,2.15,21.24,86.65,23.0
781,臺南市,2013/12/15,臺南,2.8,0.6,-,15.9,30,67,45.0,23.59,3.44,20.14,2.137,0.237,1.9,1.99,22.0,86.85,58.0
782,臺南市,2013/12/14,新營,2.9,0.46,-,21.4,40,115,48.0,20.48,2.68,17.81,2.034,0.114,1.92,2.29,20.51,83.0,82.0
783,臺南市,2013/12/14,善化,3.8,0.45,425.82,17.6,34,94,41.0,20.84,1.79,19.0,-,-,-,3.21,21.29,80.75,72.0
784,臺南市,2013/12/14,安南,2.0,0.47,-,24.7,44,97,44.0,19.74,2.45,17.29,2.076,0.157,1.92,2.63,20.43,81.16,74.0
785,臺南市,2013/12/14,臺南,3.9,0.61,-,21.7,40,89,49.0,24.59,2.37,22.22,2.093,0.241,1.85,2.34,20.83,82.06,70.0
786,臺南市,2013/12/13,新營,4.7,0.47,-,12.3,26,95,51.0,30.55,4.65,25.9,2.114,0.195,1.92,2.76,20.39,78.4,72.0
787,臺南市,2013/12/13,善化,6.0,0.52,429.56,10.8,25,91,51.0,34.05,6.41,27.65,-,-,-,3.89,21.72,73.92,70.0
788,臺南市,2013/12/13,安南,4.8,0.51,-,17.8,35,94,51.0,27.74,2.78,24.97,2.133,0.208,1.92,3.26,21.01,73.24,72.0
789,臺南市,2013/12/13,臺南,4.8,0.66,-,15.8,33,89,57.0,31.07,4.09,26.96,2.153,0.296,1.86,2.8,21.26,72.96,70.0
790,臺南市,2013/12/12,新營,6.6,0.59,-,16.5,32,116,61.0,30.7,4.48,26.22,2.177,0.19,1.99,1.66,18.71,69.26,83.0
791,臺南市,2013/12/12,善化,8.3,0.6,443.74,15.9,35,107,58.0,31.72,4.13,27.59,-,-,-,2.39,19.59,68.82,78.0
792,臺南市,2013/12/12,安南,6.1,0.61,-,20.6,46,106,60.0,31.64,5.67,25.97,2.263,0.281,1.98,2.13,18.83,67.24,78.0
793,臺南市,2013/12/12,臺南,6.6,0.78,-,20.5,45,99,68.0,35.45,4.86,30.59,2.294,0.383,1.91,1.95,19.04,66.64,74.0
794,臺南市,2013/12/11,新營,4.6,0.55,-,16.3,26,119,66.0,25.73,2.47,23.24,2.113,0.176,1.94,2.6,17.54,70.41,84.0
795,臺南市,2013/12/11,善化,5.4,0.57,443.03,13.7,24,109,62.0,28.81,2.58,26.21,-,-,-,3.78,18.52,69.74,80.0
796,臺南市,2013/12/11,安南,5.5,0.59,-,19.9,34,116,67.0,26.25,3.26,22.99,2.163,0.215,1.95,3.11,17.83,67.57,83.0
797,臺南市,2013/12/11,臺南,4.8,0.68,-,19.1,30,102,70.0,27.85,2.75,25.1,2.142,0.27,1.87,2.84,18.04,67.46,76.0
798,臺南市,2013/12/10,新營,6.4,0.78,-,24.3,38,156,99.0,23.71,2.15,21.56,2.176,0.177,2.0,2.63,19.06,68.67,103.0
799,臺南市,2013/12/10,善化,5.8,0.78,452.98,21.1,37,149,85.0,25.97,1.58,24.36,-,-,-,3.42,20.22,69.3,100.0
800,臺南市,2013/12/10,安南,5.3,0.84,-,25.8,43,169,99.0,25.88,3.31,22.57,2.241,0.214,2.03,2.83,19.46,67.65,110.0
801,臺南市,2013/12/10,臺南,6.3,0.93,-,25.3,43,155,104.0,28.03,2.54,25.48,2.25,0.301,1.95,2.69,19.76,67.57,102.0
802,臺南市,2013/12/09,新營,3.4,0.43,-,32.3,52,111,58.0,16.95,1.52,15.43,2.048,0.101,1.95,2.91,22.71,76.41,80.0
803,臺南市,2013/12/09,善化,3.4,0.44,441.52,28.2,47,96,53.0,17.18,1.16,16.0,-,-,-,4.49,23.73,74.47,73.0
804,臺南市,2013/12/09,安南,2.5,0.43,-,36.1,55,101,55.0,16.95,2.72,14.23,2.064,0.11,1.95,3.52,22.89,75.04,76.0
805,臺南市,2013/12/09,臺南,2.9,0.53,-,35.6,52,89,61.0,18.37,1.59,16.78,2.056,0.193,1.86,3.15,23.28,75.16,70.0
806,臺南市,2013/12/08,新營,6.9,0.51,-,32.3,61,110,59.0,21.62,2.58,19.04,2.225,0.176,2.05,0.96,22.25,77.86,80.0
807,臺南市,2013/12/08,善化,5.9,0.46,458.93,28.4,63,89,51.0,21.48,2.2,19.29,-,-,-,1.27,22.49,77.49,70.0
808,臺南市,2013/12/08,安南,4.6,0.5,-,34.3,70,100,58.0,24.79,3.52,21.27,2.24,0.209,2.03,1.29,22.18,77.56,75.0
809,臺南市,2013/12/08,臺南,6.8,0.69,-,35.2,71,103,65.0,29.84,2.67,27.17,2.234,0.326,1.91,1.4,22.66,76.79,79.0
810,臺南市,2013/12/07,新營,3.5,0.51,-,27.3,56,108,57.0,31.31,7.76,23.55,2.197,0.191,2.01,1.36,21.57,68.52,79.0
811,臺南市,2013/12/07,善化,5.4,0.54,453.72,24.1,54,102,54.0,30.42,4.84,25.58,-,-,-,1.47,21.55,73.16,76.0
812,臺南市,2013/12/07,安南,4.9,0.53,-,33.8,67,123,55.0,32.06,6.8,25.26,2.254,0.242,2.01,1.78,21.63,69.11,86.0
813,臺南市,2013/12/07,臺南,5.5,0.77,-,33.9,67,92,64.0,36.9,4.94,31.96,2.317,0.388,1.93,1.73,21.95,66.56,71.0
814,臺南市,2013/12/06,新營,4.4,0.48,-,31.7,56,104,57.0,24.1,2.51,21.59,2.212,0.172,2.04,1.94,19.65,56.66,77.0
815,臺南市,2013/12/06,善化,5.2,0.45,445.54,25.2,52,91,46.0,25.19,2.94,22.25,-,-,-,2.79,19.36,66.33,70.0
816,臺南市,2013/12/06,安南,4.9,0.51,-,30.3,58,109,57.0,32.41,3.73,28.69,2.274,0.286,1.99,2.26,19.68,60.32,80.0
817,臺南市,2013/12/06,臺南,6.5,0.69,-,36.1,57,96,62.0,28.97,1.66,27.32,2.214,0.329,1.89,2.1,20.69,51.34,73.0
818,臺南市,2013/12/05,新營,7.5,0.65,-,34.5,78,112,69.0,31.03,3.73,27.31,2.324,0.304,2.02,0.97,18.39,57.27,81.0
819,臺南市,2013/12/05,善化,5.8,0.46,439.44,29.1,65,85,41.0,25.52,2.37,23.14,-,-,-,1.25,17.34,66.48,68.0
