序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
41,臺北市,2003/04/25,陽明,1.5,0.38,416.63,46.5,-,26,-,6.01,0.41,5.6,-,-,-,20.06,-,94.0,58.0,-
42,臺北市,2003/04/25,士林,1.3,0.56,-,35.4,-,55,-,16.6,1.71,14.9,-,-,-,25.43,-,-,62.0,-
43,臺北市,2003/04/24,松山,2.4,0.6,393.94,19.0,-,66,-,31.45,8.34,23.11,-,-,-,27.06,-,-,58.0,-
44,臺北市,2003/04/24,古亭,3.8,0.71,-,20.1,-,76,35.15,31.63,7.48,24.15,2.546,0.29,2.26,27.27,-,-,63.0,-
45,臺北市,2003/04/24,中山,5.4,0.82,-,15.1,-,97,-,46.12,14.33,31.79,2.817,0.54,2.27,27.59,-,-,74.0,-
46,臺北市,2003/04/24,大同,-,-,-,-,-,128,-,-,-,-,-,-,-,28.17,-,-,89.0,-
47,臺北市,2003/04/24,萬華,6.3,0.86,-,21.6,-,130,-,28.62,5.27,23.34,-,-,-,27.56,-,-,90.0,-
48,臺北市,2003/04/24,陽明,0.6,0.25,378.84,37.3,-,18,-,5.17,0.46,4.71,-,-,-,21.04,-,89.0,65.0,-
49,臺北市,2003/04/24,士林,4.2,0.63,-,22.0,-,71,-,24.27,4.62,19.65,-,-,-,25.93,-,-,60.0,-
50,臺北市,2003/04/23,松山,0.9,0.34,380.65,12.6,-,20,-,20.45,8.3,12.15,-,-,-,29.1,-,-,22.0,-
51,臺北市,2003/04/23,古亭,6.2,0.49,-,14.3,-,19,9.92,22.14,11.07,11.08,2.196,0.2,1.99,29.48,-,-,22.0,-
52,臺北市,2003/04/23,中山,0.5,0.55,-,8.7,-,22,-,27.72,12.44,15.55,2.303,0.27,2.03,29.95,-,-,22.0,-
53,臺北市,2003/04/23,大同,5.4,3.37,-,-,-,62,-,161.4,127.87,33.53,4.106,1.82,2.28,31.4,-,-,56.0,-
54,臺北市,2003/04/23,萬華,1.5,0.7,-,17.4,-,26,-,19.74,6.03,13.71,-,-,-,29.95,-,-,66.0,-
55,臺北市,2003/04/23,陽明,0.5,0.16,369.9,22.4,-,10,-,3.29,0.38,2.91,-,-,-,22.72,-,80.0,24.0,-
56,臺北市,2003/04/23,士林,0.5,0.3,-,16.9,-,22,-,11.37,2.88,8.49,-,-,-,29.14,-,-,33.0,-
57,臺北市,2003/04/22,松山,1.3,0.45,376.36,11.2,-,19,-,23.89,11.06,12.83,-,-,-,26.08,-,-,23.0,-
58,臺北市,2003/04/22,古亭,0.6,0.47,-,13.0,-,18,10.64,17.68,8.72,8.96,2.112,0.23,1.88,26.89,-,-,23.0,-
59,臺北市,2003/04/22,中山,2.0,0.49,-,9.8,-,25,-,27.79,13.69,14.09,2.195,0.22,1.97,27.05,-,-,25.0,-
60,臺北市,2003/04/22,大同,5.4,2.82,-,-,-,31,-,130.24,103.52,26.72,3.881,1.62,2.26,28.31,-,-,46.0,-
61,臺北市,2003/04/22,萬華,1.5,0.65,-,11.4,-,16,-,17.12,6.63,10.49,-,-,-,27.29,-,-,24.0,-
62,臺北市,2003/04/22,陽明,1.7,0.22,369.0,21.8,-,10,-,5.12,0.47,4.65,-,-,-,19.88,-,97.0,46.0,-
63,臺北市,2003/04/22,士林,0.6,0.31,-,15.7,-,21,-,8.75,3.3,5.46,-,-,-,26.71,-,-,34.0,-
64,臺北市,2003/04/21,松山,1.9,0.56,388.82,25.9,-,27,-,-,-,-,-,-,-,22.08,-,-,30.0,-
65,臺北市,2003/04/21,古亭,1.4,0.64,-,23.3,-,25,11.85,23.64,5.27,18.37,2.272,0.3,1.97,22.57,-,-,28.0,-
66,臺北市,2003/04/21,中山,5.5,0.53,-,22.7,-,28,-,27.92,6.14,21.78,2.269,0.22,2.05,23.43,-,-,30.0,-
67,臺北市,2003/04/21,大同,9.0,2.67,-,-,-,60,-,124.59,81.36,43.23,3.693,1.39,2.3,24.51,-,-,55.0,-
68,臺北市,2003/04/21,萬華,3.4,0.66,-,26.7,-,22,-,17.61,3.51,14.11,-,-,-,23.06,-,-,33.0,-
69,臺北市,2003/04/21,陽明,0.5,0.3,373.21,48.1,-,11,-,1.41,0.06,1.35,-,-,-,17.67,-,97.0,47.0,-
70,臺北市,2003/04/21,士林,-,0.4,-,35.3,-,19,-,7.33,1.22,6.1,-,-,-,23.94,-,-,37.0,-
71,臺北市,2003/04/20,松山,6.5,0.65,406.37,18.3,-,55,-,-,-,-,-,-,-,26.61,-,-,52.0,-
72,臺北市,2003/04/20,古亭,12.1,0.79,-,21.7,-,43,27.21,33.66,11.81,21.85,2.561,0.33,2.23,27.0,-,-,56.0,-
73,臺北市,2003/04/20,中山,5.3,0.82,-,24.5,-,59,-,43.58,13.1,30.49,2.641,0.39,2.25,27.4,-,-,59.0,-
74,臺北市,2003/04/20,大同,8.9,1.79,-,-,-,86,-,102.43,62.53,39.9,3.484,0.98,2.5,28.31,-,-,68.0,-
75,臺北市,2003/04/20,萬華,5.7,0.82,-,30.1,-,61,-,22.6,4.24,18.36,-,-,-,27.49,-,-,76.0,-
76,臺北市,2003/04/20,陽明,2.7,0.3,374.77,43.0,-,19,-,5.32,0.1,5.21,-,-,-,21.47,-,89.0,64.0,-
77,臺北市,2003/04/20,士林,1.4,0.56,-,26.8,-,46,-,19.86,2.68,17.18,-,-,-,26.45,-,-,63.0,-
78,臺北市,2003/04/19,松山,7.5,0.89,416.16,33.3,-,72,-,-,-,-,-,-,-,26.13,-,-,86.0,-
79,臺北市,2003/04/19,古亭,8.9,1.01,-,36.5,-,62,38.31,41.53,12.09,29.44,2.798,0.38,2.42,26.34,-,-,99.0,-
80,臺北市,2003/04/19,中山,4.3,1.05,-,34.4,-,82,-,56.99,18.19,38.8,2.963,0.57,2.4,26.77,-,-,90.0,-
81,臺北市,2003/04/19,大同,8.7,1.66,-,-,-,89,-,101.49,50.76,50.74,3.568,0.89,2.68,27.4,-,-,70.0,-
82,臺北市,2003/04/19,萬華,7.4,1.03,-,40.2,-,88,-,-,-,23.5,-,-,-,26.85,-,-,103.0,-
83,臺北市,2003/04/19,陽明,2.1,0.36,379.98,56.9,-,26,-,9.28,0.05,9.22,-,-,-,20.76,-,89.0,74.0,-
84,臺北市,2003/04/19,士林,2.0,0.69,-,34.4,-,53,-,27.7,6.66,21.04,-,-,-,25.22,-,-,72.0,-
85,臺北市,2003/04/18,松山,5.0,1.02,416.04,22.8,-,66,-,-,-,-,-,-,-,25.8,-,-,69.0,-
86,臺北市,2003/04/18,古亭,2.1,1.0,-,22.1,-,65,29.51,42.22,13.34,28.88,2.75,0.35,2.4,25.85,-,-,60.0,-
87,臺北市,2003/04/18,中山,6.5,1.26,-,16.6,-,83,-,73.34,31.1,42.24,3.335,0.76,2.57,26.44,-,-,66.0,-
88,臺北市,2003/04/18,大同,12.8,2.97,-,-,-,106,-,-,-,-,4.64,1.72,2.92,27.05,-,-,78.0,-
89,臺北市,2003/04/18,萬華,11.6,1.39,-,18.2,-,94,-,46.01,14.88,31.13,-,-,-,26.48,-,-,72.0,-
90,臺北市,2003/04/18,陽明,1.7,0.37,375.18,48.3,-,19,-,8.68,0.44,8.24,-,-,-,20.81,-,90.0,83.0,-
91,臺北市,2003/04/18,士林,2.9,0.86,-,23.0,-,53,-,38.96,12.46,26.5,-,-,-,24.99,-,-,57.0,-
92,臺北市,2003/04/17,松山,3.8,1.25,417.73,26.0,-,77,-,35.72,12.77,-,-,-,-,25.34,-,-,79.0,-
93,臺北市,2003/04/17,古亭,2.3,1.33,-,22.8,-,66,35.59,55.31,19.25,36.06,2.983,0.32,2.66,25.53,-,-,67.0,-
94,臺北市,2003/04/17,中山,5.1,1.4,-,21.6,-,81,-,77.18,27.24,49.94,3.36,0.79,2.57,25.91,-,-,67.0,-
95,臺北市,2003/04/17,大同,9.3,2.34,-,-,-,124,-,219.97,134.18,-,4.284,1.35,2.93,26.42,-,-,87.0,-
96,臺北市,2003/04/17,萬華,8.1,1.6,-,25.7,-,94,-,-,-,33.17,-,-,-,25.97,-,-,81.0,-
97,臺北市,2003/04/17,陽明,1.4,0.46,374.67,54.8,-,30,-,7.89,0.48,7.41,-,-,-,20.48,-,93.0,79.0,-
98,臺北市,2003/04/17,士林,2.7,0.97,-,29.1,-,64,-,34.92,6.04,28.88,-,-,-,24.76,-,-,66.0,-
99,臺北市,2003/04/16,松山,4.9,0.85,392.91,43.0,-,46,-,28.3,1.25,27.05,-,-,-,24.49,-,-,104.0,-
100,臺北市,2003/04/16,古亭,2.8,0.97,-,40.7,-,53,29.89,40.36,6.61,33.75,2.661,0.4,2.26,24.64,-,-,93.0,-
101,臺北市,2003/04/16,中山,5.8,1.15,-,30.5,-,50,-,57.99,9.57,48.42,2.824,0.56,2.26,25.14,-,-,79.0,-
102,臺北市,2003/04/16,大同,10.9,-,-,-,-,-,-,104.93,67.25,-,4.621,2.12,2.49,25.75,-,-,18.0,-
103,臺北市,2003/04/16,萬華,9.1,1.41,-,39.0,-,58,-,41.04,5.8,35.24,-,-,-,24.98,-,-,97.0,-
104,臺北市,2003/04/16,陽明,1.9,0.4,373.4,54.8,-,24,-,6.61,0.08,6.54,-,-,-,19.51,-,91.0,68.0,-
105,臺北市,2003/04/16,士林,3.7,0.96,-,38.4,-,50,-,38.93,5.3,33.62,-,-,-,24.01,-,-,79.0,-
106,臺北市,2003/04/15,松山,3.4,0.7,392.89,35.7,-,49,-,30.53,4.68,25.84,-,-,-,18.33,-,-,49.0,-
107,臺北市,2003/04/15,古亭,1.5,0.74,-,33.2,-,44,18.64,34.14,6.86,27.28,2.54,0.53,2.01,18.35,-,-,44.0,-
108,臺北市,2003/04/15,中山,1.4,0.77,-,31.7,-,55,-,38.49,5.81,32.68,2.503,0.32,2.19,19.14,-,-,52.0,-
109,臺北市,2003/04/15,大同,5.5,-,-,-,-,-,-,209.66,135.12,74.54,4.135,1.79,2.34,19.91,-,-,9.0,-
110,臺北市,2003/04/15,萬華,4.2,0.82,-,36.1,-,48,-,24.52,1.46,23.05,-,-,-,18.91,-,-,48.0,-
111,臺北市,2003/04/15,陽明,0.9,0.45,372.14,57.5,-,12,-,5.25,0.3,4.95,-,-,-,13.6,-,98.0,53.0,-
112,臺北市,2003/04/15,士林,0.9,0.66,-,37.0,-,33,-,21.13,1.51,19.61,-,-,-,18.74,-,-,44.0,-
113,臺北市,2003/04/14,松山,1.2,0.72,390.79,36.9,-,44,-,25.45,5.33,20.12,-,-,-,19.11,-,-,45.0,-
114,臺北市,2003/04/14,古亭,0.8,0.76,-,30.7,-,43,19.85,30.68,6.14,24.54,2.624,0.56,2.07,19.33,-,-,43.0,-
115,臺北市,2003/04/14,中山,0.8,0.72,-,28.1,-,65,-,36.81,4.93,31.88,2.534,0.32,2.21,20.09,-,-,58.0,-
116,臺北市,2003/04/14,大同,5.5,-,-,-,-,84,-,177.75,111.38,66.37,3.969,1.55,2.42,20.74,-,-,67.0,-
117,臺北市,2003/04/14,萬華,1.7,0.77,-,33.2,-,47,-,27.13,4.76,22.37,-,-,-,19.88,-,-,47.0,-
118,臺北市,2003/04/14,陽明,0.5,0.37,367.37,50.7,-,-,-,5.36,0.16,5.19,-,-,-,14.78,-,97.0,57.0,-
119,臺北市,2003/04/14,士林,0.6,0.63,-,28.2,-,48,-,30.93,2.06,28.87,-,-,-,19.09,-,-,51.0,-
120,臺北市,2003/04/13,松山,5.3,0.83,394.59,19.3,-,35,-,38.54,13.89,24.64,-,-,-,23.46,-,-,35.0,-
121,臺北市,2003/04/13,古亭,2.7,0.91,-,16.6,-,42,23.62,38.25,13.62,24.63,2.699,0.61,2.09,24.39,-,-,42.0,-
122,臺北市,2003/04/13,中山,5.6,0.81,-,17.3,-,71,-,45.2,16.03,29.17,2.555,0.36,2.2,24.54,-,-,60.0,-
123,臺北市,2003/04/13,大同,9.9,3.12,-,-,-,71,-,161.5,112.39,49.1,3.97,1.48,2.49,25.57,-,-,60.0,-
124,臺北市,2003/04/13,萬華,6.8,1.01,-,16.6,-,53,-,33.16,8.5,24.66,-,-,-,24.8,-,-,52.0,-
125,臺北市,2003/04/13,陽明,1.3,0.25,364.46,26.6,-,-,-,7.65,0.3,7.36,-,-,-,19.5,-,91.0,44.0,-
126,臺北市,2003/04/13,士林,1.4,0.63,-,19.5,-,30,-,29.57,5.12,24.45,-,-,-,24.13,-,-,38.0,-
127,臺北市,2003/04/12,松山,1.6,1.69,437.02,16.0,-,97,-,75.46,39.2,36.26,-,-,-,25.42,-,-,74.0,-
128,臺北市,2003/04/12,古亭,2.3,1.4,-,14.2,-,87,39.44,50.9,20.46,30.44,3.121,0.88,2.25,25.47,-,-,68.0,-
129,臺北市,2003/04/12,中山,6.2,1.9,-,10.4,-,120,-,99.1,54.17,44.93,3.617,0.98,2.64,26.17,-,-,85.0,-
130,臺北市,2003/04/12,大同,10.1,3.45,-,-,-,122,-,171.25,118.04,53.21,4.816,1.69,3.12,26.63,-,-,86.0,-
131,臺北市,2003/04/12,萬華,6.7,1.99,-,10.4,-,109,-,64.38,30.2,34.18,-,-,-,25.93,-,-,80.0,-
132,臺北市,2003/04/12,陽明,1.2,0.41,367.95,32.0,-,-,-,10.37,0.25,10.11,-,-,-,20.94,-,90.0,47.0,-
133,臺北市,2003/04/12,士林,3.3,1.69,-,13.3,-,95,-,95.79,53.95,41.58,-,-,-,25.54,-,-,72.0,-
134,臺北市,2003/04/11,松山,3.1,1.85,432.72,23.9,-,99,-,84.57,35.71,48.86,-,-,-,23.39,-,-,89.0,-
135,臺北市,2003/04/11,古亭,2.2,1.77,-,22.9,-,101,49.67,71.3,28.87,42.42,3.468,1.12,2.35,23.25,-,-,87.0,-
136,臺北市,2003/04/11,中山,4.6,1.85,-,18.3,-,139,-,89.84,33.9,55.95,3.448,0.96,2.49,23.89,-,-,94.0,-
137,臺北市,2003/04/11,大同,10.3,3.95,-,-,-,144,-,172.71,104.69,65.79,4.694,1.92,2.77,24.25,-,-,97.0,-
138,臺北市,2003/04/11,萬華,7.1,2.17,-,23.0,-,125,-,64.77,25.46,39.32,-,-,-,23.62,-,-,88.0,-
139,臺北市,2003/04/11,陽明,1.2,0.53,374.04,49.0,-,20,-,7.59,0.3,7.29,-,-,-,19.44,-,94.0,51.0,-
140,臺北市,2003/04/11,士林,2.8,1.29,-,23.1,-,86,-,63.2,14.06,49.14,-,-,-,22.94,-,-,68.0,-
141,臺北市,2003/04/10,松山,-,0.98,398.17,31.8,-,50,-,49.81,15.62,34.19,-,-,-,21.74,-,-,50.0,-
142,臺北市,2003/04/10,古亭,1.5,1.01,-,31.9,-,46,30.15,42.59,9.99,32.6,2.907,0.7,2.21,21.6,-,-,46.0,-
143,臺北市,2003/04/10,中山,2.1,0.9,-,33.8,-,69,-,46.0,7.48,38.52,2.721,0.46,2.27,22.21,-,-,60.0,-
144,臺北市,2003/04/10,大同,7.1,2.8,-,-,-,73,-,143.5,78.62,64.88,3.866,1.31,2.55,22.72,-,-,62.0,-
145,臺北市,2003/04/10,萬華,3.8,1.18,-,35.9,-,55,-,31.13,3.74,27.39,-,-,-,21.98,-,-,60.0,-
146,臺北市,2003/04/10,陽明,1.1,0.47,368.83,56.3,-,15,-,6.18,0.12,6.06,-,-,-,16.32,-,96.0,58.0,-
147,臺北市,2003/04/10,士林,1.4,0.66,-,47.5,-,40,-,26.09,0.72,25.37,-,-,-,21.4,-,-,56.0,-
148,臺北市,2003/04/09,松山,1.3,0.76,388.86,38.9,-,82,-,35.94,6.15,29.79,-,-,-,17.45,-,-,66.0,-
149,臺北市,2003/04/09,古亭,1.1,0.64,-,46.3,-,62,43.57,26.65,3.49,23.16,2.575,0.45,2.13,17.23,-,-,56.0,-
150,臺北市,2003/04/09,中山,4.6,0.77,-,36.8,-,82,-,42.01,5.67,36.34,2.518,0.29,2.23,18.11,-,-,66.0,-
151,臺北市,2003/04/09,大同,6.7,3.05,-,-,-,85,-,169.28,102.37,66.91,4.071,1.63,2.44,18.53,-,-,68.0,-
152,臺北市,2003/04/09,萬華,2.7,0.83,-,44.7,-,64,-,23.6,1.69,21.9,-,-,-,17.84,-,-,57.0,-
153,臺北市,2003/04/09,陽明,0.9,0.42,366.24,75.3,-,37,-,2.94,0.06,2.88,-,-,-,11.67,-,93.0,69.0,-
154,臺北市,2003/04/09,士林,3.9,0.52,-,58.7,-,50,-,15.93,0.25,15.68,-,-,-,17.71,-,-,58.0,-
155,臺北市,2003/04/08,松山,3.2,1.23,410.17,31.6,-,92,-,49.59,17.2,33.03,-,-,-,20.49,-,-,71.0,-
156,臺北市,2003/04/08,古亭,2.0,1.17,-,29.5,-,72,52.64,43.34,15.35,27.99,2.861,0.22,2.64,20.4,-,-,61.0,-
157,臺北市,2003/04/08,中山,5.5,1.32,-,29.4,-,114,-,59.6,21.02,38.58,3.108,0.63,2.48,21.11,-,-,82.0,-
158,臺北市,2003/04/08,大同,8.1,3.67,-,-,-,98,-,184.64,116.1,68.53,4.766,2.04,2.73,21.67,-,-,74.0,-
159,臺北市,2003/04/08,萬華,5.5,1.47,-,31.3,-,89,-,40.45,13.68,26.77,-,-,-,20.85,-,-,70.0,-
160,臺北市,2003/04/08,陽明,1.6,0.55,367.17,66.4,-,36,-,8.61,0.33,8.28,-,-,-,14.56,-,94.0,72.0,-
161,臺北市,2003/04/08,士林,1.7,0.8,-,40.8,-,61,-,27.89,3.44,24.46,-,-,-,20.34,-,-,60.0,-
162,臺北市,2003/04/07,松山,2.8,1.62,431.54,10.4,-,94,-,83.67,25.11,58.56,-,-,-,20.92,-,-,72.0,-
163,臺北市,2003/04/07,古亭,1.6,1.51,-,17.0,-,78,48.4,66.94,19.35,47.59,3.365,0.43,2.94,20.63,-,-,64.0,-
164,臺北市,2003/04/07,中山,2.4,1.72,-,9.4,-,103,-,94.94,34.1,60.83,3.437,0.84,2.6,21.5,-,-,76.0,-
165,臺北市,2003/04/07,大同,6.7,3.42,-,-,-,98,-,179.75,105.54,74.21,4.54,1.69,2.85,21.91,-,-,74.0,-
166,臺北市,2003/04/07,萬華,3.6,1.51,-,13.5,-,71,-,51.13,11.77,39.36,-,-,-,21.03,-,-,60.0,-
167,臺北市,2003/04/07,陽明,1.2,0.51,375.47,55.2,-,29,-,11.65,0.65,11.0,-,-,-,16.59,-,94.0,61.0,-
168,臺北市,2003/04/07,士林,1.4,1.31,-,16.3,-,58,-,58.23,12.56,45.32,-,-,-,20.36,-,-,54.0,-
169,臺北市,2003/04/06,松山,1.0,0.54,385.99,39.5,-,31,-,21.94,1.43,20.51,-,-,-,20.21,-,-,46.0,-
170,臺北市,2003/04/06,古亭,0.5,0.58,-,35.7,-,32,29.25,27.81,5.02,22.79,2.563,0.21,2.36,20.45,-,-,49.0,-
171,臺北市,2003/04/06,中山,1.2,0.54,-,33.6,-,39,-,33.59,3.65,29.94,2.441,0.28,2.16,21.17,-,-,42.0,-
172,臺北市,2003/04/06,大同,5.8,3.11,-,-,-,45,-,182.71,119.62,63.09,3.983,1.53,2.45,22.05,-,-,55.0,-
173,臺北市,2003/04/06,萬華,0.9,0.84,-,34.4,-,30,-,23.25,3.5,19.75,-,-,-,20.73,-,-,47.0,-
174,臺北市,2003/04/06,陽明,2.3,0.31,364.38,59.1,-,15,-,4.88,0.54,4.34,-,-,-,14.39,-,87.0,60.0,-
175,臺北市,2003/04/06,士林,0.8,0.47,-,46.0,-,27,-,18.32,0.81,17.51,-,-,-,20.43,-,-,51.0,-
176,臺北市,2003/04/05,松山,1.3,0.43,384.35,56.8,-,43,-,14.91,0.92,13.99,-,-,-,16.74,-,-,57.0,-
177,臺北市,2003/04/05,古亭,0.6,0.44,-,53.1,-,42,24.65,17.86,1.66,16.21,2.492,0.24,2.26,17.05,-,-,49.0,-
178,臺北市,2003/04/05,中山,1.0,0.46,-,49.1,-,48,-,22.61,1.2,21.41,2.427,0.24,2.19,17.72,-,-,49.0,-
179,臺北市,2003/04/05,大同,4.0,1.85,-,-,-,65,-,116.39,61.51,54.89,3.308,0.89,2.42,18.43,-,-,58.0,-
180,臺北市,2003/04/05,萬華,0.9,0.5,-,53.4,-,32,-,12.51,0.85,11.66,-,-,-,17.6,-,-,51.0,-
181,臺北市,2003/04/05,陽明,0.6,0.35,367.98,70.0,-,24,-,3.58,0.14,3.44,-,-,-,9.68,-,94.0,63.0,-
182,臺北市,2003/04/05,士林,1.5,0.34,-,60.8,-,34,-,12.09,0.79,11.29,-,-,-,16.76,-,-,55.0,-
183,臺北市,2003/04/04,松山,1.2,0.57,386.04,32.3,-,23,-,26.22,2.08,24.13,-,-,-,16.97,-,-,38.0,-
184,臺北市,2003/04/04,古亭,0.5,0.68,-,27.3,-,25,8.66,34.17,7.44,26.72,2.534,0.29,2.24,16.86,-,-,36.0,-
