序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
15,臺北市,2002/03/29,松山,4.1,1.31,10.4,-,81,-,63.08,32.31,30.77,-,-,-,20.92,-,-,65.0,-
16,臺北市,2002/03/29,古亭,4.6,1.36,8.5,-,72,43,62.73,30.56,32.18,2.84,0.64,2.2,20.83,-,-,61.0,-
17,臺北市,2002/03/29,中山,4.0,1.26,9.1,-,92,-,58.48,21.04,37.44,2.666,0.49,2.17,19.93,-,-,71.0,-
18,臺北市,2002/03/29,大同,6.0,2.66,-,-,70,-,125.78,80.02,45.76,3.686,1.31,2.37,21.8,-,-,60.0,-
19,臺北市,2002/03/29,萬華,5.4,1.4,9.9,-,80,-,56.89,21.23,35.66,-,-,-,20.87,-,-,65.0,-
20,臺北市,2002/03/29,陽明,0.5,0.42,39.0,-,13,-,5.04,0.05,5.0,-,-,-,16.4,-,97.0,42.0,-
21,臺北市,2002/03/29,士林,1.8,0.8,13.9,-,58,-,37.59,5.23,32.36,-,-,-,20.58,-,-,54.0,-
22,臺北市,2002/03/28,松山,5.2,1.17,27.2,-,70,-,47.87,13.92,33.96,-,-,-,23.87,-,-,75.0,-
23,臺北市,2002/03/28,古亭,4.2,1.31,24.6,-,64,46,59.41,20.69,38.72,2.645,0.7,1.95,24.49,-,-,63.0,-
24,臺北市,2002/03/28,中山,5.0,1.23,26.1,-,88,-,57.97,16.96,41.01,2.775,0.58,2.19,23.15,-,-,69.0,-
25,臺北市,2002/03/28,大同,6.8,2.75,-,-,74,-,111.97,61.21,50.76,3.63,1.22,2.41,25.19,-,-,62.0,-
26,臺北市,2002/03/28,萬華,6.3,1.27,27.4,-,74,-,53.47,16.28,37.19,-,-,-,24.15,-,-,66.0,-
27,臺北市,2002/03/28,陽明,1.3,0.36,45.2,-,18,-,7.01,0.1,6.9,-,-,-,18.38,-,93.0,62.0,-
28,臺北市,2002/03/28,士林,2.8,0.82,31.5,-,67,-,45.93,13.48,32.45,-,-,-,23.73,-,-,58.0,-
29,臺北市,2002/03/27,松山,3.6,1.09,12.1,-,46,-,52.5,22.55,29.95,-,-,-,22.03,-,-,46.0,-
30,臺北市,2002/03/27,古亭,1.7,0.88,17.5,-,41,26,37.66,11.59,26.07,2.089,0.25,1.83,21.99,-,-,41.0,-
31,臺北市,2002/03/27,中山,2.5,1.23,14.9,-,60,-,-,-,-,2.683,0.59,2.09,21.45,-,-,55.0,-
32,臺北市,2002/03/27,大同,4.1,3.09,-,-,65,-,127.88,85.74,42.14,3.918,1.32,2.59,23.6,-,-,58.0,-
33,臺北市,2002/03/27,萬華,1.9,1.03,18.8,-,37,-,34.39,7.8,26.59,-,-,-,22.06,-,-,37.0,-
34,臺北市,2002/03/27,陽明,0.4,0.28,39.4,-,12,-,2.71,0.06,2.65,-,-,-,16.81,-,97.0,41.0,-
35,臺北市,2002/03/27,士林,2.9,0.68,24.6,-,51,-,31.03,8.79,22.24,-,-,-,22.48,-,-,51.0,-
36,臺北市,2002/03/26,松山,4.6,1.15,30.2,-,52,-,45.61,9.6,36.0,-,-,-,23.23,-,-,108.0,-
37,臺北市,2002/03/26,古亭,3.1,1.07,37.5,-,47,30,49.96,13.66,36.3,2.39,0.44,1.95,23.51,-,-,123.0,-
38,臺北市,2002/03/26,中山,3.9,1.27,30.5,-,69,-,61.9,14.07,47.83,2.449,0.55,1.89,22.42,-,-,123.0,-
39,臺北市,2002/03/26,大同,5.4,2.82,-,-,72,-,123.78,64.06,59.72,3.806,1.34,2.47,24.38,-,-,61.0,-
40,臺北市,2002/03/26,萬華,3.8,1.11,41.2,-,54,-,39.65,2.4,37.25,-,-,-,23.3,-,-,139.0,-
41,臺北市,2002/03/26,陽明,1.5,0.35,51.8,-,14,-,5.36,0.11,5.25,-,-,-,18.59,-,84.0,74.0,-
42,臺北市,2002/03/26,士林,2.6,0.88,32.6,-,46,-,46.42,9.11,37.31,-,-,-,23.0,-,-,122.0,-
43,臺北市,2002/03/25,松山,1.7,0.96,16.9,-,33,-,47.6,14.44,33.7,-,-,-,20.03,-,-,33.0,-
44,臺北市,2002/03/25,古亭,1.1,1.02,17.9,-,30,12,45.84,12.36,33.48,2.372,0.42,1.95,20.18,-,-,30.0,-
45,臺北市,2002/03/25,中山,1.1,0.93,19.0,-,39,-,44.59,10.98,33.61,2.283,0.32,1.97,19.07,-,-,39.0,-
46,臺北市,2002/03/25,大同,1.7,2.1,-,-,41,-,85.22,47.1,38.13,3.255,0.9,2.35,20.85,-,-,41.0,-
47,臺北市,2002/03/25,萬華,1.6,0.9,21.1,-,26,-,35.54,4.11,31.43,-,-,-,19.77,-,-,32.0,-
48,臺北市,2002/03/25,陽明,0.2,0.31,47.5,-,12,-,2.91,0.03,2.87,-,-,-,14.93,-,98.0,43.0,-
49,臺北市,2002/03/25,士林,0.7,0.61,24.5,-,23,-,28.55,6.87,21.68,-,-,-,19.83,-,-,35.0,-
50,臺北市,2002/03/24,松山,3.9,1.21,8.3,-,39,-,64.69,36.66,28.04,-,-,-,20.13,-,-,39.0,-
51,臺北市,2002/03/24,古亭,3.3,1.28,4.1,-,46,24,70.3,33.86,36.45,2.636,0.53,2.1,20.06,-,-,46.0,-
52,臺北市,2002/03/24,中山,4.8,1.43,6.7,-,55,-,80.46,41.77,38.7,2.84,0.64,2.2,19.06,-,-,52.0,-
53,臺北市,2002/03/24,大同,4.9,2.55,-,-,51,-,132.38,90.66,41.72,3.814,1.23,2.59,20.78,-,-,50.0,-
54,臺北市,2002/03/24,萬華,4.1,1.16,5.6,-,42,-,58.32,21.86,36.46,-,-,-,19.7,-,-,42.0,-
55,臺北市,2002/03/24,陽明,0.5,0.33,40.6,-,19,-,4.78,0.27,4.5,-,-,-,15.49,-,97.0,41.0,-
56,臺北市,2002/03/24,士林,2.5,1.04,9.6,-,39,-,64.32,28.69,35.63,-,-,-,19.77,-,-,39.0,-
57,臺北市,2002/03/23,松山,3.8,0.59,24.5,-,45,-,30.41,5.49,24.92,-,-,-,17.64,-,-,45.0,-
58,臺北市,2002/03/23,古亭,1.7,0.54,26.8,-,40,15,26.75,5.34,21.41,2.07,0.31,1.77,17.99,-,-,40.0,-
59,臺北市,2002/03/23,中山,2.8,0.61,26.0,-,54,-,29.47,5.16,24.31,2.034,0.23,1.81,16.96,-,-,52.0,-
60,臺北市,2002/03/23,大同,4.2,2.18,-,-,56,-,117.72,75.15,42.56,3.193,0.99,2.21,19.21,-,-,53.0,-
61,臺北市,2002/03/23,萬華,2.1,-,26.7,-,38,-,25.02,2.78,22.24,-,-,-,17.97,-,-,38.0,-
62,臺北市,2002/03/23,陽明,0.3,0.34,48.1,-,12,-,1.6,0.01,1.59,-,-,-,12.17,-,98.0,42.0,-
63,臺北市,2002/03/23,士林,2.4,0.4,35.2,-,35,-,13.73,1.1,12.63,-,-,-,18.22,-,-,39.0,-
64,臺北市,2002/03/22,松山,2.2,0.98,18.5,-,51,-,48.26,25.23,23.03,-,-,-,22.15,-,-,50.0,-
65,臺北市,2002/03/22,古亭,1.7,0.93,16.2,-,46,29,43.9,20.28,23.62,2.407,0.45,1.95,22.71,-,-,46.0,-
66,臺北市,2002/03/22,中山,2.4,1.0,13.5,-,61,-,49.28,19.63,29.65,2.815,0.55,2.26,21.57,-,-,55.0,-
67,臺北市,2002/03/22,大同,4.0,2.66,-,-,-,-,-,-,-,3.79,1.31,2.48,23.76,-,-,51.0,-
68,臺北市,2002/03/22,萬華,1.9,0.77,16.1,-,44,-,35.44,10.15,25.29,-,-,-,22.57,-,-,44.0,-
69,臺北市,2002/03/22,陽明,1.1,0.29,37.7,-,45,-,6.26,0.35,5.92,-,-,-,16.76,-,94.0,45.0,-
70,臺北市,2002/03/22,士林,1.4,0.71,15.5,-,49,-,36.99,12.72,24.27,-,-,-,21.77,-,-,49.0,-
71,臺北市,2002/03/21,松山,3.2,1.17,19.1,-,69,-,50.71,19.77,30.94,-,-,-,24.25,-,-,86.0,-
72,臺北市,2002/03/21,古亭,2.1,1.11,18.7,-,52,39,48.99,20.3,28.69,-,-,-,24.21,-,-,69.0,-
73,臺北市,2002/03/21,中山,4.2,1.32,16.5,-,91,-,60.12,22.9,37.22,4.188,1.21,2.98,23.25,-,-,71.0,-
74,臺北市,2002/03/21,大同,5.2,2.6,-,-,94,-,108.7,64.11,44.59,3.547,1.16,2.38,25.19,-,-,72.0,-
75,臺北市,2002/03/21,萬華,3.8,1.08,20.0,-,64,-,43.89,10.69,33.2,-,-,-,24.15,-,-,72.0,-
76,臺北市,2002/03/21,陽明,0.9,0.35,42.5,-,22,-,4.02,0.24,3.77,-,-,-,18.73,-,89.0,61.0,-
77,臺北市,2002/03/21,士林,3.0,1.21,18.5,-,77,-,63.44,26.11,37.32,-,-,-,23.27,-,-,77.0,-
78,臺北市,2002/03/20,松山,7.2,1.81,22.0,-,111,-,100.37,57.9,42.47,-,-,-,21.84,-,-,89.0,-
79,臺北市,2002/03/20,古亭,4.7,1.58,29.6,-,100,60,82.88,27.42,55.46,-,-,-,22.76,-,-,92.0,-
80,臺北市,2002/03/20,中山,7.2,2.21,22.2,-,153,-,119.31,56.1,63.22,5.615,2.16,3.46,21.4,-,-,102.0,-
81,臺北市,2002/03/20,大同,8.1,3.12,-,-,163,-,156.35,85.25,71.1,4.719,1.69,3.03,23.12,-,-,106.0,-
82,臺北市,2002/03/20,萬華,8.0,2.0,26.6,-,116,-,87.88,25.49,62.4,-,-,-,22.46,-,-,90.0,-
83,臺北市,2002/03/20,陽明,2.4,0.51,67.9,-,42,-,8.55,0.29,8.26,-,-,-,19.05,-,80.0,98.0,-
84,臺北市,2002/03/20,士林,4.9,1.52,21.5,-,124,-,80.15,29.68,50.47,-,-,-,21.24,-,-,87.0,-
85,臺北市,2002/03/19,松山,3.1,1.16,24.6,-,118,-,57.15,20.92,36.23,-,-,-,20.69,-,-,84.0,-
86,臺北市,2002/03/19,古亭,2.8,1.4,21.0,-,115,43,70.84,29.63,41.21,-,-,-,21.09,-,-,82.0,-
87,臺北市,2002/03/19,中山,3.0,1.22,26.6,-,144,-,69.64,25.62,44.02,2.754,0.5,2.25,20.09,-,-,97.0,-
88,臺北市,2002/03/19,大同,5.6,3.03,-,-,141,-,161.33,103.93,57.4,3.819,1.33,2.49,22.28,-,-,96.0,-
89,臺北市,2002/03/19,萬華,3.1,1.14,28.4,-,126,-,48.33,11.46,36.87,-,-,-,21.15,-,-,88.0,-
90,臺北市,2002/03/19,陽明,1.4,0.41,57.4,-,57,-,5.75,0.32,5.43,-,-,-,15.62,-,82.0,62.0,-
91,臺北市,2002/03/19,士林,1.9,0.73,37.1,-,116,-,36.31,4.66,31.66,-,-,-,20.72,-,-,83.0,-
92,臺北市,2002/03/18,松山,4.5,0.71,31.2,-,83,-,33.31,2.94,30.37,-,-,-,19.08,-,-,66.0,-
93,臺北市,2002/03/18,古亭,2.8,0.63,38.3,-,78,37,28.79,5.32,23.47,-,-,-,19.24,-,-,64.0,-
94,臺北市,2002/03/18,中山,3.5,0.72,32.4,-,94,-,35.7,5.76,29.94,2.22,0.2,2.03,18.24,-,-,72.0,-
95,臺北市,2002/03/18,大同,6.7,2.77,-,-,118,-,144.44,90.99,53.44,3.507,1.25,2.26,20.36,-,-,84.0,-
96,臺北市,2002/03/18,萬華,3.8,0.66,38.8,-,65,-,23.53,1.73,21.8,-,-,-,19.18,-,-,58.0,-
97,臺北市,2002/03/18,陽明,2.6,0.29,57.8,-,37,-,1.93,0.01,1.92,-,-,-,12.13,-,88.0,54.0,-
98,臺北市,2002/03/18,士林,2.6,0.5,45.4,-,77,-,14.99,0.68,14.32,-,-,-,18.82,-,-,63.0,-
99,臺北市,2002/03/17,松山,1.0,0.66,26.3,-,33,-,29.0,2.5,26.51,-,-,-,18.52,-,-,33.0,-
100,臺北市,2002/03/17,古亭,0.5,0.77,24.3,-,25,15,35.24,6.15,29.09,-,-,-,18.62,-,-,31.0,-
101,臺北市,2002/03/17,中山,1.1,0.86,16.3,-,39,-,40.62,6.19,34.42,2.439,0.31,2.13,17.49,-,-,39.0,-
102,臺北市,2002/03/17,大同,2.5,1.94,-,-,40,-,96.82,54.11,42.71,3.051,0.74,2.31,19.3,-,-,40.0,-
103,臺北市,2002/03/17,萬華,0.9,0.78,24.7,-,23,-,28.33,0.97,27.37,-,-,-,18.24,-,-,29.0,-
104,臺北市,2002/03/17,陽明,0.2,0.32,53.4,-,22,-,1.27,0.05,1.22,-,-,-,13.84,-,98.0,48.0,-
105,臺北市,2002/03/17,士林,0.6,0.77,16.0,-,33,-,33.74,3.49,30.25,-,-,-,17.79,-,-,33.0,-
106,臺北市,2002/03/16,松山,1.4,0.8,22.1,-,38,-,35.69,6.77,28.91,-,-,-,18.74,-,-,38.0,-
107,臺北市,2002/03/16,古亭,1.1,0.81,22.1,-,36,20,38.96,7.6,31.36,2.476,0.19,2.28,18.81,-,-,36.0,-
108,臺北市,2002/03/16,中山,1.4,0.95,18.1,-,49,-,44.15,8.71,35.43,2.274,0.24,2.03,18.04,-,-,49.0,-
109,臺北市,2002/03/16,大同,3.8,3.19,-,-,63,-,163.58,111.9,51.68,3.684,1.46,2.23,20.09,-,-,56.0,-
110,臺北市,2002/03/16,萬華,1.3,0.91,26.0,-,34,-,30.44,1.82,28.62,-,-,-,18.84,-,-,36.0,-
111,臺北市,2002/03/16,陽明,0.2,0.34,53.3,-,47,-,2.16,0.04,2.11,-,-,-,14.23,-,98.0,50.0,-
112,臺北市,2002/03/16,士林,1.6,0.83,19.2,-,53,-,36.31,6.37,29.94,-,-,-,18.31,-,-,52.0,-
113,臺北市,2002/03/15,松山,3.7,1.33,6.7,-,63,-,70.54,42.7,27.84,-,-,-,21.7,-,-,57.0,-
114,臺北市,2002/03/15,古亭,4.0,1.27,4.0,-,61,42,63.93,30.81,33.12,2.836,0.56,2.27,21.39,-,-,55.0,-
115,臺北市,2002/03/15,中山,4.6,1.39,4.9,-,82,-,66.58,32.32,34.26,3.018,0.85,2.17,20.6,-,-,66.0,-
116,臺北市,2002/03/15,大同,5.9,2.65,-,-,85,-,110.8,74.0,36.79,3.524,1.23,2.3,22.42,-,-,68.0,-
117,臺北市,2002/03/15,萬華,4.1,1.12,5.6,-,62,-,46.86,14.93,31.93,-,-,-,21.33,-,-,56.0,-
118,臺北市,2002/03/15,陽明,0.3,0.31,31.9,-,40,-,5.31,0.06,5.25,-,-,-,16.76,-,96.0,40.0,-
119,臺北市,2002/03/15,士林,2.9,0.97,8.1,-,63,-,48.33,18.73,29.6,-,-,-,21.02,-,-,56.0,-
120,臺北市,2002/03/14,松山,3.9,0.88,19.1,-,68,-,50.85,20.09,30.76,-,-,-,21.92,-,-,59.0,-
121,臺北市,2002/03/14,古亭,3.9,1.23,16.0,-,68,38,62.32,25.11,37.21,2.934,0.63,2.31,22.13,-,-,59.0,-
122,臺北市,2002/03/14,中山,4.1,1.15,16.3,-,93,-,58.34,20.8,37.54,2.712,0.63,2.08,20.71,-,-,71.0,-
123,臺北市,2002/03/14,大同,5.9,2.26,-,-,81,-,93.79,52.96,40.83,3.261,1.0,2.26,22.47,-,-,66.0,-
124,臺北市,2002/03/14,萬華,5.1,1.17,18.6,-,73,-,49.82,15.7,34.12,-,-,-,21.77,-,-,61.0,-
125,臺北市,2002/03/14,陽明,0.8,0.27,39.1,-,21,-,6.14,0.18,5.95,-,-,-,16.78,-,95.0,49.0,-
126,臺北市,2002/03/14,士林,2.6,0.73,22.7,-,59,-,37.89,7.78,30.11,-,-,-,21.06,-,-,54.0,-
127,臺北市,2002/03/13,松山,2.2,0.59,26.7,-,38,-,30.19,5.36,24.82,-,-,-,23.16,-,-,39.0,-
128,臺北市,2002/03/13,古亭,1.7,0.62,27.0,-,37,20,35.47,9.94,25.52,2.376,0.24,2.14,24.04,-,-,37.0,-
129,臺北市,2002/03/13,中山,2.0,0.73,27.1,-,42,-,36.16,8.08,28.08,2.224,0.21,2.02,22.78,-,-,42.0,-
130,臺北市,2002/03/13,大同,5.7,3.45,-,-,64,-,161.71,111.5,50.21,3.701,1.51,2.19,25.38,-,-,57.0,-
131,臺北市,2002/03/13,萬華,2.1,0.68,27.0,-,-,-,-,-,-,-,-,-,23.63,-,-,41.0,-
132,臺北市,2002/03/13,陽明,1.3,0.28,51.4,-,15,-,4.2,0.15,4.04,-,-,-,17.98,-,82.0,58.0,-
133,臺北市,2002/03/13,士林,1.3,0.42,37.8,-,36,-,18.78,1.26,17.52,-,-,-,23.75,-,-,64.0,-
134,臺北市,2002/03/12,松山,5.4,0.8,37.5,-,62,-,40.2,6.61,33.6,-,-,-,21.56,-,-,89.0,-
135,臺北市,2002/03/12,古亭,5.0,0.74,38.7,-,61,37,41.66,8.98,32.68,2.582,0.42,2.17,21.88,-,-,82.0,-
136,臺北市,2002/03/12,中山,6.8,0.92,34.2,-,70,-,48.49,9.94,38.55,2.466,0.41,2.06,20.92,-,-,70.0,-
137,臺北市,2002/03/12,大同,8.4,2.87,-,-,84,-,131.88,73.71,58.17,3.745,1.42,2.32,23.26,-,-,67.0,-
138,臺北市,2002/03/12,萬華,6.3,0.86,35.0,-,65,-,36.94,4.45,32.5,-,-,-,21.94,-,-,77.0,-
139,臺北市,2002/03/12,陽明,1.7,0.25,63.0,-,26,-,3.89,0.17,3.72,-,-,-,16.68,-,72.0,61.0,-
140,臺北市,2002/03/12,士林,3.5,0.59,43.6,-,54,-,30.6,9.85,22.88,-,-,-,21.48,-,-,66.0,-
141,臺北市,2002/03/11,松山,0.5,0.5,31.3,-,37,-,20.06,1.65,18.41,-,-,-,21.58,-,-,38.0,-
142,臺北市,2002/03/11,古亭,0.2,0.57,26.6,-,30,21,34.45,11.13,23.32,2.275,0.28,2.0,22.22,-,-,31.0,-
143,臺北市,2002/03/11,中山,0.7,0.64,25.8,-,45,-,30.33,6.76,23.57,2.042,0.14,1.91,21.05,-,-,45.0,-
144,臺北市,2002/03/11,大同,3.1,3.19,-,-,60,-,149.02,103.88,45.14,3.388,1.21,2.18,23.55,-,-,55.0,-
145,臺北市,2002/03/11,萬華,0.3,0.54,32.1,-,29,-,18.49,1.66,16.83,-,-,-,22.15,-,-,39.0,-
146,臺北市,2002/03/11,陽明,0.5,0.19,45.9,-,14,-,1.65,0.05,1.6,-,-,-,15.45,-,85.0,43.0,-
147,臺北市,2002/03/11,士林,0.4,0.36,34.7,-,32,-,14.75,1.72,13.03,-,-,-,21.68,-,-,39.0,-
148,臺北市,2002/03/10,松山,1.5,0.66,34.1,-,53,-,29.87,6.34,23.53,-,-,-,21.28,-,-,78.0,-
149,臺北市,2002/03/10,古亭,0.7,0.54,42.5,-,46,28,28.92,5.95,22.97,2.43,0.3,2.13,21.89,-,-,80.0,-
150,臺北市,2002/03/10,中山,1.3,0.72,33.0,-,64,-,40.44,11.5,28.94,2.295,0.23,2.06,20.59,-,-,71.0,-
151,臺北市,2002/03/10,大同,3.2,1.98,-,-,66,-,102.34,62.46,39.89,3.057,0.79,2.26,22.78,-,-,58.0,-
152,臺北市,2002/03/10,萬華,0.8,0.58,44.0,-,60,-,21.1,1.28,19.82,-,-,-,21.66,-,-,76.0,-
153,臺北市,2002/03/10,陽明,1.3,0.26,56.9,-,34,-,3.09,0.14,2.95,-,-,-,15.12,-,82.0,67.0,-
154,臺北市,2002/03/10,士林,1.2,0.58,41.8,-,48,-,22.99,4.25,18.74,-,-,-,21.02,-,-,67.0,-
155,臺北市,2002/03/09,松山,0.6,0.39,41.0,-,75,-,17.63,0.63,17.0,-,-,-,20.11,-,-,63.0,-
156,臺北市,2002/03/09,古亭,0.5,0.45,37.7,-,71,29,25.68,5.55,20.13,2.282,0.31,1.97,20.89,-,-,60.0,-
157,臺北市,2002/03/09,中山,0.6,0.53,35.2,-,94,-,27.24,4.02,23.22,2.091,0.15,1.94,19.49,-,-,72.0,-
158,臺北市,2002/03/09,大同,3.5,2.6,-,-,90,-,137.7,88.15,49.55,3.36,1.2,2.16,21.88,-,-,70.0,-
159,臺北市,2002/03/09,萬華,0.2,0.5,41.4,-,73,-,17.73,1.58,16.16,-,-,-,20.67,-,-,61.0,-
160,臺北市,2002/03/09,陽明,0.7,0.24,54.6,-,38,-,1.64,0.03,1.6,-,-,-,13.65,-,80.0,49.0,-
161,臺北市,2002/03/09,士林,0.5,0.39,43.6,-,67,-,14.83,1.24,13.6,-,-,-,20.08,-,-,58.0,-
162,臺北市,2002/03/08,松山,1.3,0.55,32.6,-,112,-,27.74,3.17,24.57,-,-,-,18.85,-,-,81.0,-
163,臺北市,2002/03/08,古亭,0.6,0.48,36.4,-,95,39,28.81,6.84,21.97,2.372,0.36,2.02,19.76,-,-,73.0,-
164,臺北市,2002/03/08,中山,1.1,0.59,31.9,-,124,-,33.23,6.38,26.85,2.098,0.23,1.87,18.5,-,-,87.0,-
165,臺北市,2002/03/08,大同,3.8,2.62,-,-,133,-,-,-,-,3.388,1.17,2.22,20.95,-,-,91.0,-
166,臺北市,2002/03/08,萬華,1.0,0.64,35.2,-,94,-,24.0,2.9,21.1,-,-,-,19.49,-,-,72.0,-
167,臺北市,2002/03/08,陽明,1.4,0.23,53.9,-,76,-,1.33,0.03,1.3,-,-,-,12.88,-,69.0,63.0,-
168,臺北市,2002/03/08,士林,0.6,0.4,44.9,-,100,-,12.99,1.56,11.43,-,-,-,19.15,-,-,75.0,-
169,臺北市,2002/03/07,松山,4.1,0.68,31.9,-,64,-,33.57,7.32,26.25,-,-,-,16.53,-,-,57.0,-
170,臺北市,2002/03/07,古亭,2.6,0.53,36.4,-,58,30,30.11,6.67,23.44,2.488,0.35,2.14,17.27,-,-,54.0,-
171,臺北市,2002/03/07,中山,4.5,0.62,31.0,-,77,-,38.2,7.56,30.64,2.228,0.23,1.99,16.02,-,-,63.0,-
172,臺北市,2002/03/07,大同,6.2,2.14,-,-,92,-,136.95,84.54,52.41,3.404,1.09,2.32,18.28,-,-,71.0,-
173,臺北市,2002/03/07,萬華,2.7,0.68,35.6,-,55,-,26.9,2.81,24.08,-,-,-,17.07,-,-,53.0,-
174,臺北市,2002/03/07,陽明,3.2,0.26,58.6,-,32,-,1.82,0.02,1.8,-,-,-,10.03,-,74.0,53.0,-
175,臺北市,2002/03/07,士林,3.6,0.41,44.4,-,60,-,16.6,1.76,14.83,-,-,-,16.47,-,-,55.0,-
176,臺北市,2002/03/06,松山,3.1,0.71,32.1,-,65,-,18.69,0.58,18.12,-,-,-,13.74,-,-,58.0,-
177,臺北市,2002/03/06,古亭,3.5,0.69,25.6,-,71,34,30.04,5.33,24.71,2.445,0.36,2.09,14.06,-,-,60.0,-
178,臺北市,2002/03/06,中山,3.3,0.74,26.3,-,83,-,25.94,2.56,23.38,2.174,0.15,2.03,13.22,-,-,67.0,-
179,臺北市,2002/03/06,大同,6.0,2.34,-,-,90,-,132.52,87.32,45.19,3.204,0.99,2.22,15.4,-,-,70.0,-
180,臺北市,2002/03/06,萬華,3.3,0.85,26.8,-,60,-,23.26,1.53,21.73,-,-,-,14.07,-,-,55.0,-
181,臺北市,2002/03/06,陽明,2.3,0.44,46.0,-,36,-,2.4,0.01,2.39,-,-,-,6.59,-,94.0,51.0,-
182,臺北市,2002/03/06,士林,2.9,0.63,34.2,-,60,-,12.75,0.65,12.1,-,-,-,13.73,-,-,55.0,-
183,臺北市,2002/03/05,松山,2.4,0.85,31.4,-,68,-,-,-,-,-,-,-,22.11,-,-,73.0,-
184,臺北市,2002/03/05,古亭,2.4,0.86,26.9,-,52,34,37.53,12.22,25.3,2.548,0.48,2.07,22.39,-,-,68.0,-
185,臺北市,2002/03/05,中山,3.0,0.87,27.8,-,89,-,38.02,8.94,29.08,2.5,0.39,2.11,21.55,-,-,70.0,-
186,臺北市,2002/03/05,大同,5.8,2.0,-,-,88,-,87.74,50.06,37.68,3.103,0.86,2.25,23.61,-,-,69.0,-
187,臺北市,2002/03/05,萬華,2.8,0.76,27.7,-,54,-,26.5,3.53,22.97,-,-,-,22.55,-,-,68.0,-
188,臺北市,2002/03/05,陽明,0.7,0.4,46.6,-,16,-,3.73,0.16,3.56,-,-,-,16.01,-,90.0,53.0,-
189,臺北市,2002/03/05,士林,2.4,0.65,34.2,-,80,-,26.95,4.56,22.39,-,-,-,21.72,-,-,65.0,-
190,臺北市,2002/03/04,松山,3.9,0.73,21.0,-,42,-,34.29,10.47,23.82,-,-,-,21.86,-,-,42.0,-
191,臺北市,2002/03/04,古亭,3.5,0.85,21.8,-,40,21,42.06,15.68,26.38,2.375,0.46,1.92,22.44,-,-,40.0,-
