序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
28,臺北市,2013/07/28,士林,4.1,0.38,-,27.1,49,47,27.0,18.09,3.77,14.32,-,-,-,30.73,70.68,51.0
29,臺北市,2013/07/27,松山,4.3,0.5,429.65,26.9,57,33,24.0,25.29,4.28,21.01,2.13,0.262,1.87,29.61,67.82,74.0
30,臺北市,2013/07/27,古亭,3.1,0.57,-,22.5,48,37,21.0,26.63,6.25,20.39,2.009,0.215,1.8,29.11,79.11,51.0
31,臺北市,2013/07/27,中山,3.1,0.66,-,19.5,40,49,30.0,34.23,9.39,24.85,2.136,0.248,1.89,30.1,70.74,55.0
32,臺北市,2013/07/27,大同,4.4,1.74,-,-,-,42,30.0,62.89,34.67,28.22,2.496,0.53,1.97,-,-,42.0
33,臺北市,2013/07/27,萬華,3.2,0.62,-,20.1,42,35,20.0,27.19,4.57,22.62,-,-,-,29.95,72.32,58.0
34,臺北市,2013/07/27,陽明,1.8,0.17,406.85,32.7,45,15,12.0,5.61,1.23,4.38,-,-,-,23.69,93.31,44.0
35,臺北市,2013/07/27,士林,3.7,0.51,-,26.5,53,41,23.0,26.21,5.27,20.93,-,-,-,30.07,74.82,70.0
36,臺北市,2013/07/26,松山,2.7,0.44,421.72,20.1,42,22,18.0,24.38,5.05,19.33,2.028,0.219,1.81,28.95,70.57,47.0
37,臺北市,2013/07/26,古亭,2.3,0.53,-,18.2,39,27,17.0,27.58,8.21,19.36,1.941,0.203,1.74,28.34,83.39,53.0
38,臺北市,2013/07/26,中山,2.5,0.66,-,16.5,34,39,27.0,33.65,9.69,23.96,2.096,0.25,1.85,29.38,72.84,46.0
39,臺北市,2013/07/26,大同,3.9,2.11,-,-,-,38,29.0,85.32,54.1,31.22,2.617,0.696,1.92,-,-,41.0
40,臺北市,2013/07/26,萬華,2.5,0.59,-,17.0,36,35,16.0,29.93,6.47,23.45,-,-,-,29.2,75.09,49.0
41,臺北市,2013/07/26,陽明,1.4,0.13,402.11,28.5,39,10,8.0,6.16,1.35,4.81,-,-,-,22.74,97.42,36.0
42,臺北市,2013/07/26,士林,3.6,0.42,-,25.4,48,32,17.0,22.44,4.18,18.26,-,-,-,29.48,75.38,53.0
43,臺北市,2013/07/25,松山,2.7,0.43,424.71,25.3,48,28,25.0,21.82,4.18,17.64,2.041,0.22,1.82,29.87,67.4,51.0
44,臺北市,2013/07/25,古亭,2.8,0.51,-,26.2,50,41,27.0,23.39,5.34,18.05,1.96,0.199,1.76,29.32,78.09,54.0
45,臺北市,2013/07/25,中山,3.9,0.7,-,19.3,36,57,31.0,32.03,9.91,22.12,2.12,0.273,1.85,30.37,69.54,54.0
46,臺北市,2013/07/25,大同,4.3,2.12,-,-,-,47,34.0,65.01,38.22,26.8,2.599,0.664,1.93,-,-,47.0
47,臺北市,2013/07/25,萬華,3.6,0.58,-,21.2,40,38,24.0,25.9,5.13,20.77,-,-,-,30.11,71.99,48.0
48,臺北市,2013/07/25,陽明,1.9,0.09,403.64,26.5,38,11,10.0,6.22,1.48,4.74,-,-,-,23.17,97.71,36.0
49,臺北市,2013/07/25,士林,4.2,0.34,-,27.0,45,37,22.0,19.63,4.47,15.17,-,-,-,30.13,73.61,42.0
50,臺北市,2013/07/24,松山,5.0,0.46,431.78,40.5,75,46,39.0,22.58,3.19,19.38,2.111,0.255,1.86,30.6,64.78,91.0
51,臺北市,2013/07/24,古亭,4.1,0.52,-,37.2,72,51,34.0,22.95,3.6,19.36,1.981,0.208,1.77,30.25,72.07,79.0
52,臺北市,2013/07/24,中山,4.2,0.75,-,25.6,46,67,38.0,34.03,9.18,24.85,2.181,0.301,1.88,31.34,65.32,59.0
53,臺北市,2013/07/24,大同,5.4,1.71,-,-,-,59,43.0,54.72,25.53,29.2,2.523,0.566,1.96,-,-,54.0
54,臺北市,2013/07/24,萬華,4.3,0.57,-,29.6,53,46,31.0,23.89,3.69,20.21,-,-,-,31.08,67.45,59.0
55,臺北市,2013/07/24,陽明,2.9,0.17,407.03,38.6,53,23,19.0,7.76,1.91,5.86,-,-,-,23.97,95.92,57.0
56,臺北市,2013/07/24,士林,3.7,0.39,-,30.7,51,50,33.0,20.03,3.61,16.42,-,-,-,30.49,73.61,51.0
57,臺北市,2013/07/23,松山,4.0,0.41,420.8,34.5,70,38,33.0,21.55,3.17,18.38,2.03,0.234,1.8,30.43,63.85,75.0
58,臺北市,2013/07/23,古亭,3.6,0.48,-,30.6,62,42,31.0,23.1,4.86,18.24,1.91,0.16,1.75,30.59,67.17,67.0
59,臺北市,2013/07/23,中山,3.3,0.65,-,26.0,48,59,36.0,33.62,9.06,24.56,2.051,0.225,1.83,31.32,63.31,54.0
60,臺北市,2013/07/23,大同,4.1,1.39,-,-,-,58,37.0,55.93,25.13,30.8,2.395,0.457,1.94,-,-,54.0
61,臺北市,2013/07/23,萬華,3.9,0.58,-,26.3,52,43,30.0,28.92,4.28,24.64,-,-,-,31.45,63.93,53.0
62,臺北市,2013/07/23,陽明,2.7,0.19,401.2,40.4,54,24,20.0,7.96,1.14,6.8,-,-,-,24.21,91.89,56.0
63,臺北市,2013/07/23,士林,3.6,0.37,-,32.9,56,49,29.0,18.36,2.38,15.99,-,-,-,30.71,69.64,64.0
64,臺北市,2013/07/22,松山,1.9,0.31,415.54,27.0,59,28,25.0,15.78,3.9,11.88,1.931,0.171,1.76,30.48,61.74,78.0
65,臺北市,2013/07/22,古亭,2.6,0.35,-,24.0,58,32,22.0,17.29,5.13,12.16,1.835,0.11,1.73,30.43,66.41,69.0
66,臺北市,2013/07/22,中山,2.6,0.5,-,21.3,48,49,31.0,23.34,7.41,15.94,1.985,0.194,1.79,31.2,62.09,52.0
67,臺北市,2013/07/22,大同,3.9,1.7,-,-,-,46,32.0,61.61,37.82,23.78,2.45,0.572,1.88,-,-,46.0
68,臺北市,2013/07/22,萬華,3.0,0.41,-,25.4,56,36,23.0,20.58,4.92,15.65,-,-,-,31.35,62.97,55.0
69,臺北市,2013/07/22,陽明,1.4,0.11,400.27,30.3,49,15,12.0,5.7,1.17,4.54,-,-,-,23.72,92.66,49.0
70,臺北市,2013/07/22,士林,2.4,0.21,-,29.1,56,39,21.0,12.71,2.57,10.14,-,-,-,30.84,69.38,53.0
71,臺北市,2013/07/21,松山,3.7,0.32,420.08,29.6,51,34,30.0,14.52,2.89,11.63,1.919,0.122,1.8,30.07,63.96,59.0
72,臺北市,2013/07/21,古亭,2.5,0.34,-,25.8,45,35,26.0,15.76,3.9,11.86,1.847,0.102,1.75,29.93,68.96,56.0
73,臺北市,2013/07/21,中山,2.1,0.46,-,25.2,39,59,38.0,20.28,4.88,15.4,1.973,0.15,1.82,30.86,64.17,54.0
74,臺北市,2013/07/21,大同,4.3,1.5,-,-,-,51,40.0,61.96,36.04,25.92,2.364,0.454,1.91,-,-,50.0
75,臺北市,2013/07/21,萬華,3.6,0.43,-,26.1,43,49,31.0,22.57,5.1,17.47,-,-,-,30.69,65.67,55.0
76,臺北市,2013/07/21,陽明,2.0,0.13,402.27,32.9,42,16,13.0,4.99,0.98,4.0,-,-,-,23.42,91.64,60.0
77,臺北市,2013/07/21,士林,2.3,0.26,-,33.8,50,41,25.0,12.63,2.31,10.31,-,-,-,30.41,69.62,56.0
78,臺北市,2013/07/20,松山,4.2,0.49,433.73,31.7,71,35,28.0,22.92,3.55,19.37,2.106,0.227,1.88,29.4,66.71,78.0
79,臺北市,2013/07/20,古亭,4.1,0.51,-,27.3,61,38,24.0,25.62,5.84,19.78,1.938,0.175,1.76,29.38,72.18,62.0
80,臺北市,2013/07/20,中山,3.9,0.59,-,22.0,49,54,32.0,30.53,8.35,22.17,2.074,0.23,1.84,30.4,64.42,52.0
81,臺北市,2013/07/20,大同,3.7,1.79,-,-,-,49,32.0,75.24,41.51,33.73,2.531,0.601,1.93,-,-,49.0
82,臺北市,2013/07/20,萬華,3.1,0.52,-,24.7,56,35,24.0,27.87,5.24,22.63,-,-,-,30.19,66.1,61.0
83,臺北市,2013/07/20,陽明,2.1,0.11,401.13,35.0,42,10,8.0,4.31,0.51,3.77,-,-,-,23.6,83.89,44.0
84,臺北市,2013/07/20,士林,2.9,0.48,-,28.3,53,35,26.0,20.85,3.18,17.67,-,-,-,29.93,69.62,50.0
85,臺北市,2013/07/19,松山,3.3,0.53,425.14,14.1,26,25,20.0,31.24,7.86,23.38,2.084,0.247,1.84,28.94,65.96,31.0
86,臺北市,2013/07/19,古亭,2.7,0.65,-,14.8,31,35,19.0,35.07,10.91,24.16,2.019,0.244,1.78,28.97,71.72,37.0
87,臺北市,2013/07/19,中山,4.4,0.88,-,14.4,29,45,29.0,45.55,14.85,30.7,2.222,0.317,1.91,29.83,65.53,45.0
88,臺北市,2013/07/19,大同,3.6,1.74,-,-,-,41,29.0,69.0,36.12,32.88,2.554,0.574,1.98,-,-,41.0
89,臺北市,2013/07/19,萬華,3.3,0.79,-,16.7,36,33,21.0,38.6,7.36,31.24,-,-,-,29.7,66.25,43.0
90,臺北市,2013/07/19,陽明,3.6,0.23,402.38,35.1,56,20,16.0,8.48,0.93,7.55,-,-,-,23.06,91.04,57.0
91,臺北市,2013/07/19,士林,2.5,0.49,-,26.2,50,39,20.0,25.9,5.57,20.34,-,-,-,29.02,72.94,55.0
92,臺北市,2013/07/18,松山,0.6,0.16,408.17,11.2,13,9,15.0,11.89,5.48,6.41,1.727,0.05,1.68,28.76,60.11,12.0
93,臺北市,2013/07/18,古亭,1.6,0.25,-,8.4,12,20,11.0,16.37,7.15,9.22,1.776,0.078,1.7,28.89,64.3,20.0
94,臺北市,2013/07/18,中山,0.5,0.41,-,7.3,11,33,19.0,24.79,12.6,12.2,1.91,0.144,1.77,29.97,59.2,33.0
95,臺北市,2013/07/18,大同,2.9,1.51,-,-,-,29,17.0,75.28,57.91,17.37,2.362,0.518,1.84,-,-,29.0
96,臺北市,2013/07/18,萬華,1.0,0.31,-,6.3,10,17,10.0,20.75,9.22,11.53,-,-,-,29.71,60.57,17.0
97,臺北市,2013/07/18,陽明,0.6,0.05,396.15,14.7,16,6,4.0,3.73,1.31,2.41,-,-,-,22.37,86.42,14.0
98,臺北市,2013/07/18,士林,1.2,0.15,-,13.5,16,23,11.0,10.08,3.69,6.39,-,-,-,29.29,65.64,23.0
99,臺北市,2013/07/17,松山,1.8,0.22,414.73,9.8,16,16,12.0,14.77,6.75,8.01,1.838,0.096,1.74,29.83,56.69,17.0
100,臺北市,2013/07/17,古亭,1.5,0.32,-,9.0,17,28,13.0,18.72,9.98,8.74,1.802,0.104,1.7,29.88,62.65,28.0
101,臺北市,2013/07/17,中山,0.5,0.39,-,7.5,14,36,21.0,23.86,11.09,12.76,1.931,0.154,1.78,30.96,56.26,36.0
102,臺北市,2013/07/17,大同,3.4,1.9,-,-,-,32,23.0,83.63,66.14,17.49,2.468,0.626,1.84,-,-,37.0
103,臺北市,2013/07/17,萬華,1.5,0.36,-,8.0,15,23,10.0,22.86,12.24,10.63,-,-,-,30.68,57.99,23.0
104,臺北市,2013/07/17,陽明,1.2,0.06,398.99,16.0,21,8,5.0,3.58,0.75,2.81,-,-,-,23.17,84.21,26.0
105,臺北市,2013/07/17,士林,1.7,0.22,-,12.2,21,23,12.0,14.37,4.83,9.53,-,-,-,29.94,64.52,24.0
106,臺北市,2013/07/16,松山,1.4,0.3,421.55,11.6,21,21,17.0,19.01,7.57,11.44,1.92,0.136,1.78,29.39,64.93,21.0
107,臺北市,2013/07/16,古亭,2.0,0.32,-,11.0,20,30,14.0,19.26,8.39,10.88,1.822,0.11,1.71,29.83,70.91,30.0
108,臺北市,2013/07/16,中山,2.7,0.44,-,11.1,22,41,25.0,26.66,11.55,15.11,1.996,0.174,1.82,30.66,62.8,41.0
109,臺北市,2013/07/16,大同,3.0,1.83,-,-,-,35,24.0,78.32,57.15,21.18,2.503,0.616,1.89,-,-,35.0
110,臺北市,2013/07/16,萬華,1.3,0.4,-,9.5,19,26,13.0,23.65,9.09,14.56,-,-,-,30.32,65.72,26.0
111,臺北市,2013/07/16,陽明,1.3,0.05,398.56,20.5,27,9,7.0,2.74,0.8,1.93,-,-,-,23.24,90.74,26.0
112,臺北市,2013/07/16,士林,2.3,0.23,-,16.8,28,29,12.0,13.44,3.81,9.63,-,-,-,29.94,69.01,29.0
113,臺北市,2013/07/15,松山,2.6,0.51,431.06,18.2,38,30,22.0,28.0,6.16,21.85,2.082,0.235,1.85,28.74,72.1,57.0
114,臺北市,2013/07/15,古亭,2.4,0.71,-,18.7,42,38,22.0,32.81,10.15,22.66,2.047,0.272,1.78,28.34,83.54,57.0
115,臺北市,2013/07/15,中山,3.8,0.76,-,17.5,38,48,31.0,36.36,10.25,26.11,2.196,0.303,1.89,29.67,70.92,48.0
116,臺北市,2013/07/15,大同,4.6,2.4,-,-,-,43,30.0,75.82,44.44,31.39,2.743,0.77,1.97,-,-,44.0
117,臺北市,2013/07/15,萬華,3.2,0.71,-,18.6,43,31,22.0,29.79,5.68,24.11,-,-,-,29.38,73.39,65.0
118,臺北市,2013/07/15,陽明,2.1,0.08,426.58,32.2,42,10,8.0,3.86,0.97,2.87,-,-,-,23.13,92.66,44.0
119,臺北市,2013/07/15,士林,3.5,0.51,-,-,45,37,19.0,24.49,3.91,20.58,-,-,-,29.02,78.15,64.0
120,臺北市,2013/07/14,松山,1.3,0.48,428.6,21.4,43,26,21.0,21.02,4.86,16.16,2.086,0.194,1.89,28.93,69.25,71.0
121,臺北市,2013/07/14,古亭,1.9,0.56,-,23.4,48,35,20.0,24.07,6.36,17.71,2.021,0.198,1.82,28.95,76.09,76.0
122,臺北市,2013/07/14,中山,2.7,0.81,-,18.6,41,50,30.0,40.42,14.6,25.82,2.328,0.306,2.02,29.83,68.48,58.0
123,臺北市,2013/07/14,大同,2.8,1.81,-,-,-,39,28.0,65.24,35.21,30.02,2.68,0.555,2.12,-,-,39.0
124,臺北市,2013/07/14,萬華,2.0,0.77,-,19.6,44,32,18.0,33.82,9.27,24.55,-,-,-,29.58,69.62,58.0
125,臺北市,2013/07/14,陽明,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,33.0
126,臺北市,2013/07/14,士林,3.8,0.6,-,-,-,42,18.0,26.13,6.94,19.19,-,-,-,29.49,74.68,42.0
127,臺北市,2013/07/13,松山,2.4,0.33,415.67,24.2,29,18,16.0,15.85,2.92,12.93,1.934,0.119,1.82,27.45,75.24,28.0
128,臺北市,2013/07/13,古亭,1.2,0.33,-,23.3,28,23,15.0,16.98,3.32,13.65,1.939,0.145,1.8,27.22,87.67,27.0
129,臺北市,2013/07/13,中山,1.9,0.5,-,19.7,26,32,24.0,24.82,7.46,17.36,2.035,0.173,1.86,27.94,77.26,32.0
130,臺北市,2013/07/13,大同,2.3,0.96,-,-,-,25,16.0,36.71,16.68,20.04,2.352,0.357,2.0,-,-,25.0
131,臺北市,2013/07/13,萬華,2.1,0.41,-,20.8,26,19,13.0,18.99,3.3,15.67,-,-,-,27.71,78.65,23.0
132,臺北市,2013/07/12,松山,1.6,0.2,408.69,14.0,18,26,22.0,11.47,4.75,6.72,1.844,0.082,1.76,28.83,73.22,26.0
133,臺北市,2013/07/12,古亭,1.7,0.25,-,12.8,16,31,15.0,12.91,5.37,7.54,1.807,0.092,1.72,28.73,76.2,31.0
134,臺北市,2013/07/12,中山,2.1,0.37,-,12.8,17,42,26.0,19.29,10.37,8.93,1.909,0.123,1.79,29.86,-,42.0
135,臺北市,2013/07/12,大同,2.6,1.16,-,-,-,42,27.0,45.15,29.37,15.78,2.304,0.375,1.93,-,-,42.0
136,臺北市,2013/07/12,萬華,2.2,0.33,-,12.4,15,27,14.0,18.21,7.22,10.99,-,-,-,29.72,69.89,27.0
137,臺北市,2013/07/12,陽明,0.7,0.05,401.99,15.2,17,-,5.0,1.68,0.74,0.94,-,-,-,22.59,99.02,16.0
138,臺北市,2013/07/12,士林,2.6,0.21,-,17.2,20,30,22.0,12.0,3.8,8.21,-,-,-,29.19,77.22,30.0
139,臺北市,2013/07/11,松山,2.7,0.33,420.31,21.7,50,27,20.0,21.13,5.28,15.84,1.965,0.173,1.79,29.14,65.01,53.0
140,臺北市,2013/07/11,古亭,3.2,0.37,-,21.0,46,30,21.0,20.3,6.73,13.57,1.863,0.139,1.72,29.28,68.38,50.0
141,臺北市,2013/07/11,中山,3.6,0.54,-,17.3,39,44,28.0,28.82,9.86,18.96,2.012,0.2,1.81,30.26,26.04,47.0
142,臺北市,2013/07/11,大同,3.7,1.74,-,-,-,37,26.0,70.0,46.13,23.87,2.5,0.602,1.9,-,-,37.0
143,臺北市,2013/07/11,萬華,2.5,0.41,-,18.9,42,26,17.0,24.05,6.64,17.4,-,-,-,30.08,64.88,45.0
144,臺北市,2013/07/11,陽明,2.0,0.09,407.35,29.2,47,14,11.0,3.8,1.02,2.76,-,-,-,22.98,88.81,56.0
145,臺北市,2013/07/11,士林,2.0,0.25,-,26.9,53,27,15.0,15.95,4.75,11.2,-,-,-,29.88,69.1,61.0
146,臺北市,2013/07/10,松山,3.1,0.34,421.74,24.4,54,21,19.0,20.8,6.02,14.78,1.94,0.144,1.8,29.35,63.72,54.0
147,臺北市,2013/07/10,古亭,2.3,0.42,-,23.6,54,32,19.0,21.37,6.38,14.99,1.882,0.147,1.74,29.43,68.99,59.0
148,臺北市,2013/07/10,中山,2.9,0.57,-,20.9,48,42,27.0,28.71,10.08,18.63,2.022,0.204,1.82,30.29,63.23,58.0
149,臺北市,2013/07/10,大同,3.1,1.53,-,-,-,37,26.0,63.3,37.6,25.7,2.434,0.518,1.92,-,-,37.0
150,臺北市,2013/07/10,萬華,2.1,0.46,-,20.6,48,26,16.0,25.52,6.78,18.74,-,-,-,30.1,64.07,58.0
151,臺北市,2013/07/10,陽明,2.2,0.09,410.85,30.8,43,11,10.0,5.82,2.59,3.23,-,-,-,22.32,93.31,45.0
152,臺北市,2013/07/10,士林,2.1,0.35,-,26.7,56,30,18.0,17.8,4.11,13.69,-,-,-,29.63,70.96,61.0
153,臺北市,2013/07/09,松山,3.4,0.41,424.65,22.7,40,26,21.0,24.5,4.89,19.61,2.013,0.197,1.82,30.14,61.41,50.0
154,臺北市,2013/07/09,古亭,3.2,0.48,-,23.2,46,34,21.0,23.47,5.66,17.81,1.917,0.194,1.72,29.8,69.88,62.0
155,臺北市,2013/07/09,中山,5.3,0.62,-,20.6,43,49,29.0,30.97,7.49,23.47,2.115,0.266,1.85,30.56,61.43,56.0
156,臺北市,2013/07/09,大同,5.7,2.65,-,-,-,46,29.0,90.4,56.3,34.1,2.843,0.861,1.98,-,-,46.0
157,臺北市,2013/07/09,萬華,4.0,0.55,-,22.1,49,34,22.0,25.61,4.03,21.58,-,-,-,30.51,64.63,65.0
158,臺北市,2013/07/09,陽明,2.4,0.12,409.99,27.8,36,13,10.0,6.18,1.71,4.47,-,-,-,23.36,89.26,43.0
159,臺北市,2013/07/09,士林,3.6,0.44,-,20.9,45,33,17.0,25.21,4.87,20.34,-,-,-,30.09,72.72,58.0
160,臺北市,2013/07/08,松山,4.8,0.48,442.99,24.0,53,27,21.0,24.14,5.08,19.06,2.074,0.195,1.88,29.63,65.05,70.0
161,臺北市,2013/07/08,古亭,2.5,0.48,-,25.2,52,36,20.0,22.33,6.22,16.11,1.953,0.188,1.77,29.6,74.24,60.0
162,臺北市,2013/07/08,中山,3.3,0.7,-,21.6,47,47,30.0,35.47,13.18,22.29,2.135,0.252,1.88,30.24,67.71,54.0
163,臺北市,2013/07/08,大同,3.3,1.63,-,-,-,39,26.0,58.99,32.51,26.49,2.573,0.533,2.04,-,-,39.0
164,臺北市,2013/07/08,萬華,3.0,0.59,-,21.9,48,33,20.0,27.92,6.66,21.26,-,-,-,30.12,67.88,56.0
165,臺北市,2013/07/08,陽明,1.7,0.14,410.9,31.6,49,14,11.0,6.06,2.39,3.67,-,-,-,23.67,90.96,58.0
166,臺北市,2013/07/08,士林,1.5,0.45,-,17.0,28,30,18.0,25.24,6.87,18.36,-,-,-,29.52,74.9,46.0
167,臺北市,2013/07/07,松山,2.7,0.5,463.38,21.9,51,22,21.0,28.31,6.2,22.11,2.116,0.207,1.91,27.84,73.97,62.0
168,臺北市,2013/07/07,古亭,2.3,0.53,-,21.9,51,35,18.0,25.58,7.49,18.09,2.008,0.186,1.82,28.0,84.09,65.0
169,臺北市,2013/07/07,中山,2.8,0.79,-,18.5,46,46,30.0,43.91,16.75,27.17,2.3,0.315,1.99,28.92,74.75,54.0
170,臺北市,2013/07/07,大同,3.4,1.71,-,-,-,40,28.0,74.68,43.63,31.05,2.706,0.556,2.15,-,-,40.0
171,臺北市,2013/07/07,萬華,2.6,0.66,-,19.9,50,29,19.0,32.72,9.42,23.3,-,-,-,28.8,74.66,66.0
172,臺北市,2013/07/07,陽明,1.7,0.11,409.97,30.9,48,13,10.0,4.59,1.17,3.42,-,-,-,22.91,93.72,49.0
173,臺北市,2013/07/07,士林,2.5,0.62,-,24.1,57,31,17.0,-,-,-,-,-,-,28.29,82.13,65.0
174,臺北市,2013/07/06,松山,1.2,0.62,469.09,25.0,63,29,25.0,33.96,6.51,27.46,2.212,0.267,1.95,28.36,75.59,123.0
175,臺北市,2013/07/06,古亭,2.1,0.6,-,24.4,59,37,21.0,29.29,8.26,21.03,2.026,0.214,1.81,28.26,87.01,87.0
176,臺北市,2013/07/06,中山,1.6,0.75,-,20.0,49,55,29.0,39.54,12.34,27.2,2.26,0.322,1.94,29.18,75.7,69.0
177,臺北市,2013/07/06,大同,3.2,1.76,-,-,-,40,28.0,72.75,40.27,32.49,2.637,0.582,2.05,-,-,40.0
178,臺北市,2013/07/06,萬華,2.4,0.7,-,21.0,53,31,18.0,35.54,9.75,25.79,-,-,-,29.04,76.26,78.0
179,臺北市,2013/07/06,陽明,1.8,0.13,411.24,32.6,49,13,10.0,5.55,0.82,4.7,-,-,-,23.48,90.14,53.0
180,臺北市,2013/07/06,士林,2.4,0.54,-,22.6,53,30,18.0,-,-,-,-,-,-,28.1,82.1,70.0
181,臺北市,2013/07/05,松山,3.6,0.55,452.32,22.9,59,30,24.0,30.0,5.66,24.34,2.122,0.251,1.87,28.92,75.0,82.0
182,臺北市,2013/07/05,古亭,2.3,0.61,-,22.6,50,39,24.0,28.76,8.0,20.77,1.994,0.213,1.78,28.89,85.69,69.0
183,臺北市,2013/07/05,中山,3.6,0.75,-,19.0,43,51,33.0,36.78,9.44,27.34,2.205,0.312,1.89,30.04,74.0,62.0
184,臺北市,2013/07/05,大同,4.3,2.34,-,-,-,47,31.0,86.73,50.71,36.02,2.81,0.808,2.0,-,-,47.0
