序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
11,臺北市,2001/02/27,大同,9.1,2.83,-,-,91,-,139.87,82.15,57.72,4.169,1.63,2.54,21.3,-,-,70.0,-
12,臺北市,2001/02/27,萬華,8.9,1.9,16.2,-,75,-,99.94,50.59,49.35,-,-,-,21.51,-,-,62.0,-
13,臺北市,2001/02/27,陽明,1.1,0.33,57.5,-,13,-,6.27,0.53,5.74,-,-,-,18.45,-,81.0,94.0,-
14,臺北市,2001/02/27,士林,4.3,1.4,23.8,-,76,-,73.67,33.27,40.39,-,-,-,20.93,-,-,63.0,-
15,臺北市,2001/02/26,松山,3.5,0.84,11.3,-,29,-,59.71,22.21,37.5,-,-,-,17.41,-,-,29.0,-
16,臺北市,2001/02/26,古亭,1.6,0.86,15.0,-,25,3,52.94,19.46,33.48,2.175,0.3,1.87,18.27,-,-,31.0,-
17,臺北市,2001/02/26,中山,2.4,0.87,15.2,-,22,-,49.28,16.06,33.22,2.392,0.25,2.14,17.98,-,-,25.0,-
18,臺北市,2001/02/26,大同,6.9,3.38,-,-,42,-,184.12,133.99,50.13,-,-,-,18.64,-,-,55.0,-
19,臺北市,2001/02/26,萬華,2.1,0.98,15.9,-,16,-,44.88,12.25,32.63,-,-,-,17.98,-,-,29.0,-
20,臺北市,2001/02/26,陽明,1.7,0.26,44.1,-,12,-,-,-,-,-,-,-,13.01,-,95.0,41.0,-
21,臺北市,2001/02/26,士林,1.9,0.49,28.8,-,30,-,16.92,2.14,14.78,-,-,-,18.81,-,-,32.0,-
22,臺北市,2001/02/25,松山,1.9,0.37,21.5,-,42,-,33.33,5.61,27.73,-,-,-,12.73,-,-,42.0,-
23,臺北市,2001/02/25,古亭,1.3,0.35,32.2,-,33,17,18.51,2.32,16.19,1.884,0.08,1.81,13.64,-,-,33.0,-
24,臺北市,2001/02/25,中山,2.2,0.45,26.2,-,35,-,24.65,4.57,20.08,2.153,0.03,2.12,13.26,-,-,35.0,-
25,臺北市,2001/02/25,大同,3.5,1.65,-,-,52,-,110.86,71.3,39.57,2.701,0.71,1.99,14.09,-,-,51.0,-
26,臺北市,2001/02/25,萬華,1.4,0.48,31.5,-,30,-,17.58,1.61,15.96,-,-,-,13.44,-,-,33.0,-
27,臺北市,2001/02/25,陽明,0.5,0.17,45.8,-,12,-,-,-,-,-,-,-,6.68,-,100.0,40.0,-
28,臺北市,2001/02/25,士林,1.0,0.36,35.5,-,47,-,9.06,0.81,8.25,-,-,-,13.63,-,-,47.0,-
29,臺北市,2001/02/24,松山,2.1,0.82,16.9,-,54,-,31.86,10.76,21.09,-,-,-,16.51,-,-,52.0,-
30,臺北市,2001/02/24,古亭,1.0,0.73,18.6,-,23,26,31.68,7.77,23.91,2.105,0.17,1.94,17.18,-,-,25.0,-
31,臺北市,2001/02/24,中山,3.6,1.04,17.5,-,68,-,45.42,19.79,25.62,2.899,0.39,2.51,17.1,-,-,59.0,-
32,臺北市,2001/02/24,大同,4.8,2.46,-,-,69,-,137.55,95.98,41.57,3.591,1.24,2.35,17.74,-,-,59.0,-
33,臺北市,2001/02/24,萬華,2.3,1.02,17.0,-,40,-,37.31,11.49,25.82,-,-,-,17.31,-,-,40.0,-
34,臺北市,2001/02/24,陽明,1.2,0.43,41.5,-,16,-,3.67,1.37,2.3,-,-,-,12.47,-,90.0,61.0,-
35,臺北市,2001/02/24,士林,2.6,0.94,18.9,-,54,-,36.74,17.23,19.52,-,-,-,16.85,-,-,52.0,-
36,臺北市,2001/02/23,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,臺北市,2001/02/23,古亭,9.0,1.69,25.8,-,94,65,100.35,38.98,61.37,3.383,1.06,2.33,25.18,-,-,83.0,-
38,臺北市,2001/02/23,中山,7.2,1.66,16.5,-,117,-,96.11,44.81,51.3,3.611,0.85,2.76,23.48,-,-,83.0,-
39,臺北市,2001/02/23,大同,7.2,2.14,-,-,115,-,111.28,60.43,50.84,3.851,1.14,2.71,23.5,-,-,82.0,-
40,臺北市,2001/02/23,萬華,11.1,2.1,20.7,-,114,-,104.21,44.54,59.67,-,-,-,24.45,-,-,82.0,-
41,臺北市,2001/02/23,陽明,1.5,0.25,53.2,-,17,-,3.59,0.77,2.88,-,-,-,22.88,-,60.0,61.0,-
42,臺北市,2001/02/23,士林,3.7,1.08,17.0,-,71,-,61.36,24.9,36.46,-,-,-,22.52,-,-,60.0,-
43,臺北市,2001/02/22,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,臺北市,2001/02/22,古亭,2.6,1.18,17.9,-,63,43,61.28,21.82,39.45,2.812,0.68,2.13,24.36,-,-,57.0,-
45,臺北市,2001/02/22,中山,3.3,1.22,15.2,-,91,-,67.3,29.08,38.21,3.097,0.5,2.6,23.36,-,-,71.0,-
46,臺北市,2001/02/22,大同,6.8,3.13,-,-,98,-,153.39,102.69,50.71,4.158,1.78,2.38,23.87,-,-,74.0,-
47,臺北市,2001/02/22,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,臺北市,2001/02/22,陽明,2.0,0.21,38.7,-,13,-,1.42,0.32,1.09,-,-,-,20.79,-,74.0,53.0,-
49,臺北市,2001/02/22,士林,1.9,0.97,19.7,-,87,-,47.67,19.48,28.2,-,-,-,22.67,-,-,68.0,-
50,臺北市,2001/02/21,松山,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,臺北市,2001/02/21,古亭,5.7,1.24,33.3,-,88,48,66.51,18.27,48.24,2.557,0.43,2.13,23.12,-,-,86.0,-
52,臺北市,2001/02/21,中山,5.8,1.45,23.7,-,123,-,83.2,26.74,56.46,3.212,0.61,2.6,21.97,-,-,86.0,-
53,臺北市,2001/02/21,大同,7.7,2.82,-,-,119,-,143.12,79.11,64.01,3.741,1.43,2.31,22.36,-,-,84.0,-
54,臺北市,2001/02/21,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,臺北市,2001/02/21,陽明,2.1,0.4,79.2,-,31,-,3.87,0.24,3.63,-,-,-,19.14,-,74.0,104.0,-
56,臺北市,2001/02/21,士林,3.5,1.39,27.3,-,109,-,71.56,29.54,42.02,-,-,-,21.01,-,-,79.0,-
57,臺北市,2001/02/20,松山,1.1,0.56,25.2,-,34,-,31.56,7.71,23.84,-,-,-,22.18,-,-,34.0,-
58,臺北市,2001/02/20,古亭,0.7,0.51,33.3,-,-,19,24.97,5.83,19.14,1.995,0.1,1.89,23.02,-,-,37.0,-
59,臺北市,2001/02/20,中山,1.2,0.7,26.0,-,42,-,33.89,7.75,26.14,2.291,0.11,2.18,22.55,-,-,42.0,-
60,臺北市,2001/02/20,大同,4.1,2.97,-,-,54,-,148.23,99.08,49.15,3.491,1.53,1.96,23.21,-,-,52.0,-
61,臺北市,2001/02/20,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,臺北市,2001/02/20,陽明,2.1,0.33,47.3,-,13,-,3.43,1.26,2.17,-,-,-,15.36,-,89.0,47.0,-
63,臺北市,2001/02/20,士林,0.5,0.52,36.1,-,27,-,16.65,5.01,11.63,-,-,-,22.72,-,-,34.0,-
64,臺北市,2001/02/19,松山,4.4,0.83,13.5,-,32,-,58.11,24.75,33.36,-,-,-,20.65,-,-,32.0,-
65,臺北市,2001/02/19,古亭,2.5,0.81,23.3,-,36,22,45.28,17.93,27.35,2.298,0.33,1.94,22.08,-,-,36.0,-
66,臺北市,2001/02/19,中山,3.3,0.95,15.1,-,47,-,61.07,25.8,35.27,3.002,0.41,2.59,21.37,-,-,47.0,-
67,臺北市,2001/02/19,大同,5.9,3.09,-,-,49,-,167.39,117.57,49.82,3.924,1.59,2.34,21.99,-,-,49.0,-
68,臺北市,2001/02/19,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69,臺北市,2001/02/19,陽明,4.2,0.23,46.9,-,13,-,2.76,0.41,2.35,-,-,-,15.86,-,81.0,46.0,-
70,臺北市,2001/02/19,士林,1.7,0.72,26.8,-,33,-,38.31,16.52,21.79,-,-,-,21.43,-,-,35.0,-
71,臺北市,2001/02/18,松山,9.0,1.22,15.6,-,65,-,89.9,42.46,47.44,-,-,-,18.6,-,-,58.0,-
72,臺北市,2001/02/18,古亭,4.8,0.85,25.7,-,44,29,50.94,13.64,37.3,2.413,0.28,2.14,19.79,-,-,57.0,-
73,臺北市,2001/02/18,中山,6.6,1.04,19.4,-,65,-,64.72,23.03,41.68,2.844,0.37,2.48,19.08,-,-,57.0,-
74,臺北市,2001/02/18,大同,8.2,2.23,-,-,66,-,135.65,84.21,51.44,3.365,0.92,2.45,19.61,-,-,58.0,-
75,臺北市,2001/02/18,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
76,臺北市,2001/02/18,陽明,1.3,0.28,54.3,-,17,-,2.46,0.29,2.17,-,-,-,15.76,-,70.0,48.0,-
77,臺北市,2001/02/18,士林,2.6,1.02,19.8,-,52,-,46.1,13.62,32.48,-,-,-,18.45,-,-,51.0,-
78,臺北市,2001/02/17,松山,2.0,0.67,24.5,-,56,-,43.47,12.88,26.48,-,-,-,18.29,-,-,53.0,-
79,臺北市,2001/02/17,古亭,0.5,0.7,30.1,-,38,25,36.96,13.77,23.19,2.169,0.26,1.91,19.43,-,-,39.0,-
80,臺北市,2001/02/17,中山,1.8,0.72,25.2,-,56,-,41.84,13.08,28.76,2.504,0.25,2.26,18.9,-,-,53.0,-
81,臺北市,2001/02/17,大同,4.6,3.05,-,-,75,-,169.55,117.27,52.28,3.698,1.56,2.14,19.69,-,-,62.0,-
82,臺北市,2001/02/17,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
83,臺北市,2001/02/17,陽明,1.2,0.28,52.1,-,16,-,4.24,0.32,3.91,-,-,-,12.5,-,87.0,50.0,-
84,臺北市,2001/02/17,士林,2.0,0.68,30.9,-,39,-,28.24,8.08,20.16,-,-,-,18.85,-,-,39.0,-
85,臺北市,2001/02/16,松山,4.8,0.63,19.5,-,87,-,44.0,9.96,34.04,-,-,-,15.88,-,-,68.0,-
86,臺北市,2001/02/16,古亭,2.5,0.53,31.6,-,79,32,26.23,4.86,21.37,2.038,0.14,1.9,16.68,-,-,65.0,-
87,臺北市,2001/02/16,中山,4.1,0.69,26.6,-,115,-,32.08,5.81,26.27,2.248,0.1,2.15,16.27,-,-,82.0,-
88,臺北市,2001/02/16,大同,6.4,2.39,-,-,116,-,138.35,89.68,48.67,3.234,1.27,1.97,16.97,-,-,83.0,-
89,臺北市,2001/02/16,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
90,臺北市,2001/02/16,陽明,0.7,0.28,53.4,-,56,-,1.77,0.12,1.65,-,-,-,8.86,-,89.0,54.0,-
91,臺北市,2001/02/16,士林,1.9,0.43,40.0,-,100,-,10.85,1.07,9.77,-,-,-,16.43,-,-,75.0,-
92,臺北市,2001/02/15,松山,4.8,0.8,15.0,-,42,-,63.55,29.19,34.36,-,-,-,15.93,-,-,42.0,-
93,臺北市,2001/02/15,古亭,1.1,0.49,31.1,-,25,20,27.18,7.82,19.36,2.098,0.14,1.96,17.26,-,-,36.0,-
94,臺北市,2001/02/15,中山,3.1,0.76,18.0,-,37,-,46.95,14.36,32.59,2.537,0.25,2.29,16.5,-,-,37.0,-
95,臺北市,2001/02/15,大同,6.3,2.77,-,-,57,-,166.42,115.57,50.85,3.484,1.41,2.08,17.25,-,-,54.0,-
96,臺北市,2001/02/15,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
97,臺北市,2001/02/15,陽明,3.3,0.21,45.1,-,14,-,3.29,0.27,2.65,-,-,-,9.49,-,78.0,42.0,-
98,臺北市,2001/02/15,士林,2.3,0.42,32.0,-,52,-,14.17,1.77,12.4,-,-,-,16.91,-,-,51.0,-
99,臺北市,2001/02/14,松山,2.2,0.53,25.1,-,50,-,29.02,5.74,23.28,-,-,-,11.99,-,-,50.0,-
100,臺北市,2001/02/14,古亭,1.7,0.68,21.9,-,42,44,35.64,8.79,26.86,2.229,0.25,1.98,12.6,-,-,42.0,-
101,臺北市,2001/02/14,中山,2.4,0.68,21.1,-,48,-,-,-,-,2.291,0.14,2.15,12.41,-,-,48.0,-
102,臺北市,2001/02/14,大同,6.4,2.26,-,-,52,-,138.1,94.29,43.81,2.988,0.9,2.09,13.04,-,-,51.0,-
103,臺北市,2001/02/14,萬華,2.2,0.79,23.5,-,39,-,28.4,3.52,24.88,-,-,-,12.26,-,-,39.0,-
104,臺北市,2001/02/14,陽明,1.8,0.3,43.3,-,20,-,2.19,0.08,2.11,-,-,-,4.66,-,94.0,42.0,-
105,臺北市,2001/02/14,士林,2.1,0.53,28.8,-,46,-,18.27,3.4,14.87,-,-,-,12.37,-,-,46.0,-
106,臺北市,2001/02/13,松山,1.2,0.54,23.1,-,16,-,31.22,6.81,24.41,-,-,-,15.08,-,-,28.0,-
107,臺北市,2001/02/13,古亭,0.5,0.81,19.3,-,16,-,43.05,14.09,28.96,2.319,0.34,1.98,15.85,-,-,31.0,-
108,臺北市,2001/02/13,中山,1.1,0.8,18.7,-,19,-,-,-,-,2.554,0.21,2.35,15.63,-,-,26.0,-
109,臺北市,2001/02/13,大同,3.6,1.67,-,-,20,-,78.03,42.85,35.18,2.702,0.62,2.08,15.93,-,-,32.0,-
110,臺北市,2001/02/13,萬華,0.8,0.77,20.9,-,16,-,28.51,2.79,25.72,-,-,-,14.99,-,-,26.0,-
111,臺北市,2001/02/13,陽明,0.5,0.28,45.3,-,12,-,1.2,0.1,1.1,-,-,-,9.19,-,100.0,42.0,-
112,臺北市,2001/02/13,士林,0.3,0.5,28.1,-,25,-,14.91,1.43,13.48,-,-,-,15.39,-,-,28.0,-
113,臺北市,2001/02/12,松山,2.0,0.84,11.8,-,26,-,58.31,20.37,37.94,-,-,-,18.03,-,-,26.0,-
114,臺北市,2001/02/12,古亭,1.3,1.0,13.8,-,28,13,52.88,20.23,32.65,2.54,0.5,2.04,18.64,-,-,28.0,-
115,臺北市,2001/02/12,中山,2.0,1.08,12.0,-,29,-,54.13,16.82,37.31,2.892,0.46,2.44,18.27,-,-,29.0,-
116,臺北市,2001/02/12,大同,2.4,2.05,-,-,32,-,90.58,49.09,41.49,3.258,1.0,2.26,18.58,-,-,32.0,-
117,臺北市,2001/02/12,萬華,1.6,0.94,15.1,-,24,-,36.61,6.01,30.59,-,-,-,17.91,-,-,24.0,-
118,臺北市,2001/02/12,陽明,0.2,0.26,44.9,-,12,-,1.53,0.16,1.38,-,-,-,13.5,-,100.0,42.0,-
119,臺北市,2001/02/12,士林,0.7,0.66,21.3,-,23,-,27.04,4.59,22.45,-,-,-,18.35,-,-,27.0,-
120,臺北市,2001/02/11,松山,1.8,0.48,20.2,-,22,-,31.82,6.41,25.41,-,-,-,20.0,-,-,23.0,-
121,臺北市,2001/02/11,古亭,0.8,0.47,28.7,-,16,5,22.37,5.09,17.28,1.999,0.12,1.88,21.13,-,-,31.0,-
122,臺北市,2001/02/11,中山,0.9,0.56,22.8,-,22,-,29.48,6.53,22.96,2.1,0.11,1.99,20.42,-,-,26.0,-
123,臺北市,2001/02/11,大同,2.9,2.11,-,-,26,-,123.2,80.79,42.41,2.989,0.94,2.05,21.06,-,-,35.0,-
124,臺北市,2001/02/11,萬華,0.8,0.64,25.4,-,16,-,22.94,2.94,20.0,-,-,-,20.92,-,-,28.0,-
125,臺北市,2001/02/11,陽明,0.9,0.22,46.4,-,12,-,2.63,0.26,2.38,-,-,-,14.52,-,100.0,44.0,-
126,臺北市,2001/02/11,士林,0.9,0.37,33.7,-,28,-,9.37,1.44,7.93,-,-,-,21.2,-,-,32.0,-
127,臺北市,2001/02/10,松山,2.1,0.41,22.5,-,17,-,33.76,6.37,27.39,-,-,-,15.45,-,-,27.0,-
128,臺北市,2001/02/10,古亭,1.1,0.46,27.7,-,15,3,25.78,6.24,19.54,2.048,0.16,1.88,16.47,-,-,30.0,-
129,臺北市,2001/02/10,中山,1.3,0.61,22.1,-,19,-,33.0,7.53,25.48,2.286,0.15,2.13,16.28,-,-,25.0,-
130,臺北市,2001/02/10,大同,3.4,2.45,-,-,28,-,142.68,97.23,45.45,3.211,1.14,2.07,17.21,-,-,37.0,-
131,臺北市,2001/02/10,萬華,0.9,0.59,28.3,-,15,-,20.99,2.42,18.57,-,-,-,16.43,-,-,28.0,-
132,臺北市,2001/02/10,陽明,0.3,0.18,47.1,-,12,-,1.01,0.1,0.91,-,-,-,10.36,-,100.0,41.0,-
133,臺北市,2001/02/10,士林,0.3,0.42,32.6,-,20,-,11.81,1.12,10.68,-,-,-,17.01,-,-,31.0,-
134,臺北市,2001/02/09,松山,3.3,0.56,17.4,-,21,-,43.73,12.65,31.08,-,-,-,16.53,-,-,23.0,-
135,臺北市,2001/02/09,古亭,2.6,0.59,21.3,-,18,10,36.77,11.63,25.14,2.091,0.19,1.9,17.7,-,-,33.0,-
136,臺北市,2001/02/09,中山,2.6,0.6,21.0,-,22,-,33.64,8.67,24.98,2.209,0.1,2.11,17.55,-,-,25.0,-
137,臺北市,2001/02/09,大同,5.4,2.62,-,-,37,-,141.69,98.57,43.12,3.432,1.41,2.02,18.38,-,-,46.0,-
138,臺北市,2001/02/09,萬華,1.9,0.68,22.3,-,19,-,30.15,6.13,24.02,-,-,-,17.84,-,-,30.0,-
139,臺北市,2001/02/09,陽明,0.4,0.22,45.3,-,12,-,1.28,0.1,1.18,-,-,-,11.5,-,100.0,40.0,-
140,臺北市,2001/02/09,士林,2.2,0.42,30.2,-,29,-,13.69,1.71,11.98,-,-,-,18.22,-,-,31.0,-
141,臺北市,2001/02/08,松山,2.7,0.64,15.9,-,34,-,47.35,13.56,33.8,-,-,-,13.69,-,-,34.0,-
142,臺北市,2001/02/08,古亭,0.7,0.55,25.1,-,36,13,24.99,6.41,18.58,2.055,0.13,1.92,14.55,-,-,36.0,-
143,臺北市,2001/02/08,中山,2.2,0.73,19.4,-,41,-,34.58,9.3,25.28,2.27,0.09,2.18,14.35,-,-,41.0,-
144,臺北市,2001/02/08,大同,5.2,2.49,-,-,53,-,139.62,96.89,42.73,3.316,1.27,2.05,15.26,-,-,52.0,-
145,臺北市,2001/02/08,萬華,1.4,-,24.4,-,34,-,23.07,3.78,19.29,-,-,-,14.51,-,-,34.0,-
146,臺北市,2001/02/08,陽明,0.2,0.29,42.5,-,12,-,1.35,0.08,1.27,-,-,-,8.06,-,100.0,40.0,-
147,臺北市,2001/02/08,士林,0.7,0.47,30.7,-,32,-,11.21,1.37,9.84,-,-,-,14.85,-,-,32.0,-
148,臺北市,2001/02/07,松山,1.2,0.92,14.2,-,45,-,44.88,21.98,22.9,-,-,-,16.44,-,-,45.0,-
149,臺北市,2001/02/07,古亭,1.5,1.03,12.6,-,40,19,51.63,22.48,29.15,2.529,0.46,2.06,17.39,-,-,40.0,-
150,臺北市,2001/02/07,中山,2.4,0.94,15.1,-,47,-,44.19,16.84,27.35,2.76,0.39,2.37,17.09,-,-,47.0,-
151,臺北市,2001/02/07,大同,5.2,2.49,-,-,61,-,118.5,79.11,39.38,3.419,1.25,2.17,17.59,-,-,56.0,-
152,臺北市,2001/02/07,萬華,2.5,-,11.7,-,44,-,40.48,11.09,29.39,-,-,-,16.95,-,-,44.0,-
153,臺北市,2001/02/07,陽明,0.3,0.31,41.5,-,14,-,2.43,0.15,2.28,-,-,-,12.0,-,97.0,50.0,-
154,臺北市,2001/02/07,士林,1.1,0.8,17.2,-,47,-,25.59,6.62,18.97,-,-,-,16.94,-,-,47.0,-
155,臺北市,2001/02/06,松山,4.2,1.73,15.1,-,86,-,106.49,46.08,60.41,-,-,-,20.39,-,-,68.0,-
156,臺北市,2001/02/06,古亭,4.2,2.03,14.8,-,71,36,107.73,60.27,47.46,3.391,1.05,2.34,21.22,-,-,60.0,-
157,臺北市,2001/02/06,中山,4.1,1.64,17.1,-,96,-,87.75,38.53,49.22,3.459,0.75,2.71,20.33,-,-,73.0,-
158,臺北市,2001/02/06,大同,5.4,2.74,-,-,86,-,124.55,66.43,58.12,3.818,1.39,2.43,20.56,-,-,68.0,-
159,臺北市,2001/02/06,萬華,3.9,1.73,20.9,-,90,-,79.2,34.1,45.1,-,-,-,20.57,-,-,71.0,-
160,臺北市,2001/02/06,陽明,1.2,0.37,51.7,-,15,-,5.74,0.15,5.59,-,-,-,17.96,-,79.0,60.0,-
161,臺北市,2001/02/06,士林,1.7,1.19,22.8,-,76,-,51.5,14.56,36.94,-,-,-,19.85,-,-,67.0,-
162,臺北市,2001/02/05,松山,4.9,1.45,10.2,-,42,-,106.05,68.16,37.89,-,-,-,19.63,-,-,42.0,-
163,臺北市,2001/02/05,古亭,3.6,1.54,14.2,-,37,16,88.25,53.2,35.05,3.008,0.82,2.19,20.47,-,-,37.0,-
164,臺北市,2001/02/05,中山,3.8,1.18,11.9,-,46,-,64.16,29.08,35.08,2.849,0.49,2.36,19.59,-,-,46.0,-
165,臺北市,2001/02/05,大同,6.1,2.89,-,-,50,-,-,-,-,3.628,1.4,2.23,19.99,-,-,50.0,-
166,臺北市,2001/02/05,萬華,3.6,1.43,13.8,-,48,-,64.42,30.05,34.36,-,-,-,19.87,-,-,48.0,-
167,臺北市,2001/02/05,陽明,1.1,0.28,44.7,-,12,-,3.07,0.36,2.71,-,-,-,15.73,-,89.0,47.0,-
168,臺北市,2001/02/05,士林,2.5,1.27,10.2,-,48,-,51.36,20.6,30.77,-,-,-,18.76,-,-,48.0,-
169,臺北市,2001/02/04,松山,1.1,0.71,9.4,-,28,-,44.12,14.23,29.89,-,-,-,16.26,-,-,28.0,-
170,臺北市,2001/02/04,古亭,1.3,0.87,9.2,-,29,14,48.32,19.64,28.68,2.377,0.26,2.12,16.79,-,-,29.0,-
171,臺北市,2001/02/04,中山,0.9,0.78,11.4,-,41,-,42.23,14.54,27.69,2.7,0.28,2.43,16.23,-,-,41.0,-
172,臺北市,2001/02/04,大同,3.2,2.19,-,-,39,-,-,-,-,3.102,0.88,2.22,16.9,-,-,51.0,-
173,臺北市,2001/02/04,萬華,1.0,0.82,12.2,-,27,-,32.88,8.64,24.24,-,-,-,16.24,-,-,27.0,-
174,臺北市,2001/02/04,陽明,0.5,0.25,46.2,-,12,-,2.49,0.64,1.85,-,-,-,13.18,-,92.0,51.0,-
175,臺北市,2001/02/04,士林,0.4,0.76,14.9,-,30,-,33.03,11.41,21.62,-,-,-,16.1,-,-,30.0,-
176,臺北市,2001/02/03,松山,4.0,1.2,7.4,-,43,-,82.83,29.86,52.97,-,-,-,17.05,-,-,43.0,-
177,臺北市,2001/02/03,古亭,3.3,1.43,12.9,-,36,17,77.93,37.52,40.41,2.688,0.54,2.15,17.65,-,-,37.0,-
178,臺北市,2001/02/03,中山,3.2,1.32,11.6,-,48,-,75.93,31.33,44.6,2.889,0.44,2.45,17.16,-,-,48.0,-
179,臺北市,2001/02/03,大同,5.0,2.43,-,-,52,-,127.39,75.67,51.72,3.626,1.25,2.38,17.51,-,-,51.0,-
180,臺北市,2001/02/03,萬華,3.9,1.33,13.7,-,44,-,57.24,16.01,41.23,-,-,-,17.25,-,-,44.0,-
181,臺北市,2001/02/03,陽明,0.9,0.35,37.5,-,12,-,7.37,1.37,6.0,-,-,-,13.61,-,93.0,36.0,-
182,臺北市,2001/02/03,士林,2.0,1.14,14.6,-,39,-,59.33,23.75,35.58,-,-,-,17.1,-,-,39.0,-
183,臺北市,2001/02/02,松山,3.2,0.67,11.4,-,23,-,60.52,22.86,37.65,-,-,-,13.19,-,-,27.0,-
184,臺北市,2001/02/02,古亭,1.8,0.63,18.3,-,19,6,38.67,12.19,26.48,2.123,0.19,1.93,13.79,-,-,31.0,-
185,臺北市,2001/02/02,中山,2.1,0.85,13.0,-,22,-,51.25,17.85,33.4,2.438,0.21,2.23,13.61,-,-,25.0,-
186,臺北市,2001/02/02,大同,-,3.15,-,-,44,-,186.46,137.64,48.82,3.731,1.6,2.13,14.38,-,-,49.0,-
187,臺北市,2001/02/02,萬華,2.8,0.75,16.4,-,17,-,33.1,5.34,27.76,-,-,-,13.62,-,-,30.0,-
188,臺北市,2001/02/02,陽明,0.1,0.16,-,-,12,-,1.0,0.29,0.71,-,-,-,8.7,-,100.0,40.0,-
189,臺北市,2001/02/02,士林,1.0,0.54,19.2,-,19,-,27.27,5.74,21.54,-,-,-,13.71,-,-,29.0,-
190,臺北市,2001/02/01,松山,2.5,0.95,17.0,-,106,-,32.76,7.17,25.59,-,-,-,14.42,-,-,78.0,-
191,臺北市,2001/02/01,古亭,2.4,0.9,16.1,-,88,33,43.86,17.08,26.78,2.154,0.26,1.9,15.15,-,-,69.0,-
192,臺北市,2001/02/01,中山,2.5,1.03,16.3,-,107,-,43.41,15.32,28.1,2.674,0.35,2.33,14.93,-,-,78.0,-
193,臺北市,2001/02/01,大同,-,2.66,-,-,108,-,145.0,100.24,44.77,3.653,1.47,2.18,15.66,-,-,79.0,-
194,臺北市,2001/02/01,萬華,3.2,1.07,18.2,-,86,-,40.14,13.19,26.96,-,-,-,14.96,-,-,68.0,-
