序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
104,臺北市,2010/11/16,陽明,0.8,0.16,391.13,42.2,44,5,3.0,1.99,0.57,1.39,-,-,-,11.95,99.38,37.0
105,臺北市,2010/11/16,士林,1.4,0.29,-,35.3,44,21,13.0,19.17,6.99,12.18,-,-,-,20.05,79.41,39.0
106,臺北市,2010/11/15,松山,1.5,0.31,392.21,28.8,35,48,24.0,22.15,3.7,18.46,1.977,0.1,1.88,20.54,81.82,48.0
107,臺北市,2010/11/15,古亭,0.7,0.39,-,31.2,34,51,21.0,22.35,4.69,17.66,1.974,0.099,1.88,20.91,85.04,50.0
108,臺北市,2010/11/15,中山,1.8,0.51,-,23.9,31,48,29.0,29.79,6.64,23.15,2.054,0.171,1.88,21.11,80.67,48.0
109,臺北市,2010/11/15,大同,2.4,1.36,-,-,-,54,27.0,71.68,38.75,32.94,2.601,0.617,1.98,-,-,52.0
110,臺北市,2010/11/15,萬華,1.5,0.41,-,22.6,29,44,22.0,25.19,5.22,19.96,-,-,-,21.13,80.31,44.0
111,臺北市,2010/11/15,陽明,1.4,0.11,389.13,43.9,46,15,9.0,1.51,0.53,0.92,-,-,-,12.93,98.18,41.0
112,臺北市,2010/11/15,士林,1.6,0.25,-,37.3,40,32,-,11.92,2.42,9.5,-,-,-,21.26,77.47,36.0
113,臺北市,2010/11/14,松山,3.2,0.35,392.71,20.0,25,18,13.0,25.21,4.1,21.12,1.975,0.094,1.88,22.69,79.94,23.0
114,臺北市,2010/11/14,古亭,1.6,0.38,-,22.4,25,26,11.0,24.8,5.73,19.08,1.974,0.119,1.86,23.22,81.63,28.0
115,臺北市,2010/11/14,中山,3.0,0.42,-,20.6,23,18,17.0,28.24,7.1,21.14,2.015,0.146,1.87,23.41,77.92,27.0
116,臺北市,2010/11/14,大同,2.6,1.07,-,-,-,24,16.0,61.72,31.4,30.32,2.434,0.462,1.97,-,-,24.0
117,臺北市,2010/11/14,萬華,3.4,0.37,-,18.3,21,15,12.0,26.88,5.68,21.19,-,-,-,23.32,78.42,22.0
118,臺北市,2010/11/14,陽明,1.5,0.05,385.14,37.9,41,6,4.0,2.22,0.53,1.67,-,-,-,15.2,97.22,36.0
119,臺北市,2010/11/14,士林,1.7,0.19,-,35.0,38,15,-,12.15,4.37,7.78,-,-,-,24.07,71.79,36.0
120,臺北市,2010/11/13,松山,2.6,0.53,402.17,9.9,17,25,20.0,50.77,19.03,31.74,2.225,0.239,1.99,22.42,82.97,25.0
121,臺北市,2010/11/13,古亭,1.0,0.61,-,13.3,25,31,15.0,43.08,16.91,26.16,2.132,0.212,1.92,22.9,84.57,31.0
122,臺北市,2010/11/13,中山,2.1,0.67,-,11.4,21,27,24.0,47.94,18.97,28.97,2.239,0.275,1.97,22.98,82.71,27.0
123,臺北市,2010/11/13,大同,3.3,1.89,-,-,-,37,25.0,115.62,79.73,35.89,2.863,0.795,2.07,-,-,37.0
124,臺北市,2010/11/13,萬華,2.3,0.66,-,10.4,20,22,18.0,52.42,22.14,30.26,-,-,-,23.12,81.13,22.0
125,臺北市,2010/11/13,陽明,1.4,0.08,387.17,37.3,38,7,6.0,2.63,1.32,1.31,-,-,-,15.23,97.4,33.0
126,臺北市,2010/11/13,士林,1.2,0.35,-,23.0,37,22,-,33.99,14.43,19.56,-,-,-,23.03,80.38,34.0
127,臺北市,2010/11/12,松山,3.8,0.37,395.6,23.6,32,44,22.0,30.07,5.7,24.37,1.986,0.105,1.88,22.98,59.69,44.0
128,臺北市,2010/11/12,古亭,0.4,0.32,-,36.0,38,41,16.0,16.99,4.19,12.8,1.922,0.086,1.84,23.81,60.8,41.0
129,臺北市,2010/11/12,中山,2.1,0.57,-,19.4,27,43,28.0,36.67,7.99,28.7,2.143,0.224,1.92,23.61,60.06,43.0
130,臺北市,2010/11/12,大同,3.1,1.39,-,-,-,56,27.0,82.68,45.59,37.09,2.603,0.598,2.01,-,-,53.0
131,臺北市,2010/11/12,萬華,2.3,0.44,-,22.0,27,33,19.0,28.73,5.83,22.9,-,-,-,23.48,59.76,33.0
132,臺北市,2010/11/12,陽明,2.2,0.1,388.31,42.9,45,18,11.0,2.26,0.66,1.57,-,-,-,14.18,85.36,39.0
133,臺北市,2010/11/12,士林,1.5,0.22,-,38.4,42,36,-,16.89,5.93,10.95,-,-,-,23.92,58.58,37.0
134,臺北市,2010/11/11,松山,2.8,0.49,404.21,16.6,21,40,25.0,41.05,10.5,30.56,2.144,0.208,1.94,22.07,58.26,40.0
135,臺北市,2010/11/11,古亭,-,-,-,-,41,43,20.0,-,-,-,-,-,-,-,-,43.0
136,臺北市,2010/11/11,中山,2.9,0.62,-,21.7,33,34,28.0,40.46,11.94,28.51,2.115,0.218,1.9,22.9,57.22,34.0
137,臺北市,2010/11/11,大同,3.0,1.47,-,-,-,46,27.0,86.75,49.78,36.96,2.64,0.642,2.0,-,-,46.0
138,臺北市,2010/11/11,萬華,2.5,0.53,-,18.9,27,36,23.0,39.34,11.48,27.86,-,-,-,22.9,57.04,36.0
139,臺北市,2010/11/11,陽明,2.4,0.1,387.95,42.5,43,17,12.0,1.69,0.44,1.19,-,-,-,13.63,82.08,37.0
140,臺北市,2010/11/11,士林,1.9,0.26,-,36.9,43,39,18.0,20.56,7.84,12.72,-,-,-,23.17,56.51,39.0
141,臺北市,2010/11/10,松山,4.1,0.52,407.04,22.7,38,48,28.0,41.3,9.61,31.69,2.166,0.235,1.93,19.76,58.14,48.0
142,臺北市,2010/11/10,古亭,-,-,-,-,42,-,-,-,-,-,-,-,-,-,-,41.0
143,臺北市,2010/11/10,中山,3.6,0.74,-,21.2,27,46,31.0,40.27,9.29,30.99,2.216,0.233,1.98,20.64,56.77,46.0
144,臺北市,2010/11/10,大同,3.2,1.22,-,-,-,50,28.0,72.65,35.82,36.83,2.569,0.534,2.04,-,-,50.0
145,臺北市,2010/11/10,萬華,2.9,0.51,-,24.4,32,40,26.0,36.43,7.78,28.64,-,-,-,20.61,56.17,40.0
146,臺北市,2010/11/10,陽明,4.2,0.14,390.61,49.2,53,20,13.0,3.49,0.84,2.65,-,-,-,11.45,79.65,48.0
147,臺北市,2010/11/10,士林,2.9,0.26,-,46.0,52,37,17.0,12.68,2.6,10.1,-,-,-,20.84,55.72,49.0
148,臺北市,2010/11/09,松山,5.5,0.61,407.97,37.5,50,93,50.0,36.02,5.22,30.81,2.274,0.294,1.98,19.85,54.46,72.0
149,臺北市,2010/11/09,古亭,3.0,0.54,-,45.3,53,93,47.0,25.11,4.28,20.83,2.078,0.13,1.95,20.15,57.9,72.0
150,臺北市,2010/11/09,中山,5.9,0.88,-,28.0,45,99,54.0,49.81,12.44,37.37,2.429,0.316,2.11,20.38,55.8,74.0
151,臺北市,2010/11/09,大同,4.5,1.24,-,-,-,94,51.0,75.33,30.34,44.98,2.585,0.482,2.1,-,-,72.0
152,臺北市,2010/11/09,萬華,5.3,0.65,-,32.7,40,88,50.0,37.22,6.36,30.85,-,-,-,20.3,54.96,69.0
153,臺北市,2010/11/09,陽明,4.5,0.27,393.84,59.5,63,55,35.0,4.25,0.95,3.3,-,-,-,11.03,79.56,54.0
154,臺北市,2010/11/09,士林,5.1,0.43,-,49.6,56,87,46.0,19.94,2.51,17.39,-,-,-,20.09,56.88,68.0
155,臺北市,2010/11/08,松山,5.3,0.61,406.16,50.2,65,102,65.0,30.46,1.89,28.57,2.186,0.177,2.01,21.95,63.4,76.0
156,臺北市,2010/11/08,古亭,4.5,0.64,-,50.7,58,106,63.0,27.66,2.99,24.67,2.161,0.158,2.0,22.41,65.95,78.0
157,臺北市,2010/11/08,中山,5.7,0.9,-,44.1,59,108,70.0,41.64,5.92,35.72,2.325,0.268,2.06,22.47,63.63,79.0
158,臺北市,2010/11/08,大同,4.5,1.26,-,-,-,109,71.0,65.13,21.82,43.31,2.545,0.457,2.09,-,-,80.0
159,臺北市,2010/11/08,萬華,5.0,0.72,-,44.2,56,94,67.0,34.98,2.73,32.24,-,-,-,22.44,63.12,72.0
160,臺北市,2010/11/08,陽明,4.6,0.33,394.9,70.9,87,67,48.0,3.7,0.67,3.05,-,-,-,13.02,88.52,76.0
161,臺北市,2010/11/08,士林,5.3,0.47,-,67.1,80,95,59.0,17.41,3.26,14.16,-,-,-,22.38,62.73,72.0
162,臺北市,2010/11/07,松山,2.3,0.37,396.82,28.6,39,27,23.0,25.76,3.7,22.05,2.057,0.109,1.95,22.19,86.96,40.0
163,臺北市,2010/11/07,古亭,1.4,0.45,-,30.4,33,37,19.0,25.98,4.94,21.04,2.095,0.122,1.97,22.54,89.68,37.0
164,臺北市,2010/11/07,中山,2.7,0.51,-,27.9,31,31,28.0,26.19,5.0,21.19,2.136,0.169,1.97,22.83,85.28,35.0
165,臺北市,2010/11/07,大同,2.7,1.19,-,-,-,38,28.0,66.11,32.97,33.14,2.443,0.442,2.0,-,-,38.0
166,臺北市,2010/11/07,萬華,2.4,0.46,-,23.8,27,27,22.0,28.62,5.17,23.45,-,-,-,22.73,85.84,30.0
167,臺北市,2010/11/07,陽明,1.4,0.14,386.43,46.3,51,8,6.0,2.2,0.98,1.21,-,-,-,15.67,99.38,43.0
168,臺北市,2010/11/07,士林,1.5,0.29,-,39.5,50,24,16.0,15.27,4.39,10.89,-,-,-,23.48,79.2,47.0
169,臺北市,2010/11/06,松山,2.3,0.47,400.97,15.8,22,22,20.0,39.37,8.41,30.97,2.19,0.211,1.98,21.75,87.88,22.0
170,臺北市,2010/11/06,古亭,2.3,0.58,-,19.6,26,30,16.0,37.16,9.49,27.67,2.197,0.197,2.0,22.21,89.89,30.0
171,臺北市,2010/11/06,中山,2.4,0.74,-,15.4,23,26,23.0,45.2,14.9,30.3,2.274,0.258,2.02,22.22,87.69,26.0
172,臺北市,2010/11/06,大同,4.0,1.83,-,-,-,37,23.0,99.81,61.64,38.17,2.795,0.732,2.06,-,-,37.0
173,臺北市,2010/11/06,萬華,2.4,0.62,-,14.5,22,24,19.0,41.22,11.58,29.64,-,-,-,22.18,87.79,24.0
174,臺北市,2010/11/06,陽明,1.4,0.12,385.93,39.4,43,7,6.0,2.42,0.96,1.48,-,-,-,15.48,99.38,39.0
175,臺北市,2010/11/06,士林,1.9,0.46,-,24.6,38,25,13.0,27.51,8.12,19.38,-,-,-,22.53,84.37,34.0
176,臺北市,2010/11/05,松山,2.9,0.52,401.45,14.9,24,26,19.0,42.83,10.83,32.0,2.202,0.224,1.98,21.5,83.76,26.0
177,臺北市,2010/11/05,古亭,1.5,0.62,-,18.5,29,34,16.0,41.14,13.71,27.42,2.185,0.197,1.99,21.87,85.96,34.0
178,臺北市,2010/11/05,中山,2.9,0.66,-,16.7,27,22,23.0,43.37,14.54,28.82,2.196,0.233,1.96,21.92,83.82,28.0
179,臺北市,2010/11/05,大同,3.4,1.38,-,-,-,35,21.0,83.73,48.74,34.99,2.57,0.562,2.01,-,-,35.0
180,臺北市,2010/11/05,萬華,2.3,0.55,-,14.6,25,24,19.0,43.79,14.2,29.59,-,-,-,21.93,83.52,25.0
181,臺北市,2010/11/05,陽明,1.3,0.1,386.72,42.4,43,6,6.0,1.44,0.16,1.49,-,-,-,14.55,99.38,37.0
182,臺北市,2010/11/05,士林,2.1,0.24,-,33.8,39,-,12.0,14.33,3.09,11.24,-,-,-,22.32,78.9,34.0
183,臺北市,2010/11/04,松山,2.4,0.41,398.91,19.8,29,25,21.0,36.78,7.96,28.82,2.103,0.173,1.93,20.13,86.15,28.0
184,臺北市,2010/11/04,古亭,1.4,0.46,-,26.5,36,35,18.0,28.93,6.76,22.17,2.105,0.142,1.96,20.66,87.54,35.0
185,臺北市,2010/11/04,中山,3.4,0.52,-,23.8,34,30,23.0,30.89,7.15,23.73,2.128,0.182,1.95,20.82,83.58,33.0
