序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
42,臺北市,2004/09/24,古亭,-,0.67,-,21.6,-,44,19.0,42.46,10.14,32.33,1.934,0.275,1.66,24.29,-,74.12,44.0,-
43,臺北市,2004/09/24,中山,1.3,0.67,-,19.4,23,26,17.0,40.07,7.62,32.45,2.438,0.521,1.92,26.12,-,79.13,26.0,-
44,臺北市,2004/09/24,大同,47.7,1.24,-,13.3,-,21,-,79.61,28.51,51.1,3.145,0.607,2.54,24.85,-,-,58.0,-
45,臺北市,2004/09/24,萬華,1.5,0.75,-,25.3,-,41,21.0,38.68,6.64,32.04,-,-,-,25.98,-,78.97,41.0,-
46,臺北市,2004/09/24,陽明,-,0.16,372.96,54.8,-,16,-,-,-,-,-,-,-,-,-,93.0,48.0,-
47,臺北市,2004/09/24,士林,0.7,0.44,-,29.8,-,28,-,20.37,2.75,17.63,-,-,-,25.14,-,77.39,38.0,-
48,臺北市,2004/09/23,松山,-,0.57,405.56,21.2,-,29,-,36.97,8.26,28.73,-,-,-,25.0,-,84.42,36.0,-
49,臺北市,2004/09/23,古亭,-,0.84,-,7.0,-,39,13.0,49.63,12.82,36.81,1.844,0.42,1.42,24.47,-,80.25,39.0,-
50,臺北市,2004/09/23,中山,2.9,0.99,-,8.5,-,30,16.0,62.05,20.11,41.94,2.676,0.689,1.99,26.88,-,83.08,30.0,-
51,臺北市,2004/09/23,大同,6.3,1.15,-,6.4,-,34,-,97.9,52.41,45.49,3.481,0.658,2.82,24.8,-,-,34.0,-
52,臺北市,2004/09/23,萬華,1.4,0.84,-,17.6,-,39,17.0,39.08,6.38,32.7,-,-,-,26.3,-,84.38,39.0,-
53,臺北市,2004/09/23,陽明,-,0.16,375.86,49.7,-,9,-,-,-,-,-,-,-,-,-,95.0,48.0,-
54,臺北市,2004/09/23,士林,1.0,0.67,-,16.9,-,25,-,39.64,6.2,33.44,-,-,-,24.71,-,87.62,33.0,-
55,臺北市,2004/09/22,松山,5.4,0.65,421.84,16.7,-,52,-,46.75,13.28,33.47,-,-,-,26.4,-,77.96,51.0,-
56,臺北市,2004/09/22,古亭,-,0.84,-,13.7,-,65,28.0,53.76,19.15,34.61,1.975,0.557,1.42,25.63,-,73.42,58.0,-
57,臺北市,2004/09/22,中山,7.5,0.92,-,9.3,-,55,30.0,67.36,24.78,42.58,2.933,0.775,2.16,28.29,-,75.72,52.0,-
58,臺北市,2004/09/22,大同,10.6,1.31,-,7.2,-,64,-,104.54,56.72,47.82,3.603,0.794,2.81,26.37,-,-,57.0,-
59,臺北市,2004/09/22,萬華,7.5,0.78,-,15.5,-,71,37.0,47.7,13.31,34.39,-,-,-,27.43,-,77.88,60.0,-
60,臺北市,2004/09/22,陽明,1.0,0.23,383.55,33.8,-,27,-,8.78,0.48,8.29,-,-,-,-,-,92.0,42.0,-
61,臺北市,2004/09/22,士林,3.4,0.69,-,16.7,-,46,-,39.79,9.04,30.75,-,-,-,26.13,-,81.06,48.0,-
62,臺北市,2004/09/21,松山,3.8,0.64,421.02,27.9,-,104,-,39.59,11.2,28.39,-,-,-,27.85,-,74.83,88.0,-
63,臺北市,2004/09/21,古亭,2.7,0.85,-,21.7,51,69,34.0,47.27,14.63,32.65,1.815,0.443,1.37,26.74,-,70.69,81.0,-
64,臺北市,2004/09/21,中山,4.3,0.82,-,18.8,-,57,32.0,58.46,20.09,38.36,2.768,0.697,2.07,29.82,-,71.93,94.0,-
65,臺北市,2004/09/21,大同,5.3,1.05,-,12.4,-,59,-,75.33,37.57,37.77,3.415,0.699,2.72,27.96,-,-,54.0,-
66,臺北市,2004/09/21,萬華,2.4,0.69,-,22.6,-,64,-,30.03,4.16,25.87,-,-,-,28.68,-,73.67,72.0,-
67,臺北市,2004/09/21,陽明,-,0.14,379.65,48.5,-,34,-,-,-,-,-,-,-,20.86,-,89.0,56.0,-
68,臺北市,2004/09/21,士林,3.9,0.53,-,28.0,-,60,-,31.72,7.24,24.49,-,-,-,27.75,-,76.78,62.0,-
69,臺北市,2004/09/20,松山,4.9,0.49,408.68,33.0,-,80,-,30.76,8.65,22.11,-,-,-,29.14,-,67.26,77.0,-
70,臺北市,2004/09/20,古亭,-,0.64,-,21.5,-,56,26.0,38.85,13.77,25.08,-,-,-,28.19,-,63.56,59.0,-
71,臺北市,2004/09/20,中山,3.8,0.72,-,22.7,-,55,30.0,-,-,-,2.581,0.641,1.94,30.97,-,66.79,52.0,-
72,臺北市,2004/09/20,大同,8.0,1.03,-,15.7,-,60,-,85.72,43.93,41.79,3.204,0.53,2.68,29.36,-,-,55.0,-
73,臺北市,2004/09/20,萬華,4.1,0.6,-,22.4,-,56,-,31.44,6.56,24.88,-,-,-,29.8,-,69.83,61.0,-
74,臺北市,2004/09/20,陽明,-,0.15,381.16,46.4,-,33,-,-,-,-,-,-,-,-,-,86.0,60.0,-
75,臺北市,2004/09/20,士林,3.6,0.41,-,27.4,-,60,-,24.01,3.48,20.54,-,-,-,29.11,-,70.47,59.0,-
76,臺北市,2004/09/19,松山,-,0.49,414.21,16.3,-,69,-,29.61,13.1,16.51,-,-,-,29.23,-,66.96,60.0,-
77,臺北市,2004/09/19,古亭,-,0.46,-,11.1,23,48,19.0,24.45,8.67,15.78,-,-,-,28.76,-,61.03,48.0,-
78,臺北市,2004/09/19,中山,3.1,0.6,-,11.5,-,44,21.0,42.27,12.05,30.22,2.587,0.58,2.01,31.27,-,64.36,44.0,-
79,臺北市,2004/09/19,大同,5.1,0.78,-,10.0,-,48,-,51.54,27.03,24.51,3.203,0.48,2.72,29.82,-,-,48.0,-
80,臺北市,2004/09/19,萬華,1.8,0.53,-,15.0,-,52,-,23.14,6.46,16.68,-,-,-,30.77,-,65.0,51.0,-
81,臺北市,2004/09/19,陽明,-,0.11,375.72,32.9,-,25,-,3.28,0.34,2.93,-,-,-,22.92,-,84.0,46.0,-
82,臺北市,2004/09/19,士林,1.7,0.35,-,17.8,-,39,-,16.87,4.29,12.58,-,-,-,29.2,-,68.17,48.0,-
83,臺北市,2004/09/18,松山,6.4,0.71,426.69,41.5,-,57,-,44.23,16.87,27.36,-,-,-,29.29,-,70.14,115.0,-
84,臺北市,2004/09/18,古亭,-,0.7,-,37.3,-,61,30.0,38.79,12.86,25.93,-,-,-,28.37,-,64.16,90.0,-
85,臺北市,2004/09/18,中山,3.9,0.86,-,30.2,-,59,32.0,56.17,13.85,42.33,2.699,0.642,2.06,31.06,-,68.0,76.0,-
86,臺北市,2004/09/18,大同,2.3,0.93,-,27.7,-,60,-,106.79,59.04,47.75,3.353,0.529,2.83,29.37,-,-,55.0,-
87,臺北市,2004/09/18,萬華,3.8,0.58,-,46.5,-,60,-,23.29,3.37,19.93,-,-,-,30.17,-,67.71,119.0,-
88,臺北市,2004/09/18,陽明,1.3,0.23,384.91,53.5,-,35,-,-,-,-,-,-,-,22.39,-,87.0,59.0,-
89,臺北市,2004/09/18,士林,2.0,0.67,-,39.2,-,62,-,32.01,9.32,22.7,-,-,-,28.96,-,74.05,78.0,-
90,臺北市,2004/09/17,松山,4.5,0.7,420.81,28.3,-,49,-,47.16,23.31,23.85,-,-,-,28.83,-,71.11,87.0,-
91,臺北市,2004/09/17,古亭,4.1,0.93,-,11.1,-,50,17.0,53.53,28.86,24.68,-,-,-,26.57,-,72.4,52.0,-
92,臺北市,2004/09/17,中山,5.3,0.95,-,19.2,50,49,26.0,67.14,27.98,39.17,-,-,-,30.68,-,69.1,71.0,-
93,臺北市,2004/09/17,大同,13.5,1.29,-,15.3,-,52,-,92.15,53.9,38.26,3.528,0.795,2.73,29.25,-,-,51.0,-
94,臺北市,2004/09/17,萬華,3.2,0.77,-,32.2,-,54,-,33.91,8.47,25.43,-,-,-,29.69,-,70.63,118.0,-
95,臺北市,2004/09/17,陽明,2.5,0.19,385.27,39.1,-,29,-,6.23,0.53,5.73,-,-,-,22.96,-,87.0,63.0,-
96,臺北市,2004/09/17,士林,3.3,0.65,-,-,-,46,-,41.39,17.09,24.29,-,-,-,28.87,-,73.44,63.0,-
97,臺北市,2004/09/16,松山,2.6,0.78,422.85,6.9,-,32,-,51.04,33.36,17.68,-,-,-,26.98,-,76.23,32.0,-
98,臺北市,2004/09/16,古亭,3.3,1.04,-,5.4,-,40,13.0,65.19,42.74,22.45,3.198,0.519,2.68,26.06,-,73.77,40.0,-
99,臺北市,2004/09/16,中山,3.3,1.25,-,1.7,-,41,19.0,94.37,59.32,35.05,3.185,0.945,2.24,28.81,-,75.1,41.0,-
100,臺北市,2004/09/16,大同,5.7,1.94,-,1.8,-,47,-,124.33,92.28,32.05,3.759,1.104,2.66,27.0,-,-,47.0,-
101,臺北市,2004/09/16,萬華,3.3,1.24,-,6.3,-,46,-,63.88,35.79,28.09,-,-,-,27.63,-,79.69,46.0,-
102,臺北市,2004/09/16,陽明,-,0.08,377.72,13.9,-,10,-,3.02,0.38,2.67,-,-,-,-,-,91.0,20.0,-
103,臺北市,2004/09/16,士林,2.6,0.8,-,-,-,34,-,55.36,39.08,16.28,-,-,-,26.7,-,80.17,34.0,-
104,臺北市,2004/09/15,松山,5.7,0.84,421.96,11.7,-,43,-,50.93,21.85,29.09,-,-,-,26.71,-,77.39,43.0,-
105,臺北市,2004/09/15,古亭,4.2,0.93,-,9.3,-,48,20.0,56.35,26.66,29.7,3.115,0.413,2.7,25.5,-,75.97,48.0,-
106,臺北市,2004/09/15,中山,6.1,1.0,-,5.0,-,44,23.0,70.31,30.3,40.01,2.929,0.773,2.16,28.33,-,76.62,44.0,-
107,臺北市,2004/09/15,大同,6.0,1.64,-,4.1,-,52,-,104.2,65.51,38.69,3.519,0.87,2.65,26.28,-,-,51.0,-
108,臺北市,2004/09/15,萬華,3.6,0.99,-,11.5,-,44,-,49.26,18.74,30.52,-,-,-,26.99,-,81.18,44.0,-
109,臺北市,2004/09/15,陽明,-,0.1,378.99,18.2,-,15,-,4.29,0.67,3.62,-,-,-,-,-,90.0,24.0,-
110,臺北市,2004/09/15,士林,3.1,0.8,-,-,-,51,-,57.99,29.13,28.87,-,-,-,26.27,-,80.66,50.0,-
111,臺北市,2004/09/14,松山,7.1,0.97,425.48,27.8,-,79,-,49.94,17.7,32.22,-,-,-,28.38,-,71.67,80.0,-
112,臺北市,2004/09/14,古亭,4.3,1.07,-,21.7,-,76,39.0,56.38,21.31,35.08,3.31,0.547,2.76,26.73,-,70.53,73.0,-
113,臺北市,2004/09/14,中山,8.7,1.23,-,15.7,-,78,45.0,69.87,24.82,45.05,3.324,0.931,2.39,29.87,-,70.44,64.0,-
114,臺北市,2004/09/14,大同,8.6,1.81,-,21.5,-,82,-,104.2,54.65,49.55,3.666,0.778,2.89,28.28,-,-,66.0,-
115,臺北市,2004/09/14,萬華,6.2,1.15,-,22.5,-,81,-,50.52,11.26,39.26,-,-,-,28.48,-,75.23,81.0,-
116,臺北市,2004/09/14,陽明,2.7,0.24,379.89,54.7,-,42,-,5.36,0.38,4.92,-,-,-,21.71,-,88.0,66.0,-
117,臺北市,2004/09/14,士林,5.6,0.95,-,33.0,-,81,-,52.89,20.96,31.93,-,-,-,28.22,-,73.49,74.0,-
118,臺北市,2004/09/13,松山,5.8,1.01,421.79,36.8,-,68,-,53.49,13.83,39.66,-,-,-,27.09,-,76.59,132.0,-
119,臺北市,2004/09/13,古亭,6.3,1.31,-,36.9,-,83,44.0,66.23,18.08,48.15,3.654,0.71,2.94,26.08,-,73.85,181.0,-
120,臺北市,2004/09/13,中山,7.2,1.49,-,22.4,-,78,47.0,84.4,29.99,54.41,3.516,1.025,2.49,28.68,-,75.82,93.0,-
121,臺北市,2004/09/13,大同,7.0,1.89,-,21.5,-,77,-,122.91,62.62,60.29,-,-,-,26.81,-,-,64.0,-
122,臺北市,2004/09/13,萬華,7.0,1.37,-,36.1,-,90,-,58.28,12.04,46.24,-,-,-,27.65,-,79.03,142.0,-
123,臺北市,2004/09/13,陽明,2.2,0.24,317.5,-,-,33,-,-,-,-,-,-,-,-,-,90.0,83.0,-
124,臺北市,2004/09/13,士林,3.3,0.77,-,34.0,-,66,-,38.66,9.69,28.97,-,-,-,26.54,-,80.49,87.0,-
125,臺北市,2004/09/12,松山,-,0.54,400.17,29.2,-,22,-,28.13,5.11,23.04,-,-,-,25.24,-,85.91,39.0,-
126,臺北市,2004/09/12,古亭,1.5,0.58,-,25.8,-,31,13.0,37.95,7.14,30.8,3.045,0.228,2.82,24.15,-,84.02,33.0,-
127,臺北市,2004/09/12,中山,1.8,0.62,-,23.1,-,23,13.0,35.27,10.78,24.48,2.605,0.525,2.08,26.52,-,86.36,31.0,-
128,臺北市,2004/09/12,大同,1.1,0.65,-,22.9,-,23,-,47.79,24.3,23.49,3.024,0.305,2.72,23.87,-,-,23.0,-
129,臺北市,2004/09/12,萬華,1.2,0.43,-,32.0,-,25,-,18.55,1.57,16.97,-,-,-,25.7,-,88.32,36.0,-
130,臺北市,2004/09/12,陽明,0.7,0.16,241.44,-,-,6,-,-,-,-,-,-,-,-,-,95.0,5.0,-
131,臺北市,2004/09/12,士林,0.5,0.3,-,38.8,-,21,-,10.76,1.75,9.01,-,-,-,24.8,-,88.53,39.0,-
132,臺北市,2004/09/11,松山,2.0,0.55,399.04,23.7,-,17,-,39.6,9.76,29.83,-,-,-,25.37,-,87.67,41.0,-
133,臺北市,2004/09/11,古亭,1.8,0.91,-,13.1,-,26,14.0,53.88,14.96,38.92,3.353,0.413,2.94,24.35,-,86.45,26.0,-
134,臺北市,2004/09/11,中山,2.2,0.85,-,12.5,-,17,13.0,61.52,23.54,37.98,2.974,0.681,2.29,26.87,-,88.05,26.0,-
135,臺北市,2004/09/11,大同,2.2,1.05,-,9.4,-,22,-,120.26,76.81,43.45,3.466,0.632,2.84,24.56,-,-,22.0,-
136,臺北市,2004/09/11,萬華,-,0.62,-,24.5,-,19,-,29.81,3.6,26.2,-,-,-,26.01,-,90.16,40.0,-
137,臺北市,2004/09/11,陽明,-,0.12,238.77,-,-,5,-,-,-,-,-,-,-,-,-,95.0,29.0,-
138,臺北市,2004/09/11,士林,0.5,0.49,-,22.3,-,16,-,36.3,8.41,27.88,-,-,-,25.02,-,90.18,47.0,-
139,臺北市,2004/09/10,松山,2.9,0.63,409.03,13.2,-,27,-,41.37,14.32,27.05,-,-,-,26.3,-,83.98,33.0,-
140,臺北市,2004/09/10,古亭,2.3,0.87,-,12.8,-,37,16.0,51.08,20.46,30.62,3.153,0.404,2.75,25.6,-,81.06,37.0,-
141,臺北市,2004/09/10,中山,2.3,1.09,-,6.8,-,35,21.0,71.02,32.61,38.41,2.896,0.768,2.13,28.16,-,83.54,46.0,-
142,臺北市,2004/09/10,大同,2.6,1.5,-,9.2,-,40,-,95.7,52.4,43.3,3.638,0.784,2.85,26.24,-,-,40.0,-
143,臺北市,2004/09/10,萬華,2.5,0.98,-,17.0,-,-,-,46.21,13.67,32.54,-,-,-,27.27,-,85.38,84.0,-
144,臺北市,2004/09/10,陽明,-,0.12,371.54,35.9,-,15,-,1.07,0.32,0.68,-,-,-,-,-,91.0,44.0,-
145,臺北市,2004/09/10,士林,1.1,0.74,-,-,-,26,-,42.79,14.06,28.74,-,-,-,26.36,-,85.67,73.0,-
146,臺北市,2004/09/09,松山,-,0.62,402.83,21.2,-,62,-,32.67,8.47,24.2,-,-,-,26.62,-,80.8,56.0,-
147,臺北市,2004/09/09,古亭,2.4,0.81,-,15.1,-,63,35.0,44.16,16.11,28.05,3.026,0.301,2.73,25.85,-,78.48,56.0,-
148,臺北市,2004/09/09,中山,4.4,0.93,-,12.5,-,63,42.0,58.89,23.8,35.09,2.728,0.632,2.1,28.67,-,81.16,56.0,-
149,臺北市,2004/09/09,大同,3.0,1.22,-,7.6,-,66,-,74.03,36.63,37.4,3.426,0.689,2.74,26.26,-,-,58.0,-
150,臺北市,2004/09/09,萬華,-,0.98,-,10.7,-,-,-,47.21,16.87,30.35,-,-,-,26.59,-,86.75,19.0,-
151,臺北市,2004/09/09,陽明,-,0.17,372.36,40.6,-,31,-,-,-,-,-,-,-,-,-,91.0,43.0,-
152,臺北市,2004/09/09,士林,2.4,0.54,-,22.1,-,59,-,29.14,5.98,23.14,-,-,-,26.27,-,84.84,54.0,-
153,臺北市,2004/09/08,松山,-,0.63,400.05,22.6,-,61,-,33.88,4.0,29.9,-,-,-,26.6,-,81.44,56.0,-
154,臺北市,2004/09/08,古亭,2.8,0.76,-,17.8,-,65,38.0,41.13,9.14,31.99,2.954,0.276,2.68,26.05,-,77.46,58.0,-
155,臺北市,2004/09/08,中山,5.2,0.84,-,14.4,-,57,41.0,50.54,13.9,36.65,2.6,0.573,2.03,28.82,-,80.5,54.0,-
156,臺北市,2004/09/08,大同,3.6,1.12,-,8.1,-,59,-,67.74,26.41,41.33,3.294,0.612,2.68,26.25,-,-,54.0,-
157,臺北市,2004/09/08,萬華,2.9,0.73,-,22.2,-,60,-,32.49,3.88,28.61,-,-,-,27.82,-,80.77,55.0,-
158,臺北市,2004/09/08,陽明,-,0.18,-,54.8,-,37,-,1.07,0.65,0.48,-,-,-,-,-,92.0,58.0,-
159,臺北市,2004/09/08,士林,1.8,0.46,-,23.9,-,57,-,-,-,-,-,-,-,26.44,-,83.13,54.0,-
160,臺北市,2004/09/07,松山,2.8,-,414.0,32.2,-,60,-,35.4,7.46,27.94,-,-,-,29.65,-,68.02,58.0,-
161,臺北市,2004/09/07,古亭,4.8,0.65,-,29.0,-,59,30.0,34.51,7.84,26.67,2.822,0.264,2.56,28.58,-,65.03,55.0,-
162,臺北市,2004/09/07,中山,6.4,0.77,-,17.2,-,52,32.0,44.43,11.18,33.25,2.562,0.58,1.98,31.67,-,66.2,51.0,-
163,臺北市,2004/09/07,大同,5.0,1.15,-,17.9,-,78,-,70.79,30.61,40.18,3.403,0.696,2.71,29.85,-,-,64.0,-
164,臺北市,2004/09/07,萬華,5.2,0.64,-,35.0,-,57,-,27.66,3.99,23.67,-,-,-,30.75,-,65.9,78.0,-
165,臺北市,2004/09/07,陽明,-,0.2,-,48.0,-,43,-,5.29,0.65,4.68,-,-,-,23.29,-,86.0,69.0,-
166,臺北市,2004/09/07,士林,-,0.45,-,34.7,-,47,-,27.07,6.77,20.31,-,-,-,29.98,-,67.78,61.0,-
167,臺北市,2004/09/06,松山,2.2,0.69,409.71,24.9,-,60,-,40.72,10.44,30.29,-,-,-,30.06,-,67.51,55.0,-
168,臺北市,2004/09/06,古亭,5.8,0.77,-,20.8,-,64,31.0,43.03,13.94,29.12,3.189,0.463,2.73,29.17,-,62.68,57.0,-
169,臺北市,2004/09/06,中山,5.9,0.97,-,12.4,-,63,35.0,60.05,24.57,35.48,2.93,0.718,2.21,32.34,-,65.82,56.0,-
170,臺北市,2004/09/06,大同,5.2,1.15,-,10.9,-,67,-,77.85,40.24,37.61,3.312,0.702,2.61,29.86,-,-,58.0,-
171,臺北市,2004/09/06,萬華,2.1,0.72,-,14.2,-,59,-,38.5,14.73,23.77,-,-,-,30.98,-,66.32,54.0,-
172,臺北市,2004/09/06,陽明,-,0.14,-,39.2,-,25,-,2.86,0.74,2.07,-,-,-,-,-,89.0,44.0,-
173,臺北市,2004/09/06,士林,-,0.46,-,26.6,-,53,-,26.45,4.54,21.94,-,-,-,29.73,-,73.57,66.0,-
174,臺北市,2004/09/05,松山,1.5,0.5,401.75,19.6,-,46,-,29.26,9.98,19.29,-,-,-,29.19,-,72.63,46.0,-
175,臺北市,2004/09/05,古亭,2.4,0.6,-,10.8,-,53,23.0,30.89,12.05,18.86,3.288,0.322,2.97,28.02,-,71.74,52.0,-
176,臺北市,2004/09/05,中山,3.4,0.71,-,8.2,-,50,25.0,45.65,21.48,24.18,2.695,0.553,2.14,31.11,-,73.56,50.0,-
177,臺北市,2004/09/05,大同,4.3,0.83,-,6.6,-,48,-,75.99,48.72,27.28,3.044,0.409,2.64,28.59,-,-,48.0,-
178,臺北市,2004/09/05,萬華,-,0.58,-,0.8,-,49,-,33.82,18.14,15.68,-,-,-,29.82,-,75.67,49.0,-
179,臺北市,2004/09/05,陽明,0.5,0.1,-,25.3,-,12,-,-,-,-,-,-,-,-,-,92.0,28.0,-
180,臺北市,2004/09/05,士林,1.6,0.36,-,19.4,-,35,-,17.39,4.2,13.21,-,-,-,28.47,-,79.03,38.0,-
181,臺北市,2004/09/04,松山,2.1,0.44,405.74,25.3,-,53,-,29.56,9.91,19.64,-,-,-,30.04,-,70.65,64.0,-
182,臺北市,2004/09/04,古亭,3.5,0.65,-,16.9,-,62,35.0,33.37,12.43,20.95,3.27,0.337,2.93,29.42,-,65.69,71.0,-
