序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
144,臺北市,2011/03/11,大同,5.4,1.87,-,-,-,58,45.0,117.44,61.06,56.38,2.775,0.727,2.05,-,-,54.0
145,臺北市,2011/03/11,萬華,3.8,0.54,-,34.6,49,50,35.0,38.72,4.84,33.88,-,-,-,14.58,87.63,50.0
146,臺北市,2011/03/11,陽明,2.0,0.22,390.24,65.9,69,6,5.0,2.77,0.39,2.34,-,-,-,9.05,99.4,58.0
147,臺北市,2011/03/11,士林,1.6,0.38,-,58.4,65,31,25.0,13.35,0.6,12.78,-,-,-,14.65,81.95,57.0
148,臺北市,2011/03/10,松山,4.9,0.54,409.4,41.9,58,61,48.0,36.37,3.03,33.34,2.165,0.16,2.01,15.3,83.21,56.0
149,臺北市,2011/03/10,古亭,2.7,0.6,-,44.9,64,68,47.0,35.06,4.54,30.53,2.09,0.139,1.95,15.42,87.27,60.0
150,臺北市,2011/03/10,中山,4.7,0.66,-,38.6,56,61,52.0,41.07,5.27,35.81,2.144,0.181,1.96,15.43,84.05,56.0
151,臺北市,2011/03/10,大同,5.4,1.48,-,-,-,67,53.0,93.66,40.99,52.67,2.647,0.553,2.1,-,-,58.0
152,臺北市,2011/03/10,萬華,4.5,0.56,-,37.1,53,61,42.0,39.46,4.35,35.11,-,-,-,15.37,83.93,56.0
153,臺北市,2011/03/10,陽明,3.4,0.25,391.36,69.9,75,19,11.0,3.7,1.17,2.52,-,-,-,9.29,99.4,64.0
154,臺北市,2011/03/10,士林,3.9,0.41,-,63.5,70,52,37.0,13.76,1.67,12.09,-,-,-,15.34,79.05,64.0
155,臺北市,2011/03/09,松山,2.7,0.44,404.85,37.8,42,54,34.0,29.88,5.18,24.69,2.115,0.146,1.97,17.33,62.12,52.0
156,臺北市,2011/03/09,古亭,1.2,0.42,-,44.8,49,57,28.0,21.72,3.72,18.0,2.015,0.1,1.92,17.76,64.59,54.0
157,臺北市,2011/03/09,中山,2.9,0.6,-,34.4,41,63,38.0,34.73,6.0,28.71,2.146,0.183,1.96,17.63,63.03,56.0
158,臺北市,2011/03/09,大同,2.7,1.32,-,-,-,60,37.0,79.32,35.46,43.86,2.553,0.507,2.05,-,-,55.0
159,臺北市,2011/03/09,萬華,2.8,0.47,-,34.2,37,53,28.0,32.05,4.55,27.5,-,-,-,17.51,62.81,52.0
160,臺北市,2011/03/09,陽明,2.9,0.17,388.23,59.4,65,31,19.0,3.74,1.54,2.2,-,-,-,10.04,99.4,60.0
161,臺北市,2011/03/09,士林,3.7,0.32,-,54.2,58,55,28.0,14.0,3.91,10.09,-,-,-,17.81,61.01,55.0
162,臺北市,2011/03/08,松山,2.0,0.38,403.28,35.8,46,52,23.0,27.96,3.96,24.0,2.078,0.134,1.94,14.31,52.62,51.0
163,臺北市,2011/03/08,古亭,1.6,0.35,-,41.6,44,57,20.0,19.96,3.28,16.69,2.023,0.09,1.93,14.32,57.78,54.0
164,臺北市,2011/03/08,中山,3.2,0.5,-,31.8,41,61,30.0,33.22,5.57,27.67,2.131,0.174,1.96,14.51,53.72,56.0
165,臺北市,2011/03/08,大同,4.0,1.25,-,-,-,56,24.0,85.18,42.13,43.05,2.573,0.55,2.02,-,-,53.0
166,臺北市,2011/03/08,萬華,2.5,0.4,-,32.1,38,52,21.0,32.12,4.54,27.57,-,-,-,14.4,53.71,51.0
167,臺北市,2011/03/08,陽明,2.0,0.07,387.54,55.5,59,30,15.0,2.91,1.05,1.85,-,-,-,6.7,99.41,51.0
168,臺北市,2011/03/08,士林,2.6,0.28,-,47.4,51,53,21.0,14.94,1.62,13.33,-,-,-,14.23,54.11,52.0
169,臺北市,2011/03/07,松山,4.9,0.7,416.52,38.9,59,103,72.0,28.52,3.51,25.01,2.194,0.155,2.04,13.73,66.15,76.0
170,臺北市,2011/03/07,古亭,4.9,0.78,-,34.9,50,91,72.0,32.71,5.75,26.96,2.171,0.174,2.0,13.79,71.98,70.0
171,臺北市,2011/03/07,中山,4.9,0.85,-,31.4,47,115,78.0,39.48,8.49,31.0,2.222,0.213,2.01,13.78,68.84,82.0
172,臺北市,2011/03/07,大同,6.1,1.44,-,-,-,104,78.0,74.24,32.53,41.71,2.565,0.47,2.09,-,-,77.0
173,臺北市,2011/03/07,萬華,4.5,0.81,-,28.5,41,109,76.0,38.54,6.25,32.3,-,-,-,13.51,70.41,80.0
174,臺北市,2011/03/07,陽明,3.0,0.45,406.43,51.1,70,55,33.0,6.71,0.81,5.91,-,-,-,6.34,99.41,66.0
175,臺北市,2011/03/07,士林,4.4,0.65,-,42.9,63,94,69.0,20.84,2.12,18.72,-,-,-,13.55,68.51,72.0
176,臺北市,2011/03/06,松山,7.4,2.08,461.22,3.6,5,119,76.0,146.12,80.49,65.63,3.564,0.893,2.67,17.86,73.26,84.0
177,臺北市,2011/03/06,古亭,4.4,1.9,-,3.7,7,110,71.0,110.61,51.77,58.84,3.355,0.811,2.54,18.0,77.39,80.0
178,臺北市,2011/03/06,中山,7.9,1.92,-,3.7,5,125,83.0,131.55,64.57,66.98,3.354,0.788,2.57,17.74,74.98,88.0
179,臺北市,2011/03/06,大同,7.8,2.3,-,-,-,112,86.0,136.12,70.69,65.43,3.636,0.911,2.72,-,-,81.0
180,臺北市,2011/03/06,萬華,6.7,2.02,-,2.9,5,120,81.0,119.98,52.03,67.96,-,-,-,17.48,76.5,85.0
181,臺北市,2011/03/06,陽明,2.1,0.26,396.43,47.7,50,17,14.0,4.26,1.47,2.79,-,-,-,14.64,99.39,49.0
182,臺北市,2011/03/06,士林,4.0,1.17,-,7.1,8,102,70.0,70.58,20.38,50.2,-,-,-,16.62,80.18,76.0
183,臺北市,2011/03/05,松山,4.6,0.76,414.56,29.8,45,62,44.0,44.78,13.7,31.11,2.267,0.248,2.02,17.01,66.95,56.0
184,臺北市,2011/03/05,古亭,3.7,0.75,-,30.4,45,69,42.0,40.08,10.54,29.54,2.231,0.25,1.98,17.17,70.94,60.0
