序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),大氣溫度
AMB_TEMP
(℃),相對濕度
RH
(percent)
1,臺北市,2014/01/31,松山,-,-,-,-,-,28,-,-,-,-,-,-
2,臺北市,2014/01/31,松山,1.9,0.39,420.01,36,46,-,17.14,1.45,15.68,1.92,20.62,63.18
3,臺北市,2014/01/31,古亭,-,-,-,-,-,30,-,-,-,-,-,-
4,臺北市,2014/01/31,古亭,2,0.44,-,29.8,51,-,19.57,2.95,16.62,2.43,20.99,64.09
5,臺北市,2014/01/31,中山,-,-,-,-,-,30,-,-,-,-,-,-
6,臺北市,2014/01/31,中山,3,0.56,-,26.9,70,-,32.32,6.16,26.15,2.22,21.74,62.49
7,臺北市,2014/01/31,大同,-,-,-,-,-,28,-,-,-,-,-,-
8,臺北市,2014/01/31,大同,3,0.9,-,-,66,-,63.29,27.67,35.62,-,-,-
9,臺北市,2014/01/31,萬華,-,-,-,-,-,27,-,-,-,-,-,-
10,臺北市,2014/01/31,萬華,-,0.42,-,31.6,39,-,23.73,2.86,20.87,2.3,21.75,61.34
11,臺北市,2014/01/31,陽明,-,-,-,-,-,22,-,-,-,-,-,-
12,臺北市,2014/01/31,陽明,1.4,0.22,383.89,55.6,26,-,1.93,0.29,1.72,-,15.6,80.09
13,臺北市,2014/01/31,士林,-,-,-,-,-,41,-,-,-,-,-,-
14,臺北市,2014/01/31,士林,1.7,0.45,-,37.1,71,-,20.4,6.12,14.28,2.75,21.03,62.98
15,臺北市,2014/01/30,松山,-,-,-,-,-,41,-,-,-,-,-,-
16,臺北市,2014/01/30,松山,4.4,0.87,448.18,26.5,58,-,45.68,12.46,33.21,1.15,18.64,62.53
17,臺北市,2014/01/30,古亭,-,-,-,-,-,40,-,-,-,-,-,-
18,臺北市,2014/01/30,古亭,3.4,0.76,-,27.5,62,-,38.41,8.18,30.24,1.17,19.01,63.57
19,臺北市,2014/01/30,中山,-,-,-,-,-,38,-,-,-,-,-,-
20,臺北市,2014/01/30,中山,5.3,0.84,-,26.3,91,-,49.81,12.14,37.67,1.25,19.68,59.05
21,臺北市,2014/01/30,大同,-,-,-,-,-,37,-,-,-,-,-,-
22,臺北市,2014/01/30,大同,5.6,1.38,-,-,74,-,74.91,28.58,46.34,-,-,-
23,臺北市,2014/01/30,萬華,-,-,-,-,-,44,-,-,-,-,-,-
24,臺北市,2014/01/30,萬華,5.5,0.8,-,32.5,58,-,40.94,6.39,34.55,1.1,19.58,56.47
25,臺北市,2014/01/30,陽明,-,-,-,-,-,38,-,-,-,-,-,-
26,臺北市,2014/01/30,陽明,3.3,0.31,379.23,70.7,39,-,4.22,0.54,3.61,-,15.79,51.24
27,臺北市,2014/01/30,士林,-,-,-,-,-,49,-,-,-,-,-,-
28,臺北市,2014/01/30,士林,3.1,0.76,-,25.7,67,-,39.36,10.78,28.58,1.14,18.46,66.85
29,臺北市,2014/01/29,松山,-,-,-,-,-,13,-,-,-,-,-,-
30,臺北市,2014/01/29,松山,2.6,0.72,430.42,20.1,36,-,46.95,18.3,28.64,1.79,19.09,65.23
31,臺北市,2014/01/29,古亭,-,-,-,-,-,13,-,-,-,-,-,-
32,臺北市,2014/01/29,古亭,2.8,0.64,-,21.2,44,-,38.22,11.82,26.39,1.93,20.28,64.76
33,臺北市,2014/01/29,中山,-,-,-,-,-,13,-,-,-,-,-,-
34,臺北市,2014/01/29,中山,3.1,0.84,-,20,67,-,52.75,23.03,29.72,1.8,20.37,64.93
35,臺北市,2014/01/29,大同,-,-,-,-,-,12,-,-,-,-,-,-
36,臺北市,2014/01/29,大同,3.4,1.37,-,-,52,-,80.99,43.05,37.94,-,-,-
37,臺北市,2014/01/29,萬華,-,-,-,-,-,19,-,-,-,-,-,-
38,臺北市,2014/01/29,萬華,4.1,0.74,-,19.4,38,-,46.05,15.12,30.93,2,20.28,63.81
39,臺北市,2014/01/29,陽明,-,-,-,-,-,12,-,-,-,-,-,-
40,臺北市,2014/01/29,陽明,2.7,0.16,382.31,51.7,18,-,2.77,0.82,1.93,-,13.54,87.83
41,臺北市,2014/01/29,士林,-,-,-,-,-,17,-,-,-,-,-,-
42,臺北市,2014/01/29,士林,3.8,0.35,-,32,39,-,19.29,3.51,15.78,1.78,20.26,65.13
43,臺北市,2014/01/28,松山,-,-,-,-,-,10,-,-,-,-,-,-
44,臺北市,2014/01/28,松山,2,0.48,423.3,21.1,31,-,35.61,9.91,25.7,2.17,18.13,62.8
45,臺北市,2014/01/28,古亭,-,-,-,-,-,10,-,-,-,-,-,-
46,臺北市,2014/01/28,古亭,2,0.48,-,23.5,37,-,30.32,9.36,20.95,2.36,19.09,62.6
47,臺北市,2014/01/28,中山,-,-,-,-,-,11,-,-,-,-,-,-
48,臺北市,2014/01/28,中山,1.9,0.64,-,20.6,45,-,42.62,13.33,29.29,2.09,19.84,60.15
49,臺北市,2014/01/28,大同,-,-,-,-,-,9,-,-,-,-,-,-
50,臺北市,2014/01/28,大同,4,1.15,-,-,51,-,81.9,45.72,36.18,-,-,-
51,臺北市,2014/01/28,萬華,-,-,-,-,-,10,-,-,-,-,-,-
52,臺北市,2014/01/28,萬華,3.1,0.55,-,18.3,31,-,41.97,11.77,30.2,2.54,19.62,59.4
53,臺北市,2014/01/28,陽明,-,-,-,-,-,8,-,-,-,-,-,-
54,臺北市,2014/01/28,陽明,3.2,0.14,394.84,46.6,15,-,3.84,1.58,2.27,-,12.65,89.97
55,臺北市,2014/01/28,士林,-,-,-,-,-,9,-,-,-,-,-,-
56,臺北市,2014/01/28,士林,3.9,0.23,-,38.1,31,-,13.12,2.23,10.9,2.14,19.95,58.01
57,臺北市,2014/01/27,松山,-,-,-,-,-,11,-,-,-,-,-,-
58,臺北市,2014/01/27,松山,1.3,0.38,418.78,28.1,44,-,26.89,5.54,21.35,2.29,16.92,59.27
59,臺北市,2014/01/27,古亭,-,-,-,-,-,12,-,-,-,-,-,-
60,臺北市,2014/01/27,古亭,1.7,0.35,-,29.9,47,-,20.97,4.98,15.99,2.9,17.46,62.25
61,臺北市,2014/01/27,中山,-,-,-,-,-,11,-,-,-,-,-,-
62,臺北市,2014/01/27,中山,3,0.55,-,24.7,54,-,35.21,9.66,25.55,2.15,17.77,60.84
63,臺北市,2014/01/27,大同,-,-,-,-,-,8,-,-,-,-,-,-
64,臺北市,2014/01/27,大同,3.5,1.06,-,-,57,-,72.5,42.55,29.96,-,-,-
65,臺北市,2014/01/27,萬華,-,-,-,-,-,14,-,-,-,-,-,-
66,臺北市,2014/01/27,萬華,3.1,0.39,-,25.3,41,-,31.03,7.33,23.71,3,17.62,59.17
67,臺北市,2014/01/27,陽明,-,-,-,-,-,8,-,-,-,-,-,-
68,臺北市,2014/01/27,陽明,1.1,0.13,403.5,44.9,19,-,3.05,1.38,1.67,-,9.8,94.72
69,臺北市,2014/01/27,士林,-,-,-,-,-,12,-,-,-,-,-,-
70,臺北市,2014/01/27,士林,1.9,0.2,-,40.2,37,-,9.63,1.81,7.81,2.81,17.58,59
71,臺北市,2014/01/26,松山,-,-,-,-,-,45,-,-,-,-,-,-
72,臺北市,2014/01/26,松山,3.3,0.44,422.21,43.5,95,-,16.51,1.22,15.29,2.88,16.01,65.4
73,臺北市,2014/01/26,古亭,-,-,-,-,-,50,-,-,-,-,-,-
74,臺北市,2014/01/26,古亭,3,0.53,-,33.3,88,-,22.58,2.42,20.16,2.44,16.34,67.84
75,臺北市,2014/01/26,中山,-,-,-,-,-,42,-,-,-,-,-,-
76,臺北市,2014/01/26,中山,2.8,0.62,-,34.1,107,-,30.98,6.36,24.63,1.93,16.88,66.7
77,臺北市,2014/01/26,大同,-,-,-,-,-,40,-,-,-,-,-,-
78,臺北市,2014/01/26,大同,3.3,0.92,-,-,97,-,53.33,21.26,32.07,-,-,-
79,臺北市,2014/01/26,萬華,-,-,-,-,-,50,-,-,-,-,-,-
80,臺北市,2014/01/26,萬華,1.6,0.55,-,31.9,86,-,28.07,2.85,25.22,1.78,16.73,63.62
81,臺北市,2014/01/26,陽明,2.4,0.26,406.88,53.2,-,-,3.74,0.84,2.91,-,9.3,94.79
82,臺北市,2014/01/26,士林,-,-,-,-,-,47,-,-,-,-,-,-
83,臺北市,2014/01/26,士林,3.3,0.45,-,43.2,93,-,18.19,5.3,12.89,3,16.44,64.34
84,臺北市,2014/01/25,松山,-,-,-,-,-,21,-,-,-,-,-,-
85,臺北市,2014/01/25,松山,3.1,0.9,448.94,15.3,42,-,65.71,25.28,40.42,1.15,17.69,54.07
86,臺北市,2014/01/25,古亭,-,-,-,-,-,18,-,-,-,-,-,-
87,臺北市,2014/01/25,古亭,2.9,0.81,-,15.3,46,-,54.42,19.15,35.26,1.49,17.88,57.66
88,臺北市,2014/01/25,中山,-,-,-,-,-,20,-,-,-,-,-,-
89,臺北市,2014/01/25,中山,3.8,1.04,-,15.8,63,-,72.86,32.29,40.57,1.27,18.77,54.71
90,臺北市,2014/01/25,大同,-,-,-,-,-,21,-,-,-,-,-,-
91,臺北市,2014/01/25,大同,5.4,1.88,-,-,65,-,113.98,67.75,46.24,-,-,-
92,臺北市,2014/01/25,萬華,-,-,-,-,-,21,-,-,-,-,-,-
93,臺北市,2014/01/25,萬華,-,0.95,-,15.3,37,-,60.5,20.04,40.46,0.88,18.46,53.59
94,臺北市,2014/01/25,陽明,-,-,-,-,-,10,-,-,-,-,-,-
95,臺北市,2014/01/25,陽明,1.4,0.15,402.39,48.6,16,-,4.29,1.31,2.97,-,12.59,69.28
96,臺北市,2014/01/25,士林,-,-,-,-,-,22,-,-,-,-,-,-
97,臺北市,2014/01/25,士林,3.4,0.68,-,20.8,47,-,46.38,14.18,32.21,1.52,17.79,56.41
98,臺北市,2014/01/24,松山,-,-,-,-,-,21,-,-,-,-,-,-
99,臺北市,2014/01/24,松山,3.9,0.75,440.42,18.3,48,-,63.2,22.69,40.51,1.67,15.88,55.33
100,臺北市,2014/01/24,古亭,-,-,-,-,-,21,-,-,-,-,-,-
101,臺北市,2014/01/24,古亭,4.2,0.88,-,15.8,54,-,64.87,24.19,40.68,1.61,16.39,58.33
102,臺北市,2014/01/24,中山,-,-,-,-,-,19,-,-,-,-,-,-
103,臺北市,2014/01/24,中山,4.8,1.14,-,14.3,67,-,87.29,41.41,45.88,1.42,17.42,54.91
104,臺北市,2014/01/24,大同,-,-,-,-,-,19,-,-,-,-,-,-
105,臺北市,2014/01/24,大同,6.1,1.77,-,-,64,-,112.43,64.21,48.23,-,-,-
106,臺北市,2014/01/24,萬華,-,-,-,-,-,23,-,-,-,-,-,-
107,臺北市,2014/01/24,萬華,6.5,1.04,-,14.5,47,-,71.78,27.09,44.69,1,17.06,54.22
108,臺北市,2014/01/24,陽明,-,-,-,-,-,13,-,-,-,-,-,-
109,臺北市,2014/01/24,陽明,2.7,0.19,405.94,51.4,18,-,6.92,0.9,6,-,11.27,76.16
110,臺北市,2014/01/24,士林,-,-,-,-,-,20,-,-,-,-,-,-
111,臺北市,2014/01/24,士林,4,0.45,-,30.5,49,-,32.78,6.93,25.84,2.06,17.67,52.46
112,臺北市,2014/01/23,松山,-,-,-,-,-,8,-,-,-,-,-,-
113,臺北市,2014/01/23,松山,2.1,0.47,424.05,20.7,21,-,40.03,15.32,24.71,2.06,14.64,51.97
114,臺北市,2014/01/23,古亭,-,-,-,-,-,8,-,-,-,-,-,-
115,臺北市,2014/01/23,古亭,1.2,0.33,-,26.9,26,-,22.68,5.84,16.85,2.84,15.75,50.05
116,臺北市,2014/01/23,中山,-,-,-,-,-,11,-,-,-,-,-,-
117,臺北市,2014/01/23,中山,1.5,0.66,-,12.8,53,-,50.24,20.48,29.75,2.03,15.88,52.9
118,臺北市,2014/01/23,大同,-,-,-,-,-,8,-,-,-,-,-,-
119,臺北市,2014/01/23,大同,3.1,1.04,-,-,44,-,88.71,53.12,35.59,-,-,-
120,臺北市,2014/01/23,萬華,-,-,-,-,-,9,-,-,-,-,-,-
121,臺北市,2014/01/23,萬華,2.9,0.48,-,17.7,25,-,44.03,14.48,29.55,2.6,15.97,48.58
122,臺北市,2014/01/23,陽明,-,-,-,-,-,5,-,-,-,-,-,-
123,臺北市,2014/01/23,陽明,2,0.12,404.36,42.2,9,-,2.03,0.92,1.08,-,8.12,84.49
124,臺北市,2014/01/23,士林,-,-,-,-,-,8,-,-,-,-,-,-
125,臺北市,2014/01/23,士林,2.2,0.23,-,33.4,28,-,13.93,2.78,11.14,2.54,15.91,50.21
126,臺北市,2014/01/22,松山,-,-,-,-,-,16,-,-,-,-,-,-
127,臺北市,2014/01/22,松山,1.9,0.35,421.68,30.2,46,-,20.42,3.27,17.15,2.13,12.13,48.88
128,臺北市,2014/01/22,古亭,-,-,-,-,-,16,-,-,-,-,-,-
129,臺北市,2014/01/22,古亭,2.1,0.35,-,27.8,51,-,21.9,5.38,16.52,2.55,12.48,52.44
130,臺北市,2014/01/22,中山,-,-,-,-,-,17,-,-,-,-,-,-
131,臺北市,2014/01/22,中山,2.4,0.48,-,20.4,75,-,32.11,9.29,22.82,1.82,12.87,52.29
132,臺北市,2014/01/22,大同,-,-,-,-,-,13,-,-,-,-,-,-
133,臺北市,2014/01/22,大同,3.2,1.06,-,-,60,-,75.72,45.85,29.87,-,-,-
134,臺北市,2014/01/22,萬華,-,-,-,-,-,17,-,-,-,-,-,-
135,臺北市,2014/01/22,萬華,3.3,0.43,-,23.8,48,-,31.19,7.52,23.67,2.15,13.01,48.05
136,臺北市,2014/01/22,陽明,-,-,-,-,-,11,-,-,-,-,-,-
137,臺北市,2014/01/22,陽明,1.8,0.17,412.16,41,22,-,3.09,0.71,2.35,-,4.58,87.16
138,臺北市,2014/01/22,士林,-,-,-,-,-,16,-,-,-,-,-,-
139,臺北市,2014/01/22,士林,2.7,0.26,-,34.8,45,-,12.84,1.97,10.85,2.42,12.43,50.76
140,臺北市,2014/01/21,松山,-,-,-,-,-,45,-,-,-,-,-,-
141,臺北市,2014/01/21,松山,5.8,0.48,428.48,38.2,130,-,17.08,1.54,15.52,3.24,12.79,48.07
142,臺北市,2014/01/21,古亭,-,-,-,-,-,48,-,-,-,-,-,-
143,臺北市,2014/01/21,古亭,5.7,0.54,-,30.9,138,-,22.15,3.62,18.51,2.91,13.13,51.49
144,臺北市,2014/01/21,中山,-,-,-,-,-,41,-,-,-,-,-,-
145,臺北市,2014/01/21,中山,6.1,0.61,-,27,166,-,26.95,6.1,20.85,2.18,13.19,52.39
146,臺北市,2014/01/21,大同,-,-,-,-,-,41,-,-,-,-,-,-
147,臺北市,2014/01/21,大同,6.8,0.95,-,-,141,-,58.46,29.68,28.78,-,-,-
148,臺北市,2014/01/21,萬華,-,-,-,-,-,53,-,-,-,-,-,-
149,臺北市,2014/01/21,萬華,7.2,0.57,-,28.8,132,-,26.59,3.83,22.75,2.3,13.22,48.74
150,臺北市,2014/01/21,陽明,-,-,-,-,-,37,-,-,-,-,-,-
151,臺北市,2014/01/21,陽明,6.9,0.38,435.65,43.4,70,-,7.05,1.19,5.86,-,4.66,89.56
152,臺北市,2014/01/21,士林,-,-,-,-,-,49,-,-,-,-,-,-
153,臺北市,2014/01/21,士林,6.4,0.43,-,39.2,139,-,13.38,2.95,10.43,3.11,12.95,50.57
154,臺北市,2014/01/20,松山,-,-,-,-,-,31,-,-,-,-,-,-
155,臺北市,2014/01/20,松山,3.5,0.62,435.58,27.8,57,-,31.76,7.02,24.75,1.93,15.43,65.57
156,臺北市,2014/01/20,古亭,-,-,-,-,-,31,-,-,-,-,-,-
157,臺北市,2014/01/20,古亭,3,0.62,-,25.6,70,-,30.71,7.94,22.75,2.16,15.52,69.07
158,臺北市,2014/01/20,中山,-,-,-,-,-,27,-,-,-,-,-,-
159,臺北市,2014/01/20,中山,3.8,0.75,-,19.1,71,-,40.91,12.56,28.35,1.54,16.25,67.11
160,臺北市,2014/01/20,大同,-,-,-,-,-,23,-,-,-,-,-,-
161,臺北市,2014/01/20,大同,4.4,1.51,-,-,73,-,85.39,50.13,35.25,-,-,-
162,臺北市,2014/01/20,萬華,-,-,-,-,-,32,-,-,-,-,-,-
163,臺北市,2014/01/20,萬華,4,0.72,-,22.8,57,-,37.2,8.39,28.81,1.5,16.05,65.49
164,臺北市,2014/01/20,陽明,-,-,-,-,-,26,-,-,-,-,-,-
165,臺北市,2014/01/20,陽明,3.4,0.31,445.46,48.8,35,-,5.6,0.53,5.02,-,9.53,89.93
166,臺北市,2014/01/20,士林,-,-,-,-,-,33,-,-,-,-,-,-
167,臺北市,2014/01/20,士林,3.8,0.62,-,28.7,59,-,34.7,13.77,20.93,1.85,15.98,65.56
168,臺北市,2014/01/19,松山,-,-,-,-,-,28,-,-,-,-,-,-
169,臺北市,2014/01/19,松山,2.3,0.43,425.48,34.4,52,-,19.53,3.06,16.46,2.23,15.8,49.2
170,臺北市,2014/01/19,古亭,-,-,-,-,-,31,-,-,-,-,-,-
171,臺北市,2014/01/19,古亭,2.2,0.46,-,33.3,64,-,20.63,5.16,15.47,3.27,16.29,52.07
172,臺北市,2014/01/19,中山,-,-,-,-,-,26,-,-,-,-,-,-
173,臺北市,2014/01/19,中山,2.4,0.54,-,25.9,82,-,28.97,7.97,21,2.75,16.77,50.96
174,臺北市,2014/01/19,大同,-,-,-,-,-,26,-,-,-,-,-,-
175,臺北市,2014/01/19,大同,2.6,1.14,-,-,77,-,77.3,43.73,33.57,-,-,-
176,臺北市,2014/01/19,萬華,-,-,-,-,-,31,-,-,-,-,-,-
177,臺北市,2014/01/19,萬華,2.7,0.5,-,29.6,57,-,28.57,6.07,22.48,3.15,16.74,48.25
178,臺北市,2014/01/19,陽明,-,-,-,-,-,22,-,-,-,-,-,-
179,臺北市,2014/01/19,陽明,2.7,0.24,443.08,47.1,30,-,3.74,1.18,2.55,-,9.01,83.09
180,臺北市,2014/01/19,士林,-,-,-,-,-,31,-,-,-,-,-,-
181,臺北市,2014/01/19,士林,1.8,0.33,-,42.3,57,-,11.02,2.66,8.36,3.07,16.55,50.53
182,臺北市,2014/01/18,松山,-,-,-,-,-,55,-,-,-,-,-,-
183,臺北市,2014/01/18,松山,5.9,0.63,436.6,41.7,94,-,26.5,4.32,22.17,2.15,14.12,53.99
184,臺北市,2014/01/18,古亭,-,-,-,-,-,54,-,-,-,-,-,-
185,臺北市,2014/01/18,古亭,5.4,0.62,-,34.4,98,-,29.41,5.25,24.16,2.26,14.22,59.18
186,臺北市,2014/01/18,中山,-,-,-,-,-,46,-,-,-,-,-,-
187,臺北市,2014/01/18,中山,6.5,0.64,-,33.1,115,-,31.77,4.41,27.37,1.87,15.01,54.71
188,臺北市,2014/01/18,大同,-,-,-,-,-,48,-,-,-,-,-,-
189,臺北市,2014/01/18,大同,5.7,1.19,-,-,103,-,77.26,36.31,40.96,-,-,-
190,臺北市,2014/01/18,萬華,-,-,-,-,-,58,-,-,-,-,-,-
191,臺北市,2014/01/18,萬華,5.9,0.67,-,33.6,92,-,33.45,5.04,28.41,2,14.8,54.15
192,臺北市,2014/01/18,陽明,-,-,-,-,-,47,-,-,-,-,-,-
193,臺北市,2014/01/18,陽明,5.4,0.38,449.03,60.4,57,-,7.11,1.06,6.06,-,6.8,88.77
194,臺北市,2014/01/18,士林,-,-,-,-,-,56,-,-,-,-,-,-
195,臺北市,2014/01/18,士林,6.2,0.46,-,50.7,97,-,16.05,1.88,14.17,2.65,14.54,53.35
196,臺北市,2014/01/17,松山,-,-,-,-,-,16,-,-,-,-,-,-
197,臺北市,2014/01/17,松山,2.6,0.48,427.14,20.7,27,-,34.93,8.45,26.48,2.3,15.67,60.67
198,臺北市,2014/01/17,古亭,-,-,-,-,-,15,-,-,-,-,-,-
199,臺北市,2014/01/17,古亭,1.2,0.43,-,24.1,41,-,27.52,5.61,21.91,2.41,16.47,61.29
200,臺北市,2014/01/17,中山,-,-,-,-,-,16,-,-,-,-,-,-
201,臺北市,2014/01/17,中山,1.8,0.59,-,17.3,58,-,38.86,11.06,27.81,2.02,16.91,60.85
202,臺北市,2014/01/17,大同,-,-,-,-,-,10,-,-,-,-,-,-
203,臺北市,2014/01/17,大同,3.8,1.17,-,-,48,-,86.19,50.46,35.73,-,-,-
204,臺北市,2014/01/17,萬華,-,-,-,-,-,15,-,-,-,-,-,-
205,臺北市,2014/01/17,萬華,2.3,0.46,-,20.8,29,-,35.82,8.44,27.37,2.73,16.77,58.42
206,臺北市,2014/01/17,陽明,-,-,-,-,-,10,-,-,-,-,-,-
207,臺北市,2014/01/17,陽明,1.7,0.15,400.43,45.2,15,-,1.86,0.59,1.21,-,9.41,94.02
208,臺北市,2014/01/17,士林,-,-,-,-,-,14,-,-,-,-,-,-
209,臺北市,2014/01/17,士林,1.4,0.26,-,35.4,34,-,14.45,2.64,11.81,2.52,16.79,58.36
210,臺北市,2014/01/16,松山,-,-,-,-,-,16,-,-,-,-,-,-
211,臺北市,2014/01/16,松山,2.8,0.57,430.05,18,38,-,42.42,15.01,27.4,1.84,14.76,59.93
212,臺北市,2014/01/16,古亭,-,-,-,-,-,15,-,-,-,-,-,-
213,臺北市,2014/01/16,古亭,1.8,0.45,-,24.4,43,-,26.11,7.92,18.19,2.62,15.22,61.84
214,臺北市,2014/01/16,中山,-,-,-,-,-,17,-,-,-,-,-,-
215,臺北市,2014/01/16,中山,1.9,0.8,-,12.1,67,-,56.97,24.69,32.29,1.95,15.85,61.74
216,臺北市,2014/01/16,大同,-,-,-,-,-,13,-,-,-,-,-,-
217,臺北市,2014/01/16,大同,4.6,1.34,-,-,59,-,105.6,67.74,37.85,-,-,-
218,臺北市,2014/01/16,萬華,-,-,-,-,-,19,-,-,-,-,-,-
219,臺北市,2014/01/16,萬華,2.9,0.58,-,16.6,42,-,45.8,16.04,29.77,2.51,15.85,57.47
220,臺北市,2014/01/16,陽明,-,-,-,-,-,11,-,-,-,-,-,-
221,臺北市,2014/01/16,陽明,1.3,0.15,-,40.7,18,-,2.93,1.5,1.43,-,8.51,92.75
222,臺北市,2014/01/16,士林,-,-,-,-,-,18,-,-,-,-,-,-
223,臺北市,2014/01/16,士林,2.2,0.34,-,31.5,46,-,20.32,8.04,12.27,2.27,15.71,58.61
224,臺北市,2014/01/15,松山,-,-,-,-,-,16,-,-,-,-,-,-
225,臺北市,2014/01/15,松山,2.5,0.33,419.58,33.1,36,-,18.5,2.79,15.71,2.36,14.34,54.12
226,臺北市,2014/01/15,古亭,-,-,-,-,-,17,-,-,-,-,-,-
227,臺北市,2014/01/15,古亭,1.4,0.33,-,31.6,49,-,18.16,3.87,14.29,2.99,14.56,57.24
228,臺北市,2014/01/15,中山,-,-,-,-,-,21,-,-,-,-,-,-
229,臺北市,2014/01/15,中山,1.5,0.55,-,22,64,-,33.52,10.18,23.33,2.41,15,57.93
230,臺北市,2014/01/15,大同,-,-,-,-,-,14,-,-,-,-,-,-
231,臺北市,2014/01/15,大同,2.3,0.93,-,-,55,-,68.94,38.25,30.69,-,-,-
232,臺北市,2014/01/15,萬華,-,-,-,-,-,20,-,-,-,-,-,-
233,臺北市,2014/01/15,萬華,2.2,0.41,-,25.6,40,-,29.63,6.63,23,2.94,14.92,53.65
234,臺北市,2014/01/15,陽明,-,-,-,-,-,11,-,-,-,-,-,-
235,臺北市,2014/01/15,陽明,1.3,0.16,410.64,44.7,18,-,1.96,0.7,1.27,-,6.64,91.32
236,臺北市,2014/01/15,士林,-,-,-,-,-,16,-,-,-,-,-,-
237,臺北市,2014/01/15,士林,1.5,0.24,-,38.5,44,-,10.94,2.53,8.41,2.58,14.65,55.41
238,臺北市,2014/01/14,松山,-,-,-,-,-,15,-,-,-,-,-,-
239,臺北市,2014/01/14,松山,1.8,0.38,421.1,32.4,28,-,18.8,2.78,16.02,2.06,13.79,78.83
240,臺北市,2014/01/14,古亭,-,-,-,-,-,17,-,-,-,-,-,-
241,臺北市,2014/01/14,古亭,1.9,0.52,-,21.9,44,-,32.38,8.13,24.25,1.84,13.99,83.75
242,臺北市,2014/01/14,中山,-,-,-,-,-,14,-,-,-,-,-,-
243,臺北市,2014/01/14,中山,2.5,0.54,-,22.6,48,-,31.23,9.49,21.74,1.55,14.78,78.98
244,臺北市,2014/01/14,大同,-,-,-,-,-,15,-,-,-,-,-,-
245,臺北市,2014/01/14,大同,3.8,1.4,-,-,53,-,86.08,53.91,32.18,-,-,-
246,臺北市,2014/01/14,萬華,-,-,-,-,-,12,-,-,-,-,-,-
247,臺北市,2014/01/14,萬華,2.2,0.5,-,23.3,26,-,31.11,6.44,24.67,1.69,14.6,76.58
248,臺北市,2014/01/14,陽明,-,-,-,-,-,4,-,-,-,-,-,-
249,臺北市,2014/01/14,陽明,1.7,0.22,414.84,45.9,6,-,2.69,0.54,2.08,-,7.61,99
250,臺北市,2014/01/14,士林,-,-,-,-,-,11,-,-,-,-,-,-
251,臺北市,2014/01/14,士林,1.6,0.29,-,36.3,26,-,14.51,4.03,10.48,2.2,14.48,72.47
252,臺北市,2014/01/13,松山,-,-,-,-,-,24,-,-,-,-,-,-
253,臺北市,2014/01/13,松山,1.3,0.54,425.99,25.4,37,-,26.97,4.56,22.41,1.84,15.07,79.99
254,臺北市,2014/01/13,古亭,-,-,-,-,-,26,-,-,-,-,-,-
255,臺北市,2014/01/13,古亭,2.3,0.57,-,23.4,56,-,26.41,4.85,21.56,2.17,15.44,82.44
256,臺北市,2014/01/13,中山,-,-,-,-,-,24,-,-,-,-,-,-
257,臺北市,2014/01/13,中山,2.2,0.71,-,18.8,59,-,35.59,10.65,24.94,1.7,16.36,78.33
258,臺北市,2014/01/13,大同,-,-,-,-,-,21,-,-,-,-,-,-
259,臺北市,2014/01/13,大同,3.4,1.71,-,-,68,-,90.19,56.14,34.05,-,-,-
260,臺北市,2014/01/13,萬華,-,-,-,-,-,24,-,-,-,-,-,-
261,臺北市,2014/01/13,萬華,2.5,0.62,-,21,40,-,33.55,6.84,26.7,2.1,15.95,77.67
262,臺北市,2014/01/13,陽明,-,-,-,-,-,8,-,-,-,-,-,-
263,臺北市,2014/01/13,陽明,1.9,0.31,417.49,45.1,12,-,3.3,0.73,2.57,-,9.21,99
264,臺北市,2014/01/13,士林,-,-,-,-,-,19,-,-,-,-,-,-
265,臺北市,2014/01/13,士林,1.7,0.38,-,36.3,41,-,11.81,2.35,9.69,2.13,16.34,70.61
266,臺北市,2014/01/12,松山,-,-,-,-,-,20,-,-,-,-,-,-
267,臺北市,2014/01/12,松山,2,0.59,433.1,18.6,37,-,30.8,8.61,22.19,1.67,16.79,76.74
268,臺北市,2014/01/12,古亭,-,-,-,-,-,17,-,-,-,-,-,-
269,臺北市,2014/01/12,古亭,2,0.55,-,16.6,38,-,27.14,6.84,20.3,1.69,16.85,79.71
270,臺北市,2014/01/12,中山,-,-,-,-,-,18,-,-,-,-,-,-
271,臺北市,2014/01/12,中山,3.7,0.69,-,14.1,68,-,38.56,14.03,24.54,1.41,17.76,79.46
272,臺北市,2014/01/12,大同,-,-,-,-,-,15,-,-,-,-,-,-
273,臺北市,2014/01/12,大同,3.9,1.3,-,-,57,-,59.44,32.56,26.88,-,-,-
274,臺北市,2014/01/12,萬華,-,-,-,-,-,20,-,-,-,-,-,-
275,臺北市,2014/01/12,萬華,-,0.71,-,13.2,33,-,36.66,9.96,26.71,1.32,17.37,79.37
276,臺北市,2014/01/12,陽明,-,-,-,-,-,4,-,-,-,-,-,-
