序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
(percent),導電度
RAIN_COND
(μmho/cm)
1,臺北市,2018/01/31,松山,2.7,0.41,426.06,25.5,15,5,25.32,5.55,19.76,1.91,0.109,1.802,1.66,1.24,14.75,-,-,88.15,-
2,臺北市,2018/01/31,古亭,2.1,0.55,-,24.7,14,6,28.3,6.12,22.16,1.984,0.141,1.843,1.74,1.54,15.24,-,-,88.9,-
3,臺北市,2018/01/31,中山,1.3,0.64,-,19.5,14,8,39.42,11.87,27.55,2.127,0.192,1.935,1.82,1.33,15.27,-,-,95.2,-
4,臺北市,2018/01/31,大同,2.7,1.38,-,-,31,12,89.08,54.42,34.65,2.417,0.417,2,-,-,-,-,-,-,-
5,臺北市,2018/01/31,萬華,2.4,0.52,-,19,15,8,31.64,5.54,26.14,-,-,-,1.64,1.37,15.95,-,-,86.96,-
6,臺北市,2018/01/31,陽明,0.6,0.2,418.89,43.5,5,1,0.52,0.1,0.56,-,-,-,3.56,-,9.86,1.98,5.35,99.5,4.68
7,臺北市,2018/01/31,士林,1.9,0.34,-,30,15,4,14.09,1.03,13.12,-,-,-,1.92,1.54,15.93,-,-,86.15,-
8,臺北市,2018/01/30,松山,2.4,0.31,441.54,24,21,9,25.86,5.18,20.68,1.899,0.096,1.802,1.78,1.38,12.66,-,-,86.87,-
9,臺北市,2018/01/30,古亭,1.5,0.39,-,28.4,14,7,21.44,3.77,17.67,1.967,0.09,1.878,2.56,2.24,13.05,-,-,88.7,-
10,臺北市,2018/01/30,中山,0.7,0.52,-,22,13,7,33.14,9.75,23.39,2.019,0.134,1.885,2.34,1.98,13.2,-,-,94.16,-
11,臺北市,2018/01/30,大同,3,0.95,-,-,35,9,71.52,40.01,31.51,2.223,0.28,1.943,-,-,-,-,-,-,-
12,臺北市,2018/01/30,萬華,2.4,0.39,-,22.2,14,7,28.33,5.62,22.71,-,-,-,2.55,2.19,13.75,-,-,84.22,-
13,臺北市,2018/01/30,陽明,1.2,0.16,418.5,42.7,5,2,0.74,0.22,0.61,-,-,-,4.3,-,7.32,1.46,4.7,99.5,11.64
14,臺北市,2018/01/30,士林,1.7,0.26,-,37.7,12,5,8.09,0.68,7.41,-,-,-,2.57,2.22,14.3,-,-,79.55,-
15,臺北市,2018/01/29,松山,1.2,0.4,456.2,27.1,18,9,18.19,3.75,14.45,1.891,0.077,1.814,2.09,1.8,12.03,-,-,83.49,-
16,臺北市,2018/01/29,古亭,1.5,0.46,-,26.3,19,10,20.54,3.28,17.25,2.005,0.094,1.911,2.45,2.02,12.54,-,-,86.09,-
17,臺北市,2018/01/29,中山,-,0.59,-,21.3,16,9,30.69,8.31,22.39,2.028,0.134,1.895,1.83,1.4,12.95,-,-,87.76,-
18,臺北市,2018/01/29,大同,2.2,0.85,-,-,31,10,59.12,32.15,26.97,2.18,0.224,1.956,-,-,-,-,-,-,-
19,臺北市,2018/01/29,萬華,1.5,0.48,-,21.4,16,8,25.64,5.68,19.96,-,-,-,2.13,1.75,13.38,-,-,78.79,-
20,臺北市,2018/01/29,陽明,0.7,0.28,424.48,38.2,5,3,1.95,0.25,1.65,-,-,-,3.16,-,6.07,1.9,4.72,99.5,13.49
21,臺北市,2018/01/29,士林,2.2,0.34,-,34.4,7,5,6.09,1.12,4.99,-,-,-,2.46,1.83,13.64,-,-,76.14,-
22,臺北市,2018/01/28,松山,1.5,0.51,461.6,13.4,16,8,30.46,10.55,19.91,2.059,0.158,1.901,1.56,1.29,16.28,-,-,82.88,-
23,臺北市,2018/01/28,古亭,1.5,0.46,-,11.9,14,8,29.9,7.63,22.27,2.135,0.163,1.971,1.39,1,16.43,-,-,86.63,-
24,臺北市,2018/01/28,中山,-,0.65,-,9.3,22,11,40.05,14.69,25.37,2.222,0.218,2.004,1.27,0.84,16.74,-,-,91.03,-
25,臺北市,2018/01/28,大同,2.4,0.97,-,-,34,12,60.29,34.28,26.01,2.438,0.298,2.14,-,-,-,-,-,-,-
26,臺北市,2018/01/28,萬華,1.7,0.54,-,8.8,18,10,34.59,10.23,24.36,-,-,-,1.43,1.06,17,-,-,84.45,-
27,臺北市,2018/01/28,陽明,1.9,0.18,419.15,29,5,2,4.31,0.51,3.81,-,-,-,3.61,-,10.7,1.54,4.92,98.81,3.97
28,臺北市,2018/01/28,士林,1.4,0.36,-,13.6,14,7,20.99,4.4,16.59,-,-,-,1.79,1.27,16.87,-,-,86.4,-
29,臺北市,2018/01/27,松山,2,0.31,447.81,24.5,13,4,22.86,6.29,16.57,1.898,0.098,1.8,2.1,1.64,16.72,-,-,77.47,-
30,臺北市,2018/01/27,古亭,1.8,0.34,-,27.2,15,6,19.77,4.37,15.39,1.968,0.09,1.878,2.77,2.53,17.64,-,-,73.99,-
31,臺北市,2018/01/27,中山,-,0.47,-,23.5,16,7,25.58,7.43,18.14,1.99,0.122,1.869,2.73,2.32,17.71,-,-,80.3,-
32,臺北市,2018/01/27,大同,2.5,0.8,-,-,30,5,54.36,29.48,24.88,2.178,0.24,1.938,-,-,-,-,-,-,-
33,臺北市,2018/01/27,萬華,2.7,0.38,-,22.4,15,6,25.32,6.98,18.34,-,-,-,2.93,2.59,17.95,-,-,74.02,-
34,臺北市,2018/01/27,陽明,0.9,0.16,414.98,38.5,5,2,0.87,0.1,0.96,-,-,-,4.23,-,10.46,0.64,4.77,98.92,27.02
35,臺北市,2018/01/27,士林,1.3,0.23,-,35.4,16,4,6.54,0.47,6.15,-,-,-,2.92,2.53,18.65,-,-,72.2,-
36,臺北市,2018/01/26,松山,2.8,0.25,440.43,27.5,13,6,18,3.61,14.39,1.834,0.061,1.774,2.33,1.88,15.1,-,-,85.2,-
37,臺北市,2018/01/26,古亭,2.1,0.29,-,30.7,8,5,16.31,3.8,12.51,1.925,0.067,1.858,3.48,2.91,15.9,-,-,83.74,-
38,臺北市,2018/01/26,中山,-,0.42,-,25.2,13,6,24.97,7.49,17.48,1.953,0.11,1.843,2.88,2.31,16.55,-,-,84.79,-
39,臺北市,2018/01/26,大同,3.4,0.67,-,-,28,8,49.59,25.19,24.4,2.095,0.203,1.892,-,-,-,-,-,-,-
40,臺北市,2018/01/26,萬華,3.1,0.3,-,26.1,11,6,19.87,4.33,15.54,-,-,-,3.32,2.94,16.6,-,-,78.93,-
41,臺北市,2018/01/26,陽明,1.2,0.13,415.2,39.9,5,1,0.65,0.04,0.84,-,-,-,3.03,-,9.52,1.35,5.71,99.5,5.19
42,臺北市,2018/01/26,士林,2.2,0.2,-,37.5,10,3,5.56,0.57,4.96,-,-,-,3.19,2.54,17.61,-,-,73.83,-
43,臺北市,2018/01/25,松山,1.8,0.42,438.63,27.2,24,8,23.43,5.05,18.38,1.897,0.103,1.794,2.17,1.71,16.61,-,-,82.11,-
44,臺北市,2018/01/25,古亭,1.5,0.35,-,33.5,17,8,17.82,3.8,14.02,1.957,0.084,1.873,3.57,3.14,17.43,-,-,80.28,-
45,臺北市,2018/01/25,中山,2.2,0.53,-,26.7,26,10,27.6,7.4,20.2,1.997,0.141,1.856,2.91,2.45,17.55,-,-,85.23,-
46,臺北市,2018/01/25,大同,5.5,0.79,-,-,35,10,52.52,26.07,26.46,2.139,0.224,1.915,-,-,-,-,-,-,-
47,臺北市,2018/01/25,萬華,2,0.38,-,27.3,20,9,23.37,4.56,18.82,-,-,-,3.32,2.91,17.77,-,-,79.2,-
48,臺北市,2018/01/25,陽明,-,-,416.79,-,5,2,-,-,-,-,-,-,4.6,-,10.97,0.64,5,99.5,36.85
49,臺北市,2018/01/25,士林,2.6,0.24,-,39.9,14,4,7.44,0.86,6.57,-,-,-,3.55,3.03,18.46,-,-,76.13,-
50,臺北市,2018/01/24,松山,2.7,0.46,435.7,31.2,40,21,21.93,3.29,18.64,1.927,0.106,1.822,2.19,1.65,16.6,-,-,77.42,-
51,臺北市,2018/01/24,古亭,1.1,0.4,-,40,40,17,15.23,2.69,12.53,1.972,0.088,1.884,3.54,3.12,17.4,-,-,75.24,-
52,臺北市,2018/01/24,中山,1.7,0.59,-,30.3,48,19,29.69,7.08,22.61,2.028,0.14,1.888,3.02,2.44,17.48,-,-,81.33,-
53,臺北市,2018/01/24,大同,2.5,0.81,-,-,59,21,49.68,21.87,27.83,2.188,0.243,1.945,-,-,-,-,-,-,-
54,臺北市,2018/01/24,萬華,2.3,0.46,-,32,46,22,23.55,4.15,19.4,-,-,-,3.22,2.87,17.71,-,-,74.91,-
55,臺北市,2018/01/24,陽明,0.5,0.27,420.45,-,9,3,-,-,-,-,-,-,4.5,-,10.32,0.54,4.19,99.5,105.93
56,臺北市,2018/01/24,士林,2.1,0.32,-,45.2,33,16,6.46,0.13,6.5,-,-,-,3.29,2.89,18.28,-,-,73.46,-
57,臺北市,2018/01/23,松山,2.6,0.37,422.71,35.4,34,9,18.78,2.88,15.89,1.88,0.089,1.791,2.44,1.98,18.25,-,-,71.18,-
58,臺北市,2018/01/23,古亭,2.4,0.36,-,-,30,10,17.21,2.75,14.46,1.94,0.073,1.867,3.03,2.7,19.05,-,-,69.53,-
59,臺北市,2018/01/23,中山,2.2,0.5,-,33.6,36,15,27.48,6.74,20.74,1.983,0.126,1.856,2.51,2.03,19.23,-,-,74.35,-
60,臺北市,2018/01/23,大同,3.2,0.66,-,-,46,12,44.51,18.76,25.75,2.131,0.214,1.917,-,-,-,-,-,-,-
61,臺北市,2018/01/23,萬華,3.3,0.37,-,33.5,30,13,22.24,4.51,17.74,-,-,-,3.24,2.73,19.36,-,-,68.96,-
62,臺北市,2018/01/23,陽明,1.3,0.17,415.26,49.3,7,4,0.7,0.08,0.72,-,-,-,2.87,-,11.15,0.64,4.23,98.95,163.53
63,臺北市,2018/01/23,士林,1.8,0.25,-,47.6,29,9,7.42,1.24,6.19,-,-,-,2.78,2.33,19.8,-,-,69.39,-
64,臺北市,2018/01/22,松山,1.1,0.58,-,31.1,35,16,23.49,5.38,18.12,2.007,0.127,1.881,2.18,1.75,17.57,-,-,78.12,-
65,臺北市,2018/01/22,古亭,0.9,0.52,-,-,36,15,20.27,2.94,17.33,2.106,0.124,1.982,2.6,2.18,18.01,-,-,78.66,-
66,臺北市,2018/01/22,中山,1.5,0.76,-,28.7,37,15,32.25,9.48,22.78,2.127,0.175,1.953,2.26,1.72,18.14,-,-,84.23,-
67,臺北市,2018/01/22,大同,2.2,0.89,-,-,51,19,45.42,17.67,27.75,2.235,0.218,2.017,-,-,-,-,-,-,-
68,臺北市,2018/01/22,萬華,1.8,0.57,-,29.2,32,15,23.22,2.51,20.73,-,-,-,2.43,2.1,18.5,-,-,77.65,-
69,臺北市,2018/01/22,陽明,1.1,0.3,424.45,44.7,11,7,1.87,0.09,1.89,-,-,-,2.72,-,11.69,0.5,4.52,98.91,6.2
70,臺北市,2018/01/22,士林,0.7,0.41,-,41.8,33,12,9.29,1.64,7.64,-,-,-,2.77,2.26,18.62,-,-,78.17,-
71,臺北市,2018/01/21,松山,4.1,0.44,-,28.5,25,13,23.34,4.98,18.37,1.922,0.094,1.828,1.81,1.38,18.94,-,-,87.14,-
72,臺北市,2018/01/21,古亭,3.1,0.5,-,32.2,22,10,21.98,4.94,17.03,2.037,0.122,1.915,2.47,2.29,19.59,-,-,85.19,-
73,臺北市,2018/01/21,中山,2.8,0.57,-,28.3,25,13,30,6.23,23.81,2.054,0.137,1.917,2.27,2.02,19.79,-,-,90.37,-
74,臺北市,2018/01/21,大同,4.4,1.08,-,-,40,12,58.11,30.02,28.09,2.268,0.269,2,-,-,-,-,-,-,-
75,臺北市,2018/01/21,萬華,3.4,0.52,-,28,21,13,24.61,4.04,20.55,-,-,-,2.43,2.16,20.29,-,-,83.95,-
76,臺北市,2018/01/21,陽明,1.1,0.19,417.38,47,7,4,0.88,0.22,0.73,-,-,-,2.88,-,14.36,0.5,4.7,99.47,5.1
77,臺北市,2018/01/21,士林,1.3,0.37,-,38.7,20,9,11.56,2.4,9.17,-,-,-,2.23,2.1,20.8,-,-,81.48,-
78,臺北市,2018/01/20,松山,2.3,0.48,-,34.9,33,19,19.86,3.13,16.72,1.907,0.084,1.823,2.07,1.54,18.22,-,-,88.85,-
79,臺北市,2018/01/20,古亭,1.9,0.54,-,38.3,34,20,19.57,2.44,17.13,2.006,0.1,1.906,2.96,2.63,18.98,-,-,87.4,-
80,臺北市,2018/01/20,中山,4.1,0.6,-,33.5,34,21,23.99,3.05,20.98,2.013,0.118,1.895,2.7,2.32,19.12,-,-,92.85,-
81,臺北市,2018/01/20,大同,5.1,0.83,-,-,45,20,45.56,15.5,30.06,2.154,0.198,1.956,-,-,-,-,-,-,-
82,臺北市,2018/01/20,萬華,3.3,0.48,-,34.9,44,20,20.23,2,18.24,-,-,-,3.2,2.78,19.73,-,-,85.16,-
83,臺北市,2018/01/20,陽明,1.4,0.31,420.11,52.7,5,3,0.69,0.12,0.71,-,-,-,3.98,-,13.51,1.19,4.59,99.5,11.04
84,臺北市,2018/01/20,士林,1.8,0.39,-,46.5,28,11,6.81,0.26,6.61,-,-,-,2.69,2.38,20.44,-,-,80.62,-
85,臺北市,2018/01/19,松山,1.8,0.47,-,24.1,20,12,40.5,7.52,32.97,1.939,0.126,1.814,1.3,0.89,18.24,-,-,90.15,-
86,臺北市,2018/01/19,古亭,2.9,0.48,-,31,20,11,24.58,3.21,21.34,2.002,0.11,1.891,2.13,1.88,18.71,-,-,89.64,-
87,臺北市,2018/01/19,中山,1.8,0.65,-,23.6,25,11,35.46,7.43,28.03,2.094,0.184,1.91,2.17,1.8,18.96,-,-,95.62,-
88,臺北市,2018/01/19,大同,3.6,1.39,-,-,43,15,95.05,56.61,38.44,2.437,0.431,2.005,-,-,-,-,-,-,-
89,臺北市,2018/01/19,萬華,1.9,0.51,-,22.1,20,11,34.09,5.82,28.27,-,-,-,1.8,1.65,19.6,-,-,88.1,-
90,臺北市,2018/01/19,陽明,1.3,0.22,414.41,48.8,5,2,0.96,0.19,0.89,-,-,-,3.39,-,13.83,1.1,5.16,99.48,6.28
91,臺北市,2018/01/19,士林,0.6,0.41,-,31.2,17,10,18.56,2.65,15.91,-,-,-,1.68,1.49,19.6,-,-,87.96,-
92,臺北市,2018/01/18,松山,4.3,0.37,-,30.7,20,9,28.99,4.81,24.18,1.867,0.089,1.778,2.1,1.61,20.03,-,-,86.23,-
93,臺北市,2018/01/18,古亭,3.1,0.35,-,34.1,21,10,20.59,3.1,17.5,1.956,0.095,1.861,2.98,2.64,20.87,-,-,83.88,-
94,臺北市,2018/01/18,中山,6.4,0.52,-,27.5,27,10,-,-,-,1.968,0.127,1.841,2.66,2.28,21.05,-,-,86.69,-
95,臺北市,2018/01/18,大同,6,0.96,-,-,36,15,60.12,29.14,30.97,2.202,0.287,1.915,-,-,-,-,-,-,-
96,臺北市,2018/01/18,萬華,4.2,0.39,-,29.3,20,12,23.7,3.75,19.96,-,-,-,2.94,2.6,21.4,-,-,82.89,-
97,臺北市,2018/01/18,陽明,1.1,0.17,413.9,48.2,5,2,0.86,0.14,0.79,-,-,-,3.78,-,15.08,0.54,4.75,99.5,12.85
98,臺北市,2018/01/18,士林,1.5,0.24,-,42.7,10,7,6.79,1.69,5.1,-,-,-,2.74,2.47,22.28,-,-,78.49,-
99,臺北市,2018/01/17,松山,2.7,0.54,440.62,22.4,38,20,36.19,12.53,23.65,2.137,0.229,1.909,1.82,1.46,19.83,-,-,73.42,-
100,臺北市,2018/01/17,古亭,2.3,0.5,-,24.3,37,17,29.95,8.6,21.36,2.103,0.175,1.927,2.2,1.97,20.23,-,-,72.07,-
101,臺北市,2018/01/17,中山,4.5,0.65,-,19.7,49,25,40.18,10.79,29.39,2.176,0.227,1.95,2,1.59,20.6,-,-,76.4,-
102,臺北市,2018/01/17,大同,5.3,1.36,-,-,60,25,75.7,40.5,35.2,2.513,0.436,2.078,-,-,-,-,-,-,-
103,臺北市,2018/01/17,萬華,3,0.53,-,20.2,39,22,31.92,7.51,24.4,-,-,-,2.34,1.85,20.87,-,-,72.42,-
104,臺北市,2018/01/17,陽明,1.8,0.19,417.7,42.6,11,8,3.09,0.45,2.6,-,-,-,2.7,-,14.67,0.5,3.99,88.3,119.9
105,臺北市,2018/01/17,士林,2.5,0.38,-,27.4,35,20,21.86,4.55,17.3,-,-,-,2.33,2.01,21.24,-,-,74.57,-
106,臺北市,2018/01/16,松山,4.2,0.92,453.83,14,45,20,67.4,29.97,37.43,2.385,0.383,2.001,1.17,0.93,19.06,-,-,69.66,-
107,臺北市,2018/01/16,古亭,2.9,0.9,-,16.7,41,16,58.94,23.04,35.9,2.466,0.424,2.042,1.3,1.09,19.32,-,-,68.58,-
108,臺北市,2018/01/16,中山,3.9,1.06,-,12.8,47,19,68.75,30.76,37.99,2.524,0.435,2.088,1.17,0.86,19.68,-,-,71.03,-
109,臺北市,2018/01/16,大同,5.5,2.22,-,-,57,24,131.2,88.18,43.02,3.053,0.753,2.3,-,-,-,-,-,-,-
110,臺北市,2018/01/16,萬華,4.4,0.95,-,12.3,37,20,61.62,25.96,35.65,-,-,-,1.07,0.73,19.64,-,-,68.85,-
111,臺北市,2018/01/16,陽明,1.2,0.17,415.25,41.7,11,8,4.04,0.95,3.07,-,-,-,1.43,-,15.31,0,0,71.73,0
112,臺北市,2018/01/16,士林,3.1,0.72,-,12.9,41,17,49.41,17.47,31.94,-,-,-,1.3,1.03,19.71,-,-,74.93,-
113,臺北市,2018/01/15,松山,3.3,0.46,432.47,17,18,7,40.77,17.76,23.01,2.076,0.187,1.889,1.44,1.1,18.42,-,-,66.98,-
114,臺北市,2018/01/15,古亭,1.7,0.5,-,21.4,17,7,33.68,12.88,20.8,2.078,0.154,1.924,2.1,1.87,19.24,-,-,62.58,-
115,臺北市,2018/01/15,中山,1.4,0.61,-,17.5,17,9,39.85,14.27,25.58,2.157,0.206,1.951,1.93,1.56,19.57,-,-,63.29,-
116,臺北市,2018/01/15,大同,2.9,1.26,-,-,39,8,85.68,52.83,32.85,2.595,0.427,2.168,-,-,-,-,-,-,-
117,臺北市,2018/01/15,萬華,2.7,0.58,-,13.2,18,6,40.52,13.99,26.53,-,-,-,1.9,1.55,19.78,-,-,61.82,-
118,臺北市,2018/01/15,陽明,1.5,0.11,413.6,40,9,4,1.72,0.49,1.16,-,-,-,3.2,-,12.68,0,0,87.3,0
119,臺北市,2018/01/15,士林,2.5,0.34,-,28.6,20,6,22.36,8.76,13.6,-,-,-,1.76,1.39,20.33,-,-,65.15,-
120,臺北市,2018/01/14,松山,3.3,0.3,423.96,22.7,14,8,21.73,4.37,17.37,1.939,0.114,1.824,1.73,1.43,15.59,-,-,69.11,-
121,臺北市,2018/01/14,古亭,2.9,0.33,-,29.1,13,5,20.12,4.17,15.95,1.979,0.088,1.891,2.19,1.99,16.73,-,-,66.07,-
122,臺北市,2018/01/14,中山,1.4,0.45,-,22.4,16,6,28.26,6.91,21.34,2.029,0.137,1.892,1.92,1.55,16.98,-,-,66.63,-
123,臺北市,2018/01/14,大同,2.8,0.82,-,-,32,9,67.42,37.43,29.99,2.29,0.281,2.008,-,-,-,-,-,-,-
124,臺北市,2018/01/14,萬華,3.2,0.36,-,20.2,13,6,27.67,6.2,21.46,-,-,-,2.2,1.84,17.18,-,-,64.38,-
125,臺北市,2018/01/14,陽明,4.4,0.11,414.29,39.7,6,3,4.2,0.4,3.76,-,-,-,3.41,-,9.78,0,0,92.07,0
126,臺北市,2018/01/14,士林,3,0.19,-,37.8,11,3,9.41,2.02,7.38,-,-,-,2.3,2.03,17.86,-,-,65.82,-
127,臺北市,2018/01/13,松山,1.4,0.31,420.26,26.5,24,5,17.42,3.52,13.89,1.884,0.085,1.799,1.89,1.47,12.48,-,-,55.9,-
128,臺北市,2018/01/13,古亭,1.2,0.26,-,30.7,17,6,15.77,3.77,12,1.946,0.072,1.875,3.23,2.81,12.73,-,-,58.56,-
129,臺北市,2018/01/13,中山,3.5,0.46,-,19.7,20,8,31.51,8.46,23.05,2.031,0.141,1.89,2.07,1.6,13.27,-,-,57.47,-
130,臺北市,2018/01/13,大同,3,0.67,-,-,40,13,55.89,28.51,27.38,2.189,0.214,1.975,-,-,-,-,-,-,-
131,臺北市,2018/01/13,萬華,1.2,0.32,-,20.4,21,10,25.21,6.06,19.15,-,-,-,2.37,2.03,13.49,-,-,53.96,-
132,臺北市,2018/01/13,陽明,1.4,0.12,414.32,38.5,8,4,2.28,1.17,1.11,-,-,-,3.35,-,5.58,0.5,4.46,87.6,92.13
133,臺北市,2018/01/13,士林,2,0.19,-,36.1,21,5,8.1,1.45,6.65,-,-,-,2.63,2.28,13.71,-,-,59.45,-
134,臺北市,2018/01/12,松山,2.1,0.35,424.93,28.5,40,16,20.16,3.43,16.73,1.927,0.098,1.829,1.89,1.49,11.22,-,-,48.33,-
135,臺北市,2018/01/12,古亭,2.3,0.42,-,25.4,39,16,26.62,8.06,18.56,2.043,0.121,1.922,2.4,2.02,11.13,-,-,56.15,-
136,臺北市,2018/01/12,中山,2.4,0.53,-,22.8,43,16,34.3,10.16,24.14,2.053,0.154,1.9,1.41,0.66,11.8,-,-,50.62,-
137,臺北市,2018/01/12,大同,3,0.79,-,-,54,20,66.31,36.29,30.01,2.22,0.238,1.982,-,-,-,-,-,-,-
138,臺北市,2018/01/12,萬華,2.3,0.45,-,18.5,36,15,29.99,6.72,23.27,-,-,-,1.9,1.42,11.76,-,-,51,-
139,臺北市,2018/01/12,陽明,2.1,0.19,417.71,40.3,20,11,2.54,0.83,1.71,-,-,-,3,-,3.35,7,6.68,80.77,609.75
140,臺北市,2018/01/12,士林,2.9,0.34,-,34.6,34,18,18.46,7.05,11.41,-,-,-,2.58,2.15,11.54,-,-,56.55,-
141,臺北市,2018/01/11,松山,1.3,0.44,428.43,26.8,35,13,31.32,10.88,20.44,1.984,0.135,1.849,1.9,1.63,11.69,-,-,54.55,-
142,臺北市,2018/01/11,古亭,2,0.42,-,27.8,34,12,28.39,7.92,20.46,2.037,0.123,1.914,2.3,1.85,11.98,-,-,56.92,-
143,臺北市,2018/01/11,中山,1.4,0.63,-,19.8,38,14,44.84,15.27,29.57,2.139,0.199,1.94,1.41,0.73,12.49,-,-,55.91,-
144,臺北市,2018/01/11,大同,2.3,0.87,-,-,56,17,73.44,39.2,34.25,2.328,0.285,2.043,-,-,-,-,-,-,-
145,臺北市,2018/01/11,萬華,0.8,0.46,-,22.2,35,14,29.61,7.26,22.35,-,-,-,1.76,1.43,12.7,-,-,52.35,-
146,臺北市,2018/01/11,陽明,2.7,0.17,415.86,45.6,22,12,2.07,0.34,1.67,-,-,-,2.78,-,4.65,0,0,80.74,0
147,臺北市,2018/01/11,士林,1.1,0.41,-,31,37,13,22.56,7.64,14.91,-,-,-,2.52,2.23,12.26,-,-,61.78,-
148,臺北市,2018/01/10,松山,2.2,0.52,432.31,22.9,27,15,31.07,9.21,21.87,2.003,0.136,1.867,1.6,1.33,11.86,-,-,57.79,-
149,臺北市,2018/01/10,古亭,1.7,0.47,-,24.9,24,10,28.06,8.25,19.81,2.033,0.131,1.902,1.94,1.45,12,-,-,62.63,-
150,臺北市,2018/01/10,中山,2.7,0.6,-,23.2,28,15,37.77,11.77,25.99,2.06,0.167,1.893,1.26,0.8,12.54,-,-,60.52,-
151,臺北市,2018/01/10,大同,3.3,1.3,-,-,47,16,93.14,56.61,36.53,2.39,0.384,2.006,-,-,-,-,-,-,-
152,臺北市,2018/01/10,萬華,1.3,0.5,-,21.9,29,14,29.07,6.21,22.86,-,-,-,1.34,0.99,12.65,-,-,54.64,-
153,臺北市,2018/01/10,陽明,1.7,0.19,416.72,46.7,20,14,2.39,0.85,1.53,-,-,-,4.43,-,4.52,0,0,81.71,0
154,臺北市,2018/01/10,士林,1.8,0.48,-,24.3,31,15,24.33,4.91,19.4,-,-,-,1.62,1.27,12.48,-,-,65.3,-
155,臺北市,2018/01/09,松山,1.8,0.56,435.16,23.2,33,20,22.64,5.09,17.55,1.98,0.112,1.868,1.54,1.24,11.56,-,-,74.93,-
156,臺北市,2018/01/09,古亭,1.7,0.61,-,22.4,31,18,25.93,6.61,19.32,2.093,0.13,1.964,1.71,1.36,11.79,-,-,89.32,-
157,臺北市,2018/01/09,中山,1.9,0.73,-,17.2,32,19,35.56,10.72,24.84,1.925,0.163,1.762,1.4,0.95,12.03,-,-,84.08,-
158,臺北市,2018/01/09,大同,3.4,1.26,-,-,51,20,87.78,56.62,31.16,2.359,0.334,2.025,-,-,-,-,-,-,-
159,臺北市,2018/01/09,萬華,2.2,0.65,-,13.7,28,19,31.2,7.43,23.77,-,-,-,1.28,0.91,12.56,-,-,74.36,-
160,臺北市,2018/01/09,陽明,1.4,0.31,425.08,37.9,21,16,1.7,0.3,1.36,-,-,-,3.38,-,4.8,1.58,4.74,95.63,5.13
161,臺北市,2018/01/09,士林,1.2,0.57,-,23,26,18,20.77,4.07,16.7,-,-,-,1.18,0.82,12.21,-,-,80.03,-
162,臺北市,2018/01/08,松山,2.1,0.66,443.07,12.2,11,7,42.73,19.21,23.53,2.152,0.218,1.934,1.61,1.06,17.75,-,-,88.65,-
163,臺北市,2018/01/08,古亭,2,0.77,-,9.5,17,6,44.59,19.19,25.4,2.39,0.292,2.098,1.43,1.02,18.05,-,-,-,-
164,臺北市,2018/01/08,中山,2.2,1.01,-,8,15,7,63.61,35.48,28.13,2.132,0.3,1.833,1.38,0.88,18.01,-,-,97.13,-
165,臺北市,2018/01/08,大同,3.2,1.55,-,-,29,8,105.36,73.94,31.41,2.708,0.522,2.186,-,-,-,-,-,-,-
166,臺北市,2018/01/08,萬華,2.6,0.86,-,6,17,8,53.01,25.77,27.24,-,-,-,1.34,0.85,18.82,-,-,90,-
167,臺北市,2018/01/08,陽明,0.6,0.28,421.3,31,5,1,4.47,1.24,3.23,-,-,-,3.37,-,13.09,4.75,5.19,99.5,2.38
168,臺北市,2018/01/08,士林,1.3,0.62,-,14.5,9,3,33.76,15.16,18.59,-,-,-,1.48,0.96,18.71,-,-,90.95,-
169,臺北市,2018/01/07,松山,1.7,0.37,422.07,23.2,7,7,22.68,4.26,18.42,1.887,0.085,1.803,1.31,0.93,17.87,-,-,89.2,-
170,臺北市,2018/01/07,古亭,1.4,0.4,-,22.8,7,4,26.34,6.1,20.24,2.032,0.108,1.924,1.67,1.29,18.23,-,-,93.6,-
171,臺北市,2018/01/07,中山,1.7,0.49,-,17,10,4,33.93,8.44,25.48,2.063,0.139,1.924,1.42,1.1,18.06,-,-,96.61,-
172,臺北市,2018/01/07,大同,2.1,0.72,-,-,25,5,65.84,33.8,32.04,2.182,0.204,1.978,-,-,-,-,-,-,-
173,臺北市,2018/01/07,萬華,2.5,0.42,-,13.9,10,5,35.04,8.6,26.44,-,-,-,1.59,1.24,18.89,-,-,88.98,-
174,臺北市,2018/01/07,陽明,0.6,0.08,409.53,41.8,5,1,0.52,0.31,0.33,-,-,-,2.75,-,13.4,3.77,5.4,99.08,2.19
175,臺北市,2018/01/07,士林,1.2,0.24,-,30.3,6,3,11.96,1.65,10.32,-,-,-,1.61,1.29,18.98,-,-,88.89,-
