序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
16,臺北市,2010/01/29,萬華,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,36.0
17,臺北市,2010/01/29,陽明,3.0,0.5,403.63,52.2,54,32,22.0,3.59,0.47,3.07,-,-,-,11.86,96.01,47.0
18,臺北市,2010/01/29,士林,3.7,0.63,-,47.7,51,84,50.0,14.67,2.35,12.32,-,-,-,19.53,71.05,67.0
19,臺北市,2010/01/28,松山,3.6,0.96,424.87,7.1,9,53,31.0,67.74,32.28,35.46,2.272,0.414,1.86,19.64,78.6,52.0
20,臺北市,2010/01/28,古亭,4.2,0.94,-,9.4,12,47,25.0,49.26,19.0,30.26,2.297,0.361,1.94,19.38,83.45,47.0
21,臺北市,2010/01/28,中山,4.0,1.16,-,6.9,9,56,35.0,60.6,28.67,31.93,2.599,0.494,2.11,19.85,80.56,53.0
22,臺北市,2010/01/28,萬華,3.3,1.13,-,7.3,11,54,36.0,52.35,19.85,32.51,-,-,-,18.87,83.59,52.0
23,臺北市,2010/01/28,陽明,2.0,0.36,401.72,40.2,46,16,10.0,5.0,0.98,4.01,-,-,-,14.42,93.19,40.0
24,臺北市,2010/01/28,士林,3.9,1.01,-,10.5,20,63,33.0,53.81,22.96,30.85,-,-,-,19.05,84.53,56.0
25,臺北市,2010/01/27,松山,6.3,1.21,428.69,19.6,36,86,39.0,88.71,44.99,43.71,2.602,0.593,2.01,20.04,69.11,68.0
26,臺北市,2010/01/27,古亭,5.0,1.14,-,20.8,40,80,40.0,64.45,22.81,41.64,2.593,0.529,2.06,20.24,72.3,65.0
27,臺北市,2010/01/27,中山,5.5,1.33,-,15.7,26,86,44.0,75.52,34.1,41.41,2.766,0.603,2.16,20.3,71.03,68.0
28,臺北市,2010/01/27,萬華,4.8,1.36,-,19.6,37,76,41.0,62.17,21.4,40.77,-,-,-,19.42,73.51,63.0
29,臺北市,2010/01/27,陽明,2.6,0.34,398.93,43.8,53,19,14.0,6.3,1.25,5.05,-,-,-,14.49,86.71,52.0
30,臺北市,2010/01/27,士林,4.2,0.83,-,27.4,44,76,33.0,42.13,9.71,32.42,-,-,-,19.87,70.79,63.0
31,臺北市,2010/01/26,松山,3.0,0.51,400.35,23.3,32,96,32.0,27.6,5.1,22.5,1.859,0.168,1.69,16.2,67.88,73.0
32,臺北市,2010/01/26,古亭,2.9,0.5,-,28.3,35,95,37.0,22.94,6.12,16.82,1.97,0.116,1.85,16.27,72.46,72.0
33,臺北市,2010/01/26,中山,3.5,0.63,-,21.6,33,106,38.0,32.36,10.15,22.21,2.125,0.198,1.93,16.5,68.7,78.0
34,臺北市,2010/01/26,萬華,2.9,0.56,-,26.2,34,86,35.0,23.92,4.35,19.55,-,-,-,15.81,71.5,68.0
35,臺北市,2010/01/26,陽明,2.9,0.26,396.19,41.2,43,29,13.0,3.78,1.19,2.59,-,-,-,7.94,96.41,38.0
36,臺北市,2010/01/26,士林,3.0,0.35,-,40.1,45,89,25.0,-,-,-,-,-,-,16.2,65.95,70.0
37,臺北市,2010/01/25,松山,6.1,1.02,424.92,11.6,23,-,58.0,48.33,20.31,28.02,2.188,0.318,1.87,16.18,83.45,22.0
38,臺北市,2010/01/25,古亭,5.4,1.1,-,9.7,19,99,61.0,50.21,20.35,29.86,2.41,0.331,2.08,16.11,89.01,74.0
39,臺北市,2010/01/25,中山,5.2,1.27,-,10.3,18,92,61.0,56.36,26.48,29.88,2.534,0.389,2.15,16.37,85.4,71.0
40,臺北市,2010/01/25,萬華,3.9,1.08,-,10.5,19,83,61.0,44.05,15.43,28.62,-,-,-,15.55,89.22,66.0
41,臺北市,2010/01/25,陽明,2.8,0.5,406.14,36.1,39,16,11.0,8.25,1.48,6.76,-,-,-,10.78,95.28,37.0
42,臺北市,2010/01/25,士林,4.2,0.84,-,17.7,34,78,46.0,-,-,-,-,-,-,15.75,85.69,64.0
43,臺北市,2010/01/24,松山,3.8,0.82,412.55,15.6,27,27,24.0,43.12,15.93,27.19,2.085,0.272,1.81,18.05,86.09,27.0
44,臺北市,2010/01/24,古亭,3.4,0.91,-,14.8,27,41,24.0,41.99,15.56,26.43,2.27,0.286,1.98,17.97,90.81,41.0
45,臺北市,2010/01/24,中山,3.5,0.87,-,16.1,28,38,28.0,37.83,14.21,23.62,2.325,0.272,2.05,18.27,86.38,38.0
46,臺北市,2010/01/24,萬華,2.6,0.86,-,15.7,27,36,25.0,35.88,11.39,24.48,-,-,-,17.41,90.99,36.0
47,臺北市,2010/01/24,陽明,1.9,0.34,397.55,36.5,38,5,5.0,3.15,0.86,2.3,-,-,-,12.36,96.47,34.0
48,臺北市,2010/01/24,士林,1.9,0.54,-,25.4,34,38,13.0,15.39,1.85,13.54,-,-,-,18.2,81.54,38.0
49,臺北市,2010/01/23,松山,2.0,0.47,400.92,23.7,31,25,20.0,25.11,4.71,20.4,1.825,0.127,1.7,14.61,86.31,30.0
50,臺北市,2010/01/23,古亭,2.4,0.5,-,24.1,30,30,20.0,24.83,6.06,18.78,1.968,0.111,1.86,14.6,90.83,30.0
51,臺北市,2010/01/23,中山,2.9,0.58,-,21.7,30,29,23.0,27.31,8.27,19.04,2.072,0.15,1.92,15.06,85.09,29.0
52,臺北市,2010/01/23,萬華,1.8,0.57,-,23.9,31,28,19.0,23.56,5.04,18.52,-,-,-,14.26,89.31,30.0
53,臺北市,2010/01/23,陽明,1.3,0.32,396.79,39.8,41,5,3.0,2.38,0.73,1.63,-,-,-,8.31,96.65,35.0
54,臺北市,2010/01/23,士林,1.4,0.38,-,34.3,38,25,10.0,8.37,0.96,7.42,-,-,-,15.31,76.19,34.0
55,臺北市,2010/01/22,松山,2.1,0.4,400.05,22.9,31,19,15.0,23.79,4.53,19.26,1.821,0.142,1.68,15.12,85.0,29.0
56,臺北市,2010/01/22,古亭,2.3,0.5,-,21.2,30,26,13.0,28.79,7.91,20.88,1.976,0.133,1.84,15.13,89.9,29.0
57,臺北市,2010/01/22,中山,2.0,0.58,-,21.4,28,23,17.0,29.15,8.48,20.67,2.079,0.173,1.91,15.86,81.98,28.0
58,臺北市,2010/01/22,萬華,1.1,0.55,-,23.1,31,20,11.0,24.0,5.4,18.59,-,-,-,14.95,86.97,29.0
59,臺北市,2010/01/22,陽明,1.1,0.25,395.75,38.7,40,5,2.0,1.9,0.63,1.24,-,-,-,8.5,96.5,34.0
60,臺北市,2010/01/22,士林,1.3,0.35,-,30.4,33,23,6.0,11.79,2.34,9.44,-,-,-,15.77,75.81,29.0
61,臺北市,2010/01/21,松山,4.8,1.03,430.93,16.9,29,58,41.0,58.62,26.79,31.83,2.392,0.488,1.9,20.63,71.95,54.0
62,臺北市,2010/01/21,古亭,4.7,0.94,-,15.6,27,61,38.0,46.8,15.68,31.11,2.345,0.384,1.96,20.62,75.12,56.0
63,臺北市,2010/01/21,中山,6.0,1.16,-,14.4,26,61,43.0,56.5,22.73,33.77,2.667,0.534,2.13,21.52,68.49,56.0
64,臺北市,2010/01/21,萬華,4.9,1.01,-,15.5,30,48,34.0,43.79,13.05,30.74,-,-,-,20.59,72.13,48.0
65,臺北市,2010/01/21,陽明,3.8,0.37,400.01,43.0,51,26,14.0,7.11,1.72,5.4,-,-,-,14.42,86.94,50.0
66,臺北市,2010/01/21,士林,4.4,0.87,-,21.3,39,56,29.0,38.22,10.84,27.39,-,-,-,20.87,68.24,53.0
67,臺北市,2010/01/20,松山,7.4,1.19,433.45,15.3,31,-,43.0,92.06,44.4,47.66,2.783,0.645,2.14,23.18,62.39,51.0
68,臺北市,2010/01/20,古亭,4.8,1.19,-,22.1,46,67,40.0,63.5,20.84,42.66,2.551,0.587,1.96,22.92,65.78,72.0
69,臺北市,2010/01/20,中山,5.4,1.44,-,13.4,29,68,44.0,77.62,30.05,47.57,2.906,0.68,2.23,23.35,61.87,59.0
70,臺北市,2010/01/20,萬華,6.4,1.27,-,19.5,46,59,39.0,63.68,21.68,42.0,-,-,-,22.34,64.79,70.0
71,臺北市,2010/01/20,陽明,4.8,0.35,396.41,60.7,87,32,24.0,9.6,1.39,8.21,-,-,-,17.63,78.44,95.0
72,臺北市,2010/01/20,士林,4.4,0.82,-,23.1,44,78,39.0,43.9,10.12,33.78,-,-,-,22.13,67.15,64.0
73,臺北市,2010/01/19,松山,2.1,0.5,402.5,24.0,30,46,27.0,40.33,18.14,22.19,1.908,0.193,1.72,22.32,57.77,46.0
74,臺北市,2010/01/19,古亭,1.8,0.69,-,26.2,37,44,21.0,39.3,14.51,24.79,2.11,0.241,1.87,22.26,61.11,44.0
75,臺北市,2010/01/19,中山,2.5,0.86,-,19.6,27,48,31.0,47.06,15.71,31.36,2.381,0.351,2.03,22.79,58.58,48.0
76,臺北市,2010/01/19,萬華,2.5,0.94,-,25.7,43,43,27.0,41.53,10.92,30.6,-,-,-,21.69,61.61,53.0
77,臺北市,2010/01/19,陽明,1.8,0.21,385.95,42.6,47,17,13.0,3.21,1.11,2.08,-,-,-,15.63,78.06,46.0
78,臺北市,2010/01/19,士林,2.3,0.61,-,32.7,42,53,23.0,34.96,12.46,22.5,-,-,-,22.33,59.25,52.0
79,臺北市,2010/01/18,松山,2.9,0.65,405.27,21.1,31,45,24.0,41.98,13.5,28.48,2.008,0.258,1.75,19.72,64.16,45.0
80,臺北市,2010/01/18,古亭,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,34.0
81,臺北市,2010/01/18,中山,3.8,0.73,-,21.5,28,43,28.0,37.94,12.03,25.92,2.256,0.269,1.99,20.46,64.37,43.0
82,臺北市,2010/01/18,萬華,2.2,0.65,-,29.3,35,38,24.0,26.69,5.75,20.95,-,-,-,19.92,64.48,38.0
83,臺北市,2010/01/18,陽明,1.9,0.25,384.35,46.2,48,17,12.0,2.44,0.66,1.74,-,-,-,13.64,93.62,41.0
84,臺北市,2010/01/18,士林,2.2,0.36,-,40.6,42,44,17.0,12.09,2.35,9.74,-,-,-,20.38,61.76,44.0
85,臺北市,2010/01/17,松山,2.8,0.44,398.64,31.6,39,53,30.0,23.32,4.24,19.06,1.802,0.115,1.69,17.21,71.49,52.0
86,臺北市,2010/01/17,古亭,-,-,-,-,45,-,-,-,-,-,-,-,-,-,-,39.0
87,臺北市,2010/01/17,中山,4.2,0.5,-,30.7,37,54,34.0,22.74,5.17,17.57,2.057,0.139,1.92,17.7,70.98,52.0
88,臺北市,2010/01/17,萬華,1.8,0.5,-,34.6,39,51,31.0,19.59,3.74,15.86,-,-,-,16.82,74.2,50.0
89,臺北市,2010/01/17,陽明,1.6,0.26,383.68,48.8,50,13,8.0,2.91,1.43,1.47,-,-,-,11.94,96.77,44.0
90,臺北市,2010/01/17,士林,1.8,0.33,-,43.9,47,50,21.0,7.7,0.77,7.01,-,-,-,17.41,67.89,50.0
91,臺北市,2010/01/16,松山,2.0,0.49,401.18,27.7,31,54,31.0,28.41,4.4,24.02,1.871,0.158,1.71,17.05,72.8,52.0
92,臺北市,2010/01/16,古亭,2.7,0.47,-,31.9,34,58,29.0,25.14,4.84,20.31,1.933,0.108,1.83,17.33,75.18,54.0
93,臺北市,2010/01/16,中山,3.5,0.58,-,26.6,29,57,38.0,29.01,6.71,22.3,2.13,0.183,1.95,17.5,72.62,54.0
94,臺北市,2010/01/16,萬華,2.3,0.58,-,29.6,34,52,31.0,25.7,4.97,20.73,-,-,-,16.73,75.26,51.0
95,臺北市,2010/01/16,陽明,2.9,0.25,385.12,49.3,55,17,10.0,2.91,0.61,2.3,-,-,-,12.19,93.35,46.0
96,臺北市,2010/01/16,士林,2.0,0.33,-,43.3,45,55,20.0,9.53,0.76,8.79,-,-,-,17.48,67.18,52.0
97,臺北市,2010/01/15,松山,3.2,0.63,410.41,16.9,30,53,29.0,56.02,23.62,32.4,2.015,0.252,1.76,16.86,54.51,52.0
98,臺北市,2010/01/15,古亭,2.3,0.6,-,22.5,37,50,28.0,40.42,13.11,27.3,2.045,0.184,1.86,17.71,55.7,50.0
99,臺北市,2010/01/15,中山,2.9,0.74,-,19.1,32,51,28.0,44.19,16.05,28.14,2.29,0.283,2.01,17.89,52.74,50.0
100,臺北市,2010/01/15,萬華,2.1,0.78,-,20.8,35,44,28.0,39.82,11.35,28.46,-,-,-,17.13,55.62,44.0
101,臺北市,2010/01/15,陽明,3.5,0.22,383.36,44.5,47,27,16.0,3.03,0.96,2.06,-,-,-,14.11,66.21,41.0
102,臺北市,2010/01/15,士林,1.9,0.36,-,34.6,39,50,-,16.17,2.34,13.82,-,-,-,17.51,51.05,50.0
103,臺北市,2010/01/14,松山,4.7,0.69,414.64,16.8,31,78,36.0,52.32,20.48,31.84,2.043,0.273,1.77,13.2,54.9,64.0
104,臺北市,2010/01/14,古亭,4.0,0.59,-,27.3,35,76,39.0,32.44,9.9,22.54,2.013,0.162,1.85,14.04,53.48,63.0
105,臺北市,2010/01/14,中山,5.3,0.81,-,13.2,25,83,42.0,50.16,16.36,33.8,2.307,0.292,2.02,13.81,55.02,66.0
106,臺北市,2010/01/14,萬華,3.7,0.66,-,24.9,33,72,38.0,33.13,7.8,25.33,-,-,-,13.46,52.97,61.0
107,臺北市,2010/01/14,陽明,5.4,0.27,387.28,44.0,47,42,21.0,4.37,0.83,3.5,-,-,-,8.58,71.66,42.0
108,臺北市,2010/01/14,士林,3.8,0.41,-,34.5,41,78,-,16.29,2.11,14.19,-,-,-,13.35,52.56,64.0
109,臺北市,2010/01/13,松山,3.6,0.81,420.63,15.9,39,67,38.0,56.09,25.37,30.73,2.176,0.334,1.84,10.88,56.97,58.0
110,臺北市,2010/01/13,古亭,4.2,0.72,-,21.2,38,70,36.0,39.28,13.89,25.39,2.107,0.2,1.91,11.18,59.3,60.0
111,臺北市,2010/01/13,中山,4.9,1.06,-,14.0,31,77,41.0,70.3,34.76,35.54,2.501,0.389,2.11,11.7,55.75,64.0
112,臺北市,2010/01/13,萬華,3.0,0.71,-,24.7,40,55,33.0,30.66,7.75,22.91,-,-,-,10.66,57.8,52.0
113,臺北市,2010/01/13,陽明,4.5,0.32,388.95,48.8,55,48,27.0,3.59,0.47,3.07,-,-,-,6.51,68.22,48.0
114,臺北市,2010/01/13,士林,3.8,0.76,-,17.3,44,77,24.0,39.79,13.82,25.97,-,-,-,10.2,58.65,64.0
115,臺北市,2010/01/12,松山,3.8,0.81,417.26,12.8,19,45,32.0,54.76,28.45,26.3,2.014,0.286,1.73,11.21,70.57,45.0
116,臺北市,2010/01/12,古亭,4.8,0.95,-,8.9,15,58,35.0,47.72,19.75,27.97,2.201,0.273,1.93,11.08,79.05,54.0
117,臺北市,2010/01/12,中山,5.4,1.02,-,9.8,15,53,36.0,56.46,27.93,28.53,2.31,0.327,1.98,11.43,72.67,52.0
118,臺北市,2010/01/12,萬華,3.9,0.84,-,12.8,14,49,37.0,33.54,7.99,25.55,-,-,-,10.28,80.45,49.0
119,臺北市,2010/01/12,陽明,4.0,0.48,394.47,29.9,43,17,12.0,9.04,1.5,7.55,-,-,-,5.82,89.86,38.0
120,臺北市,2010/01/12,士林,3.9,0.69,-,15.0,21,52,28.0,24.69,4.08,20.61,-,-,-,10.32,75.44,51.0
121,臺北市,2010/01/11,松山,-,0.62,407.25,18.5,21,33,24.0,31.48,11.59,19.89,1.92,0.208,1.71,16.83,77.6,33.0
122,臺北市,2010/01/11,古亭,1.8,0.72,-,15.0,21,43,22.0,35.92,11.7,24.22,2.106,0.2,1.91,17.06,80.73,43.0
123,臺北市,2010/01/11,中山,1.6,0.88,-,14.5,18,39,23.0,40.31,17.25,23.05,2.274,0.278,2.0,17.2,77.33,39.0
124,臺北市,2010/01/11,萬華,1.5,0.86,-,15.0,24,37,22.0,33.83,10.24,23.59,-,-,-,16.6,80.7,37.0
125,臺北市,2010/01/11,陽明,1.3,0.38,387.92,34.2,41,6,4.0,4.29,0.86,3.42,-,-,-,12.35,96.81,36.0
126,臺北市,2010/01/11,士林,1.5,0.56,-,21.1,27,40,18.0,19.36,4.5,14.86,-,-,-,16.55,78.51,40.0
127,臺北市,2010/01/10,松山,-,0.72,417.61,14.7,21,57,42.0,77.07,44.85,32.22,2.064,0.296,1.77,19.22,74.21,54.0
128,臺北市,2010/01/10,古亭,3.1,0.7,-,18.4,34,58,37.0,34.98,8.09,26.89,2.243,0.258,1.98,19.07,78.99,54.0
129,臺北市,2010/01/10,中山,3.8,0.94,-,14.6,26,61,39.0,51.73,21.39,30.34,2.405,0.346,2.06,19.04,78.57,56.0
130,臺北市,2010/01/10,萬華,2.5,0.63,-,21.3,40,52,34.0,30.17,6.3,23.86,-,-,-,19.04,77.4,51.0
131,臺北市,2010/01/10,陽明,1.7,0.28,385.08,36.9,45,11,8.0,6.47,1.75,4.72,-,-,-,15.32,90.61,44.0
132,臺北市,2010/01/10,士林,3.5,0.65,-,23.1,41,60,29.0,31.19,12.04,19.15,-,-,-,18.27,80.99,55.0
133,臺北市,2010/01/09,松山,-,0.56,406.51,17.3,25,26,18.0,46.38,22.54,23.84,2.378,0.264,2.11,18.17,75.47,26.0
134,臺北市,2010/01/09,古亭,2.6,0.76,-,20.6,28,34,18.0,42.08,19.82,22.27,2.098,0.257,1.84,18.56,77.51,34.0
135,臺北市,2010/01/09,中山,3.1,0.77,-,17.1,24,33,22.0,39.72,14.41,25.31,2.29,0.3,1.99,18.7,75.47,33.0
136,臺北市,2010/01/09,萬華,2.5,0.93,-,18.4,26,30,17.0,44.12,19.43,24.69,-,-,-,18.45,76.21,30.0
137,臺北市,2010/01/09,陽明,1.4,0.2,380.27,39.6,41,7,5.0,3.02,1.18,1.84,-,-,-,14.04,95.82,35.0
138,臺北市,2010/01/09,士林,2.0,0.49,-,29.3,35,36,12.0,21.32,7.71,13.6,-,-,-,18.59,72.11,36.0
139,臺北市,2010/01/08,松山,3.5,0.64,409.98,17.3,31,33,24.0,50.65,22.22,28.43,1.946,0.225,1.72,14.12,86.1,33.0
140,臺北市,2010/01/08,古亭,3.1,0.68,-,20.2,33,35,23.0,38.36,12.09,26.27,2.028,0.172,1.86,14.12,90.84,35.0
141,臺北市,2010/01/08,中山,2.7,0.84,-,15.1,31,30,26.0,45.61,16.98,28.63,2.266,0.28,1.99,14.37,86.63,31.0
142,臺北市,2010/01/08,萬華,2.8,0.83,-,17.2,31,34,24.0,40.87,12.04,28.83,-,-,-,13.57,91.52,34.0
143,臺北市,2010/01/08,陽明,1.4,0.31,385.07,41.6,45,5,4.0,2.68,0.94,1.74,-,-,-,10.46,96.75,38.0
144,臺北市,2010/01/08,士林,1.9,0.62,-,21.2,33,30,13.0,30.58,8.14,22.44,-,-,-,13.87,85.72,35.0
145,臺北市,2010/01/07,松山,3.4,0.5,403.39,18.2,29,36,26.0,38.55,9.68,28.87,1.866,0.179,1.69,14.1,86.08,36.0
146,臺北市,2010/01/07,古亭,2.3,0.51,-,24.9,32,37,22.0,26.8,6.66,20.14,1.936,0.115,1.82,14.03,90.4,37.0
147,臺北市,2010/01/07,中山,4.0,0.65,-,17.2,29,36,29.0,38.06,11.07,26.99,2.146,0.221,1.93,14.27,87.18,36.0
148,臺北市,2010/01/07,萬華,2.9,0.62,-,20.2,29,34,23.0,32.02,6.79,25.23,-,-,-,13.54,90.52,34.0
149,臺北市,2010/01/07,陽明,1.2,0.25,383.43,42.2,43,5,4.0,2.27,0.94,1.33,-,-,-,10.37,96.72,37.0
150,臺北市,2010/01/07,士林,1.4,0.38,-,30.8,37,33,14.0,16.25,2.95,13.29,-,-,-,14.07,81.66,34.0
151,臺北市,2010/01/06,松山,3.1,0.47,401.83,19.7,28,18,17.0,32.19,6.81,25.38,1.853,0.165,1.69,14.72,85.48,29.0
152,臺北市,2010/01/06,古亭,2.6,0.52,-,21.6,29,23,13.0,29.12,8.46,20.66,1.97,0.138,1.83,14.81,89.31,30.0
153,臺北市,2010/01/06,中山,3.1,0.63,-,17.5,26,21,18.0,32.59,9.47,23.12,2.139,0.215,1.93,15.14,84.77,26.0
154,臺北市,2010/01/06,萬華,-,-,-,-,16,23,11.0,-,-,-,-,-,-,-,-,23.0
155,臺北市,2010/01/06,陽明,0.7,0.23,383.19,39.2,40,5,2.0,2.93,1.44,1.49,-,-,-,11.03,96.78,34.0
156,臺北市,2010/01/06,士林,1.9,0.4,-,26.3,32,25,10.0,17.18,3.0,14.19,-,-,-,14.96,81.12,32.0
157,臺北市,2010/01/05,松山,4.7,0.59,407.33,19.5,30,75,44.0,35.39,11.69,23.69,1.849,0.17,1.68,15.12,80.75,62.0
158,臺北市,2010/01/05,古亭,3.9,0.61,-,22.9,30,78,44.0,26.26,6.45,19.81,1.974,0.128,1.85,15.33,84.16,64.0
159,臺北市,2010/01/05,中山,4.2,0.75,-,19.0,26,78,43.0,32.22,8.64,23.57,2.133,0.205,1.93,15.71,78.44,64.0
160,臺北市,2010/01/05,萬華,3.5,0.71,-,22.5,31,70,42.0,27.56,7.1,20.47,-,-,-,15.06,80.88,60.0
161,臺北市,2010/01/05,陽明,2.6,0.4,398.3,36.8,38,9,6.0,4.27,1.06,3.21,-,-,-,10.92,96.67,34.0
162,臺北市,2010/01/05,士林,3.0,0.5,-,30.6,33,61,30.0,13.63,1.42,12.24,-,-,-,15.54,73.36,56.0
163,臺北市,2010/01/04,松山,5.4,0.96,429.69,19.5,33,110,68.0,76.61,37.58,39.03,2.293,0.382,1.91,17.67,75.51,80.0
164,臺北市,2010/01/04,古亭,5.1,0.94,-,23.2,36,107,60.0,46.05,13.24,32.82,2.269,0.322,1.95,17.81,78.95,78.0
165,臺北市,2010/01/04,中山,5.3,1.15,-,16.5,25,111,65.0,56.72,19.65,37.07,2.607,0.448,2.16,18.1,76.16,80.0
166,臺北市,2010/01/04,萬華,6.0,1.09,-,22.8,38,101,67.0,44.29,12.8,31.5,-,-,-,17.58,78.28,76.0
167,臺北市,2010/01/04,陽明,2.5,0.4,402.3,42.8,50,38,27.0,7.59,1.37,6.21,-,-,-,14.64,94.03,50.0
168,臺北市,2010/01/04,士林,3.7,1.0,-,22.2,41,117,61.0,46.27,15.75,30.52,-,-,-,17.41,78.87,84.0
169,臺北市,2010/01/03,松山,3.4,0.73,416.17,17.4,24,80,49.0,35.34,7.06,28.28,1.97,0.2,1.77,16.06,80.24,65.0
170,臺北市,2010/01/03,古亭,3.2,0.73,-,24.1,33,83,49.0,28.71,5.45,23.26,2.093,0.154,1.94,16.36,83.98,66.0
171,臺北市,2010/01/03,中山,3.8,0.86,-,17.5,20,86,55.0,36.22,7.26,28.96,2.282,0.24,2.04,16.51,80.54,68.0
172,臺北市,2010/01/03,萬華,3.1,0.88,-,21.5,26,77,52.0,32.11,5.6,26.51,-,-,-,15.87,84.16,64.0
173,臺北市,2010/01/03,陽明,3.4,0.45,404.45,43.8,54,40,28.0,6.88,1.4,5.48,-,-,-,12.05,96.46,48.0
174,臺北市,2010/01/03,士林,3.7,0.66,-,28.2,42,84,42.0,21.11,2.11,19.0,-,-,-,15.98,80.64,67.0
175,臺北市,2010/01/02,松山,4.5,0.89,433.56,10.3,18,69,50.0,106.13,68.67,37.46,2.302,0.393,1.91,17.74,78.41,60.0
176,臺北市,2010/01/02,古亭,3.5,0.85,-,10.6,17,54,32.0,46.1,17.17,28.92,2.329,0.33,2.0,17.3,85.25,52.0
177,臺北市,2010/01/02,中山,3.6,1.06,-,8.3,13,51,35.0,57.81,27.91,29.9,2.624,0.454,2.17,17.57,81.73,50.0
178,臺北市,2010/01/02,萬華,3.8,0.85,-,12.9,22,49,29.0,41.48,16.46,25.02,-,-,-,16.71,85.57,49.0
179,臺北市,2010/01/02,陽明,1.2,0.32,399.48,41.0,42,14,11.0,3.95,0.73,3.2,-,-,-,14.32,93.9,39.0
180,臺北市,2010/01/02,士林,2.9,0.81,-,14.0,26,58,24.0,40.91,16.87,24.03,-,-,-,16.71,84.59,54.0
181,臺北市,2010/01/01,松山,4.1,0.61,409.61,18.6,28,66,29.0,45.82,20.06,25.75,1.947,0.225,1.72,16.75,66.18,58.0
182,臺北市,2010/01/01,古亭,3.2,0.6,-,22.0,32,71,29.0,31.66,11.07,20.59,2.036,0.174,1.86,16.82,71.18,60.0
183,臺北市,2010/01/01,中山,4.1,0.7,-,18.1,27,70,33.0,36.05,12.61,23.44,2.224,0.256,1.97,17.07,67.26,60.0
184,臺北市,2010/01/01,萬華,3.1,0.72,-,20.9,30,65,34.0,33.13,11.75,21.38,-,-,-,16.26,70.75,58.0
