序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
23,臺北市,2008/11/27,陽明,4.8,0.33,386.86,62.2,69,56,36.0,5.64,1.4,4.24,-,-,-,11.12,84.46,59.0
24,臺北市,2008/11/27,士林,5.4,0.4,-,57.9,65,90,50.0,12.43,1.07,11.35,-,-,-,19.2,53.0,70.0
25,臺北市,2008/11/26,松山,4.7,0.61,402.09,18.7,26,66,40.0,41.47,10.42,31.05,2.129,0.259,1.87,21.05,77.59,58.0
26,臺北市,2008/11/26,古亭,1.9,0.5,-,32.0,37,52,26.0,25.13,5.54,19.59,1.975,0.128,1.85,22.98,82.08,51.0
27,臺北市,2008/11/26,中山,4.2,0.73,-,23.9,35,65,45.0,43.57,12.03,31.54,2.131,0.261,1.87,20.92,76.91,58.0
28,臺北市,2008/11/26,萬華,2.0,0.61,-,29.2,34,53,35.0,29.03,4.91,24.12,-,-,-,21.28,78.11,52.0
29,臺北市,2008/11/26,陽明,1.4,0.23,381.87,54.8,57,16,8.0,2.97,1.49,1.48,-,-,-,14.78,96.54,50.0
30,臺北市,2008/11/26,士林,2.7,0.33,-,46.5,50,58,33.0,12.26,1.47,10.78,-,-,-,21.63,71.76,54.0
31,臺北市,2008/11/25,松山,4.0,0.56,404.03,19.5,29,57,33.0,34.2,7.41,26.79,2.071,0.209,1.86,20.59,63.3,54.0
32,臺北市,2008/11/25,古亭,2.8,0.49,-,28.5,33,54,25.0,23.86,5.04,18.81,1.997,0.128,1.87,22.33,69.81,52.0
33,臺北市,2008/11/25,中山,3.4,0.67,-,21.3,31,54,35.0,40.18,10.68,29.5,2.122,0.245,1.88,20.25,64.12,52.0
34,臺北市,2008/11/25,萬華,3.4,0.59,-,27.7,35,47,29.0,29.25,6.41,22.83,-,-,-,20.64,65.31,47.0
35,臺北市,2008/11/25,陽明,1.7,0.21,386.58,46.1,50,23,16.0,2.95,1.53,1.42,-,-,-,12.91,88.71,43.0
36,臺北市,2008/11/25,士林,2.2,0.31,-,39.4,41,49,23.0,14.6,2.61,11.99,-,-,-,20.8,61.82,49.0
37,臺北市,2008/11/24,松山,3.7,0.71,418.8,14.0,24,53,35.0,38.61,11.96,26.65,2.289,0.293,2.0,21.1,76.45,52.0
38,臺北市,2008/11/24,古亭,3.4,0.75,-,17.7,32,56,24.0,37.75,11.32,26.43,2.26,0.25,2.01,22.62,83.77,53.0
39,臺北市,2008/11/24,中山,4.3,0.93,-,14.0,24,55,42.0,52.32,20.16,32.17,2.459,0.368,2.09,20.77,76.26,52.0
40,臺北市,2008/11/24,萬華,3.9,0.72,-,18.8,29,48,31.0,35.92,9.44,26.48,-,-,-,20.94,79.91,48.0
41,臺北市,2008/11/24,陽明,2.1,0.31,393.29,40.4,52,18,14.0,3.95,0.42,3.49,-,-,-,14.35,90.99,49.0
42,臺北市,2008/11/24,士林,3.3,0.63,-,25.4,46,51,31.0,29.88,10.55,19.33,-,-,-,20.99,74.77,50.0
43,臺北市,2008/11/23,松山,6.3,0.82,422.85,21.1,40,42,28.0,51.76,19.68,32.07,2.546,0.387,2.16,23.51,73.42,54.0
44,臺北市,2008/11/23,古亭,8.2,0.89,-,19.4,41,44,20.0,53.0,21.15,31.85,2.452,0.39,2.06,25.47,77.17,52.0
45,臺北市,2008/11/23,中山,7.7,0.99,-,14.6,37,45,33.0,63.61,27.07,36.54,2.591,0.446,2.15,23.48,71.35,51.0
46,臺北市,2008/11/23,萬華,8.5,0.88,-,19.3,42,39,26.0,50.43,19.54,30.89,-,-,-,23.81,73.8,55.0
47,臺北市,2008/11/23,陽明,2.4,0.21,386.5,39.0,46,12,11.0,3.87,0.75,3.1,-,-,-,18.22,81.85,40.0
48,臺北市,2008/11/23,士林,4.7,0.74,-,19.5,45,47,22.0,38.95,11.22,27.73,-,-,-,23.61,74.04,56.0
49,臺北市,2008/11/22,松山,2.6,0.47,398.71,18.9,28,26,15.0,29.62,9.87,19.75,2.075,0.186,1.89,22.7,72.85,26.0
50,臺北市,2008/11/22,古亭,2.7,0.6,-,21.4,31,26,14.0,34.35,12.78,21.57,2.105,0.184,1.92,24.79,77.68,29.0
51,臺北市,2008/11/22,中山,2.3,0.59,-,19.3,25,30,22.0,38.83,13.6,25.23,2.101,0.225,1.88,22.69,71.24,30.0
52,臺北市,2008/11/22,萬華,2.4,0.64,-,24.1,34,23,14.0,32.0,10.26,21.74,-,-,-,23.29,72.88,32.0
53,臺北市,2008/11/22,陽明,1.9,0.16,383.13,40.1,42,6,6.0,1.93,0.75,1.15,-,-,-,16.88,-,37.0
54,臺北市,2008/11/22,士林,2.0,0.32,-,33.7,41,26,9.0,13.43,2.25,11.18,-,-,-,23.43,67.88,35.0
55,臺北市,2008/11/21,松山,3.3,0.41,398.53,18.4,27,36,20.0,30.56,6.6,23.95,2.039,0.194,1.84,19.32,74.0,36.0
56,臺北市,2008/11/21,古亭,3.2,0.43,-,23.9,31,37,18.0,28.41,7.45,20.94,2.025,0.135,1.89,-,-,37.0
57,臺北市,2008/11/21,中山,3.2,0.52,-,20.5,27,36,26.0,-,-,-,2.111,0.245,1.87,18.99,73.13,36.0
58,臺北市,2008/11/21,萬華,3.4,0.49,-,23.2,29,34,18.0,28.37,6.76,21.62,-,-,-,19.36,75.41,34.0
59,臺北市,2008/11/21,陽明,1.3,0.15,385.38,43.1,45,6,5.0,1.56,0.53,1.05,-,-,-,12.49,-,38.0
60,臺北市,2008/11/21,士林,1.4,0.25,-,37.0,42,33,13.0,11.7,2.19,9.51,-,-,-,19.72,69.35,36.0
61,臺北市,2008/11/20,松山,3.4,0.41,400.1,21.7,33,48,25.0,27.26,5.82,21.44,2.014,0.166,1.85,17.1,58.7,48.0
62,臺北市,2008/11/20,古亭,3.7,0.43,-,23.1,30,49,21.0,28.67,7.44,21.21,2.074,0.141,1.93,-,-,49.0
63,臺北市,2008/11/20,中山,3.7,0.63,-,18.3,29,52,29.0,-,-,-,2.185,0.252,1.93,16.61,59.99,51.0
64,臺北市,2008/11/20,萬華,3.7,0.53,-,21.2,33,46,24.0,30.7,8.42,22.28,-,-,-,16.82,62.53,46.0
65,臺北市,2008/11/20,陽明,2.4,0.18,388.75,42.0,44,25,15.0,3.17,1.23,1.93,-,-,-,9.17,92.84,38.0
66,臺北市,2008/11/20,士林,3.0,0.27,-,35.9,41,49,17.0,13.3,2.17,11.12,-,-,-,16.93,59.0,49.0
67,臺北市,2008/11/19,松山,4.9,0.4,398.44,29.0,35,59,35.0,18.57,2.71,15.86,1.971,0.111,1.86,16.82,59.87,54.0
68,臺北市,2008/11/19,古亭,4.8,0.54,-,23.3,33,60,30.0,33.18,8.07,25.12,2.084,0.153,1.93,-,-,55.0
69,臺北市,2008/11/19,中山,4.9,0.6,-,24.6,33,64,41.0,-,-,-,2.138,0.207,1.93,16.61,61.83,57.0
70,臺北市,2008/11/19,萬華,4.5,0.5,-,25.7,34,55,34.0,23.48,3.99,19.48,-,-,-,16.72,63.35,52.0
71,臺北市,2008/11/19,陽明,4.3,0.27,392.38,43.7,47,35,23.0,5.66,1.76,3.9,-,-,-,8.64,95.27,43.0
72,臺北市,2008/11/19,士林,5.3,0.33,-,37.6,44,62,30.0,13.2,1.63,11.57,-,-,-,16.69,59.27,56.0
73,臺北市,2008/11/18,松山,2.8,0.48,397.35,25.9,31,52,37.0,23.74,3.9,19.84,2.046,0.153,1.89,19.63,76.71,51.0
74,臺北市,2008/11/18,古亭,3.0,0.61,-,23.4,28,53,27.0,32.91,6.83,26.08,2.101,0.164,1.94,-,-,52.0
75,臺北市,2008/11/18,中山,3.1,0.74,-,20.5,27,57,40.0,41.43,11.2,30.23,2.207,0.255,1.95,19.37,74.94,54.0
76,臺北市,2008/11/18,萬華,2.5,0.64,-,20.4,25,52,32.0,30.71,4.77,25.94,-,-,-,19.67,78.16,51.0
77,臺北市,2008/11/18,陽明,2.1,0.24,390.2,48.1,49,24,16.0,3.6,0.64,2.94,-,-,-,12.87,98.43,42.0
78,臺北市,2008/11/18,士林,3.0,0.42,-,35.7,40,52,31.0,16.35,1.84,14.5,-,-,-,19.75,71.77,51.0
79,臺北市,2008/11/17,松山,3.3,0.63,402.27,26.8,32,64,-,33.71,6.23,27.47,2.117,0.204,1.91,21.88,66.74,57.0
80,臺北市,2008/11/17,古亭,3.4,0.67,-,28.5,31,69,53.0,35.9,7.47,28.43,2.18,0.186,1.99,-,-,60.0
81,臺北市,2008/11/17,中山,3.3,0.8,-,27.1,31,81,65.0,42.15,8.26,33.89,2.257,0.285,1.97,21.45,67.2,66.0
82,臺北市,2008/11/17,萬華,3.6,0.85,-,25.4,28,71,58.0,35.5,6.09,29.41,-,-,-,21.59,70.63,60.0
83,臺北市,2008/11/17,陽明,1.6,0.31,386.58,58.4,60,50,41.0,3.09,0.99,2.11,-,-,-,14.67,93.81,51.0
84,臺北市,2008/11/17,士林,2.4,0.45,-,48.3,50,78,54.0,16.7,1.51,15.18,-,-,-,21.79,65.62,64.0
85,臺北市,2008/11/16,松山,3.4,0.48,395.85,20.7,29,29,27.0,32.95,10.12,22.83,2.043,0.169,1.87,22.5,70.69,29.0
86,臺北市,2008/11/16,古亭,3.0,0.38,-,27.9,31,33,24.0,22.05,3.86,18.2,2.009,0.098,1.91,-,-,33.0
87,臺北市,2008/11/16,中山,2.8,0.54,-,22.7,30,44,32.0,36.48,9.25,27.23,2.132,0.203,1.93,22.19,69.34,44.0
88,臺北市,2008/11/16,萬華,2.1,0.49,-,25.0,30,36,26.0,24.63,4.24,20.38,-,-,-,22.38,73.33,36.0
89,臺北市,2008/11/16,陽明,1.5,0.17,381.51,49.2,55,24,19.0,2.36,0.45,1.9,-,-,-,15.6,95.02,48.0
90,臺北市,2008/11/16,士林,2.2,0.38,-,37.3,43,44,23.0,16.35,3.52,12.83,-,-,-,22.47,68.7,44.0
91,臺北市,2008/11/15,松山,4.8,0.55,403.65,14.4,26,25,22.0,37.13,11.79,25.34,2.179,0.241,1.94,24.07,80.28,31.0
92,臺北市,2008/11/15,古亭,4.0,0.65,-,18.9,37,31,17.0,37.77,12.61,25.16,2.221,0.275,1.95,-,-,47.0
93,臺北市,2008/11/15,中山,4.3,0.72,-,16.3,30,38,30.0,45.51,15.81,29.7,2.374,0.322,2.05,23.54,78.99,38.0
94,臺北市,2008/11/15,萬華,3.2,0.69,-,21.4,42,33,21.0,34.95,9.1,25.86,-,-,-,24.0,79.38,55.0
95,臺北市,2008/11/15,陽明,2.2,0.16,381.87,38.6,39,11,9.0,3.9,1.65,2.24,-,-,-,18.49,90.84,41.0
96,臺北市,2008/11/15,士林,3.6,0.73,-,20.6,41,46,18.0,38.75,16.06,22.7,-,-,-,23.77,80.13,50.0
97,臺北市,2008/11/14,松山,4.6,0.53,398.48,13.9,19,19,18.0,36.15,10.43,25.7,2.115,0.234,1.88,23.11,85.78,22.0
98,臺北市,2008/11/14,古亭,4.2,0.75,-,15.3,20,25,17.0,45.54,16.36,29.18,2.234,0.281,1.95,-,-,25.0
99,臺北市,2008/11/14,中山,4.0,0.87,-,10.1,16,29,25.0,56.7,22.09,34.6,2.401,0.372,2.03,22.69,84.81,29.0
100,臺北市,2008/11/14,萬華,4.1,0.79,-,11.9,19,29,14.0,42.1,12.04,30.06,-,-,-,23.08,86.2,29.0
101,臺北市,2008/11/14,陽明,1.6,0.11,382.14,41.8,43,-,5.0,2.64,1.56,1.08,-,-,-,17.87,98.64,36.0
102,臺北市,2008/11/14,士林,2.7,0.79,-,15.9,31,40,16.0,42.33,14.24,28.09,-,-,-,22.85,85.4,40.0
103,臺北市,2008/11/13,松山,4.1,0.46,396.51,15.0,23,19,17.0,41.38,11.63,29.76,2.054,0.2,1.85,21.0,86.3,24.0
104,臺北市,2008/11/13,古亭,3.8,0.5,-,19.7,23,20,13.0,33.51,9.11,24.4,2.059,0.157,1.9,-,-,23.0
105,臺北市,2008/11/13,中山,3.6,0.65,-,12.7,19,32,26.0,44.94,13.76,31.18,2.209,0.276,1.93,20.9,84.7,32.0
106,臺北市,2008/11/13,萬華,2.9,0.62,-,15.1,21,27,16.0,36.12,9.96,26.16,-,-,-,21.37,85.49,27.0
107,臺北市,2008/11/13,陽明,1.1,0.11,382.48,45.0,46,-,4.0,2.43,1.23,1.21,-,-,-,15.5,99.12,38.0
108,臺北市,2008/11/13,士林,1.6,0.44,-,23.0,33,30,10.0,25.64,4.62,21.02,-,-,-,21.34,81.93,33.0
109,臺北市,2008/11/12,松山,3.5,0.45,395.65,17.5,21,32,22.0,34.18,8.5,25.67,2.042,0.187,1.86,20.86,77.32,32.0
110,臺北市,2008/11/12,古亭,3.1,0.65,-,14.6,21,32,18.0,41.84,15.13,26.71,2.19,0.242,1.95,-,-,32.0
111,臺北市,2008/11/12,中山,-,-,-,-,16,47,28.0,-,-,-,-,-,-,-,-,47.0
112,臺北市,2008/11/12,萬華,2.8,1.02,-,11.6,19,40,25.0,50.39,19.63,30.76,-,-,-,20.66,81.85,40.0
113,臺北市,2008/11/12,陽明,0.9,0.13,382.76,43.3,44,15,8.0,-,-,-,-,-,-,14.28,97.39,38.0
114,臺北市,2008/11/12,士林,2.2,0.52,-,24.4,33,45,21.0,30.15,8.79,21.35,-,-,-,20.7,75.66,45.0
115,臺北市,2008/11/11,松山,3.4,0.71,408.51,12.1,24,44,33.0,61.5,25.25,36.26,2.231,0.31,1.92,18.82,80.73,44.0
116,臺北市,2008/11/11,古亭,3.4,1.02,-,8.9,21,43,27.0,64.87,32.65,32.22,2.385,0.391,1.99,-,-,43.0
117,臺北市,2008/11/11,中山,3.5,0.87,-,12.9,22,41,34.0,58.31,23.33,34.98,2.422,0.4,2.02,18.38,79.58,41.0
118,臺北市,2008/11/11,萬華,3.3,1.18,-,12.0,19,41,31.0,60.86,24.67,36.19,-,-,-,18.54,85.81,41.0
119,臺北市,2008/11/11,陽明,2.2,0.19,388.3,42.7,49,13,9.0,3.82,0.59,3.21,-,-,-,12.54,99.92,43.0
120,臺北市,2008/11/11,士林,3.7,1.0,-,13.4,24,49,28.0,57.34,21.78,35.56,-,-,-,18.24,83.82,49.0
121,臺北市,2008/11/10,松山,2.1,0.29,393.09,31.0,36,44,23.0,16.86,1.63,15.24,1.836,0.078,1.76,19.77,73.09,44.0
122,臺北市,2008/11/10,古亭,2.3,0.5,-,22.5,32,-,23.0,30.49,6.99,23.49,2.152,0.149,2.0,-,-,32.0
123,臺北市,2008/11/10,中山,2.6,0.5,-,23.2,33,48,32.0,37.33,12.98,24.34,2.053,0.16,1.89,19.15,74.44,48.0
124,臺北市,2008/11/10,萬華,2.1,0.57,-,21.4,31,41,24.0,28.2,4.58,23.62,-,-,-,19.53,76.92,43.0
125,臺北市,2008/11/10,陽明,1.5,0.18,387.22,44.2,46,18,12.0,3.26,0.43,2.81,-,-,-,12.78,99.04,39.0
126,臺北市,2008/11/10,士林,2.3,0.26,-,38.2,45,46,19.0,13.11,2.23,10.88,-,-,-,19.54,70.7,46.0
127,臺北市,2008/11/09,松山,2.0,0.29,394.0,25.2,28,24,17.0,21.25,4.69,16.56,1.897,0.075,1.82,20.2,81.71,28.0
128,臺北市,2008/11/09,古亭,1.6,0.4,-,22.9,28,-,11.0,24.64,5.42,19.22,2.043,0.102,1.94,-,-,29.0
129,臺北市,2008/11/09,中山,1.7,0.44,-,18.5,25,25,20.0,33.37,8.56,24.81,2.072,0.147,1.93,20.02,81.45,26.0
130,臺北市,2008/11/09,萬華,1.5,0.48,-,19.9,23,20,13.0,24.1,3.45,20.65,-,-,-,20.17,86.93,24.0
131,臺北市,2008/11/09,陽明,1.2,0.17,386.23,42.1,44,8,5.0,-,-,-,-,-,-,14.15,99.07,37.0
132,臺北市,2008/11/09,士林,1.8,0.24,-,37.8,40,27,8.0,12.05,2.08,9.96,-,-,-,20.43,77.24,37.0
133,臺北市,2008/11/08,松山,2.2,0.5,406.58,12.1,20,29,19.0,40.58,14.83,25.74,2.163,0.224,1.94,24.03,86.06,29.0
134,臺北市,2008/11/08,古亭,1.6,0.62,-,11.7,16,-,14.0,38.59,12.39,26.2,2.199,0.214,1.99,-,-,18.0
135,臺北市,2008/11/08,中山,2.6,0.76,-,8.3,13,30,25.0,53.43,21.96,31.47,2.355,0.327,2.03,23.96,85.77,30.0
136,臺北市,2008/11/08,萬華,1.2,0.64,-,12.0,19,25,15.0,30.58,7.32,23.26,-,-,-,24.21,88.41,-
137,臺北市,2008/11/08,陽明,1.3,0.17,383.2,36.4,44,10,5.0,3.06,1.36,1.69,-,-,-,18.76,96.25,39.0
138,臺北市,2008/11/08,士林,3.2,0.61,-,17.0,25,30,12.0,34.47,8.91,25.56,-,-,-,23.84,85.84,30.0
139,臺北市,2008/11/07,松山,9.0,0.77,418.35,17.8,40,49,38.0,47.0,16.02,30.98,2.346,0.433,1.91,27.17,76.45,49.0
140,臺北市,2008/11/07,古亭,6.7,0.98,-,19.4,52,57,32.0,52.75,20.34,32.41,2.391,0.412,1.98,-,-,67.0
141,臺北市,2008/11/07,中山,9.8,1.06,-,16.2,40,58,47.0,62.47,25.24,37.23,2.537,0.501,2.04,27.04,76.18,55.0
142,臺北市,2008/11/07,萬華,7.1,1.05,-,22.3,59,54,41.0,47.82,14.56,33.25,-,-,-,27.4,77.95,-
143,臺北市,2008/11/07,陽明,3.1,0.2,385.5,26.9,40,16,13.0,7.11,1.55,5.56,-,-,-,21.2,90.1,47.0
144,臺北市,2008/11/07,士林,7.2,0.78,-,21.5,45,58,31.0,40.51,14.35,26.16,-,-,-,27.24,77.43,54.0
145,臺北市,2008/11/06,松山,7.3,0.56,408.15,12.5,26,42,28.0,35.71,12.62,23.1,2.133,0.291,1.84,27.19,77.66,42.0
146,臺北市,2008/11/06,古亭,5.0,0.74,-,10.4,25,60,22.0,42.69,18.23,24.46,2.18,0.271,1.91,-,-,55.0
147,臺北市,2008/11/06,中山,8.5,0.84,-,13.6,31,45,36.0,50.4,20.78,29.62,2.319,0.357,1.96,27.26,76.33,45.0
148,臺北市,2008/11/06,萬華,5.6,0.74,-,16.8,42,41,25.0,35.42,10.14,25.29,-,-,-,27.8,76.67,49.0
149,臺北市,2008/11/06,陽明,3.3,0.2,383.53,34.7,46,19,14.0,5.39,0.9,4.47,-,-,-,22.01,92.57,54.0
150,臺北市,2008/11/06,士林,2.7,0.41,-,23.2,43,41,19.0,20.63,3.54,17.09,-,-,-,27.64,76.73,47.0
151,臺北市,2008/11/05,松山,4.4,0.58,398.37,13.1,22,34,20.0,35.58,10.68,24.89,2.141,0.291,1.85,27.94,73.32,34.0
152,臺北市,2008/11/05,古亭,5.0,0.71,-,17.3,27,32,17.0,39.01,12.46,26.55,2.242,0.321,1.92,-,-,32.0
153,臺北市,2008/11/05,中山,5.8,0.85,-,17.4,27,35,28.0,47.16,15.74,31.42,2.331,0.389,1.94,27.71,73.37,35.0
154,臺北市,2008/11/05,萬華,5.1,0.67,-,22.5,41,31,20.0,31.27,6.09,25.18,-,-,-,28.3,74.28,42.0
155,臺北市,2008/11/05,陽明,3.4,0.19,381.57,36.8,42,14,9.0,6.15,0.89,5.25,-,-,-,22.03,89.21,51.0
156,臺北市,2008/11/05,士林,3.5,0.38,-,34.0,50,35,16.0,18.71,2.45,16.26,-,-,-,28.2,71.29,54.0
157,臺北市,2008/11/04,松山,3.2,0.47,394.2,19.7,29,24,15.0,30.92,7.11,23.83,2.043,0.223,1.82,24.29,85.96,30.0
158,臺北市,2008/11/04,古亭,2.5,0.49,-,25.0,33,29,10.0,28.35,6.79,21.55,2.027,0.152,1.88,-,-,31.0
159,臺北市,2008/11/04,中山,4.5,0.57,-,21.3,29,25,22.0,35.1,10.09,25.02,2.084,0.213,1.87,24.35,82.58,29.0
160,臺北市,2008/11/04,萬華,2.5,0.54,-,23.7,31,18,10.0,25.19,5.01,20.18,-,-,-,24.79,83.66,29.0
161,臺北市,2008/11/04,陽明,1.3,0.13,377.84,45.0,46,5,3.0,2.31,1.39,0.9,-,-,-,18.98,88.52,39.0
162,臺北市,2008/11/04,士林,2.7,0.22,-,41.7,45,23,9.0,10.87,2.15,8.72,-,-,-,25.32,75.66,39.0
163,臺北市,2008/11/03,松山,2.7,0.5,404.63,17.0,21,28,22.0,27.99,6.74,21.25,-,-,-,24.76,84.82,28.0
164,臺北市,2008/11/03,古亭,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,25.0
165,臺北市,2008/11/03,中山,2.3,0.75,-,14.0,18,32,27.0,44.99,15.11,29.88,2.214,0.271,1.94,24.66,83.18,32.0
166,臺北市,2008/11/03,萬華,2.0,0.69,-,18.2,23,30,19.0,28.28,4.67,23.61,-,-,-,24.8,86.81,30.0
167,臺北市,2008/11/03,陽明,1.0,0.19,385.71,38.3,45,12,8.0,4.42,2.49,1.93,-,-,-,19.18,86.72,39.0
168,臺北市,2008/11/03,士林,2.3,0.44,-,26.1,30,36,15.0,20.13,2.56,17.57,-,-,-,25.22,80.66,36.0
169,臺北市,2008/11/02,松山,4.1,0.53,402.98,18.9,29,29,19.0,28.04,7.55,20.5,-,-,-,27.62,76.57,29.0
170,臺北市,2008/11/02,中山,3.5,0.65,-,23.4,30,35,28.0,33.8,9.04,24.76,2.182,0.244,1.94,27.46,75.21,35.0
171,臺北市,2008/11/02,萬華,2.6,0.46,-,28.5,37,24,16.0,18.35,2.11,16.23,-,-,-,27.88,76.14,38.0
172,臺北市,2008/11/02,陽明,2.0,0.2,379.21,46.2,50,10,8.0,4.92,1.99,2.93,-,-,-,21.59,81.78,48.0
173,臺北市,2008/11/02,士林,4.0,0.35,-,33.1,43,34,14.0,14.45,1.42,13.05,-,-,-,27.74,74.36,43.0
174,臺北市,2008/11/01,松山,3.9,0.43,396.26,24.1,29,30,18.0,23.76,4.08,19.68,2.012,0.162,1.85,25.34,83.0,30.0
175,臺北市,2008/11/01,古亭,3.7,0.47,-,29.3,34,30,14.0,25.43,5.71,19.71,2.011,0.133,1.88,-,-,32.0
176,臺北市,2008/11/01,中山,4.3,0.51,-,27.8,33,39,26.0,27.27,5.9,21.37,2.039,0.153,1.89,25.68,79.02,39.0
177,臺北市,2008/11/01,萬華,3.1,0.51,-,28.5,34,26,13.0,21.18,3.49,17.69,-,-,-,26.1,80.74,32.0
178,臺北市,2008/11/01,陽明,0.7,0.2,379.25,48.5,51,5,3.0,3.0,1.15,1.86,-,-,-,19.78,88.51,44.0
179,臺北市,2008/11/01,士林,2.0,0.27,-,42.4,47,27,11.0,10.21,1.78,8.44,-,-,-,26.43,73.54,42.0
180,新北市,2008/11/30,板橋,4.4,0.5,-,28.5,36,58,29.0,26.28,2.68,23.59,2.181,0.207,1.97,18.13,54.6,54.0
181,新北市,2008/11/30,三重,6.2,1.8,-,-,-,73,38.0,145.34,99.78,45.56,2.616,0.78,1.84,18.95,53.37,62.0
182,新北市,2008/11/30,菜寮,4.8,0.47,-,34.5,44,57,25.0,19.58,1.55,18.04,-,-,-,18.47,54.87,54.0
183,新北市,2008/11/30,永和,4.2,0.55,-,30.9,36,59,30.0,27.14,8.34,18.8,-,-,-,18.16,57.47,54.0
184,新北市,2008/11/30,新莊,5.2,0.46,-,32.3,47,55,26.0,22.62,1.4,21.2,-,-,-,17.5,58.28,52.0
185,新北市,2008/11/30,新店,3.6,0.35,-,41.1,45,54,23.0,10.91,0.57,10.31,-,-,-,17.93,61.87,52.0
