序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
28,臺北市,2016/03/30,士林,3.2,0.66,-,27.3,58,-,34.5,5.38,29.12,-,-,-,1.08,0.8,19.54,-,-,69.4,-
29,臺北市,2016/03/29,松山,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
30,臺北市,2016/03/29,松山,3.9,0.82,448.93,32.5,59,-,51.53,12.37,39.16,2.335,0.292,2.043,1.2,0.89,18.81,-,-,52.91,-
31,臺北市,2016/03/29,古亭,-,-,-,-,-,33,-,-,-,-,-,-,-,-,-,-,-,-,-
32,臺北市,2016/03/29,古亭,3.2,0.73,-,42.9,53,-,38.07,5.84,32.24,2.211,0.232,1.979,1.49,1.16,19.17,-,-,54.89,-
33,臺北市,2016/03/29,中山,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-
34,臺北市,2016/03/29,中山,2.8,1.05,-,31.1,64,-,60.75,15.78,44.96,2.375,0.358,2.017,1.24,0.61,19.91,-,-,51.91,-
35,臺北市,2016/03/29,大同,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-
36,臺北市,2016/03/29,大同,3.9,1.65,-,-,75,-,93.72,40.55,53.17,2.803,0.548,2.255,-,-,-,-,-,-,-
37,臺北市,2016/03/29,萬華,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-
38,臺北市,2016/03/29,萬華,3,0.97,-,35.6,61,-,49.64,8.66,40.97,-,-,-,1.08,0.61,19.93,-,-,51.68,-
39,臺北市,2016/03/29,陽明,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
40,臺北市,2016/03/29,陽明,2,0.26,417.17,64.2,32,-,5.56,0.62,4.89,-,-,-,-,-,9.79,0,0,69.71,0
41,臺北市,2016/03/29,士林,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-
42,臺北市,2016/03/29,士林,2.6,0.59,-,43.3,69,-,30.07,4.23,25.84,-,-,-,1.48,1.16,18.89,-,-,58.46,-
43,臺北市,2016/03/28,松山,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
44,臺北市,2016/03/28,松山,2.6,0.6,440.66,36.8,58,-,35.69,7.26,28.43,2.116,0.166,1.95,1.7,1.39,15.24,-,-,55.57,-
45,臺北市,2016/03/28,古亭,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
46,臺北市,2016/03/28,古亭,2.5,0.54,-,47.2,54,-,26.68,4.5,22.18,2.092,0.132,1.96,2.17,1.9,15.66,-,-,58.85,-
47,臺北市,2016/03/28,中山,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-
48,臺北市,2016/03/28,中山,2.3,0.76,-,35.9,63,-,45.32,11.38,33.94,2.194,0.225,1.969,1.85,1.41,16.49,-,-,58.04,-
49,臺北市,2016/03/28,大同,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-
50,臺北市,2016/03/28,大同,3.5,1.06,-,-,70,-,74.77,33.45,41.32,2.421,0.318,2.104,-,-,-,-,-,-,-
51,臺北市,2016/03/28,萬華,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
52,臺北市,2016/03/28,萬華,2.6,0.6,-,37.6,60,-,36.21,5.91,30.3,-,-,-,2.28,1.97,16.16,-,-,53.99,-
53,臺北市,2016/03/28,陽明,-,-,-,-,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-
54,臺北市,2016/03/28,陽明,2.7,0.29,419.28,71.9,38,-,3.94,0.48,3.41,-,-,-,-,-,5.89,0,0,71,0
55,臺北市,2016/03/28,士林,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
56,臺北市,2016/03/28,士林,2.5,0.41,-,54.4,54,-,16.33,2.98,13.35,-,-,-,2.09,1.71,15.52,-,-,55.89,-
57,臺北市,2016/03/27,松山,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
58,臺北市,2016/03/27,松山,2.3,0.5,437.42,39.9,48,-,26.44,3.32,23.12,2.031,0.122,1.909,1.14,0.91,13.49,-,-,67.4,-
59,臺北市,2016/03/27,古亭,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
60,臺北市,2016/03/27,古亭,2.3,0.55,-,41.5,46,-,27.76,3.68,24.09,2.107,0.121,1.986,1.33,1.04,13.59,-,-,72.98,-
61,臺北市,2016/03/27,中山,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
62,臺北市,2016/03/27,中山,2.7,0.64,-,34.3,46,-,38.15,5.85,32.3,2.127,0.178,1.948,1.11,0.64,14.56,-,-,72.18,-
63,臺北市,2016/03/27,大同,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
64,臺北市,2016/03/27,大同,3.4,1,-,-,62,-,70.05,27.35,42.7,2.366,0.264,2.102,-,-,-,-,-,-,-
65,臺北市,2016/03/27,萬華,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
66,臺北市,2016/03/27,萬華,2,0.59,-,39.8,51,-,31.05,4.01,27.05,-,-,-,1.18,0.78,14.7,-,-,65.7,-
67,臺北市,2016/03/27,陽明,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
68,臺北市,2016/03/27,陽明,1.6,0.27,418.18,67,30,-,3.11,0.32,2.71,-,-,-,-,-,4.85,0.5,4.74,92.81,25.97
69,臺北市,2016/03/27,士林,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
70,臺北市,2016/03/27,士林,2.2,0.43,-,47.2,44,-,17.56,1.55,16,-,-,-,1.52,0.96,13.93,-,-,66.31,-
71,臺北市,2016/03/26,松山,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-
72,臺北市,2016/03/26,松山,3.5,0.53,438.05,40.8,56,-,27.43,4.17,23.26,2.065,0.14,1.925,1.68,1.32,13.57,-,-,63.01,-
73,臺北市,2016/03/26,古亭,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
74,臺北市,2016/03/26,古亭,2.6,0.46,-,48,57,-,23.17,4.09,19.09,2.044,0.115,1.929,2.01,1.72,13.67,-,-,67.67,-
75,臺北市,2016/03/26,中山,-,-,-,-,-,30,-,-,-,-,-,-,-,-,-,-,-,-,-
76,臺北市,2016/03/26,中山,2.1,0.63,-,35.8,60,-,35.89,5.18,30.71,2.131,0.189,1.942,1.74,1.4,14.46,-,-,68.93,-
77,臺北市,2016/03/26,大同,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
78,臺北市,2016/03/26,大同,3.1,1.01,-,-,70,-,71.68,31.2,40.48,2.423,0.301,2.122,-,-,-,-,-,-,-
79,臺北市,2016/03/26,萬華,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-
80,臺北市,2016/03/26,萬華,2.7,0.52,-,42.4,61,-,30.67,4.47,26.2,-,-,-,2.24,1.9,14.52,-,-,61.6,-
81,臺北市,2016/03/26,陽明,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
82,臺北市,2016/03/26,陽明,2.4,0.27,417.83,67.6,40,-,3.92,0.31,3.56,-,-,-,-,-,5.52,0,0,88.31,0
83,臺北市,2016/03/26,士林,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-
84,臺北市,2016/03/26,士林,2.5,0.48,-,44.4,56,-,22.66,4.01,18.65,-,-,-,1.8,1.3,13.58,-,-,65,-
85,臺北市,2016/03/25,松山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
86,臺北市,2016/03/25,松山,1.6,0.4,430.86,28.4,30,-,30.44,5.11,25.33,1.95,0.118,1.832,0.97,0.58,11.61,-,-,84.97,-
87,臺北市,2016/03/25,古亭,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
88,臺北市,2016/03/25,古亭,1.6,0.49,-,27.5,29,-,34.24,6.65,27.6,2.051,0.13,1.921,1.21,1.07,11.46,-,-,93.87,-
89,臺北市,2016/03/25,中山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
90,臺北市,2016/03/25,中山,1.9,0.54,-,24.8,26,-,36.82,7.13,29.71,2.041,0.176,1.865,1.21,0.9,12.31,-,-,92.49,-
91,臺北市,2016/03/25,大同,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
92,臺北市,2016/03/25,大同,3,1.75,-,-,45,-,126.14,81.32,44.82,2.647,0.578,2.069,-,-,-,-,-,-,-
93,臺北市,2016/03/25,萬華,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
94,臺北市,2016/03/25,萬華,2,0.59,-,20.9,35,-,42.15,8.19,33.95,-,-,-,1.02,0.75,12.47,-,-,86.04,-
95,臺北市,2016/03/25,陽明,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
96,臺北市,2016/03/25,陽明,0.5,0.18,416.16,52.6,11,-,2.49,0.3,2.11,-,-,-,-,-,5.07,1.65,4.44,99.97,23.49
97,臺北市,2016/03/25,士林,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
98,臺北市,2016/03/25,士林,0.6,0.43,-,25.1,28,-,29.37,3.26,26.09,-,-,-,1.08,0.69,11.63,-,-,84.9,-
99,臺北市,2016/03/24,松山,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
100,臺北市,2016/03/24,松山,1.8,0.35,427.15,36.3,44,-,23.38,3.28,20.1,1.905,0.093,1.812,1.72,1.44,12.89,-,-,77.25,-
101,臺北市,2016/03/24,古亭,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
102,臺北市,2016/03/24,古亭,1.3,0.4,-,36,38,-,25.14,4.28,20.86,2.005,0.096,1.909,1.91,1.73,12.81,-,-,85.92,-
103,臺北市,2016/03/24,中山,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
104,臺北市,2016/03/24,中山,0.9,0.55,-,29.2,44,-,38.43,11.11,27.3,2.018,0.166,1.852,1.6,1.11,13.77,-,-,83.28,-
105,臺北市,2016/03/24,大同,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
106,臺北市,2016/03/24,大同,2,0.9,-,-,54,-,72.74,37.82,34.92,2.222,0.257,1.965,-,-,-,-,-,-,-
107,臺北市,2016/03/24,萬華,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
108,臺北市,2016/03/24,萬華,1,0.45,-,30.9,37,-,32.96,5.51,27.43,-,-,-,1.87,1.58,13.88,-,-,76.15,-
109,臺北市,2016/03/24,陽明,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
110,臺北市,2016/03/24,陽明,0.6,0.2,414.48,53,16,-,1.98,0.24,1.82,-,-,-,-,-,5.68,0.76,4.59,100,93.95
111,臺北市,2016/03/24,士林,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
112,臺北市,2016/03/24,士林,1.5,0.27,-,45.5,35,-,10.83,0.81,10,-,-,-,1.65,1.08,13.2,-,-,73.76,-
113,臺北市,2016/03/23,松山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
114,臺北市,2016/03/23,松山,0.8,0.42,428.04,31.7,30,-,26.15,4.63,21.52,1.86,0.104,1.756,1.76,1.43,17.22,-,-,87.86,-
115,臺北市,2016/03/23,古亭,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
116,臺北市,2016/03/23,古亭,1.4,0.5,-,28.8,29,-,29.22,4.23,24.99,2.075,0.135,1.94,1.74,1.52,17.41,-,-,93.7,-
117,臺北市,2016/03/23,中山,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
118,臺北市,2016/03/23,中山,1.5,0.67,-,23.3,25,-,42.9,10.63,32.27,2.094,0.181,1.913,1.69,1.22,18,-,-,94.78,-
119,臺北市,2016/03/23,大同,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
120,臺北市,2016/03/23,大同,1.6,1.21,-,-,36,-,78.88,42.64,36.24,2.39,0.35,2.04,-,-,-,-,-,-,-
121,臺北市,2016/03/23,萬華,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
122,臺北市,2016/03/23,萬華,1.6,0.55,-,25.2,27,-,35.84,6.56,29.28,-,-,-,1.75,1.51,18.18,-,-,88.13,-
123,臺北市,2016/03/23,陽明,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
124,臺北市,2016/03/23,陽明,1.1,0.23,413.01,49,7,-,1.95,0.31,1.6,-,-,-,-,-,12.69,1.71,4.93,100,13.15
125,臺北市,2016/03/23,士林,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
126,臺北市,2016/03/23,士林,1,0.41,-,29.5,19,-,19.49,2.32,17.16,-,-,-,1.32,0.74,17.53,-,-,87.63,-
127,臺北市,2016/03/22,松山,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
128,臺北市,2016/03/22,松山,1.8,0.73,440.67,26.7,54,-,38.54,7.56,30.99,2.113,0.214,1.899,1.25,0.88,19.6,-,-,83.99,-
129,臺北市,2016/03/22,古亭,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
130,臺北市,2016/03/22,古亭,2.6,0.74,-,31.3,51,-,34.82,6.05,28.76,2.244,0.248,1.996,1.26,0.94,19.73,-,-,87.94,-
131,臺北市,2016/03/22,中山,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
132,臺北市,2016/03/22,中山,3.1,0.95,-,26.6,47,-,47.49,14,33.49,2.27,0.294,1.976,1.5,0.82,20.22,-,-,90.57,-
133,臺北市,2016/03/22,大同,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
134,臺北市,2016/03/22,大同,2.7,1.65,-,-,61,-,66.14,32.02,34.12,2.662,0.5,2.162,-,-,-,-,-,-,-
135,臺北市,2016/03/22,萬華,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
136,臺北市,2016/03/22,萬華,3.3,0.79,-,28.5,46,-,36.73,7.11,29.62,-,-,-,1.36,1.01,20.41,-,-,84.73,-
137,臺北市,2016/03/22,陽明,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-
138,臺北市,2016/03/22,陽明,1.6,0.29,414.71,52.5,13,-,3.85,0.55,3.23,-,-,-,-,-,14.57,0.5,4.5,99.43,50.6
139,臺北市,2016/03/22,士林,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
140,臺北市,2016/03/22,士林,2.1,0.49,-,35.1,43,-,21.07,2.8,18.27,-,-,-,1.5,1.22,19.85,-,-,83.41,-
141,臺北市,2016/03/21,松山,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
142,臺北市,2016/03/21,松山,2.9,0.44,426.99,36,56,-,25.92,3.92,22,1.943,0.108,1.835,1.84,1.5,17.71,-,-,81.71,-
143,臺北市,2016/03/21,古亭,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
144,臺北市,2016/03/21,古亭,2.2,0.42,-,42.9,53,-,22.2,2.88,19.31,2.005,0.087,1.918,2.58,2.41,18.04,-,-,85.08,-
145,臺北市,2016/03/21,中山,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
146,臺北市,2016/03/21,中山,1.8,0.62,-,33.5,62,-,35.24,7.82,27.42,2.049,0.17,1.879,2.2,1.95,18.64,-,-,85.85,-
147,臺北市,2016/03/21,大同,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
148,臺北市,2016/03/21,大同,3.5,1.11,-,-,71,-,67.97,31.96,36.01,2.347,0.336,2.012,-,-,-,-,-,-,-
149,臺北市,2016/03/21,萬華,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
150,臺北市,2016/03/21,萬華,3.1,0.49,-,36.2,58,-,30.86,4.52,26.33,-,-,-,2.76,2.58,18.82,-,-,79.74,-
151,臺北市,2016/03/21,陽明,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
152,臺北市,2016/03/21,陽明,1.3,0.24,412.99,58.7,14,-,2.85,0.84,2,-,-,-,-,-,11.43,0.58,4.74,100,21.72
153,臺北市,2016/03/21,士林,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
154,臺北市,2016/03/21,士林,1.7,0.37,-,47.7,50,-,12.29,1.32,10.96,-,-,-,2,1.72,18.55,-,-,76.54,-
155,臺北市,2016/03/20,松山,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
156,臺北市,2016/03/20,松山,2.4,0.39,424.08,44.5,52,-,17.04,1.66,15.38,1.902,0.068,1.834,2.13,1.73,18.41,-,-,78.82,-
157,臺北市,2016/03/20,古亭,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
158,臺北市,2016/03/20,古亭,2.8,0.4,-,49.2,52,-,16.66,1.83,14.83,1.977,0.066,1.911,2.97,2.6,18.64,-,-,82.02,-
159,臺北市,2016/03/20,中山,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-
160,臺北市,2016/03/20,中山,2.4,0.51,-,41.2,57,-,25.57,4.95,20.62,1.979,0.11,1.868,2.35,2.19,19.27,-,-,82.75,-
161,臺北市,2016/03/20,大同,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
162,臺北市,2016/03/20,大同,2.7,0.82,-,-,65,-,50.58,19.83,30.75,2.18,0.193,1.987,-,-,-,-,-,-,-
163,臺北市,2016/03/20,萬華,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,-,-
164,臺北市,2016/03/20,萬華,2.5,0.43,-,43,54,-,23.3,2.78,20.53,-,-,-,3.06,2.86,19.43,-,-,77.48,-
165,臺北市,2016/03/20,陽明,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
166,臺北市,2016/03/20,陽明,1.3,0.3,415.31,61.2,27,-,3.32,0.29,2.96,-,-,-,-,-,11.7,1,4.28,98.83,42.04
167,臺北市,2016/03/20,士林,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
168,臺北市,2016/03/20,士林,2.2,0.34,-,54.4,46,-,9.06,0.92,8.12,-,-,-,3.17,2.93,19.22,-,-,72.51,-
169,臺北市,2016/03/19,松山,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
170,臺北市,2016/03/19,松山,2.4,1.21,438.66,15.5,37,-,72.65,43.61,29.04,2.579,0.428,2.151,1.31,0.9,19.52,-,-,91.88,-
171,臺北市,2016/03/19,古亭,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
172,臺北市,2016/03/19,古亭,1.6,0.9,-,16.3,34,-,49.62,22.93,26.69,2.466,0.31,2.156,1.53,1.16,19.76,-,-,95.06,-
173,臺北市,2016/03/19,中山,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
174,臺北市,2016/03/19,中山,1.9,1.66,-,12.9,47,-,88.28,55.38,32.89,2.887,0.595,2.293,1.6,1.13,20.23,-,-,96.82,-
175,臺北市,2016/03/19,大同,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
176,臺北市,2016/03/19,大同,3.1,2.21,-,-,58,-,114.02,75.34,38.67,3.308,0.745,2.563,-,-,-,-,-,-,-
177,臺北市,2016/03/19,萬華,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,-
178,臺北市,2016/03/19,萬華,2,1.1,-,13.4,33,-,60,29.37,30.63,-,-,-,1.4,1.23,20.39,-,-,91.81,-
179,臺北市,2016/03/19,陽明,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
180,臺北市,2016/03/19,陽明,0.8,0.32,415.36,41.1,11,-,3.72,0.36,3.25,-,-,-,-,-,15.35,1.22,4.34,99.97,42.72
181,臺北市,2016/03/19,士林,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
182,臺北市,2016/03/19,士林,1.8,0.91,-,16.5,30,-,48.58,24.32,24.26,-,-,-,1.62,1.34,19.78,-,-,88.51,-
183,臺北市,2016/03/18,松山,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
184,臺北市,2016/03/18,松山,4.3,2.63,-,2.8,60,-,168.67,117.79,50.88,3.623,1.058,2.565,0.96,0.51,20.09,-,-,90.98,-
185,臺北市,2016/03/18,古亭,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-
186,臺北市,2016/03/18,古亭,4,2.48,-,2,62,-,138.42,88.46,49.96,3.611,1.08,2.531,0.88,0.53,20.09,-,-,95.66,-
187,臺北市,2016/03/18,中山,-,-,-,-,-,43,-,-,-,-,-,-,-,-,-,-,-,-,-
188,臺北市,2016/03/18,中山,4.6,3.15,-,1.4,66,-,184.54,130.74,53.8,4.045,1.339,2.706,0.98,0.47,20.83,-,-,96.14,-
189,臺北市,2016/03/18,大同,-,-,-,-,-,44,-,-,-,-,-,-,-,-,-,-,-,-,-
190,臺北市,2016/03/18,大同,8.1,5.31,-,-,80,-,279.09,224.45,54.64,5.359,2.089,3.269,-,-,-,-,-,-,-
191,臺北市,2016/03/18,萬華,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,-
192,臺北市,2016/03/18,萬華,4.6,2.89,-,1.3,61,-,160.84,107.19,53.65,-,-,-,0.8,0.45,20.95,-,-,91.62,-
193,臺北市,2016/03/18,陽明,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
194,臺北市,2016/03/18,陽明,1.7,0.38,421.1,49.8,22,-,5.69,0.66,5,-,-,-,-,-,16.56,2.96,4.65,99.83,30.91
195,臺北市,2016/03/18,士林,-,-,-,-,-,33,-,-,-,-,-,-,-,-,-,-,-,-,-
196,臺北市,2016/03/18,士林,3.5,2.05,-,2.1,47,-,116.42,71.95,44.46,-,-,-,1,0.56,20.14,-,-,89.88,-
197,臺北市,2016/03/17,松山,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
198,臺北市,2016/03/17,松山,4.6,1.03,438.19,17.3,41,-,73.99,39.49,34.49,2.401,0.404,1.997,1.14,0.79,19.1,-,-,87.76,-
199,臺北市,2016/03/17,古亭,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
200,臺北市,2016/03/17,古亭,4.2,1.22,-,16.4,46,-,72.36,33.78,38.59,2.623,0.499,2.124,1.2,0.91,19.39,-,-,90.82,-
