序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
588,臺中市,2018/09/23,忠明,2.3,0.33,-,32,36,27,12.93,2.31,10.61,1.813,0.036,1.782,1.81,1.42,29.68,-,-,67.6,-
589,臺中市,2018/09/23,豐原,1.7,0.34,-,30.4,43,22,14.67,5.02,9.65,1.848,0.098,1.75,1.81,1.62,27.11,-,-,72.1,-
590,臺中市,2018/09/23,沙鹿,3,0.31,-,32.6,42,26,12.54,1.07,11.47,-,-,-,2.62,2.43,29.66,-,-,73.35,-
591,臺中市,2018/09/23,大里,2.9,0.42,437.43,33.8,54,23,13.96,3.12,10.84,1.888,0.105,1.782,1.71,1.37,29.3,-,-,69.49,-
592,臺中市,2018/09/22,西屯,1.9,0.26,-,26.6,36,23,13.64,2.41,11.23,1.894,0.119,1.775,2.09,0.97,28.41,0,0,68.11,0
593,臺中市,2018/09/22,忠明,1.9,0.31,-,26.9,30,18,14.03,2.44,11.59,1.809,0.093,1.716,2,1.45,29.69,-,-,63.75,-
594,臺中市,2018/09/22,豐原,2,0.27,-,29.4,38,19,12.54,2.55,9.99,1.869,0.135,1.734,1.97,1.74,27.26,-,-,67.35,-
595,臺中市,2018/09/22,沙鹿,2.1,0.25,-,26.1,34,19,13.56,1.72,11.83,-,-,-,2.54,2.31,29.66,-,-,69.99,-
596,臺中市,2018/09/22,大里,2.3,0.42,440.1,23.8,39,15,17.47,4.06,13.41,1.94,0.151,1.79,1.72,1.17,29.49,-,-,64.43,-
597,臺中市,2018/09/21,西屯,2.8,0.3,-,25.7,44,29,17.2,1.75,15.45,2.022,0.212,1.81,1.73,1.55,28.59,0,0,67.91,0
598,臺中市,2018/09/21,忠明,2.6,0.35,-,27.5,38,24,18.91,3.65,15.25,1.864,0.143,1.721,1.78,1.36,29.85,-,-,63.45,-
599,臺中市,2018/09/21,豐原,3.4,0.39,-,31.8,45,21,16.84,1.64,15.18,1.869,0.121,1.748,1.91,1.72,27.36,-,-,67.57,-
600,臺中市,2018/09/21,沙鹿,5.1,0.3,-,24.3,45,24,20.41,2.38,18.02,-,-,-,1.97,1.68,29.91,-,-,69.35,-
601,臺中市,2018/09/21,大里,3.2,0.4,439.42,25.5,51,17,18.59,3.83,14.76,2.022,0.241,1.781,1.94,1.64,29.34,-,-,67.05,-
602,臺中市,2018/09/20,西屯,4.2,0.4,-,22.4,58,34,20.53,1.99,18.54,2.013,0.209,1.804,1.89,1.62,28.22,0,0,75.39,0
603,臺中市,2018/09/20,忠明,3.9,0.38,-,25.9,47,30,19.81,2.04,17.75,1.871,0.155,1.716,1.8,1.35,29.49,-,-,70.46,-
604,臺中市,2018/09/20,豐原,2.5,0.34,-,31.2,54,33,14.17,1.91,12.26,1.89,0.14,1.75,1.93,1.7,26.93,-,-,75.07,-
605,臺中市,2018/09/20,沙鹿,4.7,0.38,-,24.8,54,34,21.49,3.33,18.16,-,-,-,1.81,1.53,29.46,-,-,75.23,-
606,臺中市,2018/09/20,大里,3.2,0.41,440.76,28.5,59,25,15.48,2.66,12.82,1.937,0.165,1.772,1.81,1.62,29.13,-,-,72.63,-
607,臺中市,2018/09/19,西屯,2.7,0.34,-,33.8,54,31,16.57,2.28,14.28,1.95,0.152,1.798,1.71,1.22,28.22,0,0,75.09,0
608,臺中市,2018/09/19,忠明,3.5,0.35,-,35.5,48,31,15.9,2.52,13.38,1.866,0.105,1.761,1.73,1.36,29.37,-,-,71.34,-
609,臺中市,2018/09/19,豐原,2.1,0.33,-,33.8,55,28,14.14,2.8,11.35,1.842,0.12,1.722,1.79,1.61,26.49,-,-,74.72,-
610,臺中市,2018/09/19,沙鹿,3.2,0.35,-,39.1,54,33,15.44,1.24,14.21,-,-,-,1.99,1.72,29.67,-,-,75.34,-
611,臺中市,2018/09/19,大里,2.9,0.47,448.2,33.5,58,25,14.53,2.35,12.17,1.96,0.172,1.788,1.48,1.21,29.14,-,-,73.31,-
612,臺中市,2018/09/18,西屯,2.7,0.23,-,27.3,39,22,10.22,1.13,9.06,1.808,0.104,1.703,2.15,1.96,28.43,0,0,77.92,0
613,臺中市,2018/09/18,忠明,1.9,0.28,-,26.4,36,19,13.75,2.28,11.47,1.703,0.045,1.66,2.13,1.6,29.41,-,-,74.66,-
614,臺中市,2018/09/18,豐原,2.6,0.26,-,24.9,41,18,10.71,1.1,9.67,1.838,0.123,1.715,1.84,1.56,27.63,-,-,75.79,-
615,臺中市,2018/09/18,沙鹿,3.2,0.21,-,29.5,40,18,10.6,1.49,9.11,-,-,-,2.55,2.28,29.7,-,-,78.63,-
616,臺中市,2018/09/18,大里,2.9,0.36,425,19.4,45,15,15.33,2.26,13.08,1.882,0.169,1.713,1.9,1.45,29.05,-,-,77.69,-
617,臺中市,2018/09/17,西屯,3.1,0.33,-,24.2,36,20,21.35,8.95,12.4,2.065,0.227,1.838,2.1,1.57,28.96,1,4.29,74.82,42.8
618,臺中市,2018/09/17,忠明,1.8,0.37,-,23.3,29,16,18.32,3.25,15.05,1.886,0.123,1.763,1.86,1.35,30.22,-,-,69.66,-
619,臺中市,2018/09/17,豐原,2.3,0.25,-,23.3,35,15,13.74,2.17,11.56,1.855,0.112,1.743,1.99,1.76,28.2,-,-,71.63,-
620,臺中市,2018/09/17,沙鹿,3.3,0.24,-,31.2,43,19,13.76,2.08,11.68,-,-,-,2.11,1.75,28.71,-,-,75.34,-
621,臺中市,2018/09/17,大里,2.6,0.36,434.33,23.9,42,9,14.89,2.69,12.2,1.914,0.15,1.764,1.92,1.5,30.2,-,-,70.32,-
622,臺中市,2018/09/16,西屯,2.8,0.47,-,17.4,49,29,23.61,6.1,17.51,2.144,0.216,1.928,1.54,1.26,28.15,0.5,5.26,75.02,23.2
623,臺中市,2018/09/16,忠明,3.4,0.5,-,18.2,43,26,21.61,4.09,17.52,1.975,0.153,1.822,1.47,1.04,29.35,-,-,70.36,-
624,臺中市,2018/09/16,豐原,2.2,0.27,-,19.6,26,11,13.23,2.57,10.66,1.838,0.084,1.754,1.86,1.49,27.03,-,-,70.11,-
625,臺中市,2018/09/16,沙鹿,3,0.34,-,22.3,37,20,15.15,1.89,13.25,-,-,-,1.7,1.25,26.97,-,-,70.99,-
626,臺中市,2018/09/16,大里,3,0.55,450.54,17.2,51,19,22.67,6.08,16.6,2.133,0.214,1.918,1.49,1,28.83,-,-,72.72,-
627,臺中市,2018/09/15,西屯,3.2,0.54,-,12.6,55,33,30.92,5.79,25.14,2.349,0.368,1.981,1.69,1.12,27.52,0,0,70.23,0
628,臺中市,2018/09/15,忠明,2.5,0.72,-,9.8,57,33,40.27,10.4,29.87,2.298,0.36,1.938,1.6,0.86,28.76,-,-,66.09,-
629,臺中市,2018/09/15,豐原,3,0.31,-,11.4,30,13,18.03,4.33,13.69,1.908,0.168,1.741,1.88,1.29,26.91,-,-,60.9,-
630,臺中市,2018/09/15,沙鹿,4.4,0.53,-,10.2,48,23,29.24,5.86,23.37,-,-,-,2.16,1.78,25.96,-,-,70.97,-
631,臺中市,2018/09/15,大里,3.6,0.86,475.93,9.9,85,29,39.14,9.8,29.34,2.578,0.471,2.107,1.26,0.9,27.8,-,-,73.67,-
632,臺中市,2018/09/14,西屯,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
633,臺中市,2018/09/14,忠明,2.7,0.45,-,33.7,52,35,24.41,7.34,17.07,1.955,0.158,1.797,1.61,1.16,30.09,-,-,68.88,-
634,臺中市,2018/09/14,豐原,2.2,0.35,-,38.7,52,29,13.29,1.54,11.75,1.925,0.13,1.795,1.81,1.43,27.61,-,-,72.22,-
635,臺中市,2018/09/14,沙鹿,2.6,0.32,-,28.3,51,27,17.21,3.03,14.18,-,-,-,2.28,1.97,27.38,-,-,72.87,-
636,臺中市,2018/09/14,大里,3.8,0.53,446.72,38.2,72,-,20.68,4.07,16.6,2.028,0.235,1.793,1.75,1.48,29.65,-,-,70.36,-
637,臺中市,2018/09/13,西屯,3.2,0.28,-,34.1,52,30,13.74,1.88,11.85,1.921,0.134,1.787,1.71,1.55,28.59,0,0,77.74,0
638,臺中市,2018/09/13,忠明,3.2,0.36,-,37.4,47,29,16.92,2.25,14.67,1.904,0.119,1.785,1.65,1.3,29.68,-,-,73.63,-
639,臺中市,2018/09/13,豐原,3.1,0.32,-,36.2,51,24,11.97,0.69,11.25,1.963,0.161,1.803,1.8,1.61,27.41,-,-,76.1,-
640,臺中市,2018/09/13,沙鹿,4.2,0.26,-,33.5,44,-,14.42,1.65,12.75,-,-,-,1.64,1.49,27.78,-,-,79.29,-
641,臺中市,2018/09/13,大里,2.7,0.4,433.17,39,61,25,14.41,1.79,12.62,1.976,0.156,1.82,1.92,1.51,29.62,-,-,74.55,-
642,臺中市,2018/09/12,西屯,1.4,0.26,-,35.3,46,25,13.07,1.2,11.87,1.9,0.124,1.776,2.06,1.81,27.8,0,0,79.91,0
643,臺中市,2018/09/12,忠明,2.6,0.3,-,36.3,41,19,13.35,1.05,12.31,1.873,0.096,1.778,1.82,1.43,28.74,-,-,76.84,-
644,臺中市,2018/09/12,豐原,2,0.25,-,28.2,37,21,11.09,2.54,8.55,1.945,0.113,1.832,1.81,1.61,26.78,-,-,77.75,-
645,臺中市,2018/09/12,沙鹿,2.2,0.2,-,38.8,39,15,10.47,0.77,9.66,-,-,-,2.87,2.63,26.38,-,-,81.34,-
646,臺中市,2018/09/12,大里,2.3,0.38,433,32.8,46,14,14.51,2.02,12.49,1.985,0.142,1.844,1.71,1.37,28.95,-,-,76.21,-
647,臺中市,2018/09/11,西屯,1.1,0.31,-,31.4,41,21,15.58,1.35,14.25,2.003,0.221,1.782,2.03,1.73,27.84,0,0,76.86,0
648,臺中市,2018/09/11,忠明,3.2,0.35,-,31.1,33,19,15.72,1.28,14.44,1.9,0.137,1.763,1.64,1.29,28.86,-,-,73.35,-
649,臺中市,2018/09/11,豐原,4.7,0.32,-,32.8,39,21,13.32,2.26,11.06,2.015,0.205,1.81,2.25,1.88,27.3,-,-,73.32,-
650,臺中市,2018/09/11,沙鹿,4.8,0.3,-,29.6,42,16,18.93,2.62,16.31,-,-,-,1.86,1.69,25.94,-,-,77.73,-
651,臺中市,2018/09/11,大里,2.8,0.46,430.9,29.8,51,16,17.23,2.09,15.15,2.013,0.178,1.835,1.77,1.55,28.6,-,-,75.69,-
652,臺中市,2018/09/10,西屯,1.4,0.22,-,43.5,22,9,7.52,0.53,7.01,1.78,0.056,1.724,4.18,3.77,26.3,0,0,72.37,0
653,臺中市,2018/09/10,忠明,2,0.29,-,41.2,12,7,10.84,1,9.8,1.785,0.066,1.72,2.51,2,27.22,-,-,69.39,-
654,臺中市,2018/09/10,豐原,2,0.21,-,38.1,16,8,6.53,0.82,5.69,1.87,0.082,1.788,2.17,1.79,25.68,-,-,71.87,-
655,臺中市,2018/09/10,沙鹿,2,0.19,-,46,25,6,8.12,1.27,6.85,-,-,-,5.94,5.54,24.43,-,-,74.22,-
656,臺中市,2018/09/10,大里,2.2,0.34,412.95,40.7,19,4,13.87,1.5,12.37,1.862,0.104,1.758,2.14,1.72,28.07,-,-,67.64,-
657,臺中市,2018/09/09,西屯,2,0.19,-,35.7,18,8,5.33,0.28,5.17,1.769,0.039,1.73,4.76,4.37,25.86,0,0,76.58,0
658,臺中市,2018/09/09,忠明,1,0.21,-,32.9,13,9,8.74,1.22,7.5,1.765,0.02,1.745,2.77,2.02,26.93,-,-,72.89,-
659,臺中市,2018/09/09,豐原,1.7,0.19,-,32.4,13,7,6.24,1.23,5.01,1.823,0.032,1.791,2.39,2.02,25,-,-,76.92,-
660,臺中市,2018/09/09,沙鹿,1.3,0.18,-,37.2,21,5,8.95,1.92,7.03,-,-,-,6.26,5.7,23.86,-,-,78.06,-
661,臺中市,2018/09/09,大里,1.8,0.29,417.35,31.3,21,6,11.02,2.05,8.97,1.863,0.068,1.795,2.76,2.17,27.56,-,-,72.99,-
662,臺中市,2018/09/08,西屯,1.5,0.28,-,32.3,30,17,12.2,1.71,10.48,1.91,0.108,1.803,2.31,2.05,27.13,0,0,79.66,0
663,臺中市,2018/09/08,忠明,1.9,0.34,-,31.6,22,18,14.6,3.56,11.04,1.901,0.068,1.835,1.82,1.32,28.01,-,-,77.21,-
664,臺中市,2018/09/08,豐原,2,0.28,-,30.8,26,17,10.32,1.93,8.39,1.849,0.055,1.795,1.73,1.57,26.19,-,-,76.92,-
665,臺中市,2018/09/08,沙鹿,1.5,0.32,-,33.9,29,14,14.43,1.73,12.7,-,-,-,3.02,2.79,25.77,-,-,77.99,-
666,臺中市,2018/09/08,大里,2.5,0.38,430.28,29.4,33,-,14.42,2.51,11.91,1.958,0.126,1.832,1.75,1.31,27.95,-,-,77.67,-
667,臺中市,2018/09/07,西屯,2.7,0.29,-,26.4,32,17,14.21,2,12.24,1.89,0.132,1.758,1.6,1.55,28.18,1.75,4.31,75.56,19
668,臺中市,2018/09/07,忠明,2.1,0.29,-,28.2,24,17,14.24,3.8,10.43,1.83,0.063,1.767,1.79,1.36,29.09,-,-,72.95,-
669,臺中市,2018/09/07,豐原,3.1,0.27,-,30.2,33,19,11.49,2.3,9.18,1.888,0.091,1.796,1.77,1.53,26.99,-,-,75.72,-
670,臺中市,2018/09/07,沙鹿,2.4,0.26,-,28.3,31,14,13.15,1.28,11.88,-,-,-,1.88,1.69,27,-,-,74.33,-
671,臺中市,2018/09/07,大里,2.2,0.34,433.74,27.2,37,-,14.83,2.35,12.48,1.973,0.149,1.824,1.8,1.29,28.56,-,-,77.51,-
672,臺中市,2018/09/06,西屯,3,0.31,-,25.6,38,24,15.36,1.53,13.8,1.956,0.165,1.792,1.75,1.35,28.23,0,0,75.74,0
673,臺中市,2018/09/06,忠明,3.3,0.41,-,25.4,36,22,18.95,3.91,15.04,1.896,0.095,1.802,1.61,1.24,29.05,-,-,73.79,-
674,臺中市,2018/09/06,豐原,2.1,0.33,-,25.9,40,20,12.68,2.4,10.28,1.958,0.138,1.82,1.45,1.22,27.25,-,-,75.35,-
675,臺中市,2018/09/06,沙鹿,3.7,0.29,-,30.9,39,21,15.21,2.08,13.13,-,-,-,1.74,1.55,27.3,-,-,74.67,-
676,臺中市,2018/09/06,大里,4,0.44,444.86,25.3,45,16,18.19,4.01,14.17,2.006,0.173,1.834,1.67,1.29,29,-,-,74.55,-
677,臺中市,2018/09/05,西屯,2.8,0.34,-,32.3,45,26,16.7,1.05,15.66,1.957,0.182,1.775,1.73,1.46,28.83,0,0,76.33,0
678,臺中市,2018/09/05,忠明,3.5,0.35,-,35.1,36,23,15.59,2.38,13.21,1.905,0.11,1.797,1.78,1.28,30.23,-,-,73.18,-
679,臺中市,2018/09/05,豐原,2.2,0.28,-,37.1,36,20,9.55,1.11,8.42,1.911,0.118,1.793,1.99,1.71,27.38,-,-,76.21,-
680,臺中市,2018/09/05,沙鹿,2.8,0.24,-,38.1,40,22,12.1,1.12,10.97,-,-,-,1.8,1.6,27.54,-,-,75.76,-
681,臺中市,2018/09/05,大里,2.2,0.37,425.75,35,43,13,15.45,2.52,12.94,1.967,0.138,1.829,1.73,1.38,29.54,-,-,74.42,-
682,臺中市,2018/09/04,西屯,1.8,0.2,-,28.4,36,19,10.51,1.42,9.11,1.847,0.095,1.753,2.7,2.49,28.9,0,0,72.76,0
683,臺中市,2018/09/04,忠明,2.2,0.25,-,28.8,28,17,13.39,3.44,9.95,1.777,0.069,1.708,2.18,1.76,30.81,-,-,68.43,-
684,臺中市,2018/09/04,豐原,2.6,0.26,-,30.3,36,16,10.62,1.8,8.82,1.935,0.166,1.769,3.7,3.29,28.64,-,-,66.82,-
685,臺中市,2018/09/04,沙鹿,2,0.21,-,29.4,34,16,10.89,1.24,9.63,-,-,-,3.15,2.93,28.85,-,-,73.89,-
686,臺中市,2018/09/04,大里,2.1,0.28,414.28,26.6,35,-,11.33,3.53,7.8,1.869,0.099,1.77,2.42,2.13,29.97,-,-,69.72,-
687,臺中市,2018/09/03,西屯,2.6,0.21,-,18.7,30,14,10.92,1.86,9.05,1.895,0.106,1.789,2.46,2.24,28.27,0,0,71.26,0
688,臺中市,2018/09/03,忠明,2.2,0.24,-,18.6,25,14,13.53,4.75,8.78,1.832,0.071,1.761,2.1,1.78,30.1,-,-,67.72,-
689,臺中市,2018/09/03,豐原,2.7,0.58,-,25.2,29,16,10.05,2.59,7.46,1.92,0.15,1.77,3.16,2.84,27.78,-,-,67.12,-
690,臺中市,2018/09/03,沙鹿,2,0.2,-,20,27,11,10.95,2.1,8.85,-,-,-,3.09,2.73,29.18,-,-,73.66,-
691,臺中市,2018/09/03,大里,1.9,0.29,421.4,18.6,29,9,11.91,3.39,8.53,1.908,0.087,1.821,2.35,2.02,29.24,-,-,70.04,-
692,臺中市,2018/09/01,西屯,2.9,0.3,-,23.7,34,17,17.15,5.94,11.21,2.135,0.162,1.973,1.43,1.15,28.14,0,0,74.39,0
693,臺中市,2018/09/01,忠明,2.4,0.37,-,23.1,30,16,16.16,4.66,11.5,2.104,0.145,1.959,1.48,0.98,29.76,-,-,71.18,-
694,臺中市,2018/09/01,豐原,4,0.39,-,20.2,39,21,15.35,2.49,12.87,1.983,0.124,1.858,1.56,1.39,26.43,-,-,76.26,-
695,臺中市,2018/09/01,沙鹿,5.6,0.32,-,21.9,31,13,18.07,4.46,13.61,-,-,-,1.57,1.3,29.14,-,-,73.91,-
696,臺中市,2018/09/01,大里,3,0.4,429.55,26,40,14,13.77,2.33,11.44,2.185,0.14,2.045,1.79,1.35,28.78,-,-,73.27,-
697,臺南市,2018/09/30,新營,3.1,0.32,-,55.7,69,34,12.2,0.57,11.56,2.108,0.094,2.014,2.22,1.9,26.62,0,0,62.58,0
698,臺南市,2018/09/30,善化,2.8,0.32,428.77,55.1,67,29,14.8,1.14,13.66,-,-,-,2.64,2.32,26.44,-,-,66.62,-
699,臺南市,2018/09/30,安南,3.2,0.34,-,66.8,72,30,11.59,0.56,10.96,2.207,0.084,2.123,2.44,2.05,26.96,-,-,57.84,-
700,臺南市,2018/09/30,臺南,3.5,0.43,-,64.2,75,29,13.76,1.02,12.74,2.105,0.116,1.989,2.53,1.94,27.17,-,-,60.82,-
701,臺南市,2018/09/29,新營,2.7,0.24,-,49,67,20,8.07,0.45,7.56,1.92,0.048,1.872,3.96,3.69,26.69,0,0,63.93,0
702,臺南市,2018/09/29,善化,1.2,0.22,411.82,49.2,61,17,10.04,1.46,8.58,-,-,-,6.29,6.21,26.81,-,-,67.03,-
703,臺南市,2018/09/29,安南,2.1,0.25,-,54.4,82,17,9.06,0.93,8.13,2.03,0.044,1.986,4.7,3.95,27.14,-,-,57.88,-
704,臺南市,2018/09/29,臺南,2.2,0.3,-,50.5,87,19,11.5,1.6,9.9,1.952,0.078,1.874,4.13,3.43,27.4,-,-,60.78,-
705,臺南市,2018/09/28,新營,2,0.21,-,35.2,54,15,6.81,0.6,6.13,1.885,0.044,1.841,3.5,3.19,27.14,0,0,75.83,0
706,臺南市,2018/09/28,善化,1.1,0.19,408.8,35.1,48,13,9.59,1.08,8.49,-,-,-,4.93,4.84,27.46,-,-,76.69,-
707,臺南市,2018/09/28,安南,2.1,0.22,-,40.8,59,14,9.36,1.12,8.24,2.018,0.045,1.973,3.66,3.06,27.42,-,-,72.58,-
708,臺南市,2018/09/28,臺南,2.2,0.27,-,37.4,68,13,11.33,1.62,9.71,1.952,0.089,1.862,3.33,2.81,27.61,-,-,74.24,-
709,臺南市,2018/09/27,新營,2.3,0.25,-,36.7,57,18,9.82,0.64,9.12,1.914,0.059,1.854,3.17,2.94,27.67,0,0,72.93,0
710,臺南市,2018/09/27,善化,1.6,0.23,412.63,35.7,57,14,10.29,1.44,8.84,-,-,-,4.59,4.32,27.87,-,-,74.43,-
711,臺南市,2018/09/27,安南,2.3,0.25,-,42.1,67,15,10.17,0.86,9.3,2.053,0.063,1.99,3.37,2.78,28,-,-,69.55,-
712,臺南市,2018/09/27,臺南,2.4,0.29,-,38.8,64,15,11.62,1.84,9.77,1.988,0.109,1.879,3.06,2.46,28.09,-,-,71.87,-
713,臺南市,2018/09/26,新營,2.4,0.28,-,40.1,69,22,9.54,0.57,8.9,1.926,0.055,1.871,3.23,2.93,27.43,0,0,73.85,0
714,臺南市,2018/09/26,善化,1.6,0.24,413.88,38.4,60,14,10.1,0.46,9.73,-,-,-,4.19,3.99,27.54,-,-,77.16,-
715,臺南市,2018/09/26,安南,1.6,0.27,-,44.1,77,18,10.51,0.59,9.85,2.082,0.06,2.022,3.22,2.76,27.79,-,-,71.13,-
716,臺南市,2018/09/26,臺南,2.6,0.31,-,41.4,66,19,11.49,2,9.49,2.003,0.111,1.892,3.04,2.5,28.09,-,-,72.8,-
717,臺南市,2018/09/25,新營,2.8,0.27,-,36.1,64,20,10.79,1.05,9.73,1.958,0.057,1.902,1.91,1.68,28.54,0,0,71.8,0
718,臺南市,2018/09/25,善化,3,0.28,424.2,34.7,46,18,11.1,0.17,11.14,-,-,-,2.03,1.59,27.95,-,-,78.13,-
719,臺南市,2018/09/25,安南,3,0.34,-,41.6,61,19,14.5,1.62,12.85,2.143,0.097,2.046,2.12,1.71,28.83,-,-,71.03,-
720,臺南市,2018/09/25,臺南,3.2,0.38,-,41.4,47,20,12.45,1.49,10.96,2.019,0.108,1.911,2.22,1.71,29,-,-,72.7,-
721,臺南市,2018/09/24,新營,2.3,0.25,-,29.4,61,24,8.78,0.93,7.84,1.928,0.051,1.876,2.52,2.17,28.97,0,0,74.53,0
722,臺南市,2018/09/24,善化,-,0.27,446.5,20.1,67,23,-,-,-,-,-,-,2.24,1.84,27.61,-,-,83.36,-
723,臺南市,2018/09/24,安南,3.6,0.27,-,35.9,66,24,9.09,1.03,8.05,2.062,0.055,2.007,2.76,2.34,29.41,-,-,74.18,-
724,臺南市,2018/09/24,臺南,2.6,0.31,-,33.9,56,22,9.56,1.1,8.45,1.963,0.08,1.882,2.44,2.01,29.3,-,-,75.93,-
725,臺南市,2018/09/23,新營,2.7,0.25,-,28.6,52,33,9.34,0.74,8.55,1.978,0.071,1.907,1.8,1.4,29.69,0,0,75.11,0
726,臺南市,2018/09/23,善化,1.7,0.21,429.87,32.4,41,27,7.26,0.78,6.47,-,-,-,1.84,1.63,29.88,-,-,76.85,-
727,臺南市,2018/09/23,安南,2.8,0.25,-,37.8,49,30,8.31,0.76,7.46,2.01,0.052,1.959,2.38,2.01,30.07,-,-,73.9,-
728,臺南市,2018/09/23,臺南,2.8,0.24,-,39.6,42,25,7.3,1.53,5.77,1.873,0.065,1.808,2.01,1.63,29.94,-,-,75.36,-
729,臺南市,2018/09/22,新營,2.3,0.23,-,25.7,45,23,9.31,0.82,8.43,1.95,0.063,1.887,2.05,1.81,30.17,0,0,69.33,0
730,臺南市,2018/09/22,善化,2.3,0.18,424.13,28.3,39,15,9.39,0.89,8.47,-,-,-,2.65,2.56,30.32,-,-,72.75,-
731,臺南市,2018/09/22,安南,2.9,0.27,-,30.3,42,21,12.01,2.48,9.53,2.079,0.091,1.989,2.3,1.95,30.37,-,-,67.64,-
732,臺南市,2018/09/22,臺南,3.1,0.31,-,29.8,39,21,12.43,1.74,10.69,1.967,0.113,1.855,2.42,1.81,30.47,-,-,68.38,-
733,臺南市,2018/09/21,新營,2.7,0.22,-,28.6,41,23,8.55,1.3,7.25,1.951,0.063,1.888,1.68,1.26,29.8,0,0,71.23,0
734,臺南市,2018/09/21,善化,3.3,0.17,432.72,26.7,37,19,11.13,2.15,8.97,-,-,-,1.57,1.38,29.48,-,-,75.28,-
735,臺南市,2018/09/21,安南,2.6,0.21,-,30.1,42,18,11.73,2.62,9.1,2.083,0.11,1.973,2.09,1.92,30.05,-,-,68.42,-
736,臺南市,2018/09/21,臺南,3.2,0.29,-,29,35,18,11.44,1.48,9.96,1.967,0.118,1.849,1.61,1.29,30.05,-,-,69.57,-
737,臺南市,2018/09/20,新營,2.1,0.2,-,27.2,45,22,8.15,1.02,7.13,2.033,0.056,1.977,1.66,1.24,29.71,0,0,72.98,0
738,臺南市,2018/09/20,善化,1.6,0.17,431.73,23.8,39,14,10.01,2.61,7.4,-,-,-,1.81,1.54,29.53,-,-,75.25,-
739,臺南市,2018/09/20,安南,2.4,0.2,-,31.4,35,15,7.21,1.28,5.91,2.015,0.101,1.914,2.17,1.92,30.18,-,-,67.47,-
740,臺南市,2018/09/20,臺南,2.2,0.21,-,33.4,29,14,6.15,1.1,5.04,1.833,0.062,1.771,1.74,1.46,29.9,-,-,70.75,-
741,臺南市,2018/09/19,新營,1.9,0.24,-,28.7,46,21,7.51,0.66,6.8,2.037,0.053,1.983,1.81,1.48,29.76,0,0,74.97,0
742,臺南市,2018/09/19,善化,1.8,0.2,429.6,26.4,38,15,8.1,0.94,7.14,-,-,-,2.37,2.26,29.32,-,-,78.58,-
743,臺南市,2018/09/19,安南,1.4,0.21,-,37.8,43,21,7.5,1.32,6.18,1.996,0.099,1.897,2.35,2.01,29.6,-,-,74.92,-
744,臺南市,2018/09/19,臺南,2.8,0.21,-,35.5,38,20,7.47,1.91,5.56,1.853,0.078,1.775,1.71,1.48,29.41,-,-,77.77,-
745,臺南市,2018/09/18,新營,1.9,0.23,-,26.4,55,26,8.53,0.93,7.63,1.864,0.046,1.818,2.36,2.1,29.73,0,0,78.92,0
746,臺南市,2018/09/18,善化,2.2,0.21,421,27.3,46,21,7.65,1.12,6.52,-,-,-,3.22,3.01,29.75,-,-,79.92,-
747,臺南市,2018/09/18,安南,2.3,0.22,-,34.1,47,22,9.52,2.66,6.86,2.011,0.052,1.96,2.61,2.25,30.06,-,-,77.75,-
748,臺南市,2018/09/18,臺南,2.5,0.26,-,33.9,45,18,7.94,1.25,6.7,1.901,0.084,1.817,2.52,2.07,29.86,-,-,78.55,-
749,臺南市,2018/09/17,新營,2.6,0.33,-,26.1,51,21,12.65,1.73,10.91,2.143,0.082,2.06,1.46,1.07,29.5,0,0,80.1,0
750,臺南市,2018/09/17,善化,2.3,0.23,433.33,22.9,36,11,8,1.22,6.81,-,-,-,1.82,1.57,29.23,-,-,81.56,-
751,臺南市,2018/09/17,安南,2.8,0.37,-,28.2,46,16,15.6,3.18,12.43,2.179,0.144,2.035,2.27,1.97,29.77,-,-,78.43,-
752,臺南市,2018/09/17,臺南,2.9,0.36,-,24,46,15,12.5,2.65,9.86,1.984,0.112,1.872,1.83,1.45,29.65,-,-,79.33,-
753,臺南市,2018/09/16,新營,3.2,0.3,-,25.6,47,20,9.66,1.26,8.39,2.181,0.076,2.105,1.31,1.09,29.02,0,0,77.45,0
754,臺南市,2018/09/16,善化,2.2,0.2,423.83,19.9,31,10,7.83,1.17,6.68,-,-,-,1.82,1.38,28.86,-,-,79.47,-
755,臺南市,2018/09/16,安南,2.2,0.23,-,25.5,39,9,10.15,1.39,8.75,2.057,0.089,1.967,2.39,2.05,29.75,-,-,75.39,-
756,臺南市,2018/09/16,臺南,2.6,0.28,-,19.8,47,11,10.18,1.9,8.28,1.938,0.096,1.842,1.95,1.59,29.7,-,-,75.33,-
757,臺南市,2018/09/15,新營,2.8,0.41,-,14.6,75,38,16.34,1.94,14.41,2.497,0.156,2.34,1.21,0.61,28.1,0,0,84.31,0
