序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
95,臺北市,2007/02/13,陽明,3.2,0.45,397.27,69.0,82,66,-,11.61,1.55,10.05,-,-,-,16.99,-,76.13,72.0,-
96,臺北市,2007/02/13,士林,6.5,1.38,-,27.3,69,96,72.0,77.57,30.44,47.14,-,-,-,20.55,-,72.37,102.0,-
97,臺北市,2007/02/12,松山,6.8,0.95,400.93,20.8,29,72,43.0,62.18,22.5,39.68,2.408,0.429,1.98,19.92,-,74.21,61.0,-
98,臺北市,2007/02/12,古亭,6.7,1.08,-,19.2,26,73,49.0,59.28,20.22,39.06,2.085,0.447,1.64,19.63,-,72.92,62.0,-
99,臺北市,2007/02/12,中山,7.6,1.2,-,20.7,36,70,41.0,73.07,32.5,40.57,2.453,0.465,1.99,20.56,-,62.95,60.0,-
100,臺北市,2007/02/12,萬華,6.5,1.11,-,23.0,33,69,54.0,57.33,15.25,42.08,-,-,-,20.94,-,72.92,60.0,-
101,臺北市,2007/02/12,陽明,3.0,0.4,392.25,54.2,59,45,34.0,9.17,1.22,7.95,-,-,-,13.72,-,84.16,61.0,-
102,臺北市,2007/02/12,士林,4.9,0.7,-,31.5,45,75,38.0,35.77,7.29,28.48,-,-,-,19.91,-,71.74,62.0,-
103,臺北市,2007/02/11,松山,11.5,0.84,398.61,23.5,28,118,76.0,38.34,5.57,32.76,2.138,0.218,1.92,17.28,-,72.36,84.0,-
104,臺北市,2007/02/11,古亭,10.1,0.77,-,28.7,35,116,84.0,29.23,4.45,24.78,2.048,0.149,1.9,16.7,-,72.73,83.0,-
105,臺北市,2007/02/11,中山,10.4,0.88,-,29.8,33,112,85.0,39.3,6.97,32.33,2.155,0.22,1.94,17.67,-,61.1,81.0,-
106,臺北市,2007/02/11,萬華,10.5,0.87,-,29.2,36,111,79.0,35.62,6.22,29.4,-,-,-,18.18,-,71.17,80.0,-
107,臺北市,2007/02/11,陽明,8.7,0.52,397.09,53.7,58,74,55.0,7.39,1.2,6.18,-,-,-,9.89,-,84.9,62.0,-
108,臺北市,2007/02/11,士林,10.2,0.64,-,43.7,49,115,75.0,17.48,1.76,15.72,-,-,-,17.38,-,67.66,82.0,-
109,臺北市,2007/02/10,松山,6.8,0.94,403.31,15.6,22,96,63.0,42.04,7.69,34.36,2.219,0.304,1.92,17.53,-,83.17,73.0,-
110,臺北市,2007/02/10,古亭,7.2,0.99,-,13.9,19,95,72.0,42.47,10.75,31.72,-,-,-,17.11,-,82.26,72.0,-
111,臺北市,2007/02/10,中山,6.7,1.14,-,14.9,23,95,71.0,52.33,17.23,35.1,2.334,0.317,2.02,17.89,-,71.46,72.0,-
112,臺北市,2007/02/10,萬華,6.6,1.01,-,15.0,22,91,70.0,40.31,7.56,32.75,-,-,-,18.27,-,82.55,70.0,-
113,臺北市,2007/02/10,陽明,4.9,0.56,402.03,36.3,39,26,19.0,6.98,0.78,6.18,-,-,-,11.78,-,84.9,37.0,-
114,臺北市,2007/02/10,士林,5.1,0.85,-,17.6,26,107,73.0,28.76,3.39,25.37,-,-,-,17.32,-,81.53,78.0,-
115,臺北市,2007/02/09,松山,8.8,1.04,418.15,20.7,42,88,54.0,75.18,27.69,47.49,2.634,0.564,2.07,21.17,-,75.91,69.0,-
116,臺北市,2007/02/09,古亭,8.9,0.94,-,17.0,37,82,57.0,63.38,17.98,45.39,2.223,0.411,1.81,20.78,-,74.54,66.0,-
117,臺北市,2007/02/09,中山,11.8,1.36,-,13.8,37,83,64.0,94.55,38.61,55.94,2.862,0.666,2.2,21.64,-,64.9,66.0,-
118,臺北市,2007/02/09,萬華,10.9,1.21,-,19.1,41,82,62.0,79.9,28.6,51.3,-,-,-,22.29,-,73.71,66.0,-
119,臺北市,2007/02/09,陽明,2.5,0.2,390.51,49.0,55,20,15.0,5.33,0.95,4.37,-,-,-,17.71,-,72.88,53.0,-
120,臺北市,2007/02/09,士林,5.7,1.08,-,20.2,51,107,64.0,67.57,27.54,40.03,-,-,-,20.48,-,76.61,78.0,-
121,臺北市,2007/02/08,松山,7.5,1.22,419.21,13.4,30,66,35.0,99.73,52.24,47.48,2.905,0.689,2.22,22.7,-,71.29,58.0,-
122,臺北市,2007/02/08,古亭,4.4,1.57,-,16.6,44,63,38.0,97.28,48.69,48.59,-,-,-,22.47,-,65.72,70.0,-
123,臺北市,2007/02/08,中山,6.0,2.39,-,9.5,24,77,46.0,160.62,106.05,54.57,3.902,1.209,2.69,22.87,-,60.63,64.0,-
124,臺北市,2007/02/08,萬華,6.7,2.13,-,22.4,55,90,63.0,129.8,74.38,55.42,-,-,-,23.26,-,69.38,72.0,-
125,臺北市,2007/02/08,陽明,3.0,0.19,388.6,42.9,51,15,12.0,6.87,1.01,5.86,-,-,-,17.78,-,70.47,63.0,-
126,臺北市,2007/02/08,士林,3.8,1.01,-,15.9,35,74,37.0,69.09,36.06,33.03,-,-,-,20.53,-,75.76,62.0,-
127,臺北市,2007/02/07,松山,3.7,1.44,427.71,18.8,46,73,38.0,108.57,53.28,55.29,3.172,0.829,2.34,21.98,-,69.87,67.0,-
128,臺北市,2007/02/07,古亭,5.9,1.45,-,25.1,62,71,49.0,87.41,35.88,51.53,-,-,-,21.4,-,66.96,68.0,-
129,臺北市,2007/02/07,中山,6.1,2.02,-,14.8,45,91,60.0,144.52,76.67,67.85,3.43,1.016,2.41,21.83,-,61.88,70.0,-
130,臺北市,2007/02/07,萬華,7.5,1.96,-,28.3,75,89,62.0,120.76,62.11,58.66,-,-,-,22.04,-,70.89,82.0,-
131,臺北市,2007/02/07,陽明,2.6,0.26,390.13,49.3,66,21,16.0,9.33,1.12,8.19,-,-,-,16.46,-,77.59,69.0,-
132,臺北市,2007/02/07,士林,4.0,1.11,-,23.3,55,86,53.0,71.83,27.59,44.24,-,-,-,20.14,-,75.09,68.0,-
133,臺北市,2007/02/06,松山,4.9,1.01,417.83,15.1,28,63,36.0,93.68,54.5,39.18,2.673,0.513,2.16,19.91,-,75.31,56.0,-
134,臺北市,2007/02/06,古亭,3.3,1.1,-,13.7,30,66,38.0,73.22,27.03,46.2,2.156,0.481,1.68,19.7,-,73.47,58.0,-
135,臺北市,2007/02/06,中山,5.4,1.38,-,9.7,22,68,43.0,108.41,63.2,45.21,2.814,0.64,2.18,20.2,-,65.67,59.0,-
136,臺北市,2007/02/06,萬華,3.2,1.33,-,15.7,35,59,34.0,80.75,36.13,44.62,-,-,-,20.82,-,74.49,54.0,-
137,臺北市,2007/02/06,陽明,3.2,0.18,386.98,41.1,43,16,12.0,6.49,1.13,5.35,-,-,-,15.66,-,78.7,44.0,-
138,臺北市,2007/02/06,士林,3.3,0.91,-,22.7,37,68,36.0,59.76,28.38,31.38,-,-,-,19.23,-,75.67,59.0,-
139,臺北市,2007/02/05,松山,7.8,1.09,420.36,13.7,36,78,43.0,97.65,48.24,49.41,2.891,0.626,2.27,18.64,-,70.25,64.0,-
140,臺北市,2007/02/05,古亭,8.1,1.33,-,14.4,36,82,53.0,96.02,45.8,50.21,2.422,0.688,1.73,18.55,-,65.21,66.0,-
141,臺北市,2007/02/05,中山,9.0,1.45,-,11.0,25,77,47.0,115.21,62.38,52.83,2.912,0.71,2.2,19.43,-,56.98,64.0,-
142,臺北市,2007/02/05,萬華,8.3,1.46,-,16.1,37,84,53.0,101.62,53.04,48.58,-,-,-,19.94,-,64.33,67.0,-
143,臺北市,2007/02/05,陽明,2.0,0.22,388.53,48.9,58,25,18.0,4.23,0.8,3.39,-,-,-,14.31,-,64.22,50.0,-
144,臺北市,2007/02/05,士林,4.9,0.91,-,17.9,40,76,38.0,65.78,29.94,35.84,-,-,-,18.51,-,66.13,63.0,-
145,臺北市,2007/02/04,松山,4.7,0.63,398.9,12.3,27,48,27.0,51.23,19.96,31.27,2.335,0.278,2.06,17.97,-,69.86,48.0,-
146,臺北市,2007/02/04,古亭,2.7,0.73,-,13.8,31,45,27.0,50.31,19.97,30.34,2.002,0.266,1.74,17.92,-,65.79,45.0,-
147,臺北市,2007/02/04,中山,3.9,0.72,-,12.6,29,49,28.0,50.92,16.65,34.27,2.307,0.295,2.01,19.24,-,56.29,49.0,-
148,臺北市,2007/02/04,萬華,2.7,0.89,-,18.5,43,50,29.0,62.37,28.21,34.15,-,-,-,19.38,-,65.35,50.0,-
149,臺北市,2007/02/04,陽明,2.7,0.18,387.65,40.6,42,22,15.0,4.45,1.19,3.24,-,-,-,12.09,-,82.69,36.0,-
150,臺北市,2007/02/04,士林,3.2,0.56,-,28.6,40,49,25.0,36.5,16.03,20.46,-,-,-,18.91,-,64.52,49.0,-
151,臺北市,2007/02/03,松山,8.1,0.62,397.39,12.9,26,56,29.0,53.79,19.93,33.86,2.241,0.264,1.98,15.28,-,63.8,53.0,-
152,臺北市,2007/02/03,古亭,3.6,0.61,-,22.4,31,51,28.0,40.3,13.72,26.59,1.965,0.196,1.77,15.62,-,58.02,50.0,-
153,臺北市,2007/02/03,中山,5.6,0.78,-,14.4,26,58,32.0,57.05,22.26,34.79,2.261,0.312,1.95,16.16,-,51.02,54.0,-
154,臺北市,2007/02/03,萬華,3.7,0.75,-,20.3,34,50,28.0,52.47,20.99,31.47,-,-,-,16.8,-,59.36,50.0,-
155,臺北市,2007/02/03,陽明,4.8,0.21,389.7,43.3,45,30,19.0,4.27,0.82,3.43,-,-,-,8.71,-,82.14,40.0,-
156,臺北市,2007/02/03,士林,5.9,0.42,-,31.9,41,53,25.0,20.81,2.73,18.06,-,-,-,15.85,-,58.5,52.0,-
157,臺北市,2007/02/02,松山,8.6,0.61,395.88,17.6,36,90,41.0,41.19,9.69,31.5,2.203,0.227,1.98,13.23,-,59.82,70.0,-
158,臺北市,2007/02/02,古亭,7.8,0.66,-,18.1,32,84,43.0,40.01,12.89,27.12,1.955,0.194,1.76,12.54,-,60.01,67.0,-
159,臺北市,2007/02/02,中山,9.3,0.89,-,11.1,23,87,47.0,59.93,23.38,36.55,2.285,0.331,1.96,13.68,-,48.71,68.0,-
160,臺北市,2007/02/02,萬華,7.3,0.7,-,24.7,43,76,40.0,34.12,8.31,25.81,-,-,-,13.92,-,59.59,63.0,-
161,臺北市,2007/02/02,陽明,8.2,0.32,392.91,44.0,49,58,32.0,5.83,1.46,4.37,-,-,-,5.68,-,80.69,54.0,-
162,臺北市,2007/02/02,士林,8.6,0.53,-,30.8,46,90,42.0,24.84,4.59,20.25,-,-,-,12.69,-,58.36,70.0,-
163,臺北市,2007/02/01,松山,8.4,0.94,413.72,17.8,39,122,68.0,72.11,36.9,35.22,2.582,0.406,2.18,13.96,-,68.07,86.0,-
164,臺北市,2007/02/01,古亭,6.9,0.77,-,17.2,31,114,78.0,44.42,14.04,30.38,1.935,0.205,1.73,13.37,-,66.77,82.0,-
165,臺北市,2007/02/01,中山,8.4,0.95,-,10.8,23,118,67.0,60.62,22.28,38.34,2.336,0.353,1.98,14.42,-,56.31,84.0,-
166,臺北市,2007/02/01,萬華,6.2,0.82,-,20.1,40,107,64.0,46.9,15.55,31.36,-,-,-,14.88,-,66.48,78.0,-
167,臺北市,2007/02/01,陽明,8.7,0.39,395.82,51.6,56,93,56.0,7.75,1.43,6.32,-,-,-,7.15,-,81.88,72.0,-
168,臺北市,2007/02/01,士林,7.8,0.82,-,24.6,46,123,67.0,42.3,14.65,27.66,-,-,-,13.72,-,65.96,86.0,-
169,新北市,2007/02/28,板橋,3.3,0.52,-,26.9,34,25,11.0,25.47,3.04,22.43,1.888,0.185,1.7,20.69,-,74.65,31.0,-
170,新北市,2007/02/28,三重,3.3,1.16,-,-,-,45,-,71.36,36.33,35.04,2.446,0.558,1.89,21.18,-,65.9,45.0,-
171,新北市,2007/02/28,菜寮,4.3,0.47,-,31.8,36,27,9.0,22.89,2.6,20.29,-,-,-,21.53,-,69.58,34.0,-
172,新北市,2007/02/28,永和,2.5,0.63,-,30.1,37,24,14.0,26.06,7.67,18.39,-,-,-,19.71,-,72.43,24.0,-
173,新北市,2007/02/28,新莊,3.2,0.49,-,29.5,36,25,12.0,23.13,1.61,21.52,-,-,-,20.35,-,70.4,35.0,-
174,新北市,2007/02/28,新店,1.7,0.33,-,29.7,36,24,9.0,14.44,1.71,12.73,-,-,-,20.54,-,75.98,32.0,-
175,新北市,2007/02/28,淡水,1.8,0.24,-,39.6,43,20,8.0,7.25,0.59,6.62,-,-,-,20.4,-,73.0,37.0,-
