序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
27,臺北市,2000/01/28,陽明,0.6,0.17,45.9,-,13,-,-,-,-,-,-,-,5.94,-,88.0,45.0,-
28,臺北市,2000/01/28,士林,1.6,0.32,33.5,-,21,-,14.57,2.83,11.74,-,-,-,13.92,-,-,35.0,-
29,臺北市,2000/01/27,松山,2.4,0.51,23.5,-,50,-,29.15,6.11,23.04,-,-,-,10.3,-,-,50.0,-
30,臺北市,2000/01/27,古亭,2.6,1.04,14.0,-,61,31,66.8,32.82,33.98,2.685,0.45,2.23,10.06,-,-,56.0,-
31,臺北市,2000/01/27,中山,2.4,0.63,19.4,-,64,-,32.52,6.99,25.53,2.323,0.13,2.19,10.71,-,-,57.0,-
32,臺北市,2000/01/27,大同,6.1,2.5,-,-,68,-,166.43,120.51,45.92,3.166,1.08,2.09,11.32,-,-,59.0,-
33,臺北市,2000/01/27,萬華,2.4,0.74,16.7,-,50,-,34.02,7.0,27.02,-,-,-,9.58,-,-,50.0,-
34,臺北市,2000/01/27,陽明,1.0,0.34,45.8,-,17,-,-,-,-,-,-,-,2.66,-,98.0,41.0,-
35,臺北市,2000/01/27,士林,1.2,0.4,35.4,-,36,-,13.08,2.04,11.04,-,-,-,10.55,-,-,36.0,-
36,臺北市,2000/01/26,松山,0.9,0.44,22.3,-,33,-,29.01,6.73,22.29,-,-,-,9.77,-,-,33.0,-
37,臺北市,2000/01/26,古亭,1.1,0.67,18.4,-,36,16,40.58,12.52,28.07,2.341,0.24,2.1,10.26,-,-,36.0,-
38,臺北市,2000/01/26,中山,1.0,0.55,18.3,-,41,-,32.1,7.37,24.73,2.256,0.15,2.11,10.57,-,-,41.0,-
39,臺北市,2000/01/26,大同,4.2,2.33,-,-,43,-,163.24,119.2,44.04,3.176,1.08,2.1,11.21,-,-,43.0,-
40,臺北市,2000/01/26,萬華,0.8,0.64,18.3,-,33,-,30.93,5.11,25.82,-,-,-,10.04,-,-,33.0,-
41,臺北市,2000/01/26,陽明,0.8,0.26,43.8,-,12,-,-,-,-,-,-,-,3.02,-,100.0,41.0,-
42,臺北市,2000/01/26,士林,0.6,0.3,34.4,-,21,-,10.97,1.61,9.37,-,-,-,10.35,-,-,35.0,-
43,臺北市,2000/01/25,松山,0.4,0.42,23.5,-,17,-,24.35,6.34,18.01,-,-,-,11.95,-,-,30.0,-
44,臺北市,2000/01/25,古亭,0.1,0.64,18.0,-,22,5,33.87,10.57,23.3,2.081,0.06,2.02,12.67,-,-,26.0,-
45,臺北市,2000/01/25,中山,0.2,0.56,18.2,-,23,-,28.99,7.54,21.45,2.221,0.15,2.08,13.27,-,-,26.0,-
46,臺北市,2000/01/25,大同,3.8,2.62,-,-,38,-,182.91,139.32,43.59,3.341,1.23,2.11,13.89,-,-,38.0,-
47,臺北市,2000/01/25,萬華,0.2,0.72,17.7,-,15,-,28.71,5.31,23.4,-,-,-,12.6,-,-,26.0,-
48,臺北市,2000/01/25,陽明,0.9,0.37,40.9,-,11,-,-,-,-,-,-,-,6.29,-,100.0,36.0,-
49,臺北市,2000/01/25,士林,0.7,0.34,29.4,-,-,-,10.38,1.99,8.39,-,-,-,13.04,-,-,29.0,-
50,臺北市,2000/01/24,松山,3.5,0.85,10.2,-,36,-,51.55,18.76,32.79,-,-,-,19.01,-,-,36.0,-
51,臺北市,2000/01/24,古亭,2.2,0.95,12.9,-,37,15,43.99,14.95,29.04,2.52,0.42,2.1,19.48,-,-,37.0,-
52,臺北市,2000/01/24,中山,1.6,1.2,9.8,-,43,-,55.69,24.22,31.47,2.704,0.47,2.24,19.61,-,-,43.0,-
53,臺北市,2000/01/24,大同,5.1,3.54,-,-,-,-,180.9,136.01,44.89,3.86,1.66,2.2,20.23,-,-,68.0,-
54,臺北市,2000/01/24,萬華,2.0,1.17,10.2,-,36,-,47.11,15.29,31.82,-,-,-,18.86,-,-,36.0,-
55,臺北市,2000/01/24,陽明,0.2,0.31,38.1,-,12,-,1.28,0.2,1.08,-,-,-,13.6,-,97.0,36.0,-
56,臺北市,2000/01/24,士林,0.7,0.92,7.7,-,42,-,41.8,12.5,29.31,-,-,-,18.9,-,-,42.0,-
57,臺北市,2000/01/23,松山,7.2,1.04,22.0,-,87,-,73.75,28.31,45.44,-,-,-,21.34,-,-,68.0,-
58,臺北市,2000/01/23,古亭,10.0,1.35,18.0,-,111,55,79.59,31.0,48.6,3.526,0.84,2.68,20.95,-,-,80.0,-
59,臺北市,2000/01/23,中山,10.2,1.42,14.9,-,114,-,81.12,38.21,42.91,3.485,0.8,2.68,20.45,-,-,82.0,-
60,臺北市,2000/01/23,大同,12.2,2.04,-,-,-,-,115.47,67.11,48.36,3.694,0.99,2.7,20.64,-,-,27.0,-
61,臺北市,2000/01/23,萬華,10.6,1.35,17.6,-,113,-,72.3,30.73,41.57,-,-,-,19.94,-,-,81.0,-
62,臺北市,2000/01/23,陽明,1.3,0.25,50.3,-,17,-,5.9,0.6,5.3,-,-,-,15.8,-,84.0,70.0,-
63,臺北市,2000/01/23,士林,5.4,1.07,17.0,-,85,-,64.11,28.56,35.55,-,-,-,19.84,-,-,67.0,-
64,臺北市,2000/01/22,松山,1.5,0.82,18.1,-,30,-,56.09,30.19,25.9,-,-,-,20.67,-,-,30.0,-
65,臺北市,2000/01/22,古亭,1.2,1.01,19.1,-,23,17,63.83,38.23,25.6,2.512,0.42,2.09,21.38,-,-,27.0,-
66,臺北市,2000/01/22,中山,1.5,0.98,16.7,-,28,-,55.56,27.43,28.13,2.463,0.29,2.17,21.24,-,-,28.0,-
67,臺北市,2000/01/22,大同,7.4,3.92,-,-,57,-,235.19,185.22,49.98,4.031,1.81,2.22,21.74,-,-,70.0,-
68,臺北市,2000/01/22,萬華,2.4,1.03,18.3,-,39,-,73.89,44.05,29.85,-,-,-,20.67,-,-,39.0,-
69,臺北市,2000/01/22,陽明,0.4,0.17,40.7,-,12,-,2.93,0.2,2.74,-,-,-,14.64,-,86.0,40.0,-
70,臺北市,2000/01/22,士林,0.5,0.64,20.6,-,22,-,36.18,15.82,20.35,-,-,-,20.87,-,-,27.0,-
71,臺北市,2000/01/21,松山,2.3,0.55,16.2,-,25,-,40.95,13.02,27.92,-,-,-,16.35,-,-,25.0,-
72,臺北市,2000/01/21,古亭,0.1,0.39,25.6,-,21,12,23.92,6.81,17.11,2.277,0.17,2.1,16.6,-,-,29.0,-
73,臺北市,2000/01/21,中山,1.7,0.73,17.0,-,31,-,41.33,13.95,27.38,2.33,0.22,2.11,16.53,-,-,31.0,-
74,臺北市,2000/01/21,大同,5.9,3.19,-,-,53,-,190.18,144.15,46.03,3.694,1.56,2.13,17.23,-,-,54.0,-
75,臺北市,2000/01/21,萬華,0.9,0.62,21.9,-,28,-,26.48,4.72,21.76,-,-,-,16.01,-,-,28.0,-
76,臺北市,2000/01/21,陽明,1.7,0.18,40.9,-,12,-,3.18,0.4,2.78,-,-,-,8.7,-,100.0,36.0,-
77,臺北市,2000/01/21,士林,0.9,0.3,29.6,-,15,-,13.49,2.35,11.15,-,-,-,16.57,-,-,30.0,-
78,臺北市,2000/01/20,松山,4.9,0.63,15.6,-,53,-,49.76,17.17,32.58,-,-,-,12.59,-,-,52.0,-
79,臺北市,2000/01/20,古亭,3.3,0.64,20.8,-,52,26,38.21,12.18,26.04,2.455,0.26,2.19,12.75,-,-,51.0,-
80,臺北市,2000/01/20,中山,3.8,0.78,18.1,-,61,-,40.89,11.61,29.29,2.318,0.17,2.15,12.99,-,-,55.0,-
81,臺北市,2000/01/20,大同,7.2,3.21,-,-,76,-,203.29,152.7,50.59,3.805,1.66,2.14,13.72,-,-,63.0,-
82,臺北市,2000/01/20,萬華,3.2,0.82,17.8,-,53,-,34.87,6.67,28.2,-,-,-,12.3,-,-,51.0,-
83,臺北市,2000/01/20,陽明,1.7,0.27,45.3,-,19,-,2.04,0.28,1.76,-,-,-,5.04,-,97.0,41.0,-
84,臺北市,2000/01/20,士林,1.7,0.38,34.5,-,33,-,12.98,1.85,11.12,-,-,-,12.95,-,-,36.0,-
85,臺北市,2000/01/19,松山,6.5,0.82,23.6,-,83,-,34.6,7.35,27.25,-,-,-,11.54,-,-,66.0,-
86,臺北市,2000/01/19,古亭,5.1,1.19,13.8,-,92,52,61.39,25.32,36.07,2.711,0.42,2.29,11.49,-,-,71.0,-
87,臺北市,2000/01/19,中山,5.5,0.95,20.3,-,104,-,36.06,6.58,29.49,2.465,0.22,2.25,12.02,-,-,77.0,-
88,臺北市,2000/01/19,大同,8.7,3.03,-,-,107,-,184.04,134.1,49.93,3.505,1.27,2.24,12.58,-,-,79.0,-
89,臺北市,2000/01/19,萬華,5.9,1.21,14.5,-,89,-,-,-,-,-,-,-,11.04,-,-,69.0,-
90,臺北市,2000/01/19,陽明,4.5,0.51,49.6,-,36,-,2.25,0.24,2.01,-,-,-,3.9,-,96.0,45.0,-
91,臺北市,2000/01/19,士林,4.5,0.8,28.4,-,70,-,26.55,4.71,21.84,-,-,-,11.76,-,-,51.0,-
92,臺北市,2000/01/18,松山,2.7,1.02,12.9,-,31,-,49.08,18.64,30.44,-,-,-,11.79,-,-,31.0,-
93,臺北市,2000/01/18,古亭,1.5,1.09,10.5,-,35,23,63.29,30.81,32.49,2.659,0.42,2.24,12.17,-,-,35.0,-
94,臺北市,2000/01/18,中山,2.3,0.95,12.2,-,45,-,46.68,16.03,30.65,2.54,0.3,2.24,12.55,-,-,45.0,-
95,臺北市,2000/01/18,大同,4.0,2.51,-,-,52,-,147.03,106.1,40.93,3.337,1.1,2.23,13.0,-,-,51.0,-
96,臺北市,2000/01/18,萬華,1.6,0.89,11.1,-,34,-,38.18,7.93,30.25,-,-,-,11.52,-,-,34.0,-
97,臺北市,2000/01/18,陽明,1.4,0.29,40.8,-,12,-,2.74,0.03,2.71,-,-,-,5.58,-,100.0,42.0,-
98,臺北市,2000/01/18,士林,0.8,0.77,13.6,-,29,-,37.14,9.7,27.44,-,-,-,12.1,-,-,29.0,-
99,臺北市,2000/01/17,松山,1.0,0.62,18.4,-,21,-,31.97,8.85,23.12,-,-,-,15.31,-,-,24.0,-
100,臺北市,2000/01/17,古亭,1.2,0.86,17.4,-,25,8,36.7,11.96,24.74,2.398,0.34,2.06,15.88,-,-,25.0,-
101,臺北市,2000/01/17,中山,0.8,0.81,16.4,-,22,-,36.39,10.53,25.86,2.437,0.24,2.19,15.97,-,-,23.0,-
102,臺北市,2000/01/17,大同,4.3,3.16,-,-,44,-,179.18,135.0,44.17,3.662,1.56,2.11,16.82,-,-,53.0,-
103,臺北市,2000/01/17,萬華,0.7,0.83,15.5,-,21,-,31.91,5.5,26.41,-,-,-,15.09,-,-,23.0,-
104,臺北市,2000/01/17,陽明,0.0,0.29,41.9,-,12,-,1.65,0.04,1.61,-,-,-,8.79,-,100.0,37.0,-
105,臺北市,2000/01/17,士林,0.1,0.53,21.2,-,17,-,18.38,2.33,16.06,-,-,-,15.78,-,-,24.0,-
106,臺北市,2000/01/16,松山,1.5,0.71,11.8,-,50,-,39.62,12.09,27.53,-,-,-,18.97,-,-,50.0,-
107,臺北市,2000/01/16,古亭,1.6,0.93,9.9,-,38,14,45.79,14.54,31.24,2.603,0.42,2.18,18.85,-,-,38.0,-
108,臺北市,2000/01/16,中山,1.0,0.89,10.2,-,34,-,41.84,12.46,29.37,2.641,0.39,2.25,18.95,-,-,34.0,-
109,臺北市,2000/01/16,大同,2.2,1.82,-,-,39,-,89.05,57.6,31.45,2.891,0.74,2.15,19.32,-,-,39.0,-
110,臺北市,2000/01/16,萬華,1.2,0.77,14.4,-,31,-,31.06,6.76,24.3,-,-,-,18.09,-,-,31.0,-
111,臺北市,2000/01/16,陽明,0.1,0.23,41.9,-,12,-,1.82,0.29,1.53,-,-,-,12.66,-,100.0,42.0,-
112,臺北市,2000/01/16,士林,-,0.7,13.8,-,29,-,30.89,9.0,21.89,-,-,-,18.86,-,-,29.0,-
113,臺北市,2000/01/15,松山,4.8,1.1,7.0,-,42,-,69.66,33.26,36.4,-,-,-,18.89,-,-,42.0,-
114,臺北市,2000/01/15,古亭,4.3,1.07,10.9,-,36,17,58.27,28.15,30.12,2.683,0.52,2.16,19.17,-,-,36.0,-
115,臺北市,2000/01/15,中山,4.6,1.42,8.1,-,43,-,64.96,30.96,34.0,2.895,0.68,2.22,19.49,-,-,43.0,-
116,臺北市,2000/01/15,大同,7.8,4.15,-,-,60,-,195.55,150.22,45.33,4.23,2.06,2.17,20.15,-,-,61.0,-
117,臺北市,2000/01/15,萬華,4.4,1.03,12.9,-,31,-,40.38,12.75,27.63,-,-,-,18.55,-,-,31.0,-
118,臺北市,2000/01/15,陽明,0.1,0.34,42.0,-,12,-,0.84,0.02,0.82,-,-,-,14.29,-,99.0,37.0,-
119,臺北市,2000/01/15,士林,0.2,0.68,16.2,-,25,-,25.93,6.12,19.81,-,-,-,19.82,-,-,25.0,-
120,臺北市,2000/01/14,松山,3.5,0.88,7.5,-,-,-,53.5,19.23,34.27,-,-,-,18.18,-,-,22.0,-
121,臺北市,2000/01/14,古亭,2.3,0.88,11.5,-,22,11,43.1,13.98,29.12,2.419,0.29,2.13,18.57,-,-,22.0,-
122,臺北市,2000/01/14,中山,3.6,1.0,11.8,-,26,-,45.5,16.12,29.38,2.359,0.25,2.11,18.92,-,-,26.0,-
123,臺北市,2000/01/14,大同,7.6,4.14,-,-,43,-,204.41,159.11,45.3,4.088,1.94,2.15,19.88,-,-,63.0,-
124,臺北市,2000/01/14,萬華,2.9,1.0,13.0,-,19,-,34.41,6.34,28.07,-,-,-,18.3,-,-,19.0,-
125,臺北市,2000/01/14,陽明,0.2,0.35,40.2,-,12,-,0.83,0.0,0.83,-,-,-,13.0,-,100.0,36.0,-
126,臺北市,2000/01/14,士林,0.1,0.63,16.7,-,21,-,21.81,3.42,18.38,-,-,-,19.18,-,-,21.0,-
127,臺北市,2000/01/13,松山,2.2,0.85,9.6,-,-,-,39.07,13.46,25.61,-,-,-,18.51,-,-,20.0,-
128,臺北市,2000/01/13,古亭,2.1,0.83,11.7,-,25,13,35.81,11.81,24.0,2.311,0.25,2.06,18.75,-,-,25.0,-
129,臺北市,2000/01/13,中山,1.2,0.91,12.2,-,25,-,34.11,10.92,23.19,2.332,0.19,2.15,19.13,-,-,25.0,-
130,臺北市,2000/01/13,大同,5.7,3.82,-,-,54,-,186.23,145.03,41.2,3.816,1.7,2.12,19.91,-,-,61.0,-
131,臺北市,2000/01/13,萬華,1.6,0.94,11.9,-,20,-,29.94,6.72,23.22,-,-,-,18.44,-,-,20.0,-
132,臺北市,2000/01/13,陽明,0.4,0.41,33.5,-,12,-,-,-,-,-,-,-,12.37,-,100.0,34.0,-
133,臺北市,2000/01/13,士林,0.1,0.6,17.1,-,18,-,17.3,3.5,13.8,-,-,-,19.27,-,-,18.0,-
134,臺北市,2000/01/12,松山,5.9,1.37,10.5,-,-,-,85.06,42.32,42.74,-,-,-,20.87,-,-,56.0,-
135,臺北市,2000/01/12,古亭,4.8,1.33,10.0,-,80,39,70.06,31.45,38.61,2.927,0.67,2.26,21.07,-,-,65.0,-
136,臺北市,2000/01/12,中山,6.7,1.6,10.9,-,114,-,84.61,42.45,42.16,3.442,0.95,2.5,20.94,-,-,82.0,-
137,臺北市,2000/01/12,大同,9.8,3.31,-,-,120,-,164.98,113.07,51.91,4.188,1.68,2.51,21.14,-,-,85.0,-
138,臺北市,2000/01/12,萬華,6.6,1.49,10.9,-,90,-,69.27,28.21,41.06,-,-,-,20.61,-,-,70.0,-
139,臺北市,2000/01/12,陽明,0.8,0.38,42.6,-,16,-,4.35,0.26,4.09,-,-,-,16.45,-,90.0,40.0,-
140,臺北市,2000/01/12,士林,3.5,1.06,11.0,-,92,-,59.57,24.37,35.2,-,-,-,20.06,-,-,71.0,-
141,臺北市,2000/01/11,松山,7.5,1.37,8.8,-,-,-,92.8,45.95,46.86,-,-,-,22.25,-,-,38.0,-
142,臺北市,2000/01/11,古亭,4.2,1.38,16.0,-,58,28,74.15,38.23,35.92,2.929,0.79,2.14,22.64,-,-,54.0,-
143,臺北市,2000/01/11,中山,5.3,1.33,13.7,-,67,-,68.24,30.74,37.51,2.872,0.66,2.21,22.16,-,-,58.0,-
144,臺北市,2000/01/11,大同,-,3.97,-,-,75,-,168.17,119.72,48.45,4.014,1.78,2.23,22.47,-,-,74.0,-
145,臺北市,2000/01/11,萬華,4.6,1.31,18.8,-,46,-,56.46,24.82,31.64,-,-,-,21.86,-,-,46.0,-
146,臺北市,2000/01/11,陽明,1.4,0.31,42.1,-,14,-,4.68,0.26,4.42,-,-,-,16.41,-,89.0,40.0,-
147,臺北市,2000/01/11,士林,1.9,0.83,18.1,-,47,-,36.17,10.62,25.55,-,-,-,21.82,-,-,47.0,-
148,臺北市,2000/01/10,松山,6.7,1.01,7.9,-,42,-,52.29,17.42,34.87,-,-,-,19.65,-,-,42.0,-
149,臺北市,2000/01/10,古亭,4.0,0.98,13.8,-,38,23,38.06,10.59,27.47,2.412,0.26,2.15,20.04,-,-,38.0,-
150,臺北市,2000/01/10,中山,4.6,1.07,14.1,-,45,-,39.64,11.71,27.92,2.32,0.23,2.09,20.09,-,-,45.0,-
151,臺北市,2000/01/10,大同,11.1,4.01,-,-,69,-,185.22,140.0,45.22,4.034,1.88,2.16,20.93,-,-,63.0,-
152,臺北市,2000/01/10,萬華,4.0,1.08,14.3,-,33,-,32.62,5.69,26.93,-,-,-,19.55,-,-,33.0,-
153,臺北市,2000/01/10,陽明,0.3,0.53,40.9,-,12,-,1.79,0.02,1.77,-,-,-,13.71,-,100.0,42.0,-
154,臺北市,2000/01/10,士林,1.8,0.74,22.8,-,24,-,14.78,1.84,12.94,-,-,-,20.49,-,-,24.0,-
155,臺北市,2000/01/09,松山,8.7,0.93,12.5,-,76,-,63.96,20.9,43.05,-,-,-,20.81,-,-,63.0,-
156,臺北市,2000/01/09,古亭,9.3,1.07,13.8,-,88,47,62.01,20.19,41.82,2.851,0.61,2.24,20.75,-,-,69.0,-
157,臺北市,2000/01/09,中山,6.8,1.12,14.9,-,104,-,58.47,20.43,38.04,2.666,0.4,2.27,20.69,-,-,77.0,-
158,臺北市,2000/01/09,大同,9.2,2.71,-,-,96,-,134.34,87.86,46.48,3.398,1.09,2.31,21.22,-,-,73.0,-
159,臺北市,2000/01/09,萬華,8.8,1.17,13.7,-,80,-,55.69,15.66,40.03,-,-,-,20.15,-,-,65.0,-
160,臺北市,2000/01/09,陽明,0.3,0.25,42.5,-,15,-,3.06,0.43,2.64,-,-,-,15.7,-,83.0,42.0,-
161,臺北市,2000/01/09,士林,2.4,0.93,16.3,-,74,-,47.84,15.56,32.28,-,-,-,20.27,-,-,62.0,-
162,臺北市,2000/01/08,松山,8.0,1.22,11.2,-,51,-,74.95,40.69,34.26,-,-,-,20.93,-,-,51.0,-
163,臺北市,2000/01/08,古亭,7.4,1.8,13.0,-,61,32,72.79,38.96,33.83,3.101,0.86,2.25,21.68,-,-,56.0,-
164,臺北市,2000/01/08,中山,9.0,1.44,12.4,-,71,-,73.97,41.02,32.96,3.087,0.78,2.3,21.37,-,-,61.0,-
165,臺北市,2000/01/08,大同,11.1,3.37,-,-,77,-,176.78,131.04,45.74,3.821,1.55,2.27,21.57,-,-,63.0,-
166,臺北市,2000/01/08,萬華,6.2,1.11,13.5,-,53,-,53.19,22.65,30.54,-,-,-,20.62,-,-,51.0,-
167,臺北市,2000/01/08,陽明,1.0,0.25,40.7,-,12,-,2.42,0.29,2.13,-,-,-,15.8,-,92.0,38.0,-
168,臺北市,2000/01/08,士林,3.9,0.95,17.6,-,49,-,48.36,24.13,24.23,-,-,-,21.07,-,-,49.0,-
169,臺北市,2000/01/07,松山,4.0,1.21,15.2,-,39,-,54.59,22.14,32.45,-,-,-,18.31,-,-,39.0,-
170,臺北市,2000/01/07,古亭,1.8,0.91,17.2,-,37,18,38.5,11.31,27.19,2.315,0.25,2.07,18.66,-,-,37.0,-
171,臺北市,2000/01/07,中山,2.1,1.05,16.5,-,48,-,41.46,13.87,27.59,2.422,0.3,2.13,18.89,-,-,48.0,-
172,臺北市,2000/01/07,大同,6.7,3.83,-,-,62,-,193.95,147.44,46.51,3.869,1.68,2.19,19.71,-,-,58.0,-
173,臺北市,2000/01/07,萬華,3.6,1.02,15.9,-,38,-,34.68,6.49,28.2,-,-,-,18.34,-,-,38.0,-
174,臺北市,2000/01/07,陽明,0.2,0.36,44.9,-,11,-,1.06,0.15,0.91,-,-,-,11.94,-,100.0,79.0,-
175,臺北市,2000/01/07,士林,1.9,0.6,24.5,-,23,-,14.96,1.7,13.26,-,-,-,19.04,-,-,26.0,-
176,臺北市,2000/01/06,松山,6.8,1.26,15.9,-,81,-,83.48,43.51,39.97,-,-,-,20.22,-,-,65.0,-
177,臺北市,2000/01/06,古亭,4.1,1.21,16.6,-,74,43,59.88,24.27,35.61,2.785,0.47,2.31,20.9,-,-,62.0,-
178,臺北市,2000/01/06,中山,6.3,1.52,18.0,-,105,-,81.72,45.95,35.77,3.2,0.69,2.51,21.01,-,-,77.0,-
179,臺北市,2000/01/06,大同,12.2,4.85,-,-,120,-,229.15,171.36,57.79,4.759,2.29,2.47,21.29,-,-,85.0,-
180,臺北市,2000/01/06,萬華,5.4,1.04,15.5,-,-,-,52.03,16.57,35.46,-,-,-,20.53,-,-,54.0,-
181,臺北市,2000/01/06,陽明,0.6,0.33,50.1,-,17,-,1.62,0.17,1.45,-,-,-,15.55,-,86.0,48.0,-
182,臺北市,2000/01/06,士林,3.2,0.94,21.2,-,53,-,51.8,26.05,25.75,-,-,-,20.5,-,-,51.0,-
183,臺北市,2000/01/05,松山,7.0,2.17,14.9,-,118,-,136.43,72.41,64.02,-,-,-,19.8,-,-,84.0,-
184,臺北市,2000/01/05,古亭,5.4,1.81,15.4,-,109,59,100.95,49.51,51.44,3.243,0.96,2.29,19.89,-,-,80.0,-
185,臺北市,2000/01/05,中山,8.8,2.21,15.4,-,165,-,129.09,71.21,57.88,3.98,1.22,2.76,19.86,-,-,108.0,-
186,臺北市,2000/01/05,大同,11.2,3.53,-,-,-,-,194.69,130.54,64.15,4.758,2.02,2.73,19.92,-,-,121.0,-
187,臺北市,2000/01/05,萬華,7.7,1.49,14.7,-,123,-,91.85,36.67,55.18,-,-,-,19.34,-,-,87.0,-
188,臺北市,2000/01/05,陽明,1.6,0.25,59.2,-,23,-,1.96,0.05,1.91,-,-,-,16.59,-,64.0,59.0,-
189,臺北市,2000/01/05,士林,5.2,1.78,15.1,-,113,-,101.2,50.64,50.56,-,-,-,18.73,-,-,81.0,-
190,臺北市,2000/01/04,松山,6.4,1.34,12.3,-,99,-,94.94,43.66,51.28,-,-,-,19.87,-,-,75.0,-
191,臺北市,2000/01/04,古亭,4.9,1.75,12.6,-,114,61,94.84,42.28,54.29,3.217,0.93,2.29,20.14,-,-,82.0,-
192,臺北市,2000/01/04,中山,6.8,1.71,12.6,-,140,-,94.12,43.53,50.6,3.466,0.88,2.58,20.51,-,-,95.0,-
