序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
74,臺北市,2006/06/18,古亭,3.5,0.67,-,19.5,33,51,28.0,33.13,10.05,23.08,2.132,0.245,1.89,29.34,-,69.74,50.0,-
75,臺北市,2006/06/18,中山,4.5,0.78,-,12.3,23,50,24.0,46.53,18.31,28.22,2.188,0.192,2.0,29.63,-,65.79,50.0,-
76,臺北市,2006/06/18,萬華,3.6,0.62,-,19.3,33,39,30.0,26.42,5.75,20.67,-,-,-,30.59,-,67.49,53.0,-
77,臺北市,2006/06/18,陽明,3.0,0.16,385.85,33.8,35,18,15.0,7.4,1.78,5.62,-,-,-,22.67,-,84.0,46.0,-
78,臺北市,2006/06/18,士林,3.7,0.46,-,17.8,29,46,18.0,24.56,5.87,18.69,-,-,-,29.07,-,70.56,46.0,-
79,臺北市,2006/06/17,松山,11.8,0.68,421.27,29.9,69,55,36.0,44.48,13.46,31.01,-,-,-,29.36,-,68.37,87.0,-
80,臺北市,2006/06/17,古亭,6.7,0.73,-,28.2,66,51,31.0,36.97,9.84,27.14,2.155,0.281,1.87,30.59,-,66.22,70.0,-
81,臺北市,2006/06/17,中山,7.1,0.88,-,22.0,53,58,33.0,53.21,20.48,32.72,2.116,0.191,1.93,30.27,-,64.45,61.0,-
82,臺北市,2006/06/17,萬華,5.3,0.66,-,29.0,67,41,29.0,28.19,6.35,21.83,-,-,-,31.38,-,65.53,80.0,-
83,臺北市,2006/06/17,陽明,4.2,0.21,384.5,37.1,51,23,17.0,7.73,1.27,6.45,-,-,-,23.35,-,82.0,52.0,-
84,臺北市,2006/06/17,士林,4.3,0.58,-,26.0,62,53,24.0,30.23,9.35,20.88,-,-,-,29.66,-,68.56,74.0,-
85,臺北市,2006/06/16,松山,6.0,0.79,416.75,25.4,54,56,32.0,48.28,12.24,36.04,-,-,-,29.3,-,66.25,59.0,-
86,臺北市,2006/06/16,古亭,6.2,0.89,-,25.4,55,58,32.0,46.02,13.1,32.92,2.354,0.444,1.91,29.89,-,65.96,60.0,-
87,臺北市,2006/06/16,中山,6.4,1.07,-,17.6,35,56,33.0,62.77,22.66,40.11,2.351,0.361,1.99,29.9,-,63.51,53.0,-
88,臺北市,2006/06/16,萬華,6.3,0.83,-,22.5,49,49,31.0,41.57,12.0,29.58,-,-,-,31.02,-,64.79,60.0,-
89,臺北市,2006/06/16,陽明,3.9,0.2,384.86,31.5,46,21,14.0,7.69,1.58,6.11,-,-,-,22.45,-,84.0,64.0,-
90,臺北市,2006/06/16,士林,4.7,0.55,-,23.8,48,53,24.0,29.63,7.18,22.45,-,-,-,29.46,-,67.45,74.0,-
91,臺北市,2006/06/15,松山,4.4,0.86,415.59,16.6,37,49,24.0,52.13,24.82,27.31,-,-,-,29.67,-,64.29,57.0,-
92,臺北市,2006/06/15,古亭,3.9,0.69,-,16.6,33,46,23.0,35.15,14.18,20.97,2.18,0.321,1.86,29.9,-,65.67,47.0,-
93,臺北市,2006/06/15,中山,6.0,1.11,-,11.4,25,51,27.0,66.75,35.83,30.92,2.227,0.241,1.99,30.2,-,61.87,50.0,-
94,臺北市,2006/06/15,萬華,3.4,0.61,-,16.7,35,35,22.0,26.43,8.48,17.94,-,-,-,30.97,-,63.58,51.0,-
95,臺北市,2006/06/15,陽明,2.8,0.12,379.68,25.7,35,14,10.0,6.72,1.58,5.14,-,-,-,22.66,-,79.0,42.0,-
96,臺北市,2006/06/15,士林,5.1,0.45,-,18.9,41,47,17.0,27.84,10.02,17.82,-,-,-,29.66,-,65.55,54.0,-
97,臺北市,2006/06/14,松山,6.5,1.01,421.35,20.7,51,48,29.0,67.17,29.07,38.1,-,-,-,28.23,-,68.6,65.0,-
98,臺北市,2006/06/14,古亭,4.2,0.92,-,16.3,41,37,21.0,45.17,19.82,25.35,2.39,0.442,1.95,28.79,-,70.98,47.0,-
99,臺北市,2006/06/14,中山,6.0,1.35,-,13.4,35,44,26.0,69.38,35.36,34.02,-,-,-,28.79,-,66.78,48.0,-
100,臺北市,2006/06/14,萬華,4.7,0.87,-,18.4,43,39,26.0,43.1,19.21,23.89,-,-,-,29.54,-,69.51,47.0,-
101,臺北市,2006/06/14,陽明,3.6,0.17,381.45,29.9,50,17,12.0,7.12,1.21,5.91,-,-,-,22.17,-,83.0,52.0,-
102,臺北市,2006/06/14,士林,5.3,0.59,-,23.6,59,46,20.0,31.7,9.29,22.41,-,-,-,27.99,-,72.32,71.0,-
103,臺北市,2006/06/13,松山,6.0,1.21,428.44,12.7,25,54,36.0,72.78,29.22,43.56,-,-,-,25.8,-,78.62,52.0,-
104,臺北市,2006/06/13,古亭,3.8,1.23,-,14.2,44,56,33.0,62.75,23.16,39.59,2.693,0.596,2.1,25.46,-,82.6,85.0,-
105,臺北市,2006/06/13,中山,6.3,1.66,-,9.8,22,62,39.0,99.66,43.54,56.12,2.55,0.464,2.09,26.14,-,77.0,56.0,-
106,臺北市,2006/06/13,萬華,4.8,1.44,-,19.9,38,49,35.0,66.95,24.39,42.56,-,-,-,26.91,-,79.33,92.0,-
107,臺北市,2006/06/13,陽明,1.5,0.11,378.09,31.9,36,10,8.0,4.71,1.2,3.51,-,-,-,21.05,-,83.0,39.0,-
108,臺北市,2006/06/13,士林,5.6,1.14,-,16.4,39,63,34.0,57.33,14.36,42.96,-,-,-,25.58,-,82.29,66.0,-
109,臺北市,2006/06/12,松山,4.6,0.93,419.44,35.2,73,64,46.0,47.12,8.5,38.63,-,-,-,26.53,-,73.66,95.0,-
110,臺北市,2006/06/12,古亭,3.5,1.02,-,28.1,62,60,35.0,47.54,14.29,33.26,2.387,0.373,2.01,26.59,-,74.81,85.0,-
111,臺北市,2006/06/12,中山,5.0,1.25,-,25.6,64,66,47.0,63.09,14.96,48.13,-,-,-,26.66,-,72.76,86.0,-
112,臺北市,2006/06/12,萬華,3.6,1.08,-,32.8,68,53,39.0,42.69,10.43,32.25,-,-,-,27.42,-,74.68,114.0,-
113,臺北市,2006/06/12,陽明,2.3,0.25,384.36,53.5,71,19,15.0,4.52,0.77,3.74,-,-,-,21.16,-,89.0,74.0,-
114,臺北市,2006/06/12,士林,4.6,0.88,-,42.1,95,-,40.0,37.05,3.38,33.66,-,-,-,26.44,-,77.1,134.0,-
115,臺北市,2006/06/11,松山,2.9,0.76,406.0,29.6,59,47,28.0,40.51,14.82,25.68,-,-,-,26.13,-,61.28,55.0,-
116,臺北市,2006/06/11,古亭,2.3,0.61,-,28.4,53,45,24.0,27.28,7.85,19.43,2.074,0.179,1.89,26.18,-,62.68,47.0,-
117,臺北市,2006/06/11,中山,3.0,0.81,-,23.9,50,52,30.0,41.07,11.02,30.05,-,-,-,26.35,-,59.43,51.0,-
118,臺北市,2006/06/11,萬華,2.9,0.77,-,26.0,52,47,31.0,37.35,14.75,22.6,-,-,-,27.41,-,60.29,49.0,-
119,臺北市,2006/06/11,陽明,3.0,0.25,379.83,56.6,64,22,17.0,4.1,0.99,3.1,-,-,-,21.6,-,81.0,67.0,-
120,臺北市,2006/06/11,士林,3.6,0.98,-,32.4,63,-,29.0,45.55,21.07,24.47,-,-,-,26.27,-,64.74,58.0,-
121,臺北市,2006/06/10,松山,4.1,0.87,399.98,29.5,44,43,31.0,51.76,20.75,31.01,-,-,-,21.46,-,77.83,45.0,-
122,臺北市,2006/06/10,古亭,2.4,0.91,-,22.8,37,42,28.0,48.27,16.93,31.34,2.303,0.286,2.02,20.99,-,84.86,42.0,-
123,臺北市,2006/06/10,中山,3.0,0.96,-,21.7,37,48,34.0,55.31,17.48,37.83,-,-,-,21.71,-,76.48,48.0,-
124,臺北市,2006/06/10,萬華,4.1,0.91,-,26.5,42,43,32.0,48.09,18.68,29.41,-,-,-,22.65,-,79.16,46.0,-
125,臺北市,2006/06/10,陽明,1.8,0.17,376.29,62.8,74,21,16.0,3.36,1.68,1.68,-,-,-,17.29,-,83.0,66.0,-
126,臺北市,2006/06/10,士林,3.0,0.82,-,33.9,51,-,-,46.06,15.28,30.77,-,-,-,21.36,-,78.73,53.0,-
127,臺北市,2006/06/09,松山,2.1,0.8,398.89,31.2,37,41,32.0,44.4,7.74,36.65,-,-,-,22.91,-,78.48,43.0,-
128,臺北市,2006/06/09,古亭,2.3,0.88,-,31.2,35,41,28.0,41.6,8.28,33.31,2.29,0.266,2.02,22.3,-,85.46,42.0,-
129,臺北市,2006/06/09,中山,2.3,1.02,-,25.0,33,50,36.0,57.96,13.05,44.91,2.11,0.411,1.7,23.0,-,78.82,50.0,-
130,臺北市,2006/06/09,萬華,2.9,0.89,-,32.0,40,45,35.0,38.67,7.98,30.7,-,-,-,23.8,-,81.76,48.0,-
131,臺北市,2006/06/09,陽明,1.8,0.22,379.6,55.0,59,22,17.0,5.16,1.14,4.01,-,-,-,18.79,-,91.0,62.0,-
132,臺北市,2006/06/09,士林,2.6,0.71,-,37.4,52,49,-,35.65,2.32,33.33,-,-,-,22.95,-,81.91,64.0,-
133,臺北市,2006/06/08,松山,3.3,0.77,409.5,11.4,16,44,22.0,48.46,26.52,21.94,-,-,-,28.36,-,70.54,44.0,-
134,臺北市,2006/06/08,古亭,3.1,0.7,-,12.4,20,42,16.0,36.2,18.86,17.35,2.27,0.3,1.97,27.69,-,76.59,42.0,-
135,臺北市,2006/06/08,中山,3.5,0.92,-,8.2,14,39,19.0,47.42,27.47,19.95,2.342,0.462,1.88,28.02,-,72.09,39.0,-
136,臺北市,2006/06/08,萬華,2.3,0.63,-,14.3,22,31,17.0,29.47,17.5,11.97,-,-,-,29.04,-,73.87,31.0,-
137,臺北市,2006/06/08,陽明,1.4,0.09,377.03,25.6,27,13,9.0,5.86,1.33,4.51,-,-,-,21.66,-,91.0,32.0,-
138,臺北市,2006/06/08,士林,3.9,0.38,-,15.9,22,40,17.0,21.24,4.86,16.39,-,-,-,28.24,-,73.23,40.0,-
139,臺北市,2006/06/07,松山,3.8,1.18,424.56,9.2,15,33,19.0,71.81,41.03,30.79,-,-,-,27.01,-,75.82,33.0,-
140,臺北市,2006/06/07,古亭,3.0,1.17,-,8.5,15,28,15.0,60.79,36.64,24.15,2.562,0.515,2.05,26.3,-,82.73,28.0,-
141,臺北市,2006/06/07,中山,4.8,1.55,-,7.0,12,39,20.0,87.07,54.3,32.77,2.725,0.755,1.97,27.18,-,75.48,39.0,-
142,臺北市,2006/06/07,萬華,3.9,1.25,-,8.9,17,30,22.0,62.52,40.0,22.53,-,-,-,27.82,-,79.35,30.0,-
143,臺北市,2006/06/07,陽明,1.7,0.13,378.76,26.1,30,11,7.0,5.19,0.41,4.73,-,-,-,21.15,-,92.0,28.0,-
144,臺北市,2006/06/07,士林,3.5,0.66,-,10.5,24,36,14.0,37.96,12.81,25.15,-,-,-,27.17,-,78.54,36.0,-
145,臺北市,2006/06/06,松山,4.2,0.93,415.92,7.5,11,42,21.0,70.41,42.46,27.95,-,-,-,27.5,-,68.88,42.0,-
146,臺北市,2006/06/06,古亭,2.9,1.02,-,7.2,11,40,18.0,57.94,36.61,21.33,2.356,0.438,1.92,26.58,-,75.87,40.0,-
147,臺北市,2006/06/06,中山,4.5,1.22,-,5.8,9,39,21.0,75.13,48.29,26.83,2.464,0.626,1.84,27.97,-,67.04,39.0,-
148,臺北市,2006/06/06,萬華,3.8,0.97,-,7.5,11,31,19.0,50.25,32.0,18.25,-,-,-,28.5,-,71.04,31.0,-
149,臺北市,2006/06/06,陽明,1.7,0.1,377.24,23.6,26,13,9.0,5.22,0.55,4.62,-,-,-,21.85,-,84.0,25.0,-
150,臺北市,2006/06/06,士林,3.6,0.62,-,10.0,17,41,13.0,37.39,17.51,19.88,-,-,-,28.01,-,69.69,41.0,-
151,臺北市,2006/06/05,松山,4.6,1.1,425.93,8.3,14,44,21.0,68.74,42.24,26.5,-,-,-,28.08,-,64.39,44.0,-
152,臺北市,2006/06/05,古亭,3.2,0.9,-,8.5,18,39,21.0,46.01,27.17,18.84,2.306,0.397,1.91,27.44,-,70.5,39.0,-
153,臺北市,2006/06/05,中山,4.8,1.21,-,6.6,11,43,19.0,65.2,40.55,24.65,2.517,0.609,1.91,28.29,-,62.88,43.0,-
154,臺北市,2006/06/05,萬華,3.4,0.92,-,9.0,18,29,16.0,40.68,24.64,16.05,-,-,-,28.91,-,66.09,29.0,-
155,臺北市,2006/06/05,陽明,2.4,0.1,387.14,20.1,26,10,7.0,5.18,1.01,4.18,-,-,-,22.43,-,75.0,25.0,-
156,臺北市,2006/06/05,士林,4.1,0.77,-,11.3,24,42,15.0,43.23,25.44,17.8,-,-,-,28.19,-,66.67,42.0,-
157,臺北市,2006/06/04,松山,5.8,1.07,426.13,16.1,26,73,55.0,60.86,27.08,33.78,-,-,-,25.43,-,75.14,62.0,-
158,臺北市,2006/06/04,古亭,3.9,1.03,-,19.6,35,69,52.0,49.73,19.71,30.02,2.445,0.356,2.09,25.21,-,79.16,60.0,-
159,臺北市,2006/06/04,中山,6.5,1.05,-,14.7,26,69,55.0,58.79,25.85,32.93,2.45,0.471,1.98,25.55,-,74.41,60.0,-
160,臺北市,2006/06/04,萬華,3.4,1.01,-,16.5,29,67,55.0,42.99,17.75,25.24,-,-,-,26.24,-,77.13,58.0,-
161,臺北市,2006/06/04,陽明,1.9,0.14,392.48,24.4,26,8,6.0,5.5,1.14,4.36,-,-,-,20.47,-,90.0,24.0,-
162,臺北市,2006/06/04,士林,5.0,1.1,-,9.8,15,69,44.0,49.32,22.97,26.36,-,-,-,25.45,-,79.47,60.0,-
163,臺北市,2006/06/03,松山,10.2,0.72,411.06,47.9,81,95,69.0,41.39,7.23,34.16,-,-,-,24.02,-,66.31,74.0,-
164,臺北市,2006/06/03,古亭,9.6,0.78,-,42.7,61,94,73.0,43.54,7.28,36.26,2.22,0.219,2.0,24.63,-,67.97,72.0,-
165,臺北市,2006/06/03,中山,9.7,0.95,-,38.0,63,96,74.0,55.49,14.06,41.42,2.291,0.378,1.91,24.47,-,64.34,73.0,-
166,臺北市,2006/06/03,萬華,8.0,0.85,-,42.2,67,95,67.0,38.76,8.75,30.01,-,-,-,25.59,-,65.74,72.0,-
167,臺北市,2006/06/03,陽明,3.2,0.28,387.95,62.0,75,35,31.0,4.01,0.78,3.22,-,-,-,19.41,-,82.0,69.0,-
168,臺北市,2006/06/03,士林,7.5,0.69,-,49.8,79,91,65.0,23.52,2.0,21.51,-,-,-,24.16,-,69.04,74.0,-
169,臺北市,2006/06/02,松山,2.7,0.77,410.47,19.9,32,-,20.0,44.54,13.43,31.12,-,-,-,23.64,-,76.78,34.0,-
170,臺北市,2006/06/02,古亭,3.3,0.87,-,17.0,30,34,22.0,43.69,16.34,27.35,2.29,0.322,1.97,23.17,-,83.99,34.0,-
171,臺北市,2006/06/02,中山,4.3,1.02,-,13.9,25,35,24.0,57.72,22.48,35.24,2.329,0.446,1.88,23.99,-,75.74,35.0,-
172,臺北市,2006/06/02,萬華,3.7,0.91,-,15.8,25,33,22.0,47.16,19.93,27.23,-,-,-,24.86,-,79.13,33.0,-
173,臺北市,2006/06/02,陽明,1.2,0.22,391.58,44.2,57,10,7.0,3.02,1.24,1.78,-,-,-,18.48,-,89.0,53.0,-
174,臺北市,2006/06/02,士林,3.5,0.82,-,20.2,32,35,15.0,26.59,5.52,21.36,-,-,-,23.87,-,79.77,40.0,-
175,臺北市,2006/06/01,松山,4.0,1.75,458.21,17.4,39,63,37.0,92.83,51.28,41.55,-,-,-,27.0,-,73.37,64.0,-
