序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),風速
WIND_SPEED
(m/sec),溫度
AMB_TEMP
891,新北市,2014/03/11,萬里,-,-,-,-,-,26,-,-,-,-,-,-
892,新北市,2014/03/11,萬里,1.9,0.31,-,40.8,37,-,9.87,1.41,8.44,2.44,17.52,76.41
893,新北市,2014/03/10,板橋,-,-,-,-,-,35,-,-,-,-,-,-
894,新北市,2014/03/10,板橋,2.6,0.52,-,39.1,66,-,21.82,2.12,19.69,2.68,16.04,62.25
895,新北市,2014/03/10,三重,-,-,-,-,-,37,-,-,-,-,-,-
896,新北市,2014/03/10,三重,3.1,1.32,-,-,94,-,93.7,49.03,44.67,-,15.77,64.28
897,新北市,2014/03/10,菜寮,-,-,-,-,-,34,-,-,-,-,-,-
898,新北市,2014/03/10,菜寮,3.1,0.47,-,44.6,60,-,17.29,1.51,15.77,3.37,15.43,62.63
899,新北市,2014/03/10,永和,-,-,-,-,-,35,-,-,-,-,-,-
900,新北市,2014/03/10,永和,2.6,0.56,-,44.5,60,-,20.84,5.08,15.76,2.96,15.74,70.05
901,新北市,2014/03/10,新莊,-,-,-,-,-,33,-,-,-,-,-,-
902,新北市,2014/03/10,新莊,3,0.5,-,43.9,62,-,19,1.94,17.06,4.73,15.48,64.51
903,新北市,2014/03/10,新店,-,-,-,-,-,35,-,-,-,-,-,-
904,新北市,2014/03/10,新店,2.6,0.42,-,47.8,59,-,13.83,1.4,12.41,2.44,16.52,63.81
905,新北市,2014/03/10,淡水,-,-,-,-,-,29,-,-,-,-,-,-
906,新北市,2014/03/10,淡水,2.7,0.3,-,54.4,57,-,5.89,1.22,4.67,-,-,-
907,新北市,2014/03/10,汐止,-,-,-,-,-,34,-,-,-,-,-,-
908,新北市,2014/03/10,汐止,3.9,0.44,-,32.4,60,-,24.81,2.54,22.29,1.75,14.82,74
909,新北市,2014/03/10,土城,-,-,-,-,-,35,-,-,-,-,-,-
910,新北市,2014/03/10,土城,2.5,0.52,-,44.1,62,-,17.38,1.53,15.84,1.8,15.41,64.8
911,新北市,2014/03/10,林口,-,-,-,-,-,34,-,-,-,-,-,-
912,新北市,2014/03/10,林口,2.9,0.34,-,51.7,56,-,12.09,1.52,10.57,4.58,13.43,72.95
913,新北市,2014/03/10,萬里,-,-,-,-,-,34,-,-,-,-,-,-
914,新北市,2014/03/10,萬里,3.4,0.29,-,58.8,60,-,6.9,1.37,5.52,4.82,15.24,67.8
915,新北市,2014/03/09,板橋,-,-,-,-,-,15,-,-,-,-,-,-
916,新北市,2014/03/09,板橋,1.7,0.49,-,30.1,33,-,21.74,2.73,18.99,2.02,14.11,76.24
917,新北市,2014/03/09,三重,-,-,-,-,-,12,-,-,-,-,-,-
918,新北市,2014/03/09,三重,2.6,1.52,-,-,49,-,112.75,73.76,39,-,13.92,76.13
919,新北市,2014/03/09,菜寮,-,-,-,-,-,17,-,-,-,-,-,-
920,新北市,2014/03/09,菜寮,1.2,0.44,-,35.4,26,-,16.94,1.63,15.3,1.92,13.45,75.88
921,新北市,2014/03/09,永和,-,-,-,-,-,15,-,-,-,-,-,-
922,新北市,2014/03/09,永和,1.4,0.68,-,27.1,27,-,34.89,12.04,22.85,1.33,13.7,86.7
923,新北市,2014/03/09,新莊,-,-,-,-,-,13,-,-,-,-,-,-
924,新北市,2014/03/09,新莊,2.1,0.41,-,37.4,26,-,14.67,1.6,13.07,3.5,13.56,78.29
925,新北市,2014/03/09,新店,-,-,-,-,-,13,-,-,-,-,-,-
926,新北市,2014/03/09,新店,1.3,0.4,-,36.7,24,-,15.42,1.74,13.67,1.59,14.28,81.22
927,新北市,2014/03/09,淡水,-,-,-,-,-,14,-,-,-,-,-,-
928,新北市,2014/03/09,淡水,1.8,0.27,-,44.9,30,-,5.79,1.14,4.65,-,-,-
929,新北市,2014/03/09,汐止,-,-,-,-,-,13,-,-,-,-,-,-
930,新北市,2014/03/09,汐止,1,0.33,-,34.1,23,-,14.12,0.79,13.37,1.44,13.38,85.77
931,新北市,2014/03/09,土城,-,-,-,-,-,16,-,-,-,-,-,-
932,新北市,2014/03/09,土城,2,0.41,-,36,25,-,16.37,1.76,14.61,1.38,13.15,80.51
933,新北市,2014/03/09,林口,-,-,-,-,-,15,-,-,-,-,-,-
934,新北市,2014/03/09,林口,1.5,0.26,-,46.4,23,-,5.44,0.84,4.6,2.38,11.39,85.71
935,新北市,2014/03/09,萬里,-,-,-,-,-,14,-,-,-,-,-,-
936,新北市,2014/03/09,萬里,1.3,0.23,-,53.5,49,-,3.77,1.2,2.57,7.17,13.95,77.43
937,新北市,2014/03/08,板橋,-,-,-,-,-,15,-,-,-,-,-,-
938,新北市,2014/03/08,板橋,4.4,0.65,-,23.3,29,-,29.16,2.95,26.2,1.69,15.67,88.26
939,新北市,2014/03/08,三重,-,-,-,-,-,11,-,-,-,-,-,-
940,新北市,2014/03/08,三重,2.8,1.85,-,-,35,-,155.08,105.18,49.91,-,15.38,89.91
941,新北市,2014/03/08,菜寮,-,-,-,-,-,15,-,-,-,-,-,-
942,新北市,2014/03/08,菜寮,2,0.56,-,27.5,18,-,27.71,3.59,24.13,1.53,14.91,89.7
943,新北市,2014/03/08,永和,-,-,-,-,-,17,-,-,-,-,-,-
944,新北市,2014/03/08,永和,3.4,1.26,-,12.6,23,-,68.46,29.54,38.92,1,15.48,97
945,新北市,2014/03/08,新莊,-,-,-,-,-,7,-,-,-,-,-,-
946,新北市,2014/03/08,新莊,1.8,0.49,-,35.1,12,-,20.29,3.67,16.62,2.67,14.98,95.43
947,新北市,2014/03/08,新店,-,-,-,-,-,11,-,-,-,-,-,-
948,新北市,2014/03/08,新店,2,0.52,-,25,15,-,26.02,3.95,22.07,1.18,15.92,90.57
949,新北市,2014/03/08,淡水,-,-,-,-,-,10,-,-,-,-,-,-
950,新北市,2014/03/08,淡水,1.5,0.35,-,45.6,16,-,9.55,1.18,8.37,-,-,-
951,新北市,2014/03/08,汐止,-,-,-,-,-,12,-,-,-,-,-,-
952,新北市,2014/03/08,汐止,2,0.56,-,22.9,14,-,32.57,5.9,26.67,1.1,15.36,96.28
953,新北市,2014/03/08,土城,-,-,-,-,-,16,-,-,-,-,-,-
954,新北市,2014/03/08,土城,4.6,0.59,-,23.2,23,-,31.86,4.74,27.13,1.23,14.66,91.13
955,新北市,2014/03/08,林口,-,-,-,-,-,9,-,-,-,-,-,-
956,新北市,2014/03/08,林口,0.6,0.29,-,51.6,9,-,5.76,0.88,4.89,1.45,13.28,94.94
957,新北市,2014/03/08,萬里,-,-,-,-,-,7,-,-,-,-,-,-
958,新北市,2014/03/08,萬里,1.2,0.27,-,56.2,26,-,5.01,1.33,3.67,4.63,15.25,90.96
959,新北市,2014/03/07,板橋,-,-,-,-,-,6,-,-,-,-,-,-
960,新北市,2014/03/07,板橋,2.2,0.52,-,24.4,15,-,27.96,4.57,23.38,2.01,15.69,83.74
961,新北市,2014/03/07,三重,-,-,-,-,-,6,-,-,-,-,-,-
962,新北市,2014/03/07,三重,3.4,1.48,-,-,34,-,102.07,62.74,39.33,-,15.33,86.24
963,新北市,2014/03/07,菜寮,-,-,-,-,-,9,-,-,-,-,-,-
964,新北市,2014/03/07,菜寮,2.4,0.57,-,24.6,13,-,29.38,5.42,23.96,2.34,15.02,85.58
965,新北市,2014/03/07,永和,-,-,-,-,-,7,-,-,-,-,-,-
966,新北市,2014/03/07,永和,2.3,0.63,-,27.8,10,-,30.6,10.17,20.43,2.01,15.28,92.44
967,新北市,2014/03/07,新莊,-,-,-,-,-,6,-,-,-,-,-,-
968,新北市,2014/03/07,新莊,2.7,0.56,-,24.6,13,-,28,3.44,24.56,2.91,15.01,90.45
969,新北市,2014/03/07,新店,-,-,-,-,-,8,-,-,-,-,-,-
970,新北市,2014/03/07,新店,2,0.5,-,26.2,9,-,25.3,4.6,20.7,1.34,16.1,84.95
971,新北市,2014/03/07,淡水,-,-,-,-,-,10,-,-,-,-,-,-
972,新北市,2014/03/07,淡水,1,0.4,-,28.5,16,-,19.84,5.45,14.39,-,-,-
973,新北市,2014/03/07,汐止,-,-,-,-,-,7,-,-,-,-,-,-
974,新北市,2014/03/07,汐止,2.7,0.31,-,27.5,9,-,20.77,2.13,18.64,1.91,14.67,95.99
975,新北市,2014/03/07,土城,-,-,-,-,-,9,-,-,-,-,-,-
976,新北市,2014/03/07,土城,1.8,0.49,-,29.5,12,-,21.7,2.27,19.43,1.61,14.98,85.58
977,新北市,2014/03/07,林口,-,-,-,-,-,10,-,-,-,-,-,-
978,新北市,2014/03/07,林口,2.1,0.33,-,30.4,11,-,19.23,2.09,17.15,2.23,13.46,92.08
979,新北市,2014/03/07,萬里,-,-,-,-,-,6,-,-,-,-,-,-
980,新北市,2014/03/07,萬里,0.6,0.19,-,51.2,39,-,4.11,1.57,2.54,6.62,15.31,88.54
981,新北市,2014/03/06,板橋,-,-,-,-,-,14,-,-,-,-,-,-
982,新北市,2014/03/06,板橋,1.4,0.5,-,25,29,-,29.39,5.42,23.97,1.9,14.59,82.72
983,新北市,2014/03/06,三重,-,-,-,-,-,16,-,-,-,-,-,-
984,新北市,2014/03/06,三重,2.8,1.44,-,-,42,-,102.65,63.2,39.45,-,14.19,85.94
985,新北市,2014/03/06,菜寮,-,-,-,-,-,17,-,-,-,-,-,-
986,新北市,2014/03/06,菜寮,2.3,0.54,-,25.7,28,-,28.46,4.93,23.53,2.07,13.89,84.95
987,新北市,2014/03/06,永和,-,-,-,-,-,16,-,-,-,-,-,-
988,新北市,2014/03/06,永和,-,0.61,-,31.4,23,-,26.49,7.47,19.02,2.03,14.23,91.08
989,新北市,2014/03/06,新莊,-,-,-,-,-,17,-,-,-,-,-,-
990,新北市,2014/03/06,新莊,2.6,0.56,-,25.7,26,-,29.02,4.32,24.7,2.72,13.83,89.43
991,新北市,2014/03/06,新店,-,-,-,-,-,14,-,-,-,-,-,-
992,新北市,2014/03/06,新店,2,0.42,-,32.9,20,-,20.95,3.43,17.53,1.5,15.05,83.5
993,新北市,2014/03/06,淡水,-,-,-,-,-,13,-,-,-,-,-,-
994,新北市,2014/03/06,淡水,1.7,0.3,-,38.3,22,-,9.76,1.82,7.94,-,-,-
995,新北市,2014/03/06,汐止,-,-,-,-,-,15,-,-,-,-,-,-
996,新北市,2014/03/06,汐止,3.3,0.3,-,28.4,22,-,21.49,2.66,18.83,2.15,13.59,94.57
997,新北市,2014/03/06,土城,-,-,-,-,-,16,-,-,-,-,-,-
998,新北市,2014/03/06,土城,1.8,0.47,-,31.4,24,-,21.17,1.85,19.32,1.47,13.91,85.38
999,新北市,2014/03/06,林口,-,-,-,-,-,17,-,-,-,-,-,-
1000,新北市,2014/03/06,林口,1.7,0.3,-,35.2,22,-,15.66,1.79,13.87,2.18,12.19,91.83
1001,新北市,2014/03/06,萬里,-,-,-,-,-,14,-,-,-,-,-,-
1002,新北市,2014/03/06,萬里,1.2,0.19,-,51.8,50,-,4.22,1.13,3.08,6.15,14.22,85.28
1003,新北市,2014/03/05,板橋,-,-,-,-,-,15,-,-,-,-,-,-
1004,新北市,2014/03/05,板橋,2.1,0.54,-,26.5,38,-,25.92,4.68,21.24,2.26,15.19,75.12
1005,新北市,2014/03/05,三重,-,-,-,-,-,18,-,-,-,-,-,-
1006,新北市,2014/03/05,三重,3,1.73,-,-,58,-,110.25,70.02,40.24,-,14.92,77.34
1007,新北市,2014/03/05,菜寮,-,-,-,-,-,16,-,-,-,-,-,-
1008,新北市,2014/03/05,菜寮,1.1,0.47,-,31.7,31,-,19.6,3.38,16.22,2.26,14.53,75.54
1009,新北市,2014/03/05,永和,-,-,-,-,-,15,-,-,-,-,-,-
1010,新北市,2014/03/05,永和,2.3,0.66,-,29.4,30,-,28.19,9.26,18.93,1.75,14.9,83.77
1011,新北市,2014/03/05,新莊,-,-,-,-,-,14,-,-,-,-,-,-
1012,新北市,2014/03/05,新莊,1.9,0.45,-,32.1,34,-,20.7,3.44,17.26,4.03,14.6,76.76
1013,新北市,2014/03/05,新店,-,-,-,-,-,14,-,-,-,-,-,-
1014,新北市,2014/03/05,新店,1,0.4,-,36,28,-,15.47,2.2,13.27,1.68,15.51,77.63
1015,新北市,2014/03/05,淡水,-,-,-,-,-,15,-,-,-,-,-,-
1016,新北市,2014/03/05,淡水,1.2,0.29,-,43,32,-,7.13,1.23,5.89,-,-,-
1017,新北市,2014/03/05,汐止,-,-,-,-,-,15,-,-,-,-,-,-
1018,新北市,2014/03/05,汐止,1.9,0.34,-,30.8,28,-,18.18,2.74,15.44,1.61,14.23,85.48
1019,新北市,2014/03/05,土城,-,-,-,-,-,16,-,-,-,-,-,-
1020,新北市,2014/03/05,土城,1.2,0.43,-,34.5,31,-,16.47,2.04,14.43,1.36,14.46,78.04
1021,新北市,2014/03/05,林口,-,-,-,-,-,18,-,-,-,-,-,-
1022,新北市,2014/03/05,林口,2.5,0.3,-,37.2,29,-,11.37,1.36,10.01,2.41,12.59,84.89
1023,新北市,2014/03/05,萬里,-,-,-,-,-,17,-,-,-,-,-,-
1024,新北市,2014/03/05,萬里,1.6,0.24,-,50.2,62,-,4.61,0.98,3.62,6.58,14.62,76.64
1025,新北市,2014/03/04,板橋,-,-,-,-,-,24,-,-,-,-,-,-
1026,新北市,2014/03/04,板橋,3.8,0.52,-,19,39,-,28.92,3.99,24.93,1.75,16.47,84.89
1027,新北市,2014/03/04,三重,-,-,-,-,-,19,-,-,-,-,-,-
1028,新北市,2014/03/04,三重,3.7,1.75,-,-,58,-,143.19,98.56,44.63,-,16.16,87.58
1029,新北市,2014/03/04,菜寮,-,-,-,-,-,22,-,-,-,-,-,-
1030,新北市,2014/03/04,菜寮,3.2,0.47,-,23,33,-,27.32,3.7,23.62,1.52,15.65,87.39
1031,新北市,2014/03/04,永和,-,-,-,-,-,26,-,-,-,-,-,-
1032,新北市,2014/03/04,永和,2.9,1.43,-,10.3,42,-,77.03,39.91,37.11,0.97,16.47,92.65
1033,新北市,2014/03/04,新莊,-,-,-,-,-,18,-,-,-,-,-,-
1034,新北市,2014/03/04,新莊,4.4,0.56,-,23.8,34,-,27.68,5,22.68,2.14,15.72,92.33
1035,新北市,2014/03/04,新店,-,-,-,-,-,27,-,-,-,-,-,-
1036,新北市,2014/03/04,新店,2.9,0.61,-,17,41,-,34.32,5.03,29.29,1.33,17.01,86.18
1037,新北市,2014/03/04,淡水,-,-,-,-,-,15,-,-,-,-,-,-
1038,新北市,2014/03/04,淡水,1.5,0.38,-,32.2,32,-,14.33,1.73,12.6,-,-,-
1039,新北市,2014/03/04,汐止,-,-,-,-,-,29,-,-,-,-,-,-
1040,新北市,2014/03/04,汐止,3.3,0.61,-,12.1,42,-,40.36,8.19,32.16,1.28,16.2,94.03
1041,新北市,2014/03/04,土城,-,-,-,-,-,30,-,-,-,-,-,-
1042,新北市,2014/03/04,土城,5.4,0.57,-,16.9,43,-,33.94,4.34,29.61,1.22,15.71,87.78
1043,新北市,2014/03/04,林口,-,-,-,-,-,19,-,-,-,-,-,-
1044,新北市,2014/03/04,林口,1.3,0.25,-,38.2,19,-,10.96,1.28,9.68,1.14,13.88,94.73
1045,新北市,2014/03/04,萬里,-,-,-,-,-,12,-,-,-,-,-,-
1046,新北市,2014/03/04,萬里,1,0.25,-,39.4,23,-,7.4,1.57,5.81,2.54,15.6,91.29
1047,新北市,2014/03/03,板橋,-,-,-,-,-,14,-,-,-,-,-,-
1048,新北市,2014/03/03,板橋,1.8,0.53,-,28.8,31,-,25.66,3.55,22.11,2.03,16.04,78.35
1049,新北市,2014/03/03,三重,-,-,-,-,-,14,-,-,-,-,-,-
1050,新北市,2014/03/03,三重,2.4,1.58,-,-,52,-,94.84,56.34,38.51,-,15.84,80.09
1051,新北市,2014/03/03,菜寮,-,-,-,-,-,14,-,-,-,-,-,-
1052,新北市,2014/03/03,菜寮,2.2,0.47,-,32.5,29,-,20.68,2.38,18.31,2.07,15.49,79.28
1053,新北市,2014/03/03,永和,-,-,-,-,-,14,-,-,-,-,-,-
1054,新北市,2014/03/03,永和,2,0.64,-,30.8,26,-,27.81,7.62,20.19,2.08,15.75,86.57
1055,新北市,2014/03/03,新莊,-,-,-,-,-,12,-,-,-,-,-,-
1056,新北市,2014/03/03,新莊,2,0.52,-,30.8,31,-,24.26,3.56,20.7,2.89,15.29,83
1057,新北市,2014/03/03,新店,-,-,-,-,-,12,-,-,-,-,-,-
1058,新北市,2014/03/03,新店,2,0.43,-,35.4,23,-,17.96,2.39,15.57,1.54,16.32,80.69
1059,新北市,2014/03/03,淡水,-,-,-,-,-,13,-,-,-,-,-,-
1060,新北市,2014/03/03,淡水,1.4,0.41,-,36.4,32,-,12.66,3.08,9.57,-,-,-
1061,新北市,2014/03/03,汐止,-,-,-,-,-,15,-,-,-,-,-,-
1062,新北市,2014/03/03,汐止,2,0.4,-,23.7,29,-,27.79,4.33,23.46,1.46,14.91,91.34
1063,新北市,2014/03/03,土城,-,-,-,-,-,14,-,-,-,-,-,-
1064,新北市,2014/03/03,土城,1.7,0.5,-,34.4,27,-,18.99,1.6,17.39,1.41,15.35,80.6
1065,新北市,2014/03/03,林口,-,-,-,-,-,15,-,-,-,-,-,-
1066,新北市,2014/03/03,林口,2.4,0.34,-,37,25,-,15.45,1.27,14.17,2.17,13.45,88.4
1067,新北市,2014/03/03,萬里,-,-,-,-,-,14,-,-,-,-,-,-
1068,新北市,2014/03/03,萬里,0.9,0.21,-,48.2,60,-,5.2,0.86,4.33,4.88,15.42,83.26
1069,新北市,2014/03/02,板橋,-,-,-,-,-,14,-,-,-,-,-,-
1070,新北市,2014/03/02,板橋,1.9,0.46,-,29.7,26,-,19.51,2.24,17.26,2.58,16.04,79.7
1071,新北市,2014/03/02,三重,-,-,-,-,-,15,-,-,-,-,-,-
1072,新北市,2014/03/02,三重,2.1,1.29,-,-,44,-,83.05,49.77,33.28,-,15.9,79.74
1073,新北市,2014/03/02,菜寮,-,-,-,-,-,16,-,-,-,-,-,-
1074,新北市,2014/03/02,菜寮,1.5,0.43,-,32.5,23,-,15.27,0.99,14.24,2.01,15.4,79.54
1075,新北市,2014/03/02,永和,-,-,-,-,-,15,-,-,-,-,-,-
1076,新北市,2014/03/02,永和,1.4,0.51,-,33,23,-,20.05,5.09,14.96,2.15,15.73,89.04
1077,新北市,2014/03/02,新莊,-,-,-,-,-,13,-,-,-,-,-,-
1078,新北市,2014/03/02,新莊,1.2,0.42,-,32.6,23,-,15.86,2.66,13.21,3.29,15.17,83.46
1079,新北市,2014/03/02,新店,-,-,-,-,-,12,-,-,-,-,-,-
1080,新北市,2014/03/02,新店,1.7,0.37,-,35,19,-,14.55,2.15,12.4,1.56,16.29,84.01
1081,新北市,2014/03/02,淡水,-,-,-,-,-,12,-,-,-,-,-,-
1082,新北市,2014/03/02,淡水,1.5,0.29,-,42.2,25,-,6.07,1.49,4.58,-,-,-
1083,新北市,2014/03/02,汐止,-,-,-,-,-,14,-,-,-,-,-,-
1084,新北市,2014/03/02,汐止,0.9,0.34,-,33,21,-,13.04,2.31,10.73,1.72,14.8,93.26
1085,新北市,2014/03/02,土城,-,-,-,-,-,14,-,-,-,-,-,-
1086,新北市,2014/03/02,土城,2.3,0.43,-,35.2,20,-,13.62,1.25,12.38,1.53,15.26,83.75
1087,新北市,2014/03/02,林口,-,-,-,-,-,16,-,-,-,-,-,-
1088,新北市,2014/03/02,林口,1.2,0.27,-,39.7,19,-,6.85,0.87,5.97,2.21,12.8,92.19
1089,新北市,2014/03/02,萬里,-,-,-,-,-,13,-,-,-,-,-,-
1090,新北市,2014/03/02,萬里,1.3,0.26,-,47.5,54,-,4.89,1.15,3.74,6.28,14.95,87.82
1091,新北市,2014/03/01,板橋,-,-,-,-,-,54,-,-,-,-,-,-
1092,新北市,2014/03/01,板橋,8.2,0.88,-,15,90,-,47.31,16.01,31.3,1.51,21.02,73.48
1093,新北市,2014/03/01,三重,-,-,-,-,-,51,-,-,-,-,-,-
1094,新北市,2014/03/01,三重,7.2,1.9,-,-,108,-,139.27,87.67,51.59,-,20.23,76.84
1095,新北市,2014/03/01,菜寮,-,-,-,-,-,55,-,-,-,-,-,-
1096,新北市,2014/03/01,菜寮,6.9,0.88,-,16,88,-,50.2,14.86,35.34,1.34,19.85,76.87
1097,新北市,2014/03/01,永和,-,-,-,-,-,37,-,-,-,-,-,-
1098,新北市,2014/03/01,永和,5.7,1.21,-,14.3,58,-,57.45,24.91,32.54,1.28,21.05,79.67
1099,新北市,2014/03/01,新莊,-,-,-,-,-,50,-,-,-,-,-,-
1100,新北市,2014/03/01,新莊,7.6,0.94,-,16.5,83,-,56.06,21.56,34.5,1.88,19.84,77.36
1101,新北市,2014/03/01,新店,-,-,-,-,-,28,-,-,-,-,-,-
1102,新北市,2014/03/01,新店,3.1,0.51,-,22,44,-,22.42,3.9,18.52,1.41,21.72,73.38
1103,新北市,2014/03/01,淡水,-,-,-,-,-,45,-,-,-,-,-,-
1104,新北市,2014/03/01,淡水,7.4,0.55,-,17.3,88,-,39.12,11.22,27.9,-,-,-
1105,新北市,2014/03/01,汐止,-,-,-,-,-,38,-,-,-,-,-,-
1106,新北市,2014/03/01,汐止,5.6,0.7,-,14.3,57,-,42.25,14.35,27.9,1.35,19.96,83.37
1107,新北市,2014/03/01,土城,-,-,-,-,-,52,-,-,-,-,-,-
1108,新北市,2014/03/01,土城,6.5,0.87,-,15.5,85,-,50.42,18.4,32.02,1.09,20.12,76.54
1109,新北市,2014/03/01,林口,-,-,-,-,-,50,-,-,-,-,-,-
1110,新北市,2014/03/01,林口,5.4,0.63,-,19.3,67,-,38.19,14.54,23.65,1.03,18.55,82.72
1111,新北市,2014/03/01,萬里,-,-,-,-,-,30,-,-,-,-,-,-
1112,新北市,2014/03/01,萬里,2.7,0.36,-,27.2,43,-,13.95,3.54,10.41,2.32,18.06,86.27
1113,臺中市,2014/03/31,西屯,-,-,-,-,-,49,-,-,-,-,-,-
1114,臺中市,2014/03/31,西屯,2.7,0.51,-,36.5,82,-,22.22,2.02,20.17,2.57,22.65,83.4
1115,臺中市,2014/03/31,忠明,-,-,-,-,-,42,-,-,-,-,-,-
1116,臺中市,2014/03/31,忠明,2.9,0.61,-,38.4,71,-,23.64,2.81,20.83,1.76,22.63,77.89
1117,臺中市,2014/03/31,豐原,-,-,-,-,-,33,-,-,-,-,-,-
1118,臺中市,2014/03/31,豐原,2.6,0.44,-,35.5,56,-,12.56,1.37,11.19,2.26,21.75,78.87
1119,臺中市,2014/03/31,沙鹿,-,-,-,-,-,45,-,-,-,-,-,-
1120,臺中市,2014/03/31,沙鹿,2.3,0.47,-,49.7,76,-,16.44,1.77,14.67,3.15,22.45,82.71
1121,臺中市,2014/03/31,大里,-,-,-,-,-,40,-,-,-,-,-,-
1122,臺中市,2014/03/31,大里,2.7,0.63,428.77,35,77,-,23.83,3.03,20.8,1.86,22.75,75.97
1123,臺中市,2014/03/30,西屯,-,-,-,-,-,36,-,-,-,-,-,-
1124,臺中市,2014/03/30,西屯,3.8,0.37,-,34.9,64,-,16.48,1.25,15.2,2.06,26.43,68.29
1125,臺中市,2014/03/30,忠明,-,-,-,-,-,38,-,-,-,-,-,-
1126,臺中市,2014/03/30,忠明,3.4,0.51,-,34.8,60,-,20.07,2.1,17.98,1.59,26.76,64.17
1127,臺中市,2014/03/30,豐原,-,-,-,-,-,26,-,-,-,-,-,-
1128,臺中市,2014/03/30,豐原,3.2,0.38,-,23.2,41,-,11.07,2.11,8.96,1.76,24.83,70.36
1129,臺中市,2014/03/30,沙鹿,-,-,-,-,-,51,-,-,-,-,-,-
1130,臺中市,2014/03/30,沙鹿,3.2,0.5,-,44.2,80,-,15.03,0.96,14.06,2.59,25.55,70.49
1131,臺中市,2014/03/30,大里,-,-,-,-,-,29,-,-,-,-,-,-
1132,臺中市,2014/03/30,大里,2.6,0.5,429.87,32.8,65,-,-,-,-,1.6,28.13,65.41
1133,臺中市,2014/03/29,西屯,-,-,-,-,-,30,-,-,-,-,-,-
1134,臺中市,2014/03/29,西屯,3.1,0.29,-,15.8,82,-,18.4,3.35,15.04,2.86,27.45,74.88
1135,臺中市,2014/03/29,忠明,-,-,-,-,-,33,-,-,-,-,-,-
1136,臺中市,2014/03/29,忠明,2.9,0.44,-,18.5,68,-,18.12,3.15,14.98,2.06,27.63,69.84
1137,臺中市,2014/03/29,豐原,-,-,-,-,-,32,-,-,-,-,-,-
1138,臺中市,2014/03/29,豐原,4.6,0.59,-,15.2,70,-,11.18,1.72,9.47,3.59,26.2,72.67
1139,臺中市,2014/03/29,沙鹿,-,-,-,-,-,29,-,-,-,-,-,-
1140,臺中市,2014/03/29,沙鹿,4.7,0.3,-,18.8,65,-,16,2.55,13.46,3.32,27.08,76.7
1141,臺中市,2014/03/29,大里,-,-,-,-,-,26,-,-,-,-,-,-
1142,臺中市,2014/03/29,大里,2,0.39,425.25,18.3,64,-,16.21,3.23,12.98,2.12,29.11,69.78
1143,臺中市,2014/03/28,西屯,-,-,-,-,-,42,-,-,-,-,-,-
1144,臺中市,2014/03/28,西屯,4.7,0.49,-,26.5,74,-,25.15,4.67,20.47,1.67,26.04,76.87
1145,臺中市,2014/03/28,忠明,-,-,-,-,-,39,-,-,-,-,-,-
1146,臺中市,2014/03/28,忠明,4.4,0.59,-,27.7,72,-,24.71,2.99,21.72,1.46,26.13,73.07
1147,臺中市,2014/03/28,豐原,-,-,-,-,-,39,-,-,-,-,-,-
1148,臺中市,2014/03/28,豐原,4.1,0.51,-,18.2,68,-,16.78,1.97,14.8,1.89,25.02,74.48
1149,臺中市,2014/03/28,沙鹿,-,-,-,-,-,55,-,-,-,-,-,-
1150,臺中市,2014/03/28,沙鹿,6.2,0.55,-,33.8,92,-,23.74,2.56,21.18,1.94,25.54,79.56
1151,臺中市,2014/03/28,大里,-,-,-,-,-,34,-,-,-,-,-,-
1152,臺中市,2014/03/28,大里,4.3,0.56,435.49,29.9,67,-,-,-,-,1.71,26.84,72.22
1153,臺中市,2014/03/27,西屯,-,-,-,-,-,43,-,-,-,-,-,-
1154,臺中市,2014/03/27,西屯,3.2,0.51,-,22.9,82,-,31.47,9.13,22.35,1.85,25.6,75.15
1155,臺中市,2014/03/27,忠明,-,-,-,-,-,39,-,-,-,-,-,-
1156,臺中市,2014/03/27,忠明,4,0.69,-,22.4,76,-,35.99,10.68,25.31,1.31,25.81,70.13
1157,臺中市,2014/03/27,豐原,-,-,-,-,-,28,-,-,-,-,-,-
1158,臺中市,2014/03/27,豐原,2.6,0.4,-,18.7,50,-,15.44,3.76,11.68,1.82,24.09,72.28
1159,臺中市,2014/03/27,沙鹿,-,-,-,-,-,47,-,-,-,-,-,-
1160,臺中市,2014/03/27,沙鹿,2.6,0.5,-,31.3,86,-,25.24,7.23,18.01,2.62,24.49,81.06
1161,臺中市,2014/03/27,大里,-,-,-,-,-,36,-,-,-,-,-,-
1162,臺中市,2014/03/27,大里,3.8,0.61,443.02,26.4,77,-,-,-,-,1.45,27.19,68.13
1163,臺中市,2014/03/26,西屯,-,-,-,-,-,33,-,-,-,-,-,-
1164,臺中市,2014/03/26,西屯,5.7,0.65,-,17.6,69,-,46.17,17.09,29.08,1.62,25.22,67.21
1165,臺中市,2014/03/26,忠明,-,-,-,-,-,33,-,-,-,-,-,-
1166,臺中市,2014/03/26,忠明,5.5,0.81,-,20.7,66,-,40.03,11.91,28.12,1.28,25.58,62.48
