序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
29,臺北市,2002/06/26,松山,5.6,0.62,18.0,-,46,-,26.91,4.48,22.43,-,-,-,28.89,-,-,46.0,-
30,臺北市,2002/06/26,古亭,5.2,0.78,18.7,-,40,25,22.14,9.08,13.07,2.52,0.31,2.21,29.31,-,-,62.0,-
31,臺北市,2002/06/26,中山,3.6,0.83,17.3,-,45,-,38.76,9.84,28.93,2.222,0.22,2.01,29.31,-,-,48.0,-
32,臺北市,2002/06/26,大同,7.5,2.31,-,-,54,-,86.65,50.79,35.86,3.241,1.09,2.15,30.0,-,-,52.0,-
33,臺北市,2002/06/26,萬華,5.7,0.84,22.3,-,49,-,27.93,3.16,24.77,-,-,-,29.21,-,-,77.0,-
34,臺北市,2002/06/26,陽明,1.7,0.24,31.9,-,14,-,6.52,0.98,5.54,-,-,-,22.93,-,92.0,51.0,-
35,臺北市,2002/06/26,士林,2.8,0.55,23.2,-,28,-,25.18,4.44,20.74,-,-,-,28.43,-,-,63.0,-
36,臺北市,2002/06/25,松山,4.4,0.64,18.2,-,47,-,32.15,11.24,20.91,-,-,-,31.51,-,-,52.0,-
37,臺北市,2002/06/25,古亭,3.3,0.69,14.6,-,39,17,22.27,13.56,8.71,2.535,0.4,2.13,31.87,-,-,51.0,-
38,臺北市,2002/06/25,中山,5.1,0.74,15.0,-,49,-,36.92,12.94,23.98,2.225,0.28,1.94,32.24,-,-,49.0,-
39,臺北市,2002/06/25,大同,8.1,2.01,-,-,63,-,72.21,42.21,30.0,3.002,0.9,2.1,33.0,-,-,57.0,-
40,臺北市,2002/06/25,萬華,4.3,0.61,17.2,-,49,-,27.27,5.48,21.79,-,-,-,32.0,-,-,49.0,-
41,臺北市,2002/06/25,陽明,1.7,0.23,26.0,-,15,-,7.78,0.67,7.11,-,-,-,24.02,-,88.0,34.0,-
42,臺北市,2002/06/25,士林,4.1,0.5,16.0,-,30,-,28.46,7.52,20.94,-,-,-,30.6,-,-,39.0,-
43,臺北市,2002/06/24,松山,4.9,0.73,17.7,-,42,-,39.64,13.06,26.58,-,-,-,31.84,-,-,43.0,-
44,臺北市,2002/06/24,古亭,2.4,0.61,16.4,-,35,20,29.92,17.36,12.56,2.319,0.37,1.95,31.64,-,-,41.0,-
45,臺北市,2002/06/24,中山,3.9,0.82,16.1,-,43,-,40.02,13.94,26.08,2.415,0.42,2.0,32.76,-,-,43.0,-
46,臺北市,2002/06/24,大同,6.9,2.22,-,-,46,-,77.97,46.31,31.66,2.955,0.87,2.09,33.96,-,-,46.0,-
47,臺北市,2002/06/24,萬華,3.7,0.64,20.4,-,49,-,24.83,4.41,20.42,-,-,-,32.14,-,-,49.0,-
48,臺北市,2002/06/24,陽明,1.5,0.23,33.4,-,14,-,6.01,0.47,5.54,-,-,-,25.26,-,79.0,46.0,-
49,臺北市,2002/06/24,士林,4.5,0.56,15.4,-,38,-,32.48,10.23,22.25,-,-,-,30.87,-,-,39.0,-
50,臺北市,2002/06/23,松山,4.1,0.65,19.6,-,38,-,34.11,14.34,19.76,-,-,-,31.61,-,-,57.0,-
51,臺北市,2002/06/23,古亭,1.6,0.67,19.3,-,35,19,25.88,11.16,14.71,2.427,0.34,2.09,31.51,-,-,49.0,-
52,臺北市,2002/06/23,中山,3.8,0.81,16.2,-,37,-,35.74,14.18,21.56,2.437,0.24,2.2,32.55,-,-,42.0,-
53,臺北市,2002/06/23,大同,6.4,2.13,-,-,51,-,77.39,49.5,27.9,2.912,0.72,2.2,33.49,-,-,50.0,-
54,臺北市,2002/06/23,萬華,1.7,0.58,21.8,-,39,-,16.71,1.78,14.93,-,-,-,31.63,-,-,52.0,-
55,臺北市,2002/06/23,陽明,2.3,0.24,29.6,-,13,-,6.25,0.91,5.34,-,-,-,24.71,-,83.0,38.0,-
56,臺北市,2002/06/23,士林,4.0,0.5,16.1,-,29,-,25.71,9.1,16.61,-,-,-,30.78,-,-,39.0,-
57,臺北市,2002/06/22,松山,4.5,0.8,27.2,-,58,-,34.94,14.08,20.86,-,-,-,30.36,-,-,59.0,-
58,臺北市,2002/06/22,古亭,2.7,0.82,20.2,-,37,27,32.99,12.88,20.12,2.533,0.44,2.09,30.28,-,-,48.0,-
59,臺北市,2002/06/22,中山,4.3,0.96,13.9,-,52,-,44.12,18.85,25.27,2.622,0.41,2.21,31.04,-,-,51.0,-
60,臺北市,2002/06/22,大同,7.6,2.11,-,-,61,-,88.06,55.58,32.48,3.121,0.93,2.19,31.75,-,-,56.0,-
61,臺北市,2002/06/22,萬華,3.4,0.78,19.1,-,44,-,27.89,5.54,22.35,-,-,-,30.39,-,-,50.0,-
62,臺北市,2002/06/22,陽明,2.6,0.31,40.3,-,24,-,7.28,0.6,6.68,-,-,-,24.59,-,89.0,59.0,-
63,臺北市,2002/06/22,士林,4.7,0.7,15.1,-,39,-,43.54,17.27,26.27,-,-,-,29.59,-,-,50.0,-
64,臺北市,2002/06/21,松山,8.1,0.95,29.2,-,59,-,42.91,13.97,28.94,-,-,-,30.31,-,-,73.0,-
65,臺北市,2002/06/21,古亭,3.8,0.88,22.3,-,46,29,-,-,-,2.523,0.5,2.02,30.49,-,-,62.0,-
66,臺北市,2002/06/21,中山,4.8,1.02,18.9,-,55,-,50.36,19.6,30.76,2.618,0.42,2.19,31.19,-,-,65.0,-
67,臺北市,2002/06/21,大同,7.7,2.55,-,-,61,-,99.2,61.63,37.57,3.349,1.13,2.22,32.02,-,-,56.0,-
68,臺北市,2002/06/21,萬華,3.4,0.83,21.7,-,49,-,29.51,5.15,24.36,-,-,-,30.64,-,-,69.0,-
69,臺北市,2002/06/21,陽明,3.1,0.3,43.0,-,14,-,8.46,0.7,7.76,-,-,-,24.52,-,84.0,62.0,-
70,臺北市,2002/06/21,士林,4.8,0.87,20.3,-,43,-,52.85,27.56,25.28,-,-,-,29.69,-,-,73.0,-
71,臺北市,2002/06/20,松山,4.8,0.96,24.4,-,57,-,38.41,12.51,25.9,-,-,-,29.44,-,-,77.0,-
72,臺北市,2002/06/20,古亭,2.6,0.87,18.5,-,40,27,-,-,-,2.625,0.52,2.1,29.86,-,-,59.0,-
73,臺北市,2002/06/20,中山,4.9,1.08,15.7,-,49,-,52.14,17.16,34.98,2.496,0.49,2.0,30.28,-,-,59.0,-
74,臺北市,2002/06/20,大同,8.5,2.88,-,-,64,-,118.66,77.77,40.88,3.52,1.29,2.23,31.09,-,-,57.0,-
75,臺北市,2002/06/20,萬華,2.9,0.76,21.9,-,54,-,25.26,3.34,21.91,-,-,-,29.98,-,-,63.0,-
76,臺北市,2002/06/20,陽明,3.7,0.32,34.7,-,16,-,9.42,0.93,8.49,-,-,-,23.65,-,88.0,64.0,-
77,臺北市,2002/06/20,士林,4.8,0.92,20.8,-,44,-,48.28,19.34,28.93,-,-,-,29.19,-,-,67.0,-
78,臺北市,2002/06/19,松山,4.1,1.12,28.2,-,57,-,49.52,21.86,27.65,-,-,-,28.34,-,-,123.0,-
79,臺北市,2002/06/19,古亭,3.0,1.28,26.5,-,52,34,-,-,-,2.886,0.63,2.25,28.56,-,-,96.0,-
80,臺北市,2002/06/19,中山,5.1,1.28,22.8,-,44,-,63.41,21.5,41.91,2.548,0.54,2.01,29.26,-,-,104.0,-
81,臺北市,2002/06/19,大同,9.5,3.65,-,-,90,-,148.18,92.64,53.29,4.452,2.03,2.42,29.98,-,-,72.0,-
82,臺北市,2002/06/19,萬華,2.9,1.04,29.0,-,61,-,33.92,5.72,28.2,-,-,-,28.67,-,-,103.0,-
83,臺北市,2002/06/19,陽明,3.3,0.31,33.4,-,19,-,-,-,-,-,-,-,23.18,-,90.0,79.0,-
84,臺北市,2002/06/19,士林,4.9,1.11,26.2,-,45,-,66.3,25.69,40.61,-,-,-,28.22,-,-,117.0,-
85,臺北市,2002/06/18,松山,5.2,1.04,18.6,-,43,-,50.01,23.49,26.52,-,-,-,27.31,-,-,72.0,-
86,臺北市,2002/06/18,古亭,4.0,1.24,21.6,-,46,30,-,-,-,2.901,0.69,2.21,27.72,-,-,74.0,-
87,臺北市,2002/06/18,中山,4.7,1.31,21.2,-,59,-,67.97,27.68,40.29,2.948,0.63,2.31,27.99,-,-,80.0,-
88,臺北市,2002/06/18,大同,6.9,2.83,-,-,84,-,125.03,74.13,50.9,4.548,2.01,2.53,28.49,-,-,67.0,-
89,臺北市,2002/06/18,萬華,4.2,-,25.1,-,61,-,48.3,16.08,32.22,-,-,-,27.71,-,-,87.0,-
90,臺北市,2002/06/18,陽明,-,-,-,-,-,-,-,-,-,-,-,-,22.1,-,93.0,32.0,-
91,臺北市,2002/06/18,士林,3.0,1.17,15.2,-,43,-,64.59,30.76,33.82,-,-,-,26.95,-,-,56.0,-
92,臺北市,2002/06/17,松山,4.5,1.12,5.4,-,40,-,58.87,32.07,26.8,-,-,-,26.04,-,-,40.0,-
93,臺北市,2002/06/17,古亭,2.5,0.91,4.4,-,29,16,-,-,-,2.703,0.57,2.13,26.12,-,-,29.0,-
94,臺北市,2002/06/17,中山,3.3,1.22,4.7,-,41,-,61.13,28.0,33.12,2.724,0.54,2.19,26.77,-,-,41.0,-
95,臺北市,2002/06/17,大同,5.3,2.64,-,-,54,-,125.18,86.83,38.36,4.078,1.7,2.38,27.04,-,-,52.0,-
96,臺北市,2002/06/17,萬華,2.0,-,5.0,-,38,-,43.01,13.95,29.05,-,-,-,26.27,-,-,38.0,-
97,臺北市,2002/06/17,陽明,1.0,0.14,20.0,-,13,-,5.42,0.77,4.64,-,-,-,21.76,-,91.0,23.0,-
98,臺北市,2002/06/17,士林,2.0,0.9,5.4,-,29,-,52.44,24.26,28.17,-,-,-,25.66,-,-,29.0,-
99,臺北市,2002/06/16,松山,4.1,0.89,12.4,-,45,-,41.15,19.81,21.34,-,-,-,26.82,-,-,45.0,-
100,臺北市,2002/06/16,古亭,2.8,0.87,14.2,-,37,26,93.48,57.35,26.04,2.677,0.47,2.21,27.04,-,-,49.0,-
101,臺北市,2002/06/16,中山,4.4,1.05,9.1,-,50,-,53.52,23.38,30.14,2.496,0.32,2.17,27.66,-,-,50.0,-
102,臺北市,2002/06/16,大同,6.8,2.36,-,-,64,-,122.84,86.68,36.16,3.772,1.3,2.47,28.21,-,-,57.0,-
103,臺北市,2002/06/16,萬華,3.1,1.07,14.1,-,52,-,37.02,9.28,27.74,-,-,-,27.22,-,-,51.0,-
104,臺北市,2002/06/16,陽明,1.7,0.29,33.1,-,15,-,7.53,0.64,6.88,-,-,-,22.3,-,90.0,48.0,-
105,臺北市,2002/06/16,士林,3.2,0.84,11.5,-,33,-,45.51,17.16,28.35,-,-,-,26.57,-,-,33.0,-
106,臺北市,2002/06/15,松山,4.6,1.11,8.2,-,47,-,56.43,33.66,22.77,-,-,-,27.52,-,-,47.0,-
107,臺北市,2002/06/15,古亭,2.7,1.09,8.1,-,33,24,51.07,26.61,24.46,2.694,0.4,2.29,27.42,-,-,35.0,-
108,臺北市,2002/06/15,中山,4.4,1.16,7.7,-,54,-,58.49,30.89,27.59,2.696,0.45,2.25,28.25,-,-,52.0,-
109,臺北市,2002/06/15,大同,6.2,2.58,-,-,66,-,114.77,82.15,32.62,3.911,1.53,2.38,28.69,-,-,58.0,-
110,臺北市,2002/06/15,萬華,2.6,0.71,8.9,-,43,-,30.8,8.63,22.17,-,-,-,27.49,-,-,43.0,-
111,臺北市,2002/06/15,陽明,2.7,0.24,24.2,-,15,-,9.1,0.83,8.26,-,-,-,22.1,-,86.0,46.0,-
112,臺北市,2002/06/15,士林,4.4,1.12,8.7,-,42,-,59.02,30.42,28.59,-,-,-,27.14,-,-,42.0,-
113,臺北市,2002/06/14,松山,3.7,1.05,17.3,-,46,-,45.65,20.46,25.19,-,-,-,27.25,-,-,85.0,-
114,臺北市,2002/06/14,古亭,3.4,1.05,13.9,-,37,24,56.58,26.42,30.16,2.75,0.56,2.19,27.52,-,-,54.0,-
115,臺北市,2002/06/14,中山,3.8,1.17,13.2,-,54,-,59.77,26.91,32.85,2.801,0.59,2.21,27.9,-,-,59.0,-
116,臺北市,2002/06/14,大同,8.5,3.94,-,-,78,-,167.56,123.44,44.12,4.729,2.37,2.36,28.49,-,-,67.0,-
117,臺北市,2002/06/14,萬華,3.4,1.0,15.2,-,44,-,35.81,8.9,26.91,-,-,-,27.51,-,-,52.0,-
118,臺北市,2002/06/14,陽明,2.0,0.3,29.6,-,18,-,9.85,0.47,9.38,-,-,-,22.34,-,92.0,56.0,-
119,臺北市,2002/06/14,士林,3.5,1.03,13.0,-,36,-,60.35,26.81,33.54,-,-,-,27.0,-,-,61.0,-
120,臺北市,2002/06/13,松山,3.5,1.22,4.1,-,38,-,72.96,52.89,20.07,-,-,-,26.19,-,-,38.0,-
121,臺北市,2002/06/13,古亭,1.4,1.09,2.9,-,21,16,53.65,35.84,17.81,2.824,0.69,2.13,25.88,-,-,21.0,-
122,臺北市,2002/06/13,中山,3.4,1.37,4.2,-,36,-,67.4,42.74,24.65,2.921,0.61,2.31,26.94,-,-,36.0,-
123,臺北市,2002/06/13,大同,5.7,3.14,-,-,69,-,129.69,94.14,29.22,4.459,2.07,2.39,27.26,-,-,59.0,-
124,臺北市,2002/06/13,萬華,2.0,0.88,4.9,-,35,-,35.24,16.86,18.38,-,-,-,26.24,-,-,35.0,-
125,臺北市,2002/06/13,陽明,1.2,0.21,26.8,-,14,-,6.68,0.43,6.26,-,-,-,22.12,-,89.0,39.0,-
126,臺北市,2002/06/13,士林,3.1,1.17,5.3,-,32,-,65.37,35.94,29.43,-,-,-,26.1,-,-,32.0,-
127,臺北市,2002/06/12,松山,3.9,1.19,4.9,-,41,-,65.17,40.32,24.85,-,-,-,26.5,-,-,41.0,-
128,臺北市,2002/06/12,古亭,2.6,1.31,5.0,-,31,20,66.66,39.7,26.96,2.965,0.78,2.19,26.68,-,-,31.0,-
129,臺北市,2002/06/12,中山,4.1,1.3,4.5,-,48,-,70.18,40.97,29.22,3.008,0.67,2.33,27.3,-,-,48.0,-
130,臺北市,2002/06/12,大同,6.4,2.65,-,-,51,-,114.79,68.12,32.54,4.275,1.93,2.35,27.48,-,-,51.0,-
131,臺北市,2002/06/12,萬華,2.9,1.03,7.6,-,36,-,39.66,16.41,23.25,-,-,-,26.75,-,-,36.0,-
132,臺北市,2002/06/12,陽明,1.1,0.26,20.8,-,13,-,9.08,0.21,8.87,-,-,-,21.65,-,93.0,25.0,-
133,臺北市,2002/06/12,士林,3.1,0.85,8.8,-,32,-,51.31,26.0,25.32,-,-,-,26.2,-,-,32.0,-
134,臺北市,2002/06/11,松山,3.1,0.75,17.2,-,33,-,39.71,12.65,27.06,-,-,-,28.19,-,-,55.0,-
135,臺北市,2002/06/11,古亭,2.0,0.72,12.5,-,24,17,39.74,15.44,24.3,2.501,0.43,2.07,28.07,-,-,39.0,-
136,臺北市,2002/06/11,中山,2.8,0.83,15.8,-,41,-,40.52,13.05,27.47,2.466,0.32,2.14,29.07,-,-,47.0,-
137,臺北市,2002/06/11,大同,6.8,2.92,-,-,54,-,110.85,72.38,38.47,4.028,1.84,2.19,29.78,-,-,52.0,-
138,臺北市,2002/06/11,萬華,1.9,-,20.2,-,42,-,20.7,2.32,18.38,-,-,-,28.58,-,-,55.0,-
139,臺北市,2002/06/11,陽明,1.7,0.21,30.1,-,12,-,-,-,-,-,-,-,23.08,-,90.0,45.0,-
140,臺北市,2002/06/11,士林,2.9,0.52,20.1,-,29,-,30.14,4.52,25.62,-,-,-,27.89,-,-,48.0,-
141,臺北市,2002/06/10,松山,4.8,0.76,22.3,-,47,-,41.4,13.72,27.68,-,-,-,29.92,-,-,52.0,-
142,臺北市,2002/06/10,古亭,3.4,0.85,19.2,-,38,22,41.29,13.37,27.92,2.547,0.47,2.07,29.97,-,-,52.0,-
143,臺北市,2002/06/10,中山,5.8,0.91,17.6,-,-,-,45.09,14.09,31.01,2.608,0.43,2.17,30.39,-,-,56.0,-
144,臺北市,2002/06/10,大同,7.9,2.11,-,-,62,-,74.94,39.64,35.29,3.334,1.19,2.15,31.22,-,-,56.0,-
145,臺北市,2002/06/10,萬華,4.3,0.71,24.7,-,53,-,24.57,2.77,21.8,-,-,-,30.25,-,-,55.0,-
146,臺北市,2002/06/10,陽明,1.1,0.25,40.4,-,16,-,2.94,0.25,2.69,-,-,-,22.71,-,90.0,51.0,-
147,臺北市,2002/06/10,士林,3.4,0.54,22.6,-,43,-,30.25,6.14,24.1,-,-,-,28.74,-,-,48.0,-
148,臺北市,2002/06/09,松山,7.4,0.46,10.5,-,20,-,22.11,8.01,14.1,-,-,-,28.44,-,-,20.0,-
149,臺北市,2002/06/09,古亭,6.5,0.43,10.1,-,17,11,28.4,11.88,16.52,2.203,0.31,1.89,28.97,-,-,17.0,-
150,臺北市,2002/06/09,中山,2.3,0.46,12.6,-,-,-,22.14,7.71,14.43,2.034,0.1,1.93,29.18,-,-,18.0,-
151,臺北市,2002/06/09,大同,5.7,2.09,-,-,39,-,103.46,78.37,25.09,2.873,0.82,2.06,30.27,-,-,39.0,-
152,臺北市,2002/06/09,萬華,6.3,0.57,11.5,-,30,-,21.31,5.66,15.66,-,-,-,29.02,-,-,30.0,-
153,臺北市,2002/06/09,陽明,0.4,0.19,26.2,-,12,-,1.25,0.35,0.89,-,-,-,22.15,-,94.0,24.0,-
154,臺北市,2002/06/09,士林,1.5,0.34,16.6,-,19,-,13.79,2.18,11.61,-,-,-,28.46,-,-,23.0,-
155,臺北市,2002/06/08,松山,2.7,0.48,13.1,-,20,-,20.53,5.7,14.83,-,-,-,28.56,-,-,20.0,-
156,臺北市,2002/06/08,古亭,1.9,0.36,12.8,-,18,8,27.06,10.51,16.56,2.271,0.29,1.98,29.13,-,-,23.0,-
157,臺北市,2002/06/08,中山,1.9,0.47,15.7,-,-,-,22.61,7.46,15.16,2.105,0.13,1.98,29.27,-,-,22.0,-
158,臺北市,2002/06/08,大同,4.5,1.96,-,-,40,-,98.88,72.44,26.44,2.882,0.8,2.08,30.3,-,-,40.0,-
159,臺北市,2002/06/08,萬華,2.2,0.57,14.9,-,-,-,20.58,5.16,15.41,-,-,-,29.31,-,-,33.0,-
160,臺北市,2002/06/08,陽明,2.1,0.18,27.0,-,12,-,2.35,0.31,2.04,-,-,-,21.5,-,96.0,28.0,-
161,臺北市,2002/06/08,士林,0.9,0.36,22.8,-,22,-,12.39,2.71,9.68,-,-,-,28.64,-,-,26.0,-
162,臺北市,2002/06/07,松山,6.0,0.57,9.6,-,23,-,28.1,11.35,16.75,-,-,-,27.06,-,-,23.0,-
163,臺北市,2002/06/07,古亭,3.4,0.54,10.5,-,18,10,34.27,14.75,19.52,2.224,0.31,1.92,27.84,-,-,18.0,-
164,臺北市,2002/06/07,中山,5.2,0.58,11.7,-,22,-,29.18,11.23,17.96,2.282,0.18,2.1,28.18,-,-,22.0,-
165,臺北市,2002/06/07,大同,8.6,2.69,-,-,40,-,120.4,91.96,28.44,3.351,1.29,2.06,29.19,-,-,40.0,-
166,臺北市,2002/06/07,萬華,4.4,0.67,11.3,-,-,-,27.61,8.0,19.6,-,-,-,28.01,-,-,21.0,-
167,臺北市,2002/06/07,陽明,0.9,0.18,27.8,-,12,-,0.92,0.13,0.79,-,-,-,21.32,-,95.0,27.0,-
168,臺北市,2002/06/07,士林,2.6,0.32,19.6,-,17,-,15.97,4.2,11.77,-,-,-,27.72,-,-,21.0,-
169,臺北市,2002/06/06,松山,3.6,0.59,9.6,-,29,-,26.47,10.08,16.39,-,-,-,26.97,-,-,29.0,-
170,臺北市,2002/06/06,古亭,2.3,0.68,10.0,-,22,23,38.8,18.89,19.91,2.28,0.29,1.99,27.53,-,-,22.0,-
171,臺北市,2002/06/06,中山,4.3,0.62,11.1,-,30,-,28.28,10.4,17.88,2.16,0.14,2.02,28.01,-,-,30.0,-
172,臺北市,2002/06/06,大同,8.3,2.86,-,-,49,-,122.78,91.93,30.85,-,-,-,29.06,-,-,49.0,-
173,臺北市,2002/06/06,萬華,1.7,0.73,11.6,-,-,-,25.05,6.59,18.46,-,-,-,27.5,-,-,27.0,-
174,臺北市,2002/06/06,陽明,3.1,0.23,27.4,-,14,-,3.55,0.59,2.96,-,-,-,20.89,-,95.0,27.0,-
175,臺北市,2002/06/06,士林,2.7,0.38,16.7,-,21,-,17.96,4.3,13.67,-,-,-,27.31,-,-,28.0,-
176,臺北市,2002/06/05,松山,5.1,0.51,12.1,-,28,-,22.98,6.51,16.47,-,-,-,27.44,-,-,28.0,-
177,臺北市,2002/06/05,古亭,5.7,0.41,9.7,-,21,15,32.68,12.93,19.75,2.337,0.3,2.04,27.75,-,-,23.0,-
178,臺北市,2002/06/05,中山,5.2,0.58,11.4,-,29,-,27.87,9.42,18.45,2.181,0.16,2.02,28.12,-,-,29.0,-
179,臺北市,2002/06/05,大同,9.0,2.67,-,-,51,-,116.32,86.43,29.89,-,-,-,29.05,-,-,51.0,-
180,臺北市,2002/06/05,萬華,4.0,0.65,13.1,-,26,-,23.16,5.62,17.54,-,-,-,27.92,-,-,26.0,-
181,臺北市,2002/06/05,陽明,0.7,0.21,31.0,-,12,-,1.15,0.07,1.09,-,-,-,21.57,-,91.0,34.0,-
182,臺北市,2002/06/05,士林,3.6,0.48,18.4,-,30,-,19.78,5.78,14.0,-,-,-,27.45,-,-,37.0,-
183,臺北市,2002/06/04,松山,3.8,0.56,11.6,-,29,-,27.9,8.17,19.72,-,-,-,26.48,-,-,29.0,-
184,臺北市,2002/06/04,古亭,4.5,0.7,11.3,-,25,14,39.88,16.73,23.15,2.361,0.34,2.02,26.78,-,-,25.0,-
185,臺北市,2002/06/04,中山,3.5,0.73,12.2,-,31,-,32.27,10.32,21.95,2.095,0.18,1.91,27.4,-,-,31.0,-
186,臺北市,2002/06/04,大同,7.4,3.2,-,-,46,-,133.64,99.22,34.43,3.605,1.43,2.17,28.36,-,-,46.0,-
187,臺北市,2002/06/04,萬華,3.5,0.81,13.5,-,38,-,28.69,7.19,21.5,-,-,-,27.03,-,-,38.0,-
188,臺北市,2002/06/04,陽明,0.3,0.24,36.8,-,12,-,-,-,-,-,-,-,21.03,-,94.0,38.0,-
189,臺北市,2002/06/04,士林,1.5,0.49,19.1,-,21,-,23.67,6.97,16.71,-,-,-,26.8,-,-,28.0,-
190,臺北市,2002/06/03,松山,3.3,0.56,19.0,-,34,-,25.86,6.51,19.35,-,-,-,26.78,-,-,34.0,-
191,臺北市,2002/06/03,古亭,2.8,0.52,21.8,-,22,16,26.12,7.12,19.0,2.283,0.23,2.05,27.36,-,-,29.0,-
192,臺北市,2002/06/03,中山,3.0,0.61,21.5,-,38,-,23.36,5.85,17.51,1.965,0.09,1.87,27.56,-,-,38.0,-
