序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
24,臺北市,2017/06/27,士林,3.2,0.25,-,19.4,27,11,14.8,3.02,11.78,-,-,-,2.38,2.02,29.86,-,-,74.51,-
25,臺北市,2017/06/26,松山,3.3,0.42,425.3,18.9,24,15,25.76,7.16,18.6,1.915,0.165,1.75,1.87,1.45,31.52,-,-,65.05,-
26,臺北市,2017/06/26,古亭,2.3,0.35,-,23.9,26,12,18.85,4.86,13.99,1.981,0.134,1.848,1.85,1.41,31.33,-,-,68.28,-
27,臺北市,2017/06/26,中山,2.4,0.61,-,19.4,27,11,30.65,10.77,19.88,1.984,0.207,1.777,1.93,1.39,32.09,-,-,63.91,-
28,臺北市,2017/06/26,大同,2.4,1.31,-,-,46,4,46.29,24.86,21.43,2.287,0.39,1.896,-,-,-,-,-,-,-
29,臺北市,2017/06/26,陽明,2.5,0.11,408.07,25.3,12,7,5.92,0.8,5.12,-,-,-,-,-,23.44,1.5,5.45,86.8,60.14
30,臺北市,2017/06/26,士林,2.3,0.23,-,24.5,25,9,13.79,3.02,10.77,-,-,-,2.62,2.23,31.1,-,-,66.7,-
31,臺北市,2017/06/25,松山,2.3,0.44,425.79,16.4,16,10,25.8,9.16,16.65,1.915,0.159,1.756,2.26,1.93,31.53,-,-,63.17,-
32,臺北市,2017/06/25,古亭,2.2,0.36,-,20.6,20,10,16.51,4.28,12.23,1.988,0.114,1.874,2.17,1.56,30.85,-,-,69.81,-
33,臺北市,2017/06/25,中山,2.7,0.55,-,15,26,11,28.75,11.33,17.42,1.948,0.165,1.783,2.02,1.53,31.8,-,-,64.82,-
34,臺北市,2017/06/25,大同,2.1,1.23,-,-,40,6,45.71,26.15,19.56,2.225,0.324,1.901,-,-,-,-,-,-,-
35,臺北市,2017/06/25,陽明,1.7,0.1,406.96,21.2,10,6,4.82,0.94,3.85,-,-,-,-,-,23.32,0,0,84.52,0
36,臺北市,2017/06/25,士林,2,0.22,-,19,25,10,12,2.26,9.74,-,-,-,2.42,2.12,30.79,-,-,66.62,-
37,臺北市,2017/06/24,松山,2.2,0.47,430.65,18.5,20,14,28.26,10.1,18.16,2.016,0.208,1.808,1.9,1.52,31.19,-,-,66.34,-
38,臺北市,2017/06/24,古亭,2.1,0.36,-,22.7,19,11,18.14,4.09,14.05,2.001,0.138,1.863,1.89,1.43,30.79,-,-,70.45,-
39,臺北市,2017/06/24,中山,2.7,0.66,-,15.4,26,11,32.25,11.06,21.2,2.071,0.222,1.849,1.93,1.29,31.57,-,-,64.48,-
40,臺北市,2017/06/24,大同,3.3,1.54,-,-,45,6,58.91,36.4,22.52,2.506,0.446,2.06,-,-,-,-,-,-,-
41,臺北市,2017/06/24,陽明,1.9,0.1,410.54,23.2,11,6,4.84,0.8,4,-,-,-,-,-,23.68,0,0,82.14,0
42,臺北市,2017/06/24,士林,2.7,0.31,-,17.8,27,12,16.23,4.47,11.76,-,-,-,2.31,1.88,30.47,-,-,69.81,-
43,臺北市,2017/06/23,松山,3.1,0.47,436.69,19.3,26,16,29.24,9.52,19.72,2.028,0.224,1.804,1.64,1.15,30.34,-,-,70.26,-
44,臺北市,2017/06/23,古亭,1.6,0.43,-,13.1,22,13,21.46,5.52,15.94,2.041,0.163,1.878,1.73,1.41,30.31,-,-,72.66,-
45,臺北市,2017/06/23,中山,3.9,0.65,-,15.7,32,15,34.18,11.67,22.51,2.108,0.25,1.858,1.84,1.01,30.91,-,-,67.9,-
46,臺北市,2017/06/23,大同,4.1,1.76,-,-,50,10,74.05,46.67,27.38,2.593,0.569,2.024,-,-,-,-,-,-,-
47,臺北市,2017/06/23,萬華,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,臺北市,2017/06/23,陽明,1.3,0.12,417.23,25.9,12,9,5.74,1.06,4.67,-,-,-,-,-,23.71,0,0,85.77,0
49,臺北市,2017/06/23,士林,3.3,0.4,-,15.9,28,13,21.6,5.82,15.78,-,-,-,1.95,1.51,29.84,-,-,73.55,-
50,臺北市,2017/06/22,松山,7.3,0.49,440.74,19.3,31,19,34.19,8.35,25.84,2.047,0.222,1.825,1.38,0.92,29.56,-,-,71,-
51,臺北市,2017/06/22,古亭,10.3,0.52,-,25.3,30,16,31.67,7.35,24.32,2.103,0.189,1.914,1.53,1.3,29.92,-,-,71.45,-
52,臺北市,2017/06/22,中山,3.3,0.69,-,22.9,36,16,39.67,10.84,28.84,2.067,0.233,1.834,1.65,1.08,30.45,-,-,71.89,-
53,臺北市,2017/06/22,大同,4.2,1.5,-,-,49,9,74.96,41.63,33.33,2.45,0.49,1.96,-,-,-,-,-,-,-
54,臺北市,2017/06/22,萬華,3.3,0.56,-,23.4,28,17,31.06,6.69,24.37,-,-,-,1.48,1.27,30.81,-,-,69.03,-
55,臺北市,2017/06/22,陽明,1.9,0.13,417.26,29.9,14,11,5.3,0.47,4.78,-,-,-,-,-,23.57,0,0,86.82,0
56,臺北市,2017/06/22,士林,2.5,0.44,-,19.4,27,12,23.03,6.38,16.66,-,-,-,1.87,1.45,29.7,-,-,74.02,-
57,臺北市,2017/06/21,松山,3.3,0.57,436.09,20.1,23,15,34.27,10.61,23.66,2.089,0.256,1.833,1.35,0.88,29.55,-,-,71.05,-
58,臺北市,2017/06/21,古亭,2.6,0.59,-,22.9,23,12,28.45,8.4,20.05,2.211,0.287,1.924,1.57,1.15,29.56,-,-,74.25,-
59,臺北市,2017/06/21,中山,3.7,0.84,-,14.9,30,12,43.12,16.93,26.19,2.228,0.317,1.911,1.62,1.11,30.34,-,-,72.78,-
60,臺北市,2017/06/21,大同,3,1.78,-,-,49,8,70.25,40.75,29.5,2.61,0.587,2.023,-,-,-,-,-,-,-
61,臺北市,2017/06/21,萬華,2.3,0.63,-,18.3,22,11,27.33,6.35,20.98,-,-,-,1.53,1.17,30.42,-,-,70.74,-
62,臺北市,2017/06/21,陽明,1.8,0.11,415.55,22.9,12,8,5.35,0.64,4.68,-,-,-,-,-,23.08,0,0,84.57,0
63,臺北市,2017/06/21,士林,3.2,0.45,-,17.5,26,12,24.72,6.8,17.92,-,-,-,1.64,1.31,29.44,-,-,73.11,-
64,臺北市,2017/06/20,松山,2.1,0.64,435.95,9.9,22,11,39.08,18.58,20.5,2.116,0.266,1.85,1.77,1.45,29.55,-,-,65.24,-
65,臺北市,2017/06/20,古亭,1.5,0.5,-,11.8,15,6,25.7,10.82,14.88,2.102,0.226,1.876,1.77,1.31,29.25,-,-,68.38,-
66,臺北市,2017/06/20,中山,2,0.93,-,9.5,27,12,44.87,22.37,22.51,2.249,0.343,1.906,1.58,1.12,29.85,-,-,69.01,-
67,臺北市,2017/06/20,大同,2.9,1.86,-,-,46,7,70.04,44,26.03,2.664,0.612,2.052,-,-,-,-,-,-,-
68,臺北市,2017/06/20,萬華,1.2,0.64,-,10.3,24,8,29.72,10.87,18.85,-,-,-,1.53,1.03,29.93,-,-,65.84,-
69,臺北市,2017/06/20,陽明,2.2,0.11,413.16,22.7,13,8,5.4,0.92,4.43,-,-,-,-,-,22.95,0,0,80.8,0
70,臺北市,2017/06/20,士林,2.2,0.48,-,12.6,28,10,25.97,9.03,16.94,-,-,-,1.78,1.39,28.87,-,-,70.8,-
71,臺北市,2017/06/19,松山,2.9,0.89,452.75,6.9,18,11,52.16,29.33,22.82,2.428,0.362,2.067,1.11,0.82,27.03,-,-,81.15,-
72,臺北市,2017/06/19,古亭,1.9,0.82,-,9.1,16,8,38.84,18.67,20.17,2.352,0.311,2.041,1.24,0.86,27,-,-,84.92,-
73,臺北市,2017/06/19,中山,2,1.26,-,6.7,21,11,68.35,42.48,25.88,2.678,0.459,2.22,1.33,0.76,27.45,-,-,84.71,-
74,臺北市,2017/06/19,大同,3.5,2.75,-,-,48,8,117.62,89.74,27.87,3.487,0.954,2.533,-,-,-,-,-,-,-
75,臺北市,2017/06/19,萬華,1.8,1.04,-,6.9,22,11,52.72,28.48,24.24,-,-,-,1.09,0.64,27.67,-,-,82.09,-
76,臺北市,2017/06/19,陽明,1,0.13,415.35,21.2,12,8,5.42,0.57,4.77,-,-,-,-,-,21.49,0.9,6.42,91.29,17.65
77,臺北市,2017/06/19,士林,2.7,0.8,-,11.4,26,12,40.82,21.46,19.36,-,-,-,1.33,1,26.63,-,-,82.78,-
78,臺北市,2017/06/18,松山,2.9,0.44,425.56,22.1,10,8,27.99,10.68,17.31,2.03,0.155,1.875,1.17,0.84,24.52,-,-,91.4,-
79,臺北市,2017/06/18,古亭,2.5,0.48,-,24.8,10,4,28.93,10.05,18.88,2.161,0.179,1.981,1.42,1.16,24.89,-,-,92.83,-
80,臺北市,2017/06/18,中山,2,0.61,-,21.9,13,6,38.83,17.64,21.19,2.112,0.182,1.93,1.73,1.32,24.95,-,-,95.23,-
81,臺北市,2017/06/18,大同,2.7,1.13,-,-,26,5,67,40.74,26.27,2.485,0.348,2.138,-,-,-,-,-,-,-
82,臺北市,2017/06/18,萬華,3,0.52,-,22.2,12,4,33.3,12.82,20.48,-,-,-,1.65,1.29,25.26,-,-,90.29,-
83,臺北市,2017/06/18,陽明,1.1,0.09,410.36,33,6,3,2.05,0.42,1.6,-,-,-,-,-,19.96,2.4,5.25,97.69,5.1
84,臺北市,2017/06/18,士林,2.3,0.36,-,25.7,8,6,18.82,6.38,12.43,-,-,-,1.69,1.21,24.52,-,-,87.91,-
85,臺北市,2017/06/17,松山,0.9,0.46,432.9,20.5,5,7,29.24,8.38,20.86,2.042,0.165,1.877,1.21,0.96,24.03,-,-,92.49,-
86,臺北市,2017/06/17,古亭,1.4,0.45,-,22.3,9,3,25.9,5.13,20.77,2.13,0.175,1.955,1.59,1.16,24.04,-,-,95.57,-
87,臺北市,2017/06/17,中山,1.5,0.65,-,18.5,14,5,35.3,10.41,24.89,2.172,0.205,1.967,1.75,1.41,24.36,-,-,98.17,-
88,臺北市,2017/06/17,大同,3.3,1.39,-,-,29,5,75.33,40.63,34.7,2.537,0.454,2.083,-,-,-,-,-,-,-
89,臺北市,2017/06/17,萬華,0.9,0.47,-,19.2,14,4,29.39,6.17,23.22,-,-,-,1.59,1.38,24.6,-,-,93.01,-
90,臺北市,2017/06/17,陽明,1.3,0.1,410.61,44.5,5,1,1.49,0.25,1.23,-,-,-,-,-,19.61,2.91,5.05,98.7,6.97
91,臺北市,2017/06/17,士林,1.5,0.37,-,26.3,18,6,21.84,4.13,17.72,-,-,-,1.57,1.15,23.81,-,-,92.09,-
92,臺北市,2017/06/16,松山,3.2,0.8,-,18.6,10,7,51.43,24.81,26.62,2.283,0.324,1.959,0.93,0.53,24.23,-,-,92.57,-
93,臺北市,2017/06/16,古亭,1.9,0.69,-,17.4,11,5,41.14,14.28,26.86,2.299,0.267,2.032,1.02,0.73,24.45,-,-,94.41,-
94,臺北市,2017/06/16,中山,2.4,0.95,-,14.4,14,7,56.92,25.98,30.95,2.354,0.336,2.018,1.22,0.68,24.72,-,-,97.34,-
95,臺北市,2017/06/16,大同,4,2.13,-,-,35,5,112.52,76.64,35.88,2.986,0.724,2.262,-,-,-,-,-,-,-
96,臺北市,2017/06/16,萬華,3.6,0.82,-,11.9,15,7,51.05,18.46,32.59,-,-,-,1.05,0.68,25,-,-,92.76,-
97,臺北市,2017/06/16,陽明,0.5,0.08,413.61,30.1,5,2,2.9,0.32,2.48,-,-,-,-,-,20.28,4.48,4.84,98.4,9.68
98,臺北市,2017/06/16,士林,2.4,0.61,-,14.7,15,7,35.24,11.8,23.42,-,-,-,1.17,0.66,24.2,-,-,91.63,-
99,臺北市,2017/06/15,松山,2.7,0.33,-,33.9,13,6,25.58,3.46,22.11,1.92,0.118,1.801,1.52,1.12,22.94,-,-,92.19,-
100,臺北市,2017/06/15,古亭,2.7,0.38,-,34.5,8,4,28.41,4.02,24.39,2.049,0.141,1.908,1.81,1.65,23.2,-,-,94.45,-
101,臺北市,2017/06/15,中山,3.6,0.5,-,30.3,14,5,33.34,6.82,26.52,1.987,0.128,1.86,2.07,1.9,23.35,-,-,97.39,-
102,臺北市,2017/06/15,大同,5,1.35,-,-,32,4,84.38,44.19,40.19,2.376,0.429,1.947,-,-,-,-,-,-,-
103,臺北市,2017/06/15,萬華,3.3,0.37,-,31.2,12,6,29.68,4.15,25.53,-,-,-,1.81,1.59,23.57,-,-,91.8,-
104,臺北市,2017/06/15,陽明,1.1,0.1,409.88,51.1,5,1,1.4,0.39,0.9,-,-,-,-,-,18.56,2.18,5.33,98.35,6.83
105,臺北市,2017/06/15,士林,2.1,0.25,-,38.4,7,4,15.68,1.1,14.58,-,-,-,1.59,1.33,22.86,-,-,90.77,-
106,臺北市,2017/06/14,松山,2.5,0.45,440.41,12.4,17,9,32.93,12.6,20.33,2.021,0.196,1.826,1.55,1.16,25.58,-,-,89.76,-
107,臺北市,2017/06/14,古亭,1.2,0.44,-,16.5,15,6,25.27,7.17,18.11,2.139,0.222,1.917,1.55,1.15,25.68,-,-,91.77,-
108,臺北市,2017/06/14,中山,2.4,0.73,-,10.8,18,7,41.37,17.56,23.82,2.169,0.236,1.933,1.74,1.12,25.95,-,-,93.9,-
109,臺北市,2017/06/14,大同,2.2,1.27,-,-,34,4,57.63,31.57,26.06,2.456,0.42,2.035,-,-,-,-,-,-,-
110,臺北市,2017/06/14,萬華,-,0.51,-,13.2,18,6,28.29,7.09,21.2,-,-,-,1.35,0.85,26.12,-,-,89.8,-
111,臺北市,2017/06/14,陽明,0.6,0.08,410.01,31.7,6,2,2.83,0.62,2.18,-,-,-,-,-,20.51,6.75,4.93,94.97,5.09
112,臺北市,2017/06/14,士林,1.4,0.35,-,15.7,17,7,19.85,4.29,15.56,-,-,-,2.07,1.61,25.17,-,-,89.63,-
113,臺北市,2017/06/13,松山,5.9,0.53,467.81,12.5,22,10,37.31,16.11,21.19,2.079,0.231,1.848,1.34,0.89,28.23,-,-,81.55,-
114,臺北市,2017/06/13,古亭,-,-,-,-,22,10,-,-,-,2.145,0.247,1.899,1.55,-,-,-,-,-,-
115,臺北市,2017/06/13,中山,3.8,0.73,-,11.5,21,8,44.29,18.89,25.4,2.164,0.267,1.896,1.49,0.73,28.55,-,-,83.55,-
116,臺北市,2017/06/13,大同,3,1.7,-,-,45,6,89.41,58.72,30.69,2.643,0.579,2.064,-,-,-,-,-,-,-
117,臺北市,2017/06/13,萬華,2.5,0.75,-,15.5,22,10,42.14,17.45,24.69,-,-,-,1.31,0.67,28.8,-,-,80.24,-
118,臺北市,2017/06/13,陽明,1.4,0.12,410.92,24.5,13,8,5.81,0.68,5.14,-,-,-,-,-,22.95,11.25,4.27,91.95,10.1
119,臺北市,2017/06/13,士林,2.2,0.52,-,19.2,24,7,27.8,8.98,18.83,-,-,-,1.72,1.11,28.09,-,-,81.72,-
120,臺北市,2017/06/12,松山,2.6,0.55,-,18,25,12,33.76,13.93,19.83,2.029,0.206,1.823,1.23,0.73,28.04,-,-,80.81,-
121,臺北市,2017/06/12,古亭,2.2,0.5,-,19.4,22,9,27.66,10.48,17.18,2.087,0.206,1.881,1.67,1.15,27.8,-,-,83.36,-
122,臺北市,2017/06/12,中山,3,0.63,-,17.3,24,10,34.16,13.65,20.51,2.069,0.207,1.862,1.68,1.06,28.49,-,-,83.26,-
123,臺北市,2017/06/12,大同,3.5,1.89,-,-,46,8,81.16,54.32,26.83,2.593,0.591,2.003,-,-,-,-,-,-,-
124,臺北市,2017/06/12,萬華,2.8,0.6,-,16.8,21,9,30.66,10.87,19.8,-,-,-,1.36,0.81,28.66,-,-,80.39,-
125,臺北市,2017/06/12,陽明,1.2,0.11,416.47,27.2,13,8,4.88,0.65,4.24,-,-,-,-,-,20.42,4.63,4.33,91.31,20.74
126,臺北市,2017/06/12,士林,2.5,0.51,-,12.3,28,13,26.24,7.99,18.25,-,-,-,1.18,0.77,27.96,-,-,83.04,-
127,臺北市,2017/06/11,松山,3.9,0.47,-,18.9,33,16,25.85,7.09,18.76,2.028,0.182,1.847,1.23,0.78,29.08,-,-,80.28,-
128,臺北市,2017/06/11,古亭,1.4,0.41,-,22.9,24,12,19.89,4.49,15.4,2.041,0.152,1.889,1.67,1.3,28.7,-,-,83.37,-
129,臺北市,2017/06/11,中山,3.3,0.43,-,20.2,27,13,21.91,5.08,16.83,1.951,0.099,1.852,1.99,1.32,29.61,-,-,81.89,-
130,臺北市,2017/06/11,大同,3.9,1.35,-,-,44,13,63.81,38.54,25.26,2.327,0.382,1.945,-,-,-,-,-,-,-
131,臺北市,2017/06/11,萬華,1.5,0.42,-,19.7,28,14,20.53,3.82,16.72,-,-,-,1.46,0.99,29.66,-,-,79.55,-
132,臺北市,2017/06/11,陽明,7.5,0.11,413.17,28.5,15,11,4.33,1.17,3.16,-,-,-,-,-,22.32,0.75,4.2,88.3,50.71
133,臺北市,2017/06/11,士林,2.6,0.38,-,16.2,34,16,21.23,4.36,16.86,-,-,-,2.12,1.87,29.28,-,-,82.7,-
134,臺北市,2017/06/10,松山,3.4,0.48,466.79,29.2,40,23,25.18,4.36,20.82,2.004,0.178,1.825,1.67,1.26,29.48,-,-,76.23,-
135,臺北市,2017/06/10,古亭,3.2,0.47,-,30.2,32,20,22.31,3.93,18.38,2.094,0.183,1.912,1.77,1.46,29.31,-,-,78.56,-
136,臺北市,2017/06/10,中山,3.5,0.62,-,24.5,40,21,31.24,6.57,24.67,2.121,0.216,1.905,1.86,1.1,30.06,-,-,79.2,-
137,臺北市,2017/06/10,大同,4.8,1.56,-,-,60,13,73.31,38.42,34.89,2.621,0.527,2.094,-,-,-,-,-,-,-
138,臺北市,2017/06/10,萬華,3.2,0.59,-,23.3,30,23,29.13,3.7,25.42,-,-,-,1.4,0.99,30.2,-,-,76.44,-
139,臺北市,2017/06/10,陽明,2.4,0.14,418.58,34.6,18,15,5.44,0.73,4.67,-,-,-,-,-,20.51,0,0,89.32,0
140,臺北市,2017/06/10,士林,4.2,0.39,-,25.5,36,20,21.5,4.22,17.28,-,-,-,1.95,1.75,29.63,-,-,79.03,-
141,臺北市,2017/06/09,松山,3.5,0.51,464.25,31.3,44,27,24.24,4.11,20.13,1.981,0.16,1.821,1.61,1.19,29.73,-,-,73.46,-
142,臺北市,2017/06/09,古亭,3.4,0.49,-,32.8,39,24,23.78,3.75,20.03,2.118,0.196,1.921,1.88,1.63,30.04,-,-,73.89,-
143,臺北市,2017/06/09,中山,4,0.64,-,29.2,45,24,30.88,7.2,23.67,2.073,0.198,1.875,1.99,1.28,30.33,-,-,76.39,-
144,臺北市,2017/06/09,大同,4.6,1.44,-,-,68,27,55.51,26.02,29.5,2.534,0.444,2.09,-,-,-,-,-,-,-
145,臺北市,2017/06/09,萬華,4.3,0.58,-,27.1,36,25,27.22,4.21,23.01,-,-,-,1.41,0.87,30.63,-,-,72.9,-
146,臺北市,2017/06/09,陽明,2.1,0.13,415.09,39.3,20,17,4.26,0.92,3.32,-,-,-,-,-,19.36,0,0,85.67,0
147,臺北市,2017/06/09,士林,4.1,0.34,-,32,46,23,15.05,2.12,12.93,-,-,-,2.08,1.89,29.56,-,-,77.55,-
148,臺北市,2017/06/08,松山,7,0.34,457.65,20.8,42,22,19.56,3.6,15.96,1.867,0.104,1.763,1.87,1.4,29.45,-,-,77.64,-
149,臺北市,2017/06/08,古亭,4.7,0.39,-,22,35,19,22.82,5.16,17.66,2.044,0.151,1.893,2.06,1.73,29.79,-,-,76.85,-
150,臺北市,2017/06/08,中山,8.6,0.5,-,17.4,36,20,30.42,9.47,20.95,1.952,0.147,1.805,1.88,1.45,29.92,-,-,80.19,-
151,臺北市,2017/06/08,大同,8.9,1.42,-,-,57,22,69.9,41.84,28.06,2.345,0.437,1.908,-,-,-,-,-,-,-
152,臺北市,2017/06/08,萬華,5.7,0.44,-,19,28,19,26.08,4.94,21.14,-,-,-,1.7,1.36,30.07,-,-,76.47,-
153,臺北市,2017/06/08,陽明,1.9,0.14,413.48,30.3,18,15,4.97,1.48,3.5,-,-,-,-,-,19.04,0,0,91.2,0
154,臺北市,2017/06/08,士林,4.4,0.29,-,27.8,27,18,13.99,1.95,12.04,-,-,-,2.03,1.71,29.61,-,-,77.74,-
155,臺北市,2017/06/07,松山,3.1,0.47,455.73,27.1,32,20,23.93,4.83,19.1,1.969,0.166,1.804,1.54,0.99,30.29,-,-,72.19,-
156,臺北市,2017/06/07,古亭,2.7,0.46,-,26.1,32,14,23.27,5.03,18.23,2.081,0.199,1.883,1.78,1.28,30.35,-,-,73.37,-
157,臺北市,2017/06/07,中山,3.7,0.61,-,19.2,28,12,30.15,11.95,18.2,2.022,0.208,1.815,2.2,1.06,30.8,-,-,73.92,-
158,臺北市,2017/06/07,大同,3.8,1.33,-,-,47,18,48.54,26.7,21.84,2.378,0.404,1.973,-,-,-,-,-,-,-
159,臺北市,2017/06/07,萬華,2.5,0.5,-,20.1,21,11,23.84,7.39,16.45,-,-,-,1.52,0.94,30.79,-,-,72.09,-
160,臺北市,2017/06/07,陽明,2.9,0.08,414.13,24.8,12,8,6.08,1.85,4.23,-,-,-,-,-,21.88,0,0,85.12,0
161,臺北市,2017/06/07,士林,3.6,0.32,-,18.9,30,17,16.52,3.18,13.34,-,-,-,2.27,1.99,29.9,-,-,77.23,-
162,臺北市,2017/06/06,松山,3.9,0.64,465.88,30.5,42,24,32.7,7.76,24.94,2.113,0.242,1.872,1.36,0.93,29.23,-,-,76.76,-
163,臺北市,2017/06/06,古亭,4.4,0.63,-,32.9,37,24,28.9,5.39,23.52,2.13,0.18,1.95,1.43,1.15,29.43,-,-,78.53,-
164,臺北市,2017/06/06,中山,4.1,0.79,-,30.2,45,23,36.98,8.67,28.31,2.255,0.338,1.917,1.63,0.93,29.92,-,-,79.3,-
165,臺北市,2017/06/06,大同,4.4,1.75,-,-,63,25,68.63,33.2,35.43,2.808,0.608,2.2,-,-,-,-,-,-,-
166,臺北市,2017/06/06,萬華,4.6,0.68,-,30.7,39,26,29.48,4.6,24.87,-,-,-,1.33,0.86,30,-,-,77.62,-
167,臺北市,2017/06/06,陽明,2.2,0.17,422.26,33,23,20,4.95,0.64,4.26,-,-,-,-,-,23.47,0,0,90.52,0
168,臺北市,2017/06/06,士林,3.5,0.42,-,35.3,45,24,17.55,2.42,15.12,-,-,-,1.86,1.55,29.2,-,-,80.79,-
169,臺北市,2017/06/05,松山,4.1,0.49,442.37,28.6,41,22,23.86,4.83,19.03,2.028,0.162,1.865,1.4,1.02,27.72,-,-,82.88,-
170,臺北市,2017/06/05,古亭,2.7,0.57,-,29,27,-,24.6,3.78,20.84,2.264,0.253,2.01,1.48,1.14,28.29,-,-,82.45,-
171,臺北市,2017/06/05,中山,3.5,0.72,-,25,37,21,32.37,8.21,24.21,2.177,0.272,1.905,1.44,0.95,28.13,-,-,86.45,-
172,臺北市,2017/06/05,大同,3.2,1.46,-,-,54,19,56.3,27.29,29.01,2.565,0.468,2.097,-,-,-,-,-,-,-
