序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
99,臺北市,2006/11/14,中山,8.5,1.22,-,17.5,33,100,74.0,62.72,19.82,42.89,2.612,0.433,2.18,22.1,-,63.71,75.0,-
100,臺北市,2006/11/14,萬華,8.0,0.99,-,25.4,46,91,-,40.36,8.91,31.44,-,-,-,22.84,-,72.98,70.0,-
101,臺北市,2006/11/14,陽明,6.5,0.39,392.62,31.2,37,76,55.0,5.98,1.09,4.89,-,-,-,15.37,-,75.0,63.0,-
102,臺北市,2006/11/14,士林,7.4,0.85,-,32.1,60,107,70.0,42.5,10.78,31.71,-,-,-,22.06,-,67.54,78.0,-
103,臺北市,2006/11/13,松山,4.3,0.82,413.87,20.8,39,58,36.0,52.09,11.0,41.1,2.474,0.361,2.11,23.3,-,63.66,59.0,-
104,臺北市,2006/11/13,古亭,3.5,0.78,-,26.1,38,56,38.0,40.74,10.58,30.15,2.217,0.311,1.91,23.8,-,60.33,57.0,-
105,臺北市,2006/11/13,中山,4.5,1.1,-,25.1,46,77,51.0,58.82,16.44,42.38,2.506,0.386,2.12,23.59,-,54.56,66.0,-
106,臺北市,2006/11/13,萬華,4.0,0.92,-,32.0,53,67,-,39.75,8.4,31.34,-,-,-,24.6,-,61.97,79.0,-
107,臺北市,2006/11/13,陽明,3.1,0.27,391.27,32.9,44,46,32.0,6.72,1.03,5.69,-,-,-,16.71,-,77.0,48.0,-
108,臺北市,2006/11/13,士林,4.2,0.48,-,45.2,72,74,39.0,29.15,3.42,25.72,-,-,-,23.77,-,58.06,88.0,-
109,臺北市,2006/11/12,松山,6.4,0.49,403.81,31.0,40,66,38.0,31.15,6.8,24.35,2.191,0.149,2.04,21.06,-,59.56,58.0,-
110,臺北市,2006/11/12,古亭,4.3,0.43,-,37.0,41,70,45.0,19.54,3.51,16.03,1.949,0.093,1.86,20.58,-,59.43,60.0,-
111,臺北市,2006/11/12,中山,4.7,0.62,-,24.4,29,71,40.0,36.15,8.5,27.65,2.175,0.143,2.03,21.22,-,50.81,60.0,-
112,臺北市,2006/11/12,萬華,2.6,0.56,-,32.6,36,67,-,22.38,2.48,19.89,-,-,-,21.87,-,59.92,58.0,-
113,臺北市,2006/11/12,陽明,4.7,0.24,391.58,26.9,31,39,23.0,4.82,0.96,3.85,-,-,-,12.91,-,80.0,39.0,-
114,臺北市,2006/11/12,士林,4.2,0.31,-,45.4,49,65,32.0,11.1,1.87,9.23,-,-,-,21.47,-,52.44,58.0,-
115,臺北市,2006/11/11,松山,10.5,0.88,421.76,43.9,91,115,88.0,43.83,16.01,27.83,2.516,0.288,2.23,22.4,-,72.75,95.0,-
116,臺北市,2006/11/11,古亭,9.0,0.92,-,38.9,75,132,109.0,38.3,8.01,30.29,2.171,0.236,1.94,21.9,-,69.92,91.0,-
117,臺北市,2006/11/11,中山,10.4,1.1,-,30.8,65,111,84.0,56.52,17.92,38.6,2.436,0.286,2.15,22.61,-,61.78,80.0,-
118,臺北市,2006/11/11,萬華,8.8,0.95,-,44.2,79,125,82.0,31.4,4.46,26.95,-,-,-,23.39,-,68.15,88.0,-
119,臺北市,2006/11/11,陽明,9.1,0.46,395.02,39.7,55,110,78.0,6.54,1.6,4.94,-,-,-,15.21,-,77.0,80.0,-
120,臺北市,2006/11/11,士林,10.2,0.83,-,50.2,92,129,88.0,26.77,4.48,22.29,-,-,-,22.49,-,62.86,90.0,-
121,臺北市,2006/11/10,松山,6.4,0.73,418.34,15.8,33,52,32.0,51.65,19.8,31.85,2.626,0.347,2.28,24.24,-,78.36,51.0,-
122,臺北市,2006/11/10,古亭,-,-,-,-,43,-,-,-,-,-,-,-,-,-,-,-,42.0,-
123,臺北市,2006/11/10,中山,6.4,1.05,-,12.1,29,63,39.0,68.06,30.68,37.38,2.557,0.392,2.17,24.85,-,66.14,56.0,-
124,臺北市,2006/11/10,萬華,5.6,0.93,-,19.8,43,57,36.0,43.18,12.7,30.48,-,-,-,25.76,-,72.47,54.0,-
125,臺北市,2006/11/10,陽明,4.7,0.31,390.64,30.2,34,50,36.0,6.74,1.15,5.59,-,-,-,18.83,-,81.0,50.0,-
126,臺北市,2006/11/10,士林,5.1,0.6,-,30.5,67,62,33.0,33.12,8.72,24.4,-,-,-,24.8,-,68.32,78.0,-
127,臺北市,2006/11/09,松山,3.4,0.89,422.06,20.0,42,63,35.0,61.56,26.18,35.39,2.803,0.441,2.36,24.53,-,71.93,56.0,-
128,臺北市,2006/11/09,古亭,2.3,0.74,-,27.7,47,63,37.0,38.96,12.47,26.49,2.069,0.249,1.82,25.2,-,64.42,64.0,-
129,臺北市,2006/11/09,中山,3.4,0.99,-,17.1,37,59,36.0,58.1,18.73,39.37,2.421,0.313,2.11,24.79,-,59.91,54.0,-
130,臺北市,2006/11/09,萬華,3.6,1.02,-,25.8,63,65,38.0,47.68,14.58,33.1,-,-,-,25.79,-,67.26,75.0,-
131,臺北市,2006/11/09,陽明,3.0,0.26,389.46,28.0,38,43,29.0,5.26,1.43,3.82,-,-,-,18.56,-,81.0,43.0,-
132,臺北市,2006/11/09,士林,2.8,0.33,-,36.6,64,64,33.0,27.47,5.68,21.78,-,-,-,24.87,-,64.45,83.0,-
133,臺北市,2006/11/08,松山,5.7,0.65,408.47,22.7,41,61,32.0,45.19,13.9,31.29,2.386,0.299,2.09,23.72,-,68.96,56.0,-
134,臺北市,2006/11/08,古亭,2.9,0.6,-,28.9,39,61,31.0,32.82,8.46,24.35,2.013,0.192,1.82,24.23,-,64.66,56.0,-
135,臺北市,2006/11/08,中山,4.1,0.77,-,18.7,28,60,29.0,46.38,14.61,31.77,2.275,0.236,2.04,24.08,-,59.26,55.0,-
136,臺北市,2006/11/08,萬華,4.2,0.72,-,27.8,40,57,26.0,30.98,5.53,25.45,-,-,-,25.42,-,65.55,54.0,-
137,臺北市,2006/11/08,陽明,4.9,0.2,388.2,24.5,26,43,22.0,4.97,0.8,4.15,-,-,-,16.98,-,84.0,43.0,-
138,臺北市,2006/11/08,士林,3.4,0.25,-,37.1,44,63,24.0,15.63,1.77,13.84,-,-,-,24.6,-,60.43,56.0,-
139,臺北市,2006/11/07,松山,9.5,0.59,407.87,39.4,55,100,46.0,32.81,4.27,28.54,2.217,0.198,2.02,21.62,-,64.2,75.0,-
140,臺北市,2006/11/07,古亭,7.5,0.56,-,42.5,53,107,55.0,27.38,4.41,22.97,1.952,0.128,1.82,21.4,-,61.86,78.0,-
141,臺北市,2006/11/07,中山,8.3,0.77,-,30.0,44,107,46.0,41.15,8.12,33.03,2.214,0.202,2.01,21.6,-,55.38,78.0,-
142,臺北市,2006/11/07,萬華,7.9,0.63,-,41.7,48,107,54.0,24.9,2.53,22.37,-,-,-,22.73,-,62.13,78.0,-
143,臺北市,2006/11/07,陽明,5.8,0.3,391.66,33.9,36,83,36.0,4.05,1.23,2.82,-,-,-,13.63,-,85.0,66.0,-
144,臺北市,2006/11/07,士林,6.6,0.39,-,55.6,64,110,39.0,12.34,0.95,11.38,-,-,-,21.94,-,56.16,80.0,-
145,臺北市,2006/11/06,松山,6.1,0.55,405.82,37.9,54,59,37.0,35.21,7.19,28.02,2.204,0.2,2.0,23.87,-,67.43,56.0,-
146,臺北市,2006/11/06,古亭,5.8,0.54,-,35.4,46,56,38.0,30.85,5.49,25.36,1.939,0.143,1.8,23.83,-,65.87,53.0,-
147,臺北市,2006/11/06,中山,8.3,0.72,-,29.1,36,63,37.0,41.93,10.22,31.7,2.155,0.196,1.96,23.96,-,58.04,56.0,-
148,臺北市,2006/11/06,萬華,5.3,0.6,-,37.2,48,56,37.0,27.64,3.82,23.82,-,-,-,25.16,-,65.66,53.0,-
149,臺北市,2006/11/06,陽明,3.4,0.23,389.06,33.1,38,49,31.0,2.85,1.18,1.65,-,-,-,16.57,-,88.0,49.0,-
150,臺北市,2006/11/06,士林,5.2,0.33,-,54.2,63,62,33.0,12.28,1.44,10.84,-,-,-,24.25,-,58.58,60.0,-
151,臺北市,2006/11/05,松山,5.2,0.5,406.97,27.6,43,40,28.0,28.78,6.77,22.01,2.196,0.168,2.03,24.28,-,75.53,40.0,-
152,臺北市,2006/11/05,古亭,3.4,0.46,-,29.4,39,42,30.0,25.31,5.39,19.92,1.905,0.107,1.8,24.77,-,69.93,42.0,-
153,臺北市,2006/11/05,中山,6.1,0.57,-,19.6,29,47,32.0,33.86,7.39,26.47,2.133,0.126,2.01,24.58,-,65.95,47.0,-
154,臺北市,2006/11/05,萬華,3.7,0.48,-,28.9,39,41,28.0,23.5,3.03,20.46,-,-,-,26.03,-,71.21,41.0,-
155,臺北市,2006/11/05,陽明,1.9,0.17,384.59,27.3,29,24,17.0,2.57,1.47,1.08,-,-,-,17.14,-,92.0,26.0,-
156,臺北市,2006/11/05,士林,6.5,0.26,-,41.4,46,42,22.0,12.42,1.74,10.69,-,-,-,25.22,-,65.42,42.0,-
157,臺北市,2006/11/04,松山,5.9,0.64,409.13,26.2,42,53,37.0,39.31,10.13,29.18,2.282,0.238,2.04,23.47,-,78.92,52.0,-
158,臺北市,2006/11/04,古亭,3.6,0.59,-,26.1,39,51,37.0,31.87,8.07,23.8,1.989,0.158,1.83,23.29,-,76.35,50.0,-
159,臺北市,2006/11/04,中山,5.3,0.75,-,18.9,31,59,36.0,44.67,11.38,33.3,2.244,0.194,2.05,23.66,-,68.88,54.0,-
160,臺北市,2006/11/04,萬華,4.9,0.72,-,25.8,40,48,30.0,30.2,4.03,26.16,-,-,-,24.65,-,76.16,48.0,-
161,臺北市,2006/11/04,陽明,1.8,0.21,385.64,31.0,34,31,22.0,1.97,1.21,0.72,-,-,-,16.96,-,94.0,31.0,-
162,臺北市,2006/11/04,士林,5.6,0.39,-,41.6,50,53,30.0,16.22,1.98,14.25,-,-,-,24.3,-,67.57,52.0,-
163,臺北市,2006/11/03,松山,6.6,0.79,415.79,21.6,36,58,44.0,54.66,16.41,38.24,2.424,0.326,2.1,21.78,-,85.65,54.0,-
164,臺北市,2006/11/03,古亭,3.6,0.88,-,23.9,45,67,51.0,54.2,18.0,36.2,2.126,0.267,1.86,21.35,-,84.43,58.0,-
165,臺北市,2006/11/03,中山,6.5,1.0,-,17.5,31,71,47.0,62.33,19.79,42.54,2.373,0.288,2.09,22.04,-,74.08,60.0,-
166,臺北市,2006/11/03,萬華,5.0,1.03,-,21.6,38,62,43.0,49.98,13.49,36.49,-,-,-,22.9,-,83.34,56.0,-
167,臺北市,2006/11/03,陽明,2.1,0.24,388.12,35.9,42,41,30.0,2.52,1.02,1.5,-,-,-,15.62,-,95.0,41.0,-
168,臺北市,2006/11/03,士林,6.1,0.45,-,43.5,51,63,37.0,19.22,1.64,17.57,-,-,-,22.93,-,71.06,56.0,-
169,臺北市,2006/11/02,松山,4.1,0.57,407.3,27.4,40,34,23.0,38.73,9.27,29.45,2.26,0.215,2.04,21.39,-,80.69,38.0,-
170,臺北市,2006/11/02,古亭,2.5,0.62,-,25.4,31,40,24.0,36.97,11.55,25.41,2.057,0.19,1.87,20.56,-,81.75,40.0,-
171,臺北市,2006/11/02,中山,3.9,0.83,-,17.7,29,45,23.0,54.65,19.14,35.51,2.322,0.275,2.05,21.31,-,71.99,45.0,-
172,臺北市,2006/11/02,萬華,2.4,0.84,-,19.8,24,36,20.0,40.26,9.12,31.14,-,-,-,22.08,-,81.34,36.0,-
173,臺北市,2006/11/02,陽明,1.3,0.17,387.11,30.0,33,21,15.0,2.31,1.55,0.73,-,-,-,14.13,-,95.0,34.0,-
174,臺北市,2006/11/02,士林,2.4,0.42,-,35.3,40,41,19.0,20.66,3.3,17.36,-,-,-,21.43,-,73.88,42.0,-
