序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
11,臺北市,2012/12/30,大同,5.6,1.04,-,-,-,51,26.0,64.34,36.1,28.24,2.239,0.237,2.0,-,-,50.0
12,臺北市,2012/12/30,萬華,5.7,0.76,-,11.6,22,34,25.0,31.98,7.69,24.29,-,-,-,11.01,70.27,34.0
13,臺北市,2012/12/30,陽明,3.9,0.58,424.47,21.9,37,19,11.0,14.14,1.15,12.98,-,-,-,2.91,99.37,33.0
14,臺北市,2012/12/30,士林,4.8,0.63,-,19.3,36,38,23.0,18.03,3.1,14.94,-,-,-,10.47,74.27,38.0
15,臺北市,2012/12/29,松山,1.7,0.53,414.88,24.2,34,24,14.0,23.81,6.26,17.55,1.991,0.148,1.84,21.21,69.57,35.0
16,臺北市,2012/12/29,古亭,2.2,0.57,-,12.5,20,39,17.0,22.44,6.29,16.14,2.163,0.287,1.88,21.79,70.08,39.0
17,臺北市,2012/12/29,中山,2.5,0.72,-,15.9,22,25,20.0,40.22,16.41,23.81,2.163,0.218,1.95,22.27,69.35,25.0
18,臺北市,2012/12/29,大同,3.2,1.35,-,-,-,40,19.0,67.51,39.38,28.13,2.431,0.458,1.97,-,-,40.0
19,臺北市,2012/12/29,萬華,2.2,0.58,-,18.4,24,23,15.0,29.1,7.94,21.15,-,-,-,22.05,70.28,26.0
20,臺北市,2012/12/29,陽明,1.3,0.27,407.42,32.6,36,8,7.0,5.53,1.37,4.15,-,-,-,15.23,95.46,40.0
21,臺北市,2012/12/29,士林,1.8,0.41,-,27.1,34,29,16.0,15.35,2.83,12.52,-,-,-,21.74,73.96,32.0
22,臺北市,2012/12/28,松山,1.4,0.45,412.98,22.8,29,17,12.0,26.97,7.5,19.47,2.018,0.158,1.86,19.22,72.51,29.0
23,臺北市,2012/12/28,古亭,2.8,0.61,-,15.3,20,41,14.0,35.62,12.51,23.11,2.177,0.276,1.9,19.45,75.04,41.0
24,臺北市,2012/12/28,中山,3.4,0.73,-,14.8,16,27,15.0,45.47,18.84,26.62,2.19,0.239,1.95,20.17,72.34,27.0
25,臺北市,2012/12/28,大同,3.5,1.36,-,-,-,41,19.0,79.47,46.47,33.01,2.512,0.506,2.01,-,-,41.0
26,臺北市,2012/12/28,萬華,2.6,0.65,-,15.0,18,25,14.0,40.4,13.32,27.09,-,-,-,19.91,74.02,25.0
27,臺北市,2012/12/28,陽明,0.6,0.18,402.21,37.3,39,5,5.0,1.76,0.5,1.2,-,-,-,13.03,97.27,35.0
28,臺北市,2012/12/28,士林,2.5,0.37,-,26.9,34,23,11.0,18.31,5.48,12.83,-,-,-,19.67,77.18,30.0
29,臺北市,2012/12/27,松山,2.8,0.56,416.05,25.7,34,47,22.0,31.05,8.05,23.0,2.094,0.24,1.86,20.99,72.15,47.0
30,臺北市,2012/12/27,古亭,3.4,0.65,-,23.0,31,59,28.0,36.35,9.49,26.86,2.209,0.296,1.91,21.37,72.78,54.0
31,臺北市,2012/12/27,中山,3.6,0.91,-,15.7,25,53,25.0,53.61,22.69,30.92,2.341,0.361,1.98,21.81,73.12,52.0
32,臺北市,2012/12/27,大同,3.6,1.51,-,-,-,60,30.0,74.86,40.58,34.28,2.604,0.595,2.01,-,-,55.0
33,臺北市,2012/12/27,萬華,3.8,0.7,-,18.5,24,48,25.0,38.3,10.52,27.79,-,-,-,21.65,73.55,48.0
34,臺北市,2012/12/27,陽明,1.0,0.2,403.88,33.8,39,9,7.0,6.02,0.62,5.36,-,-,-,14.36,98.91,34.0
35,臺北市,2012/12/27,士林,1.9,0.35,-,29.5,38,49,24.0,25.09,4.74,20.35,-,-,-,21.39,77.49,49.0
36,臺北市,2012/12/26,松山,2.8,0.37,408.08,26.9,32,19,10.0,22.76,4.28,18.48,1.946,0.121,1.83,19.16,79.66,32.0
37,臺北市,2012/12/26,古亭,1.4,0.4,-,28.1,35,32,13.0,22.37,4.77,17.61,1.928,0.107,1.82,19.76,78.77,35.0
38,臺北市,2012/12/26,中山,2.3,0.56,-,18.9,24,19,12.0,33.52,10.45,23.08,2.095,0.178,1.92,20.2,78.51,23.0
39,臺北市,2012/12/26,大同,2.2,1.06,-,-,-,33,15.0,59.54,30.02,29.51,2.333,0.394,1.94,-,-,33.0
40,臺北市,2012/12/26,萬華,2.0,0.44,-,20.4,26,19,10.0,29.39,6.52,22.87,-,-,-,20.04,79.03,26.0
41,臺北市,2012/12/26,陽明,1.0,0.16,402.72,41.9,45,5,3.0,2.5,0.86,1.64,-,-,-,13.06,99.21,38.0
42,臺北市,2012/12/26,士林,1.5,0.23,-,39.5,41,22,11.0,8.13,0.89,7.25,-,-,-,20.45,77.59,35.0
43,臺北市,2012/12/25,松山,1.7,0.44,411.19,25.4,35,32,16.0,26.17,7.1,19.07,2.026,0.149,1.88,18.54,65.17,35.0
44,臺北市,2012/12/25,古亭,1.7,0.46,-,26.2,33,43,21.0,27.47,8.05,19.42,1.993,0.117,1.88,19.36,64.09,43.0
45,臺北市,2012/12/25,中山,1.7,0.64,-,17.6,22,38,20.0,39.61,13.75,25.85,2.167,0.212,1.96,19.76,63.94,38.0
46,臺北市,2012/12/25,大同,2.7,1.28,-,-,-,49,25.0,79.02,45.16,33.86,2.456,0.474,1.98,-,-,49.0
47,臺北市,2012/12/25,萬華,2.8,0.52,-,18.3,23,34,22.0,36.08,9.54,26.54,-,-,-,19.68,64.09,34.0
48,臺北市,2012/12/25,陽明,1.7,0.17,402.28,39.3,40,15,11.0,2.2,0.91,1.28,-,-,-,12.11,90.79,34.0
49,臺北市,2012/12/25,士林,1.7,0.26,-,37.2,40,36,17.0,10.17,2.33,7.84,-,-,-,19.79,67.48,36.0
50,臺北市,2012/12/24,松山,3.9,0.54,415.18,24.2,28,81,35.0,26.16,5.32,20.84,1.996,0.143,1.85,14.83,59.34,66.0
51,臺北市,2012/12/24,古亭,4.5,0.48,-,31.3,34,-,45.0,17.62,4.15,13.47,1.958,0.092,1.87,14.95,61.63,33.0
52,臺北市,2012/12/24,中山,5.6,0.72,-,18.5,25,75,48.0,37.91,12.13,25.77,2.128,0.187,1.94,15.6,59.25,62.0
53,臺北市,2012/12/24,大同,5.6,1.11,-,-,-,87,52.0,66.54,36.53,30.0,2.329,0.368,1.96,-,-,68.0
54,臺北市,2012/12/24,萬華,5.7,0.58,-,20.1,25,76,46.0,30.9,7.19,23.72,-,-,-,15.38,60.2,63.0
55,臺北市,2012/12/24,陽明,4.4,0.33,410.77,36.7,40,41,30.0,4.43,0.89,3.54,-,-,-,6.58,94.42,41.0
56,臺北市,2012/12/24,士林,4.8,0.39,-,35.9,40,70,47.0,10.35,2.11,8.23,-,-,-,15.2,63.98,60.0
57,臺北市,2012/12/23,松山,3.3,0.48,414.95,33.5,36,34,20.0,13.42,1.83,11.58,1.941,0.072,1.87,12.09,74.77,34.0
58,臺北市,2012/12/23,古亭,3.1,0.55,-,29.0,33,43,27.0,19.02,3.31,15.71,1.998,0.101,1.9,12.76,73.95,43.0
59,臺北市,2012/12/23,中山,4.0,0.63,-,23.9,25,30,24.0,23.92,6.12,17.8,2.077,0.131,1.95,13.56,68.68,30.0
60,臺北市,2012/12/23,大同,3.6,0.83,-,-,-,39,27.0,41.58,19.09,22.5,2.164,0.207,1.96,-,-,39.0
61,臺北市,2012/12/23,萬華,3.8,0.57,-,23.4,27,31,24.0,23.34,4.32,19.02,-,-,-,13.36,69.3,31.0
62,臺北市,2012/12/23,陽明,2.8,0.38,413.81,37.6,41,15,11.0,3.98,0.93,3.04,-,-,-,5.07,100.0,35.0
63,臺北市,2012/12/23,士林,3.4,0.44,-,36.1,38,33,22.0,8.47,1.22,7.25,-,-,-,13.23,70.54,33.0
64,臺北市,2012/12/22,松山,1.4,0.71,428.3,10.6,17,22,17.0,33.38,12.09,21.29,2.1,0.183,1.92,16.45,81.6,22.0
65,臺北市,2012/12/22,古亭,1.9,0.8,-,9.9,16,40,19.0,34.93,12.35,22.59,2.148,0.219,1.93,17.01,81.53,40.0
66,臺北市,2012/12/22,中山,2.4,0.96,-,7.1,11,28,20.0,48.02,21.35,26.67,2.273,0.275,2.0,17.99,76.65,28.0
67,臺北市,2012/12/22,大同,3.2,1.79,-,-,-,36,23.0,94.65,63.03,31.62,2.691,0.625,2.07,-,-,36.0
68,臺北市,2012/12/22,萬華,2.1,0.89,-,7.3,11,32,22.0,43.49,17.08,26.41,-,-,-,17.65,78.22,32.0
69,臺北市,2012/12/22,陽明,1.4,0.43,416.95,23.1,30,6,4.0,8.63,1.86,6.76,-,-,-,10.41,99.69,39.0
70,臺北市,2012/12/22,士林,1.9,0.61,-,14.9,27,32,17.0,23.84,6.27,17.57,-,-,-,17.76,77.74,32.0
71,臺北市,2012/12/21,松山,5.6,1.1,443.14,16.6,35,45,22.0,65.41,27.92,37.49,2.48,0.43,2.05,20.4,72.25,45.0
72,臺北市,2012/12/21,古亭,4.1,0.98,-,16.8,37,58,29.0,53.71,21.06,32.65,2.382,0.378,2.0,20.57,72.85,54.0
73,臺北市,2012/12/21,中山,5.3,1.41,-,10.4,25,40,32.0,86.44,43.5,42.93,2.753,0.546,2.21,21.29,71.2,40.0
74,臺北市,2012/12/21,大同,5.2,2.41,-,-,-,62,37.0,122.93,77.38,45.55,3.257,0.943,2.31,-,-,56.0
75,臺北市,2012/12/21,萬華,3.5,1.16,-,12.3,28,49,-,59.79,20.55,39.24,-,-,-,21.03,71.28,49.0
76,臺北市,2012/12/21,陽明,2.6,0.27,405.35,43.2,48,15,12.0,6.47,0.88,5.57,-,-,-,15.85,84.83,44.0
77,臺北市,2012/12/21,士林,4.4,0.88,-,18.9,41,70,33.0,49.59,17.4,32.19,-,-,-,20.51,78.85,60.0
78,臺北市,2012/12/20,松山,1.1,0.43,407.24,28.3,35,18,12.0,22.61,4.88,17.74,1.954,0.125,1.83,18.9,74.37,36.0
79,臺北市,2012/12/20,古亭,1.4,0.47,-,26.9,33,31,14.0,25.15,6.9,18.25,1.99,0.128,1.86,19.41,73.95,33.0
80,臺北市,2012/12/20,中山,2.1,0.68,-,19.0,26,20,14.0,39.39,13.2,26.19,2.157,0.22,1.94,19.91,73.33,28.0
81,臺北市,2012/12/20,大同,2.4,1.5,-,-,-,34,18.0,83.69,49.55,34.15,2.576,0.605,1.97,-,-,34.0
82,臺北市,2012/12/20,萬華,2.0,0.62,-,18.9,26,25,14.0,38.98,13.34,25.64,-,-,-,19.79,73.64,28.0
83,臺北市,2012/12/20,陽明,1.3,0.18,395.47,39.2,42,6,5.0,2.08,0.82,1.26,-,-,-,12.49,96.98,35.0
84,臺北市,2012/12/20,士林,1.4,0.3,-,34.1,38,23,12.0,12.08,1.39,10.69,-,-,-,19.93,74.35,35.0
85,臺北市,2012/12/19,松山,1.3,0.5,412.0,22.0,30,28,17.0,24.99,5.28,19.72,1.981,0.138,1.84,14.21,81.05,28.0
86,臺北市,2012/12/19,古亭,1.8,0.51,-,24.0,27,36,19.0,22.61,5.81,16.79,2.004,0.12,1.88,14.64,81.48,36.0
87,臺北市,2012/12/19,中山,2.1,0.67,-,16.2,24,27,22.0,37.77,12.68,25.08,2.131,0.193,1.94,15.39,77.74,27.0
88,臺北市,2012/12/19,大同,3.0,1.53,-,-,-,42,25.0,84.03,52.38,31.65,2.539,0.559,1.98,-,-,42.0
89,臺北市,2012/12/19,萬華,2.7,0.57,-,16.7,22,31,21.0,32.9,8.53,24.36,-,-,-,15.12,78.78,31.0
90,臺北市,2012/12/19,陽明,0.7,0.25,395.45,37.1,41,6,5.0,2.55,0.85,1.7,-,-,-,7.79,100.0,35.0
91,臺北市,2012/12/19,士林,2.3,0.36,-,30.2,35,30,15.0,12.35,2.22,10.12,-,-,-,15.26,77.3,31.0
92,臺北市,2012/12/18,松山,1.2,0.52,412.47,28.7,33,18,13.0,16.1,2.34,13.76,1.957,0.091,1.87,15.1,79.63,30.0
93,臺北市,2012/12/18,古亭,1.8,0.6,-,23.2,34,30,16.0,25.46,6.09,19.36,2.01,0.119,1.89,15.58,81.17,32.0
94,臺北市,2012/12/18,中山,1.1,0.71,-,20.7,27,20,12.0,30.29,8.71,21.59,2.088,0.153,1.94,16.42,74.99,27.0
95,臺北市,2012/12/18,大同,2.8,1.29,-,-,-,31,19.0,74.44,44.96,29.47,2.368,0.401,1.97,-,-,31.0
96,臺北市,2012/12/18,萬華,1.8,0.62,-,20.0,29,16,15.0,27.54,5.97,21.57,-,-,-,16.22,76.1,28.0
97,臺北市,2012/12/18,陽明,1.2,0.36,398.5,36.8,40,5,3.0,3.05,0.88,2.17,-,-,-,8.56,100.0,35.0
98,臺北市,2012/12/18,士林,2.0,0.45,-,31.8,39,20,11.0,11.45,2.62,8.84,-,-,-,15.98,77.82,35.0
99,臺北市,2012/12/17,松山,2.0,0.53,413.37,28.7,34,24,15.0,20.45,3.48,16.96,1.98,0.115,1.86,19.73,76.09,34.0
100,臺北市,2012/12/17,古亭,2.2,0.6,-,26.1,32,43,23.0,22.68,4.16,18.52,2.03,0.139,1.89,20.1,76.99,43.0
101,臺北市,2012/12/17,中山,1.8,0.77,-,18.0,24,33,19.0,35.3,9.02,26.29,2.184,0.208,1.98,21.0,73.82,33.0
102,臺北市,2012/12/17,大同,2.2,1.46,-,-,-,41,25.0,69.58,37.75,31.83,2.486,0.473,2.01,-,-,41.0
103,臺北市,2012/12/17,萬華,1.5,0.63,-,20.6,27,33,21.0,27.39,4.3,23.09,-,-,-,20.56,75.96,33.0
104,臺北市,2012/12/17,陽明,1.1,0.3,395.09,41.1,44,6,6.0,2.56,0.93,1.63,-,-,-,12.84,100.0,38.0
105,臺北市,2012/12/17,士林,1.5,0.51,-,29.6,42,37,23.0,14.4,2.62,11.78,-,-,-,20.54,77.61,37.0
106,臺北市,2012/12/16,松山,2.3,0.79,425.91,17.3,28,52,22.0,32.01,7.06,24.95,2.142,0.208,1.93,21.35,79.41,51.0
107,臺北市,2012/12/16,古亭,2.0,0.89,-,15.6,26,56,29.0,34.9,10.39,24.51,2.215,0.249,1.97,21.44,80.07,53.0
108,臺北市,2012/12/16,中山,2.2,0.99,-,13.6,20,54,32.0,43.77,14.05,29.73,2.324,0.263,2.06,22.15,79.43,52.0
109,臺北市,2012/12/16,大同,3.4,1.68,-,-,-,67,35.0,69.88,36.36,33.52,2.608,0.48,2.13,-,-,58.0
110,臺北市,2012/12/16,萬華,2.9,0.94,-,14.7,22,48,30.0,34.66,8.09,26.56,-,-,-,21.87,80.52,48.0
111,臺北市,2012/12/16,陽明,1.2,0.31,396.5,32.7,37,11,10.0,5.12,2.12,2.99,-,-,-,15.4,98.55,35.0
112,臺北市,2012/12/16,士林,2.7,0.9,-,14.2,28,57,31.0,35.59,12.56,23.02,-,-,-,21.19,85.46,54.0
113,臺北市,2012/12/15,松山,2.6,0.88,435.7,14.4,34,40,21.0,49.56,19.73,29.82,2.411,0.367,2.04,21.63,73.65,44.0
114,臺北市,2012/12/15,古亭,3.2,0.93,-,15.4,35,49,28.0,48.88,20.12,28.76,2.347,0.38,1.97,21.86,74.85,54.0
115,臺北市,2012/12/15,中山,4.3,1.24,-,10.0,25,46,32.0,75.28,37.25,38.03,2.665,0.536,2.13,22.87,71.81,46.0
116,臺北市,2012/12/15,大同,5.2,2.35,-,-,-,66,37.0,122.44,78.58,43.86,3.227,0.964,2.26,-,-,58.0
117,臺北市,2012/12/15,萬華,4.8,1.22,-,12.0,31,52,32.0,64.62,28.35,36.27,-,-,-,22.43,73.84,51.0
118,臺北市,2012/12/15,陽明,1.8,0.2,392.32,39.8,47,17,13.0,5.37,1.86,3.5,-,-,-,16.28,90.9,47.0
119,臺北市,2012/12/15,士林,3.3,0.93,-,12.2,33,51,25.0,46.78,20.16,26.62,-,-,-,21.91,79.5,50.0
120,臺北市,2012/12/14,松山,3.6,1.31,451.45,14.5,37,42,22.0,74.08,39.91,34.17,2.676,0.548,2.13,20.76,74.22,48.0
121,臺北市,2012/12/14,古亭,3.1,1.1,-,13.5,34,45,26.0,59.41,29.67,29.74,2.458,0.448,2.01,21.15,73.71,49.0
122,臺北市,2012/12/14,中山,4.5,1.68,-,9.6,24,49,31.0,99.21,57.76,41.45,3.014,0.724,2.29,21.97,71.78,49.0
123,臺北市,2012/12/14,大同,7.0,3.36,-,-,-,67,41.0,161.19,116.04,45.15,3.82,1.362,2.46,-,-,60.0
124,臺北市,2012/12/14,萬華,5.3,1.37,-,10.5,28,50,30.0,72.86,36.16,36.7,-,-,-,21.56,73.22,50.0
125,臺北市,2012/12/14,陽明,2.2,0.23,390.8,40.8,45,11,10.0,4.29,1.12,3.16,-,-,-,16.79,87.04,48.0
126,臺北市,2012/12/14,士林,3.1,1.1,-,12.5,44,45,28.0,56.34,26.41,29.93,-,-,-,21.13,79.12,49.0
127,臺北市,2012/12/13,松山,2.1,0.69,417.49,21.2,33,23,16.0,41.51,18.36,23.16,2.162,0.271,1.89,18.82,80.99,35.0
128,臺北市,2012/12/13,古亭,1.6,0.65,-,23.3,36,34,13.0,33.91,13.63,20.27,2.025,0.224,1.8,19.54,79.34,36.0
129,臺北市,2012/12/13,中山,1.8,0.83,-,17.4,30,28,18.0,48.52,21.4,27.12,2.255,0.287,1.97,20.04,78.49,31.0
130,臺北市,2012/12/13,大同,3.7,2.27,-,-,-,46,22.0,114.9,81.48,33.41,2.885,0.839,2.05,-,-,52.0
131,臺北市,2012/12/13,萬華,3.1,0.78,-,17.9,30,31,19.0,44.91,18.84,26.07,-,-,-,19.84,79.38,31.0
132,臺北市,2012/12/13,陽明,2.3,0.17,390.4,40.3,44,7,6.0,2.74,0.92,1.82,-,-,-,13.07,100.0,44.0
133,臺北市,2012/12/13,士林,1.5,0.34,-,33.0,42,26,14.0,12.47,2.97,9.5,-,-,-,20.26,77.8,38.0
134,臺北市,2012/12/12,松山,1.5,0.38,406.21,27.8,33,26,15.0,22.02,4.15,17.86,1.939,0.109,1.83,15.95,85.05,32.0
135,臺北市,2012/12/12,古亭,1.3,0.37,-,29.5,34,27,17.0,19.31,3.88,15.43,1.932,0.096,1.84,16.46,84.97,32.0
136,臺北市,2012/12/12,中山,1.8,0.57,-,19.9,27,23,17.0,34.81,10.45,24.35,2.086,0.177,1.91,16.97,83.48,28.0
137,臺北市,2012/12/12,大同,2.4,1.37,-,-,-,42,23.0,73.29,42.58,30.71,2.453,0.505,1.95,-,-,42.0
138,臺北市,2012/12/12,萬華,1.9,0.42,-,21.7,28,28,19.0,27.75,6.09,21.67,-,-,-,16.81,83.88,29.0
139,臺北市,2012/12/12,陽明,0.6,0.17,388.6,40.9,44,5,3.0,1.98,1.48,0.44,-,-,-,10.36,100.0,39.0
140,臺北市,2012/12/12,士林,1.5,0.27,-,35.3,40,22,12.0,8.64,1.36,7.29,-,-,-,17.05,81.89,37.0
141,臺北市,2012/12/11,松山,2.2,0.42,409.67,20.6,31,16,11.0,29.29,5.82,23.47,1.978,0.137,1.84,15.64,88.02,32.0
142,臺北市,2012/12/11,古亭,2.0,0.48,-,20.9,31,23,17.0,31.11,8.22,22.89,2.022,0.15,1.87,15.97,90.0,31.0
143,臺北市,2012/12/11,中山,1.3,0.65,-,14.6,24,14,13.0,44.15,15.71,28.44,2.172,0.216,1.96,16.68,86.26,28.0
144,臺北市,2012/12/11,大同,3.4,1.89,-,-,-,39,19.0,119.58,81.26,38.32,2.764,0.709,2.06,-,-,39.0
145,臺北市,2012/12/11,萬華,1.6,0.54,-,15.2,26,19,15.0,37.8,10.68,27.13,-,-,-,16.57,86.62,29.0
146,臺北市,2012/12/11,陽明,0.5,0.15,386.49,39.4,40,5,3.0,1.4,0.87,0.47,-,-,-,10.47,100.0,34.0
147,臺北市,2012/12/11,士林,1.6,0.44,-,18.8,28,22,11.0,26.12,6.38,19.74,-,-,-,16.21,88.9,33.0
148,臺北市,2012/12/10,松山,2.5,0.44,409.02,25.2,38,51,21.0,26.74,5.47,21.28,1.991,0.151,1.84,16.03,69.77,50.0
149,臺北市,2012/12/10,古亭,2.0,0.38,-,30.7,39,54,30.0,18.35,4.2,14.15,1.967,0.101,1.87,16.3,71.38,52.0
150,臺北市,2012/12/10,中山,2.9,0.56,-,20.2,34,52,27.0,38.57,13.04,25.53,2.105,0.191,1.91,17.01,68.87,51.0
151,臺北市,2012/12/10,大同,3.5,1.54,-,-,-,69,32.0,90.41,54.86,35.54,2.609,0.573,2.04,-,-,60.0
152,臺北市,2012/12/10,萬華,2.9,0.47,-,22.4,32,53,27.0,30.82,7.2,23.62,-,-,-,16.87,69.21,52.0
153,臺北市,2012/12/10,陽明,1.6,0.17,387.41,41.2,42,18,13.0,2.02,0.77,1.24,-,-,-,8.78,99.93,37.0
154,臺北市,2012/12/10,士林,2.2,0.26,-,38.1,42,48,26.0,7.9,1.44,6.46,-,-,-,16.82,71.34,48.0
155,臺北市,2012/12/09,松山,2.3,0.39,408.68,35.6,47,48,25.0,16.57,1.63,14.94,1.927,0.08,1.85,14.73,84.81,48.0
156,臺北市,2012/12/09,古亭,3.0,0.4,-,37.2,46,50,34.0,15.36,2.13,13.22,1.93,0.074,1.86,15.05,86.14,50.0
157,臺北市,2012/12/09,中山,2.0,0.51,-,27.1,39,43,32.0,26.02,4.67,21.36,2.043,0.12,1.92,15.73,83.25,43.0
158,臺北市,2012/12/09,大同,3.6,0.97,-,-,-,62,37.0,65.64,33.65,32.0,2.338,0.302,2.04,-,-,56.0
159,臺北市,2012/12/09,萬華,3.4,0.45,-,26.8,40,49,35.0,25.8,4.31,21.49,-,-,-,15.6,83.98,49.0
160,臺北市,2012/12/09,陽明,1.8,0.29,391.39,44.0,49,16,13.0,3.8,0.34,3.38,-,-,-,8.75,100.0,42.0
161,臺北市,2012/12/09,士林,2.4,0.33,-,40.9,48,42,29.0,8.69,0.81,7.85,-,-,-,15.82,80.23,42.0
162,臺北市,2012/12/08,松山,2.4,0.36,408.07,32.9,36,39,19.0,17.34,1.71,15.63,1.94,0.086,1.86,17.95,83.2,39.0
163,臺北市,2012/12/08,古亭,2.4,0.43,-,28.3,32,40,26.0,23.38,3.63,19.76,1.96,0.103,1.86,18.24,85.73,40.0
164,臺北市,2012/12/08,中山,2.6,0.54,-,22.8,29,32,23.0,31.1,6.65,24.45,2.072,0.152,1.92,19.01,82.09,32.0
165,臺北市,2012/12/08,大同,2.3,1.1,-,-,-,49,26.0,71.74,37.48,34.26,2.39,0.358,2.03,-,-,49.0
166,臺北市,2012/12/08,萬華,2.0,0.49,-,21.9,30,38,23.0,31.83,6.7,25.13,-,-,-,18.85,82.89,38.0
167,臺北市,2012/12/08,陽明,1.5,0.21,388.4,43.4,48,7,6.0,-,-,-,-,-,-,12.12,99.92,41.0
168,臺北市,2012/12/08,士林,1.7,0.31,-,37.5,43,32,19.0,11.97,2.21,9.75,-,-,-,18.97,81.56,37.0
169,臺北市,2012/12/07,松山,2.3,0.55,412.83,23.0,33,52,25.0,30.22,7.29,22.92,2.066,0.188,1.88,18.99,73.42,51.0
170,臺北市,2012/12/07,古亭,2.6,0.57,-,25.0,32,55,32.0,32.05,8.44,23.61,2.034,0.161,1.87,19.69,72.15,52.0
171,臺北市,2012/12/07,中山,2.4,0.74,-,18.6,24,50,28.0,43.95,14.37,29.58,2.186,0.235,1.95,20.36,70.12,50.0
172,臺北市,2012/12/07,大同,3.4,1.41,-,-,-,71,36.0,87.33,49.2,38.13,2.574,0.528,2.05,-,-,60.0
173,臺北市,2012/12/07,萬華,2.9,0.6,-,18.5,24,50,31.0,40.24,10.91,29.33,-,-,-,20.19,70.36,50.0
174,臺北市,2012/12/07,陽明,2.5,0.2,385.82,42.4,43,24,18.0,2.32,0.8,1.5,-,-,-,12.93,96.34,37.0
175,臺北市,2012/12/07,士林,2.4,0.3,-,38.3,42,51,29.0,11.07,1.81,9.25,-,-,-,20.47,71.03,50.0
176,臺北市,2012/12/06,松山,5.4,0.51,413.38,27.2,32,101,32.0,26.5,4.49,22.01,2.019,0.141,1.88,16.55,57.04,76.0
177,臺北市,2012/12/06,古亭,5.4,0.49,-,31.6,36,97,42.0,20.71,3.51,17.21,1.986,0.114,1.87,16.82,60.14,74.0
178,臺北市,2012/12/06,中山,5.7,0.66,-,22.1,27,97,42.0,35.42,8.75,26.67,2.138,0.206,1.93,17.4,57.63,74.0
179,臺北市,2012/12/06,大同,6.3,1.28,-,-,-,114,48.0,76.5,42.13,34.37,-,-,-,-,-,82.0
180,臺北市,2012/12/06,萬華,6.2,0.55,-,22.9,27,97,46.0,31.15,6.21,24.94,-,-,-,17.25,57.54,74.0
181,臺北市,2012/12/06,陽明,5.4,0.31,396.46,41.4,49,60,32.0,5.53,1.67,3.86,-,-,-,8.6,89.79,55.0
182,臺北市,2012/12/06,士林,6.0,0.36,-,38.3,42,92,42.0,11.49,1.14,10.34,-,-,-,17.0,62.54,71.0
183,臺北市,2012/12/05,松山,1.1,0.69,423.73,15.0,19,32,18.0,37.41,12.31,25.1,2.17,0.231,1.94,17.16,83.87,32.0
184,臺北市,2012/12/05,古亭,1.9,0.68,-,16.1,25,36,23.0,36.14,11.78,24.37,2.216,0.239,1.98,17.1,87.9,36.0
