序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
15,臺北市,2005/02/26,松山,2.5,0.55,389.21,37.5,-,26,-,21.21,2.8,18.41,-,-,-,14.72,-,82.78,41.0,-
16,臺北市,2005/02/26,古亭,3.3,0.59,-,33.0,-,23,13.0,28.91,5.46,23.46,2.045,0.106,1.94,13.72,-,86.8,41.0,-
17,臺北市,2005/02/26,中山,3.0,0.72,-,23.9,-,29,11.0,33.56,7.43,26.12,-,-,-,14.17,-,81.2,32.0,-
18,臺北市,2005/02/26,大同,2.3,0.81,-,22.7,33,19,-,48.16,17.64,30.51,-,-,-,13.9,-,-,19.0,-
19,臺北市,2005/02/26,萬華,2.7,0.64,-,32.5,-,19,-,25.34,2.61,22.73,-,-,-,15.74,-,83.96,39.0,-
20,臺北市,2005/02/26,陽明,0.7,0.39,382.5,54.3,-,8,-,3.67,1.98,1.69,-,-,-,7.81,-,100.0,49.0,-
21,臺北市,2005/02/26,士林,0.8,0.4,-,42.5,-,11,-,9.56,1.67,7.89,-,-,-,14.89,-,77.09,41.0,-
22,臺北市,2005/02/25,松山,3.1,0.81,391.6,27.0,-,35,-,35.18,6.24,28.94,-,-,-,17.76,-,84.09,36.0,-
23,臺北市,2005/02/25,古亭,3.6,0.88,-,23.6,-,30,18.0,43.95,11.01,32.95,2.194,0.216,1.98,16.9,-,86.56,35.0,-
24,臺北市,2005/02/25,中山,3.6,1.09,-,16.7,-,27,14.0,52.39,15.53,36.87,-,-,-,17.25,-,82.59,27.0,-
25,臺北市,2005/02/25,大同,3.6,1.28,-,14.6,25,30,-,70.56,30.98,39.58,-,-,-,17.09,-,-,30.0,-
26,臺北市,2005/02/25,萬華,4.3,0.93,-,24.3,-,28,-,37.73,5.93,31.79,-,-,-,18.84,-,84.65,33.0,-
27,臺北市,2005/02/25,陽明,1.1,0.45,381.92,56.4,-,6,-,4.24,2.16,2.09,-,-,-,11.43,-,97.0,49.0,-
28,臺北市,2005/02/25,士林,1.7,0.6,-,34.8,-,20,-,19.26,3.98,15.28,-,-,-,17.98,-,79.56,40.0,-
29,臺北市,2005/02/24,松山,4.7,1.61,422.8,17.7,-,72,-,76.59,39.9,36.69,-,-,-,19.54,-,79.08,61.0,-
30,臺北市,2005/02/24,古亭,4.4,1.31,-,15.0,-,60,34.0,70.03,35.13,34.9,2.75,0.55,2.2,18.3,-,82.67,55.0,-
31,臺北市,2005/02/24,中山,6.7,2.37,-,10.0,-,91,47.0,127.63,75.26,52.36,-,-,-,18.84,-,79.02,70.0,-
32,臺北市,2005/02/24,大同,7.0,2.58,-,-,11,97,-,141.57,94.43,47.14,-,-,-,18.55,-,-,74.0,-
33,臺北市,2005/02/24,萬華,5.1,1.87,-,15.2,-,72,-,87.39,50.78,36.61,-,-,-,20.17,-,81.93,61.0,-
34,臺北市,2005/02/24,陽明,1.9,0.5,385.64,54.1,-,44,-,9.82,1.89,7.93,-,-,-,13.87,-,90.0,49.0,-
35,臺北市,2005/02/24,士林,4.0,0.95,-,18.6,-,85,-,66.09,34.86,31.22,-,-,-,19.19,-,80.72,68.0,-
36,臺北市,2005/02/23,松山,8.3,2.41,443.86,7.1,-,100,-,142.74,92.57,50.17,-,-,-,18.06,-,80.75,75.0,-
37,臺北市,2005/02/23,古亭,7.3,2.84,-,7.6,-,101,61.0,159.19,106.65,52.54,3.964,1.317,2.65,17.07,-,84.28,76.0,-
38,臺北市,2005/02/23,中山,8.3,2.99,-,4.2,11,117,59.0,166.65,103.92,62.73,-,-,-,17.51,-,80.2,84.0,-
39,臺北市,2005/02/23,大同,8.4,3.09,-,-,-,117,-,188.4,127.16,61.25,-,-,-,17.38,-,-,84.0,-
40,臺北市,2005/02/23,萬華,7.9,3.17,-,10.5,-,123,-,151.15,91.71,59.45,-,-,-,19.02,-,82.67,86.0,-
41,臺北市,2005/02/23,陽明,2.0,0.53,386.09,53.2,-,30,-,10.58,1.85,8.73,-,-,-,13.21,-,94.0,62.0,-
42,臺北市,2005/02/23,士林,3.8,1.5,-,10.9,-,95,-,86.54,44.19,42.34,-,-,-,17.24,-,85.56,72.0,-
43,臺北市,2005/02/22,松山,3.4,1.42,414.96,8.0,-,53,-,83.68,40.33,43.35,-,-,-,14.86,-,85.86,52.0,-
44,臺北市,2005/02/22,古亭,5.1,1.36,-,5.6,-,40,29.0,88.99,44.91,44.08,2.896,0.712,2.18,13.74,-,89.91,40.0,-
45,臺北市,2005/02/22,中山,6.8,1.88,-,3.4,-,55,33.0,122.01,72.64,49.37,-,-,-,14.03,-,86.57,52.0,-
46,臺北市,2005/02/22,大同,7.1,2.05,-,-,-,57,-,162.46,107.86,54.61,-,-,-,13.91,-,-,54.0,-
47,臺北市,2005/02/22,萬華,5.1,1.48,-,7.2,-,46,-,82.92,40.87,42.05,-,-,-,15.25,-,88.75,46.0,-
48,臺北市,2005/02/22,陽明,0.7,0.3,379.72,46.6,-,9,-,4.95,1.62,3.33,-,-,-,9.77,-,99.0,45.0,-
49,臺北市,2005/02/22,士林,2.0,0.99,-,7.9,-,47,-,70.96,32.58,38.37,-,-,-,13.81,-,90.53,47.0,-
50,臺北市,2005/02/21,松山,4.4,0.68,396.96,14.7,-,34,-,53.76,16.84,36.91,-,-,-,11.81,-,84.65,35.0,-
51,臺北市,2005/02/21,古亭,3.8,0.78,-,14.2,-,26,17.0,55.81,21.26,34.55,2.251,0.268,1.98,10.84,-,88.1,33.0,-
52,臺北市,2005/02/21,中山,4.4,0.94,-,10.8,-,32,20.0,63.68,24.86,38.82,-,-,-,11.22,-,84.69,32.0,-
53,臺北市,2005/02/21,大同,5.2,1.25,-,-,-,36,-,103.95,60.02,43.93,-,-,-,11.1,-,-,36.0,-
54,臺北市,2005/02/21,萬華,4.4,0.94,-,13.5,-,30,-,54.71,17.47,37.24,-,-,-,12.59,-,85.73,33.0,-
55,臺北市,2005/02/21,陽明,1.7,0.22,379.66,47.8,-,8,-,3.37,1.4,1.97,-,-,-,5.44,-,100.0,42.0,-
56,臺北市,2005/02/21,士林,1.5,0.53,-,23.6,-,27,-,33.12,10.23,22.88,-,-,-,11.38,-,84.22,33.0,-
57,臺北市,2005/02/20,松山,3.8,0.47,390.58,28.5,-,42,-,20.79,1.98,18.84,-,-,-,9.28,-,79.11,42.0,-
58,臺北市,2005/02/20,古亭,4.3,0.25,-,18.7,-,35,24.0,36.42,9.33,27.09,2.149,0.174,1.98,8.28,-,85.17,35.0,-
59,臺北市,2005/02/20,中山,3.7,0.68,-,13.8,-,33,23.0,39.91,10.16,29.74,-,-,-,8.74,-,77.68,33.0,-
60,臺北市,2005/02/20,大同,3.8,0.7,-,-,-,33,-,56.57,24.06,32.51,-,-,-,8.34,-,-,33.0,-
61,臺北市,2005/02/20,萬華,2.7,0.63,-,18.8,-,34,-,34.11,5.99,28.11,-,-,-,10.03,-,81.44,34.0,-
62,臺北市,2005/02/20,陽明,2.9,0.31,381.84,43.8,-,17,-,5.25,1.66,3.6,-,-,-,1.33,-,100.0,41.0,-
63,臺北市,2005/02/20,士林,2.2,0.37,-,28.5,-,29,-,16.49,2.22,14.27,-,-,-,8.63,-,77.53,31.0,-
64,臺北市,2005/02/19,松山,2.5,0.6,391.31,31.8,-,34,-,15.46,1.36,14.09,-,-,-,11.34,-,76.74,34.0,-
65,臺北市,2005/02/19,古亭,3.7,0.73,-,17.8,-,31,24.0,35.59,9.27,26.32,2.151,0.187,1.96,10.51,-,81.71,31.0,-
66,臺北市,2005/02/19,中山,2.9,0.88,-,13.5,-,30,21.0,40.89,12.67,28.22,-,-,-,10.87,-,75.61,30.0,-
67,臺北市,2005/02/19,大同,3.3,0.82,-,17.1,-,32,-,50.51,22.64,27.87,-,-,-,10.48,-,-,32.0,-
68,臺北市,2005/02/19,萬華,2.4,0.77,-,20.6,-,32,-,29.67,3.7,25.97,-,-,-,12.14,-,79.31,32.0,-
69,臺北市,2005/02/19,陽明,2.6,0.48,384.94,41.6,-,9,-,5.49,1.82,3.67,-,-,-,3.61,-,100.0,40.0,-
70,臺北市,2005/02/19,士林,1.8,0.5,-,26.2,-,27,-,15.46,2.1,13.37,-,-,-,10.8,-,77.71,32.0,-
71,臺北市,2005/02/18,松山,2.1,0.68,396.04,20.5,-,19,-,28.6,5.93,22.67,-,-,-,15.91,-,82.06,32.0,-
72,臺北市,2005/02/18,古亭,3.2,0.78,-,11.3,-,15,10.0,39.7,11.27,28.43,2.252,0.251,2.0,15.07,-,85.59,18.0,-
73,臺北市,2005/02/18,中山,2.7,1.07,-,7.8,-,18,9.0,52.58,20.53,32.05,-,-,-,15.48,-,80.64,18.0,-
74,臺北市,2005/02/18,大同,3.0,1.11,-,14.6,-,17,-,59.6,29.08,30.52,-,-,-,15.0,-,-,17.0,-
75,臺北市,2005/02/18,萬華,2.0,0.81,-,17.3,-,14,-,34.49,6.08,28.4,-,-,-,16.57,-,83.43,23.0,-
76,臺北市,2005/02/18,陽明,0.9,0.42,383.98,40.7,-,6,-,4.4,2.2,2.2,-,-,-,9.74,-,99.0,40.0,-
77,臺北市,2005/02/18,士林,0.7,0.58,-,12.9,-,20,-,24.91,4.52,20.39,-,-,-,15.06,-,86.17,25.0,-
78,臺北市,2005/02/17,松山,5.2,0.86,398.13,19.3,-,32,-,31.81,9.41,22.41,-,-,-,18.76,-,80.64,32.0,-
79,臺北市,2005/02/17,古亭,5.4,0.89,-,9.1,-,-,-,38.27,11.8,26.47,2.225,0.249,1.98,18.23,-,82.01,16.0,-
80,臺北市,2005/02/17,中山,5.3,1.19,-,7.0,-,26,7.0,47.77,17.57,30.2,-,-,-,18.67,-,78.2,26.0,-
81,臺北市,2005/02/17,大同,4.3,1.2,-,10.0,-,30,-,68.75,36.89,31.86,-,-,-,18.6,-,-,30.0,-
82,臺北市,2005/02/17,萬華,4.3,0.94,-,15.4,-,22,-,30.52,6.11,24.41,-,-,-,19.74,-,80.22,22.0,-
83,臺北市,2005/02/17,陽明,1.5,0.41,379.31,30.4,-,11,-,5.65,2.27,3.38,-,-,-,14.32,-,95.0,34.0,-
84,臺北市,2005/02/17,士林,0.9,0.63,-,12.2,-,24,-,21.34,4.49,16.85,-,-,-,18.86,-,79.93,24.0,-
85,臺北市,2005/02/16,松山,9.5,1.1,-,19.6,-,85,-,56.95,19.62,37.33,-,-,-,22.6,-,73.34,68.0,-
86,臺北市,2005/02/16,古亭,5.0,0.93,-,22.8,-,-,-,51.27,12.73,38.53,2.604,0.486,2.12,21.82,-,74.6,83.0,-
87,臺北市,2005/02/16,中山,5.5,1.64,-,14.6,-,87,43.0,84.51,35.16,49.35,-,-,-,21.94,-,73.5,68.0,-
88,臺北市,2005/02/16,大同,6.7,1.67,-,17.9,-,-,-,106.07,53.25,52.82,-,-,-,22.24,-,-,26.0,-
89,臺北市,2005/02/16,萬華,4.3,1.13,-,25.6,-,78,-,50.82,13.11,37.72,-,-,-,23.11,-,75.02,84.0,-
90,臺北市,2005/02/16,陽明,2.9,0.26,374.3,44.4,-,29,-,7.16,1.71,5.45,-,-,-,18.5,-,84.0,70.0,-
91,臺北市,2005/02/16,士林,3.7,0.76,-,20.0,-,82,-,50.63,16.81,33.82,-,-,-,21.51,-,79.61,66.0,-
92,臺北市,2005/02/15,松山,6.6,1.59,-,29.5,-,102,-,85.77,39.0,46.78,-,-,-,22.74,-,69.42,87.0,-
93,臺北市,2005/02/15,古亭,6.2,1.47,-,20.7,-,-,57.0,84.28,33.52,50.75,3.0,0.76,2.24,21.85,-,72.44,79.0,-
94,臺北市,2005/02/15,中山,7.8,2.12,-,16.4,-,98,59.0,113.29,53.02,60.26,-,-,-,21.93,-,69.19,74.0,-
95,臺北市,2005/02/15,大同,9.3,2.04,-,15.0,-,-,-,132.35,69.67,62.68,-,-,-,22.1,-,-,29.0,-
96,臺北市,2005/02/15,萬華,7.3,1.62,-,27.2,-,95,-,87.82,35.76,52.07,-,-,-,23.3,-,70.93,72.0,-
97,臺北市,2005/02/15,陽明,3.9,0.32,379.91,58.0,-,31,-,8.18,2.2,5.98,-,-,-,18.37,-,87.0,94.0,-
98,臺北市,2005/02/15,士林,4.7,1.09,-,23.4,-,104,-,67.28,24.56,42.72,-,-,-,21.43,-,74.6,77.0,-
99,臺北市,2005/02/14,松山,4.3,0.97,397.03,20.2,-,43,-,47.68,18.02,29.67,-,-,-,20.79,-,76.89,43.0,-
100,臺北市,2005/02/14,古亭,5.2,0.78,-,21.3,-,-,25.0,44.73,15.17,29.56,2.41,0.387,2.02,20.1,-,77.32,46.0,-
101,臺北市,2005/02/14,中山,4.9,1.17,-,14.9,-,40,28.0,56.66,24.24,32.42,-,-,-,20.26,-,74.68,43.0,-
102,臺北市,2005/02/14,大同,5.3,1.22,-,15.2,-,38,-,79.57,37.56,42.01,-,-,-,20.66,-,-,38.0,-
103,臺北市,2005/02/14,萬華,6.3,0.92,-,21.0,-,39,-,38.7,11.8,26.88,-,-,-,21.24,-,76.49,49.0,-
104,臺北市,2005/02/14,陽明,2.8,0.25,375.58,40.4,-,7,-,4.8,1.91,2.88,-,-,-,15.26,-,95.0,38.0,-
105,臺北市,2005/02/14,士林,2.0,0.49,-,30.5,-,34,-,-,-,-,-,-,-,21.03,-,74.76,58.0,-
106,臺北市,2005/02/13,松山,2.2,0.44,389.77,28.3,-,20,-,17.33,2.0,15.33,-,-,-,16.89,-,81.54,29.0,-
107,臺北市,2005/02/13,古亭,3.0,0.36,-,27.5,-,-,8.0,20.35,3.49,16.85,2.02,0.101,1.92,16.37,-,82.9,30.0,-
108,臺北市,2005/02/13,中山,2.4,0.54,-,22.8,-,18,6.0,22.5,3.73,18.77,-,-,-,16.92,-,75.83,24.0,-
109,臺北市,2005/02/13,大同,2.2,0.68,-,22.3,-,20,-,41.09,16.11,24.98,-,-,-,17.1,-,-,20.0,-
110,臺北市,2005/02/13,萬華,2.1,0.45,-,30.0,-,17,-,14.78,1.62,13.13,-,-,-,17.85,-,79.55,29.0,-
111,臺北市,2005/02/13,陽明,2.5,0.28,377.72,45.7,-,6,-,3.32,1.75,1.57,-,-,-,10.08,-,99.0,39.0,-
112,臺北市,2005/02/13,士林,0.5,0.28,-,37.8,-,19,-,-,-,-,-,-,-,17.91,-,71.7,33.0,-
113,臺北市,2005/02/12,松山,1.7,0.45,388.99,25.4,-,22,-,21.6,3.77,17.83,-,-,-,16.9,-,81.84,29.0,-
114,臺北市,2005/02/12,古亭,2.9,0.38,-,23.2,-,-,9.0,25.04,4.77,20.26,2.066,0.128,1.94,16.1,-,84.1,27.0,-
115,臺北市,2005/02/12,中山,3.5,0.62,-,16.6,-,24,9.0,34.8,7.82,26.98,-,-,-,16.59,-,78.21,24.0,-
116,臺北市,2005/02/12,大同,3.2,0.71,-,17.6,-,23,-,46.9,19.08,27.82,-,-,-,16.53,-,-,23.0,-
117,臺北市,2005/02/12,萬華,2.4,0.49,-,24.5,-,20,-,19.93,1.88,18.06,-,-,-,17.51,-,81.06,27.0,-
118,臺北市,2005/02/12,陽明,2.4,0.22,375.14,42.9,-,7,-,3.46,1.89,1.56,-,-,-,10.91,-,97.0,39.0,-
119,臺北市,2005/02/12,士林,0.9,0.27,-,29.6,-,17,-,12.27,1.04,11.24,-,-,-,17.17,-,77.68,31.0,-
120,臺北市,2005/02/11,松山,2.8,0.38,387.96,28.9,-,16,-,17.58,2.38,15.21,-,-,-,14.84,-,84.07,32.0,-
121,臺北市,2005/02/11,古亭,3.8,0.28,-,30.9,-,-,5.0,15.9,2.72,13.19,1.996,0.074,1.92,14.17,-,85.46,30.0,-
122,臺北市,2005/02/11,中山,3.0,0.43,-,23.1,-,22,4.0,20.87,4.04,16.84,-,-,-,14.77,-,78.63,26.0,-
123,臺北市,2005/02/11,大同,2.8,0.54,-,22.6,-,14,-,35.19,13.43,21.76,-,-,-,14.89,-,-,14.0,-
124,臺北市,2005/02/11,萬華,2.6,0.4,-,30.2,-,12,-,14.71,1.48,13.23,-,-,-,15.71,-,82.06,31.0,-
125,臺北市,2005/02/11,陽明,2.1,0.24,375.94,46.4,-,6,-,3.58,2.27,1.31,-,-,-,8.42,-,100.0,40.0,-
126,臺北市,2005/02/11,士林,0.8,0.19,-,37.1,-,13,-,5.47,0.56,4.9,-,-,-,15.74,-,74.14,34.0,-
127,臺北市,2005/02/10,松山,1.6,0.64,394.35,26.2,-,22,-,15.97,2.45,13.52,-,-,-,16.56,-,80.68,32.0,-
128,臺北市,2005/02/10,古亭,2.2,0.58,-,22.7,-,-,10.0,20.13,4.29,15.84,2.13,0.126,2.0,15.96,-,82.48,28.0,-
129,臺北市,2005/02/10,中山,2.5,0.76,-,18.5,-,21,-,24.84,5.92,18.91,-,-,-,16.55,-,75.37,22.0,-
130,臺北市,2005/02/10,大同,2.1,0.8,-,17.1,-,24,-,34.46,13.31,21.15,-,-,-,16.63,-,-,24.0,-
131,臺北市,2005/02/10,萬華,1.7,0.69,-,25.1,-,20,-,18.74,4.04,14.69,-,-,-,17.59,-,78.26,28.0,-
132,臺北市,2005/02/10,陽明,2.4,0.45,380.86,43.3,-,11,-,4.49,2.43,2.06,-,-,-,10.06,-,98.0,40.0,-
133,臺北市,2005/02/10,士林,0.6,0.49,-,25.1,-,26,-,14.77,3.51,11.27,-,-,-,16.77,-,75.32,30.0,-
134,臺北市,2005/02/09,松山,5.2,0.74,399.72,17.8,-,26,-,25.58,5.86,19.72,-,-,-,20.08,-,81.92,26.0,-
135,臺北市,2005/02/09,古亭,6.2,0.6,-,15.7,-,35,19.0,28.95,7.22,21.73,2.176,0.159,2.02,19.11,-,84.0,35.0,-
136,臺北市,2005/02/09,中山,5.9,0.93,-,10.5,-,39,23.0,43.92,17.81,26.1,-,-,-,19.36,-,79.57,39.0,-
137,臺北市,2005/02/09,大同,5.2,0.86,-,10.9,-,36,-,43.72,19.29,24.43,-,-,-,19.12,-,-,36.0,-
138,臺北市,2005/02/09,萬華,5.2,0.74,-,15.8,-,37,-,28.55,7.71,20.84,-,-,-,20.6,-,81.41,37.0,-
139,臺北市,2005/02/09,陽明,2.2,0.33,379.06,40.0,-,16,-,5.33,2.58,2.74,-,-,-,15.62,-,93.0,41.0,-
140,臺北市,2005/02/09,士林,1.5,0.46,-,14.2,-,45,-,23.75,7.5,16.23,-,-,-,18.63,-,83.77,45.0,-
141,臺北市,2005/02/08,松山,3.8,0.6,394.69,19.9,-,26,-,20.56,3.02,17.53,-,-,-,19.71,-,84.23,26.0,-
142,臺北市,2005/02/08,古亭,7.2,0.53,-,19.2,-,27,5.0,25.08,5.43,19.65,2.076,0.122,1.95,19.25,-,85.07,27.0,-
143,臺北市,2005/02/08,中山,6.6,0.63,-,15.7,-,19,4.0,24.54,4.36,20.18,-,-,-,19.71,-,80.29,20.0,-
144,臺北市,2005/02/08,大同,6.5,0.81,-,12.3,-,24,-,45.38,18.71,26.67,-,-,-,19.98,-,-,24.0,-
145,臺北市,2005/02/08,萬華,6.3,0.62,-,19.4,-,23,-,20.55,2.08,18.45,-,-,-,20.81,-,82.33,24.0,-
146,臺北市,2005/02/08,陽明,2.2,0.32,379.56,38.2,-,11,-,3.61,2.04,1.57,-,-,-,14.49,-,94.0,35.0,-
147,臺北市,2005/02/08,士林,1.1,0.59,-,15.9,-,39,-,30.98,12.01,18.97,-,-,-,19.59,-,82.16,39.0,-
148,臺北市,2005/02/07,松山,6.9,1.5,426.51,13.3,-,104,-,84.52,43.2,41.32,-,-,-,20.08,-,81.43,77.0,-
149,臺北市,2005/02/07,古亭,5.4,1.63,-,11.2,-,118,53.0,90.1,40.49,49.61,3.229,0.723,2.51,19.45,-,83.7,84.0,-
150,臺北市,2005/02/07,中山,6.7,1.63,-,8.7,-,93,44.0,87.01,40.5,46.51,-,-,-,19.41,-,80.16,72.0,-
151,臺北市,2005/02/07,大同,6.9,1.76,-,7.7,-,93,-,98.24,53.71,44.53,-,-,-,19.54,-,-,72.0,-
152,臺北市,2005/02/07,萬華,5.5,1.57,-,11.3,-,99,-,75.54,31.51,44.03,-,-,-,20.65,-,81.99,74.0,-
153,臺北市,2005/02/07,陽明,3.4,0.34,381.31,40.9,-,32,-,6.77,2.67,4.1,-,-,-,16.62,-,84.0,41.0,-
154,臺北市,2005/02/07,士林,2.8,0.82,-,10.4,-,82,-,49.34,17.47,31.87,-,-,-,19.0,-,85.47,66.0,-
155,臺北市,2005/02/06,松山,7.4,1.34,417.01,9.7,-,89,-,75.8,35.2,40.6,-,-,-,19.32,-,81.42,70.0,-
156,臺北市,2005/02/06,古亭,6.8,1.77,-,8.9,-,120,53.0,98.76,52.14,46.63,3.274,0.854,2.42,18.26,-,85.34,85.0,-
157,臺北市,2005/02/06,中山,6.1,1.57,-,6.5,-,75,35.0,89.29,49.27,40.02,-,-,-,17.93,-,81.92,62.0,-
158,臺北市,2005/02/06,大同,6.4,1.31,-,6.5,-,71,-,89.83,50.6,39.22,-,-,-,17.65,-,-,60.0,-
159,臺北市,2005/02/06,萬華,5.3,1.41,-,10.3,-,85,-,69.55,31.79,37.76,-,-,-,19.16,-,84.32,68.0,-
160,臺北市,2005/02/06,陽明,2.1,0.42,382.36,44.6,-,41,-,10.3,3.66,6.64,-,-,-,16.39,-,84.0,45.0,-
161,臺北市,2005/02/06,士林,2.0,0.57,-,10.6,-,61,-,35.31,10.39,24.92,-,-,-,17.57,-,86.57,56.0,-
162,臺北市,2005/02/05,松山,12.2,1.56,433.98,7.8,-,93,-,91.01,49.5,41.52,-,-,-,18.74,-,79.34,72.0,-
163,臺北市,2005/02/05,古亭,8.5,1.91,-,10.4,-,117,55.0,110.28,55.29,54.99,3.292,0.917,2.38,17.84,-,82.98,84.0,-
164,臺北市,2005/02/05,中山,12.8,2.39,-,3.4,-,105,50.0,152.13,99.76,52.37,-,-,-,17.77,-,79.65,78.0,-
165,臺北市,2005/02/05,大同,12.6,2.18,-,3.4,-,99,-,162.97,108.62,54.34,-,-,-,17.6,-,-,74.0,-
166,臺北市,2005/02/05,萬華,9.3,2.19,-,9.2,-,108,-,120.58,65.56,55.02,-,-,-,18.99,-,81.57,79.0,-
167,臺北市,2005/02/05,陽明,2.3,0.39,380.19,44.4,-,31,-,7.5,2.59,4.92,-,-,-,15.48,-,85.0,48.0,-
168,臺北市,2005/02/05,士林,4.0,1.15,-,6.4,-,89,-,79.61,46.04,33.57,-,-,-,17.47,-,84.16,70.0,-
169,臺北市,2005/02/04,松山,8.2,1.27,417.8,3.6,-,98,-,88.39,46.92,41.47,-,-,-,16.1,-,82.05,74.0,-
170,臺北市,2005/02/04,古亭,7.9,1.41,-,3.2,-,104,46.0,91.89,45.63,46.26,2.909,0.678,2.23,15.18,-,86.24,77.0,-
171,臺北市,2005/02/04,中山,7.2,1.57,-,2.4,-,83,38.0,102.8,55.42,47.38,-,-,-,15.26,-,82.29,66.0,-
172,臺北市,2005/02/04,大同,7.1,1.41,-,2.2,-,82,-,-,-,-,-,-,-,15.11,-,-,66.0,-
173,臺北市,2005/02/04,萬華,7.1,1.3,-,3.9,-,79,-,74.35,33.68,40.67,-,-,-,16.38,-,84.45,64.0,-
174,臺北市,2005/02/04,陽明,2.4,0.36,381.94,47.1,-,34,-,7.08,2.3,4.78,-,-,-,13.69,-,86.0,52.0,-
175,臺北市,2005/02/04,士林,2.7,0.81,-,4.7,-,71,-,48.4,18.68,29.71,-,-,-,15.17,-,86.56,60.0,-
176,臺北市,2005/02/03,松山,7.3,1.39,416.14,9.7,-,49,-,107.67,69.21,38.46,-,-,-,14.58,-,84.19,49.0,-
177,臺北市,2005/02/03,古亭,8.2,1.7,-,11.3,-,53,27.0,114.14,77.79,36.34,2.966,0.833,2.13,13.67,-,87.22,52.0,-
178,臺北市,2005/02/03,中山,8.7,1.8,-,7.6,-,47,27.0,119.06,74.28,44.78,-,-,-,14.04,-,82.92,47.0,-
179,臺北市,2005/02/03,大同,10.9,2.73,-,8.1,-,54,-,-,-,-,-,-,-,14.0,-,-,59.0,-
180,臺北市,2005/02/03,萬華,8.6,1.7,-,11.8,-,49,-,99.7,62.64,37.05,-,-,-,15.07,-,84.57,49.0,-
181,臺北市,2005/02/03,陽明,1.7,0.23,378.8,44.6,-,8,-,4.45,2.22,2.24,-,-,-,8.77,-,93.0,49.0,-
182,臺北市,2005/02/03,士林,4.3,1.28,-,20.0,-,49,-,87.32,60.38,26.94,-,-,-,14.76,-,80.97,49.0,-
