序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
28,臺北市,2015/04/28,松山,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-
29,臺北市,2015/04/28,松山,3,0.6,435.49,24.1,58,-,30.91,7.65,23.26,2.099,0.199,1.9,2.13,1.88,25.76,-,-,71.62,-
30,臺北市,2015/04/28,古亭,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-
31,臺北市,2015/04/28,古亭,3.4,0.59,-,21,59,-,24.07,4.47,19.6,2.154,0.186,1.968,1.98,1.46,25.57,-,-,76,-
32,臺北市,2015/04/28,中山,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-
33,臺北市,2015/04/28,中山,4.6,0.87,-,22.5,50,-,38.71,12.32,26.39,2.25,0.274,1.976,1.98,0.91,26.17,-,-,75.99,-
34,臺北市,2015/04/28,大同,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-
35,臺北市,2015/04/28,大同,4.6,1.29,-,-,74,-,45.44,18.11,27.33,2.507,0.425,2.083,-,-,-,-,-,-,-
36,臺北市,2015/04/28,萬華,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-
37,臺北市,2015/04/28,萬華,4.3,0.66,-,25.5,59,-,26.83,4.39,22.44,-,-,-,1.58,1.1,25.71,-,-,74.85,-
38,臺北市,2015/04/28,陽明,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
39,臺北市,2015/04/28,陽明,1.8,0.24,412.7,37.5,21,-,4.81,1.3,3.52,-,-,-,-,-,18.43,0,0,96.61,0
40,臺北市,2015/04/28,士林,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
41,臺北市,2015/04/28,士林,4,0.42,-,33.4,49,-,17.49,1.8,15.69,-,-,-,2.17,1.99,25.16,-,-,76.47,-
42,臺北市,2015/04/27,松山,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-
43,臺北市,2015/04/27,松山,5.3,0.65,433.56,33,54,-,35.73,8.16,27.57,2.121,0.209,1.912,1.35,0.96,25.75,-,-,67.88,-
44,臺北市,2015/04/27,古亭,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-
45,臺北市,2015/04/27,古亭,3.2,0.55,-,30,56,-,23.39,3.79,19.61,2.095,0.136,1.959,1.69,1.29,25.87,-,-,70.75,-
46,臺北市,2015/04/27,中山,3.3,0.84,-,29.7,43,-,39.25,10.46,28.79,2.221,0.252,1.97,1.59,1,26.57,-,-,69.11,-
47,臺北市,2015/04/27,大同,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,-,-
48,臺北市,2015/04/27,大同,4,1.46,-,-,61,-,64.26,30.64,33.62,2.509,0.448,2.061,-,-,-,-,-,-,-
49,臺北市,2015/04/27,萬華,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
50,臺北市,2015/04/27,萬華,2.9,0.65,-,33,39,-,27.37,3.78,23.57,-,-,-,1.27,0.91,25.97,-,-,68.3,-
51,臺北市,2015/04/27,陽明,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
52,臺北市,2015/04/27,陽明,2.1,0.29,410.41,54.1,29,-,5.61,1.43,4.18,-,-,-,-,-,19.4,0,0,89.68,0
53,臺北市,2015/04/27,士林,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
54,臺北市,2015/04/27,士林,3.3,0.42,-,40,42,-,17.77,3.14,14.63,-,-,-,1.61,1.4,25.65,-,-,70.22,-
55,臺北市,2015/04/26,松山,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
56,臺北市,2015/04/26,松山,2,0.32,412.6,52.2,53,-,12.34,2.19,10.16,1.871,0.071,1.8,1.89,1.44,24.58,-,-,62.96,-
57,臺北市,2015/04/26,古亭,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
58,臺北市,2015/04/26,古亭,1.1,0.33,-,42.7,46,-,13.18,1.53,11.65,1.969,0.052,1.917,2.72,2.53,24.99,-,-,64.63,-
59,臺北市,2015/04/26,中山,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
60,臺北市,2015/04/26,中山,2.2,0.47,-,43.2,32,-,20.9,3.32,17.59,2.007,0.117,1.89,2.31,2,25.33,-,-,65.29,-
61,臺北市,2015/04/26,大同,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
62,臺北市,2015/04/26,大同,2.7,0.84,-,-,57,-,49.99,20.8,29.19,2.199,0.236,1.963,-,-,-,-,-,-,-
63,臺北市,2015/04/26,萬華,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
64,臺北市,2015/04/26,萬華,2,0.37,-,45.7,38,-,19.04,2.07,16.98,-,-,-,2.52,2.28,24.96,-,-,62.84,-
65,臺北市,2015/04/26,陽明,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
66,臺北市,2015/04/26,陽明,2.9,0.21,405.13,54.2,23,-,4,0.78,3.2,-,-,-,-,-,17.23,0,0,96.1,0
67,臺北市,2015/04/26,士林,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
68,臺北市,2015/04/26,士林,4,0.26,-,55.4,38,-,9.87,1.51,8.36,-,-,-,2.47,2.16,24.95,-,-,63.83,-
69,臺北市,2015/04/25,松山,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
70,臺北市,2015/04/25,松山,3.8,0.34,417.59,47.8,53,-,18.47,1.6,16.85,1.93,0.104,1.826,2.35,1.81,22.23,-,-,69.41,-
71,臺北市,2015/04/25,古亭,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
72,臺北市,2015/04/25,古亭,1.7,0.3,-,46.3,48,-,13.87,1.58,12.27,1.954,0.057,1.897,3.35,3.04,22.56,-,-,70.77,-
73,臺北市,2015/04/25,中山,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
74,臺北市,2015/04/25,中山,4.1,0.42,-,46.2,40,-,21.88,2.55,19.33,1.986,0.107,1.878,3.15,2.74,23.21,-,-,69.74,-
75,臺北市,2015/04/25,大同,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
76,臺北市,2015/04/25,大同,4.9,0.94,-,-,64,-,56.33,21.41,34.92,2.224,0.268,1.956,-,-,-,-,-,-,-
77,臺北市,2015/04/25,萬華,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
78,臺北市,2015/04/25,萬華,4,0.37,-,45.6,48,-,23.45,2.63,20.82,-,-,-,3.59,3.35,22.56,-,-,68.66,-
79,臺北市,2015/04/25,陽明,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
80,臺北市,2015/04/25,陽明,1.4,0.18,413.01,65.1,18,-,2.05,0.81,1.25,-,-,-,-,-,14.44,0.5,4.57,97.82,87.39
81,臺北市,2015/04/25,士林,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
82,臺北市,2015/04/25,士林,4.2,0.22,-,63.5,46,-,9.04,1.1,7.94,-,-,-,3.35,3.21,22.79,-,-,64.67,-
83,臺北市,2015/04/24,松山,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
84,臺北市,2015/04/24,松山,3.3,0.42,422.19,33.6,36,-,25.74,5.35,20.39,1.993,0.134,1.859,1.87,1.46,22.92,-,-,77.82,-
85,臺北市,2015/04/24,古亭,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
86,臺北市,2015/04/24,古亭,3.6,0.47,-,27.5,49,-,25.07,4.28,20.79,2.067,0.121,1.946,2.2,1.89,23.39,-,-,79.42,-
87,臺北市,2015/04/24,中山,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
88,臺北市,2015/04/24,中山,3.6,0.62,-,28.8,-,-,33.97,8.33,25.64,2.138,0.189,1.949,2.16,1.65,23.93,-,-,77.27,-
89,臺北市,2015/04/24,大同,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
90,臺北市,2015/04/24,大同,4.6,1.43,-,-,51,-,84.65,45.39,39.26,2.514,0.472,2.042,-,-,-,-,-,-,-
91,臺北市,2015/04/24,萬華,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
92,臺北市,2015/04/24,萬華,4,0.5,-,30.8,37,-,30.36,5.04,25.32,-,-,-,2.46,2.15,23.45,-,-,76.08,-
93,臺北市,2015/04/24,陽明,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-
94,臺北市,2015/04/24,陽明,1.1,0.2,409.23,49.5,13,-,2.08,0.4,1.61,-,-,-,-,-,16.71,0,0,99.52,0
95,臺北市,2015/04/24,士林,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
96,臺北市,2015/04/24,士林,2.8,0.36,-,38.4,28,-,18.83,4.46,14.37,-,-,-,1.84,1.51,23.67,-,-,72.93,-
97,臺北市,2015/04/23,松山,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
98,臺北市,2015/04/23,松山,2.3,0.38,416.33,45.8,36,-,19.65,2.86,16.8,1.917,0.101,1.816,2.53,2.1,22.57,-,-,71.77,-
99,臺北市,2015/04/23,古亭,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
100,臺北市,2015/04/23,古亭,1.9,0.45,-,36.3,39,-,21.93,2.71,19.21,2.01,0.094,1.916,2.99,2.76,22.98,-,-,73.71,-
101,臺北市,2015/04/23,中山,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
102,臺北市,2015/04/23,中山,2.2,0.55,-,39,49,-,27.71,4.78,22.93,2.024,0.152,1.871,2.72,2.34,23.37,-,-,73.57,-
103,臺北市,2015/04/23,大同,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
104,臺北市,2015/04/23,大同,2.9,1.03,-,-,52,-,57.54,23.86,33.68,2.275,0.317,1.958,-,-,-,-,-,-,-
105,臺北市,2015/04/23,萬華,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
106,臺北市,2015/04/23,萬華,2.5,0.44,-,39.5,33,-,27.38,3.49,23.87,-,-,-,3.18,3.05,22.86,-,-,71.83,-
107,臺北市,2015/04/23,陽明,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
108,臺北市,2015/04/23,陽明,1.6,0.2,409.58,54.8,15,-,2.71,0.94,1.76,-,-,-,-,-,15.53,0,0,98.28,0
109,臺北市,2015/04/23,士林,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-
110,臺北市,2015/04/23,士林,2.9,0.28,-,53.4,25,-,11.97,2.58,9.39,-,-,-,2.61,2.41,23.22,-,-,69.39,-
111,臺北市,2015/04/22,松山,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
112,臺北市,2015/04/22,松山,2.1,0.39,418.64,40.4,33,-,24.18,4.21,19.96,1.926,0.11,1.816,2.01,1.6,19.27,-,-,74.91,-
113,臺北市,2015/04/22,古亭,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-
114,臺北市,2015/04/22,古亭,3.3,0.39,-,37.9,40,-,19.72,2.85,16.84,1.985,0.077,1.908,2.73,2.52,19.59,-,-,77.74,-
115,臺北市,2015/04/22,中山,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
116,臺北市,2015/04/22,中山,2.2,0.54,-,34.3,46,-,30.84,5.61,25.23,2.053,0.149,1.904,2.44,2.05,20.21,-,-,76.56,-
117,臺北市,2015/04/22,大同,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
118,臺北市,2015/04/22,大同,3.2,1.21,-,-,50,-,69.82,33.44,36.38,2.356,0.383,1.974,-,-,-,-,-,-,-
119,臺北市,2015/04/22,萬華,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-
120,臺北市,2015/04/22,萬華,2.6,0.41,-,37.3,30,-,27.74,4.32,23.42,-,-,-,3.1,2.78,19.67,-,-,73.66,-
121,臺北市,2015/04/22,陽明,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
122,臺北市,2015/04/22,陽明,0.9,0.19,418.6,57.5,9,-,4.14,2.34,1.8,-,-,-,-,-,12.32,0,0,97.04,0
123,臺北市,2015/04/22,士林,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
124,臺北市,2015/04/22,士林,2.1,0.28,-,48.8,28,-,9.76,1.15,8.61,-,-,-,2.48,2.16,19.77,-,-,72.15,-
125,臺北市,2015/04/21,松山,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,-,-
126,臺北市,2015/04/21,松山,2.9,0.43,420.02,41.9,41,-,23.27,2.46,20.81,1.949,0.111,1.838,2.23,1.85,18.19,-,-,83.16,-
127,臺北市,2015/04/21,古亭,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,-,-
128,臺北市,2015/04/21,古亭,4,0.47,-,36.1,51,-,23.45,2.49,20.93,2.035,0.103,1.932,2.97,2.61,18.49,-,-,86.96,-
129,臺北市,2015/04/21,中山,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
130,臺北市,2015/04/21,中山,1.7,0.59,-,37.4,56,-,29.8,4.98,24.82,2.034,0.144,1.89,2.62,2.21,19.05,-,-,84.82,-
131,臺北市,2015/04/21,大同,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
132,臺北市,2015/04/21,大同,1.9,1.16,-,-,50,-,64.29,29.03,35.26,2.333,0.359,1.974,-,-,-,-,-,-,-
133,臺北市,2015/04/21,萬華,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
134,臺北市,2015/04/21,萬華,2,0.47,-,41.3,35,-,23.88,2.8,21.08,-,-,-,3.2,2.95,18.5,-,-,81.92,-
135,臺北市,2015/04/21,陽明,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
136,臺北市,2015/04/21,陽明,1.6,0.26,427.46,57.7,7,-,3.47,1.45,2.02,-,-,-,-,-,12.45,3.8,4.61,100,4.73
137,臺北市,2015/04/21,士林,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
138,臺北市,2015/04/21,士林,1.2,0.41,-,47.2,28,-,14.68,1.97,12.71,-,-,-,1.83,1.47,18.6,-,-,79.38,-
139,臺北市,2015/04/20,松山,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
140,臺北市,2015/04/20,松山,3,0.65,429.85,17.9,33,-,38.79,16.58,22.21,2.151,0.236,1.915,2.24,1.8,25.33,-,-,69.78,-
141,臺北市,2015/04/20,古亭,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
142,臺北市,2015/04/20,古亭,2.8,0.63,-,16.4,51,-,28.99,9.87,19.11,2.181,0.205,1.976,2.29,1.7,25.07,-,-,76.86,-
143,臺北市,2015/04/20,中山,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-
144,臺北市,2015/04/20,中山,3,1.04,-,13.1,55,-,48.69,22.63,26.06,2.338,0.332,2.006,2.27,1.55,26.27,-,-,70.68,-
145,臺北市,2015/04/20,大同,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-
146,臺北市,2015/04/20,大同,2.8,1.51,-,-,51,-,59.25,31.86,27.39,2.645,0.45,2.194,-,-,-,-,-,-,-
147,臺北市,2015/04/20,萬華,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
148,臺北市,2015/04/20,萬華,2,0.63,-,19.2,35,-,28.74,8.5,20.24,-,-,-,2.63,2.09,25.64,-,-,69.8,-
149,臺北市,2015/04/20,陽明,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
150,臺北市,2015/04/20,陽明,1.8,0.22,420.29,36.5,20,-,5.81,1.51,4.31,-,-,-,-,-,19.49,3.5,4.39,85.58,12.02
151,臺北市,2015/04/20,士林,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-
152,臺北市,2015/04/20,士林,2.1,0.41,-,21.9,32,-,18.21,5.33,12.88,-,-,-,3,2.36,25.65,-,-,70.15,-
153,臺北市,2015/04/19,松山,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
154,臺北市,2015/04/19,松山,4,0.72,439.49,12,33,-,41,17.4,23.6,2.216,0.265,1.951,1.22,0.71,26.35,-,-,77.24,-
155,臺北市,2015/04/19,古亭,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-
156,臺北市,2015/04/19,古亭,3.1,0.71,-,9.9,47,-,34.45,11.93,22.52,2.216,0.212,2.003,1.31,0.97,26.12,-,-,84.57,-
157,臺北市,2015/04/19,中山,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
158,臺北市,2015/04/19,中山,3.3,0.84,-,9.5,58,-,45.28,18.79,26.5,2.351,0.257,2.094,1.42,0.84,27.08,-,-,78.37,-
159,臺北市,2015/04/19,大同,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-
160,臺北市,2015/04/19,大同,3.9,2.05,-,-,56,-,110.55,78.17,32.37,2.891,0.668,2.223,-,-,-,-,-,-,-
161,臺北市,2015/04/19,萬華,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-
162,臺北市,2015/04/19,萬華,2.8,0.8,-,9.1,29,-,41.76,15.08,26.68,-,-,-,1.15,0.83,26.51,-,-,78.25,-
163,臺北市,2015/04/19,陽明,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-
164,臺北市,2015/04/19,陽明,1.5,0.19,416.87,28.5,14,-,6.46,1.29,5.17,-,-,-,-,-,21.09,1.5,4.62,88.03,24.17
165,臺北市,2015/04/19,士林,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,-,-
166,臺北市,2015/04/19,士林,2.8,0.44,-,17.7,37,-,23.41,6.22,17.18,-,-,-,1.91,1.46,26.94,-,-,73.14,-
167,臺北市,2015/04/18,松山,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-
168,臺北市,2015/04/18,松山,4,0.76,446.59,22.4,58,-,39.3,11.21,28.09,2.297,0.301,1.996,1.35,0.93,25.15,-,-,78.32,-
169,臺北市,2015/04/18,古亭,-,-,-,-,-,44,-,-,-,-,-,-,-,-,-,-,-,-,-
170,臺北市,2015/04/18,古亭,2.6,0.78,-,19.8,74,-,36.58,9.3,27.28,2.371,0.28,2.09,1.44,0.89,25.24,-,-,83.28,-
171,臺北市,2015/04/18,中山,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,-
172,臺北市,2015/04/18,中山,3.8,1.08,-,18.2,97,-,57.83,22.43,35.4,2.585,0.387,2.198,1.35,0.56,25.92,-,-,80.45,-
173,臺北市,2015/04/18,大同,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-
174,臺北市,2015/04/18,大同,3.6,1.57,-,-,82,-,67.12,28.97,38.15,3.118,0.528,2.59,-,-,-,-,-,-,-
175,臺北市,2015/04/18,萬華,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,-,-
176,臺北市,2015/04/18,萬華,3.1,0.98,-,19,64,-,46.35,13.35,33.01,-,-,-,1.13,0.58,25.5,-,-,79.03,-
177,臺北市,2015/04/18,陽明,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-
178,臺北市,2015/04/18,陽明,2.6,0.22,417.25,40.9,25,-,5.73,1.61,4.14,-,-,-,-,-,19.89,2.75,4.27,97.13,28.17
179,臺北市,2015/04/18,士林,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-
180,臺北市,2015/04/18,士林,2,0.7,-,27.3,57,-,31.42,9.15,22.28,-,-,-,1.54,1.3,25.06,-,-,78.79,-
181,臺北市,2015/04/17,松山,-,-,-,-,-,33,-,-,-,-,-,-,-,-,-,-,-,-,-
182,臺北市,2015/04/17,松山,3.3,0.79,441.45,23.3,63,-,43.78,10.5,33.29,2.276,0.291,1.985,1.51,1.1,23.37,-,-,76.36,-
183,臺北市,2015/04/17,古亭,-,-,-,-,-,42,-,-,-,-,-,-,-,-,-,-,-,-,-
184,臺北市,2015/04/17,古亭,3,0.97,-,19.6,84,-,46.83,12.17,34.66,2.414,0.349,2.065,1.65,1.18,23.65,-,-,77,-
185,臺北市,2015/04/17,中山,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,-,-
186,臺北市,2015/04/17,中山,2.7,1.03,-,19.1,90,-,52.41,16.77,35.63,2.41,0.348,2.062,1.61,0.93,24.03,-,-,77.53,-
187,臺北市,2015/04/17,大同,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-
188,臺北市,2015/04/17,大同,2.8,1.67,-,-,84,-,69.1,30.46,38.63,2.765,0.547,2.219,-,-,-,-,-,-,-
189,臺北市,2015/04/17,萬華,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-
190,臺北市,2015/04/17,萬華,3.2,0.98,-,25.1,67,-,43.18,8.63,34.56,-,-,-,1.41,0.92,23.51,-,-,75.59,-
191,臺北市,2015/04/17,陽明,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-
192,臺北市,2015/04/17,陽明,3,0.25,414.72,58.4,29,-,4.87,0.42,4.5,-,-,-,-,-,18.79,0,0,88.43,0
193,臺北市,2015/04/17,士林,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-
194,臺北市,2015/04/17,士林,3.2,0.63,-,28.5,66,-,26.25,3.84,22.41,-,-,-,1.45,1.23,22.73,-,-,78.85,-
195,臺北市,2015/04/16,松山,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-
196,臺北市,2015/04/16,松山,7.8,0.77,444.94,35.5,61,-,47.39,7.13,40.25,2.305,0.292,2.013,1.49,0.99,23.23,-,-,60.41,-
197,臺北市,2015/04/16,古亭,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-
198,臺北市,2015/04/16,古亭,5.9,0.74,-,37.8,81,-,38.6,6.02,32.58,2.305,0.253,2.051,1.53,1.1,23.54,-,-,62.07,-
199,臺北市,2015/04/16,中山,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,-,-
200,臺北市,2015/04/16,中山,4.8,1,-,34.9,83,-,53.76,14.31,39.45,2.445,0.345,2.099,1.55,0.87,24.24,-,-,60.48,-
