序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1,臺北市,2004/06/30,松山,2.5,0.26,375.32,8.7,-,37,-,18.29,8.13,10.17,-,-,-,30.5,-,67.46,37.0,-
2,臺北市,2004/06/30,古亭,0.5,0.28,-,11.6,-,32,10.0,14.36,8.17,6.21,-,-,-,-,-,60.89,32.0,-
3,臺北市,2004/06/30,中山,2.0,0.43,-,7.0,-,32,-,26.71,14.65,12.06,2.474,0.473,-,32.87,-,66.76,32.0,-
4,臺北市,2004/06/30,大同,1.0,0.7,-,5.3,-,33,-,39.15,24.79,14.36,2.416,0.366,2.05,30.9,-,-,33.0,-
5,臺北市,2004/06/30,萬華,1.2,0.32,-,9.7,-,30,16.0,10.15,2.03,8.13,-,-,-,32.27,-,65.41,30.0,-
6,臺北市,2004/06/30,陽明,2.4,0.05,355.82,15.3,-,15,-,4.49,1.44,3.08,-,-,-,21.7,-,88.0,17.0,-
7,臺北市,2004/06/30,士林,2.0,0.17,-,-,-,36,-,9.46,4.37,5.13,-,-,-,30.46,-,70.45,76.0,-
8,臺北市,2004/06/29,松山,4.8,0.34,372.48,4.7,-,30,-,25.04,13.4,11.65,-,-,-,29.93,-,70.61,30.0,-
9,臺北市,2004/06/29,古亭,1.1,0.36,-,7.5,-,29,8.0,21.1,12.69,8.42,-,-,-,-,-,61.09,29.0,-
10,臺北市,2004/06/29,中山,3.8,0.5,-,3.4,6,26,-,31.75,20.75,11.0,-,-,-,32.25,-,71.03,26.0,-
11,臺北市,2004/06/29,大同,3.4,0.69,-,3.2,-,24,-,38.6,24.81,13.79,2.557,0.379,2.18,30.33,-,-,24.0,-
12,臺北市,2004/06/29,萬華,2.3,0.31,-,5.9,-,25,14.0,17.02,6.85,10.17,-,-,-,31.73,-,66.97,25.0,-
13,臺北市,2004/06/29,陽明,-,0.05,353.13,10.9,-,19,-,-,-,-,-,-,-,21.53,-,86.0,19.0,-
14,臺北市,2004/06/29,士林,3.0,0.17,-,-,-,18,-,11.48,5.77,5.74,-,-,-,30.12,-,71.16,68.0,-
15,臺北市,2004/06/28,松山,4.9,0.33,395.18,3.8,-,26,-,26.7,16.12,10.58,-,-,-,30.15,-,66.95,26.0,-
16,臺北市,2004/06/28,古亭,2.1,0.37,-,6.3,-,25,8.0,24.23,15.55,8.69,-,-,-,-,-,59.21,25.0,-
17,臺北市,2004/06/28,中山,4.0,0.51,-,4.7,7,28,-,37.69,23.49,14.2,2.022,0.476,-,32.88,-,66.13,28.0,-
18,臺北市,2004/06/28,大同,2.7,0.68,-,3.6,-,22,-,41.7,28.38,13.31,2.561,0.373,2.19,31.07,-,-,22.0,-
19,臺北市,2004/06/28,萬華,2.4,0.33,-,4.8,-,24,15.0,17.22,7.39,9.83,-,-,-,32.09,-,64.17,24.0,-
20,臺北市,2004/06/28,陽明,-,0.06,353.93,9.9,-,11,-,-,-,-,-,-,-,-,-,85.0,12.0,-
21,臺北市,2004/06/28,士林,2.6,0.18,-,-,-,23,-,12.52,6.69,5.84,-,-,-,30.5,-,67.76,52.0,-
22,臺北市,2004/06/27,松山,6.4,0.37,413.2,32.8,-,51,-,26.51,9.92,16.59,-,-,-,30.36,-,66.46,83.0,-
23,臺北市,2004/06/27,古亭,3.6,0.44,-,31.9,-,51,27.0,27.66,8.84,18.89,-,-,-,33.24,-,63.13,77.0,-
24,臺北市,2004/06/27,中山,2.1,0.54,-,28.5,57,47,-,38.42,14.65,23.82,2.194,0.523,-,32.72,-,65.46,65.0,-
25,臺北市,2004/06/27,大同,6.5,0.7,-,20.8,-,51,-,55.9,26.69,29.21,2.658,0.425,2.23,31.0,-,-,50.0,-
26,臺北市,2004/06/27,萬華,3.9,0.48,-,31.7,-,54,36.0,-,-,-,-,-,-,31.56,-,67.16,71.0,-
27,臺北市,2004/06/27,陽明,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,86.0,10.0,-
28,臺北市,2004/06/27,士林,2.4,0.32,-,-,-,43,-,17.2,4.32,12.91,-,-,-,30.27,-,69.21,107.0,-
29,臺北市,2004/06/26,松山,6.4,0.69,434.4,40.7,-,80,-,45.05,16.12,28.96,-,-,-,30.0,-,71.79,108.0,-
30,臺北市,2004/06/26,古亭,4.2,0.71,-,42.2,-,80,44.0,38.55,9.42,29.24,-,-,-,32.58,-,67.62,111.0,-
31,臺北市,2004/06/26,中山,-,0.95,-,42.5,69,78,-,65.12,23.58,41.66,2.688,0.775,-,32.31,-,70.95,85.0,-
32,臺北市,2004/06/26,大同,10.7,1.14,-,24.5,-,80,-,81.93,34.12,47.81,2.916,0.596,2.32,30.59,-,-,65.0,-
33,臺北市,2004/06/26,萬華,3.9,0.74,-,44.2,-,83,53.0,-,-,-,-,-,-,31.05,-,71.58,100.0,-
34,臺北市,2004/06/26,陽明,-,-,-,-,85,-,-,-,-,-,-,-,-,-,-,88.0,90.0,-
