序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
21,臺北市,2009/03/28,中山,2.0,0.74,-,15.3,19,39,28.0,46.21,10.98,35.19,2.276,0.282,1.99,18.04,87.19,39.0
22,臺北市,2009/03/28,萬華,0.9,0.66,-,21.9,33,33,21.0,34.04,4.71,29.33,-,-,-,18.28,91.38,33.0
23,臺北市,2009/03/28,陽明,1.4,0.24,392.32,46.6,47,13,7.0,3.62,1.96,1.66,-,-,-,13.33,98.24,46.0
24,臺北市,2009/03/28,士林,1.4,0.49,-,23.2,29,37,17.0,24.72,1.97,22.75,-,-,-,17.95,90.02,37.0
25,臺北市,2009/03/27,松山,4.7,0.92,418.04,14.8,22,75,49.0,55.28,11.91,43.37,2.502,0.401,2.1,21.51,70.51,62.0
26,臺北市,2009/03/27,古亭,4.6,0.85,-,19.4,25,81,47.0,49.81,11.57,38.24,2.307,0.34,1.97,21.8,73.59,66.0
27,臺北市,2009/03/27,中山,4.8,1.03,-,11.5,19,80,50.0,62.67,15.84,46.83,2.572,0.5,2.07,20.9,72.59,65.0
28,臺北市,2009/03/27,萬華,4.5,0.95,-,19.8,26,74,49.0,45.34,7.14,38.2,-,-,-,21.38,74.25,62.0
29,臺北市,2009/03/27,陽明,2.6,0.32,395.42,50.9,53,40,28.0,7.06,1.86,5.2,-,-,-,15.83,88.9,47.0
30,臺北市,2009/03/27,士林,3.1,0.72,-,21.7,29,81,38.0,36.51,5.31,31.2,-,-,-,21.02,74.52,66.0
31,臺北市,2009/03/26,松山,3.0,0.46,397.17,36.4,45,63,36.0,27.9,3.96,23.95,2.048,0.156,1.89,19.86,58.3,56.0
32,臺北市,2009/03/26,古亭,2.4,0.48,-,40.5,48,71,37.0,25.86,4.91,20.95,2.027,0.135,1.89,20.6,59.98,60.0
33,臺北市,2009/03/26,中山,3.1,0.66,-,33.5,43,72,42.0,37.67,7.71,29.95,2.169,0.233,1.94,19.66,58.9,61.0
34,臺北市,2009/03/26,萬華,-,-,-,-,46,-,-,-,-,-,-,-,-,22.2,56.16,44.0
35,臺北市,2009/03/26,陽明,3.9,0.25,390.11,55.0,57,40,24.0,6.65,1.62,5.02,-,-,-,13.21,83.4,49.0
36,臺北市,2009/03/26,士林,2.4,0.34,-,49.8,57,67,28.0,13.14,1.65,11.48,-,-,-,20.22,57.09,58.0
37,臺北市,2009/03/25,松山,4.3,0.48,398.4,45.0,56,70,41.0,26.16,2.81,23.34,2.023,0.141,1.88,16.81,61.19,60.0
38,臺北市,2009/03/25,古亭,4.0,0.53,-,42.4,57,77,43.0,28.16,4.72,23.44,2.061,0.146,1.92,17.21,66.24,64.0
39,臺北市,2009/03/25,中山,4.6,0.67,-,37.3,49,81,49.0,36.52,6.03,30.49,2.154,0.222,1.93,16.53,62.6,66.0
40,臺北市,2009/03/25,萬華,3.3,0.53,-,43.2,59,58,36.0,26.79,3.77,23.02,-,-,-,17.03,65.97,54.0
41,臺北市,2009/03/25,陽明,4.5,0.3,394.8,59.7,73,46,30.0,7.78,1.28,6.49,-,-,-,9.09,91.65,65.0
42,臺北市,2009/03/25,士林,4.0,0.42,-,53.0,67,78,38.0,14.5,0.77,13.76,-,-,-,16.72,61.93,64.0
43,臺北市,2009/03/24,松山,2.3,0.5,397.54,24.1,40,20,12.0,36.29,6.92,29.38,2.076,0.181,1.89,15.59,83.44,41.0
44,臺北市,2009/03/24,古亭,2.0,0.58,-,25.1,41,26,13.0,38.96,9.52,29.45,2.095,0.186,1.91,15.83,87.61,39.0
45,臺北市,2009/03/24,中山,2.3,0.72,-,21.2,37,26,19.0,46.87,12.68,34.19,2.172,0.267,1.91,15.25,83.44,38.0
46,臺北市,2009/03/24,萬華,1.9,0.7,-,24.0,41,21,15.0,38.32,6.81,31.52,-,-,-,15.53,87.79,41.0
47,臺北市,2009/03/24,陽明,1.1,0.19,390.26,47.1,49,5,3.0,4.22,1.35,2.87,-,-,-,9.64,99.06,43.0
48,臺北市,2009/03/24,士林,1.5,0.48,-,24.9,36,32,11.0,24.69,2.0,22.68,-,-,-,15.1,87.52,39.0
49,臺北市,2009/03/23,松山,3.0,0.54,403.52,33.7,39,79,39.0,26.48,4.03,22.46,2.055,0.163,1.89,18.19,77.74,64.0
50,臺北市,2009/03/23,古亭,2.6,0.58,-,35.9,43,88,45.0,26.57,4.22,22.34,2.031,0.131,1.9,18.63,80.59,69.0
51,臺北市,2009/03/23,中山,3.8,0.63,-,36.4,45,91,45.0,28.87,4.79,24.08,2.04,0.171,1.87,17.94,77.76,70.0
52,臺北市,2009/03/23,萬華,2.8,0.57,-,39.5,46,81,46.0,23.22,2.86,20.35,-,-,-,18.3,80.0,66.0
53,臺北市,2009/03/23,陽明,1.6,0.32,394.44,50.5,53,16,10.0,4.78,1.48,3.31,-,-,-,12.18,98.86,46.0
54,臺北市,2009/03/23,士林,3.1,0.46,-,45.5,50,76,34.0,14.37,2.28,12.09,-,-,-,18.88,72.78,63.0
55,臺北市,2009/03/22,松山,3.4,0.75,416.18,16.7,25,73,46.0,29.98,8.79,21.2,2.23,0.258,1.97,25.47,67.27,62.0
56,臺北市,2009/03/22,古亭,2.8,0.78,-,16.6,25,83,46.0,29.98,9.12,20.87,2.229,0.239,1.99,25.5,71.78,66.0
57,臺北市,2009/03/22,中山,3.5,0.91,-,15.1,22,78,49.0,40.57,14.32,26.25,2.297,0.313,1.99,25.2,69.42,64.0
58,臺北市,2009/03/22,萬華,2.7,0.66,-,21.5,30,63,41.0,22.23,3.98,18.25,-,-,-,25.45,71.22,56.0
59,臺北市,2009/03/22,陽明,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,42.0
60,臺北市,2009/03/22,士林,4.0,0.67,-,20.2,28,75,41.0,26.6,7.72,18.88,-,-,-,25.5,69.61,62.0
61,臺北市,2009/03/21,松山,5.2,1.03,423.99,25.4,43,117,76.0,43.79,9.27,34.51,2.481,0.425,2.06,23.78,74.38,84.0
62,臺北市,2009/03/21,古亭,4.9,1.11,-,25.5,46,131,81.0,47.38,11.15,36.24,2.496,0.431,2.07,24.08,77.44,90.0
63,臺北市,2009/03/21,中山,6.4,1.24,-,23.0,39,138,86.0,62.03,17.4,44.63,2.576,0.473,2.1,23.33,76.15,94.0
64,臺北市,2009/03/21,萬華,5.3,1.12,-,27.7,50,116,82.0,43.03,7.39,35.64,-,-,-,23.5,79.2,83.0
65,臺北市,2009/03/21,陽明,1.6,0.39,394.61,53.9,60,50,37.0,-,-,-,-,-,-,18.61,93.43,57.0
66,臺北市,2009/03/21,士林,5.5,0.89,-,28.8,46,128,75.0,38.07,7.36,30.72,-,-,-,23.39,77.52,89.0
67,臺北市,2009/03/20,松山,6.5,0.75,418.81,23.1,39,88,52.0,40.57,15.87,24.7,2.437,0.397,2.04,22.44,78.78,69.0
68,臺北市,2009/03/20,古亭,6.2,0.9,-,25.8,35,97,56.0,47.11,18.54,28.57,2.33,0.318,2.01,22.99,81.76,74.0
69,臺北市,2009/03/20,中山,6.6,0.96,-,28.3,41,97,59.0,54.4,22.84,31.57,2.462,0.387,2.08,22.38,78.12,74.0
70,臺北市,2009/03/20,萬華,6.3,0.96,-,26.8,46,86,57.0,49.49,22.69,26.8,-,-,-,22.74,81.54,68.0
71,臺北市,2009/03/20,陽明,2.3,0.38,392.89,55.0,69,42,32.0,-,-,-,-,-,-,17.54,91.51,64.0
72,臺北市,2009/03/20,士林,3.9,0.65,-,33.8,56,85,50.0,26.73,8.78,17.95,-,-,-,22.84,76.34,68.0
73,臺北市,2009/03/19,松山,5.5,0.99,431.18,12.3,30,65,43.0,55.91,18.18,37.73,2.656,0.5,2.16,23.96,73.64,58.0
74,臺北市,2009/03/19,古亭,5.2,0.92,-,16.6,31,68,44.0,47.36,12.93,34.43,2.459,0.453,2.01,24.16,76.23,59.0
75,臺北市,2009/03/19,中山,6.4,1.12,-,11.6,21,71,47.0,58.34,19.47,38.87,2.568,0.524,2.04,23.47,74.54,60.0
76,臺北市,2009/03/19,萬華,4.7,0.86,-,19.4,34,57,43.0,37.19,7.95,29.24,-,-,-,23.79,76.95,54.0
77,臺北市,2009/03/19,陽明,3.0,0.27,395.67,37.5,44,34,24.0,8.36,0.59,7.76,-,-,-,18.72,93.0,53.0
78,臺北市,2009/03/19,士林,4.0,0.67,-,15.1,28,69,36.0,34.99,8.01,26.99,-,-,-,23.64,76.09,60.0
79,臺北市,2009/03/18,松山,4.7,1.13,436.01,24.4,64,61,36.0,68.26,28.85,39.42,2.712,0.547,2.17,22.9,63.59,85.0
80,臺北市,2009/03/18,古亭,5.1,0.98,-,35.6,82,68,40.0,51.12,14.48,36.64,2.401,0.395,2.01,23.12,64.71,110.0
81,臺北市,2009/03/18,中山,6.9,1.34,-,25.2,64,77,46.0,78.55,28.31,50.24,2.704,0.602,2.1,22.59,62.65,91.0
82,臺北市,2009/03/18,萬華,6.0,1.28,-,34.7,86,77,54.0,62.35,19.67,42.68,-,-,-,22.94,64.9,127.0
83,臺北市,2009/03/18,陽明,5.6,0.31,398.72,57.8,63,37,24.0,10.89,1.95,8.94,-,-,-,17.2,77.39,57.0
84,臺北市,2009/03/18,士林,6.3,0.85,-,28.6,65,69,35.0,41.95,6.81,35.14,-,-,-,22.55,65.06,75.0
85,臺北市,2009/03/17,松山,6.9,1.03,429.61,21.9,54,74,46.0,66.4,23.43,42.97,2.724,0.524,2.2,20.97,68.15,62.0
86,臺北市,2009/03/17,古亭,7.2,1.14,-,26.8,67,89,55.0,67.3,22.36,44.94,2.664,0.544,2.12,21.36,68.82,70.0
87,臺北市,2009/03/17,中山,7.7,1.26,-,21.4,53,87,52.0,80.5,28.85,51.66,2.788,0.587,2.2,20.54,67.5,68.0
88,臺北市,2009/03/17,萬華,8.1,1.25,-,29.1,69,78,55.0,66.47,21.46,45.01,-,-,-,20.91,70.4,66.0
89,臺北市,2009/03/17,陽明,3.1,0.27,393.22,53.3,67,36,24.0,9.16,2.48,6.67,-,-,-,15.01,88.27,65.0
90,臺北市,2009/03/17,士林,4.3,0.54,-,35.1,61,76,40.0,28.04,5.37,22.68,-,-,-,20.95,68.4,63.0
91,臺北市,2009/03/16,松山,8.0,0.84,425.96,18.1,44,63,35.0,57.48,18.85,38.63,2.526,0.365,2.16,18.78,68.94,56.0
92,臺北市,2009/03/16,古亭,8.4,0.87,-,23.3,48,73,37.0,51.18,12.57,38.61,2.359,0.339,2.02,19.34,69.43,62.0
93,臺北市,2009/03/16,中山,6.1,1.02,-,18.3,39,71,43.0,66.72,22.98,43.74,2.509,0.431,2.08,18.71,66.78,60.0
94,臺北市,2009/03/16,萬華,6.3,0.86,-,26.1,51,68,36.0,46.89,11.3,35.59,-,-,-,19.12,69.67,59.0
95,臺北市,2009/03/16,陽明,2.2,0.3,392.43,56.6,61,38,23.0,-,-,-,-,-,-,13.59,83.87,57.0
96,臺北市,2009/03/16,士林,4.0,0.51,-,30.6,47,61,26.0,26.5,5.32,21.19,-,-,-,19.03,67.28,56.0
97,臺北市,2009/03/15,松山,3.5,0.46,405.16,27.8,43,62,23.0,31.23,8.39,22.84,2.094,0.163,1.93,17.31,58.03,56.0
98,臺北市,2009/03/15,古亭,2.1,0.52,-,33.1,43,69,22.0,30.65,9.27,21.38,2.083,0.161,1.92,18.15,58.56,60.0
99,臺北市,2009/03/15,中山,4.0,0.6,-,25.9,35,66,29.0,43.87,14.03,29.83,2.171,0.224,1.95,17.17,57.81,58.0
100,臺北市,2009/03/15,萬華,2.4,0.6,-,30.6,39,60,21.0,33.04,7.26,25.77,-,-,-,17.82,59.03,55.0
101,臺北市,2009/03/15,陽明,2.1,0.22,388.07,49.6,51,39,15.0,3.58,1.09,2.49,-,-,-,10.28,86.33,47.0
102,臺北市,2009/03/15,士林,4.9,0.36,-,39.6,47,65,20.0,17.48,2.7,14.78,-,-,-,17.67,57.69,58.0
103,臺北市,2009/03/14,松山,3.3,0.42,401.42,37.6,43,64,28.0,18.99,2.26,16.72,1.999,0.101,1.9,12.68,59.66,57.0
104,臺北市,2009/03/14,古亭,3.3,0.48,-,35.0,40,74,29.0,21.11,3.81,17.3,2.026,0.113,1.91,12.77,65.85,62.0
105,臺北市,2009/03/14,中山,3.6,0.55,-,30.1,34,73,34.0,35.56,9.56,26.0,2.073,0.172,1.9,12.17,62.12,62.0
106,臺北市,2009/03/14,萬華,3.5,0.5,-,35.7,42,66,27.0,21.11,2.6,18.49,-,-,-,12.37,66.39,58.0
107,臺北市,2009/03/14,陽明,3.5,0.3,393.26,48.1,54,45,18.0,-,-,-,-,-,-,4.57,91.22,48.0
108,臺北市,2009/03/14,士林,4.2,0.37,-,43.8,51,74,23.0,11.31,0.69,10.62,-,-,-,12.18,62.04,62.0
109,臺北市,2009/03/13,松山,6.6,1.44,452.42,20.1,41,70,46.0,80.83,46.77,34.07,3.011,0.725,2.29,20.73,74.88,60.0
110,臺北市,2009/03/13,古亭,4.0,1.3,-,24.1,50,71,45.0,67.3,35.78,31.53,2.805,0.639,2.17,20.91,78.43,60.0
111,臺北市,2009/03/13,中山,4.6,1.48,-,19.3,38,81,51.0,84.7,45.54,39.16,2.887,0.674,2.21,20.05,76.78,66.0
112,臺北市,2009/03/13,萬華,7.4,1.39,-,26.3,51,72,50.0,73.69,43.26,30.44,-,-,-,20.45,80.33,61.0
113,臺北市,2009/03/13,陽明,1.6,0.33,392.28,53.7,62,30,24.0,5.32,1.42,3.9,-,-,-,16.04,84.71,60.0
114,臺北市,2009/03/13,士林,3.5,0.97,-,30.5,46,66,35.0,48.32,22.62,25.7,-,-,-,20.23,76.81,58.0
115,臺北市,2009/03/12,松山,5.7,1.08,420.92,23.0,43,63,41.0,58.92,21.18,37.74,2.541,0.451,2.09,21.54,77.17,56.0
116,臺北市,2009/03/12,古亭,3.9,1.55,-,20.2,44,76,49.0,73.21,28.15,45.06,2.907,0.678,2.23,21.79,79.5,63.0
117,臺北市,2009/03/12,中山,4.5,1.68,-,14.0,30,82,51.0,92.45,41.08,51.37,2.938,0.697,2.24,20.36,80.8,66.0
118,臺北市,2009/03/12,萬華,4.1,1.49,-,26.2,51,69,47.0,65.37,21.35,44.02,-,-,-,20.8,83.58,62.0
119,臺北市,2009/03/12,陽明,1.5,0.32,390.49,52.0,75,22,16.0,6.1,0.48,5.64,-,-,-,17.63,91.27,79.0
120,臺北市,2009/03/12,士林,3.0,0.93,-,21.1,39,72,36.0,42.21,11.51,30.7,-,-,-,20.37,83.26,61.0
121,臺北市,2009/03/11,松山,5.5,1.12,429.17,16.6,21,56,34.0,81.09,43.0,38.08,2.706,0.533,2.17,19.4,76.64,53.0
122,臺北市,2009/03/11,古亭,3.7,1.37,-,11.2,17,60,31.0,84.24,44.61,39.63,2.741,0.594,2.15,19.52,80.7,55.0
123,臺北市,2009/03/11,中山,6.5,1.65,-,6.5,10,76,44.0,117.38,68.47,48.91,3.069,0.781,2.29,18.57,80.05,63.0
124,臺北市,2009/03/11,萬華,5.5,1.65,-,10.2,15,60,38.0,86.82,43.26,43.56,-,-,-,18.93,83.87,55.0
125,臺北市,2009/03/11,陽明,1.4,0.28,393.61,44.2,50,20,13.0,5.3,1.3,4.0,-,-,-,13.51,95.41,46.0
126,臺北市,2009/03/11,士林,3.6,1.02,-,14.0,28,58,29.0,55.41,22.06,33.35,-,-,-,18.78,81.92,54.0
127,臺北市,2009/03/10,松山,2.7,0.49,404.9,23.6,31,40,15.0,35.12,9.21,25.92,2.107,0.203,1.9,19.24,57.69,40.0
128,臺北市,2009/03/10,古亭,1.3,0.47,-,29.7,36,43,15.0,27.33,6.81,20.52,2.019,0.144,1.88,19.61,60.83,43.0
129,臺北市,2009/03/10,中山,2.2,0.63,-,23.3,30,44,23.0,41.94,11.79,30.16,2.164,0.259,1.91,18.67,59.67,44.0
130,臺北市,2009/03/10,萬華,1.2,0.65,-,25.4,34,41,15.0,35.92,8.39,27.53,-,-,-,19.18,61.62,41.0
131,臺北市,2009/03/10,陽明,2.2,0.16,388.39,45.2,48,24,10.0,3.26,1.12,2.11,-,-,-,11.69,86.37,42.0
132,臺北市,2009/03/10,士林,1.5,0.29,-,38.8,43,45,10.0,13.53,2.45,11.08,-,-,-,19.23,58.71,45.0
133,臺北市,2009/03/09,松山,2.0,0.57,406.13,17.3,29,25,15.0,40.86,10.26,30.6,2.15,0.215,1.94,15.79,82.01,32.0
134,臺北市,2009/03/09,古亭,2.1,0.66,-,19.7,28,29,15.0,40.81,11.44,29.37,2.181,0.231,1.95,15.86,86.57,36.0
135,臺北市,2009/03/09,中山,2.1,0.75,-,15.7,27,30,20.0,49.51,14.03,35.48,2.282,0.307,1.98,15.16,83.13,31.0
136,臺北市,2009/03/09,萬華,1.8,0.64,-,22.3,28,29,17.0,32.58,6.11,26.46,-,-,-,15.24,88.36,32.0
137,臺北市,2009/03/09,陽明,1.2,0.18,392.15,46.4,50,9,4.0,4.2,1.32,2.87,-,-,-,9.45,94.65,42.0
138,臺北市,2009/03/09,士林,1.4,0.53,-,23.1,27,32,15.0,28.16,5.56,22.61,-,-,-,15.32,84.15,34.0
139,臺北市,2009/03/08,松山,1.7,0.35,397.68,27.7,31,13,9.0,19.29,2.31,16.98,2.015,0.119,1.9,16.67,86.82,30.0
140,臺北市,2009/03/08,古亭,1.9,0.43,-,27.8,34,20,11.0,25.42,5.49,19.94,2.006,0.116,1.89,17.12,88.03,33.0
141,臺北市,2009/03/08,中山,2.5,0.47,-,23.8,29,18,17.0,29.73,5.93,23.8,2.098,0.177,1.92,16.41,85.51,29.0
142,臺北市,2009/03/08,萬華,1.2,0.49,-,26.8,32,21,10.0,25.83,4.32,21.51,-,-,-,16.87,88.4,30.0
143,臺北市,2009/03/08,陽明,0.6,0.17,389.68,46.0,48,5,3.0,3.04,0.82,2.2,-,-,-,11.5,96.11,41.0
144,臺北市,2009/03/08,士林,2.0,0.4,-,26.7,35,23,7.0,18.31,2.08,16.22,-,-,-,16.97,84.17,33.0
145,臺北市,2009/03/07,松山,2.5,0.47,402.42,23.9,38,28,20.0,32.14,5.59,26.55,2.062,0.157,1.91,15.17,83.62,37.0
146,臺北市,2009/03/07,古亭,2.3,0.55,-,25.7,43,33,14.0,34.36,8.23,26.13,2.075,0.157,1.92,15.2,88.2,39.0
147,臺北市,2009/03/07,中山,2.7,0.64,-,21.7,39,35,25.0,45.22,13.17,32.05,2.166,0.228,1.94,14.57,84.26,35.0
148,臺北市,2009/03/07,萬華,1.5,0.56,-,25.7,40,33,19.0,30.58,4.25,26.33,-,-,-,14.83,88.53,38.0
149,臺北市,2009/03/07,陽明,0.9,0.21,392.14,48.7,52,9,5.0,2.72,1.34,1.38,-,-,-,9.06,96.26,44.0
150,臺北市,2009/03/07,士林,1.9,0.4,-,33.4,50,34,13.0,19.54,1.75,17.79,-,-,-,14.69,82.82,44.0
151,臺北市,2009/03/06,松山,2.3,0.61,406.62,21.5,27,33,23.0,24.58,3.39,21.2,2.068,0.155,1.91,15.33,81.88,33.0
152,臺北市,2009/03/06,古亭,2.8,0.73,-,18.7,24,41,22.0,34.66,8.81,25.85,2.1,0.181,1.92,15.38,86.87,41.0
153,臺北市,2009/03/06,中山,2.6,0.81,-,16.1,20,35,29.0,43.76,13.2,30.56,2.168,0.243,1.93,14.94,82.67,35.0
154,臺北市,2009/03/06,萬華,2.0,0.73,-,20.6,27,29,22.0,31.27,5.69,25.57,-,-,-,15.29,86.51,29.0
155,臺北市,2009/03/06,陽明,1.8,0.39,399.72,39.2,48,7,4.0,3.93,0.35,3.59,-,-,-,8.93,96.09,44.0
156,臺北市,2009/03/06,士林,2.0,0.56,-,27.1,41,34,15.0,19.23,2.48,16.73,-,-,-,15.01,81.13,40.0
157,臺北市,2009/03/05,松山,3.3,0.69,407.33,26.8,42,37,23.0,33.72,5.75,27.97,2.184,0.245,1.94,21.26,77.63,54.0
158,臺北市,2009/03/05,古亭,2.6,0.79,-,28.5,49,44,23.0,37.88,8.1,29.78,2.262,0.301,1.96,21.51,80.34,56.0
159,臺北市,2009/03/05,中山,3.1,0.92,-,22.7,32,41,28.0,50.9,15.25,35.67,2.325,0.36,1.97,20.38,80.34,51.0
160,臺北市,2009/03/05,萬華,3.2,0.76,-,29.4,49,41,22.0,33.84,6.17,27.67,-,-,-,20.86,82.47,66.0
161,臺北市,2009/03/05,陽明,2.1,0.28,394.37,45.8,58,21,15.0,6.18,0.87,5.31,-,-,-,16.61,90.32,62.0
162,臺北市,2009/03/05,士林,4.0,0.51,-,26.9,39,42,16.0,24.28,3.77,20.52,-,-,-,20.44,81.09,52.0
163,臺北市,2009/03/04,松山,2.8,0.57,401.82,24.2,30,24,15.0,30.48,7.49,22.99,2.122,0.201,1.92,19.87,75.43,32.0
164,臺北市,2009/03/04,古亭,2.1,0.63,-,26.8,34,32,16.0,32.39,9.52,22.87,2.104,0.198,1.91,20.45,77.18,32.0
165,臺北市,2009/03/04,中山,3.1,0.71,-,25.0,31,29,21.0,35.17,10.14,25.04,2.179,0.247,1.93,19.62,75.12,30.0
166,臺北市,2009/03/04,萬華,2.1,0.62,-,29.3,35,35,16.0,26.77,6.45,20.32,-,-,-,20.1,77.36,35.0
167,臺北市,2009/03/04,陽明,1.8,0.24,391.53,41.9,46,8,6.0,5.23,2.22,3.01,-,-,-,14.17,93.1,40.0
168,臺北市,2009/03/04,士林,2.1,0.4,-,34.0,40,28,8.0,15.23,1.79,13.44,-,-,-,20.37,72.02,35.0
169,臺北市,2009/03/03,松山,2.8,0.53,403.02,21.1,25,23,15.0,33.78,8.1,25.68,2.108,0.188,1.92,16.26,84.34,32.0
170,臺北市,2009/03/03,古亭,2.2,0.56,-,25.1,31,29,11.0,30.75,7.05,23.7,2.044,0.159,1.89,16.78,85.84,33.0
171,臺北市,2009/03/03,中山,1.8,0.72,-,19.2,23,28,19.0,39.98,9.45,30.53,2.188,0.256,1.93,16.13,81.99,30.0
172,臺北市,2009/03/03,萬華,1.9,0.62,-,24.4,28,29,13.0,31.06,5.64,25.42,-,-,-,16.43,85.63,32.0
173,臺北市,2009/03/03,陽明,0.9,0.23,393.19,46.0,46,5,2.0,3.08,1.31,1.77,-,-,-,10.6,96.21,40.0
174,臺北市,2009/03/03,士林,1.6,0.46,-,27.6,35,27,10.0,20.47,3.13,17.34,-,-,-,16.94,77.1,32.0
175,臺北市,2009/03/02,松山,2.7,0.53,405.35,23.9,33,25,14.0,31.98,6.25,25.73,2.111,0.185,1.93,17.07,84.73,33.0
176,臺北市,2009/03/02,古亭,2.1,0.57,-,29.1,38,30,13.0,29.06,5.53,23.52,2.05,0.167,1.88,17.54,86.17,35.0
177,臺北市,2009/03/02,中山,2.7,0.69,-,24.3,35,34,21.0,36.75,8.7,28.06,2.172,0.245,1.93,16.9,82.92,35.0
178,臺北市,2009/03/02,萬華,2.3,0.57,-,26.9,37,28,14.0,35.1,8.97,26.11,-,-,-,17.16,85.87,36.0
179,臺北市,2009/03/02,陽明,0.7,0.26,394.02,45.9,47,5,3.0,3.78,0.85,2.9,-,-,-,11.66,94.96,41.0
180,臺北市,2009/03/02,士林,1.1,0.41,-,36.3,43,29,9.0,14.08,1.51,12.57,-,-,-,17.89,76.12,40.0
181,臺北市,2009/03/01,松山,2.5,0.39,396.86,31.7,36,26,16.0,17.39,2.01,15.38,1.986,0.081,1.91,15.8,83.28,32.0
182,臺北市,2009/03/01,古亭,2.2,0.45,-,31.4,35,33,15.0,21.66,3.35,18.31,1.956,0.095,1.86,16.24,85.84,33.0
183,臺北市,2009/03/01,中山,2.0,0.49,-,30.6,32,30,23.0,24.81,4.91,19.9,2.005,0.138,1.87,15.8,78.87,30.0
