序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
12,臺北市,1999/04/29,萬華,3.7,0.66,42.8,-,34,-,26.51,1.85,24.66,-,-,-,19.58,-,-,45.0,-
13,臺北市,1999/04/29,陽明,0.4,0.16,64.4,-,14,-,1.24,0.05,1.19,-,-,-,11.67,-,91.0,56.0,-
14,臺北市,1999/04/29,士林,1.4,0.37,40.7,-,27,-,12.27,0.86,11.41,-,-,-,19.61,-,-,40.0,-
15,臺北市,1999/04/28,松山,5.9,0.57,36.3,-,62,-,34.14,2.95,31.19,-,-,-,20.53,-,-,56.0,-
16,臺北市,1999/04/28,古亭,4.4,0.57,40.3,-,58,14,30.28,4.49,25.79,-,-,-,20.61,-,-,54.0,-
17,臺北市,1999/04/28,中山,1.9,0.59,45.2,-,67,-,24.92,1.89,23.03,2.133,0.12,2.02,20.85,-,-,59.0,-
18,臺北市,1999/04/28,大同,4.5,2.85,-,-,87,-,145.33,90.35,54.98,3.646,1.31,2.33,21.77,-,-,68.0,-
19,臺北市,1999/04/28,萬華,4.8,0.64,43.8,-,53,-,25.1,2.0,23.1,-,-,-,20.82,-,-,52.0,-
20,臺北市,1999/04/28,陽明,0.2,0.21,66.6,-,23,-,2.4,0.24,2.16,-,-,-,12.93,-,91.0,70.0,-
21,臺北市,1999/04/28,士林,0.3,0.43,40.1,-,45,-,11.55,0.88,10.67,-,-,-,20.6,-,-,45.0,-
22,臺北市,1999/04/27,松山,4.1,0.58,41.1,-,52,-,28.92,2.32,26.6,-,-,-,22.68,-,-,51.0,-
23,臺北市,1999/04/27,古亭,5.9,0.6,39.5,-,61,-,30.68,4.56,26.12,-,-,-,23.03,-,-,55.0,-
24,臺北市,1999/04/27,中山,3.4,0.62,46.9,-,57,-,28.93,3.72,25.22,2.189,0.17,2.02,23.23,-,-,57.0,-
25,臺北市,1999/04/27,大同,6.1,3.17,-,-,67,-,155.81,98.1,57.7,3.773,1.53,2.24,24.28,-,-,59.0,-
26,臺北市,1999/04/27,萬華,5.1,0.64,43.7,-,44,-,26.23,2.03,24.2,-,-,-,23.08,-,-,46.0,-
27,臺北市,1999/04/27,陽明,0.5,0.16,72.9,-,22,-,2.29,0.05,2.24,-,-,-,15.99,-,83.0,76.0,-
28,臺北市,1999/04/27,士林,0.8,0.35,40.4,-,36,-,12.17,0.81,11.36,-,-,-,23.18,-,-,46.0,-
29,臺北市,1999/04/26,松山,2.6,0.7,27.4,-,38,-,34.44,4.73,29.71,-,-,-,22.98,-,-,38.0,-
30,臺北市,1999/04/26,古亭,2.6,0.77,25.6,-,28,10,36.9,7.92,28.98,2.264,0.28,1.99,22.72,-,-,29.0,-
31,臺北市,1999/04/26,中山,1.6,0.73,30.5,-,34,-,33.04,5.73,27.32,2.129,0.14,1.99,23.51,-,-,34.0,-
32,臺北市,1999/04/26,大同,6.7,4.07,-,-,50,-,182.53,126.41,56.12,4.364,2.04,2.33,24.46,-,-,59.0,-
33,臺北市,1999/04/26,萬華,1.9,0.83,29.8,-,26,-,29.04,3.17,25.87,-,-,-,23.23,-,-,31.0,-
34,臺北市,1999/04/26,陽明,0.6,0.15,53.8,-,13,-,2.57,0.25,2.32,-,-,-,16.84,-,98.0,52.0,-
35,臺北市,1999/04/26,士林,1.0,0.41,28.7,-,18,-,14.47,1.07,13.4,-,-,-,23.77,-,-,28.0,-
36,臺北市,1999/04/25,松山,3.3,0.67,40.0,-,43,-,29.83,3.11,26.73,-,-,-,26.3,-,-,107.0,-
37,臺北市,1999/04/25,古亭,2.3,0.75,36.7,-,43,16,30.6,6.44,24.16,2.434,0.3,2.13,26.35,-,-,85.0,-
38,臺北市,1999/04/25,中山,2.8,0.76,43.8,-,52,-,29.97,4.37,25.6,2.304,0.18,2.12,26.65,-,-,106.0,-
39,臺北市,1999/04/25,大同,5.8,2.36,-,-,57,-,113.14,69.97,43.17,3.319,0.9,2.42,27.6,-,-,54.0,-
40,臺北市,1999/04/25,萬華,3.0,0.8,37.2,-,37,-,24.37,1.26,23.11,-,-,-,26.4,-,-,89.0,-
41,臺北市,1999/04/25,陽明,4.8,0.28,55.2,-,23,-,10.72,1.29,9.43,-,-,-,20.19,-,90.0,93.0,-
42,臺北市,1999/04/25,士林,2.7,0.56,33.4,-,44,-,19.04,1.04,18.0,-,-,-,26.34,-,-,63.0,-
43,臺北市,1999/04/24,松山,5.5,0.77,27.0,-,43,-,39.43,12.49,26.94,-,-,-,25.27,-,-,68.0,-
44,臺北市,1999/04/24,古亭,2.6,0.89,28.9,-,43,13,41.78,10.54,31.24,2.451,0.29,2.16,25.53,-,-,78.0,-
45,臺北市,1999/04/24,中山,3.4,0.98,30.6,-,47,-,47.88,14.49,33.39,2.549,0.28,2.26,25.68,-,-,103.0,-
46,臺北市,1999/04/24,大同,7.7,3.83,-,-,64,-,187.83,128.54,59.28,4.235,1.72,2.51,26.64,-,-,58.0,-
47,臺北市,1999/04/24,萬華,2.7,1.03,32.9,-,34,-,37.27,4.24,33.03,-,-,-,25.75,-,-,124.0,-
48,臺北市,1999/04/24,陽明,2.8,0.28,56.8,-,26,-,6.67,0.18,6.48,-,-,-,19.66,-,90.0,72.0,-
49,臺北市,1999/04/24,士林,3.3,0.75,27.7,-,41,-,28.37,4.62,23.76,-,-,-,25.39,-,-,77.0,-
50,臺北市,1999/04/23,松山,10.8,0.63,28.5,-,34,-,33.5,5.28,28.22,-,-,-,23.24,-,-,38.0,-
51,臺北市,1999/04/23,古亭,9.3,0.84,23.3,-,31,16,43.73,10.87,32.86,2.213,0.21,2.01,23.37,-,-,31.0,-
52,臺北市,1999/04/23,中山,7.8,0.75,29.4,-,34,-,36.63,8.43,28.2,2.27,0.21,2.06,23.69,-,-,42.0,-
53,臺北市,1999/04/23,大同,13.2,3.98,-,-,56,-,188.88,131.48,57.4,4.103,1.89,2.22,24.84,-,-,67.0,-
54,臺北市,1999/04/23,萬華,9.5,0.92,26.3,-,27,-,37.36,6.22,31.14,-,-,-,23.57,-,-,35.0,-
55,臺北市,1999/04/23,陽明,1.3,0.22,51.3,-,13,-,2.16,0.04,2.12,-,-,-,20.17,-,80.0,49.0,-
56,臺北市,1999/04/23,士林,2.2,0.54,27.4,-,30,-,19.18,2.52,16.66,-,-,-,24.66,-,-,33.0,-
57,臺北市,1999/04/22,松山,3.5,0.77,25.4,-,55,-,38.44,6.78,31.66,-,-,-,23.8,-,-,52.0,-
58,臺北市,1999/04/22,古亭,8.4,1.08,17.2,-,57,18,52.46,11.23,41.22,2.762,0.63,2.13,23.61,-,-,53.0,-
59,臺北市,1999/04/22,中山,4.0,0.95,24.7,-,47,-,41.61,8.58,33.03,2.609,0.42,2.21,23.69,-,-,47.0,-
60,臺北市,1999/04/22,大同,5.9,2.16,-,-,52,-,92.96,51.79,41.17,3.348,1.03,2.32,24.59,-,-,51.0,-
61,臺北市,1999/04/22,萬華,7.3,1.04,22.8,-,44,-,38.78,6.11,32.68,-,-,-,24.03,-,-,44.0,-
62,臺北市,1999/04/22,陽明,0.6,0.18,39.0,-,13,-,2.05,0.06,1.99,-,-,-,18.21,-,95.0,41.0,-
63,臺北市,1999/04/22,士林,1.8,0.59,22.0,-,27,-,23.87,3.04,20.84,-,-,-,23.32,-,-,29.0,-
64,臺北市,1999/04/21,松山,3.8,0.93,21.4,-,43,-,45.33,10.61,34.71,-,-,-,23.32,-,-,43.0,-
65,臺北市,1999/04/21,古亭,5.7,1.1,22.1,-,38,13,52.94,11.8,41.14,2.592,0.51,2.08,23.03,-,-,57.0,-
66,臺北市,1999/04/21,中山,7.0,0.92,23.2,-,40,-,43.96,8.42,35.54,2.583,0.41,2.17,23.48,-,-,40.0,-
67,臺北市,1999/04/21,大同,10.0,2.52,-,-,51,-,112.13,66.62,45.51,3.536,1.19,2.35,24.14,-,-,51.0,-
68,臺北市,1999/04/21,萬華,5.9,0.95,29.3,-,36,-,34.68,2.73,31.95,-,-,-,23.07,-,-,61.0,-
69,臺北市,1999/04/21,陽明,2.4,0.25,43.2,-,12,-,3.75,0.09,3.65,-,-,-,18.73,-,95.0,46.0,-
70,臺北市,1999/04/21,士林,3.3,0.58,25.8,-,22,-,21.64,2.43,19.21,-,-,-,23.59,-,-,35.0,-
71,臺北市,1999/04/20,松山,3.5,0.81,24.6,-,41,-,44.54,9.88,34.67,-,-,-,21.18,-,-,41.0,-
72,臺北市,1999/04/20,古亭,4.1,0.74,28.5,-,30,8,39.56,7.18,32.38,2.251,0.29,1.96,21.18,-,-,37.0,-
73,臺北市,1999/04/20,中山,3.0,0.68,33.9,-,36,-,34.4,5.2,29.2,2.357,0.27,2.08,21.6,-,-,40.0,-
74,臺北市,1999/04/20,大同,8.7,3.68,-,-,59,-,175.44,117.59,57.84,4.074,1.84,2.24,22.25,-,-,60.0,-
75,臺北市,1999/04/20,萬華,4.0,0.85,31.0,-,29,-,34.03,3.32,30.71,-,-,-,21.26,-,-,39.0,-
76,臺北市,1999/04/20,陽明,0.4,0.23,52.5,-,12,-,1.64,0.01,1.62,-,-,-,16.55,-,98.0,51.0,-
77,臺北市,1999/04/20,士林,1.7,0.57,24.5,-,25,-,21.18,2.43,18.75,-,-,-,21.81,-,-,30.0,-
78,臺北市,1999/04/19,松山,3.6,0.75,20.0,-,36,-,41.68,11.27,30.41,-,-,-,22.02,-,-,36.0,-
79,臺北市,1999/04/19,古亭,6.9,0.85,17.9,-,31,16,47.92,11.31,36.61,2.34,0.34,2.0,22.03,-,-,31.0,-
80,臺北市,1999/04/19,中山,3.1,0.84,21.1,-,35,-,44.21,11.24,32.97,2.363,0.25,2.11,22.26,-,-,35.0,-
81,臺北市,1999/04/19,大同,10.3,4.04,-,-,54,-,196.05,140.32,55.73,4.184,1.88,2.3,23.02,-,-,66.0,-
82,臺北市,1999/04/19,萬華,6.0,1.03,20.6,-,31,-,42.68,6.67,36.01,-,-,-,22.25,-,-,37.0,-
83,臺北市,1999/04/19,陽明,1.1,0.24,32.7,-,16,-,5.54,0.21,5.33,-,-,-,18.47,-,94.0,43.0,-
84,臺北市,1999/04/19,士林,1.8,0.69,15.8,-,30,-,30.18,4.55,25.63,-,-,-,22.38,-,-,30.0,-
85,臺北市,1999/04/18,松山,5.9,0.78,9.9,-,50,-,46.76,17.31,29.45,-,-,-,24.97,-,-,50.0,-
86,臺北市,1999/04/18,古亭,5.4,1.0,9.1,-,50,19,52.79,16.95,35.84,2.657,0.41,2.24,24.88,-,-,50.0,-
87,臺北市,1999/04/18,中山,5.8,0.96,10.0,-,47,-,49.0,19.43,29.56,2.531,0.36,2.17,25.11,-,-,47.0,-
88,臺北市,1999/04/18,大同,9.7,2.39,-,-,65,-,120.6,83.71,36.89,3.339,0.97,2.37,25.41,-,-,57.0,-
89,臺北市,1999/04/18,萬華,5.3,1.02,11.6,-,49,-,41.74,9.12,32.62,-,-,-,25.04,-,-,49.0,-
90,臺北市,1999/04/18,陽明,2.5,0.2,21.6,-,14,-,7.79,0.66,7.12,-,-,-,20.04,-,87.0,27.0,-
91,臺北市,1999/04/18,士林,3.0,0.92,12.0,-,39,-,44.65,20.37,24.28,-,-,-,24.6,-,-,39.0,-
92,臺北市,1999/04/17,松山,7.3,1.44,18.5,-,103,-,80.09,28.98,51.12,-,-,-,26.22,-,-,77.0,-
93,臺北市,1999/04/17,古亭,6.7,1.54,18.4,-,97,31,74.58,25.62,48.96,3.084,0.77,2.32,26.13,-,-,74.0,-
94,臺北市,1999/04/17,中山,7.4,1.53,15.8,-,99,-,72.96,29.23,43.72,3.16,0.77,2.39,26.64,-,-,75.0,-
95,臺北市,1999/04/17,大同,11.8,3.07,-,-,112,-,144.86,85.65,53.31,4.175,1.59,2.58,27.81,-,-,81.0,-
96,臺北市,1999/04/17,萬華,6.2,1.53,17.9,-,89,-,56.83,11.86,44.97,-,-,-,26.31,-,-,69.0,-
97,臺北市,1999/04/17,陽明,4.6,0.27,34.6,-,37,-,9.09,0.34,8.75,-,-,-,20.88,-,81.0,58.0,-
98,臺北市,1999/04/17,士林,5.3,1.0,18.0,-,67,-,44.12,13.73,30.38,-,-,-,26.31,-,-,58.0,-
99,臺北市,1999/04/16,松山,7.7,1.16,35.9,-,84,-,66.13,19.0,47.25,-,-,-,26.08,-,-,126.0,-
100,臺北市,1999/04/16,古亭,7.9,1.33,23.5,-,84,27,70.81,22.93,47.88,2.66,0.54,2.12,25.42,-,-,85.0,-
101,臺北市,1999/04/16,中山,6.3,1.28,39.0,-,97,-,57.7,12.06,45.63,2.835,0.47,2.37,25.72,-,-,140.0,-
102,臺北市,1999/04/16,大同,11.4,3.19,-,-,103,-,147.5,88.38,59.11,3.956,1.53,2.42,27.27,-,-,77.0,-
103,臺北市,1999/04/16,萬華,6.2,1.19,42.2,-,69,-,45.29,6.46,38.83,-,-,-,25.34,-,-,138.0,-
104,臺北市,1999/04/16,陽明,4.4,0.42,83.3,-,37,-,8.08,0.42,7.66,-,-,-,20.6,-,75.0,124.0,-
105,臺北市,1999/04/16,士林,3.9,1.1,35.3,-,81,-,40.03,6.24,33.8,-,-,-,25.0,-,-,84.0,-
106,臺北市,1999/04/15,松山,1.4,0.82,34.0,-,56,-,45.99,10.49,35.5,-,-,-,25.64,-,-,72.0,-
107,臺北市,1999/04/15,古亭,2.0,1.19,34.2,-,55,-,57.37,20.76,36.62,2.529,0.5,2.03,25.4,-,-,74.0,-
108,臺北市,1999/04/15,中山,3.3,1.14,42.4,-,76,-,45.57,9.54,36.03,2.299,0.35,1.95,25.42,-,-,74.0,-
109,臺北市,1999/04/15,大同,5.8,2.82,-,-,83,-,137.37,78.02,59.35,3.71,1.34,2.37,26.99,-,-,66.0,-
110,臺北市,1999/04/15,萬華,2.0,0.89,42.6,-,47,-,31.81,3.34,28.47,-,-,-,25.35,-,-,79.0,-
111,臺北市,1999/04/15,陽明,1.3,0.29,69.6,-,26,-,4.62,0.07,4.55,-,-,-,19.87,-,81.0,101.0,-
112,臺北市,1999/04/15,士林,1.9,0.68,39.8,-,50,-,25.32,1.15,24.17,-,-,-,24.92,-,-,56.0,-
113,臺北市,1999/04/14,松山,1.5,0.61,31.2,-,46,-,35.35,6.44,28.91,-,-,-,21.95,-,-,46.0,-
114,臺北市,1999/04/14,古亭,0.2,0.51,37.1,-,33,7,27.4,5.54,21.87,2.147,0.2,1.95,21.82,-,-,42.0,-
115,臺北市,1999/04/14,中山,1.9,0.61,38.3,-,51,-,28.88,4.83,24.05,2.146,0.19,1.96,22.12,-,-,50.0,-
116,臺北市,1999/04/14,大同,5.0,3.01,-,-,-,-,157.42,103.64,53.78,3.676,1.5,2.18,23.5,-,-,55.0,-
117,臺北市,1999/04/14,萬華,0.8,0.63,37.4,-,32,-,26.21,2.57,23.64,-,-,-,22.09,-,-,41.0,-
118,臺北市,1999/04/14,陽明,3.0,0.17,53.5,-,14,-,4.88,0.24,4.63,-,-,-,14.18,-,93.0,49.0,-
119,臺北市,1999/04/14,士林,2.7,0.28,34.2,-,27,-,12.51,1.23,11.27,-,-,-,22.13,-,-,33.0,-
120,臺北市,1999/04/13,松山,3.1,0.64,31.3,-,59,-,34.22,5.45,28.77,-,-,-,20.69,-,-,54.0,-
121,臺北市,1999/04/13,古亭,2.0,0.62,37.2,-,55,15,-,-,-,2.284,0.19,2.09,20.35,-,-,52.0,-
122,臺北市,1999/04/13,中山,3.7,0.67,37.0,-,65,-,31.33,4.77,26.56,2.087,0.07,2.02,20.84,-,-,58.0,-
123,臺北市,1999/04/13,大同,6.3,2.93,-,-,-,-,155.46,100.68,54.77,3.718,1.44,2.27,22.03,-,-,45.0,-
124,臺北市,1999/04/13,萬華,3.0,0.75,38.7,-,50,-,23.58,1.54,22.04,-,-,-,20.48,-,-,50.0,-
125,臺北市,1999/04/13,陽明,0.8,0.28,57.8,-,21,-,1.32,0.07,1.25,-,-,-,13.45,-,93.0,54.0,-
126,臺北市,1999/04/13,士林,4.2,0.4,35.3,-,42,-,13.2,1.04,12.16,-,-,-,20.86,-,-,42.0,-
127,臺北市,1999/04/12,松山,2.6,1.1,20.7,-,48,-,59.6,13.54,47.13,-,-,-,22.27,-,-,49.0,-
128,臺北市,1999/04/12,古亭,2.8,1.47,17.3,-,46,17,-,-,-,2.58,0.58,1.99,21.77,-,-,49.0,-
129,臺北市,1999/04/12,中山,2.7,1.34,20.0,-,67,-,58.69,14.59,44.11,2.696,0.49,2.21,22.54,-,-,58.0,-
130,臺北市,1999/04/12,大同,5.0,3.51,-,-,63,-,164.35,103.76,60.58,3.943,1.66,2.27,23.68,-,-,59.0,-
131,臺北市,1999/04/12,萬華,3.6,1.35,27.0,-,42,-,52.39,7.23,45.16,-,-,-,22.07,-,-,61.0,-
132,臺北市,1999/04/12,陽明,0.6,0.25,51.4,-,16,-,2.53,0.11,2.42,-,-,-,17.03,-,88.0,59.0,-
133,臺北市,1999/04/12,士林,1.8,0.86,19.6,-,36,-,36.22,6.56,29.66,-,-,-,22.17,-,-,39.0,-
134,臺北市,1999/04/11,松山,1.8,0.66,38.0,-,50,-,37.4,5.67,31.73,-,-,-,24.33,-,-,52.0,-
135,臺北市,1999/04/11,古亭,1.8,0.82,39.6,-,53,14,41.14,10.86,30.28,2.248,0.28,1.97,24.17,-,-,52.0,-
136,臺北市,1999/04/11,中山,2.0,0.83,40.5,-,69,-,37.09,4.83,32.26,2.256,0.17,2.09,24.45,-,-,60.0,-
137,臺北市,1999/04/11,大同,5.3,3.21,-,-,78,-,173.72,110.84,62.88,3.588,1.36,2.23,25.9,-,-,64.0,-
138,臺北市,1999/04/11,萬華,1.9,0.73,46.4,-,50,-,24.55,0.72,23.82,-,-,-,24.28,-,-,51.0,-
139,臺北市,1999/04/11,陽明,4.4,0.31,66.8,-,30,-,5.47,0.26,5.2,-,-,-,18.57,-,72.0,66.0,-
140,臺北市,1999/04/11,士林,2.1,0.57,38.5,-,49,-,24.31,3.22,21.09,-,-,-,24.5,-,-,49.0,-
141,臺北市,1999/04/10,松山,3.0,1.08,21.8,-,70,-,54.26,21.02,33.25,-,-,-,22.17,-,-,60.0,-
142,臺北市,1999/04/10,古亭,2.5,1.11,23.7,-,67,22,50.02,20.74,29.28,2.59,0.47,2.12,21.65,-,-,59.0,-
143,臺北市,1999/04/10,中山,3.9,1.28,22.8,-,96,-,62.34,27.16,35.29,2.797,0.42,2.38,22.46,-,-,73.0,-
144,臺北市,1999/04/10,大同,8.9,3.82,-,-,104,-,191.93,134.36,57.57,4.51,1.91,2.6,23.63,-,-,77.0,-
145,臺北市,1999/04/10,萬華,2.6,1.24,26.5,-,65,-,43.82,14.25,29.57,-,-,-,22.02,-,-,57.0,-
146,臺北市,1999/04/10,陽明,1.6,0.31,56.2,-,24,-,3.0,0.18,2.82,-,-,-,15.69,-,77.0,59.0,-
147,臺北市,1999/04/10,士林,4.1,0.67,26.6,-,58,-,26.48,4.14,22.34,-,-,-,22.57,-,-,54.0,-
148,臺北市,1999/04/09,松山,3.1,1.15,33.9,-,98,-,70.45,24.38,46.07,-,-,-,24.84,-,-,106.0,-
149,臺北市,1999/04/09,古亭,4.5,1.35,33.1,-,100,26,68.36,24.77,43.59,2.809,0.66,2.15,24.01,-,-,83.0,-
150,臺北市,1999/04/09,中山,4.8,1.47,27.4,-,123,-,76.32,26.08,50.24,3.006,0.64,2.36,24.48,-,-,87.0,-
151,臺北市,1999/04/09,大同,6.5,3.11,-,-,128,-,157.28,97.53,59.75,4.077,1.65,2.42,25.81,-,-,89.0,-
152,臺北市,1999/04/09,萬華,4.4,1.19,37.6,-,94,-,49.34,10.26,39.09,-,-,-,24.15,-,-,83.0,-
153,臺北市,1999/04/09,陽明,7.6,0.29,64.1,-,54,-,11.75,0.63,11.12,-,-,-,19.06,-,67.0,99.0,-
154,臺北市,1999/04/09,士林,4.2,0.96,24.5,-,81,-,47.06,11.06,36.0,-,-,-,23.83,-,-,65.0,-
155,臺北市,1999/04/08,松山,0.1,0.36,49.6,-,105,-,21.45,4.07,17.39,-,-,-,24.42,-,-,78.0,-
156,臺北市,1999/04/08,古亭,0.7,-,39.4,-,110,20,35.21,9.34,25.87,2.244,0.21,2.03,24.19,-,-,80.0,-
157,臺北市,1999/04/08,中山,1.6,0.81,37.8,-,108,-,39.79,7.37,32.42,2.368,0.26,2.11,24.64,-,-,79.0,-
158,臺北市,1999/04/08,大同,6.3,4.23,-,-,135,-,216.53,149.19,67.35,4.467,2.14,2.33,26.35,-,-,93.0,-
159,臺北市,1999/04/08,萬華,0.8,0.69,43.0,-,97,-,23.47,1.67,21.8,-,-,-,24.08,-,-,74.0,-
160,臺北市,1999/04/08,陽明,0.5,0.19,63.4,-,71,-,2.3,0.12,2.18,-,-,-,17.53,-,66.0,60.0,-
161,臺北市,1999/04/08,士林,0.9,0.4,35.7,-,91,-,17.63,2.16,15.47,-,-,-,24.17,-,-,71.0,-
162,臺北市,1999/04/07,松山,1.4,0.65,43.4,-,129,-,37.65,7.54,30.11,-,-,-,23.9,-,-,89.0,-
163,臺北市,1999/04/07,古亭,1.1,-,49.7,-,133,31,25.65,4.26,21.39,2.226,0.18,2.04,23.36,-,-,92.0,-
164,臺北市,1999/04/07,中山,2.0,0.76,42.6,-,-,-,38.91,6.46,32.45,2.421,0.22,2.2,23.27,-,-,104.0,-
165,臺北市,1999/04/07,大同,4.6,3.63,-,-,173,-,193.62,125.65,67.97,4.049,1.74,2.31,25.06,-,-,111.0,-
166,臺北市,1999/04/07,萬華,1.4,0.74,49.1,-,124,-,23.86,1.75,22.1,-,-,-,23.24,-,-,87.0,-
167,臺北市,1999/04/07,陽明,2.0,0.14,68.6,-,99,-,1.7,0.11,1.59,-,-,-,16.38,-,61.0,74.0,-
168,臺北市,1999/04/07,士林,1.4,0.38,44.6,-,120,-,12.79,1.29,11.5,-,-,-,23.62,-,-,85.0,-
169,臺北市,1999/04/06,松山,3.9,0.84,18.3,-,70,-,61.65,18.63,43.02,-,-,-,19.77,-,-,60.0,-
170,臺北市,1999/04/06,古亭,4.0,0.93,26.6,-,92,27,62.83,22.97,39.86,2.528,0.39,2.13,19.97,-,-,71.0,-
171,臺北市,1999/04/06,中山,6.8,0.86,23.6,-,-,-,62.07,20.92,41.15,2.724,0.33,2.39,20.2,-,-,44.0,-
172,臺北市,1999/04/06,大同,11.6,3.68,-,-,123,-,224.21,157.75,66.45,4.625,2.04,2.58,21.55,-,-,87.0,-
173,臺北市,1999/04/06,萬華,3.8,1.05,24.7,-,83,-,51.66,10.26,41.4,-,-,-,20.24,-,-,67.0,-
174,臺北市,1999/04/06,陽明,3.4,0.1,67.4,-,85,-,2.56,0.09,2.46,-,-,-,15.91,-,55.0,67.0,-
175,臺北市,1999/04/06,士林,6.0,0.81,28.3,-,91,-,49.58,22.35,30.23,-,-,-,20.12,-,-,70.0,-
176,臺北市,1999/04/05,松山,0.9,0.71,18.9,-,27,-,45.4,14.46,30.94,-,-,-,16.04,-,-,34.0,-
177,臺北市,1999/04/05,古亭,1.8,0.94,14.8,-,32,9,57.8,19.96,37.84,2.609,0.39,2.22,15.9,-,-,32.0,-
178,臺北市,1999/04/05,中山,1.9,1.0,14.7,-,-,-,54.82,15.96,38.86,2.761,0.34,2.42,16.4,-,-,25.0,-
179,臺北市,1999/04/05,大同,4.6,2.88,-,-,64,-,173.69,120.29,53.4,3.713,1.27,2.45,17.37,-,-,57.0,-
180,臺北市,1999/04/05,萬華,1.6,0.95,20.0,-,31,-,39.75,6.05,33.71,-,-,-,16.0,-,-,31.0,-
181,臺北市,1999/04/05,陽明,0.4,0.1,58.7,-,15,-,1.63,0.16,1.48,-,-,-,11.74,-,86.0,59.0,-
182,臺北市,1999/04/05,士林,0.9,0.81,12.8,-,29,-,42.01,9.89,32.12,-,-,-,15.88,-,-,29.0,-
183,臺北市,1999/04/04,松山,0.6,0.54,24.1,-,23,-,34.57,6.02,28.55,-,-,-,17.29,-,-,35.0,-
184,臺北市,1999/04/04,古亭,0.8,0.9,16.6,-,25,9,53.29,14.9,38.4,2.478,0.41,2.07,16.49,-,-,26.0,-
185,臺北市,1999/04/04,中山,1.2,0.81,19.9,-,-,-,39.3,6.26,33.03,2.464,0.23,2.24,17.04,-,-,32.0,-
186,臺北市,1999/04/04,大同,1.5,1.34,-,-,22,-,65.36,29.02,36.34,2.924,0.58,2.35,17.76,-,-,22.0,-
187,臺北市,1999/04/04,萬華,0.8,0.76,22.5,-,19,-,31.25,1.43,29.82,-,-,-,16.25,-,-,30.0,-
188,臺北市,1999/04/04,陽明,0.3,0.14,51.1,-,12,-,1.89,0.18,1.71,-,-,-,11.39,-,95.0,45.0,-
189,臺北市,1999/04/04,士林,0.1,0.43,18.8,-,19,-,23.04,1.65,21.39,-,-,-,16.67,-,-,24.0,-
190,臺北市,1999/04/03,松山,1.9,0.63,25.7,-,45,-,41.48,9.53,31.95,-,-,-,17.95,-,-,45.0,-
191,臺北市,1999/04/03,古亭,2.4,0.6,31.9,-,39,10,29.82,5.6,24.22,2.138,0.19,1.95,17.65,-,-,39.0,-
